C_1_task1,M_2_task1,X_3_task1,_1_task1
0.3,0.0,0.0,0.0
0.3666132704827098,0.005249610438093231,7.532023844715185e-06,0.4
0.4268869818914121,0.009960435260695856,1.4383071000243878e-05,0.8
0.4814238639930199,0.020691157274994345,3.033784081367561e-05,1.2000000000000002
0.5307685026789498,0.04350487109018283,6.599592754842538e-05,1.6
0.5754125180066447,0.08307846382129525,0.00013410532014697393,2.0
0.6157994627821517,0.14032484821985236,0.0002495964476544449,2.4000000000000004
0.652328848220856,0.2139797376466131,0.0004378720578781533,2.8000000000000003
0.6853585585624445,0.30216454706964463,0.0007536310126458294,3.2
0.715203837543008,0.4029941905303425,0.0013375795540031216,3.6
0.7421242946819194,0.5147306410096265,0.0026634290710031107,4.0
0.766244542011997,0.6357497017005335,0.007111566654683025,4.4
0.7870718059178051,0.764284031685392,0.026848829510924557,4.800000000000001
0.8023542304254028,0.897226523298853,0.08462870015753897,5.2
0.8083663965477642,0.9957507438464783,0.1894254203182068,5.6000000000000005
0.8028188894389618,0.9957233387573224,0.3083411747559387,6.0
0.7865098979391766,0.9955444699176218,0.42673526305124887,6.4
0.7605069108819674,0.9952095616571741,0.5446935707236681,6.800000000000001
0.7257765916802057,0.9946472598633364,0.6621280755437114,7.2
0.6832122955446084,0.9936939130416175,0.7787600600958595,7.6000000000000005
0.6336680720857338,0.9919144215864851,0.8937294228197007,8.0
0.5781946789493599,0.9880930685386837,0.9959477891508485,8.4
0.5234110669641784,0.978980377299295,0.9975033740121808,8.8
0.4738476160939799,0.9583369026112649,0.9973108311518906,9.200000000000001
0.4290305286499455,0.9182474322878766,0.9968399985116155,9.600000000000001
0.3885525208422971,0.8534185865050383,0.9956360848009858,10.0
0.35214365867701203,0.7616859880135843,0.9916316293666211,10.4
0.32007981747649994,0.642841197810827,0.9741684210308887,10.8
0.2943736321683806,0.4988434609048001,0.9184063920035701,11.200000000000001
0.2791176533805764,0.3358357822572168,0.8047717495217329,11.600000000000001
0.2792902102235563,0.1662435301575075,0.6251290273040971,12.0
0.29974632462978684,0.014108201011909417,0.3802596988966168,12.4
0.3436027420195179,0.004272956690094101,0.10325841859065087,12.8
0.40427608388568426,0.007689629173479621,1.1069460238939001e-05,13.200000000000001
0.4609651806572238,0.01546355271363784,2.250293716002014e-05,13.600000000000001
0.5122578672977823,0.032860241900107404,4.905382092777397e-05,14.0
0.5586656558535278,0.06564741132240663,0.00010306010377789754,14.4
0.6006501570399971,0.11613203974576909,0.00019804206828872076,14.8
0.6386275313491669,0.183647325845454,0.0003538906337963782,15.200000000000001
0.6729716311018015,0.26643925779216,0.0006104782696820986,15.600000000000001
0.7040147247527743,0.3625909064715382,0.0010630243877354688,16.0
0.7320412514286696,0.47030348405456684,0.001995646375086638,16.400000000000002
0.7572490041378235,0.5879221006216199,0.0046233335108519635,16.8
0.7794981085254239,0.713794050133703,0.015888441860999417,17.2
0.7973235874363996,0.845624230004503,0.056691031914781344,17.6
0.807380809462108,0.9753548332846292,0.14406588031489012,18.0
0.8063046648611758,0.9957579039502301,0.26240079076048245,18.400000000000002
0.7940268484787987,0.9956314704132692,0.38097287208495006,18.8
0.7716555055669164,0.9953604905328566,0.49910222350324723,19.200000000000003
0.7401930110314353,0.9948997472261111,0.6167597999699661,19.6
0.7005578318074716,0.9941249965368101,0.7337555166785257,20.0
0.6536121838193938,0.992743515920735,0.8495566901615844,20.400000000000002
0.6002473586945096,0.9899654520057961,0.9616596783167393,20.8
0.5439643826129176,0.9834468252830896,0.9975417652429771,21.200000000000003
0.4924388652660414,0.9682206003101042,0.9974070585884375,21.6
0.4458377766155168,0.9364855245445108,0.9970726023124181,22.0
0.4037232138827937,0.8816304025899565,0.9962485166905718,22.400000000000002
0.3657547303373799,0.8004241068691204,0.9938457896558693,22.8
0.3318981463446953,0.6919851771454498,0.9839563173792129,23.200000000000003
0.30333896612697786,0.5572774624339544,0.9460944506687341,23.6
0.283469726975589,0.4005308728475812,0.8563278132393772,24.0
0.27707052843902785,0.23155022664849903,0.702643263637296,24.400000000000002
0.28914552834568047,0.06766435296586448,0.48222569905457435,24.8
0.32387304186487614,0.0036100925402094506,0.21029084362329276,25.200000000000003
0.38077061250492217,0.006021949901348962,8.649202575827718e-06,25.6
0.43969691195269495,0.011667384601313068,1.688793103878699e-05,26.0
0.49301438674415926,0.024566255037113054,3.622421787285319e-05,26.400000000000002
0.5412552038952849,0.05089707933519007,7.808871292525605e-05,26.8
0.5848997078163486,0.09449863960860498,0.00015541027264042988,27.200000000000003
0.6243811883248871,0.1556034183683604,0.00028449901865633403,27.6
0.6600896117778265,0.23271244813857914,0.0004951144793472161,28.0
0.6923735124516631,0.32391606822873037,0.0008538344908583883,28.400000000000002
0.721537525477531,0.4273577393814968,0.0015405462200923847,28.8
0.7478229442040081,0.5413331603896393,0.003212637639477111,29.200000000000003
0.7712859507028059,0.6642220605538904,0.009439134887387873,29.6
0.7911333213347685,0.7941279669092057,0.035915083207799195,30.0
0.8046635236530373,0.9270564127971767,0.10438943158796804,30.400000000000002
0.8081136698976349,0.9957753827133671,0.21636568817821028,30.8
0.8000339354742714,0.9956955618863427,0.3351411789087957,31.200000000000003
0.781444382893624,0.9954840696185515,0.45343676108923286,31.6
0.7533878496293696,0.9951060028501594,0.5712905279482601,32.0
0.7168117674277229,0.9944743239017559,0.688579852765396,32.4
0.672594763821187,0.9933837072404896,0.8049516304101191,32.800000000000004
0.6215955123023715,0.9913045860587618,0.919211140953822,33.2
0.5653328078729202,0.9866573817913874,0.9975697090727061,33.6
0.5117696025430364,0.9756151797001174,0.9974738161939002,34.0
0.4633185999058604,0.9512272799777324,0.9972375391371895,34.4
0.4195148016601118,0.9058797029590173,0.9966611311286854,34.800000000000004
0.37997163023213243,0.8350727223826402,0.9951338592479609,35.2
0.3444819867471108,0.7371740362379727,0.9895933573826108,35.6
0.313592448453452,0.6123629252387474,0.9658449696446797,36.0
0.2898378356158412,0.4633320998923392,0.898225085777904,36.4
0.27762398803158506,0.29749417346050305,0.7700691511047654,36.800000000000004
0.28197714919309164,0.12891946020585063,0.5752578499309402,37.2
0.3075948251638217,0.003202239026939498,0.31772100750281185,37.6
0.3566580731818054,0.004797153998611208,0.04131042282187596,38.0
0.4175865612383809,0.008927503835753733,1.2873178908610064e-05,38.400000000000006
0.4730087253524294,0.01831666775220865,2.6764129008101704e-05,38.800000000000004
0.5231546885124595,0.038774774938539605,5.839999103428155e-05,39.2
0.5685242551134146,0.07550012899025191,0.00012039581470902747,39.6
0.6095684121149775,0.12995526835677657,0.00022696691127760478,40.0
