Time,receptor,R_smad_cyt,R_smad_P_cyt,smad4_cyt,R_smad_P_smad4_cyt,R_smad_P_smad4_nuc,R_smad_nuc,R_smad_P_nuc,smad4_nuc,Pi,sum_R_smad_cyt,sum_R_smad_nuc,sum_smad4_cyt,sum_smad4_nuc,cytoplasm,nucleus,reaction_1,reaction_5,reaction_4,reaction_2,reaction_3,reaction_6,reaction_7,reaction_0
1.42,9859.114353848843,147834.21581224975,1463.6533636833387,123846.28445845234,710.7363253605292,14819.675424187362,15013.79343427416,157.9256402397795,10623.303792005107,148.54574505980776,150008.60550129364,29991.394498701302,124557.02078381287,25442.97921619247,1.0,1.0,11711.252223556872,1296.9935326669074,7702.53083538149,11754.063624392442,11798.223000984786,487.5403752647902,296.503128678281,98.43460393165374
1.43,9858.130062493394,147730.1178502322,1463.2284942379429,123805.52483263926,710.2949427854678,14932.724232079461,15003.794678497434,159.83980216239988,10551.455992501145,151.5284189028814,149903.6412872556,30096.358712739297,124515.81977542472,25484.180224580607,1.0,1.0,11704.62655065813,1299.3076902598405,7646.47658371018,11746.784390930925,11790.896050238767,491.8278922935117,300.03388383714986,98.42366736103763
1.44,9857.145880497572,147626.1093721486,1462.8101428914317,123764.2797913478,709.8540476293152,15045.65687663947,14993.80804899643,161.76151168964557,10480.20928438876,154.54646267177262,149798.77356266935,30201.226437325546,124474.13383897711,25525.86616102823,1.0,1.0,11698.004188946874,1301.6397393302323,7590.895399113402,11739.51367091797,11783.577190646634,496.1239108106737,303.5770686430095,98.41273200552851
1.45,9856.161807849232,147522.19052084754,1462.3982564625876,123722.55396078966,709.4136426198055,15158.473356983515,14983.833493587044,163.6907294944038,10409.559039612368,157.60000020857817,149694.00241992992,30305.997580064963,124431.96760340947,25568.03239659588,1.0,1.0,11691.385149944412,1303.9893056579022,7535.78363483136,11732.251463487688,11776.266467488773,500.42833210466216,307.132593966088,98.40179786499141
1.46,9855.177844536223,147418.36143549028,1461.9927816540128,123680.35193072316,708.9737298376386,15271.173674111862,14973.870962769568,165.62741613153415,10339.500665332687,160.68915446607377,149589.3279469819,30410.672053012964,124389.3256605608,25610.67433944455,1.0,1.0,11684.769444990043,1306.356032211639,7481.1376718598,11724.997762263916,11768.963915304803,504.7410565486399,310.7003705347983,98.3908649392913
1.47,9854.193990546397,147314.62225187448,1461.5936651374088,123637.6782548454,708.5343108131459,15383.757830738567,14963.9204094088,167.57153202250194,10270.029603608236,163.81404750844362,149484.75022782505,30515.249772169867,124346.21256565856,25653.787434346803,1.0,1.0,11678.157085257684,1308.7395771662268,7426.953918698668,11717.752556121204,11761.669559498223,509.06198365093394,314.28030890909287,98.37993322829324
1.48,9853.210245867609,147210.9731027578,1461.200853638859,123594.53745118446,708.0953866229537,15496.225831121108,14953.981788414168,169.5230374400115,10201.141331076835,166.9748005120099,149380.26934301958,30619.730656975287,124302.63283780741,25697.367162197945,1.0,1.0,11671.54808177253,1311.139611919134,7373.228811100775,11710.515829943835,11754.383417941033,513.3910121041043,317.8723194538852,98.36900273186224
1.49,9852.226610487713,147107.41410979818,1460.8142964568701,123550.93400154197,707.6569597882259,15608.577676157533,14944.05506459851,171.4818931955969,10132.831362517616,170.17153363041228,149275.88536604328,30724.114633951638,124258.59096133019,25741.40903867515,1.0,1.0,11664.942444987184,1313.5558698732493,7319.95881486363,11703.28758475781,11747.105532484551,517.728038478372,321.47631360559535,98.3580734498634
1.5,9851.243084394564,147003.94539696467,1460.433941749913,123506.8723533678,707.2190315589179,15720.813370603912,14934.140199590629,173.44805952688108,10065.09524447472,173.4043662069425,149171.5983702735,30828.401629721422,124214.09138492672,25785.90861507863,1.0,1.0,11658.34018548555,1315.988065204132,7267.140420827468,11696.067808215896,11739.835923878038,522.0729594022498,325.09220182522455,98.34714538216176
1.51,9850.259667576021,146900.5670904782,1460.059736732831,123462.35692010874,706.7816020927362,15832.932922687816,14924.237151889003,175.42149611432026,9997.928555116061,176.6734167690822,149067.40842930376,30932.59157069114,124169.13852220148,25830.861477803875,1.0,1.0,11651.741313979903,1318.4358931958704,7214.770144762935,11688.85647625377,11732.574594739423,526.4256715299543,328.7198936325491,98.33621852862238
1.52,9849.276360019945,146797.2793108987,1459.691630152262,123417.39208066784,706.3446723218183,15944.93633928835,14914.345884577297,177.40216275647916,9931.326907727354,179.97880289605686,148963.31561337278,31036.684386622124,124123.73675298966,25876.263247015704,1.0,1.0,11645.14584089484,1320.8990781342,7162.8445301096,11681.653572873467,11725.321560542185,530.7860702569542,332.3592988500083,98.32529288911043
1.53,9848.293161714193,146694.08217686467,1459.3295713806478,123371.98218018348,705.9082433153118,16056.823627694142,14904.466361671917,179.39001906823157,9865.285948812427,183.32064127479794,148859.31999156065,31140.68000843429,124077.89042349879,25922.10957650657,1.0,1.0,11638.553776563485,1323.3773506380821,7111.360146484619,11674.459082991943,11718.076839034176,535.1540503187252,336.01032704919356,98.31436846349096
1.54,9847.31007264663,146590.97580538437,1458.9735105109346,123326.13153041793,705.472316383015,16168.59479541466,14894.598547833817,181.38502446811592,9799.801357789747,186.6990477001475,148755.4216322783,31244.578367716593,124031.60384680095,25968.396153204405,1.0,1.0,11631.965131242634,1325.8704458730062,7060.313589443195,11667.27299325968,11710.84045195805,539.5295058289881,339.6728875295069,98.30344525162914
1.55,9846.327092805115,146487.96029702964,1458.6233933509864,123279.84440169261,705.0368869831691,16280.24986086734,14884.742422885836,183.38713887792002,9734.868850462239,190.11413690691955,148651.6205773638,31348.379422631097,123984.88128867578,26015.11871132958,1.0,1.0,11625.379914332767,1328.3781936195737,7009.701483235521,11660.095251452973,11703.612323920608,543.9123297539929,343.34689060357675,98.2925232533901
1.56,9845.344222177515,146385.03571780212,1458.2791552938754,123233.12501296018,704.6019372646615,16391.78886646177,14874.897999593239,185.39632357924384,9670.48418331874,193.56602236490156,148547.91681036068,31452.083189634253,123937.72695022484,26062.27304978051,1.0,1.0,11618.798133421076,1330.9006285873475,6959.520484224162,11652.925716831207,11696.392158593382,548.3024132960522,347.03224916715567,98.281602468639
1.57,9844.361460751697,146282.20220717404,1457.940757813076,123185.97759252354,704.1674803901182,16503.21180079092,14865.065217709029,187.41253611771114,9606.643126300769,197.05481747909084,148444.31044537722,31555.68955461766,123890.14507291366,26109.85492709169,1.0,1.0,11612.219799972292,1333.4373330628587,6909.7672592586605,11645.764456539677,11689.180174475963,552.6996499285094,350.7288693539158,98.27068289724102
1.58,9843.378808515527,146179.45987143018,1457.608152427029,123138.406318542,703.7335167485214,16614.51867548604,14855.244048567416,189.43573533571507,9543.341489228793,200.58063439878055,148340.80154060575,31659.198459389172,123842.13983529051,26157.86016471483,1.0,1.0,11605.64492371241,1335.9880858193646,6860.438506662991,11638.611452922354,11681.976378025456,557.1039314235603,354.43665977281887,98.25976453906135
1.59,9842.396265456873,146076.8088164655,1457.2812917753727,123090.41533762061,703.3000473992547,16725.709501611058,14845.434462917456,191.46587982625852,9480.57511337442,204.14358437979763,148237.3901556401,31762.609844354774,123793.71538501987,26206.284614985478,1.0,1.0,11599.073514355283,1338.5526625552156,6811.530949544196,11631.466693553137,11674.780786827629,561.5151491101365,358.155528672306,98.24884739396519
1.6,9841.413831563605,145974.24914813894,1456.9601297347617,123042.00876523377,702.8670742013934,16836.784289428873,14835.63643057356,193.5029279173611,9418.339871141303,207.74377778540347,148134.07635207512,31865.923647919793,123744.87583943516,26255.124160570176,1.0,1.0,11592.505581621239,1341.1308337269293,6763.041335540429,11624.330172211707,11667.593431743131,565.9331939090209,361.8853839138597,98.23793146181777
1.61,9840.431506823594,145871.78097262714,1456.6446215346814,122993.19068614865,702.434599942997,16947.74304816763,14825.849920065983,195.54683765646584,9356.631665746041,211.38132408719486,148030.8601941048,31969.13980589008,123695.62528609164,26304.374713913672,1.0,1.0,11585.941135255734,1343.7223623824102,6714.966436568991,11617.201889856187,11660.414359053751,570.3579563670171,365.6261329456406,98.22701674248431
1.62,9839.449291224711,145769.40439677803,1456.3347238732651,122943.9651548488,702.0026284703996,17058.585785787036,14816.074898291316,197.59756679484616,9295.446430899086,215.05633186600468,147927.7417491217,32072.258250873198,123645.9677833192,26354.032216686122,1.0,1.0,11579.380185048023,1346.3270019940828,6667.303048574387,11610.081855592649,11653.243632608634,574.7893266902026,369.3776827761982,98.21610323583008
1.6300000000000001,9838.467184754834,145667.11952846465,1456.0303950331108,122894.33619595756,701.5711648175018,17169.312508744613,14806.311330162987,199.65507277201257,9234.780130485648,218.76890881280286,147824.72108831524,32175.278911679612,123595.90736077506,26404.09263923026,1.0,1.0,11572.822740849915,1348.9444942920236,6620.047991276354,11602.970087641363,11646.08133597053,579.2271947763018,373.1399399482571,98.20519094172032
1.6400000000000001,9837.485187401837,145564.92647693882,1455.7315949970962,122844.30780466163,701.140215335062,17279.92322176202,14796.559178261754,201.71931270011976,9174.628758246596,222.51916172959704,147721.798287271,32278.201712723894,123545.4480199967,26454.551980008615,1.0,1.0,11566.268812594528,1351.5745670971228,6573.198107917916,11595.86661429976,11638.927574562029,583.6714502462064,376.9128105125788,98.19427986002034
1.6500000000000001,9836.503299153594,145462.8253531848,1455.4382855641973,122793.88394713463,700.7097878199872,17390.417927591323,14786.818402486197,203.7902433483731,9114.988337459368,226.3071965303335,147618.973426569,32381.026573425894,123494.59373495461,26505.40626505069,1.0,1.0,11559.718410315105,1354.2169321542606,6526.7502650134265,11588.771474902114,11631.782477811788,588.1219824746795,380.69620000189866,98.18336999059541
1.6600000000000001,9835.521519997985,145360.816270273,1455.1504304653024,122743.06856096051,700.2798916446255,17500.796626781288,14777.088959703215,205.86782112743577,9055.854920618878,230.13311824179783,147516.24659238293,32483.75340761194,123443.34845260513,26556.651547400164,1.0,1.0,11553.171544163868,1356.8712829654105,6480.701352096608,11581.684720775775,11624.646201300784,592.5786806202668,384.49001340494056,98.17246133331086
1.67,9834.539849922887,145258.89900162647,1454.8678537023577,122691.8653473558,699.8503866687178,17611.059601235014,14767.37113894135,207.9520178209519,8997.224664745781,233.9970272274127,147413.61724199756,32586.382757997315,123391.71573402452,26608.284265980794,1.0,1.0,11546.628206334262,1359.5393743241002,6435.048341719588,11574.605271873921,11617.516418700716,597.0414249503483,388.29418387631927,98.16155388803202
1.68,9833.558288916183,145157.0737719617,1454.590567319801,122640.27825276065,699.421332842333,17721.206758114968,14757.664785578781,210.04278417728707,8939.093656287343,237.89902791728332,147311.08567212382,32688.914327871036,123339.69958560298,26660.30041440231,1.0,1.0,11540.088412884537,1362.2202091941144,6389.788149956769,11567.53356361578,11610.394125182727,601.5101072785674,392.10860626500903,98.15064765462421
1.69,9832.576836965754,145055.34074482162,1454.318558983934,122588.31115714926,698.9927636462797,17831.23805503892,14747.96980400379,212.14007350032983,8881.458024170817,241.83922314686842,147208.65206745183,32791.34793254304,123287.30392079554,26712.696079209738,1.0,1.0,11533.552176651934,1364.9131572067708,6344.917726474718,11560.469830702576,11603.279876528244,605.9846175504874,395.93318021274735,98.13974263295277
1.7,9831.595494059486,144953.70001271355,1454.0517878648548,122535.96786823573,698.5646817055848,17941.15350832113,14738.286167285583,214.2438421041557,8824.313941742823,245.81771404508544,147106.316482284,32893.68351771087,123234.53254994132,26765.467450063952,1.0,1.0,11527.019506724404,1367.618014660111,6300.434056079499,11553.414074376253,11596.173716312709,610.4648437244357,399.7678109730316,98.12883882288311
1.71,9830.614260185259,144852.15166940272,1453.7902145674216,122483.25216568164,698.137090719272,18050.953133058287,14728.613846261289,216.3540459858695,8767.657610546057,249.83460082952297,147004.07897468942,32995.92102530545,123181.38925640091,26818.610743604346,1.0,1.0,11520.490412263669,1370.334564577337,6256.334145794125,11546.366304126323,11589.075705939917,614.9506736545643,403.61240333920136,98.1179362242806
1.72,9829.633135330962,144750.69581020623,1453.5338012223506,122430.1678014833,697.7099955632887,18160.636942945257,14718.952809244951,218.47064081275758,8711.485260013402,253.8899828066832,146901.93960699186,33098.06039300296,123127.87779704659,26872.122202958657,1.0,1.0,11513.964902520907,1373.0625749029714,6212.615024617122,11539.32653844774,11581.985926350593,619.4419951181198,407.4668616233888,98.10703483701063
1.73,9828.65211948448,144649.33253228726,1453.282511577313,122376.71850035891,697.2834023934314,18270.204950090887,14709.303021736525,220.5935819094404,8655.793147162003,257.9839583722241,146799.89844625798,33200.10155373685,123074.00190275234,26925.99809725289,1.0,1.0,11507.4429868525,1375.8017966989282,6169.273743281065,11532.294805595946,11574.904479730962,623.9386958421214,411.33108963553246,98.09613466093863
1.74,9827.671212633706,144548.0619349489,1453.0363110880317,122322.90796013584,696.8573187482729,18379.65716483374,14699.66444613088,222.72282424502478,8600.57755628737,262.1166250112017,146697.95556478522,33302.044435209646,123019.76527888411,26980.23472112111,1.0,1.0,11500.92467473576,1378.551962340629,6126.307374011135,11525.271144339122,11567.83149122133,628.4406635294638,415.2049906624528,98.08523569593002
1.75,9826.690414766526,144446.88411992844,1452.7951670093796,122268.73985213778,696.4317536520874,18488.993595557895,14690.03704142679,224.8583224202564,8545.834798657457,266.28807929831225,146596.1110405899,33403.88895940494,122965.17160578986,27034.82839421535,1.0,1.0,11494.40997578473,1381.3127837131324,6083.7130102836645,11518.25560470762,11560.767110624653,632.9477858844742,419.08846744699196,98.07433794185025
1.76,9825.709725870833,144345.7991916913,1452.5590484864765,122214.21782157199,696.0067177177781,18598.214248508684,14680.420762935939,227.0000306546721,8491.561212206758,270.4984168981348,146494.36495789554,33505.6350420993,122910.22453928977,27089.775460715442,1.0,1.0,11487.898899766029,1384.0839504071482,6041.487766584679,11511.248248740463,11553.711514115117,637.4599506379452,422.98142216721544,98.06344139856475
1.77,9824.72914593452,144244.8072577251,1452.3279266457862,122159.34548791651,695.582223249802,18707.31912760849,14670.81556199191,229.14790277375226,8437.7531612304,274.7477325653731,146392.7174076207,33607.282592374155,122854.92771116631,27145.072288838892,1.0,1.0,11481.391456614689,1386.86512791524,5999.628778168458,11504.249151229014,11546.664905946714,641.9770455716674,426.88375641567933,98.05254606593905
1.78,9823.74867494548,144143.90822072947,1452.101695487502,122104.1263192122,695.1581992149285,18816.308392555515,14661.221589928165,231.3019020792468,8384.407089022565,279.0361180014028,146291.1681154319,33708.831884562926,122799.28451842713,27200.71548157808,1.0,1.0,11474.887645396577,1389.6572230248858,5958.133242898184,11497.257763370953,11539.626106967813,646.4989526340712,430.795389122254,98.0416519438386
1.79,9822.768312891609,144043.101832517,1451.8801923779347,122048.56366493154,694.7345132748918,18925.182317866438,14651.63914516812,233.46199879045878,8331.51950393232,283.3636624067216,146189.7165381698,33810.28346182502,122743.29817820643,27256.701821798757,1.0,1.0,11468.387457152488,1392.4620555894508,5916.998410164298,11490.273078984272,11532.592920363206,651.0255497646675,434.71625187131525,98.03075903212893
1.8,9821.788059760804,143942.38851221162,1451.6635094123303,121992.66125195312,694.3113064810796,19033.940670598407,14642.067870103465,235.62813118793252,8279.086770972579,287.7304609064761,146088.363328105,33911.636671889806,122686.9725584342,27313.027441570986,1.0,1.0,11461.890918373949,1395.2773763073783,5876.2214152493225,11483.296137982796,11525.56768758592,655.5567338881131,438.6462183934028,98.01986733067552
1.81,9820.807915540961,143841.7683356553,1451.4516087902482,121936.42257242867,693.8885798393767,19142.58347904049,14632.507743060281,237.80025360911569,8227.105368696626,292.136604137489,145987.10852428494,34012.89147570989,122630.31115226804,27369.688847737118,1.0,1.0,11455.398037331373,1398.1030204554554,5835.799483504488,11476.32693200155,11518.550425333655,660.0923921559158,442.5851917186094,98.00897683934396
1.82,9819.827880219984,143741.24137892723,1451.2444535286281,121879.85109213844,693.4663348210763,19251.1107714742,14622.958741108427,239.97832013525195,8175.5718015714365,296.58218178408487,145885.95216727693,34114.04783271788,122573.31742695952,27426.682573045637,1.0,1.0,11448.908822313442,1400.938816104419,5795.729860702507,11469.365456374104,11511.541158029868,664.6324118161108,446.53307454727644,97.99808755799975
1.83,9818.84795378577,143640.80771847637,1451.0420074914514,121822.9502507805,693.0445733997676,19359.522576112045,14613.420839928971,242.16228458620006,8124.48259971283,301.06728257666975,145784.8942993676,34215.10570062722,122515.99482418026,27484.005175824874,1.0,1.0,11442.423281634168,1403.784583297922,5756.009812828767,11462.411710398892,11504.539918436143,669.1766802351831,450.4897692426275,97.98719948650849
1.84,9817.868136226221,143540.4674312542,1450.8442354194037,121765.7234622602,692.623298088224,19467.81892103608,14603.89401368167,244.3521005152526,8073.834318620632,305.59199429031037,145683.93496476184,34316.065035233,122458.34676034842,27541.653239656713,1.0,1.0,11435.941423639959,1406.640133231689,5716.636625872523,11455.465697604355,11497.54674826452,673.7250849197148,454.45517782342273,97.97631262473571
1.85,9816.888427529242,143440.22059484717,1450.6511029595367,121708.17411497954,692.2025119752917,19575.999834136455,14594.37823487239,246.5477212039549,8023.623538913833,310.15640374331383,145583.07420978197,34416.9257902128,122400.37662695484,27599.623373050286,1.0,1.0,11429.463256716737,1409.5052674326143,5677.607605618083,11448.527426012803,11490.561698789843,678.2775135377767,458.42920195663385,97.96542697254708
1.86,9815.908827682739,143340.06728760962,1450.4625766949296,121650.30557212661,691.7822187627777,19684.065343049973,14584.87347422059,248.74909965692396,7973.846866065751,314.7605967958066,145482.31208306734,34517.68791692749,122342.08779088939,27657.912209115726,1.0,1.0,11422.988789297031,1412.3797769377124,5638.920077436014,11441.596908403066,11483.58483146211,682.8338539400688,462.4117429501412,97.95454252980814
1.87,9814.929336674615,143240.00758879608,1450.2786241743513,121592.12117196496,691.3624228023378,19792.01547509863,14575.379700526746,250.95618859666732,7924.50093013919,319.40465834831406,145381.64863577278,34618.35136422204,122283.4835947673,27716.51640523782,1.0,1.0,11416.518029867091,1415.2634414733911,5600.571386074321,11434.674162571879,11476.61621851881,687.3939941808319,466.4027017454508,97.94365929638454
1.8800000000000001,9813.94995449278,143140.04157869413,1450.099213941923,121533.62422812296,690.9431291323654,19899.850257228176,14565.896880539814,253.16894045840192,7875.582385521601,324.08867234034,145281.0839217684,34718.91607822639,122224.56735725534,27775.432642749776,1.0,1.0,11410.050986974065,1418.1560286343592,5562.558895449643,11427.759211594037,11469.655943597267,691.9578225385349,470.40197891043385,97.93277727214193
1.8900000000000001,9812.970681125142,143040.16933875694,1449.9243155667787,121474.81802988333,690.5243435148785,20007.569715946658,14556.424978824685,255.38730738487305,7827.087910660241,328.8127217489458,145180.6179978386,34819.38200215621,122165.3423733982,27834.6576266069,1.0,1.0,11403.587669233113,1421.057293062826,5524.879988438449,11420.852084081298,11462.704102346985,696.5252275363532,474.4094746320859,97.92189645694596
1.9000000000000001,9811.991516559612,142940.3905520971,1449.7537725375219,121415.70558632025,690.1059353235693,20115.174126024755,14546.964351079638,257.61126293223623,7779.014352336535,333.57688562193823,145080.25025995818,34919.74974003663,122105.81152164383,27894.18847836129,1.0,1.0,11397.128064014845,1423.969415747706,5487.532181115495,11413.951792420325,11455.758526371252,701.0960805194474,478.4251279021074,97.91101685066228
1.9100000000000001,9811.012460784099,142840.70548703836,1449.587615142376,121356.29025692031,689.6879750724286,20222.663398288838,14537.514775813856,259.8407486389457,7731.358369723519,338.38124637359545,144979.98107725315,35020.01892274164,122045.97823199275,27954.021768012357,1.0,1.0,11390.67218989592,1426.8909986294166,5450.512840916621,11407.05884923819,11448.820386202315,705.6702788587799,482.4488200170682,97.90013845315659
1.92,9810.03351378652,142741.1142483369,1449.4258222511737,121296.5752718503,689.2704774397033,20330.037545731826,14528.076191528731,262.075714706473,7684.1167049832575,343.22588422618844,144879.8105480278,35120.18945196703,121985.84574929,28014.154250715084,1.0,1.0,11384.220056741102,1429.821636493085,5413.819400900795,11400.173350677602,11441.889925499076,710.2477129121191,486.4804480847109,97.88926126429459
1.93,9809.054675554786,142641.61689078866,1449.2683574442467,121236.5638049793,688.853440247321,20437.29661281745,14518.648584867706,264.31611382940827,7637.286141961013,348.11087805056525,144779.73868848023,35220.261311514565,121925.41724522662,28074.58275477846,1.0,1.0,11377.771671754697,1432.7612232911779,5377.449327044726,11393.295267442885,11434.96710810553,714.828271123147,490.51991386526026,97.878385283942
1.94,9808.075946076813,142542.21346808664,1449.1151845425782,121176.25900539853,688.4368612191423,20544.440645089413,14509.231942513781,266.5618985432383,7590.863488298008,353.03630572627355,144679.76551384837,35320.23448614643,121864.69586661768,28135.30413338742,1.0,1.0,11371.32704208593,1435.7096538198239,5341.40010408051,11386.424569738532,11428.051896237763,719.4118421830489,494.5671189828218,97.86751051196451
1.95,9807.09732534052,142442.90403283972,1448.9662676013095,121115.66399763785,688.0207379788483,20651.46968918071,14499.826251168864,268.8130212253393,7544.8455752076825,358.00224413929766,144579.89103841988,35420.108961574915,121803.6847356167,28196.315264388395,1.0,1.0,11364.886174829793,1438.6668235919497,5305.669235319356,11379.561227250899,11421.144250448882,723.9983150476608,498.6219649286607,97.85663694822792
1.96,9806.118813333822,142343.68863659175,1448.8215709032504,121054.78188188239,687.605068047827,20758.383792822908,14490.431497533094,271.06943409596977,7499.229257251962,363.0087691797943,144480.1152755428,35519.88472445197,121742.38694993021,28257.61305007487,1.0,1.0,11358.449077027966,1441.6326287101838,5270.254242475331,11372.705209129737,11414.24412959393,728.5875789545182,502.6843530644692,97.84576459259794
1.97,9805.14041004464,142244.56732984047,1448.681058952386,120993.61573418908,687.1898488430604,20865.18300485543,14481.047668284189,273.33108921926356,7454.011412117513,368.0559557398287,144380.4382376359,35619.561762358884,121680.80558303214,28319.194416972943,1.0,1.0,11352.015755669721,1444.6069657398039,5235.152665489093,11365.856483969563,11407.351490794805,733.1795234398135,506.7541846256164,97.83489344494039
1.98,9804.162115460897,142145.54016205654,1448.5446964673852,120932.1686067032,686.7750776750123,20971.867375234855,14471.67475005678,275.59793850422255,7409.18894039201,373.14387771111086,144280.85993619892,35719.14006379586,121618.94368437822,28381.056315626865,1.0,1.0,11345.586217692799,1447.5897315818438,5200.36206235163,11359.015019790835,11400.466289405205,737.7740383552684,510.83136072438634,97.824023505121
1.99,9803.183929570512,142046.60718170248,1448.4124483751102,120870.44352787494,686.3607517455139,21078.436955044217,14462.312729421743,277.86993370570974,7364.758765340403,378.2726079827314,144181.3803818231,35818.619618171666,121556.80427962045,28443.19572038462,1.0,1.0,11339.16046998432,1450.5808233459247,5165.880008927998,11352.180784021017,11393.588478975531,742.3710138849252,514.9157823531988,97.81315477300564
2.0,9802.20585236141,141947.76843625173,1448.2842798041233,120808.44350267597,685.9468681456522,21184.89179650228,14452.961592865544,280.147026425442,7320.717832681172,383.44221843889807,144081.99958420152,35918.00041579327,121494.39037082162,28505.609629183455,1.0,1.0,11332.7385193817,1453.5801382232894,5131.704098781058,11345.35374347545,11386.718011217827,746.9703405618636,519.0073503878172,97.80228724846005
2.0100000000000002,9801.227883821517,141849.02394853343,1448.1601563446104,120746.17147854391,685.5334275381051,21291.23194438237,14443.621351152035,282.4291720442458,7277.063149540699,388.6527807701615,143982.71753241617,36017.28246757865,121431.70490608201,28568.29509392307,1.0,1.0,11326.320371405578,1456.5877239616384,5097.831973842004,11338.533863056015,11379.854897132545,751.5719031492727,523.1059726491512,97.79142093135013
2.02,9800.25002393876,141750.37373839898,1448.0400437982796,120683.63037693726,685.1204307859691,21397.457443876767,14434.29201700647,284.71632612830325,7233.791748405085,393.9043657272956,143883.5342129832,36116.46578701154,121368.75080772323,28631.24919228185,1.0,1.0,11319.906031418288,1459.603641027803,5064.261296027804,11331.721106900754,11372.999151047088,756.1755863147662,527.2115574377572,97.7805558215417
2.0300000000000002,9799.272272701062,141651.81787492288,1447.9239075846492,120620.82316909335,684.7078708295088,21503.568359540892,14424.973551351848,287.00843576499096,7190.900600541341,399.1970413259686,143784.44965333704,36215.55034665773,121305.53103992286,28694.46896008223,1.0,1.0,11313.49550742142,1462.6276305293286,5030.9896790734765,11324.91544119349,11366.150655769847,760.7812881225937,531.3239979925263,97.76969191890063
2.04,9798.294630096358,141553.3563975304,1447.811713622348,120557.75276203729,684.2957449620246,21609.5647466758,14415.665944539862,289.3054526643286,7148.386746329971,404.5308755553335,143685.4638561148,36314.53614387999,121242.04850699932,28757.95149300577,1.0,1.0,11307.088805831634,1465.659615949815,4998.014791149042,11318.11682987221,11359.309366369609,765.3888995972475,535.4431960178805,97.75882922329279
2.05,9797.317096112574,141454.98934435914,1447.703428003676,120494.42203982887,683.8840504167448,21715.44666162198,14406.369187139722,291.6073284534944,7106.247248137488,409.9059354018624,143586.57682277955,36413.4231772152,121178.30609024562,28821.693909759466,1.0,1.0,11300.685932998993,1468.6995227224397,4965.3343177537035,11311.325236143197,11352.475236917964,769.9983121000521,539.5690532319123,97.7479677345841
2.06,9796.339670737643,141356.71675226244,1447.5990169882857,120430.83386375656,683.4727843671301,21821.214161763008,14397.0832699335,293.91401468039714,7064.4791901183835,415.32228684761503,143487.78855361784,36512.2114463769,121114.30664812369,28885.69335188139,1.0,1.0,11294.286895207026,1471.7472782018594,4932.945961559824,11304.540622460232,11345.64822049436,774.6094173420307,543.7014713738182,97.73710745264043
2.07,9795.3623539595,141258.53865681286,1447.4984469968672,120366.99107253166,683.0619439271775,21926.86730552916,14387.80818391146,296.2254628172475,7023.079678017097,420.77999486850837,143389.0990477369,36610.90095225786,121050.05301645884,28949.946983546255,1.0,1.0,11287.891698672767,1474.8028116358764,4900.847442256904,11297.762950503704,11338.828269191146,779.2221073967198,547.8403522113044,97.7262483773277
2.08,9794.385145766075,141160.45509230558,1447.4016846048298,120302.89648248228,682.6515261517244,22032.40615240112,14378.543920267388,298.54162426413086,6982.045838969968,426.27912343258765,143290.50830306212,36709.49169693264,120985.548008634,29014.451991371086,1.0,1.0,11281.500349546799,1477.8660541373538,4869.036496395548,11290.99218115959,11332.015334118625,783.8362747129447,551.9855975479622,97.71539050851189
2.09,9793.408046145309,141062.46609176192,1447.3086965359857,120238.55288774752,682.2415280367528,22137.8307629136,14369.290470393926,300.8624503525783,6941.3748213072195,431.81973549829434,143192.01631633466,36807.9836836601,120920.79441578427,29079.20558422082,1.0,1.0,11275.112853913315,1480.9369386558392,4837.510877231449,11284.228274498371,11325.209365410097,788.4518121275471,556.1371092306109,97.70453384605892
2.1,9792.431055085133,140964.5716869328,1447.2194496562329,120173.96306047148,681.8319465196937,22243.141198659017,14360.047825877906,303.1878923491394,6901.0637943549045,437.401893012738,143093.62308310872,36906.37691688606,120855.79500699117,29144.204993013922,1.0,1.0,11268.72921779016,1484.0153999494505,4806.268354569347,11277.471189753822,11318.410312226917,793.0686128780753,560.2947891566129,97.69367838983476
2.11,9791.45417257349,140866.771908302,1447.1339109672388,120109.12975099735,681.4227784797304,22348.337522291135,14350.815978495686,305.5179014589534,6861.109948236885,443.02565690996397,142995.32859774897,37004.671402245775,120790.55252947708,29209.44747052802,1.0,1.0,11262.34944712888,1487.1013745566888,4775.306714607024,11270.72088530176,11311.618122763524,797.6865706154384,564.4585392811551,97.68282413970539
2.12,9790.47739859832,140769.06678509,1447.0520476001227,120044.05568806147,681.0140207381036,22453.41979752873,14341.594920208476,307.8524288293218,6821.510493676788,448.69108710922524,142897.13285342822,37102.867146566525,120725.06970879958,29274.93029120552,1.0,1.0,11255.973547814776,1490.1948007680621,4744.62375977926,11263.977318638661,11304.83274425252,802.3055794165264,568.6282616245034,97.67197109553682
2.13,9789.50073314756,140671.45642090985,1446.9738713730912,119978.74357174746,680.6056979876657,22558.38801480789,14332.384572815725,310.19142210054935,6782.262715462086,454.3982472587669,142799.0359902706,37200.964009724164,120659.34926973512,29340.650730269976,1.0,1.0,11249.601529736243,1493.2951799802977,4714.217350655229,11257.240792102193,11298.054586595252,806.9255311138529,572.8038521169351,97.66111925719507
