Pi,R_smad_P_cyt,R_smad_P_nuc,R_smad_P_smad4_cyt,R_smad_P_smad4_nuc,R_smad_cyt,R_smad_nuc,receptor,smad4_cyt,smad4_nuc,Time
0.0,0.0,0.0,0.0,0.0,162000.0,18000.0,10000.0,120000.0,30000.0,0.0
1.2160880415394373e-07,121.27025972241469,3.150540040357607e-05,4.540337700857264,0.2562674854651952,161972.54657480374,17901.38652878212,9999.000055553506,120223.23983397115,29771.963560842487,0.01
3.702549714368712e-06,233.38519075915607,0.00047488841653645623,16.787828509934727,1.9326864819109768,161939.88704017538,17808.006779185172,9998.00022220577,120435.56261774439,29545.71686726372,0.02
2.676695668188293e-05,337.0051202179775,0.0022664242004230197,34.9534784641708,6.154457134453899,161902.33804502775,17719.546632731384,9997.000499944459,120637.64567868882,29321.246385712522,0.03
0.00010744174023902611,432.74546380491154,0.006757353439048835,57.56341434750644,13.776285903715744,161860.1972094968,17635.710869093517,9996.000888757224,120830.12114389245,29098.53915585632,0.04
0.0003124928588497055,521.1794388934607,0.01557362626184341,83.40817757540246,25.430503018933276,161813.74426999557,17556.222036890205,9995.00138863173,121013.57866864302,28877.582650762677,0.05
0.0007414754404130809,602.8406603573794,0.030505428253608798,111.49988268182986,41.56740574889457,161763.24215572103,17480.819390062195,9994.001999555636,121188.56804598049,28658.364665589146,0.06
0.0015290141466482666,678.2256172663106,0.05342108598344681,141.03603663193775,62.489038016876684,161708.93800065145,17409.257886346895,9993.002721516605,121355.60169566638,28440.87322968532,0.07
0.002845631631433838,747.7960294789721,0.08620092333014971,171.36901702278436,88.37741324060258,161651.06409461942,17341.30724471364,9992.003554502298,121515.15703180882,28225.096537929072,0.08
0.0048974796236961465,811.9810859694655,0.13068718043453462,201.98029640505487,119.31809482470199,161589.8387776359,17276.751057980673,9991.004498500382,121667.67871116329,28011.02289761074,0.09
0.007925236469834852,871.179565028555,0.18864711656195068,232.45874042513003,155.3198090546339,161525.4672801714,17215.3859581985,9990.005553498522,121813.58076238504,27798.640688140218,0.1
0.012202396137544633,925.7618373852628,0.26174678863766837,262.48238128468523,196.33069011017042,161458.1425120356,17157.020832390128,9989.006719484383,121953.24859739662,27587.938331213707,0.11
0.018033155920904195,976.071760387638,0.3515329241847894,291.802985082523,242.2518328220549,161388.04580516458,17101.476083613936,9988.007996445638,122087.04091314967,27378.90426895055,0.12
0.025750024288178432,1022.4284667021277,0.45942139031244456,320.2330226640056,292.94854144150025,161315.34761302138,17048.582934775735,9987.009384369952,122215.29148731851,27171.526948580664,0.13
0.035711227398131776,1065.1280347350958,0.5866917867422605,347.6350255437609,348.2593060794818,161240.2081624311,16998.18277941878,9986.010883245,122338.31085511512,26965.794813266377,0.14
0.04829808207429824,1104.4450698851633,0.7344852886648153,373.91240349400294,408.00340371508645,161162.7780707422,16950.12656686987,9985.012493058455,122456.38789654216,26761.696296253493,0.15
0.06391235930807347,1140.6341860427626,0.9038057550922965,399.00179654064846,471.9870616033934,161083.19892467864,16904.27422537445,9984.01421379799,122569.79132347088,26559.219818389778,0.16
0.08297368463633557,1173.9313914505149,1.0955234014677695,422.8667504964657,540.0083904774921,161001.6038229487,16860.494121220298,9983.01604545128,122678.7710706996,26358.353788331195,0.17
0.1059170214891249,1204.555389765005,1.3103801378886144,445.4924109978481,611.861382552741,160918.11788715175,16818.66254938959,9982.017988006004,122783.55960190104,26159.08660455321,0.18
0.13319025777445287,1232.7088113838422,1.5489958245502877,466.8809322237516,687.3392637691157,160832.85874708352,16778.663249709967,9981.02004144984,122884.37314559828,25961.406658413758,0.19
0.16525193947642247,1258.579346018144,1.8118757912653578,487.0478846499989,766.2369446332212,160745.9369897951,16740.38695910699,9980.022205770465,122981.41283205114,25765.302338670575,0.2
0.20256915997966257,1282.3407943757418,2.0994189033327753,506.0193498854807,848.3528644015752,160657.45657926158,16703.73099316701,9979.024480955564,123074.86574899715,25570.76203672071,0.21
0.24561559735324626,1304.154059334359,2.411925642773804,523.8294155509819,933.4904957438821,160567.51525403644,16668.598849686325,9978.026866992814,123164.90593670467,25377.77415200537,0.22
0.2948696985345794,1324.1680778487923,2.7496060741947854,540.5180248204869,1021.4595541473365,160476.2049037743,16634.89983332964,9977.029363869904,123251.6953235909,25186.327097446174,0.23
0.35081301566906614,1342.520688507233,3.1125877962279627,556.1292315452641,1112.0768661364161,160383.6119225797,16602.54870342994,9976.031971574517,123335.38459730103,24996.4093050222,0.24
0.4139286973179449,1359.339434714121,3.5009238089997687,570.7098388065472,1205.1669185518065,160289.81753917315,16571.46534494014,9975.034690094339,123416.11401122676,24808.00923141979,0.25
0.48470013019690716,1374.7423103853614,3.914600107164643,584.3083209307122,1300.5621821436405,160194.8981263341,16541.574460093805,9974.03751941706,123494.0141333759,24621.115363554647,0.26
0.5636097223687732,1388.8384553990636,4.353542852383609,596.9739376024551,1398.1032937345735,160098.9254922258,16512.805278180505,9973.040459530366,123569.20654486078,24435.71622380707,0.27
0.65113782658729,1401.7288014944543,4.817625072286532,608.7560133782346,1497.6391230102463,160001.96715381072,16485.091283228845,9972.04351042195,123641.80448870084,24251.800374915572,0.28
0.7477618406919306,1413.5066536310048,5.306672762794543,619.7034293973084,1599.0266922581704,159904.08658679773,16458.369965147762,9971.046672079503,123711.91345390718,24069.35642444223,0.29
0.8539552009457426,1424.2583094891338,5.820471339962543,629.8639848375391,1702.1311878681408,159805.34348936245,16432.582557097558,9970.04994449072,123779.63179781262,23888.373029486607,0.3
0.9701867418246003,1434.0635452730846,6.358770843357965,639.2841934392712,1806.8256717311695,159705.79399722116,16407.673821486726,9969.053327643293,123845.05123433462,23708.83890049984,0.31
1.0969201418174717,1442.9960688509232,6.921290705680082,648.0091065862267,1912.9907991860543,159605.4908869398,16383.59184772606,9968.056821524919,123908.25728948678,23530.742804745852,0.32
1.2346130020960677,1451.1241085316021,7.507725860166515,656.0817607562005,2020.5147755985672,159504.4838281702,16360.287801078,9967.060426123297,123969.32989289801,23354.073570752105,0.33
1.3837170884026766,1458.5105759829696,8.117748286996365,663.543761938474,2129.2926064730814,159402.8194794821,16337.71582783109,9966.064141426124,124028.34354228793,23178.820089305358,0.34
1.5446773051044622,1465.2136889962535,8.751013419910981,670.4345685721485,2239.226184263558,159300.54175313032,16315.83279161252,9965.067967421102,124085.36792906505,23004.971318104042,0.35000000000000003
1.7179318408882602,1471.2871660795313,9.407161810829143,676.7918783473024,2350.223704317881,159197.6919217103,16294.598167728871,9964.071904095932,124140.46813455637,22832.5162827832,0.36
1.9039117409268067,1476.7806209071387,10.085822842075999,682.6513773945563,2462.199516528878,159094.3087972267,16273.973865095353,9963.075951438315,124193.70502663105,22661.44407945025,0.37
