Time,GLU,ENZ,ENG,TP1,ADP,GLP,ETZ,ETG,GPP,GAP,DHA,DPN,DPH,PID,DGA,PGA,PYR,LAC,DIN,DIH,XI,XSI,OXY,XSP,TP2,DBP,PUE,PPP,AGP,MOD,MOB,MOX,GLU_0,ENZ_0,ENG_0,TP1_0,ADP_0,GLP_0,ETZ_0,ETG_0,GPP_0,GAP_0,DHA_0,DPN_0,DPH_0,PID_0,DGA_0,PGA_0,PYR_0,LAC_0,DIN_0,DIH_0,XI_0,XSI_0,OXY_0,XSP_0,TP2_0,DBP_0,PUE_0,PPP_0,AGP_0,MOD_0,MOB_0,MOX_0,cell,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_15,r_16,r_17,r_18,r_19,r_20,r_21,r_22
1.41,0.0,1e-05,0.0,0.0004962626432951473,7.200742231148822e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00014825009745086465,5.174990254913538e-05,0.003977369055598144,0.0,0.0,0.0009509129282915731,0.0010482500974508657,3.143467812916671e-05,2.8565321870833238e-05,3.710299282846456e-05,8.258640458183408e-06,0.0004952174248405836,1.4638366713351962e-05,0.0005314507183067176,0.0,1.7207839133529492e-06,1.2792160866470526e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.33084176219676487,0.07200742231148823,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.5930003898034586,0.25874951274567687,0.7954738111196288,0.0,0.0,0.4754564641457866,0.8735417478757215,0.4490668304166673,0.40807602672618914,0.6183832138077427,0.13764400763639015,0.9904348496811671,0.24397277855586605,0.3543004788711451,0.0,0.562347684102271,4.1804447276047473e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.460482568590093e-05,1.554031790999692e-06,5.978328365941797e-07,3.936454584412617e-06,1.3139064399875824e-05,1.5811065808181497e-05,0.0,0.0,2.5618823201409067e-06,2.5584321732941047e-06
1.42,0.0,1e-05,0.0,0.0004962370253838017,7.187518506940975e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00014848001412267516,5.151998587732486e-05,0.003977263356421986,0.0,0.0,0.0009506770325641295,0.0010484800141226762,3.1450135346883e-05,2.8549864653116952e-05,3.714269440819828e-05,8.245476944370406e-06,0.0004951780514003352,1.4611828647431244e-05,0.0005316085402071964,0.0,1.72075066040762e-06,1.2792493395923817e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3308246835892011,0.07187518506940975,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.5939200564907007,0.2575999293866243,0.7954526712843971,0.0,0.0,0.47533851628206475,0.8737333451022302,0.44928764781261427,0.40785520933024216,0.6190449068033047,0.1374246157395068,0.9903561028006705,0.24353047745718742,0.3544056934714642,0.0,0.5623368171266733,4.180553397360725e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4489433645800525e-05,1.556783273042776e-06,5.979784269062993e-07,3.9382212276135685e-06,1.3117773322826697e-05,1.5753418323549354e-05,0.0,0.0,2.561700567443669e-06,2.5584986791847634e-06
1.43,0.0,1e-05,0.0,0.0004962114092716454,7.174352183222997e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001487087526494554,5.12912473505446e-05,0.003977157868689911,0.0,0.0,0.0009504423135217357,0.0010487087526494566,3.146560402585353e-05,2.8534395974146425e-05,3.71817707200251e-05,8.232576137648862e-06,0.0004951386606589109,1.458565314232597e-05,0.0005317657887432962,0.0,1.720719847171405e-06,1.2792801528285968e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.33080760618109695,0.07174352183222997,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.5948350105978216,0.256456236752723,0.7954315737379822,0.0,0.0,0.47522115676086785,0.8739239605412139,0.4495086289407647,0.4076342282020918,0.619696178667085,0.13720960229414772,0.9902773213178219,0.24309421903876618,0.3545105258288641,0.0,0.5623267474416356,4.1806540942111006e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4374685897633602e-05,1.5595217049906696e-06,5.981248297338214e-07,3.939915006404866e-06,1.3096901986175584e-05,1.5696391869806952e-05,0.0,0.0,2.5615224609798394e-06,2.5585603056571932e-06
1.44,0.0,1e-05,0.0,0.0004961857949228472,7.161242637353654e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00014893631958379195,5.1063680416208066e-05,0.003977052588207233,0.0,0.0,0.0009502087646037681,0.0010489363195837931,3.148108341086664e-05,2.8518916589133312e-05,3.722023011159473e-05,8.219931722094599e-06,0.0004950992533393735,1.4559838166310607e-05,0.0005319224700934779,0.0,1.7206913898614796e-06,1.2793086101385222e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3307905299485648,0.07161242637353654,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.5957452783351678,0.25531840208104034,0.7954105176414465,0.0,0.0,0.47510438230188407,0.8741135996531609,0.44972976301238055,0.4074130941304759,0.6203371685265788,0.13699886203491,0.990198506678747,0.24266396943851015,0.3546149800623186,0.0,0.5623174476671502,4.180747091955955e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4260578342203343e-05,1.5622471491657833e-06,5.982720275245552e-07,3.941537034739158e-06,1.3076440292097223e-05,1.563998008043288e-05,0.0,0.0,2.5613478752859508e-06,2.5586172202770443e-06
1.45,0.0,1e-05,0.0,0.0004961601823028085,7.148189253213348e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001491627214368125,5.083727856318754e-05,0.003976947510880819,0.0,0.0,0.0009499763792912361,0.0010491627214368137,3.1496572758478976e-05,2.8503427241520975e-05,3.725808083377312e-05,8.207537514905493e-06,0.0004950598301537147,1.4534381651321325e-05,0.0005320785903726328,0.0,1.7206652075746286e-06,1.2793347924253731e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.330773454868539,0.07148189253213348,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.59665088574725,0.2541863928159377,0.7953895021761639,0.0,0.0,0.474988189645618,0.8743022678640114,0.4499510394068425,0.40719181773601393,0.6209680138962187,0.13679229191509157,0.9901196603074294,0.24223969418868876,0.3547190602484218,0.0,0.5623088913642578,4.18083265498488e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4147106911238435e-05,1.5649596675956752e-06,5.984200029836567e-07,3.943088412952231e-06,1.3056378356145739e-05,1.5584176608311453e-05,0.0,0.0,2.561176689216983e-06,2.5586695848507463e-06
1.46,0.0,1e-05,0.0,0.0004961345713781215,7.135191421178185e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00014938796467849666,5.061203532150339e-05,0.003976842632716922,0.0,0.0,0.0009497451511064685,0.0010493879646784978,3.1512071336869516e-05,2.8487928663130428e-05,3.729533104125234e-05,8.195387463880843e-06,0.0004950203918029904,1.4509281494866758e-05,0.000532234155632285,0.0,1.7206412221882125e-06,1.2793587778117892e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.33075638091874765,0.07135191421178186,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.5975518587139866,0.25306017660751695,0.7953685265433843,0.0,0.0,0.47487257555323426,0.8744899705654149,0.45017244766956455,0.4069704094732918,0.6215888506875391,0.13658979106468072,0.9900407836059809,0.2418213582477793,0.35482277042152327,0.0,0.5623010530026838,4.1809110386006183e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4034267567113577e-05,1.5676593220143092e-06,5.98568739070259e-07,3.9445702278517916e-06,1.3036706503198059e-05,1.5528975127444904e-05,0.0,0.0,2.561008785797628e-06,2.5587175556235785e-06
1.47,0.0,1e-05,0.0,0.0004961089621165277,7.122248538092574e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00014961205573798403,5.0387944262016015e-05,0.003976737949819051,0.0,0.0,0.0009495150736128037,0.001049612055737985,3.152757842569468e-05,2.847242157430526e-05,3.7331988793174454e-05,8.183475644943651e-06,0.0004949809389774558,1.4484535561881842e-05,0.0005323891718608111,0.0,1.7206193582645439e-06,1.279380641735458e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.33073930807768515,0.07122248538092574,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.5984482229519361,0.2519397213100801,0.7953475899638102,0.0,0.0,0.47475753680640187,0.8746767131149876,0.45039397750992405,0.4067488796329323,0.6221998132195743,0.13639126074906086,0.9899618779549116,0.24140892603136405,0.3549261145738741,0.0,0.5622939079295896,4.180982489331562e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.392205630257299e-05,1.5703461738633139e-06,5.987182189941386e-07,3.9459835528084265e-06,1.301741526346694e-05,1.547436933458443e-05,0.0,0.0,2.5608440520786866e-06,2.558761283470916e-06
1.48,0.0,1e-05,0.0,0.0004960833544868787,7.109360007240411e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001498350010038794,5.016499899612065e-05,0.003976633458385885,0.0,0.0,0.0009492861404142816,0.0010498350010038804,3.1543093315944435e-05,2.8456906684055506e-05,3.7368062053768555e-05,8.171796259705185e-06,0.0004949414723566989,1.4460141686526209e-05,0.0005325436449836759,0.0,1.7205995429585524e-06,1.2794004570414494e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.33072223632458575,0.07109360007240412,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.5993400040155176,0.2508249949806033,0.7953266916771771,0.0,0.0,0.4746430702071408,0.874862500836567,0.45061561879920625,0.4065272383436501,0.622801034229476,0.13619660432841976,0.9898829447133979,0.2410023614421035,0.35502909665578386,0.0,0.5622874323393963,4.1810472452334947e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.381046914045684e-05,1.5730202842932414e-06,5.988684262124084e-07,3.9473294478485806e-06,1.2998495368582507e-05,1.54203529507829e-05,0.0,0.0,2.5606823789984068e-06,2.558800914082899e-06
1.49,0.0,1e-05,0.0,0.0004960577484590976,7.096525238314948e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00015005680682455522,4.994319317544481e-05,0.003976529154709228,0.0,0.0,0.0009490583451553384,0.0010500568068245561,3.155861530979951e-05,2.8441384690200428e-05,3.7403558693000155e-05,8.160343633071213e-06,0.0004949019926097742,1.4436097673928579e-05,0.0005326975808636818,0.0,1.7205817059286288e-06,1.279418294071373e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3307051656393984,0.07096525238314948,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.6002272272982209,0.24971596587722406,0.7953058309418457,0.0,0.0,0.4745291725776692,0.8750473390204635,0.4508373615685644,0.40630549557429185,0.623392644883336,0.13600572721785356,0.9898039852195484,0.24060162789880965,0.3551317205757878,0.0,0.5622816032446499,4.1811055361809574e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.369950213343052e-05,1.5756817141648171e-06,5.99019344426245e-07,3.948608959749455e-06,1.2979937747741401e-05,1.5366919722872082e-05,0.0,0.0,2.5605236612486063e-06,2.5588365881427455e-06
1.5,0.0,1e-05,0.0,0.0004960321440041425,7.083743647387374e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00015027747950845148,4.9722520491548525e-05,0.003976425035172003,0.0,0.0,0.0009488316815205046,0.0010502774795084525,3.157414372048969e-05,2.8425856279510245e-05,3.743848648723208e-05,8.149112210889287e-06,0.0004948625003953339,1.4412401301878584e-05,0.0005328509853012346,0.0,1.720565779250536e-06,1.2794342207494658e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3306880960027616,0.07083743647387374,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.601109918033806,0.24861260245774264,0.7952850070344006,0.0,0.0,0.4744158407602523,0.8752312329237105,0.4510591960069956,0.40608366113586064,0.6239747747872014,0.13581853684815479,0.9897250007906677,0.2402066883646431,0.355233990200823,0.0,0.5622763984478876,4.181157584148581e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3589151363716866e-05,1.5783305240501954e-06,5.991709575776462e-07,3.949823122135683e-06,1.2961733523922411e-05,1.5314063424866988e-05,0.0,0.0,2.5603677971454043e-06,2.5588684414989316e-06
1.51,0.0,1e-05,0.0,0.0004960065410939706,7.071014656874216e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001504970253243728,4.9502974675627196e-05,0.003976321096246282,0.0,0.0,0.0009486061432341055,0.001050497025324374,3.158967787215321e-05,2.8410322127846723e-05,3.747285311989612e-05,8.138096557636456e-06,0.0004948229963617595,1.4389050322467378e-05,0.0005330038640346217,0.0,1.7205516973342817e-06,1.2794483026657201e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3306710273959804,0.07071014656874217,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.6019881012974913,0.247514873378136,0.7952642192492565,0.0,0.0,0.47430307161705276,0.8754141877703117,0.4512811124593316,0.40586174468352465,0.6245475519982687,0.1356349426272743,0.9896459927235189,0.2398175053744563,0.35533590935641446,0.0,0.5622717965144711,4.1812036034827456e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.347941294283115e-05,1.580966774234206e-06,5.993232498462204e-07,3.950972955577661e-06,1.2943874010167635e-05,1.5261777859300123e-05,0.0,0.0,2.560214688504412e-06,2.55889660533144e-06
1.52,0.0,1e-05,0.0,0.0004959809397015043,7.058337695503592e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001507154505017829,4.9284549498217115e-05,0.003976217334491365,0.0,0.0,0.0009483817240599645,0.0010507154505017841,3.160521709969727e-05,2.839478290030266e-05,3.7506666182174735e-05,8.127291354146833e-06,0.0004947834811472917,1.4366042463678386e-05,0.0005331562227403039,0.0,1.7205393968438526e-06,1.2794606031561492e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3306539598010028,0.07058337695503593,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.6028618020071316,0.2464227474910856,0.795243466898273,0.0,0.0,0.4741908620299823,0.8755962087514868,0.4515031014242467,0.40563975571860944,0.6251111030362456,0.1354548559024472,0.9895669622945833,0.23943404106130645,0.35543748182686924,0.0,0.5622677767463571,4.181243801163886e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3370283011318904e-05,1.5835905247156017e-06,5.994762056460074e-07,3.952059467691436e-06,1.2926350705928172e-05,1.5210056858487965e-05,0.0,0.0,2.56006424052022e-06,2.558921206312298e-06
1.53,0.0,1e-05,0.0,0.0004959553398005972,7.045712198280388e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00015093276123109638,4.906723876890361e-05,0.003976113746551882,0.0,0.0,0.0009481584178011084,0.0010509327612310976,3.162076074865968e-05,2.837923925134025e-05,3.7539933173692115e-05,8.116691395378392e-06,0.0004947439553801592,1.434337543092945e-05,0.0005333080670332188,0.0,1.7205288166197099e-06,1.279471183380292e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.33063689320039813,0.07045712198280388,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.6037310449243856,0.24533619384451805,0.7952227493103764,0.0,0.0,0.4740792089005542,0.8757773010259147,0.4517251535522811,0.405417703590575,0.6256655528948686,0.1352781899229732,0.9894879107603184,0.23905625718215753,0.3555387113554792,0.0,0.5622643191567679,4.1812783770597776e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3261757738496426e-05,1.5862018352083006e-06,5.996298096223311e-07,3.953083653240043e-06,1.2909155293473359e-05,1.5158894285732228e-05,0.0,0.0,2.5599163616500425e-06,2.558942366760584e-06
1.54,0.0,1e-05,0.0,0.000495929741366003,7.033137606450426e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001511489636639682,4.8851036336031796e-05,0.003976010329155944,0.0,0.0,0.0009479362182994765,0.0010511489636639694,3.163630817507166e-05,2.836369182492827e-05,3.757266150321374e-05,8.106291588218426e-06,0.000494704419678707,1.4321046908567787e-05,0.000533459402467097,0.0,1.7205198976039512e-06,1.2794801023960506e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3306198275773353,0.07033137606450426,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.6045958546558727,0.24425518168015897,0.7952020658311888,0.0,0.0,0.47396810914973825,0.8759574697199746,0.4519472596438808,0.4051955974989753,0.6262110250535624,0.13510485980364045,0.9894088393574141,0.23868411514279647,0.3556396016447313,0.0,0.5622614044457357,4.1813075241701e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3153833322194147e-05,1.588800765142631e-06,5.997840466486847e-07,3.954046494236157e-06,1.289227963436256e-05,1.5108284036458304e-05,0.0,0.0,2.559770963501368e-06,2.558960204792101e-06
1.55,0.0,1e-05,0.0,0.0004959041443733434,7.020613367463667e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00015136406391358013,4.863593608641985e-05,0.003975907079113325,0.0,0.0,0.0009477151194356312,0.0010513640639135814,3.165185874532178e-05,2.8348141254678148e-05,3.760485848935405e-05,8.096086949327079e-06,0.0004946648746515233,1.4299054561318825e-05,0.0005336102345347883,0.0,1.7205125827680471e-06,1.2794874172319547e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.33060276291556223,0.07020613367463667,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.6054562556543205,0.24317968043209925,0.795181415822665,0.0,0.0,0.4738575597178156,0.8761367199279846,0.45216941064745403,0.4049734464954021,0.6267476414892342,0.13493478248878465,0.9893297493030466,0.23831757602198042,0.3557401563565255,0.0,0.562259013976486,4.181331428862597e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3046505988502554e-05,1.5913873736665668e-06,5.999389018236473e-07,3.954948960045983e-06,1.2875715765978615e-05,1.5058220039293088e-05,0.0,0.0,2.5596279607234786e-06,2.558974834463909e-06
1.56,0.0,1e-05,0.0,0.0004958785487990794,7.008138934936503e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001515780680549251,4.8421931945074866e-05,0.003975803993313682,0.0,0.0,0.0009474951151284717,0.0010515780680549263,3.166741183602109e-05,2.8332588163978837e-05,3.763653136129142e-05,8.086072603018361e-06,0.0004946253208975655,1.4277396035690176e-05,0.0005337605686685991,0.0,1.720506817043065e-06,1.2794931829569368e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.33058569919938624,0.07008138934936503,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.6063122722197004,0.24210965972537432,0.7951607986627365,0.0,0.0,0.4737475575642358,0.8763150567124387,0.45239159765744413,0.40475125948541196,0.6272755226881903,0.1347678767169727,0.989250641795131,0.23795660059483628,0.35584037911239935,0.0,0.5622571297526356,4.1813502711011007e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2939771991520865e-05,1.5939617196469626e-06,6.000943604678307e-07,3.955792007494302e-06,1.2859455898121905e-05,1.5008696257084259e-05,0.0,0.0,2.5594872709027144e-06,2.5589863659138736e-06
1.57,0.0,1e-05,0.0,0.0004958529546204814,6.995713768613195e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00015179098212508873,4.820901787491121e-05,0.003975701068724808,0.0,0.0,0.0009472761993349498,0.00105179098212509,3.1682966833869406e-05,2.8317033166130524e-05,3.766768725948991e-05,8.076243779178112e-06,0.0004945857590062849,1.4256068961331934e-05,0.0005339104102406393,0.0,1.7205025472522923e-06,1.2794974527477095e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.33056863641365425,0.06995713768613196,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.6071639285003549,0.24104508937455607,0.7951402137449616,0.0,0.0,0.47363809966747494,0.8764924851042417,0.4526138119124201,0.4045290452304361,0.6277947876581652,0.13460406298630187,0.9891715180125698,0.23760114935553225,0.3559402734937595,0.0,0.5622557343961739,4.1813642246657174e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2833627613108277e-05,1.5965238616707905e-06,6.002504081208615e-07,3.956576580970526e-06,1.2843492409664198e-05,1.4959706687863352e-05,0.0,0.0,2.5593488144613403e-06,2.558994905495419e-06
1.58,0.0,1e-05,0.0,0.0004958273618156022,6.983337334326519e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00015200281212352857,4.7997187876471374e-05,0.003975598302390919,0.0,0.0,0.0009470583660497897,0.00105200281212353,3.169852313552278e-05,2.8301476864477145e-05,3.769833323642716e-05,8.066595811218298e-06,0.0004945461895577507,1.4235070952354498e-05,0.0005340597645631791,0.0,1.7204997220461783e-06,1.2795002779538235e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3305515745437348,0.0698333733432652,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.6080112484941143,0.23998593938235688,0.7951196604781838,0.0,0.0,0.4735291830248949,0.8766690101029416,0.4528360447931826,0.40430681234967353,0.6283055539404527,0.13444326352030497,0.9890923791155014,0.23725118253924166,0.3560398430421194,0.0,0.562254811126202,4.1813734573654365e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2728069162637877e-05,1.599073858046366e-06,6.004070305383932e-07,3.957303612535728e-06,1.2827817845261267e-05,1.4911245365754617e-05,0.0,0.0,2.5592125145599005e-06,2.559000555907647e-06
1.59,0.0,1e-05,0.0,0.0004958017703632497,6.971009103957643e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001522135640123507,4.778643598764923e-05,0.00397549569143098,0.0,0.0,0.000946841609305208,0.0010522135640123522,3.17140801474622e-05,2.828591985253772e-05,3.772847625732783e-05,8.05712413406715e-06,0.0004945066131227726,1.4214399608604973e-05,0.0005342086368890137,0.0,1.7204982918395148e-06,1.279501708160487e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3305345135754998,0.06971009103957643,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.6088542560494028,0.23893217993824614,0.795099138286196,0.0,0.0,0.473420804652604,0.8768446366769602,0.45305828782088864,0.40408456932196746,0.6288079376221305,0.1342854022344525,0.9890132262455452,0.23690666014341624,0.35613909125934246,0.0,0.5622543437384036,4.181378131243421e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.262309297675305e-05,1.6016117668045786e-06,6.005642136891492e-07,3.957974022030523e-06,1.2812424912123406e-05,1.4863306361831582e-05,0.0,0.0,2.559078297002935e-06,2.5590034163209735e-06
1.6,0.0,1e-05,0.0,0.0004957761802429605,6.958728555395308e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001524232437165841,4.7576756283415816e-05,0.003975393233037058,0.0,0.0,0.0009466259231706375,0.0010524232437165856,3.1729637285863445e-05,2.8270362714136475e-05,3.775812320090218e-05,8.047824282194529e-06,0.0004944670302630228,1.419405251690324e-05,0.0005343570324118376,0.0,1.7204982087507765e-06,1.2795017912492253e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.330517453495307,0.06958728555395308,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.6096929748663364,0.23788378141707908,0.7950786466074117,0.0,0.0,0.4733129615853187,0.8770193697638213,0.4532805326551921,0.40386232448766396,0.6293020533483696,0.13413040470324217,0.9889340605260457,0.23656754194838736,0.3562380216078917,0.0,0.5622543165852211,4.181378402775246e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2518695419126463e-05,1.6041376457001112e-06,6.007219437519991e-07,3.958588717183721e-06,1.279730647684298e-05,1.4815883784923282e-05,0.0,0.0,2.558946090147947e-06,2.5590035824984506e-06
1.61,0.0,1e-05,0.0,0.0004957505914349755,6.946495172494337e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00015263185712445246,4.736814287554747e-05,0.003975290924472713,0.0,0.0,0.0009464113017524535,0.001052631857124454,3.1745193976468163e-05,2.8254806023531753e-05,3.778728086008915e-05,8.038691887672026e-06,0.000494427441531156,1.4174027252238769e-05,0.000534504956266625,0.0,1.7204994265435494e-06,1.2795005734564523e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3305003942899837,0.06946495172494337,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.6105274284978098,0.23684071437773735,0.7950581848945426,0.0,0.0,0.47320565087622674,0.8771932142703783,0.45350277109240233,0.40364008605045365,0.6297880143348192,0.13397819812786713,0.9888548830623121,0.23623378753731283,0.3563366375110833,0.0,0.5622547145567155,4.181374423060302e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2414872880221543e-05,1.6066515522126671e-06,6.008802071130677e-07,3.959148593721695e-06,1.278245556227801e-05,1.4768971782371968e-05,0.0,0.0,2.5588158248175026e-06,2.5590011469129047e-06
1.62,0.0,1e-05,0.0,0.0004957250039202155,6.93430844503353e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001528394100876436,4.716058991235634e-05,0.003975188763071414,0.0,0.0,0.0009461977391937026,0.0010528394100876451,3.176074965445618e-05,2.8239250345543736e-05,3.7815955942803536e-05,8.02972267826723e-06,0.0004943878474709294,1.4154321378929176e-05,0.0005346524135300195,0.0,1.7205019005699735e-06,1.2794980994300282e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.33048333594681034,0.06934308445033531,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.6113576403505744,0.2358029495617817,0.7950377526142829,0.0,0.0,0.4730988695968513,0.8773661750730376,0.45372499506365976,0.4034178620791962,0.630265932380059,0.13382871130445384,0.9887756949418587,0.2359053563154863,0.35643494235334633,0.0,0.5622555230620828,4.1813663380066284e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.231162177705645e-05,1.6091535435481838e-06,6.010389903628721e-07,3.95965453547836e-06,1.2767865344491035e-05,1.4722564540744084e-05,0.0,0.0,2.558687434214365e-06,2.5589961988600565e-06
