Time,s1,s2,s16,s22,s23,s24,s25,s26,s27,s28,s39,s40,s41,s42,s65,s29,s30,s31,s32,s62,s3,s5,s6,s7,s33,s11,s15,s34,s35,s36,s45,s66,s67,s68,s69,s70,s71,muGA20ox,muGA3ox,muGID,muDELLA,Pmem,muGA,omegaGA4,tGA4on,tGA4off,appliedGA4,omegaGA12ga13,omegaGA12,R,default,re1,re2,re3,re4,re5,re6,re7,re8,re9,re10,re11,re12,re13,re14,re15,re16,re17,re18,re19,re20,re21,re22,re23,re24,re27,re28,re29,re30,re31,re32,re33,re34,re35,re37,re38,re39,re40,re41,re42,re43,re44,re45,re46
2.21,0.05107503654512444,0.47704463106307243,0.006318862486506386,0.022048424776801294,0.0012975616576902976,0.0012920284745257882,0.0007072269348818867,0.00640083439348916,0.0013411533571948643,0.0005042330645067537,0.01006766086794052,0.09451798134027477,0.10018506087219392,0.09783305703260807,0.010743198565367262,8.7647623962065e-06,0.001635975466651816,4.705310950637457e-06,2.509924916245734e-05,0.015949698627417335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011549865864757616,0.00014404787524494728,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.03289284715302248,0.03054454096845806,0.001007839523278698,1.9164913201999684e-05,0.0009971121831035506,0.006602803853512,0.00505383180064805,6.708994714184483e-05,0.004989838084935147,0.003592499852912587,4.153772463810228e-08,0.0035938086210403498,0.0029395802292691573,2.5987353255821486e-05,0.004234658321333046,0.006691356128229724,7.737390594402621e-08,0.006694324560333223,0.00026985694707359426,0.001238090757062928,4.988178339395274e-05,0.0019429610359559864,0.0019334746393714793,1.8880832433294106,0.00046827179552812995,0.04198802366030797,0.04338205466033681,0.04465331778352061,0.006691360643834633,0.004471833492352315,0.0004809397614565025,0.010278988662118684,0.004712812897182753,1.6763348335556365,0.0017718749886767322,0.03187068751994714,0.03255214195323287,0.0,0.0003773364041153401,0.00037572733110810894,0.0002056645762613461,0.0018613896450024958,0.014907036385754982
2.22,0.05096955334487702,0.4791381312522406,0.006316289623548791,0.022058392979427348,0.0013099611789993862,0.0013022506654160298,0.0007119725674827197,0.006357663781366432,0.0013268497717259283,0.0005058838038443723,0.010067533274628,0.09488479263228981,0.10052857654822475,0.09820812624677634,0.010776269164306414,8.734190232400053e-06,0.0016228765376825733,4.691932725637943e-06,2.5068584166533334e-05,0.01594691708040804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011543054642071787,0.00014396354410207952,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.03296896632957478,0.03063856569098387,0.0010072534688257428,1.915369332783953e-05,0.000996528435444479,0.006602803853512,0.005047711422950521,6.700798003030575e-05,0.004983741752588885,0.003582305130229736,4.14196238298866e-08,0.003583590639520774,0.002927743993918922,2.5779277706196467e-05,0.00420075225752533,0.0066679842501346474,7.71040198227676e-08,0.006670974242574397,0.00027068764296116573,0.0012378748402783546,5.007536773796109e-05,0.0019429364116824903,0.001940104159202579,1.8953217158849989,0.000468082996689224,0.04198663146094795,0.043388895436275166,0.04464304732788509,0.006717328894619287,0.00448897746316076,0.00048093366622762137,0.01031423337533681,0.0046625500978449115,1.6836913932203734,0.001777675686709124,0.03185215484891332,0.032532945203215126,0.0,0.00038094223722222407,0.00037869998734362865,0.00020704462624219894,0.0018488354488721596,0.014876249488465441
2.23,0.05086432220586157,0.48123062916077936,0.006313717808136351,0.022068355347653466,0.0013223843909187505,0.0013124838154051934,0.0007167184445820117,0.006314517009560732,0.001312822034992272,0.0005075428514151229,0.010067403855091904,0.09525141271412436,0.10087163730866112,0.09858301013922255,0.010809150452411395,8.703406340660465e-06,0.0016099984456082266,4.678782684543636e-06,2.503851336188865e-05,0.015944139252097506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011536250052858715,0.00014387930168006198,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.033044584198900544,0.030732052174130144,0.0010066679593137382,1.914248525758409e-05,0.0009959453019190104,0.006602803853512,0.005041710572546462,6.692760118386829e-05,0.004977763548010355,0.003572284565334956,4.1303537392308853e-08,0.00357354693963621,0.0029161007378533687,2.5574710134848975e-05,0.004167417821357326,0.006644450733975408,7.683226460153298e-08,0.006647462211874722,0.00027151358357558036,0.0012376592121567005,5.0268851170961066e-05,0.0019429114349655326,0.0019467248996033202,1.902556611910847,0.00046789427321386424,0.04198523878684017,0.04339573558340313,0.044632777414794836,0.006743283608759821,0.0045061129631321604,0.00048092748375866125,0.01034943141420851,0.004613256630962844,1.6910444308709784,0.0017835055798727417,0.0318336394104273,0.032513767148977,0.0,0.00038455495965852057,0.00038167583053134833,0.0002084247473242351,0.0018362881856065908,0.014845536159130243
2.24,0.05075934041528009,0.4833221239006646,0.006311147048559212,0.02207831188759428,0.0013348300481040064,0.0013227273369416077,0.0007214644172768565,0.0062714012775486145,0.0012990643377117056,0.0005092098333583329,0.010067272610960956,0.09561784171469205,0.1012142436256087,0.09895770878991239,0.010841842847006709,8.672411632333787e-06,0.0015973374112504162,4.665859741807909e-06,2.5009034040353283e-05,0.015941365107527274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011529452082493901,0.00014379514718984465,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.03311970149336852,0.03082500160441366,0.0010060829934837557,1.9131288886253854e-05,0.000995362777065271,0.006602803853512,0.005035828992743215,6.684880336363136e-05,0.004971902932803775,0.0035624372456845702,4.118945574233886e-08,0.0035636766922710335,0.002904649012256102,2.5373590509801118e-05,0.004134645230574095,0.0066207563357593485,7.6558648325538e-08,0.006623789164299417,0.00027233477939955564,0.0012374438699843252,5.0462233760986736e-05,0.0019428861061194407,0.001953336869684884,1.9097879329502154,0.00046770562571222266,0.04198384564258278,0.04340257507804603,0.044622508079884694,0.00676922479538262,0.004523239995921656,0.00048092121412742725,0.010384582827171836,0.004564912082718933,1.6983939433869353,0.0017893633544211818,0.031815141164678234,0.03249460774930081,0.0,0.00038817420927282875,0.00038465468980876323,0.00020980489620586133,0.0018237499488439443,0.014814895605977487
2.25,0.05065460525574706,0.4854126146492571,0.006308577353124609,0.022088262605281815,0.0013472969060491868,0.0013329806533788245,0.0007262103474430112,0.006228323661239019,0.001285571008164731,0.0005108843923438422,0.010067139543869187,0.09598407976257996,0.10155639597103867,0.09933222227881965,0.010874346761572094,8.641207502172567e-06,0.001584889754829707,4.653162851755993e-06,2.4980143548973765e-05,0.015938594611813402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115226607163481,0.00014371107991333697,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.03319431891464455,0.03091741515741995,0.0010054985700871995,1.912010411831015e-05,0.0009947808559125735,0.006602803853512,0.005030066435737798,6.67715794782869e-05,0.004966159379550651,0.0035527622772700634,4.1077369648928755e-08,0.00355397909876283,0.0028933874052090493,2.5175860378019798e-05,0.004102424960210915,0.006596902130132963,7.628318330743274e-08,0.006599956165128497,0.000273151240819233,0.0012372288110533728,5.065551557589981e-05,0.001942860425459567,0.001959940078555858,1.9170156805465208,0.00046751705479574414,0.04198245203279723,0.04340941389645507,0.0446122393589063,0.006795152463590953,0.004540358565184753,0.00048091485741197837,0.010419687662651037,0.004517496522690864,1.7057399278774894,0.0017952477546962612,0.031796660072182084,0.03247546696295548,0.0,0.0003917996241575632,0.0003876363974846535,0.00021118503271996505,0.001811222796288391,0.014784327035896341
2.2600000000000002,0.05055011410179251,0.4875021005900551,0.006306008730084797,0.022098207506773913,0.0013597837484159475,0.0013432431807117973,0.0007309560774579441,0.006185291105279275,0.00127233642944508,0.0005125661724507448,0.010067004655455907,0.09635012698604542,0.10189809481681038,0.09970655068593112,0.010906662603179993,8.609795405603551e-06,0.001572651838992431,4.64069047381193e-06,2.4951840977588802e-05,0.01593582773014358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011515875939858837,0.00014362709909547769,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.0332684371930826,0.031009293990517633,0.0010049146878741283,1.910893085329552e-05,0.0009941995332343175,0.006602803853512,0.005024422448261607,6.66959270949863e-05,0.004960532707307023,0.0035432585146670794,4.096726551212295e-08,0.003544452982455007,0.0028823142415149885,2.4981461960402217e-05,0.0040707475951204984,0.006572889299658202,7.600588239548929e-08,0.006575964325983544,0.00027396297805980994,0.0012370140326615476,5.0848696683388e-05,0.001942834393302282,0.0019665345353226697,1.9242398562434306,0.00046732856107185763,0.041981057962089244,0.04341625201499928,0.044601971287440055,0.006821066622464742,0.004557468674577553,0.00048090841369062575,0.010454745969058887,0.004470990213070011,1.7130823814734535,0.001801157529991917,0.031778196093412224,0.03245634474889814,0.0,0.00039543085059640207,0.0003906207837278879,0.00021256511102924906,0.0017987087474726716,0.014753829682602942
2.27,0.05044586428519227,0.489590580997308,0.006303441187735137,0.022108146598005307,0.0013722893493723037,0.001353514353092752,0.0007357014700422639,0.0061423104316532225,0.0012593551554670327,0.000514254840616948,0.010066867947365811,0.09671598351301856,0.10223934063464195,0.10008069409124007,0.010938790775453809,8.578177414925732e-06,0.00156062015477312,4.628441337319932e-06,2.4924122765739896e-05,0.01593306442778416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011509097738433142,0.00014354320409242765,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.03334205700580316,0.031100639251269196,0.0010043313456093224,1.9097769005550103e-05,0.0009936188045737908,0.006602803853512,0.005018896687966238,6.662183669667307e-05,0.004955022208238515,0.0035339249557698378,4.085913211477751e-08,0.0035350973728498058,0.002871428009556581,2.4790339517282918e-05,0.004039604052483377,0.006548719414977634,7.572676388362825e-08,0.006551815229639013,0.000274770001259848,0.0012367995321126602,5.104177715096631e-05,0.0019428080099649964,0.0019731202490890225,1.9314604615847375,0.00046714014515117385,0.04197966343510199,0.043423089409904345,0.044591703901287055,0.006846967281060747,0.004574570327756454,0.0004809018830419376,0.01048975779479367,0.004425374016311152,1.7204213016245402,0.0018070915099279551,0.03175974918930757,0.03243724106599997,0.0,0.00039906753211223266,0.00039360768398754653,0.0002139450912122873,0.0017862097862584674,0.01472340276733495
2.2800000000000002,0.050341853195134345,0.49167805517114377,0.006300874734343022,0.022118079884896728,0.0013848124954788292,0.0013637936115763836,0.0007404463912613497,0.006099388334652337,0.0012466218354563385,0.0005159500704229171,0.010066729421248838,0.09708164947110226,0.10258013389613034,0.10045465257475088,0.010970731677177032,8.546355776055498e-06,0.0015487912404298248,4.6164139862022775e-06,2.4896986903553234e-05,0.015930304670072604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011502326097517956,0.0001434593942630575,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.0334151790381381,0.0311914520734765,0.0010037485420604712,1.9086618489774552e-05,0.0009930386654930393,0.006602803853512,0.0050134887196034966,6.654930291098219e-05,0.004949627482773616,0.003524760510872378,4.075295660287362e-08,0.003525911157828448,0.002860727129689944,2.4602438059138686e-05,0.004008985371716306,0.006524394212703914,7.544584759843656e-08,0.006527510591474349,0.0002755723204363354,0.0012365853067160414,5.1234757045977045e-05,0.0019427812757661321,0.0019796972289562813,1.9386774981144486,0.00046695180764226986,0.041978268456477556,0.04342992605744187,0.044581437236185066,0.006872854448412562,0.004591663528378362,0.00048089526554473275,0.010524723188241247,0.004380629129793573,1.727756685871399,0.0018130485474661306,0.03174131932089903,0.032418155873244606,0.0,0.0004027093158317507,0.0003965969357199767,0.00021532493432032692,0.0017737278593739805,0.01469304552808666
2.29,0.05023807830971576,0.49376452241416124,0.006298309378128106,0.022128007373387038,0.0013973519798072995,0.0013740804170368768,0.0007451907306812031,0.006056531380966628,0.001234131213450226,0.0005176515366354774,0.010066589078760053,0.09744712498757466,0.10292047507275484,0.10082842621648026,0.011002485703221756,8.514332686745365e-06,0.0015371616229882543,4.604606888131574e-06,2.4870435061425268e-05,0.015927548422412004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01149556100261962,0.0001433756689370705,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.033487804003862746,0.03128173357982073,0.0010031662759946705,1.9075479216788945e-05,0.0009924591113522096,0.006602803853512,0.005008197995233374,6.647833020286037e-05,0.004944348862994285,0.0035157640396799683,4.064872544927271e-08,0.0035168931670344038,0.002850210035544258,2.4417702418021348e-05,0.003978882563161569,0.006499915522372011,7.516315294131821e-08,0.006503052090082531,0.00027636994550801086,0.0012363713537861159,5.1427636435591146e-05,0.001942754191025101,0.001986265484023539,1.9458909673768088,0.000466763549150238,0.04197687303084614,0.0434367619339822,0.04457117132772918,0.006898728133530787,0.004608748280100746,0.000480888561278075,0.010559642197775396,0.0043367370840640945,1.7350885317633624,0.0018190274997370675,0.03172290644919874,0.032399089129783135,0.0,0.00040635585077513676,0.00039958838214511686,0.0002167046082386953,0.0017612648764403686,0.014662757228801828
2.3000000000000003,0.05013453703483674,0.49584998214470805,0.006295745127368967,0.0221379290692642,0.0014099066046612144,0.0013843742193765144,0.000749934352941223,0.006013746012804645,0.0012218781806850026,0.0005193589423506883,0.01006644692156011,0.09781241018938154,0.10326036463585302,0.10120201509645058,0.011034053242727519,8.482111254336382e-06,0.001525728046637712,4.593018417117596e-06,2.4844463430508857e-05,0.01592479565029253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01148880243919851,0.0001432920275828643,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.03355993254630195,0.03137148487668455,0.0010025845461967573,1.9064351115866012e-05,0.0009918801384715024,0.006602803853512,0.005003024083230671,6.64089083913117e-05,0.004939185591685419,0.0035069344275573244,4.0546424299995843e-08,0.0035080421585736202,0.0028398751139729157,2.4236080875610906e-05,0.003949287199280892,0.006475285605896137,7.487870734337781e-08,0.006478442098779409,0.00027716288624961754,0.001236157670644068,5.162041538680414e-05,0.0019427267560623927,0.0019928250233871548,1.9531008709161723,0.00046657537028451296,0.04197547716288412,0.04344359701571017,0.04456090621179852,0.006924588345402496,0.004625824586581334,0.000480881770321295,0.010594514871755356,0.004293679926927099,1.7424168372565039,0.0018250273234203186,0.03170451053577989,0.032380040794637084,0.0,0.00041000678864719587,0.00040258186329223013,0.00021808407360395858,0.0017488227108790563,0.014632537112352467
2.31,0.05003122682669109,0.4979344338107541,0.006293181990322005,0.022147844978293786,0.0014224751795073552,0.0013946744809366855,0.0007546771345739164,0.00597103854552131,0.00120985773576523,0.0005210719983568398,0.010066302951314894,0.09817750520314207,0.10359980305663895,0.10157541929469482,0.011065434680485948,8.449694767569242e-06,0.001514487299079345,4.581646866746688e-06,2.4819069686784755e-05,0.015922046319275126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011482050392749155,0.00014320846967990394,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.03363156531378789,0.03146070705808883,0.0010020033514553499,1.9053234117750955e-05,0.0009913017432477292,0.006602803853512,0.004997966510911328,6.634103126426473e-05,0.004934137206822053,0.0034982705426886964,4.0446038091099045e-08,0.0034993568291264714,0.0028297207646956106,2.405752240476987e-05,0.003920190965164703,0.006450506885148892,7.459253983708671e-08,0.00645368312942972,0.00027795115232668417,0.0012359442546165762,5.1813093966439176e-05,0.0019426989711995074,0.001999375856141103,1.9603072102770984,0.00046638727165292066,0.04197408085726991,0.04345043127884124,0.04455064192423191,0.00695043509299164,0.004642892451478339,0.00048087489275397334,0.010629341258527703,0.0042514400834790175,1.7497416004109898,0.001831047002225935,0.03168613154233521,0.03236101082692422,0.0,0.00041366178323584555,0.0004055772228079242,0.00021946329451124895,0.0017364031992218975,0.014602384436289544
2.32,0.04992814517150459,0.500017876903715,0.0062906199752348554,0.022157755106197958,0.0014350565214408398,0.0014049806724973182,0.0007594189566424308,0.005928415168462582,0.0011980649889551348,0.0005227904264767277,0.01006615716969558,0.09854241015514825,0.10393879080620022,0.10194863889125594,0.011096630396790529,8.417086791997176e-06,0.001503436241488499,4.570490502944845e-06,2.4794251365173617e-05,0.015919300394993993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01147530484878697,0.00014312499473963125,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.03370270294763487,0.03154940120526558,0.0010014226905651334,1.9042128157443328e-05,0.0009907239222990468,0.006602803853512,0.0049930247920909766,6.627469223259635e-05,0.0049292032183358685,0.0034897712451987957,4.0347551514457244e-08,0.0034908358542469907,0.0028197453879156334,2.3881977145493155e-05,0.00389158573608851,0.006425581978611047,7.430468189857258e-08,0.006428777905321271,0.0002787347532917512,0.0012357311030360052,5.200567224114675e-05,0.0019426708367589654,0.002005917991376919,1.9675099870043384,0.00046619925386266227,0.04197268411869135,0.04345726469958573,0.04454037850088143,0.006976268385239007,0.00465995187845043,0.00048086792865594327,0.010664121406426027,0.004210000371188343,1.7570628194396545,0.001837085558639221,0.03166776943074929,0.032341999185821195,0.0,0.0004173204905473556,0.00040857430679276956,0.00022084223637322794,0.001724008141356808,0.014572298466929319
2.33,0.04982528978720501,0.5021003108079973,0.0062880590902126806,0.022167659458871364,0.001447649454289983,0.001415292309205312,0.0007641597393796557,0.005885881950298357,0.0011864950496787772,0.0005245139241327301,0.010066009578377859,0.09890712517137965,0.10427732835552521,0.10232167396619542,0.011127640771326004,8.384289459624894e-06,0.001492571547898186,4.559548708246751e-06,2.4770007644712776e-05,0.01591655784312575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011468565792980119,0.00014304160209121293,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.03377334620914313,0.03163756839771602,0.0010008425623036282,1.9031033145691823e-05,0.0009901466709818871,0.006602803853512,0.00498819796027611,6.620988910188469e-05,0.004924383463015978,0.0034814351531497483,4.025095911918643e-08,0.003482478762329328,0.0028099472519131554,2.3709392265033077e-05,0.003863462902917232,0.0064005132678855705,7.401515234882846e-08,0.006403728054830377,0.0002795136986820681,0.0012355182132380124,5.219815027741247e-05,0.001942642353064159,0.0020124514381842213,1.9747092026430013,0.0004660113175105015,0.04197128695177266,0.04346409725450572,0.04453011597707643,0.0070020882310632675,0.004677002871157123,0.00048086087810725385,0.010698855363773742,0.004169343604571223,1.7643804921793025,0.0018431419294024135,0.03164942416236392,0.03232300583093517,0.0,0.00042098256854603813,0.0004115729742494391,0.00022222087599328328,0.0017116393020785957,0.014542278538213849
2.34,0.04972265815688669,0.5041817351490535,0.006285499343527474,0.02217755804188163,0.001460252810687068,0.0014256088674591233,0.0007688993620554944,0.005843444826685578,0.0011751432867727106,0.000526242246320555,0.010065860179043712,0.09927165037746902,0.10461541617543968,0.10269452459957319,0.01115846617417079,8.351307425590136e-06,0.0014818903080990532,4.548819334689114e-06,2.4746335218798998e-05,0.01591381862946081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011461833210844489,0.00014295829137718241,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.0338434956887792,0.03172520968762916,0.001000262965484912,1.9019949034937142e-05,0.0009895699868218354,0.006602803853512,0.004983485668666125,6.614661303362484e-05,0.004919677283495514,0.0034732612008920023,4.015624194341379e-08,0.003474283912808368,0.002800324813747517,2.3539721534922257e-05,0.003835814932688117,0.006375303886071543,7.372399228265797e-08,0.0063785371334445125,0.0002802879977935844,0.0012353055825670884,5.2390528141538923e-05,0.001942613520439694,0.002018976205649492,1.9819048587381667,0.0004658234632054637,0.041969889361243164,0.04347092891968994,0.044519854388862724,0.007027894639358541,0.0046940454332578645,0.0004808537411882546,0.010733543178877578,0.004129453509719305,1.771694617313774,0.0018492152535704303,0.03163109569967697,0.03230403072144411,0.0,0.0004246476777564362,0.0004145730729123951,0.00022359917826259351,0.0016992984075013407,0.014512323915545437
2.35,0.049620247882764756,0.5062621495293176,0.006282940743383396,0.02218745086084835,0.001472865430497282,0.0014359298479673347,0.0007736377237725076,0.0058011096096280594,0.0011640051310357214,0.0005279751434168408,0.010065708973380062,0.09963598589872852,0.10495305473665496,0.103067190871463,0.011189106972623321,8.318144866281613e-06,0.0014713895702271342,4.538300712135542e-06,2.4723231428380783e-05,0.01591108271984921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011455107087975102,0.00014287506217740278,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.03391315202696318,0.03181232611929009,0.0009996838989188412,1.9008875769281986e-05,0.0009889938669106662,0.006602803853512,0.0049788873772693195,6.60848569202088e-05,0.004915084151143666,0.0034652482329153526,4.0063385243445163e-08,0.003466250030072228,0.0027908764908959275,2.337291806501275e-05,0.003808634184617081,0.006349956952400423,7.343123856854571e-08,0.006353208330993617,0.00028105765985241975,0.0012350932083723524,5.258280589965949e-05,0.0019425843392111306,0.0020254923028570028,1.9890969568351797,0.0004656356915516146,0.041968491351809335,0.0434777596713797,0.04450959377206254,0.007053687618996247,0.0047110795684127274,0.0004808465179795311,0.010768184900032526,0.004090314030459525,1.7790051934460218,0.0018553046539667784,0.03161278400505275,0.03228507381674903,0.0,0.00042831548080645197,0.00041757445758558686,0.00022497711383975767,0.0016869871477802713,0.014482433899093622
2.36,0.049518056595003336,0.5083415535962227,0.006280383297977222,0.022197337921345445,0.0014854861612233893,0.0014462547595059658,0.0007783747278061127,0.005758881985065587,0.0011530761260882597,0.0005297123771987331,0.010065555963079132,0.10000013186014281,0.10529024450975547,0.10343967286194827,0.01121956352944372,8.284806252566663e-06,0.0014610664585845362,4.527991130970302e-06,2.4700693454907684e-05,0.015908350080214587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011448387409986518,0.00014279191410592693,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.03398231585776906,0.03189891872408079,0.000999105361421543,1.8997813297377843e-05,0.0009884183085768195,0.006602803853512,0.004974402575232913,6.602461322769005e-05,0.004910603505620551,0.0034573951186037503,3.997237392706917e-08,0.003458375808355609,0.002781600728538286,2.3208936175049254e-05,0.0037819132150729326,0.006324475760723929,7.313693067458601e-08,0.006327745062223656,0.0002818226939706964,0.0012348810880086361,5.2774983617734714e-05,0.001942554809705051,0.002031999738888578,1.9962854984795733,0.000465448003152496,0.041967092928187816,0.043484589485807724,0.04449933416251658,0.0070794671788246225,0.004728105280282233,0.0004808392085619221,0.010802780575520551,0.004051909507074144,1.7863122193371264,0.0018614092934763479,0.03159448904105394,0.032266135076306005,0.0,0.00043198564254502735,0.0004205769854190087,0.000226354654596859,0.0016747071764106648,0.014452607797185291
2.37,0.04941608216310342,0.5104199468693129,0.006277827015359843,0.02220721922913134,0.0014981138839751003,0.0014565831220869371,0.0007831102861502973,0.005716767532952905,0.0011423517419732864,0.0005314536803493681,0.010065401149837309,0.1003640883863945,0.10562698596522105,0.10381197065113136,0.01124983621117368,8.251294833499265e-06,0.0014509179274580515,4.517889367110223e-06,2.4678715995508484e-05,0.015905620676514555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011441674162648978,0.00014270884658298738,0.0,0.0,0.0,0.0,0.0,0.0,0.047770755070625,0.102600014140148,0.045708818961487,0.070794578438414,2.66664,0.290804218727464,0.0,500.0,620.0,2.0,0.006602803853512,0.006602803853512,1.0,1.0,0.034050987943444154,0.03198498854413481,0.0009985273517908917,1.89867615420893e-05,0.0009878433078070934,0.006602803853512,0.004970030067255967,6.596586778156691e-05,0.004906234292692688,0.0034497002054464845,3.988319718827739e-08,0.0034506603127318508,0.0027724955703691246,2.3047727484095342e-05,0.0037556441403465064,0.006298863314432071,7.28410972829023e-08,0.006302149808687566,0.00028258310935552533,0.0012346692188334096,5.2967061361565734e-05,0.0019425249322488417,0.0020384985228240225,2.003470485217245,0.0004652603986009613,0.04196569409502955,0.04349141833956821,0.044489075595528095,0.007105233327670521,0.004745122572527765,0.0004808318130164653,0.010837330253612894,0.004014224021294128,1.7936156932987655,0.0018675282327476792,0.03157621076966598,0.03224721446000988,0.0,0.0004356578375941457,0.00042358051683010205,0.00022773177494137797,0.0016624601160669013,0.014422844988001478
