a,b,c,Time
0.2162001189820186,0.04988491553289233,0.0031176574484103577,0.44
0.22426614726452265,0.052051777839890644,0.003236448592246645,0.45
0.23254210511510587,0.054295601855976844,0.003358511195592824,0.46
0.24103290396899238,0.05661816753185226,0.0034839322878707528,0.47
0.24974355118626662,0.0590212930491036,0.003612800919708597,0.48
0.2586791653749132,0.06150684042857958,0.0037452087581936787,0.49
0.26784497942605395,0.06407671667605838,0.003881250190435048,0.5
0.2772463413333543,0.06673287400388661,0.004021022333414164,0.51
0.2868887104454603,0.06947730827700575,0.004164624856141692,0.52
0.29677766652345405,0.07231206243749926,0.004312160328076595,0.53
0.3069189187304421,0.07523923015808864,0.0044637352053727665,0.54
0.317318293405083,0.07826095055054698,0.0046194581979831385,0.55
0.32798174559188764,0.08137941282570195,0.004779441407222877,0.56
0.3389153630940542,0.08459685785374299,0.004943800272839238,0.57
0.3501253730717955,0.0879155808098214,0.0051126536311643074,0.58
0.36161813062142406,0.09133792605337168,0.005286123804397532,0.59
0.37340013299776564,0.09486629305410481,0.005464336700166836,0.6
0.3854780280709546,0.09850313981650882,0.005647423574722402,0.61
0.397858606701129,0.10225097941564573,0.005835519117858607,0.62
0.4105488062505225,0.1061123813078541,0.006028761687137953,0.63
0.4235557194618597,0.11008997495991997,0.006227294183548285,0.64
0.43688660648758587,0.11418645498171089,0.006431262153542123,0.65
0.4505488754567692,0.11840457224570977,0.006640817437998255,0.66
0.46455010203958536,0.1227471423404471,0.006856115729094511,0.67
0.4788980301738928,0.12721704564172734,0.0070773216860534035,0.68
0.4936005824680624,0.13181723165074757,0.0073046050563019245,0.69
0.508665855105971,0.13655071655934,0.007538133093992894,0.7
0.5241021339323716,0.14142058951617484,0.007778087202182824,0.71
0.5399178927163198,0.14643001204392364,0.00802465108121472,0.72
0.5561217721020658,0.15158220993924595,0.008278014778320979,0.73
0.5727226040389138,0.15688048270377586,0.008538375160358555,0.74
0.589729423197062,0.16232820798182404,0.008805935877062033,0.75
0.6071514568362975,0.1679288376815739,0.009080907106954311,0.76
0.6249980879107644,0.17368588380177272,0.009363504975816539,0.77
0.6432790179920685,0.17960298123282845,0.009653956956314285,0.78
0.6620041071680335,0.1856838262054879,0.009952495270595134,0.79
0.6811834981430211,0.1919322239851088,0.010259362588326163,0.8
0.7008274900353268,0.19835204052838765,0.010574808160933844,0.81
0.720946638302202,0.20494724090765934,0.010899091178076815,0.82
0.7415517072442891,0.21172187117480004,0.011232479971017475,0.83
0.7626537352209636,0.21868008394114655,0.011575254163307994,0.84
0.7842639533278346,0.22582610617784113,0.01192770087389975,0.85
0.8063938928311607,0.23316428205798265,0.012290119474713828,0.86
0.8290553096191624,0.24069904275425072,0.012662818543807845,0.87
0.8522602362246944,0.24843492753979748,0.013046120778945796,0.88
0.8760209760491551,0.25637658134368463,0.013440361416279075,0.89
0.9003500906879209,0.2645287498367941,0.013845887070649893,0.9
0.9252604430428312,0.27289629709621016,0.014263060454788852,0.91
0.9507651506269942,0.28148418631251027,0.0146922549969217,0.92
0.9768776575709497,0.2902975099329572,0.01513386148170503,0.93
1.0036116610100947,0.2993414587200107,0.015588282275794875,0.94
1.0309812117504478,0.3086213643378269,0.01605594018881997,0.95
1.0590006129213894,0.3181426563632748,0.016537268930206482,0.96
1.087684544192022,0.3279109153014904,0.017032732504200506,0.97
1.117047947070853,0.3379318234748551,0.01754280319758017,0.98
1.1471061422626114,0.3482112156260493,0.01806797851878033,0.99
1.1778747510315952,0.35875504487205323,0.01860877295678178,1.0
1.2093697565197687,0.36956940960476836,0.01916572478832646,1.01
1.2416074885595163,0.3806605467380303,0.019739393955030424,1.02
1.274604622137517,0.3920348312882886,0.020330364795158748,1.03
1.3083782206194472,0.4036987955011036,0.020939252257592453,1.04
1.3429456813960465,0.4156591046855374,0.02156669146777513,1.05
1.3783248302364814,0.427922599742859,0.022213357695573976,1.06
1.414533819168136,0.4404962510122787,0.02287994367101829,1.07
1.4515912632056118,0.45338722099835266,0.023567184437350536,1.08
1.489516106265725,0.46660280231839046,0.024275836585790998,1.09
1.5283277250187115,0.48015046632238495,0.025006698083285685,1.1
1.5680459353603502,0.4940378666135655,0.025760614535323946,1.11
1.6086909641610292,0.5082728242536494,0.02653846233687544,1.12
1.6502834679609177,0.5228633393909886,0.027341162211607817,1.13
1.6928445475010403,0.5378175970437142,0.028169680099420436,1.14
1.7363957799231016,0.55314398070211,0.029025033437349666,1.15
1.7809591556070683,0.5688510478030085,0.029908286013242785,1.16
1.826557154220652,0.5849475611584795,0.03082055600475238,1.17
1.873212731764661,0.601442484629924,0.03176301754631215,1.18
1.9209493059032592,0.618344980887075,0.0327369182202938,1.19
1.9697907922695783,0.6356644222721239,0.033743557097348616,1.2
2.0197615991559084,0.6534103936756128,0.03478430798698538,1.21
2.070886649365264,0.6715927054625215,0.03586063295515597,1.22
2.1231913659367856,0.6902213811134132,0.03697405813206247,1.23
2.1767016997690836,0.7093066774846938,0.038126201179277966,1.24
2.2314441361220947,0.7288590886137885,0.0393187727308612,1.25
2.287445693155504,0.7488893407279694,0.040553571805427194,1.26
2.3447339336686865,0.7694084075218681,0.04183251154439361,1.27
2.403336974926584,0.7904275113490109,0.04315761208362705,1.28
2.463283498487051,0.8119581274653763,0.044531001217456165,1.29
2.5246027431299476,0.8340119915224826,0.04595496546396517,1.3
2.5873245251499366,0.8566011033172433,0.047431919019250764,1.31
2.651479236983323,0.8797377336344488,0.048964449130064355,1.32
2.7170978549833498,0.9034344289995636,0.0505553189813006,1.33
2.7842119450943374,0.9277040175352816,0.052207452672498114,1.34
2.852853666508774,0.9525596154684032,0.05392394660264894,1.35
2.9230557796230108,0.9780146315689415,0.05570808984552917,1.36
2.9948516459812056,1.0040827749333447,0.05756331945778304,1.37
3.0682752397451454,1.0307780587640596,0.05949326040299897,1.38
3.1433611431677835,1.0581148084450842,0.06150208348945706,1.39
3.220144534524876,1.08610766861053,0.06359438010348384,1.4
3.298661223885991,1.114771617177512,0.06577454567454111,1.41
3.378947604091479,1.144121947824187,0.0680475949214632,1.42
3.461040652213579,1.1741742809711269,0.07041888617442732,1.43
3.544977912030284,1.2049445609723566,0.07289415304708668,1.44
3.630797546804484,1.2364490951275477,0.07547960702785238,1.45
3.718538361414849,1.2687045777341799,0.07818196093420408,1.46
3.8082397163528885,1.3017280543337244,0.08100843377447964,1.47
3.8999415005147853,1.3355369195754718,0.08396683513272661,1.48
3.9936841229727396,1.3701489276638463,0.08706564641448833,1.49
4.089508513756483,1.4055822106113964,0.09031409027199609,1.5
4.187456102937462,1.4418552851294584,0.09372216465323491,1.51
4.287568784937693,1.4789870543059538,0.0973007376008099,1.52
4.389888886534664,1.5169968097557494,0.10106167758539258,1.53
4.494459122821564,1.5559042352944972,0.10501793214579863,1.54
4.601322549663311,1.5957294124476025,0.10918368999008723,1.55
4.710522501969214,1.6364928233534566,0.11357455170256175,1.56
4.822102539930004,1.678215351564694,0.11820757878826976,1.57
4.936106377293905,1.720918285506473,0.12310149790196681,1.58
5.052577807275314,1.7646233174767723,0.12827688012313868,1.59
5.1715605941431475,1.8093525448000838,0.1337567663033868,1.6
5.29309835973883,1.855128468377268,0.1395664627035432,1.61
5.417234457683802,1.9019739902456332,0.14573399655748237,1.62
5.544011831604783,1.9499124096407987,0.15229049824646174,1.63
5.673472848264872,1.9989674169163998,0.1592707578632037,1.64
5.805659097967868,2.0491630855647305,0.16671370520499323,1.65
5.940611166682261,2.1005238619289757,0.1746627650857745,1.66
6.078368384720497,2.153074552459441,0.18316650559967027,1.67
6.218968527306039,2.206840307273594,0.19227969268149253,1.68
6.362447471910895,2.261846601138353,0.2020642003560819,1.69
6.508838790116984,2.3181192090350065,0.21259012771714803,1.7
6.658173272535889,2.3756841763700742,0.22393659773077915,1.71
6.810478419573254,2.434567784768295,0.23619289410059127,1.72
6.965777844977964,2.49479651218182,0.24946048611231564,1.73
7.124090508008194,2.5563969808398403,0.2638563107665674,1.74
7.285429846923113,2.6193959004464142,0.27951522408846036,1.75
7.449802838380467,2.6838200015778235,0.2965874173376734,1.76
7.61720886153004,2.74969594789701,0.3152470564385369,1.77
7.787638544475186,2.817050248951428,0.3356939716518901,1.78
7.961072106480475,2.885909147985036,0.3581576043400797,1.79
8.13747741615045,2.9562984836592023,0.382901192583937,1.8
8.31680836340314,3.028243543258196,0.41022597543494493,1.81
8.499002485223786,3.1017688908011167,0.4404767828572089,1.82
8.683978256177648,3.176898152890445,0.47404752925550936,1.83
8.871632285605465,3.2536537872742914,0.5113861655368022,1.84
9.061836169282616,3.3320568155627113,0.5529994220869662,1.85
9.254432651159787,3.412126485091628,0.5994576489489866,1.86
9.449231831043113,3.4938799131206735,0.6513969167241769,1.87
9.646007445008797,3.577331705879345,0.7095187633222767,1.88
9.844492823103534,3.662493510823006,0.7745888765584296,1.89
10.0443766497481,3.749373506492954,0.847432657009631,1.9
10.245299095278222,3.837975876844372,0.928926567213595,1.91
10.446848271595465,3.928300199844633,1.019980915145695,1.92
10.648557582600246,4.020340842008242,1.1215233795497626,1.93
10.849903855399072,4.1140863212284104,1.2344796340900275,1.94
11.050306211606326,4.209518646096343,1.3597479818893712,1.95
11.249126152254908,4.306612652485805,1.4981718895634388,1.96
11.445669131623431,4.405335356061858,1.6505147294976856,1.97
11.639187304487944,4.505645336919827,1.8174354458922912,1.98
11.828883462200325,4.607492170065224,1.9994647974657478,1.99
12.013916052389483,4.710815911338617,2.196984980040749,2.0
12.193405021904374,4.815546634841332,2.410212404611606,2.01
12.366439238576811,4.921604072096463,2.6391861144364177,2.02
12.532084637472714,5.028897372223791,2.8837623531728185,2.03
12.68939249418167,5.1373249211111025,3.143607839984037,2.04
12.83740793330864,5.2467742773182815,3.418195536376204,2.05
12.9751791241694,5.357122211443546,3.706806628924165,2.06
13.10176682763347,5.468234862285731,4.008537240173908,2.07
13.216253826195464,5.579968016826484,4.322304846407527,2.08
13.317754182270003,5.692167481478419,4.646853718447709,2.09
13.405422456310497,5.8046695707169835,4.980762885161907,2.1
13.478462821825236,5.917301705984082,5.322458151875781,2.11
13.536137866135762,6.0298831266535124,5.670223724938405,2.12
13.577777121642024,6.142225674203919,6.022214965727268,2.13
13.602785040837661,6.254134713385571,6.376471699823339,2.14
13.610648312768573,6.36541014629587,6.730931936329104,2.15
13.600943139541936,6.475847440730831,7.083446410206277,2.16
13.57334217418229,6.585238690303066,7.4317931779524455,2.17
13.527619840604359,6.693373964225595,7.773695020644463,2.18
13.463657899575836,6.800042465866713,8.10683460358938,2.19
13.381450355624064,6.9050339252521,8.42887236130257,2.2
13.281105004447443,7.008140066965578,8.737464111521591,2.21
13.162850606352942,7.1091557793684155,9.030276962880281,2.22
13.027031998383686,7.207880881586191,9.305009290306119,2.23
12.874120406512366,7.3041211812266695,9.559405791873663,2.24
12.704703041722132,7.397690227208728,9.791277210899416,2.25
12.51949324941445,7.488410515563944,9.998516497851345,2.26
12.319317908224455,7.576115005490997,10.179116655977326,2.27
12.105125021154446,7.660648466559755,10.331187794527446,2.28
11.877970177032132,7.741868761733501,10.452972887447652,2.29
11.639020152314894,7.819648207396383,10.542864727467245,2.3
11.389540086053666,7.89387465710798,10.599419723057638,2.31
11.130891243632245,7.964452683738134,10.621372974448162,2.32
10.864520919751994,8.031304621590087,10.607651710008255,2.33
10.591952493059164,8.094371235294187,10.557385162540585,2.34
10.314779924489,8.153613030274977,10.46992076272684,2.35
10.034649224115915,8.209009994868774,10.344824890745082,2.36
9.753257409532521,8.260563415158993,10.181904033029452,2.37
9.472328671194825,8.308294668088788,9.981196651337166,2.38
9.193612601306244,8.352247114037596,9.742994942672324,2.39
8.918861274490974,8.392484432624771,9.467833358815742,2.4
8.64982392351824,8.429092186415893,9.156507106501602,2.41
8.388226998512579,8.462175950966,8.810060627832815,2.42
8.135765514207783,8.49186228206631,8.429801279992219,2.43
7.894086820109486,8.518296938037464,8.017291326556176,2.44
7.664780277676183,8.541644958694098,7.574357960405774,2.45
7.44936370361715,8.562089309377782,7.1030907556818965,2.46
7.249273338559983,8.579830129473283,6.605854907229003,2.47
7.065853523483876,8.59508316790573,6.085299099535908,2.48
6.900348104273969,8.608078560274764,5.544386484773738,2.49
6.753888809155907,8.619059639585656,4.986440391276824,2.5
6.627483777171623,8.628281535693375,4.4152139214844865,2.51
6.522001423023154,8.636009186532165,3.835031673160885,2.52
6.438148190731433,8.642515572918109,3.251023437072494,2.53
6.376430569439667,8.648079418020428,2.6695786692974197,2.54
6.337088407738493,8.65298231308254,2.0992444149531337,2.55
6.319968301465215,8.657504691274614,1.5526351202730926,2.56
6.324269725060109,8.661919623551242,1.0506868286742947,2.57
6.3480118919857755,8.66648195535706,0.6314795923695947,2.58
6.3870953185368915,8.671408332619167,0.35523019058759536,2.59
6.43518917123059,8.67684805728515,0.24447670762710122,2.6
6.4870549888941635,8.68287344874458,0.2210549388002182,2.61
6.540703255588748,8.689512293618414,0.2200797492714478,2.62
6.5957092741678505,8.696779263714022,0.22347760378652057,2.63
6.652010481144388,8.704686521340491,0.2278253073520525,2.64
6.709610661149071,8.713245904030202,0.2325214532174449,2.65
6.768525354367745,8.722469317039586,0.23746716805945814,2.66
6.8287720825038765,8.732368810091057,0.24265499685923533,2.67
6.890368681540678,8.742956703070337,0.2480955216763453,2.68
6.9533323776827,8.754245215766355,0.25380360763653526,2.69
7.017680172677557,8.76624681997202,0.2597962581112356,2.7
7.083428539995478,8.778974085570221,0.2660918263347865,2.71
7.150593452944142,8.792439758144594,0.27271027450914426,2.72
7.219190237325809,8.806656710984791,0.2796733277198048,2.73
7.2892334132586685,8.821637886648515,0.2870044381253121,2.74
7.360736644060596,8.837396332759868,0.2947290901967428,2.75
7.4337126215745375,8.853945201338885,0.3028750276403105,2.76
7.5081727810783825,8.871297540744543,0.3114725874279968,2.77
7.584127622814147,8.889466903694592,0.3205546108511686,2.78
7.661585962768624,8.908466593551156,0.33015694191385514,2.79
7.740555027125632,8.92830998439479,0.3403187311912041,2.8
7.821040213622538,8.94901045850862,0.35108275343025946,2.81
7.903044861209185,8.970581383339155,0.3624957200807161,2.82
7.9865700067619,8.993036085724444,0.37460870440214694,2.83
8.071614114677269,9.016387823275034,0.3874776018605987,2.84
8.15817275864393,9.040649751809235,0.40116356938785314,2.85
8.246238317405961,9.065834890602835,0.415733548111325,2.86
8.335799573425726,9.091956081222207,0.43126082563324586,2.87
8.426841322858303,9.119025943406388,0.4478256231641299,2.88
8.519343967867938,9.14705682806755,0.4655157034782381,2.89
8.613282929318562,9.176060756198176,0.4844270685620415,2.9
8.708628302414246,9.206049370207523,0.5046645139840389,2.91
8.805344053153979,9.237033850951015,0.5263425721445079,2.92
8.903387553373353,9.269024855481074,0.5495858251877006,2.93
9.002708964328589,9.302032439030054,0.5745297878907768,2.94
9.103250377610792,9.3360659550962,0.6013215163327839,2.95
9.204945046972306,9.37113395626378,0.6301200476584486,2.96
9.307716705249394,9.407244097072232,0.6610967024949049,2.97
9.411478977419918,9.444403043604142,0.6944350083264169,2.98
9.516133727914657,9.482616270476067,0.7303317508183407,2.99
9.621570699586197,9.521887970681496,0.7689956526947185,3.0
9.727666742842267,9.562220930816544,0.8106463613414414,3.01
9.834284790748836,9.603616344081608,0.8555144580511366,3.02
9.941272729671448,9.646073617184502,0.9038393759188644,3.03
10.048463286177164,9.689590272480435,0.9558670755519617,3.04
10.155673011407014,9.734161724888176,1.0118478264667725,3.05
10.26270185567154,9.77978111956079,1.0720330791597361,3.06
10.369332162607698,9.826439054740408,1.1366715160398677,3.07
10.47532864937597,9.87412340573402,1.2060046489669816,3.08
10.580438789159725,9.922819190701192,1.2802622804309567,3.09
10.684392740285316,9.97250833383355,1.3596572276177314,3.1
10.786903788906917,10.023169488846488,1.444380212743013,3.11
10.887668607120757,10.074777759804093,1.534593512277509,3.12
10.986369124706934,10.127304683055613,1.6304262378385894,3.13
11.082673207813809,10.180717963162609,1.7319683067334724,3.14
11.1762364571113,10.234981354814138,1.839265271638792,3.15
11.266703986077786,10.290054547658935,1.9523137055165616,3.16
11.3537121189946,10.345893098757875,2.0710579447528867,3.17
11.436891914788507,10.402448280640963,2.1953830334070523,3.18
11.515870961949275,10.459667126960664,2.325114935869382,3.19
11.590276179484954,10.517492416050384,2.4600180056516163,3.2
11.65973715928019,10.57586270332743,2.5997930224164367,3.21
11.723888984104596,10.634712354727707,2.744075877488471,3.22
11.78237621688135,10.693971747184404,2.892439312030073,3.23
11.834853794785426,10.753567261249742,3.0443920343779856,3.24
11.880994836885032,10.813421681647442,3.1993821843921486,3.25
11.92048964862346,10.873454231375726,3.356798266874382,3.26
11.953051138724994,10.93358096727093,3.515973429026385,3.27
11.97841758744031,10.993715022506347,3.676188197305605,3.28
11.996355846481134,11.053766974065633,3.836675123274833,3.29
12.006664370755177,11.113645229033224,3.996623595848032,3.3
12.009175856769719,11.173256412467767,4.155184745634608,3.31
12.003760082650611,11.232505838779229,4.311477430324557,3.32
11.990326238023345,11.2912979762183,4.464594140989834,3.33
11.96882510498318,11.349536947593819,4.613607372659957,3.34
11.939251022664372,11.40712708344574,4.757576655096563,3.35
11.90164349786241,11.46397349846923,4.895555866953647,3.36
11.856087743746086,11.519982232570536,5.026595034675453,3.37
11.802716410335075,11.575061378080752,5.149754663177494,3.38
11.741711941754176,11.629121688053026,5.264113465471742,3.39
11.673303714201598,11.682076726670203,5.368770241544216,3.4
11.59776906502005,11.733843548383087,5.462852504854254,3.41
11.515433593369353,11.7843434273059,5.545525890409341,3.42
11.426669356494578,11.833502321375814,5.6160001557864305,3.43
11.331894929802717,11.881251452112815,5.673536653661455,3.44
11.231571678092996,11.927527771815392,5.717454709182645,3.45
11.126204316565007,11.97227454468651,5.747139028390437,3.46
11.016336078453717,12.01544171984105,5.762045321485845,3.47
10.902548469034885,12.05698650652619,5.761707633264589,3.48
10.785455769892694,12.096873594514227,5.745742578578565,3.49
10.665703675155937,12.135075699079177,5.713856447550884,3.5
10.543964099587013,12.171573704213056,5.665848884681893,3.51
10.42093207757716,12.20635705813331,5.601618679831802,3.52
10.297321142407686,12.239423912023987,5.521167599223065,3.53
10.173858513794425,12.270781266469776,5.424604203317451,3.54
10.051281136432136,12.30044517837844,5.312148403128817,3.55
9.930329498178578,12.328440581551781,5.184133193565511,3.56
9.811743902750678,12.354801572637431,5.0410098018757745,3.57
9.69625765098116,12.379570939649687,4.883348525775273,3.58
9.584592415991612,12.402800412612958,4.711843757117132,3.59
9.477453983159943,12.42455007948478,4.527314494524269,3.6
9.37552219258831,12.44488835834214,4.330710802984685,3.61
9.279448935594527,12.463891413109637,4.123115943809862,3.62
9.189851010150383,12.481642929903904,3.9057508878830416,3.63
9.107301437639586,12.49823332495301,3.6799834718706177,3.64
9.032327035110296,12.513759571104258,3.4473321675927604,3.65
8.965395213297187,12.528324044758492,3.209482070910988,3.66
8.906910968503283,12.54203417218336,2.9682941703823693,3.67
8.857201756293795,12.555001036276552,2.725830427061649,3.68
8.816512119730655,12.567338852503175,2.4843684804250086,3.69
8.784989634501075,12.579163601745808,2.2464306591180194,3.7
8.76267286110666,12.590591869614622,2.0148056596268176,3.71
8.7494741828633,12.601739186919076,1.792568323303097,3.72
8.745166444083104,12.612718624406392,1.583062599403319,3.73
8.749367654561329,12.6236389423359,1.3898377314872141,3.74
8.761529380761909,12.634602425683939,1.2164529904220747,3.75
8.780939725263442,12.645703093491093,1.0661350866466663,3.76
8.80674296353037,12.657024701691947,0.9412353228914331,3.77
8.837985653971485,12.668639329989807,0.8426273158931031,3.78
8.87368896347795,12.680606627192889,0.7692843621056765,3.79
8.91292956769823,12.692974094376545,0.7183931051571031,3.8
8.95490698309148,12.705778263403088,0.6860009629659016,3.81
8.998977737104086,12.719046535078679,0.6679079397000272,3.82
9.04465434808364,12.732799189371937,0.6603628627983303,3.83
9.0915821853851,12.747051227209397,0.6603931888881596,3.84
9.139508020115601,12.761813851205572,0.6658214636553248,3.85
9.188251280999015,12.777095549669557,0.6751381691266071,3.86
9.237680446547422,12.79290286601421,0.687329702422422,3.87
9.287696308309044,12.809240901890943,0.7017313312276067,3.88
9.338220217587114,12.826113649248217,0.7179142950803126,3.89
9.3891862416449,12.843524197635546,0.7356073032687293,3.9
9.440535880407047,12.861474862294504,0.7546431950291216,3.91
9.492214574645212,12.87996725677781,0.7749236988525231,3.92
9.544169347954027,12.899002330388848,0.796396249340862,3.93
9.596347190405718,12.918580381843196,0.8190385178988592,3.94
9.648694011473603,12.938701054047339,0.8428487238764784,3.95
9.701153863348244,12.959363319660385,0.8678387765475527,3.96
9.753668386595246,12.980565459237084,0.8940295691416111,3.97
9.806176443420451,13.002305032031265,0.9214478735810524,3.98
9.858613843514775,13.024578843813504,0.9501240174841644,3.99
9.910913148936155,13.047382912171454,0.9800901200578491,4.0
9.963003534624159,13.070712430068191,1.0113786132531104,4.01
10.014810741410997,13.094561726830582,1.0440212889333413,4.02
10.066257032406275,13.118924230708632,1.0780481471204286,4.03
10.117261205231886,13.14379243084563,1.1134864574580063,4.04
10.16773865009733,13.169157839512051,1.1503598888095883,4.05
10.217601462670348,13.195010955160482,1.188687656538929,4.06
10.266758575537455,13.221341228999501,1.2284836676409514,4.07
10.315115955156912,13.24813702967741,1.269755619590085,4.08
10.362576820071823,13.275385616140975,1.3125042361861248,4.09
10.40904192203684,13.30307311118611,1.3567224400336484,4.1
10.454409874373868,13.331184476438628,1.4023944795596242,4.11
10.498577644592809,13.359703624258806,1.4494963112493455,4.12
10.541440313677407,13.38861275835835,1.4979892473945144,4.13
10.582892825313529,13.417893629684025,1.5478302442978518,4.14
10.622829267846878,13.447526300534765,1.5989605376790994,4.15
10.661144004063292,13.477489777680661,1.6513105781086947,4.16
10.69773210791954,13.507761865849353,1.7047981559592984,4.17
10.732489997626546,13.538319238976712,1.7593285693578884,4.18
10.76531611504203,13.56913737675385,1.814793410302496,4.19
10.796111530394892,13.600190648357255,1.8710709940963273,4.2
10.824780758513581,13.631452323705805,1.928025882483959,4.21
10.851232597728416,13.662894715396982,1.985510022971434,4.22
10.875380416891586,13.694489169136412,2.043362434130316,4.23
10.897143425601667,13.726206152234678,2.101409382132998,4.24
10.916447072030124,13.758015318000783,2.1594650969881974,4.25
10.93322376417155,13.789885580652214,2.217332252396209,4.26
10.947413937845122,13.821785257192444,2.274803189748737,4.27
10.958966221897022,13.853682103846243,2.3316603113860537,4.28
10.967838544552063,13.885543481062696,2.387677600898607,4.29
10.973998657363543,13.917336472775899,2.4426219290262945,4.3
10.977424360642011,13.949027933251282,2.4962535424639007,4.31
10.978104641657161,13.980584751165981,2.5483289317324767,4.32
10.97603955161469,14.011973814824367,2.5986004331494836,4.33
10.97124083278391,14.043162290968978,2.646819582182051,4.34
10.963732931677775,14.074117798372294,2.6927388354273876,4.35
10.953552275833724,14.104808445002073,2.7361123980005306,4.36
10.940747614094237,14.135202984820237,2.776698090242136,4.37
10.925380616036614,14.165271030899333,2.81425979694681,4.38
10.90752537939498,14.19498317853836,2.8485692782291867,4.39
10.887268886700861,14.224311156622843,2.879407880235443,4.4
10.864710154807744,14.253227977847558,2.9065687383709307,4.41
10.83996064631368,14.281708108035662,2.929858801608495,4.42
10.81314344805617,14.309727488317456,2.949099414751226,4.43
10.784393003284974,14.337263904047717,2.964131099033721,4.44
10.753854602201955,14.364296884679144,2.9748124498459685,4.45
10.721683381530415,14.390807921509422,2.9810232369373035,4.46
10.688043983333593,14.416780572787696,2.9826658914946322,4.47
10.653109519279742,14.442200556871397,2.9796670683179642,4.48
10.617060813401016,14.467055905893858,2.9719798544454625,4.49
10.580084949925688,14.491336887928437,2.959583322022798,4.5
10.542374441986647,14.515036153979144,2.942484742644227,4.51
10.504126160841453,14.538148820103007,2.9207210304399265,4.52
10.465539744040981,14.560672348574082,2.8943578463221242,4.53
10.426817078433151,14.582606915783453,2.863494490006891,4.54
10.388159906960643,14.603955071103787,2.8282604115246563,4.55
10.349769176361493,14.624721944588561,2.7888180818813164,4.56
10.311842862887278,14.64491494422032,2.745359939129826,4.57
10.274574842880483,14.664543914989364,2.6981108199386723,4.58
10.238153578997707,14.683621017263377,2.6473267820146322,4.59
10.202760280558861,14.70216063428478,2.593294422106213,4.6
10.168567331532497,14.720179249745168,2.536329578644548,4.61
10.135737127650682,14.737695346090213,2.476776109991694,4.62
10.104420366402765,14.75472924952015,2.415003987891811,4.63
10.074754501002595,14.771302944642507,2.351406556019522,4.64
10.04686256999262,14.78743990553304,2.286397710295488,4.65
10.020852413184999,14.803164984260238,2.2204100405340483,4.66
9.996814685125196,14.818504051573603,2.153887879123702,4.67
9.974822812382145,14.833483979163237,2.0872868569964114,4.68
9.95493133830819,14.848132185671803,2.021063619464706,4.69
9.937175971323125,14.862476535016151,1.9556728611992378,4.7
9.921573350240688,14.876545110569563,1.8915611877230505,4.71
9.908120885747296,14.890365903411336,1.8291579795987838,4.72
9.896797220534369,14.903966644621736,1.768869863728816,4.73
