Time,a,b,c,compartment,R1,R2,R3,R4,R5,R6,R7,R8
2.57,6.324269725060109,8.661919623551242,1.0506868286742947,1e-13,2.12e-14,1.834038220267432e-12,1.2782105115266473e-12,4.321107378257123e-13,7.842094459074536e-13,7.397247383655629e-13,8.588358286631627e-12,1.3278007241822756e-11
2.58,6.3480118919857755,8.66648195535706,0.6314795923695947,1e-13,2.12e-14,1.840923448675875e-12,1.2790232835798245e-12,2.598582905393547e-13,7.871534746062362e-13,7.400249275636447e-13,8.620600149316683e-12,1.2207058598098553e-11
2.59,6.3870953185368915,8.671408332619167,0.35523019058759536,1e-13,2.12e-14,1.8522576423756985e-12,1.279977946247035e-12,1.4632006443641854e-13,7.919998194985746e-13,7.403489885257968e-13,8.6736754425731e-12,1.0548725628426056e-11
2.6,6.43518917123059,8.67684805728515,0.24447670762710122,1e-13,2.12e-14,1.866204859656871e-12,1.2810574757579397e-12,1.0081796619472138e-13,7.979634572325932e-13,7.40706719667361e-13,8.738986894531141e-12,9.247735546104965e-12
2.61,6.4870549888941635,8.68287344874458,0.2210549388002182,1e-13,2.12e-14,1.8812459467793072e-12,1.2822410775154421e-12,9.127231072070259e-14,8.043948186228762e-13,7.411028455840955e-13,8.809420674918275e-12,8.875729505808997e-12
2.62,6.540703255588748,8.689512293618414,0.2200797492714478,1e-13,2.12e-14,1.896803944120737e-12,1.283521040357214e-12,9.098451618061872e-14,8.110472036930049e-13,7.415391553203816e-13,8.88227502108952e-12,8.859246435274634e-12
2.63,6.5957092741678505,8.696779263714022,0.22347760378652057,1e-13,2.12e-14,1.912755689508677e-12,1.284896928202063e-12,9.250715361427888e-14,8.178679499968135e-13,7.420165701483537e-13,8.956973194319941e-12,8.916315592284798e-12
2.64,6.652010481144388,8.704686521340491,0.2278253073520525,1e-13,2.12e-14,1.9290830395318725e-12,1.2863700300460436e-12,9.442814357563595e-14,8.24849299661904e-13,7.425358410885525e-13,9.03343023339408e-12,8.987879688114828e-12
2.65,6.709610661149071,8.713245904030202,0.2325214532174449,1e-13,2.12e-14,1.9457870917332303e-12,1.287941965608829e-12,9.649939678499843e-14,8.319917219824849e-13,7.430976923491783e-13,9.111651277840439e-12,9.063398204266093e-12
2.66,6.768525354367745,8.722469317039586,0.23746716805945814,1e-13,2.12e-14,1.9628723527666464e-12,1.2896144313937175e-12,9.868039773126968e-14,8.392971439416004e-13,7.437028468665293e-13,9.1916574312314e-12,9.141000724784903e-12
2.67,6.8287720825038765,8.732368810091057,0.24265499685923533,1e-13,2.12e-14,1.980343903926124e-12,1.291389157222368e-12,1.0096846280142917e-13,8.467677382304807e-13,7.443520310716835e-13,9.273472488040264e-12,9.22035360520858e-12
2.68,6.890368681540678,8.742956703070337,0.2480955216763453,1e-13,2.12e-14,1.9982069176467966e-12,1.2932679157809893e-12,1.0336840903583915e-13,8.54405716511044e-13,7.45045982843081e-13,9.357120669532241e-12,9.30140440173349e-12
2.69,6.9533323776827,8.754245215766355,0.25380360763653526,1e-13,2.12e-14,2.0164663895279832e-12,1.2952524633254885e-12,1.0588686299460546e-13,8.622132148326548e-13,7.457854269444489e-13,9.442625368893108e-12,9.384150174567346e-12
2.7,7.017680172677557,8.76624681997202,0.2597962581112356,1e-13,2.12e-14,2.0351272500764912e-12,1.2973445940399177e-12,1.0853137734173446e-13,8.70192341412017e-13,7.465710978162595e-13,9.530009674496123e-12,9.468599760716923e-12
2.71,7.083428539995478,8.778974085570221,0.2660918263347865,1e-13,2.12e-14,2.0541942765986887e-12,1.2995461160640503e-12,1.1131010630330263e-13,8.783451389594393e-13,7.474037291827049e-13,9.61929595731386e-12,9.554759540783655e-12
2.72,7.150593452944142,8.792439758144594,0.27271027450914426,1e-13,2.12e-14,2.0736721013538014e-12,1.30185886346918e-12,1.1423191798539396e-13,8.866735881650737e-13,7.482840588207813e-13,9.710505909098146e-12,9.642634912524438e-12
2.73,7.219190237325809,8.806656710984791,0.2796733277198048,1e-13,2.12e-14,2.093565168824485e-12,1.304284688808845e-12,1.1730646303183807e-13,8.951795894284004e-13,7.492128250982368e-13,9.803660342288448e-12,9.73222991784468e-12
2.74,7.2892334132586685,8.821637886648515,0.2870044381253121,1e-13,2.12e-14,2.113877689845014e-12,1.3068254541185103e-12,1.205441640548463e-13,9.038649432440749e-13,7.50190762836205e-13,9.898778975205273e-12,9.82354430692759e-12
2.75,7.360736644060596,8.837396332759868,0.2947290901967428,1e-13,2.12e-14,2.1346136267775728e-12,1.3094830364030318e-12,1.2395634857863787e-13,9.12731343863514e-13,7.512186053279907e-13,9.99588036263429e-12,9.916574895305579e-12
2.76,7.4337126215745375,8.853945201338885,0.3028750276403105,1e-13,2.12e-14,2.155776660256616e-12,1.3122593274521896e-12,1.275553498411422e-13,9.217803650752426e-13,7.522970839655685e-13,1.0094981740098222e-11,1.0011315465689188e-11
2.77,7.5081727810783825,8.871297540744543,0.3114725874279968,1e-13,2.12e-14,2.177370106512731e-12,1.3151562022070068e-12,1.3135465306803826e-13,9.310134248537193e-13,7.534269143635666e-13,1.0196098636704444e-11,1.0107757512786769e-11
2.78,7.584127622814147,8.889466903694592,0.3205546108511686,1e-13,2.12e-14,2.1993970106161026e-12,1.3181756107759406e-12,1.3536886561929416e-13,9.404318252289542e-13,7.546088356159468e-13,1.0299245311781613e-11,1.020588593944807e-11
2.79,7.661585962768624,8.908466593551156,0.33015694191385514,1e-13,2.12e-14,2.221859929202901e-12,1.3213194639709916e-12,1.3961393256105739e-13,9.500366593833092e-13,7.558435608684073e-13,1.0404433737439792e-11,1.0305681261104663e-11
2.8,7.740555027125632,8.92830998439479,0.3403187311912041,1e-13,2.12e-14,2.244760957866433e-12,1.3245896817502703e-12,1.4410727342390465e-13,9.598288233635783e-13,7.571317978496152e-13,1.0511673726836608e-11,1.040711902756153e-11
2.81,7.821040213622538,8.94901045850862,0.35108275343025946,1e-13,2.12e-14,2.268101661950536e-12,1.3279881835400562e-12,1.4886792488951279e-13,9.698089864891949e-13,7.584742444786238e-13,1.0620972610099407e-11,1.0510169031199671e-11
2.82,7.903044861209185,8.970581383339155,0.3624957200807161,1e-13,2.12e-14,2.2918830097506635e-12,1.3315168845049327e-12,1.5391668223660727e-13,9.79977562789939e-13,7.5987158705215e-13,1.0732334921522073e-11,1.0614794158272095e-11
2.83,7.9865700067619,8.993036085724444,0.37460870440214694,1e-13,2.12e-14,2.316105301960951e-12,1.3351776914172756e-12,1.5927628945547232e-13,9.903346808384756e-13,7.613244982650935e-13,1.084576206918266e-11,1.0720949977352878e-11
2.84,8.071614114677269,9.016387823275034,0.3874776018605987,1e-13,2.12e-14,2.340768093256408e-12,1.3389724980552767e-12,1.649716454953227e-13,1.0008801502199813e-12,7.62833635060097e-13,1.0961251967731732e-11,1.082858419836631e-11
2.85,8.15817275864393,9.040649751809235,0.40116356938785314,1e-13,2.12e-14,2.3658701000067398e-12,1.342903179895386e-12,1.7103000261473193e-13,1.0116134220718474e-12,7.643996362388239e-13,1.1078798606238457e-11,1.09376355602157e-11
2.86,8.246238317405961,9.065834890602835,0.415733548111325,1e-13,2.12e-14,2.391409112047729e-12,1.3469715886033876e-12,1.7748120149614077e-13,1.0225335513583393e-12,7.660231199528015e-13,1.1198391635037296e-11,1.104803308226421e-11
2.87,8.335799573425726,9.091956081222207,0.43126082563324586,1e-13,2.12e-14,2.4173818762934607e-12,1.3511795452795016e-12,1.843579243091049e-13,1.03363914710479e-12,7.677046808053974e-13,1.1320015820712136e-11,1.1159695258216762e-11
2.88,8.426841322858303,9.119025943406388,0.4478256231641299,1e-13,2.12e-14,2.443783983628908e-12,1.3555288333928373e-12,1.916959597713678e-13,1.0449283240344297e-12,7.694448867942319e-13,1.1443650516441577e-11,1.1272529115741189e-11
2.89,8.519343967867938,9.14705682806755,0.4655157034782381,1e-13,2.12e-14,2.4706097506817022e-12,1.3600211912993159e-12,1.99534478393025e-13,1.0563986520156243e-12,7.71244276103459e-13,1.156926910836466e-11,1.1386429187328683e-11
2.9,8.613282929318562,9.176060756198176,0.4844270685620415,1e-13,2.12e-14,2.4978520495023825e-12,1.3646583021195928e-12,2.079163469458317e-13,1.0680470832355017e-12,7.731033530330423e-13,1.1696838218014607e-11,1.1501276886983649e-11
2.91,8.708628302414246,9.206049370207523,0.5046645139840389,1e-13,2.12e-14,2.525502207700131e-12,1.369441786405807e-12,2.1688838342651404e-13,1.0798699094993667e-12,7.750225847744728e-13,1.1826317234678545e-11,1.1616938924079846e-11
2.92,8.805344053153979,9.237033850951015,0.5263425721445079,1e-13,2.12e-14,2.5535497754146538e-12,1.3743731882139396e-12,2.2650177875565253e-13,1.0918626625910933e-12,7.770023960444604e-13,1.1957657224183103e-11,1.1733268021898866e-11
2.93,8.903387553373353,9.269024855481074,0.5495858251877006,1e-13,2.12e-14,2.5819823904782723e-12,1.3794539655286966e-12,2.3681224964903865e-13,1.1040200566182957e-12,7.790431651132287e-13,1.2090800297481014e-11,1.1850100194923636e-11
2.94,9.002708964328589,9.302032439030054,0.5745297878907768,1e-13,2.12e-14,2.6107855996552906e-12,1.3846854778981937e-12,2.478804364379535e-13,1.116335911576745e-12,7.811452188955945e-13,1.2225678773558224e-11,1.1967255650680278e-11
2.95,9.103250377610792,9.3360659550962,0.6013215163327839,1e-13,2.12e-14,2.6399426095071297e-12,1.3900689701263312e-12,2.597721827603833e-13,1.1288030468237383e-12,7.833088267324503e-13,1.2362214012795455e-11,1.2084538532692741e-11
2.96,9.204945046972306,9.37113395626378,0.6301200476584486,1e-13,2.12e-14,2.6694340636219685e-12,1.395605556490142e-12,2.725587423046327e-13,1.141413185824566e-12,7.855341943207063e-13,1.2500315373788391e-11,1.220173663197796e-11
2.97,9.307716705249394,9.407244097072232,0.6610967024949049,1e-13,2.12e-14,2.6992378445223244e-12,1.4012962056039317e-12,2.8631692534528533e-13,1.1541568714509248e-12,7.878214578811223e-13,1.2639879285728678e-11,1.231862156727491e-11
2.98,9.411478977419918,9.444403043604142,0.6944350083264169,1e-13,2.12e-14,2.7293289034517764e-12,1.4071417266075215e-12,3.011290795213007e-13,1.1670233932000698e-12,7.901706788638983e-13,1.278078845133625e-11,1.2434948853752023e-11
2.99,9.516133727914657,9.482616270476067,0.7303317508183407,1e-13,2.12e-14,2.7596787810952503e-12,1.4131427354689896e-12,3.1708355320343986e-13,1.1800005822614175e-12,7.925818316714744e-13,1.2922909602508105e-11,1.2550463102377353e-11
3.0,9.621570699586197,9.521887970681496,0.7689956526947185,1e-13,2.12e-14,2.790255502879997e-12,1.419299642075852e-12,3.342741317886053e-13,1.1930747667486884e-12,7.950547986875691e-13,1.3066093010038058e-11,1.2664896172657927e-11
3.01,9.727666742842267,9.562220930816544,0.8106463613414414,1e-13,2.12e-14,2.8210233554242574e-12,1.4256126308881201e-12,3.52799599001843e-13,1.2062306761124412e-12,7.975893632640808e-13,1.32101714367798e-11,1.2777969219792013e-11
3.02,9.834284790748836,9.603616344081608,0.8555144580511366,1e-13,2.12e-14,2.8519425893171623e-12,1.4320816315857574e-12,3.727637350643571e-13,1.2194513140528557e-12,8.001851989741693e-13,1.3354958745836919e-11,1.2889399165524507e-11
3.03,9.941272729671448,9.646073617184502,0.9038393759188644,1e-13,2.12e-14,2.88296909160472e-12,1.4387062885344373e-12,3.9427439750993035e-13,1.2327178184792595e-12,8.028418587062579e-13,1.3500248366893826e-11,1.2998900740644609e-11
3.04,10.048463286177164,9.689590272480435,0.9558670755519617,1e-13,2.12e-14,2.9140543529913777e-12,1.4454859471802578e-12,4.174424892819622e-13,1.2460094474859682e-12,8.055587699348531e-13,1.3645813142628589e-11,1.3106190312776188e-11
3.05,10.155673011407014,9.734161724888176,1.0118478264667725,1e-13,2.12e-14,2.9451451733080342e-12,1.4524196191186564e-12,4.423809577471657e-13,1.2593034534144698e-12,8.083352223654449e-13,1.3791403949490726e-11,1.3210991559901647e-11
3.06,10.26270185567154,9.77978111956079,1.0720330791597361,1e-13,2.12e-14,2.9761835381447465e-12,1.4595059576846737e-12,4.692033868125156e-13,1.272575030103271e-12,8.111703596292405e-13,1.3936749120001952e-11,1.3313040362788338e-11
3.07,10.369332162607698,9.826439054740408,1.1366715160398677,1e-13,2.12e-14,3.0071063271562325e-12,1.4667432146937257e-12,4.980222128603433e-13,1.2857971881633547e-12,8.140631641019603e-13,1.4081553076821255e-11,1.3412089322763584e-11
3.08,10.47532864937597,9.87412340573402,1.2060046489669816,1e-13,2.12e-14,3.037845308319031e-12,1.4741292146166478e-12,5.289467307320451e-13,1.2989407525226203e-12,8.170124483129451e-13,1.4225496305852568e-11,1.3507912394843416e-11
3.09,10.580438789159725,9.922819190701192,1.2802622804309567,1e-13,2.12e-14,3.0683272488563204e-12,1.4816613356230997e-12,5.620810264215622e-13,1.311974409855806e-12,8.200168491910942e-13,1.4368235875678907e-11,1.3600309580233188e-11
3.1,10.684392740285316,9.97250833383355,1.3596572276177314,1e-13,2.12e-14,3.0984738946827417e-12,1.489336473746934e-12,5.975215689043996e-13,1.3248646997953792e-12,8.23074816228118e-13,1.4509405341307459e-11,1.3689110415486542e-11
3.11,10.786903788906917,10.023169488846488,1.444380212743013,1e-13,2.12e-14,3.128202098783006e-12,1.4971510169283224e-12,6.353548623917591e-13,1.3375760698244577e-12,8.261846036603079e-13,1.4648615345335596e-11,1.3774177142951265e-11
3.12,10.887668607120757,10.074777759804093,1.534593512277509,1e-13,2.12e-14,3.1574238960650198e-12,1.5051008028197765e-12,6.756545379483288e-13,1.350070907282974e-12,8.293442566382858e-13,1.478545396846999e-11,1.3855405775919724e-11
3.13,10.986369124706934,10.127304683055613,1.6304262378385894,1e-13,2.12e-14,3.186047046165011e-12,1.5131811189512432e-12,7.18479159755686e-13,1.3623097714636599e-12,8.325516136828846e-13,1.491948927135202e-11,1.3932727811811319e-11
3.14,11.082673207813809,10.180717963162609,1.7319683067334724,1e-13,2.12e-14,3.2139752302660043e-12,1.5213866627059792e-12,7.638694394907556e-13,1.3742514777689121e-12,8.358042942842324e-13,1.5050270216211153e-11,1.40061094040066e-11
3.15,11.1762364571113,10.234981354814138,1.839265271638792,1e-13,2.12e-14,3.241108572562277e-12,1.5297115252218817e-12,8.118458288990218e-13,1.3858533206818013e-12,8.390996956920678e-13,1.5177329108757144e-11,1.4075550180995553e-11
3.16,11.266703986077786,10.290054547658935,1.9523137055165616,1e-13,2.12e-14,3.2673441559625582e-12,1.5381491750989282e-12,8.624063550253353e-13,1.3970712942736455e-12,8.424349900659191e-13,1.5300184013093634e-11,1.4141081230687113e-11
3.17,11.3537121189946,10.345893098757875,2.0710579447528867,1e-13,2.12e-14,3.2925765145084342e-12,1.546692448516111e-12,9.155250564286256e-13,1.4078603027553305e-12,8.45807124663445e-13,1.541834105759467e-11,1.4202762697958011e-11
3.18,11.436891914788507,10.402448280640963,2.1953830334070523,1e-13,2.12e-14,3.316698655288667e-12,1.5553335303219694e-12,9.711487594168107e-13,1.418174597433775e-12,8.492128170546066e-13,1.5531299220282792e-11,1.426067859652577e-11
3.19,11.515870961949275,10.459667126960664,2.325114935869382,1e-13,2.12e-14,3.3396025789652897e-12,1.564063960233721e-12,1.0291970627986064e-12,1.4279679992817102e-12,8.526485623524556e-13,1.5638552766327114e-11,1.431493489710825e-11
3.2,11.590276179484954,10.517492416050384,2.4600180056516163,1e-13,2.12e-14,3.361180092050637e-12,1.5728746316281009e-12,1.0895611334743336e-12,1.4371942462561344e-12,8.561106366735184e-13,1.5739595051740568e-11,1.4365655276139538e-11
3.21,11.65973715928019,10.57586270332743,2.5997930224164367,1e-13,2.12e-14,3.3813237761912553e-12,1.581755798443404e-12,1.152102775292603e-12,1.4458074077507437e-12,8.595951034910277e-13,1.5833923062302502e-11,1.4412976958737085e-11
3.22,11.723888984104596,10.634712354727707,2.744075877488471,1e-13,2.12e-14,3.3999278053903325e-12,1.5906970807803553e-12,1.2166538013258415e-12,1.45376223402897e-12,8.630978199534189e-13,1.5921041240414043e-11,1.4457046818584815e-11
3.23,11.78237621688135,10.693971747184404,2.892439312030073,1e-13,2.12e-14,3.4168891028955913e-12,1.5996874978298095e-12,1.283016794393979e-12,1.4610146508932873e-12,8.666144529765951e-13,1.6000466902524873e-11,1.449801845351942e-11
3.24,11.834853794785426,10.753567261249742,3.0443920343779856,1e-13,2.12e-14,3.4321076004877735e-12,1.6087154629189424e-12,1.3509647032708614e-12,1.4675218705533927e-12,8.701404827269906e-13,1.607173145331861e-11,1.4536048531597604e-11
3.25,11.880994836885032,10.813421681647442,3.1993821843921486,1e-13,2.12e-14,3.4454885026966593e-12,1.6177688544752798e-12,1.4202424639231178e-12,1.473243359773744e-12,8.736712299954332e-13,1.6134390988489874e-11,1.4571294581672332e-11
3.26,11.92048964862346,10.873454231375726,3.356798266874382,1e-13,2.12e-14,3.4569419981008034e-12,1.6268350133095973e-12,1.4905674423043362e-12,1.478140716429309e-12,8.772018614555219e-13,1.618802494283066e-11,1.4603912304820456e-11
3.27,11.953051138724994,10.93358096727093,3.515973429026385,1e-13,2.12e-14,3.4663848302302484e-12,1.63590080800937e-12,1.561631456448574e-12,1.4821783412018993e-12,8.807274158528409e-13,1.6232243446388542e-11,1.4634053945909945e-11
3.28,11.97841758744031,10.993715022506347,3.676188197305605,1e-13,2.12e-14,3.4737411003576897e-12,1.6449526720671066e-12,1.6331021209492606e-12,1.4853237808425985e-12,8.842428206232729e-13,1.626669108374394e-11,1.4661866552397148e-11
3.29,11.996355846481134,11.053766974065633,3.836675123274833,1e-13,2.12e-14,3.4789431954795286e-12,1.6539766610947866e-12,1.7046250757198525e-12,1.4875481249636606e-12,8.877429152926944e-13,1.629105123952138e-11,1.468749087066298e-11
3.3,12.006664370755177,11.113645229033224,3.996623595848032,1e-13,2.12e-14,3.4819326675190014e-12,1.6629585130776566e-12,1.7758263189096305e-12,1.488826381973642e-12,8.912224753323627e-13,1.630505021548553e-11,1.4711060457231378e-11
3.31,12.009175856769719,11.173256412467767,4.155184745634608,1e-13,2.12e-14,3.4826609984632186e-12,1.6718837087259328e-12,1.8463146064896187e-12,1.4891378062394452e-12,8.946762354433277e-13,1.6308460813493277e-11,1.473270099791753e-11
3.32,12.003760082650611,11.232505838779229,4.311477430324557,1e-13,2.12e-14,3.4810904239686773e-12,1.680737545586355e-12,1.915684364039731e-12,1.4884662502486759e-12,8.980989169923228e-13,1.630110619223953e-11,1.475252994381718e-11
3.33,11.990326238023345,11.2912979762183,4.464594140989834,1e-13,2.12e-14,3.47719460902677e-12,1.6895052109826967e-12,1.9835185841295116e-12,1.4868004535148947e-12,9.014852543067498e-13,1.6282863031235703e-11,1.4770656251042164e-11
3.34,11.96882510498318,11.349536947593819,4.613607372659957,1e-13,2.12e-14,3.470959280445122e-12,1.6981718611347205e-12,2.049391952596918e-12,1.4841343130179145e-12,9.04830022323479e-13,1.625366449256716e-11,1.4787180279211793e-11
3.35,11.939251022664372,11.40712708344574,4.757576655096563,1e-13,2.12e-14,3.4623827965726676e-12,1.7067227088643303e-12,2.1128742868902145e-12,1.4804671268103821e-12,9.081280664983876e-13,1.6213502888778217e-11,1.4802193830072196e-11
3.36,11.90164349786241,11.46397349846923,4.895555866953647,1e-13,2.12e-14,3.4514766143800994e-12,1.7151431153358279e-12,2.173534113125269e-12,1.4758037937349389e-12,9.113743332810508e-13,1.6162431870097153e-11,1.4815780249605844e-11
3.37,11.856087743746086,11.519982232570536,5.026595034675453,1e-13,2.12e-14,3.438265445686365e-12,1.723418615678974e-12,2.230939791291809e-12,1.4701548802245147e-12,9.14563875086347e-13,1.6100567156007187e-11,1.4828014047051354e-11
3.38,11.802716410335075,11.575061378080752,5.149754663177494,1e-13,2.12e-14,3.4227877589971713e-12,1.7315350963786894e-12,2.2846662341066527e-12,1.4635368348815493e-12,9.176919109003846e-13,1.602808888523503e-11,1.483896174959333e-11
3.39,11.741711941754176,11.629121688053026,5.264113465471742,1e-13,2.12e-14,3.4050964631087105e-12,1.739478898318995e-12,2.334298710481944e-12,1.4559722807775177e-12,9.20753856370217e-13,1.594524481690217e-11,1.4848682007560642e-11
3.4,11.673303714201598,11.682076726670203,5.368770241544216,1e-13,2.12e-14,3.3852580771184634e-12,1.7472368410265518e-12,2.3794339613751624e-12,1.4474896605609981e-12,9.237453274522134e-13,1.585234644388577e-11,1.485722522495052e-11
3.41,11.59776906502005,11.733843548383087,5.462852504854254,1e-13,2.12e-14,3.3633530288558143e-12,1.7547963367134927e-12,2.4196843686095905e-12,1.4381233640624863e-12,9.266621736670213e-13,1.5749770390297227e-11,1.486463378723048e-11
3.42,11.515433593369353,11.7843434273059,5.545525890409341,1e-13,2.12e-14,3.3394757420771124e-12,1.7621455122201813e-12,2.45468244269813e-12,1.4279137655777998e-12,9.29500513621789e-13,1.5637958819795584e-11,1.4870942267720676e-11
3.43,11.426669356494578,11.833502321375814,5.6160001557864305,1e-13,2.12e-14,3.313734113383428e-12,1.76927328817976e-12,2.4840837365445294e-12,1.4169070002053277e-12,9.322567551650604e-13,1.5517416986119638e-11,1.4876177296749624e-11
3.44,11.331894929802717,11.881251452112815,5.673536653661455,1e-13,2.12e-14,3.286249529642788e-12,1.7761694820468635e-12,2.5075704152717536e-12,1.405154971295537e-12,9.349276217833563e-13,1.538871331467209e-11,1.488035748374642e-11
3.45,11.231571678092996,11.927527771815392,5.717454709182645,1e-13,2.12e-14,3.257155786646969e-12,1.7828248867025846e-12,2.5248542227686105e-12,1.3927148880835315e-12,9.37510172486704e-13,1.5252474338850288e-11,1.4883493175000503e-11
3.46,11.126204316565007,11.97227454468651,5.747139028390437,1e-13,2.12e-14,3.226599251803852e-12,1.7892313788932405e-12,2.5356799394268117e-12,1.379649335254061e-12,9.400018279568004e-13,1.510938546189528e-11,1.48855861884688e-11
3.47,11.016336078453717,12.01544171984105,5.762045321485845,1e-13,2.12e-14,3.194737462751578e-12,1.795381984344012e-12,2.539827875191107e-12,1.3660256737282608e-12,9.424003850582474e-13,1.4960184394540148e-11,1.4886629303372877e-11
3.48,10.902548469034885,12.05698650652619,5.761707633264589,1e-13,2.12e-14,3.1617390560201168e-12,1.8012709867365087e-12,2.5371171392994575e-12,1.3519160101603258e-12,9.447040426854863e-13,1.4805660820949374e-11,1.488660573071041e-11
3.49,10.785455769892694,12.096873594514227,5.745742578578565,1e-13,2.12e-14,3.1277821732688813e-12,1.8068939707049205e-12,2.5274073445626875e-12,1.3373965154666941e-12,9.469114080537643e-13,1.464664893551428e-11,1.4885488197728187e-11
3.5,10.665703675155937,12.135075699079177,5.713856447550884,1e-13,2.12e-14,3.0930540657952218e-12,1.8122479255105474e-12,2.510601571252244e-12,1.3225472557193363e-12,9.490215212559368e-13,1.4484025590861763e-11,1.4883238027374553e-11
3.51,10.543964099587013,12.171573704213056,5.665848884681893,1e-13,2.12e-14,3.0577495888802338e-12,1.8173312782926956e-12,2.486647628945503e-12,1.3074515483487897e-12,9.51033857886427e-13,1.4318703247239165e-11,1.4879803725009652e-11
3.52,10.42093207757716,12.20635705813331,5.601618679831802,1e-13,2.12e-14,3.0220703024973762e-12,1.8221439706613367e-12,2.455540179838078e-12,1.2921955776195677e-12,9.529483460253832e-13,1.4151625761349783e-11,1.487511940028779e-11
3.53,10.297321142407686,12.239423912023987,5.521167599223065,1e-13,2.12e-14,2.986223131298229e-12,1.826687491508292e-12,2.4173218428481434e-12,1.276867821658553e-12,9.547653694946679e-13,1.3983762111389637e-11,1.486910266116163e-11
3.54,10.173858513794425,12.270781266469776,5.424604203317451,1e-13,2.12e-14,2.950418969000383e-12,1.830964908337745e-12,2.3720841622543533e-12,1.2615584557105089e-12,9.564857720705036e-13,1.381609986173283e-11,1.4861652014918837e-11
3.55,10.051281136432136,12.30044517837844,5.312148403128817,1e-13,2.12e-14,2.9148715295653194e-12,1.8349809075158536e-12,2.319968794135818e-12,1.246358860917585e-12,9.581108655436243e-13,1.3649639783274842e-11,1.4852643711453385e-11
3.56,9.930329498178578,12.328440581551781,5.184133193565511,1e-13,2.12e-14,2.879795554471788e-12,1.8387417656435995e-12,2.261167284201526e-12,1.2313608577741437e-12,9.596424171659095e-13,1.348538745852651e-11,1.484192758463665e-11
3.57,9.811743902750678,12.354801572637431,5.0410098018757745,1e-13,2.12e-14,2.8454057317976964e-12,1.8422553933755055e-12,2.195922288668235e-12,1.2166562439410842e-12,9.610826631748375e-13,1.332434821993542e-11,1.4829322171414268e-11
3.58,9.69625765098116,12.379570939649687,4.883348525775273,1e-13,2.12e-14,2.8119147187845364e-12,1.8455312494293e-12,2.124526746989858e-12,1.2023359487216638e-12,9.624342814521473e-13,1.3167517890032414e-11,1.4814608203758097e-11
3.59,9.584592415991612,12.402800412612958,4.711843757117132,1e-13,2.12e-14,2.7795318006375674e-12,1.8485803622614452e-12,2.0473248679516645e-12,1.18848945958296e-12,9.637004042298642e-13,1.3015876500916608e-11,1.479752083152835e-11
3.6,9.477453983159943,12.42455007948478,4.527314494524269,1e-13,2.12e-14,2.7484616551163834e-12,1.8514152206387523e-12,1.9647111261460267e-12,1.1752042939118329e-12,9.648845857552423e-13,1.2870382509131204e-11,1.4777739331794412e-11
3.61,9.37552219258831,12.44488835834214,4.330710802984685,1e-13,2.12e-14,2.7189014358506096e-12,1.8540497157495047e-12,1.8771317190283932e-12,1.1625647518809505e-12,9.65990800821224e-13,1.2731959137534925e-11,1.475487471640949e-11
3.62,9.279448935594527,12.463891413109637,4.123115943809862,1e-13,2.12e-14,2.691040191322413e-12,1.8564990205231675e-12,1.7850843879783146e-12,1.1506516680137213e-12,9.67023413436272e-13,1.2601491654537367e-11,1.4728453482904674e-11
3.63,9.189851010150383,12.481642929903904,3.9057508878830416,1e-13,2.12e-14,2.665056792943611e-12,1.85877949362577e-12,1.6891192678804895e-12,1.1395415252586475e-12,9.679871655268067e-13,1.247981767178422e-11,1.46978971984497e-11
3.64,9.107301437639586,12.49823332495301,3.6799834718706177,1e-13,2.12e-14,2.64111741691548e-12,1.8609084820954284e-12,1.5898418896253314e-12,1.1293053782673088e-12,9.688871350895267e-13,1.2367715352314559e-11,1.4662497256060458e-11
3.65,9.032327035110296,12.513759571104258,3.4473321675927604,1e-13,2.12e-14,2.6193748401819857e-12,1.8629042328585915e-12,1.4879142175431106e-12,1.1200085523536766e-12,9.697287282003515e-13,1.2265900113679782e-11,1.462138214994667e-11
3.66,8.965395213297187,12.528324044758492,3.209482070910988,1e-13,2.12e-14,2.599964611856184e-12,1.8647856065540134e-12,1.38406104447283e-12,1.1117090064488513e-12,9.705176180776159e-13,1.217500669965758e-11,1.4573478846753993e-11
3.67,8.906910968503283,12.54203417218336,2.9682941703823693,1e-13,2.12e-14,2.583004180865952e-12,1.8665719476200726e-12,1.2790740405463174e-12,1.104456960094407e-12,9.71259727638683e-13,1.2095585095227458e-11,1.4517464897266749e-11
3.68,8.857201756293795,12.555001036276552,2.725830427061649,1e-13,2.12e-14,2.568588509325201e-12,1.8682827457689705e-12,1.1738227992703045e-12,1.0982930177804307e-12,9.719611558106628e-13,1.2028079985046975e-11,1.4451717309151613e-11
3.69,8.816512119730655,12.567338852503175,2.4843684804250086,1e-13,2.12e-14,2.55678851472189e-12,1.8699374699774233e-12,1.0692620288894755e-12,1.0932475028466013e-12,9.726281509226935e-13,1.197282345859423e-11,1.4374259121555347e-11
3.7,8.784989634501075,12.579163601745808,2.2464306591180194,1e-13,2.12e-14,2.5476469940053117e-12,1.871555244692196e-12,9.664452187170857e-13,1.0893387146781333e-12,9.732670384180534e-13,1.1930015923652461e-11,1.4282725726700466e-11
