Time,C,M,X,V1,V3,VM1,VM3,Kc,cell,reaction1,reaction2,reaction3,reaction4,reaction5,reaction6,reaction7
0.4,0.019922794643591358,0.00041066909961342207,4.036315221954183e-06,0.11495626763536206,0.00041066909961342207,3.0,1.0,0.5,1.0,0.025,0.0001992279464359136,5.035636908794391e-07,0.11438411210822576,0.11384981008432854,0.0004086259615588784,0.0004033059482078471
0.41000000000000003,0.020170784879802756,0.0004160145778952818,4.089540384133523e-06,0.11633170565969217,0.0004160145778952818,3.0,1.0,0.5,1.0,0.025,0.00020170784879802755,5.133658677098535e-07,0.11575270127903396,0.11521790753477328,0.0004139448452050014,0.0004086198249581675
0.42,0.020418750219967488,0.0004213649767468888,4.142815650332202e-06,0.11770569495048176,0.0004213649767468888,3.0,1.0,0.5,1.0,0.025,0.00020418750219967487,5.232170558907836e-07,0.11711984885119776,0.1165845627127646,0.00041926862493740276,0.00041393859077878926
0.43,0.020666690666087992,0.00042672030291169107,4.196141090778443e-06,0.11907823778576539,0.00042672030291169107,3.0,1.0,0.5,1.0,0.025,0.00020666690666087994,5.331165905927485e-07,0.11848555709142285,0.11794977788409387,0.00042459730746597274,0.00041926225236485216
0.44,0.02091460622017366,0.0004320805631446416,4.249516775844304e-06,0.12044933643884272,0.0004320805631446416,3.0,1.0,0.5,1.0,0.025,0.0002091460622017366,5.430638236778584e-07,0.11984982826170343,0.1193135553096002,0.0004299308995120497,0.00042459081642497697
0.45,0.021162496884240097,0.00043744576421184497,4.302942776031607e-06,0.12181899317828704,0.00043744576421184497,3.0,1.0,0.5,1.0,0.025,0.00021162496884240096,5.53058123192333e-07,0.12121266461933054,0.12067589724508798,0.00043526940780806754,0.00042992428967985696
0.46,0.02141036266030883,0.0004428159128925013,4.356419161965498e-06,0.12318721026795569,0.0004428159128925013,3.0,1.0,0.5,1.0,0.025,0.0002141036266030883,5.630988728782626e-07,0.12257406841690267,0.12203680594182732,0.0004406128390994909,0.0004352626788616136
0.47000000000000003,0.021658203550407103,0.00044819101597914343,4.40994600440192e-06,0.12455398996700126,0.00044819101597914343,3.0,1.0,0.5,1.0,0.025,0.00021658203550407103,5.731854717046956e-07,0.12393404190233663,0.12339628364661742,0.0004459612001450508,0.00044060599071453856
0.48,0.021906019556567825,0.00045357108027649763,4.463523374235041e-06,0.1259193345298837,0.00045357108027649763,3.0,1.0,0.5,1.0,0.025,0.00021906019556567827,5.833173334155637e-07,0.1252925873188797,0.12475433260150194,0.00045131449771561056,0.00044595423199583355
0.49,0.022153810680829507,0.00045895611260133787,4.517151342495751e-06,0.12728324620638184,0.00045895611260133787,3.0,1.0,0.5,1.0,0.025,0.00022153810680829508,5.934938860925805e-07,0.12664970690512134,0.12611095504373812,0.00045667273859402175,0.00045130740947545703
0.5,0.02240157692523611,0.0004643461197832082,4.570829980347439e-06,0.1286457272416051,0.0004643461197832082,3.0,1.0,0.5,1.0,0.025,0.0002240157692523611,6.037145717332212e-07,0.12800540289500434,0.12746615320598428,0.00046203592957584226,0.00045666552993569963
0.51,0.022649318291836935,0.0004697411086645223,4.624559359086684e-06,0.13000677987600479,0.0004697411086645223,3.0,1.0,0.5,1.0,0.025,0.00022649318291836936,6.139788458441522e-07,0.12935967751783647,0.12881992931632913,0.00046740407746943564,0.0004620286001712508
0.52,0.02289703478268644,0.0004751410861002133,4.678339550145139e-06,0.13136640634538505,0.0004751410861002133,3.0,1.0,0.5,1.0,0.025,0.0002289703478268644,6.242861770490332e-07,0.13071253299830124,0.13017228559820804,0.00047277718909562237,0.00046739662698938415
0.53,0.023144726399844134,0.0004805460589577119,4.732170625089642e-06,0.13272460888091464,0.0004805460589577119,3.0,1.0,0.5,1.0,0.025,0.00023144726399844135,6.34636046709725e-07,0.13206397155646962,0.1315232242704029,0.00047815527128765837,0.000472769617209965
0.54,0.023392393145374436,0.00048595603411717936,4.786052655621926e-06,0.134081389709138,0.00048595603411717936,3.0,1.0,0.5,1.0,0.025,0.00023392393145374435,6.450279485605297e-07,0.13341399540781107,0.13287274754710493,0.00048353833089146705,0.0004781475776654197
0.55,0.023640035021346564,0.0004913710184715668,4.839985713579104e-06,0.13543675105198666,0.0004913710184715668,3.0,1.0,0.5,1.0,0.025,0.00023640035021346565,6.554613883550946e-07,0.13476260676320487,0.13422085763793426,0.0004889263747656977,0.0004835305152007802
0.56,0.023887652029834415,0.0004967910189265273,4.893969870934199e-06,0.1367906951267906,0.0004967910189265273,3.0,1.0,0.5,1.0,0.025,0.00023887652029834416,6.659358835253852e-07,0.13610980782895135,0.13556755674792217,0.0004943194097816385,0.0004889184366737348
0.5700000000000001,0.02413524417291645,0.0005022160424004213,4.948005199796242e-06,0.13814322414628946,0.0005022160424004213,3.0,1.0,0.5,1.0,0.025,0.0002413524417291645,6.764509628521853e-07,0.13745560080678332,0.13691284707751739,0.0004997174428232215,0.000494311348954635
0.58,0.02438281145267556,0.0005076460958244075,5.002091772410437e-06,0.13949434031864366,0.0005076460958244075,3.0,1.0,0.5,1.0,0.025,0.00024382811452675562,6.870061661467306e-07,0.13879998789387668,0.13825673082261314,0.0005051204807871136,0.0004997092589265089
0.59,0.024630353871199002,0.0005130811861424849,5.056229661158595e-06,0.14084404584744606,0.0005130811861424849,3.0,1.0,0.5,1.0,0.025,0.00024630353871199,6.976010439430733e-07,0.14014297128286257,0.1395992101745618,0.0005105285305827583,0.0005051121734851019
0.6,0.02487787143057825,0.0005185213203114822,5.11041893855953e-06,0.1421923429317328,0.0005185213203114822,3.0,1.0,0.5,1.0,0.025,0.0002487787143057825,7.082351572007143e-07,0.14148455316183764,0.14094028732017708,0.0005159415991323643,0.0005105200995389132
0.61,0.02512536413290891,0.0005239665053010756,5.164659677269264e-06,0.14353923376599476,0.0005239665053010756,3.0,1.0,0.5,1.0,0.025,0.0002512536413290891,7.189080770170902e-07,0.14282473571437573,0.14227996444174246,0.0005213596933709245,0.0005159330440092134
0.62,0.025372831980290625,0.0005294167480938388,5.218951950081268e-06,0.1448847205401886,0.0005294167480938388,3.0,1.0,0.5,1.0,0.025,0.00025372831980290626,7.296193843495567e-07,0.14416352111953892,0.14361824371702814,0.0005267828202462646,0.0005213510138300656
0.63,0.02562027497482696,0.0005348720556852764,5.273295829926812e-06,0.1462288054397481,0.0005348720556852764,3.0,1.0,0.5,1.0,0.025,0.0002562027497482696,7.403686697465249e-07,0.14550091155188855,0.14495512731930357,0.0005322109867190771,0.0005267740159483583
0.64,0.025867693118625325,0.0005403324350838385,5.327691389875317e-06,0.14757149064559524,0.0005403324350838385,3.0,1.0,0.5,1.0,0.025,0.00025867693118625327,7.511555330873784e-07,0.14683690918149647,0.14629061741734506,0.0005376441997629357,0.0005322020573238361
0.65,0.026115086413796867,0.0005457978933109441,5.382138703134626e-06,0.1489127783341513,0.0005457978933109441,3.0,1.0,0.5,1.0,0.025,0.0002611508641379687,7.619795833308338e-07,0.14817151617395607,0.14762471617544629,0.000543082466364318,0.0005376351449291249
0.66,0.0263624548624564,0.0005512684374010176,5.436637843051285e-06,0.15025267067734818,0.0005512684374010176,3.0,1.0,0.5,1.0,0.025,0.000263624548624564,7.728404382714357e-07,0.1495047346903934,0.14895742575343088,0.0005485257935226429,0.0005430732857497571
0.67,0.02660979846672229,0.0005567440744015192,5.491188883110868e-06,0.15159116984263915,0.0005567440744015192,3.0,1.0,0.5,1.0,0.025,0.0002660979846672229,7.837377243038823e-07,0.15083656688747796,0.1502887483066644,0.0005539741882502996,0.0005485164867842003
0.68,0.026857117228716393,0.0005622248113729685,5.545791896938303e-06,0.15292827799301034,0.0005622248113729685,3.0,1.0,0.5,1.0,0.025,0.0002685711722871639,7.946710761948939e-07,0.15216701491743412,0.15161868598606412,0.0005594276575726722,0.0005539647550438879
0.6900000000000001,0.027104411150563966,0.0005677106553889722,5.600446958298178e-06,0.15426399728699158,0.0005677106553889722,3.0,1.0,0.5,1.0,0.025,0.00027104411150563964,8.056401368623296e-07,0.15349608092805192,0.15294724093810977,0.0005648862085281665,0.000559418097553246
0.7000000000000001,0.02735168023439358,0.0005732016135362512,5.655154141095031e-06,0.15559832987866748,0.0005732016135362512,3.0,1.0,0.5,1.0,0.025,0.0002735168023439358,8.16644557161293e-07,0.1548237670626981,0.1542744153048545,0.0005703498481682372,0.0005648765213497194
0.71,0.02759892448233705,0.0005786976929146725,5.709913519373656e-06,0.15693127791768843,0.0005786976929146725,3.0,1.0,0.5,1.0,0.025,0.0002759892448233705,8.276839956769731e-07,0.15615007546032703,0.15560021122393622,0.00057581858355742,0.0005703400334837997
0.72,0.027846143896529355,0.0005841989006372814,5.76472516731945e-06,0.1582628435492817,0.0005841989006372814,3.0,1.0,0.5,1.0,0.025,0.00027846143896529356,8.387581185239768e-07,0.1574750082554917,0.15692463082858973,0.0005812924217733627,0.0005758086410190565
0.73,0.02809333847910856,0.000589705243830326,5.819589159258758e-06,0.15959302891426233,0.000589705243830326,3.0,1.0,0.5,1.0,0.025,0.00028093338479108563,8.498665991519119e-07,0.15879856757835475,0.15824767624765645,0.0005867713699068508,0.0005812823510321687
0.74,0.02834050823221574,0.0005952167296332815,5.874505569659145e-06,0.16092183614904393,0.0005952167296332815,3.0,1.0,0.5,1.0,0.025,0.0002834050823221574,8.610091181569853e-07,0.16012075555469893,0.15956934960559413,0.0005922554350618308,0.0005867611706129494
0.75,0.028587653157994917,0.0006007333651988842,5.929474473129685e-06,0.16224926738565001,0.0006007333651988842,3.0,1.0,0.5,1.0,0.025,0.0002858765315799492,8.721853630994106e-07,0.1614415743059385,0.16088965302248912,0.0005977446243554444,0.0005922451068643708
0.76,0.02883477325859299,0.0006062551576931633,5.984495944421295e-06,0.16357532475172457,0.0006062551576931633,3.0,1.0,0.5,1.0,0.025,0.0002883477325859299,8.833950283264258e-07,0.16276102594912994,0.1622085886140676,0.0006032389449180599,0.0005977341669025954
0.77,0.029081868536159666,0.0006117821142954672,6.0395700584271e-06,0.164900010370543,0.0006117821142954672,3.0,1.0,0.5,1.0,0.025,0.00029081868536159666,8.946378148007133e-07,0.16407911259698257,0.16352615849170588,0.0006087384038932985,0.0006032283578570085
0.78,0.0293289389928474,0.0006173142421984907,6.094696890182745e-06,0.1662233263610232,0.0006173142421984907,3.0,1.0,0.5,1.0,0.025,0.000293289389928474,9.059134299340243e-07,0.1653958363578696,0.1648423647624406,0.0006142430084380615,0.0006087276868702472
0.79,0.02957598463081132,0.0006228515486083069,6.149876514866695e-06,0.16754527483773604,0.0006228515486083069,3.0,1.0,0.5,1.0,0.025,0.0002957598463081132,9.17221587425828e-07,0.16671119933583883,0.16615720952898003,0.000619752765722562,0.0006142321610982267
0.8,0.029823005452209173,0.0006283940407443978,6.205109007800552e-06,0.16886585791091654,0.0006283940407443978,3.0,1.0,0.5,1.0,0.025,0.0002982300545220917,9.285620071068128e-07,0.16802520363062337,0.16747069488971525,0.0006252676829303549,0.000619741787710169
0.81,0.03007000145920126,0.000633941725839683,6.2603944444494035e-06,0.17018507768647442,0.000633941725839683,3.0,1.0,0.5,1.0,0.025,0.0003007000145920126,9.399344147870734e-07,0.16933785133765245,0.16878282293873043,0.0006307877672583665,0.0006252565738886348
0.8200000000000001,0.03031697265395038,0.000639494611140548,6.31573290042215e-06,0.17150293626600496,0.000639494611140548,3.0,1.0,0.5,1.0,0.025,0.0003031697265395038,9.51338542108815e-07,0.17064914454806202,0.17009359576581315,0.0006363130259169208,0.0006307765268295526
0.8300000000000001,0.030563919038621774,0.0006450527039068753,6.371124451471825e-06,0.1728194357467997,0.0006450527039068753,3.0,1.0,0.5,1.0,0.025,0.00030563919038621777,9.627741264034156e-07,0.17195908534870558,0.17140301545646558,0.0006418434661297731,0.0006363016537422487
0.84,0.030810840615383056,0.0006506160114120756,6.426569173495916e-06,0.17413457822185713,0.0006506160114120756,3.0,1.0,0.5,1.0,0.025,0.0003081084061538306,9.742409105527054e-07,0.17326767582216474,0.17271108409191518,0.0006473790951341386,0.0006418319618494744
0.85,0.03105773738640418,0.0006561845409431174,6.48206714253671e-06,0.17544836577989364,0.0006561845409431174,3.0,1.0,0.5,1.0,0.025,0.0003105773738640418,9.85738642854316e-07,0.17457491804676004,0.17401780374912537,0.0006529199201807228,0.0006473674583874388
0.86,0.031304609353857364,0.0006617582998005556,6.537618434781621e-06,0.17676080050535375,0.0006617582998005556,3.0,1.0,0.5,1.0,0.025,0.0003130460935385736,9.972670768909569e-07,0.17588081409656123,0.17532317650080553,0.0006584659485337505,0.0006529081506058381
0.87,0.031551456519917045,0.0006673372952985629,6.59322312656352e-06,0.17807188447842107,0.0006673372952985629,3.0,1.0,0.5,1.0,0.025,0.0003155145651991705,1.0088259714034901e-06,0.17718536604139812,0.176627204415422,0.0006640171874709961,0.0006584540457678848
0.88,0.03179827888675984,0.0006729215347649616,6.64888129436107e-06,0.17938161977502887,0.0006729215347649616,3.0,1.0,0.5,1.0,0.025,0.0003179827888675984,1.0204150901676768e-06,0.1784885759468711,0.17792988955720906,0.0006695736442838161,0.0006640051511503384
0.89,0.03204507645656448,0.0006785110255412527,6.7045930147990625e-06,0.18069000846687056,0.0006785110255412527,3.0,1.0,0.5,1.0,0.025,0.0003204507645656448,1.0320342018744649e-06,0.17979044587436155,0.17923123398617855,0.0006751353262771773,0.000669561474043536
0.9,0.032291849231511766,0.0006841057749826468,6.760358364648756e-06,0.18199705262141042,0.0006841057749826468,3.0,1.0,0.5,1.0,0.025,0.00032291849231511766,1.0436830800137102e-06,0.18109097788104275,0.1805312397581312,0.0006807022407696873,0.0006751230217514227
0.91,0.03253859721378452,0.0006897057904580947,6.816177420828209e-06,0.18330275430189386,0.0006897057904580947,3.0,1.0,0.5,1.0,0.025,0.0003253859721378452,1.0553615027612075e-06,0.18239017401988963,0.18182990892466636,0.0006862743950936269,0.0006806898015915817
0.92,0.032785320405567545,0.0006953110793503191,6.872050260402622e-06,0.1846071155673583,0.0006953110793503191,3.0,1.0,0.5,1.0,0.025,0.0003278532040556754,1.0670692528689283e-06,0.18368803633969003,0.18312724353319307,0.0006918517965949793,0.0006862618208952647
0.93,0.033032018809047575,0.0007009216490558455,6.927976960584679e-06,0.18591013847264345,0.0007009216490558455,3.0,1.0,0.5,1.0,0.025,0.00033032018809047575,1.078806117558356e-06,0.18498456688505469,0.18442324562694035,0.0006974344526334618,0.0006918390870074239
0.9400000000000001,0.03327869242641323,0.0007065375069850329,6.983957598734887e-06,0.18721182506840173,0.0007065375069850329,3.0,1.0,0.5,1.0,0.025,0.0003327869242641323,1.090571888416821e-06,0.18627976769642765,0.18571791724496745,0.0007030223705825566,0.0006974216072867422
0.9500000000000001,0.03352534125985498,0.0007121586605621046,7.039992252361918e-06,0.18851217740110887,0.0007121586605621046,3.0,1.0,0.5,1.0,0.025,0.00033525341259854976,1.1023663612967308e-06,0.18757364081009686,0.18701126042217409,0.0007086155578295411,0.0007030093891056635
0.96,0.03377196531156508,0.0007177851172251805,7.0960809991229535e-06,0.18981119751307413,0.0007177851172251805,3.0,1.0,0.5,1.0,0.025,0.0003377196531156508,1.1141893362176112e-06,0.1888661882582043,0.18830327718931109,0.0007142140217755203,0.0007086024398504243
0.97,0.034018564583737566,0.0007234168844263087,7.152223916824029e-06,0.19110888744245091,0.0007234168844263087,3.0,1.0,0.5,1.0,0.025,0.00034018564583737567,1.1260406172708603e-06,0.19015741206875664,0.18959396957299074,0.000719817769835458,0.0007142007669210855
0.98,0.03426513907856818,0.0007290539696314963,7.208421083420385e-06,0.1924052492232468,0.0007290539696314963,3.0,1.0,0.5,1.0,0.025,0.0003426513907856818,1.137920012527128e-06,0.19144731426563513,0.19088333959569695,0.0007254268094382074,0.0007198043777315627
0.99,0.03451168879825435,0.0007346963803207408,7.264672577016806e-06,0.19370028488533433,0.0007346963803207408,3.0,1.0,0.5,1.0,0.025,0.00034511688798254353,1.1498273339462435e-06,0.19273589686860618,0.19217138927579525,0.0007310411480265422,0.0007254132797096585
1.0,0.03475821374499514,0.0007403441239880624,7.3209784758679714e-06,0.19499399645446092,0.0007403441239880624,3.0,1.0,0.5,1.0,0.025,0.0003475821374499514,1.1617623972896009e-06,0.19402316189333157,0.19345812062754358,0.0007366607930571899,0.0007310274802970925
1.01,0.03500471392099122,0.0007459972081415366,7.377338858378808e-06,0.1962863859522591,0.0007459972081415366,3.0,1.0,0.5,1.0,0.025,0.00035004713920991224,1.1737250220349316e-06,0.19530911135137835,0.1947435356611022,0.0007422857520008627,0.0007366469869495347
1.02,0.035251189328444836,0.000751655640303325,7.433753803104841e-06,0.19757745539625735,0.000751655640303325,3.0,1.0,0.5,1.0,0.025,0.0003525118932844484,1.1857150312933884e-06,0.19659374725022985,0.1960276363825438,0.0007479160323422886,0.0007422718071366361
1.03,0.03549763996955975,0.0007573194280097073,7.490223388752541e-06,0.19886720679988956,0.0007573194280097073,3.0,1.0,0.5,1.0,0.025,0.0003549763996955975,1.1977322517288598e-06,0.19787707159329476,0.1973104247938639,0.0007535516415802441,0.0007479019483420611
1.04,0.035744065846541224,0.0007629885788111147,7.54674769417968e-06,0.20015564217250578,0.0007629885788111147,3.0,1.0,0.5,1.0,0.025,0.00035744065846541223,1.209776513479457e-06,0.19915908637991828,0.19859190289299086,0.0007591925872275861,0.0007535374180635181
