Time,GTPgS_C,KCNQsites_M,PIP2_M,GGDPbS_M,Mg2_C,ATP_C,oxoM_EX,GDPbS_C,GGTPMg_M,GDP_C,GTP_C,GGDPAlF4Mg_M,ip3_C,AlF4_C,G_M,GGTP_M,GGDPAlF4_M,GGTPgS_M,PI_M,PIP_M,PIP2xKCNQ_M,GGTPgSMg_M,GGDP_M,MgSat20,ATPSat300,MgSat10,OxoSat,Gactive,ATPSat1000,KMgGTPase,Koxom,I_KCNQ,nHill,fGactive,NA_micro,EX,M,Cytoplasm,PIP5kinase,IP3Phosphatase,PIP2binding,MgonGGTPgS,GGTPase,GTPon,GTPgSon,GDPbSon,MgGTPon,GDPdissoc,PIP2_5Pase,PLC,AlF4on,PI4Kinase,MgonGDPAlF4
0.1,0.0,6.69530703686114,5000.562317439372,0.0,2100.0,2999.992317328767,0.0,0.0,0.12981662759185317,1.99464384794247e-05,95.54279001925995,0.0,0.46888637974826186,0.0,0.005622884723703097,0.07701736760487829,0.0,0.0,199998.5112647516,1147.745933079632,33.30469296313892,0.0,200.00054312007939,0.9905660377358491,0.9091044695287146,0.9962085308056872,1.2499984375019533e-06,0.12981662759185317,0.7500307660463835,10.0,8.0,0.9564305465761606,1.8,0.0006490831379592658,6.022e+17,1.0,1.0,1.0,62.132764949643146,8.4709013365321e+16,0.043901777268890996,0.0,0.23278397732537234,0.23559035309828105,0.0,0.0,0.4852094159107332,0.20012554296680965,24.76693600618557,33.581771609490886,0.0,14.887292312817348,0.0
0.11,0.0,6.69487099276457,5000.5981845470005,0.0,2100.0,2999.9915497305556,0.0,0.0,0.13224044585371653,2.1941091468386595e-05,95.54316143794902,0.0,0.4678128308648466,0.0,0.005333760379420716,0.07453406058813664,0.0,0.0,199998.36239188863,1147.521209393295,33.30512900723548,0.0,200.00089173317858,0.9905660377358491,0.9091044483890616,0.9962085308056872,1.2499984375019533e-06,0.13224044585371653,0.7500307180832934,10.0,8.0,0.9564530865389418,1.8,0.0006612022292685827,6.022e+17,1.0,1.0,1.0,62.12059817866488,8.451506602404318e+16,0.04330768123985074,0.0,0.23713030849863595,0.22335922320399743,0.0,0.0,0.4695645817052608,0.20012589178317575,24.76711364987901,33.87290546740394,0.0,14.88728027915142,0.0
0.12,0.0,6.694440869885051,5000.631141655632,0.0,2100.0,2999.9907822536966,0.0,0.0,0.13446766812958078,2.3935748144787065e-05,95.54353282568782,0.0,0.4667452876248851,0.0,0.005144070480562872,0.0721062286824021,0.0,0.0,199998.213519146,1147.2966089243655,33.305559130115,0.0,200.0012820327073,0.9905660377358491,0.9091044272527405,0.9962085308056872,1.2499984375019533e-06,0.13446766812958078,0.7500306701277675,10.0,8.0,0.9564753206538572,1.8,0.0006723383406479038,6.022e+17,1.0,1.0,1.0,62.10843807880455,8.432220366231174e+16,0.042717589951100976,0.0,0.2411241085948255,0.21539870177319756,0.0,0.0,0.4542692406991332,0.20012628230834542,24.76727688084157,34.140429121030586,0.0,14.887268245646013,0.0
0.13,0.0,6.694016626526628,5000.6614204078205,0.0,2100.0,2999.990014898124,0.0,0.0,0.1365062839847205,2.5930408906985943e-05,95.54390418247893,0.0,0.46568350161250666,0.0,0.005019115188019965,0.06976403885020806,0.0,0.0,199998.06464652368,1147.0721314678376,33.30598337347341,0.0,200.00171056197692,0.9905660377358491,0.9091044061197501,0.9962085308056872,1.2499984375019533e-06,0.1365062839847205,0.7500306221798017,10.0,8.0,0.9564972510668176,1.8,0.0006825314199236025,6.022e+17,1.0,1.0,1.0,62.09628463896355,8.413038140131546e+16,0.042131829591701475,0.0,0.24477970430549217,0.21021451416423528,0.0,0.0,0.4395134447563107,0.2001267110843839,24.767426846359488,34.38530210464317,0.0,14.887256212301033,0.0
0.14,0.0,6.69359821784147,5000.6892419771775,0.0,2100.0,2999.989247663771,0.0,0.0,0.13836556765160812,2.7925074119636624e-05,95.54427550832493,0.0,0.46462723556311947,0.0,0.004936334412717919,0.06752407750569685,0.0,0.0,199997.91577402173,1146.8477768300347,33.306401782158574,0.0,200.00217402042983,0.9905660377358491,0.9091043849900879,0.9962085308056872,1.2499984375019533e-06,0.13836556765160812,0.7500305742393919,10.0,8.0,0.9565188800868868,1.8,0.0006918278382580407,6.022e+17,1.0,1.0,1.0,62.08413784865654,8.393955637683317e+16,0.04155070397971805,0.0,0.2481137259557462,0.20683539660802008,0.0,0.0,0.4254016882858902,0.2001271748093986,24.767564641868095,34.60863820588893,0.0,14.887244179116411,0.0
0.15,0.0,6.69318559606203,5000.7148159828685,0.0,2100.0,2999.9884805505726,0.0,0.0,0.14005537335371565,2.991974411533224e-05,95.5446468032284,0.0,0.46357626441077937,0.0,0.004881060824188588,0.06539428596254819,0.0,0.0,199997.7669016401,1146.6235448280531,33.30681440393801,0.0,200.00266927985936,0.9905660377358491,0.9091043638637529,0.9962085308056872,1.2499984375019533e-06,0.14005537335371565,0.7500305263065341,10.0,8.0,0.9565402101742796,1.8,0.0007002768667685782,6.022e+17,1.0,1.0,1.0,62.071997697981416,8.374968792845141e+16,0.04097449310312484,0.0,0.2511438438962647,0.20463011173547424,0.0,0.0,0.41198400156405357,0.20012767035378712,24.767691305575525,34.81162087164884,0.0,14.88723214609206,0.0
0.16,0.0,6.692778710741588,5000.738340079507,0.0,2100.0,2999.987713558462,0.0,0.0,0.14158569228308193,3.191441919635971e-05,95.54501806719192,0.0,0.46253037566036803,0.0,0.00484375556603627,0.06337716160911493,0.0,0.0,199997.61802937882,1146.3994352891718,33.30722128925845,0.0,200.00319339054158,0.9905660377358491,0.9091043427407426,0.9962085308056872,1.2499984375019533e-06,0.14158569228308193,0.750030478381224,10.0,8.0,0.9565612439279337,1.8,0.0007079284614154097,6.022e+17,1.0,1.0,1.0,62.05986417758722,8.35607376668021e+16,0.040403452803724704,0.0,0.2538879740863833,0.20318834795276938,0.0,0.0,0.39927611813742403,0.20012819476640142,24.76780781643152,34.995450019647194,0.0,14.887220113227896,0.0
0.17,0.0,6.692377508994462,5000.759999971023,0.0,2100.0,2999.9869466873724,0.0,0.0,0.1429663795731366,3.390909963648345e-05,95.54538930021806,0.0,0.4614893693367236,0.0,0.004818212396710471,0.061471826994924164,0.0,0.0,199997.46915723785,1146.1754480502536,33.30762249100558,0.0,200.00374358103508,0.9905660377358491,0.9091043216210554,0.9962085308056872,1.2499984375019533e-06,0.1429663795731366,0.7500304304634574,10.0,8.0,0.9565819840730968,1.8,0.000714831897865683,6.022e+17,1.0,1.0,1.0,62.0477372786419,8.337266946437248e+16,0.03983781516990881,0.0,0.25636378850849273,0.20224334446908349,0.0,0.0,0.3872725100680222,0.20012874527437677,24.767915094196102,35.161309255336064,0.0,14.887208080523832,0.0
0.18,0.0,6.691981935729678,5000.779969681801,0.0,2100.0,2999.9861799372393,0.0,0.0,0.14420699100546186,3.590378568270435e-05,95.5457605023094,0.0,0.46045305767795447,0.0,0.004800392616526049,0.059675362239011195,0.0,0.0,199997.3202852172,1145.9515829571528,33.30801806427036,0.0,200.00431725413887,0.9905660377358491,0.9091043005046897,0.9962085308056872,1.2499984375019533e-06,0.14420699100546186,0.7500303825532305,10.0,8.0,0.9566024334492448,1.8,0.0007210349550273094,6.022e+17,1.0,1.0,1.0,62.03561699280014,8.318544940009925e+16,0.03927778934976622,0.0,0.2585884223546282,0.20162169448592263,0.0,0.0,0.37595478210577055,0.20012931927911273,24.768014000782504,35.310346261451215,0.0,14.887196047979796,0.0
0.19,0.0,6.691591933874887,5000.798411977267,0.0,2100.0,2999.9854133079953,0.0,0.0,0.14531668966562414,3.789847755696398e-05,95.54613167346854,0.0,0.4594212646809913,0.0,0.004787667097389851,0.057983662618081,0.0,0.0,199997.1714133169,1145.7278398641452,33.308408066125146,0.0,200.0049119806188,0.9905660377358491,0.9091042793916434,0.9962085308056872,1.2499984375019533e-06,0.14531668966562414,0.7500303346505389,10.0,8.0,0.9566225949985123,1.8,0.0007265834483281207,6.022e+17,1.0,1.0,1.0,62.02350331217247,8.299904567726789e+16,0.038723562599070505,0.0,0.26057830664400733,0.20121068889372815,0.0,0.0,0.36529707449391036,0.20012991435001717,24.768105342340238,35.44366158504568,0.0,14.8871840155957,0.0
0.2,0.0,6.691207444590166,5000.815478870602,0.0,2100.0,2999.9846467995753,0.0,0.0,0.1463041973821926,3.989317545778744e-05,95.54650281369803,0.0,0.45839382556260233,0.0,0.004778322234575301,0.05639198873523405,0.0,0.0,199997.0225415369,1145.5042186333746,33.308792555409866,0.0,200.00552549164792,0.9905660377358491,0.9091042582819148,0.9962085308056872,1.2499984375019533e-06,0.1463041973821926,0.7500302867553786,10.0,8.0,0.9566424717546386,1.8,0.000731520986910963,6.022e+17,1.0,1.0,1.0,62.011396229295414,8.281342852613974e+16,0.038175301457711086,0.0,0.2623490811446748,0.20093703137495345,0.0,0.0,0.35526952903197456,0.20013052821695876,24.768189871764775,35.56230280135678,0.0,14.887171983371461,0.0
0.21,0.0,6.690828407468293,5000.8313121649035,0.0,2100.0,2999.983880411914,0.0,0.0,0.14717777460267456,4.188787956183639e-05,95.54687392300045,0.0,0.4573705861869539,0.0,0.004771240120792597,0.0548953145587882,0.0,0.0,199996.8736698772,1145.2807191343327,33.30917159253173,0.0,200.00615567071767,0.9905660377358491,0.909104237175502,0.9962085308056872,1.2499984375019533e-06,0.14717777460267456,0.7500302388677458,10.0,8.0,0.956662066832613,1.8,0.0007358888730133728,6.022e+17,1.0,1.0,1.0,61.99929573710321,8.262857010053509e+16,0.03763315296453662,0.0,0.26391555828752583,0.2007530600602762,0.0,0.0,0.3458404817203657,0.20013115876218587,24.768268291382775,35.66726209230093,0.0,14.887159951307005,0.0
0.22,0.0,6.690454760724292,5000.846044012696,0.0,2100.0,2999.983114144946,0.0,0.0,0.14794521815171277,4.388259002539152e-05,95.54724500137839,0.0,0.4563514024773603,0.0,0.004765689970821032,0.05348854658692192,0.0,0.0,199996.72479833788,1145.057341243361,33.309545239275735,0.0,200.00680054529047,0.9905660377358491,0.9091042160724035,0.9962085308056872,1.2499984375019533e-06,0.14794521815171277,0.7500301909876358,10.0,8.0,0.9566813834188785,1.8,0.0007397260907585639,6.022e+17,1.0,1.0,1.0,61.987201828900986,8.24444443715599e+16,0.037097245884563534,0.0,0.2652917191463604,0.20062776253223827,0.0,0.0,0.3369778434976081,0.2001318040119837,24.76834125572326,35.759475972635826,0.0,14.88714791940224,0.0
0.23,0.0,6.69008644137177,5000.859797467956,0.0,2100.0,2999.9823479986044,0.0,0.0,0.1486138698784172,4.587730698574398e-05,95.54761604883441,0.0,0.4553361398373817,0.0,0.004761193511850488,0.05216665804564733,0.0,0.0,199996.57592691886,1144.8340848431844,33.30991355862826,0.0,200.00745827856403,0.9905660377358491,0.9091041949726171,0.9962085308056872,1.2499984375019533e-06,0.1486138698784172,0.750030143115045,10.0,8.0,0.9567004247622123,1.8,0.0007430693493920861,6.022e+17,1.0,1.0,1.0,61.97511449833935,8.226102702302138e+16,0.036567691903321986,0.0,0.266490728944066,0.2005409776783696,0.0,0.0,0.32864994568757816,0.2001324621284403,24.768409374251668,35.8398263241913,0.0,14.887135887657095,0.0
0.24,0.0,6.6897233853883895,5000.87268702566,0.0,2100.0,2999.9815819728246,0.0,0.0,0.14919063157457255,4.787203056251233e-05,95.5479870653711,0.0,0.4543246725858984,0.0,0.004757435772618918,0.05092477123076849,0.0,0.0,199996.42705562012,1144.6109498224691,33.310276614611645,0.0,200.00812716142195,0.9905660377358491,0.9091041738761413,0.9962085308056872,1.2499984375019533e-06,0.14919063157457255,0.7500300952499691,10.0,8.0,0.9567191941651696,1.8,0.0007459531578728627,6.022e+17,1.0,1.0,1.0,61.96303373939062,8.207829534936842e+16,0.03604458678349687,0.0,0.2675249638035795,0.20047955355147526,0.0,0.0,0.3208260587538415,0.20013313140139738,24.76847321404218,35.90914218372568,0.0,14.887123856071476,0.0
0.25,0.0,6.68936552786882,5000.884819138036,0.0,2100.0,2999.9808160675407,0.0,0.0,0.1496819837739422,4.986676085887174e-05,95.54835805099104,0.0,0.45331688341723186,0.0,0.004754209343836555,0.04975820214943821,0.0,0.0,199996.27818444173,1144.3879360754113,33.31063447213122,0.0,200.00880560473271,0.9905660377358491,0.9091041527829741,0.9962085308056872,1.2499984375019533e-06,0.1496819837739422,0.7500300473924041,10.0,8.0,0.9567376949761754,1.8,0.000748409918869711,6.022e+17,1.0,1.0,1.0,61.95095954632639,8.18962281581571e+16,0.03552801146331319,0.0,0.26840604445833544,0.200434947313463,0.0,0.0,0.31347667354146075,0.20013381024074792,24.76853330233461,35.96820199738269,0.0,14.887111824645311,0.0
0.26,0.0,6.689012803168386,5000.896292710515,0.0,2100.0,2999.980050282688,0.0,0.0,0.15009400609546764,5.186149796271845e-05,95.5487290056968,0.0,0.4523126628828247,0.0,0.004751375737910821,0.04866248621558007,0.0,0.0,199996.12931338366,1144.1650435013448,33.310987196831654,0.0,200.00949213195096,0.9905660377358491,0.9091041316931139,0.9962085308056872,1.2499984375019533e-06,0.15009400609546764,0.7500299995423458,10.0,8.0,0.9567559305820956,1.8,0.0007504700304773381,6.022e+17,1.0,1.0,1.0,61.93889191369647,8.17148056764111e+16,0.035018033106574364,0.0,0.2691448727311902,0.2004015618564013,0.0,0.0,0.30657366315815443,0.20013449716903584,24.768590128990756,36.017736061139296,0.0,14.887099793378518,0.0
0.27,0.0,6.688665145034786,5000.907199568116,0.0,2100.0,2999.9792846182004,0.0,0.0,0.15043239846214748,5.38562419477494e-05,95.54909992949095,0.0,0.45131190890415246,0.0,0.004748842678949379,0.047633386697869366,0.0,0.0,199995.9804424459,1143.9422720043804,33.31133485496525,0.0,200.010185372161,0.9905660377358491,0.9091041106065588,0.9962085308056872,1.2499984375019533e-06,0.15043239846214748,0.7500299516997903,10.0,8.0,0.9567739044014243,1.8,0.0007521619923107374,6.022e+17,1.0,1.0,1.0,61.926830836309215,8.153400946262418e+16,0.03451470608488272,0.0,0.269751669583593,0.20037576872033505,0.0,0.0,0.30009033619657705,0.20013519081449638,24.76864414880435,36.05842906686888,0.0,14.88708776227101,0.0
0.28,0.0,6.688322486732678,5000.917624903472,0.0,2100.0,2999.9785190740135,0.0,0.0,0.15070250221111806,5.585099287449305e-05,95.54947082237608,0.0,0.45031452630494034,0.0,0.0047465469829378335,0.046666897412305036,0.0,0.0,199995.8315716284,1143.7196214930598,33.31167751326736,0.0,200.01088405339362,0.9905660377358491,0.909104089523307,0.9962085308056872,1.2499984375019533e-06,0.15070250221111806,0.7500299038647334,10.0,8.0,0.9567916198778396,1.8,0.0007535125110555903,6.022e+17,1.0,1.0,1.0,61.91477630921285,8.135382232225053e+16,0.03401807291807657,0.0,0.2702360129696617,0.2003551718109807,0.0,0.0,0.29400145369752173,0.20013588990437062,24.768695783720023,36.09092263584374,0.0,14.887075731322708,0.0
0.29,0.0,6.687984761157566,5000.9276476952355,0.0,2100.0,2999.9777536500605,0.0,0.0,0.15090932080555133,5.784575079126353e-05,95.54984168435475,0.0,0.4493204263744776,0.0,0.004744445029280245,0.045759237779636676,0.0,0.0,199995.68270093124,1143.4970918800354,33.31201523884248,0.0,200.0115869963855,0.9905660377358491,0.9091040684433566,0.9962085308056872,1.2499984375019533e-06,0.15090932080555133,0.7500298560371712,10.0,8.0,0.9568090804743127,1.8,0.0007545466040277567,6.022e+17,1.0,1.0,1.0,61.90272832767814,8.117422822881312e+16,0.03352816514870227,0.0,0.27060687497624836,0.20033819812016213,0.0,0.0,0.2882831980117111,0.20013659325866143,24.768745424905646,36.11581780477624,0.0,14.887063700533536,0.0
0.3,0.0,6.687651900940267,5000.937341098142,0.0,2100.0,2999.9769883462773,0.0,0.0,0.1510575395187286,5.9840515735045934e-05,95.55021251542954,0.0,0.44832952646062013,0.0,0.004742506272332112,0.044906845447445005,0.0,0.0,199995.5338303544,1143.2746830817744,33.31234809905978,0.0,200.01229310876144,0.9905660377358491,0.909104047366706,0.9962085308056872,1.2499984375019533e-06,0.1510575395187286,0.7500298082170993,10.0,8.0,0.9568262896677039,1.8,0.000755287697593643,6.022e+17,1.0,1.0,1.0,61.890686887182376,8.099521225037563e+16,0.03304500415459266,0.0,0.27087265711993436,0.2003238193438953,0.0,0.0,0.28291312631890353,0.20013729978431294,24.76879343468419,36.13367738876015,0.0,14.887051669903405,0.0
0.31,0.0,6.687323838546523,5000.94677282072,0.0,2100.0,2999.9762231625987,0.0,0.0,0.15115154472251108,6.183528773235036e-05,95.55058331560303,0.0,0.44734174957572953,0.0,0.004740708374233769,0.044106367502430334,0.0,0.0,199995.38495989784,1143.052395018271,33.312676161453524,0.0,200.01300137940075,0.9905660377358491,0.9091040262933533,0.9962085308056872,1.2499984375019533e-06,0.15115154472251108,0.750029760404514,10.0,8.0,0.9568432509436073,1.8,0.0007557577236125554,6.022e+17,1.0,1.0,1.0,61.87865198339377,8.08167604783513e+16,0.03256860193319433,0.0,0.2710412249346412,0.2003113433190459,0.0,0.0,0.27787011526531114,0.20013800846957372,24.768840148404507,36.1450282970404,0.0,14.887039639432237,0.0
0.32,0.0,6.687000506362826,5000.956005457161,0.0,2100.0,2999.975458098959,0.0,0.0,0.15119544112593697,6.383006679995858e-05,95.5509540848778,0.0,0.4463570240505317,0.0,0.004739034765647081,0.04335465062061029,0.0,0.0,199995.2360895616,1142.8302276127974,33.312999493637214,0.0,200.01371087348772,0.9905660377358491,0.9091040052232968,0.9962085308056872,1.2499984375019533e-06,0.15119544112593697,0.7500297125994109,10.0,8.0,0.9568599677919123,1.8,0.0007559772056296848,6.022e+17,1.0,1.0,1.0,61.86662361215799,8.063885996496906e+16,0.03209896178825922,0.0,0.27111993888345737,0.20030030993489395,0.0,0.0,0.2731342989098448,0.20013871837904446,24.768885876084994,36.15036360276176,0.0,14.887027609119952,0.0
0.33,0.0,6.686681836786597,5000.9650968417445,0.0,2100.0,2999.974693155293,0.0,0.0,0.15119307030415574,6.582485294571884e-05,95.55132482325641,0.0,0.44537528316449454,0.0,0.004737472742408147,0.04264872972769544,0.0,0.0,199995.08721934565,1142.608180791637,33.31331816321344,0.0,200.01442072722568,0.9905660377358491,0.9091039841565347,0.9962085308056872,1.2499984375019533e-06,0.15119307030415574,0.7500296648017862,10.0,8.0,0.9568764437021359,1.8,0.0007559653515207787,6.022e+17,1.0,1.0,1.0,61.8546017694837,8.046149865649758e+16,0.0316360790604957,0.0,0.2711156875842672,0.20029041020480826,0.0,0.0,0.2686869972844813,0.2001394286483888,24.768930904169018,36.15014476804043,0.0,14.887015578966471,0.0
0.34,0.0,6.686367762302424,5000.974100355401,0.0,2100.0,2999.9739283315366,0.0,0.0,0.1511480267761097,6.781964616923086e-05,95.55169553074144,0.0,0.4443964648261807,0.0,0.004736012060063709,0.041985817898851086,0.0,0.0,199994.93834925,1142.3862544838546,33.31363223769762,0.0,200.0151301432649,0.9905660377358491,0.9091039630930651,0.9962085308056872,1.2499984375019533e-06,0.1511480267761097,0.7500296170116358,10.0,8.0,0.9568926821594771,1.8,0.0007557401338805485,6.022e+17,1.0,1.0,1.0,61.84258645153015,8.028466533549781e+16,0.031179941757025986,0.0,0.2710349166398524,0.2002814266449991,0.0,0.0,0.2645106527627618,0.20014013847975884,24.768975497043257,36.14480357473103,0.0,14.887003548971709,0.0
