Time,Fru_e,_2PGA_c,Fru_g,Fru_c,DHAP_c,ATP_g,DHAP_g,ADP_g,Glc6P_g,ADP_c,_3PGA_c,Fru6P_g,Fru6P_c,Pi_g,O2_c,NADP_c,ATP_c,NADP_g,_6PG_g,CO2_c,Rul5P_c,_6PG_c,Rul5P_g,Glc6P_c,Rib5P_c,_13BPGA_g,Glc_c,Rib5P_g,Glc_g,Glc_e,NADPH_g,NADPH_c,Pyr_c,Pyr_e,NAD_g,Fru16BP_g,GA3P_g,Gly_e,TSH2_c,CO2_g,Gly3P_c,Gly3P_g,_6PGL_c,TS2_c,_6PGL_g,PEP_c,AMP_g,_3PGA_g,AMP_c,NADH_g,cytosol,glycosome,default,TPI_g,PYK_c,PFK_g,G6PDH_g,PGAM_c,PyrT_c,G6PDH_c,ENO_c,HXK_g,_3PGAT_g,NADPHu_c,HXK_c,NADPHu_g,HXKfru_g,G6PP_c,AK_c,PGI_g,HXKfru_c,TOX_c,GDA_g,ATPT_g,PGL_c,FruT_c,AK_g,_6PGDH_c,PPI_c,PPI_g,_6PGDH_g,GlcT_g,GlcT_c,PGL_g,TR_c,PGK_g,G3PDH_g,FruT_g,ATPu_c,GK_g,ALD_g,GAPDH_g,GPO_c
0.0,5.0,0.1,0.1,0.1,2.23132912,0.2405,8.483130623,1.519,0.5,1.3165,0.1,0.5,0.9,0.0,1.0,0.1,0.3417,0.1,0.0841958,0.0,0.41282,0.0841958,0.41282,0.5,0.01,0.5,0.1,0.01,0.1,5.0,3.9,3.9,10.0,0.0,2.0,10.0,2.5,0.0,0.01,0.0,2.76867088,10.51686938,0.0795278,0.37,0.0795278,1.0,4.2405,0.1,2.2418,2.0,5.4549,0.2451,1.0,-2113.74413473835,305.3445494810412,177.42277504693936,-0.00040091435163042464,-319.5721925133689,192.30769230769232,-0.00040091435163042464,-220.59439519624402,103.44636377041718,0.0,7.8,13.504674705954082,7.8,41.61664351776192,2.256347356801178,65.89961999999991,-276.1765201846805,4.866172390585026,0.02,-12.23989698360856,0.17657550343190936,10.442270660323462,37.1835518943043,87.69302999999991,-0.3053730206919188,16.29364240410752,16.29364240410752,-0.3053730206919188,0.0,84.52972972972974,1.861502737856121,224.44906478496583,2538.186509759611,420.40793136977294,0.0,12.977592100265857,84.35013104016828,-142.47762029647203,-45.36185007579044,228.00311573628358
0.01,5.0,0.11555268799820892,0.07302046013250424,0.07320073951986013,2.120593784348432,0.3993860966431386,4.0363620698943,1.7807105442229572,1.1513861630807076,1.3512366703980967,0.6191269189726532,0.42332262117261754,0.9,0.0,1.0,0.2934437613959596,0.4282952737132378,0.39883393561225616,0.12660559766440516,0.0,0.3835494571780347,0.10144051508845998,0.07199150093637878,0.5206281730349781,0.01,0.0006071087096076403,0.06345303023161757,0.01,0.06310149112898543,5.0,3.601166064387742,3.706556238604048,9.918583518692795,0.0,3.8961076123095544,15.50584620665029,0.14793810696371312,0.0,0.1888955563704821,0.0,2.879406215651568,5.655562429238608,0.06252995970347314,0.19110444362951842,0.030686099276434346,0.5235425244343546,3.819903359133897,1.4191477871608371,2.1204680558886624,0.10389238769044237,5.4549,0.2451,1.0,137.8536739471714,72.47058810012453,133.84432153746175,0.008641864803612741,-15.537873243182922,192.0493471051834,0.0038367625617400946,-20.80479468336539,88.33275491824486,200.00521704704602,7.413112477208096,11.97476318798656,7.202332128775484,45.605120370803185,2.356184032899282,-31.78298747131521,88.3605403765796,4.463738481916636,0.3777911127409642,222.49470105842192,0.12519697572740013,8.200713960809749,37.60372913026312,-3.569871851226935,-0.005259983131922599,15.381213641200686,3.42585276542762,0.5377084016739218,87.88477565803441,87.50628920893818,0.7404279991096461,52.16704098710354,207.68096336948108,208.19097519951066,45.06984683897099,15.848270073482201,64.88459471891001,68.49951684239997,207.68150279343354,231.38840222083505
0.02,5.0,0.12320649874424124,0.058008306798130564,0.0581666961932588,2.2114116782821434,0.44305738711873793,3.1226250994775286,1.8486120801645851,1.0964263253091324,1.3737182697765156,0.9420014429567702,0.40659095897523184,0.9,0.0,1.0,0.37603516502446077,0.43999392549225286,0.6492784963783813,0.11442975831871699,0.0,0.35631407162788453,0.11465361450210228,0.026053161161852367,0.5367892628960546,0.01,0.0006529274128166167,0.05355817603172367,0.01,0.05322542426061384,5.0,3.3507215036216174,3.623964834975548,9.670402056131504,0.0,3.9060773574182472,16.733505003127423,0.12503446506055926,0.0,0.257393015923491,0.0,2.7885883217178566,4.057448934105948,0.049172930062523434,0.12260698407650952,0.010953610405442115,0.4446641619487486,3.708330532716668,1.7030862683006205,2.086287804731226,0.09392264258174887,5.4549,0.2451,1.0,82.10818902125808,48.0556871598469,125.2392110619346,0.01602257650993846,40.482480165461986,191.2395171014454,0.006151417556641447,35.74422841141275,83.32812979252046,190.27120633596257,7.247929669951096,10.700921344465147,6.701443007243235,39.839750668061455,2.427068512418655,-12.145056245770661,84.87299844591377,3.646169048054214,0.514786031846982,158.98444284553898,0.10488868362576996,6.453060868026864,37.841583935330156,-2.667257391475914,0.16174922775125056,14.504965121130015,1.2222393839917645,1.018080324256444,83.18794277745656,88.34059761142655,0.31226066982653666,27.633954933415247,196.79971176171932,196.88284124891052,39.59734878205927,16.014707497623714,55.24962765044113,114.54934454812002,196.80128691832272,228.62433104567438
0.03,5.0,0.13365222690670403,0.05080247821575462,0.05095268894994429,2.342153392058495,0.48789321772501576,3.047110729709727,1.9116616779441684,1.0404788158573055,1.383782343290015,1.1934917288459026,0.38825198018881685,0.9,0.0,1.0,0.42875688357773967,0.45044558599304463,0.8642319339204074,0.07421506036900828,0.0,0.33091240726459686,0.12476507970372774,0.026435432693750333,0.5513029352219636,0.01,0.0007210774314857136,0.04888876409428876,0.01,0.04855568899962169,5.0,3.135768066079592,3.5712431164222695,9.40668403108278,0.0,3.9077004208783004,16.979562802917584,0.12298417703473012,0.0,0.2963342753881478,0.0,2.657846607941505,3.56751267890751,0.03866234441627295,0.08366572461185288,0.003285194613360212,0.44505571675332495,3.600445104330806,1.9544037346132774,2.0657720707169336,0.09229957912169576,5.4549,0.2451,1.0,77.16490280270366,47.40095395658028,122.60368579074944,0.023105884765603737,62.39349572227941,190.34023653976266,0.007844831378517644,55.94602710782508,83.36517285575715,190.22800144184373,7.142486232844539,10.103697502247982,6.271536132159184,37.680727941194114,2.4888387403384042,-11.388195593576256,84.54906481493215,3.256024177658009,0.5926685507762957,154.14540308025153,0.08779173481423357,5.082974785676284,37.956269451414094,-2.4965691524866997,0.28218218581371535,13.662910732893751,1.2411607439052117,1.3433411883996267,83.26877366676672,88.73868067167295,0.12872962027223617,17.149878970312752,196.04867431721905,196.06997619076827,37.55268354741747,16.275882843037536,51.074498241121134,118.8780379902703,196.0503565834622,224.44285898913
0.04,5.0,0.14610130360654222,0.04673829794482885,0.04688499906702624,2.4659646619536755,0.5273730572908277,3.050463871739733,1.9627258356405606,0.9966953021779817,1.3939255095344514,1.4173392626640446,0.3754674236382314,0.9,0.0,1.0,0.4668988032461203,0.46373313559433404,1.0544429125362709,0.021037459866171292,0.0,0.3072177791309353,0.13244996106258597,0.028947836017366394,0.5648030493110874,0.01,0.000787823041208239,0.045530650670778626,0.01,0.045197055836465126,5.0,2.945557087463729,3.533101196753889,9.149507581553797,0.0,3.908301546276355,17.106069190216378,0.12300619203597812,0.0,0.32094309387538694,0.0,2.5340353380463245,3.239852690978639,0.03038654037640816,0.05905690612461386,0.0008303811246919346,0.46731982896922114,3.509901107068603,2.1814884829710013,2.042341354871208,0.09169845372364063,5.4549,0.2451,1.0,77.70315958496653,52.22274253202728,121.38618107132265,0.03006630774652236,73.65562488081737,189.4221438987532,0.00917750550463758,66.67507380558307,83.46768047831301,191.0373050767392,7.066202393507778,9.708658658043944,5.891114174927458,36.752223930351676,2.54569863308689,-14.447763905583429,84.37213609826966,3.059607640522588,0.6418861877507739,155.62739848005094,0.07691318053787885,4.005786636908323,38.02109479486965,-1.9267787955805034,0.3761173642926022,12.854901572384229,1.365266305345057,1.2967163242622886,83.39870857837377,89.02672723887717,0.05770939640676099,11.445301124853858,196.38606471178997,196.39944386941963,36.67528054934701,16.634071635191376,47.928687945766825,118.68876360782771,196.3876493437776,220.24497434434136
0.05,5.0,0.1588664181332381,0.04420433710946798,0.04434916367868147,2.579016810349828,0.558395953188805,3.0601258947959744,2.000135867504012,0.9673552971442401,1.4066164386285687,1.6261978445556438,0.3660178199208396,0.9,0.0,1.0,0.4965800221931721,0.48099019672430215,1.2629740353213985,0.0006543865058202506,0.0,0.28512851205857204,0.13822289595944656,0.0107790317579181,0.5776468152911961,0.01,0.0008505405461679316,0.0431940243260411,0.01,0.04286056519052558,5.0,2.737025964678603,3.5034199778068356,8.904430729576822,0.0,3.9087225781329678,17.204342847096438,0.1232140337744614,0.0,0.33729815943121744,0.0,2.4209831896501726,2.9743509515512203,0.02386937703073106,0.042701840568783477,0.00039238505692707143,0.495225753146387,3.441468179307174,2.3930960112023314,2.0123933646471244,0.09127742186702521,5.4549,0.2451,1.0,78.59191294534135,58.39333848407505,120.3329197222235,0.03868290661787499,80.84115091445017,188.5067997375359,0.010266431153323131,73.95839742505736,83.41128408299971,191.72454166167188,7.006839955613671,9.497588646910955,5.474051929357206,36.25657863626857,2.5992486613430357,-18.227973746644125,83.88632276781821,2.9670998899462813,0.6745963188624349,157.43265264981437,0.07296878702993798,3.157434485678692,38.061565622240856,-1.4410298846780734,0.45298269974837996,12.081213419034189,0.45784378008759896,0.06682458797788597,83.36478387888019,89.22802813308205,0.03843596019323037,7.981888634966753,196.76754756990383,196.77814239013196,36.206642303372064,17.097418440284294,45.26510922140036,118.18263835997466,196.76903874495326,216.19156710680332
0.06,5.0,0.1712019132955581,0.04253803448519815,0.042681556867844445,2.681607637583895,0.5810668347600414,3.070234123794208,2.026125156527739,0.9506227591715017,1.4220232234212196,1.8249233036994554,0.35980721384087655,0.9,0.0,1.0,0.5209109495303674,0.5022660177476184,1.4736724473439917,0.000211976859636779,0.0,0.26455540319133825,0.1424822571902128,0.0037714364244453456,0.5901549386718253,0.01,0.0009093903482657344,0.041648337014244786,0.01,0.04131536177420177,5.0,2.5263275526560136,3.4790890504696383,8.672372448824172,0.0,3.9090512229856764,17.28610183077673,0.12345332496391402,0.0,0.34848283707782796,0.0,2.3183923624161054,2.7532564397904133,0.018738061287142605,0.03151716292217277,0.00046915378640726725,0.5234918262890251,3.3928080087122092,2.594112958582143,1.9757107588311562,0.0909487770143159,5.4549,0.2451,1.0,79.41820815993012,64.4657632109059,119.5851422405793,0.048783432468413414,86.17346305340159,187.60118429167198,0.011180315966117734,79.61587091417613,83.27410163634212,192.29741372067195,6.958178100939277,9.4431622423535,5.052655105312027,35.91341465625939,2.6509027176420297,-21.700352043597718,83.55118473585757,2.9386514434763336,0.6969656741556559,159.08769224113257,0.07501457388325598,2.488648952774842,38.088204268978366,-0.9602986119355137,0.518147615442644,11.342199764473127,0.10159517935779001,0.04924542644245323,83.24381001075562,89.36158565612085,0.04629013658174371,5.747814383632058,197.11808698453316,197.1265525477942,35.88059566157426,17.660260728345413,42.992360402155526,117.70748667928706,197.1194819032367,212.31584982810122
0.07,5.0,0.18288687454089697,0.04145106608212955,0.04159355794621073,2.7744017258179006,0.5959281647163112,3.0805079128848964,2.0425759683782583,0.9398763917652789,1.4395506143826635,2.015861441151637,0.3558687001968721,0.9,0.0,1.0,0.5416816368283924,0.5272252911618357,1.6674381208313016,0.00016020797073261952,0.0,0.24541645693267838,0.14553885523598917,0.002958510378189951,0.6025811500185787,0.01,0.0009645142655933126,0.040647765983509616,0.01,0.040315455097315434,5.0,2.332561879168707,3.458318363171614,8.452581203859856,0.0,3.9093053858785956,17.3583740130846,0.12371785375330675,0.0,0.35626812790349593,0.0,2.2255982741821003,2.567610405708276,0.014699657410307519,0.02373187209650466,0.0005771205728589191,0.5505611219680263,3.3614958669054205,2.7870640321987468,1.9332240944554946,0.09069461412139458,5.4549,0.2451,1.0,80.15743043539202,69.93563827822904,118.96607184869235,0.0596506111603047,90.49375270791354,186.70621998771136,0.011964795108723713,84.30180129690059,83.09718985886036,192.80064776177738,6.916636726343228,9.505971540988293,4.665123758337414,35.64421173589213,2.7017982054884864,-24.537769823012354,83.24636444413632,2.9559713749467402,0.7125362558069919,160.56578778246694,0.08206470547667791,1.9611696230157587,38.105594591384836,-0.5941011001505103,0.5749663536184783,10.63814567246908,0.06003825781930958,0.0573054967733707,83.07772154854501,89.44821040011676,0.05688036046992071,4.2524920640265575,197.44413415928923,197.45090234590177,35.6229660202971,18.312148454326174,41.059351126504,117.29471544071228,197.44544342324684,208.63575630893
0.08,5.0,0.193923844264754,0.04075082562564506,0.04089248344349832,2.8580769146856104,0.6048718271381894,3.09072395851485,2.052268102032145,0.9330440317851155,1.458406614454514,2.2003907318042786,0.3534405543712113,0.9,0.0,1.0,0.5600018942353913,0.5554376378132666,1.8451880005994012,0.00015161068358142467,0.0,0.2276342875725032,0.14763635446456136,0.0030358659379851683,0.6151091247924216,0.01,0.0010163963207931457,0.04000775797598628,0.01,0.03967623852116097,5.0,2.1548119994006054,3.4399981057646145,8.243801563533202,0.0,3.9095019559230164,17.42285145528771,0.12399599934868065,0.0,0.361749933256991,0.0,2.1419230853143905,2.4106781327728526,0.01152343476601436,0.018250066743009455,0.0006946251656281368,0.5761809180791684,3.342860070829654,2.9733980198260173,1.8861557477322133,0.09049804407697294,5.4549,0.2451,1.0,80.82067987888225,74.69953000898099,118.42633781308983,0.0713045325970316,94.15707150040785,185.82038741216914,0.01265215418403201,88.30033259438547,82.89224313914883,193.25182200543475,6.879996211529229,9.652551202585254,4.309623998801211,35.42808018464063,2.752753695225879,-26.705963587651127,82.95258088374507,3.006015081474715,0.723499866513982,161.8863137629619,0.09277898164322865,1.5450968815410122,38.116804772387304,-0.33578485309112693,0.6256505143929373,9.969195915100892,0.06399475558589998,0.0684054589674826,82.87986370632825,89.50368904500782,0.06831506759646115,3.22748509817696,197.7462965702631,197.75176818264828,35.41445446331454,19.04261926366181,39.40514068315137,116.93373585097436,197.74753270904327,205.16488172516185
0.09,5.0,0.20439046763132782,0.040302032094302526,0.04044299247308762,2.933299106706218,0.6096766637136656,3.100636907109559,2.0574197055623604,0.9287507450105378,1.4778381396032263,2.3794518114210015,0.3519924704526686,0.9,0.0,1.0,0.5765936122962753,0.5864902566189704,2.0080793853883843,0.00014981848099764308,0.0,0.21113476408059167,0.14896639278183677,0.00324822861403055,0.6278676137644408,0.01,0.0010655567948299758,0.039600840587317256,0.01,0.039270193729412484,5.0,1.9919206146116215,3.4234063877037295,8.044761308719426,0.0,3.9096552661690436,17.480376712927793,0.12427586303543428,0.0,0.36563969247475336,0.0,2.066700893293783,2.277253821855556,0.009027377353480366,0.014360307525247239,0.0008211273810105873,0.6005020176759449,3.332903630723965,3.15408243547683,1.835671603777797,0.0903447338309476,5.4549,0.2451,1.0,81.41623590583697,78.81173027157857,117.9443033694516,0.08377182913022489,97.33673482596194,184.94145376490738,0.01326604254542572,91.76627243810191,82.66959815283269,193.6576560139572,6.846812775407459,9.85755881426609,3.983841229223243,35.248846958232434,2.8043343583367584,-28.280837872153143,82.66860406362929,3.0790391786562386,0.7312793849495067,163.06652141353516,0.10603662450950808,1.2169637392526063,38.12399393504452,-0.16516053752093285,0.6717102584901332,9.335319615649516,0.07485421306875695,0.08056877148395669,82.66171447619308,89.53899073965056,0.08055890633041016,2.513571581393496,198.02323949899343,198.02774158441449,35.240094696273445,19.842844791393485,37.9784422239154,116.61497588277867,198.02441543166964,201.9130136099165
