data_set_value_component_environment_variable_time,data_set_value_component_main_variable_F,data_set_value_component_main_variable_R_T,data_set_value_component_main_variable_R_off,data_set_value_component_main_variable_D,data_set_value_component_main_variable_A_1,data_set_value_component_main_variable_A_2,data_set_value_component_main_variable_lambda_off,data_set_value_component_main_variable_lambda_on,data_set_value_component_main_variable_lambda_D,data_set_value_component_main_variable_lambda_A_1,data_set_value_component_main_variable_lambda_A_2,data_set_value_component_main_variable_lambda_A2_cyc,data_set_value_component_main_variable_Ca,data_set_value_component_main_variable_Ca_50,data_set_value_component_main_variable_k_0_on,data_set_value_component_main_variable_k_0_off,data_set_value_component_main_variable_k_Ca_on,data_set_value_component_main_variable_k_Ca_off,data_set_value_component_main_variable_f_0,data_set_value_component_main_variable_f_prime_0,data_set_value_component_main_variable_h,data_set_value_component_main_variable_h_prime,data_set_value_component_main_variable_g,data_set_value_component_main_variable_n_H,data_set_value_component_main_variable_u,data_set_value_component_main_variable_w,data_set_value_component_main_variable_v,data_set_value_component_RU_rate_constant_variable_k_u_on,data_set_value_component_RU_rate_constant_variable_k_u_off,data_set_value_component_RU_RU_interaction_variable_k_w_on,data_set_value_component_RU_RU_interaction_variable_k_w_off,data_set_value_component_XB_XB_interaction_variable_f,data_set_value_component_XB_XB_interaction_variable_f_prime,data_set_value_component_XB_RU_interaction_variable_k_on,data_set_value_component_XB_RU_interaction_variable_k_off
0.0,0.9900990099009901,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,41.66666666666667,0.4166666666666667,0.0,100.0,120.0,50.0,50.0,400.0,8.0,6.0,4.0,1.0,1.0,1.0,1.0,118.81188118811883,50.495049504950494,118.81188118811883,50.495049504950494,50.0,400.0,118.81188118811883,50.495049504950494
0.1,0.9900990099009901,1.0,0.26469486559220523,0.621385780402767,0.0767356520802106,0.037183701924817104,0.26469486559220523,0.7353051344077948,0.621385780402767,0.0767356520802106,0.037183701924817104,0.05056907695165814,41.66666666666667,0.4166666666666667,0.0,100.0,120.0,50.0,50.0,400.0,8.0,6.0,4.0,1.0,1.0,1.0,1.0,118.81188118811883,50.495049504950494,118.81188118811883,50.495049504950494,50.0,400.0,118.81188118811883,50.495049504950494
0.2,0.9900990099009901,1.0,0.2602433270044793,0.6118395918157299,0.07576083438353688,0.05215624679625391,0.2602433270044793,0.7397566729955207,0.6118395918157299,0.07576083438353688,0.05215624679625391,0.07050459793090603,41.66666666666667,0.4166666666666667,0.0,100.0,120.0,50.0,50.0,400.0,8.0,6.0,4.0,1.0,1.0,1.0,1.0,118.81188118811883,50.495049504950494,118.81188118811883,50.495049504950494,50.0,400.0,118.81188118811883,50.495049504950494
0.30000000000000004,0.9900990099009901,1.0,0.25868895568533445,0.6085060699346432,0.07542042257482359,0.0573845518051987,0.25868895568533445,0.7413110443146655,0.6085060699346432,0.07542042257482359,0.0573845518051987,0.07740954656658343,41.66666666666667,0.4166666666666667,0.0,100.0,120.0,50.0,50.0,400.0,8.0,6.0,4.0,1.0,1.0,1.0,1.0,118.81188118811883,50.495049504950494,118.81188118811883,50.495049504950494,50.0,400.0,118.81188118811883,50.495049504950494
0.4,0.9900990099009901,1.0,0.25814616114119504,0.6073420256682278,0.07530155407080931,0.05921025911976786,0.25814616114119504,0.741853838858805,0.6073420256682278,0.07530155407080931,0.05921025911976786,0.07981391484183879,41.66666666666667,0.4166666666666667,0.0,100.0,120.0,50.0,50.0,400.0,8.0,6.0,4.0,1.0,1.0,1.0,1.0,118.81188118811883,50.495049504950494,118.81188118811883,50.495049504950494,50.0,400.0,118.81188118811883,50.495049504950494
0.5,0.9900990099009901,1.0,0.2579565804539583,0.6069354572820084,0.07526003645340378,0.05984792581062964,0.2579565804539583,0.7420434195460417,0.6069354572820084,0.07526003645340378,0.05984792581062964,0.08065286239886431,41.66666666666667,0.4166666666666667,0.0,100.0,120.0,50.0,50.0,400.0,8.0,6.0,4.0,1.0,1.0,1.0,1.0,118.81188118811883,50.495049504950494,118.81188118811883,50.495049504950494,50.0,400.0,118.81188118811883,50.495049504950494
0.6000000000000001,0.9900990099009901,1.0,0.2578903633905164,0.6067934499407198,0.07524553505145858,0.06007065161730515,0.2578903633905164,0.7421096366094836,0.6067934499407198,0.07524553505145858,0.06007065161730515,0.08094579109867536,41.66666666666667,0.4166666666666667,0.0,100.0,120.0,50.0,50.0,400.0,8.0,6.0,4.0,1.0,1.0,1.0,1.0,118.81188118811883,50.495049504950494,118.81188118811883,50.495049504950494,50.0,400.0,118.81188118811883,50.495049504950494
0.7000000000000001,0.9900990099009901,1.0,0.257867271272303,0.6067439273797876,0.07524047794776424,0.06014832340014515,0.257867271272303,0.742132728727697,0.6067439273797876,0.07524047794776424,0.06014832340014515,0.0810479326296021,41.66666666666667,0.4166666666666667,0.0,100.0,120.0,50.0,50.0,400.0,8.0,6.0,4.0,1.0,1.0,1.0,1.0,118.81188118811883,50.495049504950494,118.81188118811883,50.495049504950494,50.0,400.0,118.81188118811883,50.495049504950494
0.8,0.9900990099009901,1.0,0.2578591793416587,0.6067265728942255,0.07523870573400455,0.06017554203011124,0.2578591793416587,0.7421408206583413,0.6067265728942255,0.07523870573400455,0.06017554203011124,0.08108372475284471,41.66666666666667,0.4166666666666667,0.0,100.0,120.0,50.0,50.0,400.0,8.0,6.0,4.0,1.0,1.0,1.0,1.0,118.81188118811883,50.495049504950494,118.81188118811883,50.495049504950494,50.0,400.0,118.81188118811883,50.495049504950494
0.9,0.9900990099009901,1.0,0.2578563901168788,0.6067205909959044,0.07523809487320167,0.060184924014015165,0.2578563901168788,0.7421436098831212,0.6067205909959044,0.07523809487320167,0.060184924014015165,0.08109606174941475,41.66666666666667,0.4166666666666667,0.0,100.0,120.0,50.0,50.0,400.0,8.0,6.0,4.0,1.0,1.0,1.0,1.0,118.81188118811883,50.495049504950494,118.81188118811883,50.495049504950494,50.0,400.0,118.81188118811883,50.495049504950494
