data_set_value_component_environment_variable_time,data_set_value_component_environment_variable_Vp,data_set_value_component_environment_variable_Vi,data_set_value_component_environment_variable_Vg,data_set_value_component_environment_variable_E,data_set_value_component_plasma_insulin_variable_Ip,data_set_value_component_plasma_insulin_variable_Ip_conc,data_set_value_component_plasma_insulin_variable_tp,data_set_value_component_plasma_insulin_variable_f1_G,data_set_value_component_plasma_insulin_variable_Rm,data_set_value_component_plasma_insulin_variable_C1,data_set_value_component_plasma_insulin_variable_a1,data_set_value_component_intercellular_insulin_variable_Ii,data_set_value_component_intercellular_insulin_variable_Ii_conc,data_set_value_component_intercellular_insulin_variable_ti,data_set_value_component_glucose_variable_G,data_set_value_component_glucose_variable_G_conc,data_set_value_component_glucose_variable_Gin,data_set_value_component_glucose_variable_f2_G,data_set_value_component_glucose_variable_f3_G,data_set_value_component_glucose_variable_f4_Ii,data_set_value_component_glucose_variable_f5_x3,data_set_value_component_glucose_variable_C2,data_set_value_component_glucose_variable_C3,data_set_value_component_glucose_variable_C4,data_set_value_component_glucose_variable_C5,data_set_value_component_glucose_variable_U0,data_set_value_component_glucose_variable_Um,data_set_value_component_glucose_variable_Ub,data_set_value_component_glucose_variable_beta,data_set_value_component_glucose_variable_Rg,data_set_value_component_glucose_variable_alpha,data_set_value_component_delay_variable_x3,data_set_value_component_delay_variable_td,data_set_value_component_delay_variable_x1,data_set_value_component_delay_variable_x2
0.0,3.0,11.0,10.0,0.2,93.36441699,31.12147233,6.0,15.174877041142954,210.0,2000.0,300.0,243.2865183,22.11695620909091,100.0,12342.61665,123.4261665,216.0,71.98635791042271,1.234261665,204.19021496396246,12.795063229731458,144.0,1000.0,80.0,26.0,40.0,940.0,72.0,1.77,180.0,0.29,104.5878705,36.0,110.420253,112.7601171
0.1,3.0,11.0,10.0,0.2,93.14600983144689,31.04866994381563,6.0,15.130301877578255,210.0,2000.0,300.0,243.2226631945511,22.111151199504647,100.0,12333.105078204904,123.33105078204905,216.0,71.98626750264413,1.2333105078204905,204.12785381798386,12.717469776422623,144.0,1000.0,80.0,26.0,40.0,940.0,72.0,1.77,180.0,0.29,104.65559544318086,36.0,110.27779379064948,112.74009158813476
0.2,3.0,11.0,10.0,0.2,92.92812171193667,30.976040570645555,6.0,15.085937206581008,210.0,2000.0,300.0,243.15755567168023,22.10523233378911,100.0,12323.612723771572,123.23612723771572,216.0,71.98617668020108,1.232361272377157,204.06427165376385,12.641131349277504,144.0,1000.0,80.0,26.0,40.0,940.0,72.0,1.77,180.0,0.29,104.7225985932971,36.0,110.13471730656403,112.71906318748883
0.30000000000000004,3.0,11.0,10.0,0.2,92.71076614605742,30.903588715352473,6.0,15.041784293766005,210.0,2000.0,300.0,243.0911839849428,22.09919854408571,100.0,12314.14007259575,123.1414007259575,216.0,71.98608544747839,1.231414007259575,203.9994571277511,12.566046567506817,144.0,1000.0,80.0,26.0,40.0,940.0,72.0,1.77,180.0,0.29,104.78886730171023,36.0,109.9910233142484,112.69702030455953
0.4,3.0,11.0,10.0,0.2,92.49394955850632,30.831316519502106,6.0,14.997843177838561,210.0,2000.0,300.0,243.02355447923156,22.09305040720287,100.0,12304.68735047168,123.0468735047168,216.0,71.9859938064693,1.2304687350471681,203.93341656688554,12.492202698914696,144.0,1000.0,80.0,26.0,40.0,940.0,72.0,1.77,180.0,0.29,104.85439898943845,36.0,109.84672082886924,112.67396571993338
0.5,3.0,11.0,10.0,0.2,92.27767720652102,30.759225735507005,6.0,14.954113705337283,210.0,2000.0,300.0,242.95467289868694,22.086788445335177,100.0,12295.254743027876,122.95254743027876,216.0,71.9859017588471,1.2295254743027875,203.866155713615,12.419586561742902,144.0,1000.0,80.0,26.0,40.0,940.0,72.0,1.77,180.0,0.29,104.9191916735694,36.0,109.70181767676513,112.64990209257009
0.6000000000000001,3.0,11.0,10.0,0.2,92.06195514193857,30.68731838064619,6.0,14.910595854825829,210.0,2000.0,300.0,242.8845461793623,22.080413289032936,100.0,12285.842465376232,122.85842465376233,216.0,71.98580930663942,1.2285842465376233,203.79768147637577,12.348185483189019,144.0,1000.0,80.0,26.0,40.0,940.0,72.0,1.77,180.0,0.29,104.98324311988964,36.0,109.55632315299307,112.62483270841014
0.7000000000000001,3.0,11.0,10.0,0.2,91.84678971521977,30.615596571739925,6.0,14.867289657445205,210.0,2000.0,300.0,242.81318188366293,22.07392562578754,100.0,12276.450745238455,122.76450745238455,216.0,71.98571645207089,1.2276450745238454,203.72800137716075,12.277987106275026,144.0,1000.0,80.0,26.0,40.0,940.0,72.0,1.77,180.0,0.29,105.04655100917812,36.0,109.41024727571958,112.59876121787639
0.8,3.0,11.0,10.0,0.2,91.6321872844699,30.544062428156632,6.0,14.824195144080983,210.0,2000.0,300.0,242.74058769943298,22.06732615449391,100.0,12267.079811590616,122.67079811590617,216.0,71.98562319745463,1.2267079811590615,203.65712306231939,12.208979288462192,144.0,1000.0,80.0,26.0,40.0,940.0,72.0,1.77,180.0,0.29,105.1091130256697,36.0,109.26360018684673,112.57169135938892
0.9,3.0,11.0,10.0,0.2,91.41815389931982,30.47271796643994,6.0,14.781312303887605,210.0,2000.0,300.0,242.66677133552216,22.06061557595656,100.0,12257.729885602372,122.57729885602372,216.0,71.9855295451024,1.225772988560237,203.58505420054996,12.141149957569937,144.0,1000.0,80.0,26.0,40.0,940.0,72.0,1.77,180.0,0.29,105.17092698739907,36.0,109.11639191432769,112.54362697279623
1.0,3.0,11.0,10.0,0.2,91.20469382405959,30.401564608019864,6.0,14.738640869753217,210.0,2000.0,300.0,242.59173922403085,22.053794474911896,100.0,12248.40113354601,122.48401133546011,216.0,71.98543549684636,1.2248401133546012,203.511801215911,12.074486556021643,144.0,1000.0,80.0,26.0,40.0,940.0,72.0,1.77,180.0,0.29,105.23199135861995,36.0,108.96863052948127,112.5145714870756
