Time,aRel,a,b,k1,k2,k3,k4,Brain,Loss_of_intracellular_choline,Abeta_formation_from_APP,Effect_of_extracellular_ACh,Decrease_in_the_extracellular_concentration_of_beta_amyloid
4.6499999999999995,0.9910743955570743,49.553719777853715,0.5481090238182484,0.007,0.33,0.0042,0.01,1.0,0.190125886818017,0.33,0.2081256230669856,0.005481090238182484
4.8,0.9904951100881317,49.524755504406585,0.5655639650173899,0.007,0.33,0.0042,0.01,1.0,0.19606591962712297,0.33,0.20800397311850766,0.0056556396501739
4.95,0.9898980229684277,49.494901148421384,0.5830112668877946,0.007,0.33,0.0042,0.01,1.0,0.20199259516119117,0.33,0.2078785848233698,0.005830112668877946
5.1,0.9892831742302751,49.464158711513754,0.6004515025049684,0.007,0.33,0.0042,0.01,1.0,0.20790579892930858,0.33,0.20774946658835775,0.006004515025049684
5.25,0.9886506054333962,49.43253027166981,0.6178852333671249,0.007,0.33,0.0042,0.01,1.0,0.21380541351986715,0.33,0.2076166271410132,0.006178852333671249
5.3999999999999995,0.9880003585800743,49.40001792900372,0.6353130181904445,0.007,0.33,0.0042,0.01,1.0,0.21969132142396197,0.33,0.2074800753018156,0.006353130181904445
5.55,0.9873324740209151,49.366623701045754,0.6527354298878467,0.007,0.33,0.0042,0.01,1.0,0.22556341040529562,0.33,0.20733981954439215,0.006527354298878467
5.7,0.9866469935255762,49.33234967627881,0.6701530306734461,0.007,0.33,0.0042,0.01,1.0,0.23142156552060308,0.33,0.20719586864037098,0.006701530306734461
5.85,0.9859439592343406,49.29719796171703,0.6875663805625355,0.007,0.33,0.0042,0.01,1.0,0.23726567182088806,0.33,0.20704823143921153,0.006875663805625355
6.0,0.9852234136581173,49.26117068290586,0.7049760373715863,0.007,0.33,0.0042,0.01,1.0,0.24309561433024235,0.33,0.2068969168682046,0.007049760373715863
6.1499999999999995,0.98448539967844,49.224269983922,0.7223825567182487,0.007,0.33,0.0042,0.01,1.0,0.24891127802502447,0.33,0.2067419339324724,0.007223825567182487
6.3,0.9837299592948952,49.18649796474476,0.7397864919369933,0.007,0.33,0.0042,0.01,1.0,0.25471254746003213,0.33,0.20658329145192797,0.007397864919369933
6.45,0.9829571366138334,49.14785683069167,0.7571883942803942,0.007,0.33,0.0042,0.01,1.0,0.26049930757167894,0.33,0.206420998688905,0.007571883942803942
6.6,0.9821669755114151,49.108348775570754,0.7745888127617403,0.007,0.33,0.0042,0.01,1.0,0.26627144302331174,0.33,0.20625506485739714,0.007745888127617403
6.75,0.9813595201708881,49.067976008544406,0.7919882941912202,0.007,0.33,0.0042,0.01,1.0,0.27202883832895963,0.33,0.20608549923588648,0.007919882941912202
6.8999999999999995,0.9805348151313257,49.026740756566284,0.8093873831792039,0.007,0.33,0.0042,0.01,1.0,0.27777137784733685,0.33,0.20591231117757838,0.00809387383179204
7.05,0.9796929052876266,48.984645264381335,0.8267866221362434,0.007,0.33,0.0042,0.01,1.0,0.28349894576275986,0.33,0.2057355101104016,0.008267866221362434
7.199999999999999,0.9788338346470503,48.94169173235252,0.8441865520725171,0.007,0.33,0.0042,0.01,1.0,0.2892114259729148,0.33,0.20555510527588056,0.008441865520725171
7.35,0.9779576476112755,48.89788238056377,0.8615877117735726,0.007,0.33,0.0042,0.01,1.0,0.29490870213590265,0.33,0.20537110599836783,0.008615877117735727
7.5,0.977064391256299,48.85321956281495,0.8789906363345414,0.007,0.33,0.0042,0.01,1.0,0.3005906578535685,0.33,0.20518352216382277,0.008789906363345415
7.6499999999999995,0.9761541117662506,48.80770558831253,0.8963958594528991,0.007,0.33,0.0042,0.01,1.0,0.30625717639131633,0.33,0.20499236347091263,0.008963958594528991
7.8,0.9752268556879671,48.76134278439835,0.9138039126218798,0.007,0.33,0.0042,0.01,1.0,0.3119081407475591,0.33,0.20479763969447307,0.009138039126218798
7.949999999999999,0.9742826699309919,48.71413349654959,0.931215325130474,0.007,0.33,0.0042,0.01,1.0,0.3175434336370712,0.33,0.20459936068550827,0.009312153251304741
8.1,0.9733216017675761,48.666080088378806,0.9486306240634308,0.007,0.33,0.0042,0.01,1.0,0.3231629374747178,0.33,0.20439753637119096,0.009486306240634308
8.25,0.9723436988326776,48.61718494163388,0.9660503343012561,0.007,0.33,0.0042,0.01,1.0,0.3287665343595598,0.33,0.2041921767548623,0.009660503343012562
8.4,0.9713490091239612,48.56745045619806,0.9834749785202137,0.007,0.33,0.0042,0.01,1.0,0.3343541060593365,0.33,0.20398329191603184,0.009834749785202138
8.549999999999999,0.9703375810017991,48.516879050089955,1.000905077192325,0.007,0.33,0.0042,0.01,1.0,0.3399255339953268,0.33,0.2037708920103778,0.01000905077192325
8.7,0.9693094631892701,48.46547315946351,1.0183411485853686,0.007,0.33,0.0042,0.01,1.0,0.34548069922759,0.33,0.20355498726974672,0.010183411485853687
8.85,0.9682647047721606,48.41323523860803,1.0357837087628814,0.007,0.33,0.0042,0.01,1.0,0.3510194824405867,0.33,0.2033355880021537,0.010357837087628814
9.0,0.9672033551989638,48.36016775994819,1.053233271584157,0.007,0.33,0.0042,0.01,1.0,0.35654176392918235,0.33,0.20311270459178238,0.01053233271584157
9.15,0.96612546428088,48.306273214044,1.0706903487042472,0.007,0.33,0.0042,0.01,1.0,0.36204742358503184,0.33,0.20288634749898476,0.010706903487042473
9.299999999999999,0.9650310821918162,48.25155410959081,1.0881554495739605,0.007,0.33,0.0042,0.01,1.0,0.36753634088334847,0.33,0.2026565272602814,0.010881554495739605
9.45,0.9639202594683873,48.196012973419364,1.1056290814398642,0.007,0.33,0.0042,0.01,1.0,0.373008394870058,0.33,0.20242325448836132,0.011056290814398642
9.6,0.9627930458262274,48.13965229131137,1.1231117306286857,0.007,0.33,0.0042,0.01,1.0,0.37846345737730525,0.33,0.20218653962350774,0.011231117306286858
9.75,0.9616494915293186,48.08247457646593,1.140603884198129,0.007,0.33,0.0042,0.01,1.0,0.3839014008464237,0.33,0.20194639322115687,0.01140603884198129
9.9,0.9604896496328709,48.024482481643545,1.1581060653996502,0.007,0.33,0.0042,0.01,1.0,0.38932211114769444,0.33,0.20170282642290288,0.011581060653996502
10.049999999999999,0.9593135720524372,47.96567860262186,1.1756187715261701,0.007,0.33,0.0042,0.01,1.0,0.3947254650796339,0.33,0.20145585013101178,0.011756187715261702
10.2,0.9581213110639901,47.906065553199504,1.193142497630217,0.007,0.33,0.0042,0.01,1.0,0.4001113389404695,0.33,0.2012054753234379,0.01193142497630217
10.35,0.9569129193039236,47.845645965196184,1.210677736523924,0.007,0.33,0.0042,0.01,1.0,0.40547960851768117,0.33,0.20095171305382395,0.01210677736523924
10.5,0.955688449769052,47.7844224884526,1.2282249787790316,0.007,0.33,0.0042,0.01,1.0,0.4108301490779358,0.33,0.2006945744515009,0.012282249787790316
10.65,0.9544479558166102,47.72239779083051,1.245784712726885,0.007,0.33,0.0042,0.01,1.0,0.4161628353574155,0.33,0.20043407072148814,0.012457847127268851
10.799999999999999,0.9531914911642542,47.65957455821271,1.263357424458437,0.007,0.33,0.0042,0.01,1.0,0.4214775415525392,0.33,0.20017021314449338,0.01263357424458437
10.95,0.9519191098900598,47.59595549450299,1.280943597824246,0.007,0.33,0.0042,0.01,1.0,0.42677414131107944,0.33,0.19990301307691255,0.01280943597824246
11.1,0.9506308664325239,47.531543321626195,1.2985437144344771,0.007,0.33,0.0042,0.01,1.0,0.4320525077236742,0.33,0.19963248195083,0.012985437144344771
11.25,0.9493268155905643,47.46634077952822,1.3161582536589012,0.007,0.33,0.0042,0.01,1.0,0.437312513315735,0.33,0.1993586312740185,0.013161582536589013
11.4,0.9480070125235192,47.40035062617596,1.3337876926268952,0.007,0.33,0.0042,0.01,1.0,0.44255403003975124,0.33,0.199081472629939,0.013337876926268952
11.549999999999999,0.946671512751147,47.33357563755735,1.3514325062274424,0.007,0.33,0.0042,0.01,1.0,0.44777692926799245,0.33,0.19880101767774086,0.013514325062274424
11.7,0.9453203721536276,47.26601860768138,1.369093167109133,0.007,0.33,0.0042,0.01,1.0,0.4529810817856081,0.33,0.19851727815226178,0.013690931671091332
11.85,0.9439536469715609,47.19768234857805,1.3867701456801627,0.007,0.33,0.0042,0.01,1.0,0.45816635778412534,0.33,0.19823026586402778,0.013867701456801627
12.0,0.9425713975978789,47.128569879893945,1.4044638656583892,0.007,0.33,0.0042,0.01,1.0,0.46333261405527165,0.33,0.19793999349555455,0.014044638656583893
12.15,0.9411736849538178,47.05868424769089,1.422174746553295,0.007,0.33,0.0042,0.01,1.0,0.46847970640163933,0.33,0.19764647384030173,0.01422174746553295
12.299999999999999,0.9397605611053327,46.98802805526663,1.439903313663244,0.007,0.33,0.0042,0.01,1.0,0.4736075210949593,0.33,0.19734971783211985,0.01439903313663244
12.45,0.9383320839745339,46.916604198726695,1.4576500256235212,0.007,0.33,0.0042,0.01,1.0,0.47871592518709805,0.33,0.1970497376346521,0.014576500256235213
12.6,0.9368883118532029,46.84441559266014,1.4754153387205848,0.007,0.33,0.0042,0.01,1.0,0.48380478509168756,0.33,0.1967465454891726,0.014754153387205848
12.75,0.9354293034027914,46.77146517013957,1.4931997068920666,0.007,0.33,0.0042,0.01,1.0,0.4888739665807544,0.33,0.19644015371458617,0.014931997068920667
12.9,0.9339551176544226,46.69775588272113,1.5110035817267717,0.007,0.33,0.0042,0.01,1.0,0.4939233347817584,0.33,0.19613057470742876,0.015110035817267718
13.049999999999999,0.9324658140088898,46.62329070044449,1.5288274124646792,0.007,0.33,0.0042,0.01,1.0,0.4989527541750437,0.33,0.19581782094186687,0.015288274124646792
13.2,0.9309614522366573,46.548072611832865,1.5466716459969412,0.007,0.33,0.0042,0.01,1.0,0.5039620885917008,0.33,0.19550190496969802,0.015466716459969412
13.35,0.9294420924778604,46.47210462389302,1.5645367268658839,0.007,0.33,0.0042,0.01,1.0,0.5089512012118413,0.33,0.19518283942035067,0.01564536726865884
13.5,0.9279077952423045,46.39538976211522,1.5824230972650062,0.007,0.33,0.0042,0.01,1.0,0.5139199545632847,0.33,0.19486063700088394,0.015824230972650063
13.65,0.9263586214094662,46.317931070473314,1.6003311970389813,0.007,0.33,0.0042,0.01,1.0,0.518868210520657,0.33,0.1945353104959879,0.016003311970389813
13.799999999999999,0.9247946322284932,46.23973161142466,1.6182614636836552,0.007,0.33,0.0042,0.01,1.0,0.5237958303049042,0.33,0.19420687276798357,0.016182614636836554
13.95,0.9232158893182032,46.16079446591016,1.6362143323460485,0.007,0.33,0.0042,0.01,1.0,0.5287026744832165,0.33,0.19387533675682264,0.016362143323460487
14.1,0.9216224546670851,46.081122733354256,1.6541902358243543,0.007,0.33,0.0042,0.01,1.0,0.533588602969368,0.33,0.19354071548008786,0.016541902358243543
14.25,0.9200143906332986,46.00071953166493,1.6721896045679399,0.007,0.33,0.0042,0.01,1.0,0.5384534750244684,0.33,0.1932030220329927,0.016721896045679398
14.399999999999999,0.91839176934587,45.9195884672935,1.6902128114631634,0.007,0.33,0.0042,0.01,1.0,0.5432971370717492,0.33,0.1928622715626327,0.016902128114631633
14.549999999999999,0.9167546661230647,45.83773330615323,1.7082602104879494,0.007,0.33,0.0042,0.01,1.0,0.5481194316210187,0.33,0.19251847988584356,0.017082602104879493
14.7,0.9151031295404899,45.75515647702449,1.7263323125048566,0.007,0.33,0.0042,0.01,1.0,0.5529202356300229,0.33,0.19217165720350285,0.017263323125048566
14.85,0.9134372240828312,45.671861204141564,1.7444295347630983,0.007,0.33,0.0042,0.01,1.0,0.5576994051447383,0.33,0.19182181705739457,0.01744429534763098
15.0,0.9117570146294621,45.587850731473104,1.7625522920161356,0.007,0.33,0.0042,0.01,1.0,0.5624567955639317,0.33,0.19146897307218702,0.017625522920161358
15.149999999999999,0.9100625664544428,45.50312832272214,1.7807009965216773,0.007,0.33,0.0042,0.01,1.0,0.5671922616438755,0.33,0.19111313895543297,0.017807009965216773
15.299999999999999,0.9083539452265209,45.41769726132605,1.798876058041682,0.007,0.33,0.0042,0.01,1.0,0.571905657503493,0.33,0.19075432849756938,0.01798876058041682
15.45,0.906631217009132,45.3315608504566,1.8170778838423547,0.007,0.33,0.0042,0.01,1.0,0.5765968366299302,0.33,0.1903925555719177,0.018170778838423548
15.6,0.9048944482603984,45.24472241301992,1.8353068786941495,0.007,0.33,0.0042,0.01,1.0,0.5812656518845597,0.33,0.19002783413468366,0.018353068786941495
15.75,0.9031437058331303,45.15718529165652,1.8535634448717686,0.007,0.33,0.0042,0.01,1.0,0.5859119555094093,0.33,0.18966017822495737,0.018535634448717687
15.899999999999999,0.9013790569748252,45.06895284874126,1.8718479821541623,0.007,0.33,0.0042,0.01,1.0,0.5905355991340219,0.33,0.18928960196471328,0.018718479821541623
16.05,0.8996005693276681,44.9800284663834,1.890160887824529,0.007,0.33,0.0042,0.01,1.0,0.595136433782743,0.33,0.18891611955881027,0.018901608878245293
16.2,0.8978083109285308,44.89041554642654,1.9085025566703153,0.007,0.33,0.0042,0.01,1.0,0.5997143098824355,0.33,0.18853974529499146,0.019085025566703155
16.349999999999998,0.8960023502089733,44.800117510448665,1.9268733809832161,0.007,0.33,0.0042,0.01,1.0,0.6042690772706252,0.33,0.1881604935438844,0.019268733809832163
16.5,0.8941827559952426,44.709137799762125,1.945273750559175,0.007,0.33,0.0042,0.01,1.0,0.6088005852040718,0.33,0.1877783787590009,0.01945273750559175
16.65,0.892349597508273,44.61747987541365,1.9637040526983824,0.007,0.33,0.0042,0.01,1.0,0.6133086823677681,0.33,0.18739341547673732,0.019637040526983826
16.8,0.8905029551919147,44.52514775959573,1.9821646204136738,0.007,0.33,0.0042,0.01,1.0,0.6177932082543327,0.33,0.18700562059030207,0.019821646204136737
16.95,0.8886429164282421,44.43214582141211,2.0006557529242754,0.007,0.33,0.0042,0.01,1.0,0.6222539970666491,0.33,0.18661501244993084,0.020006557529242755
17.099999999999998,0.8867695319185112,44.338476595925556,2.019177924286464,0.007,0.33,0.0042,0.01,1.0,0.6266909119728944,0.33,0.18622160170288732,0.020191779242864638
17.25,0.8848828732816196,44.24414366408098,2.03773150789911,0.007,0.33,0.0042,0.01,1.0,0.6311037990901881,0.33,0.1858254033891401,0.0203773150789911
17.4,0.882983012562824,44.1491506281412,2.0563168745138456,0.007,0.33,0.0042,0.01,1.0,0.635492504024702,0.33,0.18542643263819303,0.020563168745138458
17.55,0.88107002223374,44.053501111687,2.0749343922350683,0.007,0.33,0.0042,0.01,1.0,0.6398568718850361,0.33,0.18502470466908538,0.020749343922350682
17.7,0.8791439751923421,43.95719875961711,2.0935844265199357,0.007,0.33,0.0042,0.01,1.0,0.6441967472960307,0.33,0.18462023479039183,0.020935844265199358
17.849999999999998,0.8772049447629641,43.860247238148204,2.11226734017837,0.007,0.33,0.0042,0.01,1.0,0.648511974413023,0.33,0.18421303840022243,0.0211226734017837
18.0,0.875253004696298,43.7626502348149,2.130983493373055,0.007,0.33,0.0042,0.01,1.0,0.652802396936543,0.33,0.18380313098622256,0.02130983493373055
18.15,0.8732882291693953,43.664411458469765,2.149733243619438,0.007,0.33,0.0042,0.01,1.0,0.6570678581274497,0.33,0.183390528125573,0.02149733243619438
18.3,0.8713106927856663,43.565534639283314,2.168516945785728,0.007,0.33,0.0042,0.01,1.0,0.661308200822507,0.33,0.18297524548498992,0.02168516945785728
18.45,0.8693204705748802,43.46602352874401,2.1873349520928973,0.007,0.33,0.0042,0.01,1.0,0.6655232674503982,0.33,0.18255729882072483,0.021873349520928974
18.599999999999998,0.8673176379931651,43.365881899658255,2.2061876121146815,0.007,0.33,0.0042,0.01,1.0,0.6697129000481803,0.33,0.18213670397856466,0.022061876121146816
18.75,0.865302270923008,43.2651135461504,2.225075272777578,0.007,0.33,0.0042,0.01,1.0,0.6738769402781745,0.33,0.1817134768938317,0.022250752727775783
18.9,0.863274445673255,43.16372228366275,2.243998278360847,0.007,0.33,0.0042,0.01,1.0,0.6780152294452947,0.33,0.18128763359138353,0.022439982783608474
19.05,0.8612342389791111,43.061711948955555,2.2629569704965125,0.007,0.33,0.0042,0.01,1.0,0.6821276085148136,0.33,0.1808591901856133,0.022629569704965127
19.2,0.8591817374747762,42.95908687373881,2.2819516390248338,0.007,0.33,0.0042,0.01,1.0,0.6862139109177696,0.33,0.180428164869703,0.02281951639024834
19.349999999999998,0.8571170374363523,42.85585187181761,2.3009825233281225,0.007,0.33,0.0042,0.01,1.0,0.6902739632557379,0.33,0.17999457786163398,0.023009825233281225
19.5,0.8550401969382909,42.75200984691455,2.3200500605455576,0.007,0.33,0.0042,0.01,1.0,0.6943076212364486,0.33,0.17955844135704108,0.023200500605455577
19.65,0.8529512952152608,42.64756476076304,2.339154577600755,0.007,0.33,0.0042,0.01,1.0,0.6983147243356447,0.33,0.17911977199520476,0.02339154577600755
19.8,0.8508504119590232,42.54252059795116,2.3582963986106438,0.007,0.33,0.0042,0.01,1.0,0.7022951117977715,0.33,0.17867858651139487,0.023582963986106438
19.95,0.8487376273184332,42.43688136592166,2.3774758448854647,0.007,0.33,0.0042,0.01,1.0,0.7062486226582417,0.33,0.17823490173687095,0.023774758448854648
20.099999999999998,0.8466130218994381,42.330651094971905,2.396693234928773,0.007,0.33,0.0042,0.01,1.0,0.710175095766146,0.33,0.177788734598882,0.02396693234928773
20.25,0.8444766767650788,42.22383383825394,2.415948884437435,0.007,0.33,0.0042,0.01,1.0,0.7140743698074086,0.33,0.17734010212066653,0.02415948884437435
20.4,0.8423286734354889,42.116433671774445,2.4352431063016295,0.007,0.33,0.0042,0.01,1.0,0.7179462833283898,0.33,0.17688902142145266,0.024352431063016294
20.55,0.8401690938878952,42.00845469439476,2.4545762106048494,0.007,0.33,0.0042,0.01,1.0,0.721790674759931,0.33,0.17643550971645797,0.024545762106048495
20.7,0.8379980205566175,41.89990102783088,2.4739485046238974,0.007,0.33,0.0042,0.01,1.0,0.7256073824418405,0.33,0.17597958431688968,0.024739485046238973
20.849999999999998,0.8358155363330689,41.79077681665345,2.493360292828891,0.007,0.33,0.0042,0.01,1.0,0.729396244647825,0.33,0.17552126262994447,0.02493360292828891
21.0,0.8336217245657551,41.681086228287754,2.512811876883261,0.007,0.33,0.0042,0.01,1.0,0.7331570996108575,0.33,0.17506056215880855,0.02512811876883261
21.15,0.8314166690602751,41.570833453013755,2.532303555643747,0.007,0.33,0.0042,0.01,1.0,0.7368897855489854,0.33,0.17459750050265777,0.025323035556437473
21.3,0.8292004540793207,41.46002270396604,2.551835625160406,0.007,0.33,0.0042,0.01,1.0,0.7405941406915787,0.33,0.17413209535665736,0.025518356251604063
21.45,0.8269731643426774,41.348658217133874,2.5714083786766038,0.007,0.33,0.0042,0.01,1.0,0.7442700033060127,0.33,0.17366436451196227,0.02571408378676604
21.599999999999998,0.824734890829322,41.2367445414661,2.5910220611843027,0.007,0.33,0.0042,0.01,1.0,0.7479172038685203,0.33,0.1731943270741576,0.02591022061184303
21.75,0.8224857332623308,41.124286663116536,2.61067684996112,0.007,0.33,0.0042,0.01,1.0,0.7515355621379423,0.33,0.17272200398508944,0.0261067684996112
21.9,0.8202257634737647,41.011288173688236,2.630373141513455,0.007,0.33,0.0042,0.01,1.0,0.7551249363765654,0.33,0.1722474103294906,0.02630373141513455
22.05,0.8179550685567021,40.897753427835106,2.6501112135898515,0.007,0.33,0.0042,0.01,1.0,0.7586851647881702,0.33,0.17177056439690744,0.026501112135898515
22.2,0.8156737360824314,40.78368680412157,2.669891340966768,0.007,0.33,0.0042,0.01,1.0,0.7622160857571738,0.33,0.17129148457731058,0.02669891340966768
22.349999999999998,0.8133818541004509,40.66909270502255,2.6897137954485766,0.007,0.33,0.0042,0.01,1.0,0.7657175378795336,0.33,0.1708101893610947,0.026897137954485766
22.5,0.8110795111384692,40.55397555692346,2.7095788458675654,0.007,0.33,0.0042,0.01,1.0,0.769189359994091,0.33,0.17032669733907851,0.027095788458675656
22.65,0.8087667962024048,40.43833981012024,2.7294867580839344,0.007,0.33,0.0042,0.01,1.0,0.7726313912143511,0.33,0.169841027202505,0.027294867580839346
22.8,0.806443798776386,40.3221899388193,2.749437794985801,0.007,0.33,0.0042,0.01,1.0,0.7760434709607019,0.33,0.16935319774304106,0.027494377949858012
22.95,0.8041106088227515,40.205530441137576,2.7694322164891947,0.007,0.33,0.0042,0.01,1.0,0.7794254389930639,0.33,0.1688632278527778,0.027694322164891948
23.099999999999998,0.80176731678205,40.0883658391025,2.7894702795380613,0.007,0.33,0.0042,0.01,1.0,0.7827771354439772,0.33,0.1683711365242305,0.027894702795380612
23.25,0.7994140135730402,39.97070067865201,2.80955223810426,0.007,0.33,0.0042,0.01,1.0,0.7860984008521155,0.33,0.1678769428503384,0.028095522381042598
23.4,0.7970507905926904,39.85253952963452,2.8296783431875645,0.007,0.33,0.0042,0.01,1.0,0.789389076196232,0.33,0.16738066602446497,0.028296783431875645
23.55,0.7946777397161797,39.73388698580899,2.8498488428156636,0.007,0.33,0.0042,0.01,1.0,0.7926490029295327,0.33,0.16688232534039774,0.028498488428156638
23.7,0.7922949532968968,39.61474766484484,2.8700639820441602,0.007,0.33,0.0042,0.01,1.0,0.7958780230144743,0.33,0.16638194019234834,0.028700639820441604
23.849999999999998,0.7899025241664406,39.49512620832203,2.890324002956571,0.007,0.33,0.0042,0.01,1.0,0.7990759789579861,0.33,0.1658795300749525,0.02890324002956571
24.0,0.7875005468840908,39.37502734420454,2.910629103990751,0.007,0.33,0.0042,0.01,1.0,0.8022427039093135,0.33,0.16537511484565906,0.029106291039907507
24.15,0.7850891189930074,39.25445594965037,2.9309793990463318,0.007,0.33,0.0042,0.01,1.0,0.8053780119643786,0.33,0.16486871498853153,0.02930979399046332
24.3,0.782668331130551,39.13341655652755,2.9513752394197885,0.007,0.33,0.0042,0.01,1.0,0.8084817766118508,0.33,0.1643603495374157,0.029513752394197887
24.45,0.7802382781744938,39.01191390872469,2.97181685096595,0.007,0.33,0.0042,0.01,1.0,0.8115538419966666,0.33,0.16385003841664367,0.029718168509659502
24.599999999999998,0.7777990554859909,38.889952774299545,2.992304456399164,0.007,0.33,0.0042,0.01,1.0,0.8145940529698269,0.33,0.16333780165205808,0.02992304456399164
24.75,0.7753507589095808,38.76753794547904,3.0128382752932934,0.007,0.33,0.0042,0.01,1.0,0.8176022551271707,0.33,0.16282365937101195,0.030128382752932933
24.9,0.7728934847731851,38.644674238659256,3.0334185240817164,0.007,0.33,0.0042,0.01,1.0,0.8205782948485675,0.33,0.16230763180236887,0.030334185240817164
