_1_task1,aRel_1_task1
0.0,1.0
0.15,0.999990555024855
0.3,0.9999622384740239
0.44999999999999996,0.9999150793948168
0.6,0.999849108316137
0.75,0.9997643552140516
0.8999999999999999,0.9996608490972207
1.05,0.9995386191716704
1.2,0.9993977009107577
1.3499999999999999,0.9992381234153724
1.5,0.9990599160819804
1.65,0.9988631092221477
1.7999999999999998,0.9986477425586412
1.95,0.9984138447731497
2.1,0.9981614469801322
2.25,0.9978905809643226
2.4,0.9976012923649337
2.55,0.9972936087788823
2.6999999999999997,0.9969675638478936
2.85,0.9966231913311625
3.0,0.9962605249944232
3.15,0.995879598609951
3.3,0.9954804538467193
3.4499999999999997,0.9950631323392218
3.5999999999999996,0.9946276637467109
3.75,0.9941740843462915
3.9,0.9937024306158153
4.05,0.9932127392338813
4.2,0.9927050470798356
4.35,0.9921794031015988
4.5,0.9916358396805773
4.6499999999999995,0.9910743955570743
4.8,0.9904951100881317
4.95,0.9898980229684277
5.1,0.9892831742302751
5.25,0.9886506054333962
5.3999999999999995,0.9880003585800743
5.55,0.9873324740209151
5.7,0.9866469935255762
5.85,0.9859439592343406
6.0,0.9852234136581173
6.1499999999999995,0.98448539967844
6.3,0.9837299592948952
6.45,0.9829571366138334
6.6,0.9821669755114151
6.75,0.9813595201708881
6.8999999999999995,0.9805348151313257
7.05,0.9796929052876266
7.199999999999999,0.9788338346470503
7.35,0.9779576476112755
7.5,0.977064391256299
7.6499999999999995,0.9761541117662506
7.8,0.9752268556879671
7.949999999999999,0.9742826699309919
8.1,0.9733216017675761
8.25,0.9723436988326776
8.4,0.9713490091239612
8.549999999999999,0.9703375810017991
8.7,0.9693094631892701
8.85,0.9682647047721606
9.0,0.9672033551989638
9.15,0.96612546428088
9.299999999999999,0.9650310821918162
9.45,0.9639202594683873
9.6,0.9627930458262274
9.75,0.9616494915293186
9.9,0.9604896496328709
10.049999999999999,0.9593135720524372
10.2,0.9581213110639901
10.35,0.9569129193039236
10.5,0.955688449769052
10.65,0.9544479558166102
10.799999999999999,0.9531914911642542
10.95,0.9519191098900598
11.1,0.9506308664325239
11.25,0.9493268155905643
11.4,0.9480070125235192
11.549999999999999,0.946671512751147
11.7,0.9453203721536276
11.85,0.9439536469715609
12.0,0.9425713975978789
12.15,0.9411736849538178
12.299999999999999,0.9397605611053327
12.45,0.9383320839745339
12.6,0.9368883118532029
12.75,0.9354293034027914
12.9,0.9339551176544226
13.049999999999999,0.9324658140088898
13.2,0.9309614522366573
13.35,0.9294420924778604
13.5,0.9279077952423045
13.65,0.9263586214094662
13.799999999999999,0.9247946322284932
13.95,0.9232158893182032
14.1,0.9216224546670851
14.25,0.9200143906332986
14.399999999999999,0.91839176934587
14.549999999999999,0.9167546661230647
14.7,0.9151031295404899
14.85,0.9134372240828312
15.0,0.9117570146294621
15.149999999999999,0.9100625664544428
15.299999999999999,0.9083539452265209
15.45,0.906631217009132
15.6,0.9048944482603984
15.75,0.9031437058331303
15.899999999999999,0.9013790569748252
16.05,0.8996005693276681
16.2,0.8978083109285308
16.349999999999998,0.8960023502089733
16.5,0.8941827559952426
16.65,0.892349597508273
16.8,0.8905029551919147
16.95,0.8886429164282421
17.099999999999998,0.8867695319185112
17.25,0.8848828732816196
17.4,0.882983012562824
17.55,0.88107002223374
17.7,0.8791439751923421
17.849999999999998,0.8772049447629641
