D_2_task1,I_3_task1,P_1_task1,S_4_task1,_1_task1,f_D_5_task1
4.081167272300739,0.5677103311072166,-1.4167282407646958e-20,0.5677103311072166,11.44,0.10380219502758414
4.072198573487747,0.4999745793222229,-4.757529795940378e-21,0.4999745793222229,11.66,0.09103270366184735
4.0632495841238,0.43984730336172045,2.266835467684237e-20,0.43984730336172045,11.88,0.07979122739181432
4.0543202608957705,0.3865910303918482,-2.6756875061688872e-20,0.3865910303918482,12.1,0.06990752942897382
4.04541056058572,0.33951164805422407,9.079358915605766e-22,0.33951164805422407,12.32,0.06122700974571116
4.036520440070679,0.297963063782968,3.991570332222273e-20,0.297963063782968,12.540000000000001,0.053610146410355
4.027649856322448,0.2613496619727882,-5.082554418671606e-20,0.2613496619727882,12.76,0.046931690829522865
4.018798766407384,0.2291266626862438,-3.376334033329069e-22,0.2291266626862438,12.98,0.04107971158477919
4.009967127486195,0.20079902297759286,7.792904331407883e-20,0.20079902297759286,13.2,0.03595455912297696
4.001154896813732,0.17591946642393136,-8.858563796049592e-20,0.17591946642393136,13.42,0.031467804848491765
3.9923620317387796,0.1540859254589089,-1.6617887276661184e-20,0.1540859254589089,13.64,0.02754119299499047
3.983588489703855,0.13493853769060202,1.4827871981820236e-19,0.13493853769060202,13.86,0.024105631657427407
3.974834228244996,0.11815638332375729,-1.39562514528909e-19,0.11815638332375729,14.08,0.02110024009387712
3.9660992049915618,0.10345416698274744,-5.4122135319523556e-20,0.10345416698274744,14.3,0.018471462402582794
3.9573833776660226,0.09057903301922246,3.0733919331436953e-19,0.09057903301922246,14.52,0.01617225251204424
3.9486867040837565,0.07930730039215177,1.1317015514393387e-19,0.07930730039215177,14.74,0.014161331710205949
3.940009142152847,0.0694414319468465,-2.9151825716362253e-19,0.0694414319468465,14.96,0.01240251735836373
3.931350649873876,0.06080746857790871,1.2870801918041045e-19,0.06080746857790871,15.18,0.010864119718052012
3.9227111853397254,0.053252458544378004,-8.477336294583344e-21,0.053252458544378004,15.4,0.009518402748244115
3.914090706735369,0.04664201495277836,-4.4508576029011126e-20,0.04664201495277836,15.62,0.008341104134036659
3.9054891723376746,0.04085818551515857,-1.6715001241548884e-20,0.04085818551515857,15.84,0.007311009552974701
3.896906540515198,0.03579748534066236,5.1650108832120745e-20,0.03579748534066236,16.06,0.006409576168815101
3.888342769727984,0.031369179474802195,-2.373521641270094e-20,0.031369179474802195,16.28,0.0056206004874479465
3.8797978185273667,0.027493950112201793,1.419947922487568e-20,0.027493950112201793,16.5,0.00492992595832098
3.871271645555765,0.0241024203349949,7.721545498232522e-20,0.0241024203349949,16.72,0.0043251860149172705
3.862764209546485,0.021133839724651746,-3.0159846430072254e-20,0.021133839724651746,16.94,0.003795578589342985
3.8542754693235195,0.01853505243365563,5.4788554534777936e-21,0.01853505243365563,17.16,0.0033316684876293357
3.8458053838013497,0.016259594909379525,1.458420095029033e-21,0.016259594909379525,17.38,0.002925214359411954
3.8373539119847453,0.014266884267784696,-1.5078100962434725e-20,0.014266884267784696,17.6,0.002569017328704404
3.8289210129685656,0.012521460942629598,2.583297964474605e-21,0.012521460942629598,17.82,0.002256788665640941
3.820506645937563,0.010992325748732991,7.442113357303513e-21,0.010992325748732991,18.04,0.00198303416907053
3.812110770166185,0.009652381397883273,-8.748919875347195e-21,0.009652381397883273,18.26,0.0017429531953249144
3.803733345018377,0.008477952829678712,6.2769598933465395e-22,0.008477952829678712,18.48,0.0015323505092096346
3.795374329947384,0.007448358638574708,8.275384845279178e-21,0.007448358638574708,18.7,0.0013475593499902017
3.7870336844955563,0.006545526598926246,-7.208467733920689e-21,0.006545526598926246,18.92,0.0011853742990899363
3.778711368294155,0.005753658205282123,-2.962449362282279e-21,0.005753658205282123,19.14,0.0010429927089486979
3.770407341063153,0.005058941582634759,1.0136371328454953e-20,0.005058941582634759,19.36,0.0009179636057079499
3.7621215626110414,0.004449302917760381,-3.571979134784305e-21,0.004449302917760381,19.580000000000002,0.0008081431138510231
3.7538539928346375,0.003914186994724058,-1.096805845512533e-20,0.003914186994724058,19.8,0.0007116555703601257
3.745604591718887,0.0034443637949859145,1.2838859579759895e-20,0.0034443637949859145,20.02,0.0006268596010140515
3.737373319336672,0.003031759073851234,4.946049946727257e-21,0.003031759073851234,20.24,0.0005523185236940842
3.7291601358486184,0.0026693086056310835,-2.1404841272723183e-20,0.0026693086056310835,20.46,0.0004867745244211408
3.7209650015029023,0.002350831411888168,1.0635493062505498e-20,0.002350831411888168,20.68,0.00042912612263212857
3.7127878766350575,0.002070918305252791,2.0540976477640146e-20,0.002070918305252791,20.9,0.00037840850409764926
3.7046287216677833,0.001824834059974643,-3.145592320839059e-20,0.001824834059974643,21.12,0.0003337763539591476
3.6964874971107538,0.001608432246539702,-2.4829941770047316e-21,0.001608432246539702,21.34,0.0002944888695642911
3.6883641635604265,0.0014180812852066652,4.2236816233968714e-20,0.0014180812852066652,21.56,0.00025989667396764116
3.680258681699851,0.0012505999390007981,-2.990878072717771e-20,0.0012505999390007981,21.78,0.0002294303868662917
3.672171012298479,0.0011032008014783073,2.3687461481400674e-20,0.0011032008014783073,22.0,0.0002025906410476619
