ad,atp,ca,d,dcon,delta,e,gstar,ip3,ip3con,kg,r,ro,rs,x,y,Time
0.41,0.0,0.0159835,0.059321842785513806,0.0,0.011964731652544192,1.2485239671255248,0.0013541666666666667,0.012999999999996625,0.5498339973123109,8.823529411764705,0.022094454066734725,0.0,0.005156658476140723,0.2020834718849136,500.0000001471769,0.71
0.41,0.0,0.0159835,0.06000561589607589,0.0,0.011964731652544192,1.251768443014341,0.0013541666666666667,0.012999999999998853,0.5498339973124211,8.823529411764705,0.022587790605417657,0.0,0.00535136116468471,0.204232667675217,500.0000001916876,0.72
0.41,0.0,0.0159835,0.06068519790783424,0.0,0.011964731652544192,1.2550059481792941,0.0013541666666666667,0.013000000000000473,0.5498339973125013,8.823529411764705,0.023083545520706652,0.0,0.005550233949216924,0.20636827938287092,500.0000001735828,0.73
0.41,0.0,0.0159835,0.06136059390109572,0.0,0.011964731652544192,1.2582364856412653,0.0013541666666666667,0.013000000000000662,0.5498339973125107,8.823529411764705,0.02358164553024246,0.0,0.005753290289494413,0.20849048567530834,500.000000061258,0.74
0.41,0.0,0.0159835,0.062031809149752655,0.0,0.011964731652544192,1.2614600582888758,0.0013541666666666667,0.013000000000003007,0.5498339973126267,8.823529411764705,0.024082019343814102,0.0,0.00596054265024042,0.21059946194164542,500.0000000500521,0.75
0.41,0.0,0.0159835,0.06269884911622803,0.0,0.011964731652544192,1.264676668919345,0.0013541666666666667,0.013000000000004893,0.5498339973127201,8.823529411764705,0.02458459629398562,0.0,0.006172003118612035,0.21269538237248345,500.000000031941,0.76
0.41,0.0,0.0159835,0.06336171945195533,0.0,0.011964731652544192,1.267886320209297,0.0013541666666666667,0.013000000000005804,0.5498339973127652,8.823529411764705,0.025089307357859723,0.0,0.006387682949153698,0.21477841841193274,500.00000001155195,0.77
0.41,0.0,0.0159835,0.0640204259947818,0.0,0.011964731652544192,1.2710890147245064,0.0013541666666666667,0.01300000000000511,0.5498339973127309,8.823529411764705,0.025596084849658238,0.0,0.006607592704939011,0.21684873922624257,499.9999999961385,0.78
0.41,0.0,0.0159835,0.06467497476701739,0.0,0.011964731652544192,1.2742847549214718,0.0013541666666666667,0.013000000000002055,0.5498339973125796,8.823529411764705,0.026104862392221356,0.0,0.00683174227360702,0.21890651174926234,499.99999999594013,0.79
0.41,0.0,0.0159835,0.06532537197755435,0.0,0.011964731652544192,1.2774735431282112,0.0013541666666666667,0.013000000000000718,0.5498339973125134,8.823529411764705,0.026615575534070995,0.0,0.007060140585077722,0.22095189973587587,499.9999999736567,0.8
0.41,0.0,0.0159835,0.06597162401109483,0.0,0.011964731652544192,1.2806553815908674,0.0013541666666666667,0.012999999999999245,0.5498339973124405,8.823529411764705,0.027128160321998867,0.0,0.007292796274037391,0.22298506595714368,499.9999999550759,0.81
0.41,0.0,0.0159835,0.06661373743290519,0.0,0.011964731652544192,1.2838302724410529,0.0013541666666666667,0.012999999999998017,0.5498339973123797,8.823529411764705,0.027642554335947013,0.0,0.0075297172045771235,0.22500617061168515,499.9999999456132,0.82
0.41,0.0,0.0159835,0.06725171898518768,0.0,0.011964731652544192,1.286998217705985,0.0013541666666666667,0.0129999999999976,0.5498339973123592,8.823529411764705,0.028158696394519032,0.0,0.007770910609144537,0.22701537177987877,499.9999999516381,0.83
0.41,0.0,0.0159835,0.06788557558512891,0.0,0.011964731652544192,1.2901592193100653,0.0013541666666666667,0.01299999999999874,0.5498339973124156,8.823529411764705,0.02867652652642381,0.0,0.008016383104605685,0.22901282546940793,499.99999998083877,0.84
0.41,0.0,0.0159835,0.06851531432406922,0.0,0.011964731652544192,1.2933132790653137,0.0013541666666666667,0.012999999999998553,0.5498339973124062,8.823529411764705,0.029195986323839206,0.0,0.00826614052891486,0.23099868505576754,499.9999999959642,0.85
0.41,0.0,0.0159835,0.06914094246332401,0.0,0.011964731652544192,1.2964603986953973,0.0013541666666666667,0.012999999999998362,0.5498339973123968,8.823529411764705,0.029717018143059316,0.0,0.008520188319307268,0.2329731025494034,500.0000000097299,0.86
0.41,0.0,0.0159835,0.06976246743377021,0.0,0.011964731652544192,1.2996005798218833,0.0013541666666666667,0.012999999999998438,0.5498339973124006,8.823529411764705,0.030239565601454663,0.0,0.008778531281510075,0.23493622780867054,500.0000000209756,0.87
0.41,0.0,0.0159835,0.07037989683369097,0.0,0.011964731652544192,1.302733823967964,0.0013541666666666667,0.012999999999998811,0.549833997312419,8.823529411764705,0.030763573474801322,0.0,0.009041173640647998,0.2368882087029873,500.00000002425406,0.88
0.41,0.0,0.0159835,0.07099323842678643,0.0,0.011964731652544192,1.30586013256052,0.0013541666666666667,0.012999999999999484,0.5498339973124524,8.823529411764705,0.03128898765166821,0.0,0.009308119065344156,0.238829191185573,500.00000001243257,0.89
0.41,0.0,0.0159835,0.07160250013989444,0.0,0.011964731652544192,1.3089795069231673,0.0013541666666666667,0.013000000000000202,0.5498339973124879,8.823529411764705,0.03181575534598972,0.0,0.009579370566452142,0.2407593189524603,500.00000001069964,0.9
0.41,0.0,0.0159835,0.07220769006174338,0.0,0.011964731652544192,1.3120919482935656,0.0013541666666666667,0.013000000000000886,0.5498339973125217,8.823529411764705,0.03234382462581743,0.0,0.009854930728873676,0.2426787341984563,500.0000000113518,0.91
0.41,0.0,0.0159835,0.07280881644064922,0.0,0.011964731652544192,1.3151974578159067,0.0013541666666666667,0.01300000000000139,0.5498339973125468,8.823529411764705,0.032873144641555434,0.0,0.010134801602661456,0.24458757725102945,500.0000000100725,0.92
0.41,0.0,0.0159835,0.07340588768257886,0.0,0.011964731652544192,1.318296036542011,0.0013541666666666667,0.013000000000001484,0.5498339973125513,8.823529411764705,0.033403665611708905,0.0,0.010418984712236042,0.24648598659318116,500.00000000702744,0.93
0.41,0.0,0.0159835,0.07399891234926792,0.0,0.011964731652544192,1.3213876854337085,0.0013541666666666667,0.01300000000000087,0.549833997312521,8.823529411764705,0.033935338772358485,0.0,0.010707481083271726,0.24837409894450607,500.0000000026965,0.94
0.41,0.0,0.0159835,0.07458789915817671,0.0,0.011964731652544192,1.3244724053460957,0.0013541666666666667,0.01300000000000115,0.5498339973125348,8.823529411764705,0.034468116780601396,0.0,0.011000291041489432,0.250252048619387,499.999999995493,0.95
0.41,0.0,0.0159835,0.07517285697676734,0.0,0.011964731652544192,1.3275501970653867,0.0013541666666666667,0.013000000000001852,0.5498339973125695,8.823529411764705,0.03500195283584204,0.0,0.011297414657004835,0.2521199689257624,499.99999998671444,0.96
0.41,0.0,0.0159835,0.07575379482252005,0.0,0.011964731652544192,1.3306210612915905,0.0013541666666666667,0.013000000000002454,0.5498339973125994,8.823529411764705,0.03553680109683581,0.0,0.011598851536272383,0.253977991501672,499.999999978084,0.97
0.41,0.0,0.0159835,0.07633072186145871,0.0,0.011964731652544192,1.3336849986355204,0.0013541666666666667,0.013000000000002851,0.5498339973126191,8.823529411764705,0.03607261676219559,0.0,0.011904600783473888,0.25582624618740984,499.99999997121677,0.98
0.41,0.0,0.0159835,0.07690364740581124,0.0,0.011964731652544192,1.3367420096241225,0.0013541666666666667,0.013000000000002909,0.5498339973126218,8.823529411764705,0.036609355955500564,0.0,0.012214661060288684,0.2576648612086573,499.9999999682023,0.99
0.41,0.0,0.0159835,0.07747258091208718,0.0,0.011964731652544192,1.3397920947017878,0.0013541666666666667,0.013000000000002477,0.5498339973126005,8.823529411764705,0.037146975704699145,0.0,0.01252903059818724,0.25949396320954454,499.99999997164934,1.0
0.41,0.0,0.0159835,0.07803753197915582,0.0,0.011964731652544192,1.3428352542316662,0.0013541666666666667,0.013000000000001372,0.5498339973125458,8.823529411764705,0.037685433921511975,0.0,0.012847707210724773,0.26131367728571164,499.9999999847293,1.01
0.41,0.0,0.0159835,0.07859851035338841,0.0,0.011964731652544192,1.3458714884580978,0.0013541666666666667,0.013000000000000577,0.5498339973125065,8.823529411764705,0.03822469018512786,0.0,0.013170687892279972,0.26312412574670785,499.9999999916574,1.02
0.41,0.0,0.0159835,0.07915552591454454,0.0,0.011964731652544192,1.3489007975750242,0.0013541666666666667,0.01300000000000019,0.5498339973124873,8.823529411764705,0.03876470433360927,0.0,0.013497969544035211,0.26492543034188154,499.9999999914973,1.03
0.41,0.0,0.0159835,0.07970858867615374,0.0,0.011964731652544192,1.3519231817146218,0.0013541666666666667,0.01299999999999979,0.5498339973124675,8.823529411764705,0.03930543670558135,0.0,0.013829548851406801,0.2667177118790691,499.99999999182575,1.04
0.41,0.0,0.0159835,0.08025770878941108,0.0,0.011964731652544192,1.3549386409165969,0.0013541666666666667,0.012999999999999432,0.5498339973124498,8.823529411764705,0.03984684878197131,0.0,0.014165421955775522,0.26850108921126364,499.99999999266595,1.05
0.41,0.0,0.0159835,0.08080289653855303,0.0,0.011964731652544192,1.3579471751443688,0.0013541666666666667,0.012999999999999191,0.5498339973124379,8.823529411764705,0.04038890285780351,0.0,0.01450558462494743,0.27027567975565114,499.9999999940137,1.06
0.41,0.0,0.0159835,0.08134416233895271,0.0,0.011964731652544192,1.3609487842862882,0.0013541666666666667,0.012999999999999156,0.5498339973124361,8.823529411764705,0.04093156202357535,0.0,0.014850032264433008,0.27204159952355506,499.9999999958338,1.07
0.41,0.0,0.0159835,0.08188151673521507,0.0,0.011964731652544192,1.3639434681568536,0.0013541666666666667,0.012999999999999434,0.5498339973124499,8.823529411764705,0.04147479014663317,0.0,0.015198759928726314,0.27379896315038066,499.9999999980554,1.08
0.41,0.0,0.0159835,0.08241497040915954,0.0,0.011964731652544192,1.3669312264564895,0.0013541666666666667,0.012999999999999633,0.5498339973124597,8.823529411764705,0.04201855265304402,0.0,0.01555176190982415,0.2755478826576604,500.0000000004461,1.09
0.41,0.0,0.0159835,0.08294453416489694,0.0,0.011964731652544192,1.3699120588273261,0.0013541666666666667,0.012999999999999552,0.5498339973124557,8.823529411764705,0.04256281545500171,0.0,0.015909032305130584,0.2772884691523736,500.0000000027688,1.1
