Time,d,ad,e,r,rs,x,ip3,kg,gstar,ro,ip3con,dcon,atp,y,delta,ca,addash,vatp_s,smoothness,vdeg,alpha,gamma,ae,ax,k,qd,qe,qx,f,g,ps,pd,pe,px,ddd,dee,dxx,af,rt,yo,gf,kdeg,kkdeg,ka,kd,rhstar,dip,krel,ip3min,datpp,kr,scale,dcrit,ymax,cabasil,p1,p2,p3,p4,p5,m,n,dist,ip30,cell
0.1,0.00962269520859762,0.41,1.0372225485754298,0.0006449455861091209,1.9650197259257844e-05,0.036258713650566,0.013000006929295654,8.823529411764705,0.0013541666666666667,0.0,0.5498343403355566,0.0,0.0,500.00024925680333,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.11,0.010562873744355472,0.41,1.040903579417014,0.0007751023488622556,2.6016370029427034e-05,0.03970281302783847,0.013000002487368365,8.823529411764705,0.0013541666666666667,0.0,0.5498341204454533,0.0,0.0,500.00001317169244,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.12,0.011498990840955629,0.41,1.0445771709023228,0.0009162077809524228,3.359831267829072e-05,0.043115710947030914,0.013000000280300534,8.823529411764705,0.0013541666666666667,0.0,0.5498340111882833,0.0,0.0,499.9999994305898,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.13,0.012431036276733292,0.41,1.0482433362857266,0.0010680292509758795,4.249249110278631e-05,0.0464978461717947,0.013000000030305282,8.823529411764705,0.0013541666666666667,0.0,0.5498339988126898,0.0,0.0,499.9999998382762,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.14,0.013359000134779819,0.41,1.0519020886018995,0.0012303384590593304,5.2793189591379963e-05,0.04984965064321281,0.012999999991871538,8.823529411764705,0.0013541666666666667,0.0,0.549833996910092,0.0,0.0,499.9999959852513,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.15,0.014282872798933408,0.41,1.0555534406690044,0.0014029113194317826,6.459256478566386e-05,0.053171549650792405,0.013000000002111598,8.823529411764705,0.0013541666666666667,0.0,0.549833997417009,0.0,0.0,500.0000014691944,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.16,0.015202644956130043,0.41,1.0591974050874553,0.001585527928837956,7.798065623104313e-05,0.0564639618675659,0.01299999997076712,8.823529411764705,0.0013541666666666667,0.0,0.5498339958653534,0.0,0.0,499.9998683742804,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.17,0.016118307585559488,0.41,1.0628339942478529,0.0017779723872119657,9.304547459928254e-05,0.05972729962713953,0.01299999996303907,8.823529411764705,0.0013541666666666667,0.0,0.5498339954827893,0.0,0.0,499.99994546787,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.18,0.017029851972917377,0.41,1.0664632203213795,0.0019800328971505948,0.00010987294327954919,0.06296196874489347,0.013000000025054125,8.823529411764705,0.0013541666666666667,0.0,0.5498339985527401,0.0,0.0,500.00016254021585,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.19,0.017937269696287145,0.41,1.0700850952704355,0.0021915015415327798,0.00012854700903881808,0.06616836886394815,0.01299999998420955,8.823529411764705,0.0013541666666666667,0.0,0.5498339965307983,0.0,0.0,499.9997736646207,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.2,0.01884055262802343,0.41,1.0736996308476,0.0024121742553537707,0.00014914965191974416,0.0693468934886839,0.013000000055001435,8.823529411764705,0.0013541666666666667,0.0,0.5498340000352312,0.0,0.0,500.0002544017174,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.21,0.01973969293302358,0.41,1.0773068385973992,0.002641850748915936,0.0001717609201681699,0.07249793009555723,0.012999999998676176,8.823529411764705,0.0013541666666666667,0.0,0.5498339972469443,0.0,0.0,500.0001080021216,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.22,0.02063468306708964,0.41,1.0809067298578954,0.002880334438668821,0.00019645896179192965,0.07562186023358909,0.01299999999496204,8.823529411764705,0.0013541666666666667,0.0,0.5498339970630821,0.0,0.0,499.9999422250648,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.23,0.021525515775316032,0.41,1.0844993157623128,0.0031274323808829414,0.00022332005502131918,0.07871905962101192,0.013000000008247673,8.823529411764705,0.0013541666666666667,0.0,0.549833997720765,0.0,0.0,500.0000284672631,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.24,0.022412184090263947,0.41,1.0880846072408787,0.003382955198390628,0.0002524186420927275,0.08178989825239272,0.012999999998581273,8.823529411764705,0.0013541666666666667,0.0,0.5498339972422462,0.0,0.0,500.0000158376954,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.25,0.02329468133022058,0.41,1.091662615022575,0.0036467170130609163,0.00028382736055777456,0.0848347404978465,0.012999999991623615,8.823529411764705,0.0013541666666666667,0.0,0.5498339968978191,0.0,0.0,500.00002139275796,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.26,0.024173001097705586,0.41,1.095233349636623,0.003918535389556403,0.0003176170694813056,0.087853945186024,0.012999999991214513,8.823529411764705,0.0013541666666666667,0.0,0.5498339968775672,0.0,0.0,499.99996463828234,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.27,0.025047137277615674,0.41,1.0987968214143649,0.004198231266633539,0.0003538568815701683,0.09084786570566548,0.012999999998771675,8.823529411764705,0.0013541666666666667,0.0,0.5498339972516717,0.0,0.0,500.0000076958975,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.28,0.025917084035445816,0.41,1.1023530404910722,0.004485628893210944,0.000392614193233769,0.09381685010046792,0.013000000001032309,8.823529411764705,0.0013541666666666667,0.0,0.5498339973635806,0.0,0.0,499.99997616715433,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.29,0.026782835815467747,0.41,1.1059020168077804,0.004780555764912064,0.00043395471457650025,0.09676124116363871,0.013000000002008284,8.823529411764705,0.0013541666666666667,0.0,0.5498339974118945,0.0,0.0,500.000036347644,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.3,0.027644387339142172,0.41,1.1094437601128766,0.005082842570283603,0.000477942494936178,0.09968137651833187,0.013000000000102839,8.823529411764705,0.0013541666666666667,0.0,0.5498339973175688,0.0,0.0,500.0000151644228,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.31,0.0285017336033655,0.41,1.1129782799639136,0.005392323132642475,0.000524639950662656,0.10257758870474472,0.012999999999467072,8.823529411764705,0.0013541666666666667,0.0,0.5498339972860962,0.0,0.0,499.99999633309517,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.32,0.029354869878623298,0.41,1.116505585729448,0.005708834350279106,0.0005741078937474089,0.10545020527003841,0.012999999999841657,8.823529411764705,0.0013541666666666667,0.0,0.5498339973046394,0.0,0.0,499.99999507278164,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.33,0.030203791707183375,0.41,1.1200256865908602,0.006032216139496207,0.0006264055592554249,0.10829954885423193,0.013000000000189632,8.823529411764705,0.0013541666666666667,0.0,0.5498339973218653,0.0,0.0,500.00000030024137,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.34,0.031048494901221888,0.41,1.1235385915442329,0.006362311377243141,0.0006815906331004733,0.11112593727699133,0.013000000000165471,8.823529411764705,0.0013541666666666667,0.0,0.5498339973206693,0.0,0.0,500.00000261635034,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.35,0.03188897553836326,0.41,1.1270443094046567,0.006698965768857185,0.0007397193163488885,0.11392968373863115,0.013000000000023154,8.823529411764705,0.0013541666666666667,0.0,0.5498339973136241,0.0,0.0,500.00001057528146,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.36,0.032725229968965,0.41,1.1305428487991733,0.007042028064551942,0.0008008462199880558,0.11671109649121324,0.012999999999918303,8.823529411764705,0.0013541666666666667,0.0,0.5498339973084336,0.0,0.0,500.00000728805486,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.37,0.0335572548001551,0.41,1.1340342181825915,0.007391349592034517,0.0008650245930841865,0.11947047954921614,0.01299999999971153,8.823529411764705,0.0013541666666666667,0.0,0.5498339972981977,0.0,0.0,500.00000353048506,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.38,0.03438504691061503,0.41,1.1375184258227524,0.007746784687512692,0.000932306112126908,0.12220813203401047,0.012999999999708573,8.823529411764705,0.0013541666666666667,0.0,0.5498339972980513,0.0,0.0,500.0000007552296,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.39,0.03520860343366928,0.41,1.140995479817524,0.008108190214368056,0.0010027411175320986,0.12492434890739039,0.012999999999831114,8.823529411764705,0.0013541666666666667,0.0,0.5498339973041174,0.0,0.0,499.9999982642594,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,0.5,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
