FOXP3mRNA_10_task1,FOXP3prot_star_9_task1,IL6ext_1_task1,IL6int_2_task1,RORgtmRNA_8_task1,STAT3mRNA_3_task1,STAT3prot_5_task1,STAT3prot_star_4_task1,TGFbext_6_task1,TGFbint_7_task1,_1_task1
0.145,1.0,1.0,0.0,0.0026,0.4576,1.0,0.0,1.0,0.0,0.0
0.13754182321550754,0.8763670309605386,0.9937496154323345,0.006250384567665155,2.8262306154546008e-05,0.4610306759189317,0.9965610902224554,0.004667745437911057,0.14407374988021046,0.8559262501197881,0.1
0.1324642356630819,0.7680249555736812,0.9875382981719129,0.012461701828086633,0.0001363308253908919,0.4755172259182815,0.9831607252070861,0.016962303685845514,0.020757243605183506,0.979242756394815,0.2
0.126798378062548,0.6730824746796488,0.981365804033041,0.018634195966958693,0.00032456776582963777,0.5074006816137999,0.960424702762504,0.03460206900491584,0.0029905773031289377,0.9970094226968699,0.30000000000000004
0.12002577326865797,0.5898815577433025,0.9752318903562788,0.024768109643721163,0.0005981005707926552,0.5589650429528866,0.92927496550775,0.05563268212150906,0.0004308638569488812,0.9995691361430499,0.4
0.11220013791592298,0.5169691909231017,0.9691363159989008,0.03086368400109896,0.0009628607083937139,0.6296459758791738,0.890853501345053,0.07838820758954651,6.207618339845066e-05,0.9999379238166005,0.5
0.10360783422497508,0.45307219480438166,0.9630788413254173,0.036921158674582344,0.001422896079744526,0.7169610941255603,0.8464472921104911,0.1014687393249658,8.943551941362327e-06,0.999991056448058,0.6000000000000001
0.09464282847372059,0.3970750594501619,0.9570592281981523,0.042940771801847584,0.001980130739005873,0.8172329663781194,0.7974168451153946,0.12372645049871085,1.2885314135462568e-06,0.9999987114685859,0.7000000000000001
0.08571825526511928,0.3480004703342825,0.9510772399678811,0.04892276003211884,0.0026343361460923567,0.9261529648004948,0.7451308811014472,0.1442544474130136,1.8564359678206563e-07,0.9999998143564025,0.8
0.0772004146473742,0.3049922049405859,0.9451326414645282,0.05486735853547169,0.003383112007274108,1.0392184251061538,0.6909094452661735,0.16237471989840432,2.6746381189925323e-08,0.9999999732536182,0.9
0.06936887810119603,0.2673001188458023,0.9392251989879216,0.06077480101207824,0.004221942897268544,1.1520653615733332,0.6359771558004753,0.17762306254170704,3.853452150364134e-09,0.999999996146547,1.0
0.06240234480156877,0.23426697593163504,0.9333546802986052,0.06664531970139466,0.005144363067853352,1.2607126564369784,0.5814276096777387,0.18973010171846005,5.551820946082443e-10,0.999999999444817,1.1
0.056384649104421876,0.205316906134067,0.9275208546087087,0.07247914539129112,0.006142230267498831,1.3617300357363418,0.5281992253276179,0.19859852082600413,7.998813576314364e-11,0.9999999999200111,1.2000000000000002
0.05132287422762591,0.17994529739268902,0.9217234925728749,0.07827650742712497,0.007206093860199989,1.4523403237845298,0.4770621001574888,0.20427724758814436,1.1524220810054808e-11,0.9999999999884751,1.3
0.047169945590959494,0.15770994842618186,0.915962366279243,0.08403763372075695,0.008325634091736726,1.5304657173452085,0.4286148626833764,0.20693377639604404,1.6603500990703614e-12,0.999999999998339,1.4000000000000001
0.04384617903504025,0.13822332683630525,0.9102372492404888,0.08976275075951114,0.009490144375176554,1.5947275971212884,0.3832900478400912,0.20682597635469271,2.388111870529919e-13,0.9999999999997603,1.5
0.041256759674389916,0.12114579527686911,0.9045479163849216,0.09545208361507851,0.01068902634791717,1.6444093275149432,0.3413662375641439,0.2042747288390847,3.430124345018232e-14,0.9999999999999649,1.6
0.039304200296162994,0.10617968204834383,0.8988941440476341,0.101105855952366,0.011912267366388514,1.6793912959298682,0.3029850969338367,0.19963857356620573,4.901878814903457e-15,0.9999999999999941,1.7000000000000002
0.03789613336886468,0.09306409278508739,0.8932757099617151,0.10672429003828503,0.013150874001656392,1.7000670946919043,0.26817145549011606,0.19329130995155203,7.143972957402088e-16,0.9999999999999981,1.8
0.03694942355336533,0.08157035980305409,0.8876923932495004,0.11230760675049976,0.014397236814004162,1.707248753887831,0.23685479797232664,0.18560315179534093,1.115778480851587e-16,0.9999999999999988,1.9000000000000001
0.036391691462911116,0.07149806552151453,0.8821439744139001,0.11785602558610014,0.015645413398397343,1.702068580661874,0.2088906470337001,0.17692582159415754,1.8335659693095478e-17,0.9999999999999989,2.0
0.036161233461546004,0.06267155056973048,0.8766302353297645,0.12336976467023589,0.0168913171384996,1.6858831294168444,0.1840807940011892,0.16758154554171728,2.63778415112259e-18,0.9999999999999989,2.1
0.03620606194056134,0.054936857214798955,0.8711509592353083,0.1288490407646922,0.01813281218398558,1.6601842377014673,0.16219149812182465,0.15785579483038592,3.7346048012069397e-19,0.9999999999999989,2.2
0.03648257766206197,0.048159049808004256,0.8657059307235938,0.13429406927640655,0.019369717354227215,1.6265203564262816,0.1429691628534265,0.14799333700914302,5.252678886617286e-20,0.9999999999999989,2.3000000000000003
0.0369541723339729,0.042219865105732,0.8602949357340621,0.13970506426593823,0.02060372371858105,1.5864301536549077,0.1261532545167383,0.1381971083383036,7.521361921961014e-21,0.9999999999999989,2.4000000000000004
0.03758993509914189,0.037015651276795555,0.8549177615441085,0.14508223845589183,0.021838260104215246,1.5413893446546119,0.11148644810533931,0.12862932382694273,1.0670042863735511e-21,0.9999999999999989,2.5
0.03836354166542331,0.032455565050709685,0.8495741967607296,0.15042580323927077,0.023078290686227035,1.4927708134496778,0.0987221292578481,0.11941424146218724,1.3162193484423298e-22,0.9999999999999989,2.6
0.039252342919184495,0.028459988566002112,0.8442640313122087,0.1557359686877917,0.0243300881013868,1.441817048548941,0.08762957176618232,0.11064203173187405,1.2336263422880146e-23,0.9999999999999989,2.7
0.040236645402763185,0.024959142550524328,0.8389870564398602,0.16101294356014031,0.025600999573708785,1.3896236679161833,0.07799711439502023,0.10237327216759896,2.266871646956107e-24,0.9999999999999989,2.8000000000000003
0.041299158039928105,0.021891870087434376,0.8337430646898162,0.16625693531018448,0.02689918361099166,1.337132398743146,0.06963371265455698,0.09464367143519645,6.084234669555378e-25,0.9999999999999989,2.9000000000000004
0.04242457563866672,0.01920457183259898,0.8285318499048779,0.17146815009512284,0.02823338518014779,1.285131667176104,0.06236924040749772,0.08746870015211111,9.100804768550385e-26,0.9999999999999989,3.0
0.04359926923879932,0.016850272129968532,0.8233532072164139,0.17664679278358686,0.02961270967025941,1.234263042452772,0.05605387527073928,0.0808479193603619,1.2732031772546765e-26,0.9999999999999989,3.1
0.044811056842578176,0.014787799641050309,0.8182069330362941,0.18179306696370667,0.031046425664834773,1.185031893773161,0.05055686071310259,0.074768860502675,-2.79389824216112e-26,0.9999999999999989,3.2
