Cdiff,Commensal_Beneficial,Commensal_Dead,Commensal_Harmful,E,E_d,E_i,M0,M_LP,N_LP,N_Lum,Th17_LP,Th17_MLN,Th1_LP,Th1_MLN,eDC_LP,eDC_MLN,iDC_E,iTreg_LP,iTreg_MLN,nT,tDC_LP,tDC_MLN,Time
484.0,1.0,50000000000.0,15000000000.0,1052500.0,0.0,0.0,1714285.71428571,3250.0,714285.714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,12000000.0,0.0,0.0,0.0
420.14508140590704,78046138.89076452,49875348181.089455,14987808545.49515,1051646.9591423492,72.93632861067718,780.10452904181,1714285.71428571,2737.6162349765063,714285.714285714,1457.6362589525133,0.0972877914055993,0.8208505716233127,0.027448930354662598,0.2863477346774078,17.651037645633536,0.06772767020267155,500000.0,0.07024489181170404,0.3065211158313605,12000000.0,67.29804470930726,1.370358671838387,0.01
405.5407489687135,155896590.44460645,49751008237.773705,14975164154.575773,1050953.8056662625,62.32708725019808,1483.867246489539,1714285.71428571,2313.43647803116,714285.714285714,2204.0125729095366,0.6851531147656555,2.584335594511758,0.11183517856719637,0.5120833724375612,20.62921956237324,0.08745215935076499,500000.0,0.7065592727304103,1.4476862626220572,12000000.0,83.89563157015996,2.9822704140122123,0.02
398.2489360074931,233550505.56016812,49626980728.77714,14962102928.847284,1050302.3461384508,53.64524367222649,2144.008617879011,1714285.71428571,1964.6664882784216,714285.714285714,2252.8653285686282,1.922397885213159,4.526049502948698,0.23305383152201012,0.6576824277246225,20.907855169360307,0.09152904379797902,500000.0,2.524415255798672,3.2866310157198857,12000000.0,92.61619448806823,4.251383481682318,0.03
394.0679820333685,311008201.1410218,49503265045.781006,14948648928.983618,1049679.773122335,46.502653169548566,2773.7242244970366,1714285.71428571,1678.6638604435827,714285.714285714,1891.908766360706,3.8191506687110977,6.464065919547028,0.37825328901236793,0.7591490529820892,20.75848177733626,0.09229180576146159,500000.0,5.973247294266224,5.600071928282815,12000000.0,97.90664021668566,5.179732326106075,0.04
391.6262552288299,388271079.5393359,49379859496.155716,14934819339.184942,1049077.5267949428,40.64830809927184,3381.824896959946,1714285.71428571,1444.6514564463057,714285.714285714,1436.9237785791365,6.355989200408958,8.362181445475207,0.5401320975875606,0.834497834603777,20.601685429980638,0.09243363161086003,500000.0,11.33482129914263,8.202057340842122,12000000.0,101.25990071841807,5.8384840635970745,0.05
390.30287966721573,465340601.9276137,49256762330.13785,14920627035.133158,1048490.8655840514,35.9036166372699,3973.230799312911,1714285.71428571,1253.6342338796878,714285.714285714,1072.2913944157922,9.510038726304547,10.215500427978757,0.7141650991632589,0.8929499283828247,20.49698294426232,0.09252184749413003,500000.0,18.760862311464287,10.95463891488177,12000000.0,103.36956372080442,6.2970482498453535,0.06
389.76217976525237,542217604.7535735,49133972424.05252,14906082779.127045,1047917.9293824408,32.10915284552569,4549.961464715446,1714285.71428571,1098.1589433981028,714285.714285714,841.701817607192,13.25984578734096,12.02550168945251,0.8973102164412333,0.9396567216955576,20.44035056753657,0.0926658330738533,500000.0,28.30939121015269,13.759905607237812,12000000.0,104.6196065491121,6.610133725677895,0.07
389.8011063581085,618902320.1187831,49011489259.31667,14891196571.449097,1047358.2634517621,29.11185708800672,5112.624691151744,1714285.71428571,972.0704778493658,714285.714285714,717.1303849250214,17.58586114376793,13.79471355035697,1.087390957956067,0.9777456952762884,20.420867472697662,0.09287855227713118,500000.0,39.973154105192265,16.549951400794765,12000000.0,105.24727695347396,6.818002857506005,0.08
390.2872837857936,695394692.2920417,48889312605.50517,14875978172.609339,1046811.7696649529,26.773066389437357,5661.457268659654,1714285.71428571,870.2949168603437,714285.714285714,658.438177650794,22.47013487559039,15.525623475131841,1.2827765578810784,1.0092499083511817,20.429748185739715,0.09315427077769278,500000.0,53.70042030136399,19.278461711556904,12000000.0,105.41020906253605,6.949506508367253,0.09
