Time,Cdiff,Commensal_Beneficial,Commensal_Dead,tDC_LP,tDC_MLN,Commensal_Harmful,N_Lum,E,E_d,iDC_E,E_i,M_LP,eDC_LP,M0,N_LP,Th17_LP,Th1_LP,iTreg_LP,eDC_MLN,iTreg_MLN,nT,Th17_MLN,Th1_MLN,Lumen,Epithelium,LP,MLN,Treg_Degradation,eDC_Degradation,Th17_Degradation,Th1_Degradation,N_Degradation,E_Damage,eDC_Migration,eDC_Production,Cdiff_Death,N_Activation_Migration,Cdiff_Growth,Treg_Migration,Th1_Migration,Th17_Plasticity,Th17_Migration,E_Inflame,E_i_Damage,M_Activation,M_Death,Commensal_Regrowth,E_Heal,tDC_Production,tDC_Migration,tDC_Degradation,Th17_Differentiation,Th1_Differentiation,Treg_Differentiation,Commensal_Harmful_Death,Commensal_Death,E_i_Natural_Death
0.1,391.12974056307235,771694607.7840436,48767442290.12796,105.21857787867678,7.025137407773734,14860437181.36347,636.9358895901165,1046278.2984274984,24.975495549051143,500000.0,6196.726076954614,788.6540391674504,20.460757015362645,1714285.71428571,714285.714285714,27.895956225593284,1.4822022343751549,69.40979013857867,0.09348492413709564,21.91440115507004,12000000.0,17.220491784294747,1.0355644158363473,1.0,4.0,0.07,1.0,2.4632985488741577,1.6125700620916408e-06,4.679981789418393,0.10324129375837274,115965.74920240394,330378.2477900418,214.8379486613078,215.1213573096898,-374.24573769158314,115056.80199561143,290.6179469700264,120.52920635288521,1.5108884827052307,-1.3894160968275644,43.12948405446098,280044.35972314765,6638.215606387283,33982.54972615264,63092.32313339603,-7620365292.624473,399607.9287848183,350.01551117608915,384.04780925717023,0.006673880537385047,210.88373078677824,3.9186552721939862,378.74663273361153,1569913714.474759,4551355429.436572,61967.260769546134
0.11,392.26341896012786,847801968.5534787,48645878125.413704,104.75234261632696,7.059462337621138,14844582990.231272,636.4974264007404,1045757.6021727511,23.623446547278732,500000.0,6718.774380703836,723.7094315886233,20.509491798103493,1714285.71428571,714285.714285714,33.84756332367527,1.6846608667765686,87.0006221767494,0.09386329504484447,24.437485169365317,12000000.0,18.881350765197713,1.057688304224949,1.0,4.0,0.07,1.0,3.0875832635606946,1.6190967786059253e-06,5.678456715732001,0.11734334451562609,127315.01461384387,303021.1658062156,215.34966388008667,215.74488042807033,-374.9300290300497,128002.71405573265,291.14934383927385,134.40616843150923,1.5431672358642006,-1.8553422926846856,47.28917890120699,280716.2880366189,7303.661864118294,34862.9894688102,57896.75452708986,-7601105439.48035,377975.1447564597,324.11755175897076,382.3460505495934,0.006706489220740081,211.73726165695618,3.5723867397417277,380.5971946292602,1600771980.426823,4540010120.04336,67187.74380703837
0.12,393.64028243308485,923716687.312342,48524619913.019394,104.0712752232609,7.062905106151063,14828424750.68515,648.7263716255497,1045249.3851909086,22.63945258944572,500000.0,7227.975356504177,672.6325849863716,20.57277460693972,1714285.71428571,714285.714285714,40.30992627399961,1.8893338557362855,106.36035248602919,0.09428340391557472,26.834994282826397,12000000.0,20.510035567705412,1.07636202827199,1.0,4.0,0.07,1.0,3.7746447786903596,1.6263434549445104e-06,6.76261890323869,0.1315996340337041,141380.29840414354,281498.1413783093,216.01413337286706,216.50215533819667,-375.83462475874916,143066.48660549466,291.8532653448724,147.5924685555452,1.5704121992488334,-2.3844901651472528,51.36829209375601,281564.71444230573,8124.548283026529,35828.39530191751,53810.60679890973,-7581836756.172398,362231.24143113155,302.6315159157851,379.86015456490225,0.006709759850843509,212.68494521999028,3.2852597906462493,380.7828048048771,1630727549.0444212,4528693364.4903145,72279.75356504177
0.13,395.2239066824476,999438669.6729937,48403667461.88454,103.22114161455774,7.043005288770829,14811971366.599161,669.1235382732131,1044753.3440060117,21.960570449943166,500000.0,7724.695423540337,633.0971514568672,20.64824848155122,1714285.71428571,714285.714285714,47.268587720483154,2.095544869493268,127.36963840801278,0.09474035825290177,29.099548627784518,12000000.0,22.108215296116683,1.0921499480993953,1.0,4.0,0.07,1.0,4.520247717716392,1.6342256978935009e-06,7.9300429049437335,0.14596305310955737,157779.6572012995,264826.7465538132,216.8066090562878,217.3731486753462,-376.92481474273194,160130.88803414593,292.70225945879366,160.04751745281484,1.5934467742770178,-2.9738103521840937,55.3710039777186,282563.29703713977,9077.707683815126,36874.57662029694,50647.77211654938,-7562557850.152507,351369.12719909067,284.5503670396158,376.7571668931357,0.006690855024332288,213.7157449595655,3.0434649881071962,379.70994481833264,1659804867.0975595,4517405144.946192,77246.95423540338
0.14,396.98604628065794,1074967803.338122,48283020599.02871,102.23767879277446,7.005289943616157,14795231503.547268,695.0849289138456,1044269.1852961527,21.53540828552764,500000.0,8209.279295563812,603.1898804700996,20.734120714630226,1714285.71428571,714285.714285714,54.709545876898844,2.302727713393032,149.90598145255316,0.09523014005239404,31.227554401086476,12000000.0,23.677418932584807,1.1054923054924353,1.0,4.0,0.07,1.0,5.320044706119783,1.6426741988053735e-06,9.178379702801935,0.16039416402862022,176287.6467571845,252199.50690498127,217.70826750361738,218.34232545436188,-378.1735329680779,179102.27541823365,293.6750229200132,171.7515492059756,1.612913273713463,-3.6199816406876018,59.301143956588305,283691.60059507936,10149.027338455828,37998.06652075473,48255.19043760797,-7543266645.501566,344566.5325684422,269.1514486595169,373.16752759362674,0.006655025446435349,214.8205970424203,2.837165130003379,377.6765952693386,1688027073.7030199,4506145445.267118,82092.79295563813
0.15,398.9043742347864,1150303954.0150988,48162679173.618034,101.14924937578267,6.953872571359243,14778213603.210562,724.9859780724493,1043796.6312104978,21.321874289822606,500000.0,8682.046915214403,581.3371250618154,20.828997311532934,1714285.71428571,714285.714285714,62.61916851478589,2.5104032751066847,173.846287929221,0.09574942276007099,33.21811392085998,12000000.0,25.219056161831872,1.1167393076290009,1.0,4.0,0.07,1.0,6.169667246194302,1.651631576220942e-06,10.505342277847902,0.17485959470741888,196757.26234462933,242952.67225597982,218.7044717710958,219.39740582913254,-379.55930315468396,199905.36465228454,294.75470248483583,182.69962656472987,1.6293226498307123,-4.319529099020658,63.16224264816076,284933.4668628791,11328.932352819196,39195.915920928375,46506.97000494524,-7523960871.302719,341149.9886371617,255.9030792683108,369.19476022160677,0.006606178942791281,215.99199741246693,2.659165981966313,374.904527553657,1715415808.1228707,4494914251.37611,86820.46915214404
0.16,400.9609469369753,1225446964.6375785,48042643057.72246,99.97866926136103,6.891863911930081,14760925898.081911,757.7570694966307,1043335.4197730126,21.28543310289847,500000.0,9143.294793886345,566.2442548739447,20.931773449127032,1714285.71428571,714285.714285714,70.98412964003231,2.7181625313688125,199.0686819637242,0.09629542758491583,35.072254968865835,12000000.0,26.734434057733207,1.126174241116236,1.0,4.0,0.07,1.0,7.064790059565139,1.6610498973291791e-06,11.908694986705024,0.1893308550451296,219085.21436134944,236540.49325547268,219.78362121583385,220.52852081533644,-381.0648146871567,222479.35790364255,295.9277412880723,192.8974023287621,1.6430882177885886,-5.068907733467427,66.95757367682313,286275.9068541137,12610.367101349182,40465.55246088361,45299.54038991557,-7504638262.373596,340566.92964637553,244.40554299096596,364.92214280396774,0.006547270716333577,217.2236776598831,2.5040865213737966,371.56145117010715,1741991292.9128225,4483711551.333742,91432.94793886345
0.17,403.14113503149156,1300396655.8479047,47922912145.8121,98.74449822075435,6.82165398660395,14743376424.865595,792.667514613702,1042885.3037673808,21.397718849666006,500000.0,9593.298513771384,556.8458510953836,21.041559037163818,1714285.71428571,714285.714285714,79.79136304040698,2.9256537556184856,225.45378538418467,0.09686581336910381,36.792381448083354,12000000.0,28.224770525890772,1.1340295742246589,1.0,4.0,0.07,1.0,8.001176509340475,1.6708887782815276e-06,13.386245768459387,0.20378344588478348,243195.45580751382,232514.0926572437,220.93636989022008,221.72762426732038,-382.6759190261036,246774.98686042463,297.1830753058425,202.35809796445844,1.6545491487937773,-5.864562058972201,70.69018734107429,287708.3288762239,13987.8253040141,41804.681746188435,44547.66808763069,-7485296632.97791,342363.5015946561,234.352627889896,360.4174185057534,0.006480571287273753,218.5103565898559,2.36782287384376,367.7762194716745,1767772489.2353601,4472537335.291148,95932.98513771384
0.18,405.43285856713345,1375152826.9483628,47803486353.78555,97.46197599262437,6.745107590702671,14725573036.289043,829.2046701539433,1042446.0492575752,21.635410508838827,500000.0,10032.315331917778,552.2646647730385,21.157626621332156,1714285.71428571,714285.714285714,89.0280283032165,3.1325726641551292,252.8856186817394,0.09745859127513529,38.38187613895001,12000000.0,29.691205274949724,1.1404984911351919,1.0,4.0,0.07,1.0,8.974710574490555,1.6811139125858986e-06,14.93584044359165,0.21819617265374508,269030.33782528463,230504.06877432493,222.15507952398764,222.98807221192342,-384.3809067932867,272752.19726626755,298.51155850708847,211.10031876422508,1.663987298566245,-6.702968862079401,74.36293809167289,289221.98602935456,15456.823484311039,43211.216686700725,44181.17318184308,-7465933903.034302,346166.56814142124,225.50584749488766,355.73621237307896,0.006407852211167537,219.8475477734158,2.247191524823478,363.6493692746346,1792777258.05671,4461391595.399335,100323.15331917779
0.19,407.8260301443638,1449715257.0103168,47684365617.84124,96.14371319314178,6.663700528119151,14707523411.3499,867.0012769799683,1042017.4341220165,21.979317375746184,500000.0,10460.586560609532,551.7779330889855,21.279374178662295,1714285.71428571,714285.714285714,98.68148633565272,3.338654722005399,281.25222427791726,0.09807205891554265,39.84481114278539,12000000.0,31.134808826397006,1.1457433061531708,1.0,4.0,0.07,1.0,9.98141896911388,1.6916959348757403e-06,16.555358607133485,0.23255060943667097,296545.26793670066,230206.22862727457,223.4334288759541,224.3043165794001,-386.1699791562983,300378.3195728353,299.905544305306,219.14646128531965,1.6716394836774762,-7.58066786775133,77.9785070970768,290809.5737950703,17013.582025152977,44683.22632423186,44142.234647118836,-7446548107.5474825,351669.07801193895,217.676731920413,350.9245531549675,0.006330515501713193,221.2314109569206,2.1396856374279087,359.260465678226,1817022506.9439569,4450274325.703844,104605.86560609532
0.2,410.3121410102799,1524083706.0425556,47565549893.29072,94.80021191571777,6.578615907357442,14689235064.191515,905.7896970423426,1041599.246699159,22.41363079397815,500000.0,10878.339670048874,554.7896770979258,21.406297913387895,1714285.71428571,714285.714285714,108.73928203080492,3.5436690276914953,310.4460878705317,0.09870474865243715,41.18573379217858,12000000.0,32.55659000810129,1.1499017340106645,1.0,4.0,0.07,1.0,11.017486095669664,1.7026095291020405e-06,18.242710720620746,0.24683067302524728,325705.2418938229,231369.8635580462,224.7661280905729,225.67167755565396,-388.0348536944269,329626.60671178036,301.3585744495848,226.5215358569822,1.6777066299215597,-8.494283747828504,81.53942101134565,292464.93082220125,18654.818817244435,46218.898227961305,44383.17416783407,-7427137399.226247,358618.0927036504,210.71439143848767,346.02077349236987,0.00624968511198957,222.6586354359302,2.0433047774489776,354.67329367853614,1840524319.159274,4439185522.034004,108783.39670048874
0.21,412.8839479952565,1598257916.1781912,47447039153.354416,93.44026483449315,6.4908131125538135,14670715351.792013,945.3719317253414,1041191.2845667352,22.92531083045906,500000.0,11285.790122436141,560.8079041448256,21.537971983239604,1714285.71428571,714285.714285714,119.18913238965045,3.7474133829978555,340.364409771821,0.09935538663253372,42.40950659152114,12000000.0,33.957502249889394,1.1530916465964611,1.0,4.0,0.07,1.0,12.079263674553797,1.7138327219071698e-06,19.99583611937213,0.2610222795077876,356482.42185222637,233788.10794450075,226.14870582401585,227.0861713973911,-389.96846561854323,360475.05769259145,302.86514371812524,233.2522862533663,1.6823607123842368,-9.440541753938126,85.04806774169069,294182.81253693573,20377.607174410303,47816.510579042726,44864.63233158604,-7407700049.3141165,366804.97328734497,204.49660978603154,341.0569666459,0.006166272456926123,224.12634764622328,1.9564335067973946,349.9395766070842,1863298065.6845992,4428125181.890539,112857.90122436141
0.22,415.5352366328777,1672237612.8404696,47328833387.97985,92.07126125225548,6.401077281980415,14651971480.530222,985.5996226431677,1040793.3534658279,23.50359008560207,500000.0,11683.142944088246,569.4261133727257,21.674033339651988,1714285.71428571,714285.714285714,130.0189189228245,3.9497103260173434,370.9092622244403,0.10002286096244647,43.52118799617543,12000000.0,35.33844884647053,1.1554146843862358,1.0,4.0,0.07,1.0,13.163276327118966,1.7253463336640078e-06,21.81270173776751,0.27511306795508766,388854.44499274547,237290.12193932178,227.57735006634587,228.54438014808275,-391.9647412289199,392905.48355830717,304.42052181501504,239.36653397896487,1.6857500245195183,-10.416278679499,88.50670962970152,295958.71975363884,22179.2779194928,49474.41160446144,45554.08906981806,-7388234446.468607,376057.44136963313,198.92335447241038,336.0601035707325,0.006081023417881394,225.63203937347956,1.877753264851409,345.10164366820385,1885358500.6546843,4417093304.335273,116831.42944088246
0.23,418.26063188215284,1746022505.9391372,47210932602.62994,90.69943482654902,6.310056875020077,14633010512.018353,1026.3601231046748,1040405.2663119104,24.139555777291672,500000.0,12070.594132314181,580.3076829818214,21.814169757038066,1714285.71428571,714285.714285714,141.21668305891538,4.150403772304638,401.98766625658,0.10070619460711391,44.52593914289332,12000000.0,36.700287572658944,1.1569591526239704,1.0,4.0,0.07,1.0,14.266224303202016,1.7371335109867888e-06,23.69130133891788,0.28909216646337016,422803.09636354115,241734.4991286802,229.0487824488997,230.04334753518407,-394.01841672921154,426902.72575451905,306.0206111547491,244.89266528591327,1.6880034036783729,-11.418450278449118,91.9174950103756,297788.76172632433,24057.345352861543,51191.00371988957,46424.61463854571,-7368739097.136583,386232.89243666676,193.91196809874754,331.05293711690393,0.005994554031269073,227.1735066174201,1.8061773260036116,340.1944552894935,1906719846.2619824,4406089889.878046,120705.94132314181
0.24,421.0554546405594,1819612291.022632,47093336817.117096,89.33005382694908,6.218290616972827,14613839367.988289,1067.567021451401,1040026.8423402333,24.825819270640256,500000.0,12448.331840497876,593.1734930850042,21.95811086031608,1714285.71428571,714285.714285714,152.7706242024996,4.349356318289961,433.5115998436028,0.10140452497065884,45.42895541698575,12000000.0,38.04383451883512,1.1578022253552889,1.0,4.0,0.07,1.0,15.384983770773989,1.7491793745107372e-06,25.629655188870412,0.3029500043263025,458313.40796670964,247004.04155972129,230.56016403331884,231.58050005230768,-396.1249005892079,462454.05039170827,307.66183895662067,249.85925479342163,1.6892334467933665,-12.444135998934263,95.28246781820057,299669.5522388928,26009.45780110318,52964.73210295619,47453.87944680034,-7349212623.384648,397213.1083302441,189.39355971288177,326.05469646836417,0.005907376086124186,228.74880353021507,1.7408021359184884,335.24705579870204,1927395863.6687486,4395114940.367908,124483.31840497877
0.25,423.9156054201127,1893006650.4369798,46976046064.43142,87.96757735027514,6.126228570886151,14594464834.596249,1109.153262633821,1039657.9063271557,25.556239350550477,500000.0,12816.537433495585,607.791549452967,22.10562089078391,1714285.71428571,714285.714285714,164.6690995282092,4.546446931618972,465.3979601952718,0.10211708638476812,46.23541259182161,12000000.0,39.36986748384824,1.1580117400315924,1.0,4.0,0.07,1.0,16.51660547754368,1.7614707168250254e-06,27.625810022060065,0.31667815115796355,495372.9092329386,253001.38329838085,232.10901935323108,233.153582981062,-398.2801619022995,499548.64380381815,309.3410698070207,254.29476925501885,1.6895391287060932,-13.490541724826567,98.6035760848287,301598.1253528555,28033.35862137894,54794.075956465196,48623.323956237364,-7329653762.145219,408899.82960880763,185.31025725797085,321.08165732850426,0.005819917142341843,230.35620291368892,1.6808703773538807,330.2837094705133,1947399915.6890497,4384168458.883749,128165.37433495585
0.26,426.83747102842113,1966205254.4667003,46859060389.58802,86.61578209485249,6.034248323318877,14574893566.134998,1151.066200003797,1039298.2878939903,26.325696065005477,500000.0,13175.386409946484,623.9684892412364,22.256492967919797,1714285.71428571,714285.714285714,176.9006251684667,4.741569003501899,497.5684891018319,0.10284319597692028,46.95042565683058,12000000.0,40.6791289225083,1.1576476431515956,1.0,4.0,0.07,1.0,17.658312101549136,1.7739957587064845e-06,29.677839240570634,0.33026918123119775,533971.0422011997,259645.40984146972,233.6931761631579,234.76060906563166,-400.4806407403989,538177.2041856829,311.05553551387345,258.2273411125682,1.6890079113581782,-14.555000941878683,101.88267932120135,303571.86778710125,30126.857376627526,56677.54202436251,49917.479139298914,-7310061364.421262,421211.13704008766,181.61309187473043,316.14760464621156,0.005732535907152933,231.99416434080155,1.6257426146996068,325.32477315055473,1966745021.0618277,4373250449.626729,131753.86409946484
0.27,429.81784956958995,2039207762.468686,46742379848.48246,85.27786554547406,5.942667531922828,14555132088.232569,1193.26409705102,1038947.8208840081,27.129906455630305,500000.0,13525.04920953785,641.5426439923245,22.410544505019928,1714285.71428571,714285.714285714,189.45387845897136,4.934628696511019,529.9496692645514,0.10358224191875061,47.57901760859607,12000000.0,41.97232852754202,1.1567631576732595,1.0,4.0,0.07,1.0,18.80749457201054,1.7867439464095433e-06,31.783843290850108,0.3437165583951232,574098.7496796906,266868.3354965305,235.31071730270924,236.39981726327449,-402.7231760200263,578331.6129574284,312.8027787182729,261.6845968472784,1.6877174470452858,-15.634974657085007,105.12155498417194,305588.46453903767,32287.81076280094,58613.65989076275,51323.41151938596,-7290434393.131153,434078.5032900849,178.26035114349114,311.2642092409803,0.005645534155326686,233.66130764625527,1.574875277479828,320.38737273388085,1985443901.4666522,4362360917.813455,135250.49209537852
0.28,432.8538890839695,2112013823.9834294,46626004506.76988,83.95653131293001,5.851753909021035,14535186800.611164,1235.7134675408172,1038606.3428059606,27.965273466768256,500000.0,13865.691920574318,660.3783460518947,22.567613484520766,1714285.71428571,714285.714285714,202.317700881416,5.125543527896104,562.4726006784333,0.10433367367068652,48.12609567666905,12000000.0,43.25014550764082,1.1554057425709146,1.0,4.0,0.07,1.0,19.961707682250463,1.799705783390872e-06,33.9419501573973,0.35701453739740624,615748.1107686684,274613.3059481958,236.95994158746805,238.06963899618324,-405.0049464585149,620004.6679774858,314.58060676032613,264.6935262216798,1.6857369784109644,-16.72805043006276,108.32190418197784,307645.85437382315,34514.1071028554,60600.97858073558,52830.26768415158,-7270771921.876227,447444.3754682921,175.2162841621678,306.4413392921945,0.005559166213569983,235.35639092029743,1.5278033921756795,315.4859414101939,2003509022.2632215,4351499869.571371,138656.91920574318
