Bmi1_1_task1,Bmi1ubd_2_task1,H2A_10_task1,H2Auba_11_task1,R1B_3_task1,R1Bub_9_task1,R1Buba_8_task1,R1Bubd_4_task1,USP7tot_5_task1,Z_6_task1,Zub_7_task1,_1_task1
1.1,1.08,0.1,0.0,0.1,0.02,0.44,0.12,1.0,0.2,0.12,0.0
1.026200930098769,1.0794003185076086,0.02151452932982409,0.07848547067017596,0.02701676861696708,0.021176108752904144,0.43653397042439757,0.12101251028616586,1.0,0.2669852735732311,0.12729399729234847,4.8
1.0244013590991357,1.0787284632272813,0.0060805232835875475,0.09391947671641249,0.026432314126986343,0.021640844700913268,0.4336369841470622,0.12169569885845744,1.0,0.26040577489249944,0.136225536852046,9.6
1.0230223107426606,1.0780479362436513,0.003187149911133758,0.0968128500888663,0.025751722659038828,0.0220556262042895,0.43133144573277143,0.12234518850266936,1.0,0.2529511274200798,0.14562047168450284,14.399999999999999
1.0220732965787829,1.0773628848570556,0.0026029263643243057,0.09739707363567575,0.02499130462663999,0.022415075045800304,0.4296241670164752,0.122956898242984,1.0,0.24480355562849207,0.1552829194182197,19.2
1.0215587419704353,1.0766774878398622,0.002415257529512483,0.09758474247048755,0.024171670339314177,0.02271555271174872,0.42850993889223365,0.12352767485355952,1.0,0.2361731692475537,0.16499416653874446,24.0
1.021475504771005,1.07599589061648,0.002297898379476111,0.09770210162052392,0.023315532345282875,0.022955307762701854,0.4279709046389561,0.12405542353245566,1.0,0.22728648627871484,0.1745266915172868,28.799999999999997
1.0218117550342585,1.0753221274974563,0.0022006575305693957,0.09779934246943063,0.022446204491181985,0.023134467400044746,0.4279768109832254,0.12453916798867475,1.0,0.21837172490227147,0.1836600709697623,33.6
1.0225464851413322,1.0746600368503885,0.002116576645555758,0.09788342335444428,0.021586046140871812,0.023254884909350782,0.4284861558143076,0.12497903617987581,1.0,0.20964398149134314,0.1921963763669819,38.4
1.023649780082543,1.0740131760104041,0.002044482729947735,0.09795551727005229,0.020755074629234083,0.02331987128822634,0.42944811463189686,0.125376174787272,1.0,0.20129244236963237,0.19997277711899633,43.199999999999996
