Ce,Time
5963.026065893657,4.08
6009.654534558153,4.09
6056.240883546597,4.1
6102.785150905813,4.11
6149.287374648215,4.12
6195.747592751854,4.13
6242.165843160448,4.14
6288.542163783409,4.15
6334.876592495865,4.16
6381.169167138721,4.17
6427.419925518761,4.18
6473.628905409193,4.19
6519.796144548744,4.2
6565.9216806419945,4.21
6612.005551359477,4.22
6658.04779433773,4.23
6704.048447179306,4.24
6750.007547452834,4.25
6795.925132693034,4.26
6841.801240400765,4.27
6887.635908043052,4.28
6933.429173053095,4.29
6979.18107282962,4.3
7024.891644737678,4.31
7070.560926108898,4.32
7116.188954241176,4.33
7161.775766398742,4.34
7207.321399812168,4.35
7252.825891678407,4.36
7298.289279160814,4.37
7343.711599389196,4.38
7389.09288945983,4.39
7434.4331864355045,4.4
7479.732527339859,4.41
7524.99094916389,4.42
7570.200100444215,4.43
7615.376804236768,4.44
7627.163349903695,4.45
7620.273703694346,4.46
7613.390280929077,4.47
7606.513075986257,4.48
7599.642083249331,4.49
7592.777297106771,4.5
7585.918711952132,4.51
7579.06632218404,4.52
7572.220122206115,4.53
7565.380106427065,4.54
7558.546269260673,4.55
7551.7186051257795,4.56
7544.897108446268,4.57
7538.081773651066,4.58
7531.272595174141,4.59
7524.469567454491,4.6
7517.672684936145,4.61
7510.881942068154,4.62
7504.0973333045895,4.63
7497.318853104535,4.64
7490.54649593209,4.65
7483.780256256304,4.66
7477.020128551112,4.67
7470.2661072955425,4.68
7463.518186973619,4.69
7456.776362074342,4.7
7450.040627091689,4.71
7443.310976524605,4.72
7436.587404876998,4.73
7429.86990665774,4.74
7423.15847638065,4.75
7416.453108564503,4.76
7409.753797733014,4.77
7403.060538414837,4.78
7396.373325143562,4.79
7389.692152457887,4.8
7383.017014901415,4.81
7376.347907022593,4.82
7369.68482337479,4.83
7363.027758516292,4.84
7356.3767070103,4.85
7349.731663424926,4.86
7343.092622333184,4.87
7336.459578312992,4.88
7329.832525947158,4.89
7323.211459823385,4.9
7316.596374534262,4.91
7309.987264677261,4.92
7303.384124854744,4.93
7296.786949674014,4.94
7290.195733747197,4.95
7283.610471691275,4.96
7277.031158128096,4.97
7270.45778768436,4.98
7263.890354991625,4.99
7257.328854686296,5.0
7250.773281409622,5.01
7244.223629807691,5.02
7237.679894531429,5.03
7231.142070236594,5.04
7224.610151583764,5.05
7218.084133238345,5.06
7211.564009870577,5.07
7205.049776155521,5.08
7198.541426773029,5.09
7192.038956407763,5.1
7185.542359749184,5.11
7179.051631491548,5.12
7172.5667663339045,5.13
7166.087758980091,5.14
7159.614604138729,5.15
7153.147296523218,5.16
7146.685830851733,5.17
7140.230201847216,5.18
7133.78040423738,5.19
7127.336432754699,5.2
7120.898282136431,5.21
7114.46594712457,5.22
7108.039422465859,5.23
7101.618702911785,5.24
7095.203783218571,5.25
7088.794658147181,5.26
7082.391322463308,5.27
7075.993770937375,5.28
7069.601998344528,5.29
7063.215999464629,5.3
7056.835769082257,5.31
7050.461301986701,5.32
7044.092592971956,5.33
7037.72963683682,5.34
7031.372428384864,5.35
7025.020962424201,5.36
7018.675233767631,5.37
7012.335237232636,5.38
7006.000967641381,5.39
6999.672419820706,5.4
6993.349588602124,5.41
6987.032468821813,5.42
6980.72105532062,5.43
6974.415342944043,5.44
6968.115326542242,5.45
6961.821000970022,5.46
6955.532361086836,5.47
6949.24940175678,5.48
6942.9721178485825,5.49
6936.700504235612,5.5
6930.434555795859,5.51
6924.1742674119405,5.52
6917.919633971095,5.53
6911.670650365175,5.54
6905.427311490644,5.55
6899.189612248572,5.56
6892.957547544634,5.57
6886.731112289101,5.58
6880.510301396836,5.59
6874.295109787298,5.6
6868.085532384523,5.61
6861.881564117134,5.62
6855.683199918328,5.63
6849.490434725874,5.64
6843.303263482108,5.65
6837.1216811339345,5.66
6830.945682632811,5.67
6824.775262934752,5.68
6818.610417000323,5.69
6812.451139794636,5.7
6806.297426287343,5.71
6800.149271452636,5.72
6794.006670269236,5.73
6787.869617720398,5.74
6781.738108793898,5.75
6775.612138482034,5.76
6769.491701781712,5.77
6763.376793694794,5.78
6757.267409227387,5.79
6751.163543390081,5.8
6745.065191198,5.81
6738.972347670794,5.82
6732.885007832644,5.83
6726.803166712252,5.84
6720.726819342845,5.85
6714.655960762166,5.86
6708.590586012476,5.87
6702.53069014025,5.88
6696.476268195795,5.89
6690.427315234453,5.9
6684.38382631605,5.91
6678.345796504849,5.92
6672.313220869556,5.93
6666.286094483299,5.94
6660.264412423638,5.95
6654.248169772548,5.96
6648.237361616417,5.97
6642.231983046039,5.98
6636.2326642722355,5.99
6630.239150682346,6.0
6676.262955867325,6.01
6722.247154884431,6.02
6768.189816196383,6.03
6814.090977324349,6.04
6859.950675755601,6.05
6905.768948943538,6.06
6951.545834307752,6.07
6997.2813692340205,6.08
7042.975591074372,6.09
7088.628537147071,6.1
7134.2402447366785,6.11
7179.81075109407,6.12
7225.340093436487,6.13
7270.828308947538,6.14
7316.275434777253,6.15
7361.681508042095,6.16
7407.046565825009,6.17
7452.370645175435,6.18
7497.6537831093565,6.19
7542.896016609307,6.2
7588.097382624421,6.21
7633.257918070457,6.22
7678.37765982983,6.23
7723.456644751662,6.24
7768.494909651822,6.25
7813.492491312885,6.26
7858.449426484141,6.27
7903.365751881613,6.28
7948.241504188122,6.29
7993.076720053955,6.3
8037.871436095927,6.31
8082.625688897557,6.32
8127.339515009158,6.33
8172.012950947866,6.34
8216.646033198569,6.35
8261.238798213539,6.36
8305.791282411397,6.37
8350.303522177732,6.38
8394.775553865098,6.39
8439.20741603164,6.4
8483.599143893553,6.41
8527.950770835621,6.42
8572.258728523158,6.43
8616.521270368943,6.44
8627.406904456855,6.45
8619.613734368704,6.46
8611.827603881258,6.47
8604.048506635672,6.48
8596.276436278771,6.49
8588.51138646314,6.5
8580.753350847093,6.51
8573.002323094626,6.52
8565.258296875501,6.53
8557.521265865205,6.54
8549.791223744945,6.55
8542.068164201639,6.56
8534.352080927918,6.57
8526.64296762211,6.58
8518.940817988245,6.59
8511.245625736043,6.6
8503.557384580905,6.61
8495.87608824392,6.62
8488.201730451756,6.63
8480.534304936768,6.64
8472.873805437004,6.65
8465.220225696172,6.66
8457.573559463619,6.67
8449.933800494335,6.68
8442.300942548949,6.69
8434.67497939372,6.7
8427.055904800534,6.71
8419.44371254689,6.72
8411.838396415907,6.73
8404.239950196394,6.74
8396.648367682814,6.75
8389.063642675153,6.76
8381.485768979,6.77
8373.914740405535,6.78
8366.350550771533,6.79
8358.793193899342,6.8
8351.242663616904,6.81
8343.698953757717,6.82
8336.16205816086,6.83
8328.63197067097,6.84
8321.108685138252,6.85
8313.59219541851,6.86
8306.082495373066,6.87
8298.579578868777,6.88
8291.083439778045,6.89
8283.594071978805,6.9
8276.11146935452,6.91
8268.635625794184,6.92
8261.166535192304,6.93
8253.704191448902,6.94
8246.248588469516,6.95
8238.799720165418,6.96
8231.357580454878,6.97
8223.922598354195,6.98
8216.494825991545,6.99
8209.07529050439,7.0
8253.674631785636,7.01
8298.23394872324,7.02
8342.753015057515,7.03
8387.231867146515,7.04
8431.670541316025,7.05
8476.069073858955,7.06
8520.427501035398,7.07
8564.745859072762,7.08
8609.024184166106,7.09
8653.262512477455,7.1
8697.460880136074,7.11
8741.619323238538,7.12
8785.737877848798,7.13
8829.816579998176,7.14
8873.85546568542,7.15
8917.85457087671,7.16
8961.813931505718,7.17
9005.733583473617,7.18
9049.613562649121,7.19
9093.45390486851,7.2
9137.254645935656,7.21
9181.015821622581,7.22
9224.737467669476,7.23
9268.419619783588,7.24
9312.062313639935,7.25
9355.665584881324,7.26
9399.229469118396,7.27
9442.75400192965,7.28
9486.239218861478,7.29
9529.685155428204,7.3
9573.091847112111,7.31
9616.459329363473,7.32
9659.787637600588,7.33
9703.076807209807,7.34
9746.326873545204,7.35
9789.537871914072,7.36
9832.709837608694,7.37
9875.842805915192,7.38
9918.93681202339,7.39
9961.991891145297,7.4
10005.008078470231,7.41
10047.985409082128,7.42
10090.923918114398,7.43
10133.812036896199,7.44
10143.323348966738,7.45
10134.160845680104,7.46
10125.006618918438,7.47
10115.860661205159,7.48
10106.722965070627,7.49
10097.593523052166,7.5
10088.47232769421,7.51
10079.359371547569,7.52
10070.254647169524,7.53
10061.158147124295,7.54
10052.069863982806,7.55
10042.98979032269,7.56
10033.917918728306,7.57
10024.854241790681,7.58
10015.798752107552,7.59
10006.751442282854,7.6
9997.712304927287,7.61
9988.681332658583,7.62
9979.658518101152,7.63
9970.643853886086,7.64
9961.637332651148,7.65
9952.638947040767,7.66
9943.648689706031,7.67
9934.666553304689,7.68
9925.692530501128,7.69
9916.726613966379,7.7
9907.768796378112,7.71
9898.819070420623,7.72
9889.877428784828,7.73
9880.943864168265,7.74
9872.018369275076,7.75
9863.100936816012,7.76
9854.191559508417,7.77
9845.290230076229,7.78
9836.396941249972,7.79
9827.511685766744,7.8
9818.63445637022,7.81
9809.765245810639,7.82
9800.9040468448,7.83
9792.050852236058,7.84
9783.205654754312,7.85
9774.36844717587,7.86
9765.539222282296,7.87
9756.717972862516,7.88
9747.904691712283,7.89
9739.099371633858,7.9
9730.302005435988,7.91
9721.51258593391,7.92
9712.73110594934,7.93
9703.957558310469,7.94
9695.19193585196,7.95
9686.434231414927,7.96
9677.684437846947,7.97
9668.942548002035,7.98
9660.208554740655,7.99
9651.482450929705,8.0
9642.7642294425,8.01
9634.053883158793,8.02
9625.351404964733,8.03
9616.656787752887,8.04
9607.970024422224,8.05
9599.291107878104,8.06
9590.620031032271,8.07
9581.95678680286,8.08
9573.30136811437,8.09
9564.653767897675,8.1
9556.013979090007,8.11
9547.38199463495,8.12
9538.757807483125,8.13
9530.141410593158,8.14
9521.532796928237,8.15
9512.931959457757,8.16
9504.338891157453,8.17
9495.75358500941,8.18
9487.176034002045,8.19
9478.606231130103,8.2
9470.044169394652,8.21
9461.489841803083,8.22
9452.943241369092,8.23
9444.404361112684,8.24
9435.873194060161,8.25
9427.34973324412,8.26
9418.833971703445,8.27
9410.3259024833,8.28
9401.825518635125,8.29
9393.332813216632,8.3
9384.847779291791,8.31
9376.370409930832,8.32
9367.90069821024,8.33
9359.438637212736,8.34
9350.984220027289,8.35
9342.537439749094,8.36
9334.09828947958,8.37
9325.666762326393,8.38
9317.242851403395,8.39
9308.826549831265,8.4
9300.417850737094,8.41
9292.016747253543,8.42
9283.623232519476,8.43
9275.237299679948,8.44
9266.858941886207,8.45
9258.488152295684,8.46
9250.124924071995,8.47
9241.769250384923,8.48
9233.421124410423,8.49
9225.080539330605,8.5
9216.747488333747,8.51
9208.421964614265,8.52
9200.103961372724,8.53
9191.79347181583,8.54
9183.490489156422,8.55
9175.195006613461,8.56
9166.907017412039,8.57
9158.62651478335,8.58
9150.353491964712,8.59
9142.08794219954,8.6
9133.829858737347,8.61
9125.579234833742,8.62
9117.336063750417,8.63
9109.100338755154,8.64
9100.872053121797,8.65
9092.651200130293,8.66
9084.437773067102,8.67
9076.231765224546,8.68
9068.033169900815,8.69
9059.841980400159,8.7
9051.658190032873,8.71
9043.481792115294,8.72
9035.312779969794,8.73
9027.151146924773,8.74
9018.99688631466,8.75
9010.8499914799,8.76
9002.710455766952,8.77
8994.57827252828,8.78
8986.453435122352,8.79
8978.335936913636,8.8
8970.225771272584,8.81
8962.122931575639,8.82
8954.027411205221,8.83
8945.93920354972,8.84
8937.858302003502,8.85
8929.784699966891,8.86
8921.71839084617,8.87
8913.659368053568,8.88
8905.60762500727,8.89
8897.56315513139,8.9
8889.525951855989,8.91
8881.496008617041,8.92
8873.473318858665,8.93
8865.457876041013,8.94
8857.449673618527,8.95
8849.448705044204,8.96
8841.454963771046,8.97
8833.469607202727,8.98
8825.495288933053,8.99
8817.529727579436,9.0
8861.579711684208,9.01
8905.589905606832,9.02
8949.56034495041,9.03
8993.491065626784,9.04
9037.382103514274,9.05
9081.233494457172,9.06
9125.045274267499,9.07
9168.817478727355,9.08
9212.550143585277,9.09
9256.243304557584,9.1
9299.89699732828,9.11
9343.511257549108,9.12
9387.086120839716,9.13
9430.621622787581,9.14
9474.117798950429,9.15
9517.57468485246,9.16
9560.992315984908,9.17
9604.370727806876,9.18
9647.70995574536,9.19
9691.010035195288,9.2
9734.271001519543,9.21
9777.49289004898,9.22
9820.675736082483,9.23
9863.81957488698,9.24
9906.924441697476,9.25
9949.99037171708,9.26
9993.017400117038,9.27
10036.005562036758,9.28
10078.954892583854,9.29
10121.865426834167,9.3
10164.737199831769,9.31
10207.570246589046,9.32
10250.364602086698,9.33
10293.120301273759,9.34
10335.83737906765,9.35
10378.515870354197,9.36
10421.15580998766,9.37
10463.757232790775,9.38
10506.320173554534,9.39
10548.844667008008,9.4
10591.330747861268,9.41
10633.778450840398,9.42
10676.187810671481,9.43
10718.552552852818,9.44
10727.54545613268,9.45
10717.85522275277,9.46
10708.173742598545,9.47
10698.501007762763,9.48
10688.837010345505,9.49
10679.181742454197,9.5
10669.535196203778,9.51
10659.897363716358,9.52
10650.268237120388,9.53
10640.647808551787,9.54
10631.036070153594,9.55
10621.433014075938,9.56
10611.83863247606,9.57
10602.252917518246,9.58
10592.675861373898,9.59
10583.107456221465,9.6
10573.547694245759,9.61
10563.996567638958,9.62
10554.45406860064,9.63
10544.920189337448,9.64
10535.394922063084,9.65
10525.878258998297,9.66
10516.370192370889,9.67
10506.87071441569,9.68
10497.379817374576,9.69
10487.897493496437,9.7
10478.42373503718,9.71
10468.958534259737,9.72
10459.501883434032,9.73
10450.053774836993,9.74
10440.61420075254,9.75
10431.183153471578,9.76
10421.760625291992,9.77
10412.346608518641,9.78
10402.941095463344,9.79
10393.544078444878,9.8
10384.155549788988,9.81
10374.775501828344,9.82
10365.403926902569,9.83
10356.040817358213,9.84
10346.686165548754,9.85
10337.339963834589,9.86
10328.002204583026,9.87
10318.672880168282,9.88
10309.351982976801,9.89
10300.039505409159,9.9
10290.735439857626,9.91
10281.43977871408,9.92
10272.152514370398,9.93
10262.873639218875,9.94
10253.603145713185,9.95
10244.341026312366,9.96
10235.087273441166,9.97
10225.841879524329,9.98
10216.604836986606,9.99
10207.376897930655,10.0
