P1,P1_prime,P2,P2_prime,P3_prime,P4_prime,R1,R2,Time
0.1,0.1,1.0,1.0,0.1,0.1,0.01,0.1,0.0
0.09982377834128482,0.10388991210538043,0.9982377834128482,1.0041535423506496,0.10214913689287777,0.09963021407457627,0.009976506990154397,0.09976506990154399,0.01
0.09964783772115438,0.10772832206165973,0.9964783772115439,1.0082868252122126,0.10433627571320131,0.09926178620329613,0.009953068810188813,0.09953068810188813,0.02
0.09947217947581022,0.11151541906772186,0.9947217947581022,1.0123998014393738,0.10656111032403627,0.09889472001761228,0.009929685671214898,0.09929685671214901,0.03
0.09929680329359022,0.11525174334889196,0.9929680329359022,1.016492546386878,0.10882305466244395,0.09852901097326433,0.009906357459077723,0.09906357459077725,0.04
0.09912170882467912,0.11893787673158043,0.991217088246791,1.0205651401682332,0.11112147651947042,0.09816465422659998,0.0098830840501153,0.09883084050115301,0.05
0.09894689570585798,0.122574424589367,0.9894689570585795,1.0246176643836244,0.11345571609735224,0.0978016448397087,0.009859865317484359,0.09859865317484363,0.06
0.09877236359496606,0.12616196457302425,0.9877236359496605,1.0286501952591098,0.11582514190092744,0.09743997819829901,0.009836701142308574,0.09836701142308578,0.07
0.0985981121613178,0.1297010646710621,0.985981121613178,1.0326628061000844,0.11822913106010748,0.09707964986418141,0.009813591410032123,0.09813591410032126,0.08
0.09842414100738191,0.1331924158870686,0.984241410073819,1.036655584761785,0.12066692423893707,0.09672065451787971,0.009790535983176338,0.09790535983176342,0.09
0.0982504497394817,0.1366367126844745,0.9825044973948168,1.0406286178989959,0.12313775636548839,0.09636298691216581,0.009767534725897241,0.09767534725897245,0.1
0.09807703799005464,0.140034622463115,0.9807703799005463,1.0445819857358027,0.12564088858336442,0.09600664218858454,0.009744587511945624,0.09744587511945628,0.11
0.09790390536747862,0.1433868385214036,0.9790390536747859,1.0485157743844506,0.1281755566359663,0.0956516151326918,0.009721694206263247,0.09721694206263252,0.12
0.0977310515146079,0.14669402609003723,0.9773105151460788,1.0524300610146948,0.13074102078115085,0.09529790107066434,0.00969885468684105,0.09698854686841055,0.13
