Time,species_20,species_21,species_15,species_41,species_28,species_1,species_5,species_2,species_11,species_19,species_7,species_22,species_17,species_42,species_3,species_6,species_9,species_12,species_10,species_27,species_4,species_47,species_8,species_13,species_14,species_16,species_18,species_23,compartment_1,compartment_2,reaction_9,reaction_16,reaction_17,reaction_22,reaction_23,reaction_31,reaction_32,reaction_33,reaction_40,reaction_41,reaction_46,reaction_53,reaction_55,reaction_44,reaction_61,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_10,reaction_11,reaction_12,reaction_18,reaction_13,reaction_14,reaction_15,reaction_19,reaction_20
0.1,9.401694160306054,2.6948008461171997,0.02100499357681382,100.0,100.0,1.5047445634619476e-08,6.2147980909396034,1.1442151474054694,3.178284852594529,0.00563217831903329,0.055643282736353966,0.0027019090603966,0.05184580403983933,2.903724523897169,0.1710208326552241,9.99972038757018,72.83587399894529,0.37400539214349143,0.007620608912307506,143.95634826706083,0.002630900283751857,127.02065419596019,0.0002796124298290496,11.953680687621773,0.16381931237823144,0.38943642586257665,2.575563574137425,2.965,1.0,1.0,2.2719544489600648e-06,0.8340944581646554,0.0002739817437387329,0.1505459326516484,1.053740319698956,5.603177600946757,0.0020829257339543324,0.010728093384497542,16.329519047054273,23.858021152017454,2.8848707328823825e-07,5.63223464081648e-07,0.0001826674378653849,0.019806522314203153,0.6967217701541175,6.909159734702562e-05,0.40240922074898916,2.63185274293076e-06,1.5046964116359169e-09,0.0006505897665540121,1.9162583781035534e-05,11.441705677130182,0.2979309233038164,0.007620540326827295,0.15098822084068036,6.091564063858267,0.07718285468237064,0.16540166116336877,0.16381931237823144,3.221278883121798,6.940526789350689,9.041350781038511e-05
0.11,9.16612270483399,2.9261818101919057,0.025195484974171057,100.0,100.0,2.1453921934195032e-08,6.2139570101305885,1.1895742708688644,3.132925729131134,0.0072567817574028266,0.06660930765401482,0.003542989869411297,0.0603529969441442,2.8911338891346623,0.22264778707530136,9.999597331928568,72.77205516342791,0.4345004245999094,0.010944411974416243,143.90286962293618,0.004482589988094137,127.01214700305589,0.0004026680714435272,11.921918417490073,0.19558158250993105,0.4608258416114683,2.504174158388533,2.965,1.0,1.0,3.2718270676650926e-06,0.8671016596161575,0.00031893843000117724,0.174488594776056,1.1392552042025919,6.704944651601888,0.0035558410140335435,0.013966467247224789,16.096471128159102,23.26022795946788,4.0200713412943173e-07,7.2568543252204e-07,0.00021866703344582947,0.03374682011816766,0.9070448197660702,9.059921114666405e-05,0.43696087735233685,4.484157628208102e-06,2.1453235408693137e-09,0.0007803822756534976,3.262105479614751e-05,11.895132857210411,0.3875290404884761,0.010944313474708473,0.17541042841353102,6.32749760772328,0.09131924499960056,0.2570822489776008,0.19558158250993105,3.4885700815851326,7.327558956796072,0.00010698763151772654
0.12,8.9364553038903,3.1513192353953183,0.02972546071444837,100.0,100.0,2.9598533673845596e-08,6.2129711923798325,1.2285632255102263,3.0939367744897717,0.009123912088999118,0.07841178629097244,0.004528807620167602,0.06916596836093943,2.8774642720214962,0.2825119525470226,9.999439309245451,72.70537341345573,0.4969295246598432,0.015197061887939104,143.84022602522992,0.007262022222373795,127.0033340316391,0.0005606907545599468,11.887860626889305,0.2296393731106992,0.5357871200614943,2.429212879938507,2.965,1.0,1.0,4.555819836378755e-06,0.8954592586758422,0.00036551101810180245,0.19902260279837242,1.221107365134637,7.889555353508599,0.005767329186835216,0.01772140487270194,15.89615211744453,22.677417072811142,5.423427129726143e-07,9.124003328120008e-07,0.00025741256438959305,0.05467155333936332,1.1509254434813154,0.00011580795117835382,0.4705801987831121,7.2644470773703786e-06,2.9597586520768033e-09,0.0009206896672546808,5.279933172948745e-05,12.284808276682819,0.49127488882699455,0.015196925114382111,0.20061343068232665,6.528896862082293,0.10615705262243452,0.383008957534916,0.2296393731106992,3.7462443861214916,7.655110447041143,0.00012439101672907682
0.13,8.712544121816467,3.3703702666112907,0.034585611572309105,100.0,100.0,3.9724630427315093e-08,6.211834253921469,1.262077353884665,3.060422646115333,0.011238654628840116,0.09101411455453877,0.005665746078530346,0.07824155915248295,2.8627471910919926,0.3507757052066444,9.99924109035168,72.63602348834213,0.5609650411799112,0.020511470482862292,143.76794847829953,0.011275816492887432,126.99425844084755,0.0007589096483321077,11.85162518436759,0.26587481563241444,0.613731707675132,2.3512682923248693,2.965,1.0,1.0,6.166421689268258e-06,0.9198208680792551,0.00041347143141925373,0.22398580369042853,1.299308029794398,9.152961740749111,0.008958610495708298,0.022003016194307775,15.723961888117202,22.109213339845123,7.121086227629805e-07,1.1238767015386403e-06,0.0002987838656830765,0.0848890824013836,1.4290251454413487,0.0001448810592725309,0.5032906511725308,1.1279357994991033e-05,3.972335923914142e-09,0.0010712236057902871,8.190386619323233e-05,12.619676918192763,0.6094004868165105,0.020511285879627944,0.22646495291457724,6.7006019854934395,0.12157818714157023,0.5505952493304003,0.26587481563241444,3.9944365132414084,7.924525871606525,0.000142487021912397
0.14,8.494245024447086,3.583488112674776,0.03976686287820457,100.0,100.0,5.207962127163303e-08,6.21054097864682,1.2908863488343087,3.03161365116569,0.013604572267438003,0.10437983643036289,0.006959021353178909,0.08754267586908435,2.8470155392225798,0.42750231711520786,9.99899737341154,72.5641538714518,0.62632544873926,0.02702067981533954,143.6856131764366,0.016884506446982167,126.98495732413095,0.0010026265884740104,11.813327391061756,0.30417260893824705,0.6940871470127509,2.2709128529872507,2.965,1.0,1.0,8.14671200318907e-06,0.9407483889699065,0.0004626236477639697,0.2492353585444087,1.3738753013188931,10.49109260953062,0.013410367622745039,0.026815172776003465,15.575945881505127,21.55525100138766,9.137690187891301e-07,1.3604708313160677e-06,0.0003426612584286882,0.1271136560255895,1.7416016896956454,0.00017795191863067915,0.535115112889499,1.6889397858761463e-05,5.207795472375234e-09,0.001231703020612918,0.00012252221759615723,12.90742722810574,0.7419622995990159,0.0270204366292212,0.2528513416087317,6.84677302529317,0.1374677033145056,0.7676872495539253,0.30417260893824705,4.233291827700513,8.13766714676197,0.0001611427424862153
0.15,8.281417486460441,3.79082214489493,0.04526036864469602,100.0,100.0,6.69135460505228e-08,6.209087281131184,1.3156518292791028,3.006848170720896,0.01622388595700844,0.11847271114399702,0.008412718868814487,0.09703744292423412,2.830303335985451,0.5126597873574161,9.998702844674781,72.48987496167696,0.6927688857530502,0.034856152577839465,143.59283772737413,0.024502485266960278,126.97546255707579,0.0012971553252312871,11.773079906198062,0.34442009380194244,0.7763018840781377,2.188698115921864,2.965,1.0,1.0,1.0539866964974544e-05,0.9587248299085298,0.0005127992190052614,0.27464539842395763,1.444833832656083,11.899862093266144,0.0194410479126332,0.03215574580979379,15.448704805456648,21.01517345616661,1.1496288945714886e-06,1.622404819586801e-06,0.0003889257703248477,0.1844650001334891,2.0885247077153775,0.0002151249992820028,0.5660758892528701,2.4508861643732235e-05,6.6911404817049175e-09,0.0014018539240690344,0.00017761998550732148,13.154666985085978,0.8888486838748387,0.034855838872466266,0.2796749557918209,6.970984415224264,0.15371478710013636,1.0424218007309647,0.34442009380194244,4.462965202203314,8.296840831847119,0.00018023012691700084
0.16,8.073924501011527,3.992517993151061,0.051057505837480886,100.0,100.0,8.447781071290743e-08,6.207470160777637,1.336942555895131,2.985557444104868,0.01909763420708137,0.1332567768991469,0.010029839222362325,0.10669846851263624,2.812645504415963,0.6061259996546153,9.998352236388088,72.41326627651357,0.7600875574879593,0.044146166007843254,143.48927747685173,0.034596523491857226,126.96580153148739,0.0016477636119265537,11.730992684147248,0.3865073158527558,0.859849351797149,2.105150648202852,2.965,1.0,1.0,1.3388689019439661e-05,0.974165407807342,0.0005638533917784518,0.3001049677901345,1.5122144762437122,13.375178190581934,0.02740380863587193,0.03801692782392581,15.339316458619754,20.488633031501884,1.4218294014069016e-06,1.9097825183423443e-06,0.0004374593449078264,0.26045715938656777,2.4692967099929373,0.000256477030690716,0.5961947268812615,3.460431322349939e-05,8.447510742296461e-09,0.0015814092340548792,0.00025052723203301927,13.36707555420796,1.0497896353302723,0.04414576869234918,0.3068519074832341,7.076307093728452,0.17021359789592735,1.3830770781864206,0.3865073158527558,4.683619936898134,8.404725768465887,0.00019962692475998512
0.17,7.871632491696312,4.18871763950954,0.0571498687942169,100.0,100.0,1.0502407935037282e-07,6.205687648037653,1.3552474197988746,2.9672525802011243,0.022225812594487103,0.14869641094638847,0.011812351962346385,0.11650221785591673,2.794077671435047,0.7076951377155466,9.997940381011631,72.3343827122915,0.8281029549560117,0.05501433276679182,143.37462198844605,0.04768287383564292,126.9559977821441,0.002059618988384203,11.687172922907303,0.4303270770927007,0.9442313185611444,2.020768681438857,2.965,1.0,1.0,1.6735166339647353e-05,0.9874270264837126,0.0006156617953704847,0.32551624558387837,1.5760539174314865,14.912951147937271,0.037682233113052334,0.04438563389892396,15.245268996660544,19.975290759903313,1.732346166246907e-06,2.2226034852613045e-06,0.00048814503874713245,0.35897670104173085,2.8830792215393655,0.00030205837696994437,0.6254928276726806,4.769164547106808e-05,1.0502071857983361e-08,0.0017701086011501594,0.0003449145735961754,13.549533858157039,1.2243687076485916,0.055013837637796915,0.33431013153347167,7.165378825605772,0.18686396358709914,1.7979211327204192,0.4303270770927007,4.895426737818009,8.464302454870055,0.00021921746407374808
0.18,7.674411226534487,4.379559509694264,0.0635292637713164,100.0,100.0,1.2880328717673427e-07,6.203738744910916,1.3709867595392229,2.951513240460776,0.025607498052634937,0.16475638623992017,0.01376125508908358,0.12642846703822722,2.7746359869041592,0.8170850921378853,9.997462261478052,72.25326005937669,0.8966616885860538,0.06757825206297041,143.24859170692923,0.06432320092799633,126.94607153296178,0.002537738521962549,11.641725022088972,0.47577497791103157,1.0289806039044151,1.936019396095586,2.965,1.0,1.0,2.0620064454198837e-05,0.9988165368004064,0.0006681175554868636,0.3507929744133915,1.6363942963921938,16.509101657963743,0.05068499097576623,0.051243965777841606,15.164402787368994,19.474816160790713,2.082989734707118e-06,2.560775412761546e-06,0.0005408672074399971,0.4842520723303461,3.3287229568605308,0.0003518945583849919,0.653990862463625,6.433195706369012e-05,1.2879916547154462e-08,0.00196769823971536,0.0004647607440111703,13.706237619207181,1.4120366332012146,0.06757764385870184,0.3619877036523214,7.240465608318692,0.20357194763946254,2.295063130760667,0.47577497791103157,5.0985627529735424,8.478784973440614,0.00023889328190546854
0.19,7.482133734204114,4.565178562162447,0.07018770363350847,100.0,100.0,1.5606477708452804e-07,6.201623360153021,1.3845220072148232,2.937977992785175,0.029240957741683407,0.18140192412081996,0.015876639846978704,0.13645983740820006,2.7543569620727215,0.9339458413450726,9.996913056376934,72.16991973895338,0.9656319377588929,0.0819483233239846,143.11093486974715,0.0851192889008969,126.9360401625918,0.0030869436230799435,11.59475055110339,0.5227494488966127,1.1136631004243935,1.8513368995756077,2.965,1.0,1.0,2.508255910666508e-05,1.0085977784225284,0.0007211288337755036,0.37585910320858745,1.6932828248970837,18.159568767191725,0.06683967463661802,0.05856973781550986,15.094860850451383,18.986887027928386,2.4754077071061736e-06,2.924125015126082e-06,0.0005955116785615514,0.6408137569472903,3.8048019630556915,0.00040598790818303123,0.6817089843305938,8.51261993313816e-05,1.5605978301166132e-08,0.002173930763411021,0.0006143113678736997,13.840793880359628,1.612126603984741,0.08194758578907468,0.3898314070648916,7.303514114356904,0.2202502753687727,2.882312252975046,0.5227494488966127,5.293210664951841,8.451556750029976,0.00025855359371002934
0.2,7.294676222596707,4.745706374712848,0.07711740269051415,100.0,100.0,1.8705555193978638e-07,6.199342240355845,1.3961638086181185,2.92633619138188,0.033123743724536886,0.19859874273472494,0.01815775964415442,0.14658140356493923,2.733277326485188,1.0578686443619572,9.996288179198812,72.08437279132407,1.0349004630574532,0.09822674566953496,142.96142472210394,0.1107066335244157,126.92591859643505,0.0037118208012023642,11.546348227467139,0.5711517725328633,1.1978790973168187,1.7671209026831824,2.965,1.0,1.0,3.0159917383465655e-05,1.016997508551648,0.0007746167562090996,0.40064762684842353,1.746771402913039,19.86031742675377,0.08658607416136918,0.06633705459482182,15.035047137529478,18.511189222748083,2.9110882456288262e-06,3.312407496197413e-06,0.0006519659106118371,0.8334460339578816,4.309651070266177,0.0004643193349645303,0.7086668415231201,0.00011070870076697145,1.870495661621243e-08,0.0023885650252735637,0.0007980298043628891,13.956302255300951,1.8238709188136097,0.09822586162882394,0.4177955263390722,7.356195917545991,0.23681861791768097,3.5670485900831506,0.5711517725328633,5.479557838774519,8.38611113919791,0.0002781056006285592
0.21,7.111917999132134,4.921271229222643,0.08431077164529178,100.0,100.0,2.2201960131006851e-07,6.196896899438236,1.4061792098770787,2.91632079012292,0.03725277861997309,0.21631310217172708,0.02060310056176382,0.15678034637779867,2.7114338971887,1.188395561268947,9.995583312335611,71.99662335964025,1.1043699641871667,0.1165066762336236,142.79985701201664,0.14174742670283852,126.91571965362219,0.004416687664402637,11.496613902222617,0.6208860977773856,1.281264135600402,1.6837358643995992,2.965,1.0,1.0,3.5887221447707255e-05,1.024210649345116,0.000828513579450796,0.42509954558174895,1.7969162360563935,21.60734574933419,0.11036913648163889,0.07451690981757159,14.98358960832514,18.047416472137677,3.391364308453953e-06,3.7253151147759285e-06,0.0007101191412024108,1.0671341621381836,4.841404677053563,0.0005268501257050873,0.7348835901173587,0.00014174007837204457,2.220124966828266e-08,0.002611365961246787,0.0010205438145883404,14.055426833004715,2.0464181526078327,0.11650562767353749,0.44584078076214434,7.3999466457367085,0.2532037791563642,4.356108700459696,0.6208860977773856,5.657795523048922,8.285996575267058,0.0002974646880416673
0.22,6.933741393118128,5.091998194210031,0.09176041267190928,100.0,100.0,2.611973110481919e-07,6.194289546868499,1.4147978182450403,2.907702181754958,0.04162443146267934,0.23451184563276253,0.023210453131499893,0.16704565548564507,2.688863461707249,1.3250292511391137,9.994794434879964,71.90667160812232,1.1739568167202248,0.13687157522427082,142.62604781930008,0.17892292954816486,126.90545434451434,0.005205565120050426,11.44564055341504,0.6718594465849639,1.3634893113289641,1.601510688671037,2.965,1.0,1.0,4.229714265950413e-05,1.0304047866159558,0.0008827611186966656,0.44916295947228807,1.8437774582196964,23.39669188522134,0.13863188432199733,0.08307780325227546,14.939308577507893,17.595270171418356,3.917418497287323e-06,4.162484770699397e-06,0.0007698625221986018,1.3470069612689952,5.398036666215636,0.0005935237812068364,0.7603779063449955,0.0001788995336701621,2.6118895273423837e-08,0.002842104437728313,0.001286588099570648,14.140457813528881,2.2788507495538584,0.1368703433800938,0.4739334106508551,7.435999560311769,0.26933976876461196,5.255688842657453,0.6718594465849639,5.8281181029566484,8.154767211377964,0.00031655449596468895
0.23,6.760031680380508,5.258009204982185,0.09945911463737585,100.0,100.0,3.048249578247226e-07,6.19152301556422,1.4222169379392389,2.9002830620607596,0.046234583509871634,0.2531624362744161,0.025976984435779032,0.17736788124404915,2.6656026753907565,1.4672427826657783,9.993917843376927,71.81451605229813,1.2435891880132657,0.15939475976182638,142.4398317679786,0.22292544934177339,126.89513211875594,0.006082156623088168,11.393518288039271,0.7239817119607301,1.4442610431714624,1.5207389568285388,2.965,1.0,1.0,4.941977296054191e-05,1.0357239205227562,0.0009373094368282399,0.4727922987725274,1.8874187630402608,25.22444047768732,0.1718085440148038,0.09198635902763727,14.901190327578254,17.15445919308399,4.49028849325748e-06,4.623504585570673e-06,0.0008310892406747413,1.6782764113335935,5.977400372302115,0.00066426785980108,0.7851679985615797,0.0002228767506383677,3.048152034260722e-08,0.003080557103574906,0.001600944335305316,14.21336288451229,2.5202025698846025,0.15939332520898852,0.5020444167360835,7.465413573086719,0.285167764788202,6.271267551595696,0.7239817119607301,5.990722403564336,7.995939492487963,0.0003353068650879026
