Anaphase_promoting_complex_4_task1,Anaphase_promoting_complex_Phosphorylated_2_task1,Cdk_1_task1,Securin_3_task1,_1_task1
0.9360218279551499,0.0639781720448501,0.5218105433028047,0.6911600913714884,32.4
0.8989466517614937,0.10105334823850633,0.5847646690662905,0.7661579886721822,33.6
0.8465092159504465,0.15349078404955352,0.6455837265318896,0.820585021474026,34.8
0.7772630107530218,0.22273698924697816,0.7036314766826542,0.8477242109167715,36.0
0.6909637084226816,0.3090362915773184,0.7580249251421765,0.8408352230430001,37.199999999999996
0.5884355753423691,0.4115644246576309,0.8074675630496613,0.7938894429798289,38.4
0.47162565350130514,0.5283743464986949,0.8498860711979859,0.7024983642078702,39.6
0.34407625216327153,0.6559237478367285,0.8815768864414256,0.5655164254897469,40.8
0.21243684895392045,0.7875631510460795,0.8948952099491319,0.3887529678559735,42.0
0.09181868318710484,0.9081813168128952,0.8709078721191906,0.19592704413529113,43.199999999999996
0.025596378686457144,0.9744036213135429,0.7620378790347423,0.05689136510970637,44.4
0.03261875245185597,0.967381247548144,0.5559374360623273,0.022275222449987586,45.6
0.07778684587416185,0.9222131541258382,0.34252329538352994,0.014121826389260395,46.8
0.1736394277750486,0.8263605722249514,0.1630228732973209,0.00799782094543904,48.0
0.31759519713510964,0.6824048028648904,0.04564480859595514,0.0033624762728705587,49.199999999999996
0.48620874971672867,0.5137912502832713,0.0158031474224144,0.0023812334521542996,50.4
0.6541562978905929,0.34584370210940707,0.03360361215410894,0.008034727179146682,51.6
0.8081861862262626,0.19181381377373738,0.07917219360327801,0.03520990199120385,52.8
0.9347670270407686,0.06523297295923142,0.141908085303567,0.10418334272357889,54.0
0.9921667883339251,0.007833211666074834,0.21056723606204655,0.21079382793989376,55.199999999999996
0.9890199617061529,0.01098003829384704,0.27931642028966197,0.3237092333431243,56.4
0.9822286524449406,0.017771347555059363,0.3471055389029039,0.4329229209719972,57.599999999999994
0.9712472302261567,0.028752769773843365,0.4138440724584179,0.5369616565511409,58.8
0.9533170860451107,0.04668291395488937,0.47938484932913483,0.6334538341523681,60.0
0.9249635601100207,0.0750364398899793,0.5434831399438416,0.7186568061800866,61.199999999999996
0.8828931284544028,0.11710687154559718,0.6057692091890237,0.7873648816689873,62.4
0.8248233586381521,0.1751766413618478,0.6657251055028596,0.8332582545529609,63.599999999999994
0.7497346999090755,0.25026530009092446,0.7226421990295554,0.8495326466981655,64.8
0.6577569986534479,0.3422430013465521,0.7755219651783263,0.8296035992329289,66.0
0.5500761120110234,0.44992388798897665,0.8228591920821914,0.7678781630829864,67.2
0.4290984658109155,0.5709015341890845,0.8621619783822844,0.6608336650303148,68.39999999999999
0.29916437078713,0.70083562921287,0.8887747144601922,0.5090882350295257,69.6
0.16880997581871038,0.8311900241812896,0.8925030835242427,0.32264361894587623,70.8
0.059551720928690544,0.9404482790713095,0.8466780486468608,0.13712549894636802,72.0
0.02318131362978082,0.9768186863702192,0.6981462500605322,0.03685183520084961,73.2
0.04320192843407211,0.9567980715659279,0.4810197501363873,0.01900061441841744,74.39999999999999
0.1043747634561959,0.8956252365438041,0.27619432645477937,0.011889871990626825,75.6
0.21813991567785462,0.7818600843221454,0.11443067649820932,0.006208425607362167,76.8
0.3738930286352351,0.6261069713647649,0.02583585839064106,0.0024435834906939525,78.0
0.5442933769192309,0.4557066230807691,0.01868989406037725,0.0032572165307029398,79.2
0.708853025073793,0.291146974926207,0.04628462896916541,0.013611144666459855,80.39999999999999
0.8552777965276523,0.14472220347234768,0.09934079369576457,0.05356014468286177,81.6
0.9667408321228287,0.033259167877171335,0.16504224729513328,0.1376195985202503,82.8
0.9919464508495415,0.008053549150458536,0.23410739149029117,0.2496117793897349,84.0
0.9870480461402396,0.0129519538597604,0.30253993669182394,0.36142338897914605,85.2
0.97907255289559,0.02092744710440999,0.36998273751268357,0.4690689307333807,86.39999999999999
0.966081490186506,0.033918509813494015,0.4363336711035821,0.5708635804165436,87.6
0.9450008242749952,0.05499917572500484,0.5014159524213945,0.6640032997380821,88.8
0.9123021141164566,0.08769788588354341,0.5649448458727223,0.744234555600637,90.0
0.8649697165140771,0.135030283485923,0.6265029925875326,0.8059130921912686,91.2
0.801150943787641,0.19884905621235902,0.6855141606584625,0.8424766545799135,92.39999999999999
0.7202363792709061,0.27976362072909394,0.7411862631949788,0.8471154830549643,93.6
0.6227173921027438,0.37728260789725615,0.792381139030754,0.8134887499237878,94.8
0.5101585915234081,0.48984140847659186,0.8373321640886898,0.7365595725459693,96.0
0.3855022951255149,0.6144977048744851,0.8730021622995503,0.6138969870390353,97.2
0.25412070285871324,0.7458792971412868,0.8934303905215546,0.4484365604531393,98.39999999999999
0.12729190800010992,0.8727080919998901,0.8847106920783718,0.25608569586379837,99.6
0.03652572181997982,0.9634742781800202,0.809737256579294,0.08883816657827022,100.8
0.02629219972311403,0.973707800276886,0.6260085662295609,0.027001855816695265,102.0
0.05850415049959368,0.9414958495004063,0.40798496611447843,0.016356759008921536,103.2
0.1373085219379071,0.8626914780620929,0.2148340297528725,0.009808020413291898,104.39999999999999
0.26768143688637724,0.7323185631136228,0.07425680802134056,0.004608892461475193,105.6
0.43178016378291717,0.5682198362170828,0.01704552455190292,0.002124096043080646,106.8
0.6016610107726404,0.39833898922735955,0.02485269760687588,0.005026484022862594,108.0
0.7614466652897375,0.23855333471026252,0.062100142981572515,0.02269825008960568,109.2
0.8986274990428181,0.1013725009571819,0.1209061088334797,0.07728603787877572,110.39999999999999
0.9867834798024142,0.013216520197585837,0.18854501038064295,0.17468766705044714,111.6
0.9905951006606788,0.009404899339321258,0.2575449928560071,0.2881250684236497,112.8
0.9847413413712622,0.015258658628737784,0.32564866642352974,0.3986580947673218,114.0
0.975342746338067,0.024657253661933096,0.39273365824767276,0.5045446125161615,115.19999999999999
0.9599799904054032,0.04002000959459684,0.45867673363806966,0.6037723694802817,116.39999999999999
0.9353292328043498,0.06467076719565024,0.5232676240744478,0.6930647539879075,117.6
0.8979289875845514,0.1020710124154486,0.5861787980588404,0.7676638511623717,118.8
0.845119132166783,0.15488086783321692,0.6469424864157353,0.8215441667796103,120.0
