Time,Cdk,Anaphase_promoting_complex_Phosphorylated,Securin,Anaphase_promoting_complex,Anaphase_promoting_complex_total,V_scdk,k_d1cdk,k_dcdk,K_dcdk,K_dsec,k_2APC,K_2APC,V_1APC,K_1APC,V_ssec,k_d1sec,k_dsec,nuclear,Synthesis_Cdk,Degradation_Cdk,Degradation_Cdk_mediated_by_APC_P,Phosphorylation_of_APC,Dephosphorylation_of_APC,Synthesis_of_Securin,Degradation_of_Sec,Degradation_of_Sec_mediated_by_APC_P
12.0,0.8715467470369488,0.6095152510256598,0.6146337001203955,0.39048474897434016,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.008715467470369487,0.026455668401149372,0.2549353354461428,0.14757875210091015,0.1,0.006146337001203955,0.2132241382686408
13.2,0.8924662354220925,0.7406396583581614,0.45106829823938976,0.25936034164183863,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.008924662354220925,0.04273825667567045,0.2578000305969238,0.14800170430206036,0.1,0.004510682982393897,0.24686485213057377
14.399999999999999,0.8847847074874746,0.8677526586374797,0.25996754101560665,0.13224734136252025,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.008847847074874746,0.07689914600216528,0.24677528055564193,0.1482910903370792,0.1,0.0025996754101560667,0.2582230356406114
15.6,0.8123045647430344,0.9608085956482931,0.09174252790294332,0.03919140435170687,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.008123045647430344,0.1570153112042806,0.19415194833206792,0.14845489625171857,0.1,0.0009174252790294333,0.2026682699297989
16.8,0.6309685135865978,0.9738282524306051,0.02749130934096629,0.026171747569394888,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.006309685135865978,0.23481117655477557,0.13695950379624688,0.14847534364225243,0.1,0.0002749130934096629,0.11692259579420368
18.0,0.41285209091068414,0.9426093513614509,0.01652864684490422,0.05739064863854915,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.004128520909106841,0.23158723807501716,0.10547687149990694,0.14842537762425256,0.1,0.0001652864684490422,0.10596181347687045
19.2,0.21884673461793938,0.8650494895229407,0.00994705964887826,0.1349505104770593,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0021884673461793937,0.20181584505271102,0.06112461099114772,0.148285811239296,0.1,9.94705964887826e-05,0.10483392810864878
20.4,0.07673693074060024,0.7357596603390917,0.004713279314360906,0.2642403396609083,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0007673693074060024,0.14761349886028913,0.022181630173559248,0.14798862813346866,0.1,4.713279314360906e-05,0.10361837424620247
21.599999999999998,0.017380007997045078,0.5721264803773524,0.0021282263535042463,0.42787351962264764,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.00017380007997045078,0.07151838317294794,0.005094926863246297,0.14742324039437674,0.1,2.1282263535042463e-05,0.10008695564273652
22.8,0.024345640015251867,0.40216102231396367,0.004870123465618106,0.5978389776860363,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.00024345640015251867,0.04126348680375178,0.007183533668688977,0.1463606456729492,0.1,4.870123465618106e-05,0.09433582368883178
24.0,0.06095702967473117,0.2420125108399096,0.021957988834681294,0.7579874891600904,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0006095702967473118,0.017771673792384358,0.018048991626284826,0.1440479145459851,0.1,0.00021957988834681293,0.07316258528607184
25.2,0.11942880129367167,0.10415361044504637,0.07552451550172347,0.8958463895549537,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0011942880129367167,0.004921168149004436,0.03543311372043212,0.13685981114261733,0.1,0.0007552451550172347,0.03556632773239647
26.4,0.18696582750387766,0.014064782249981665,0.1721204771494192,0.9859352177500184,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0018696582750387766,0.00047981747749190247,0.055526561537293705,0.08766824962643728,0.1,0.001721204771494192,0.0050482204932846275
27.599999999999998,0.2559792884224605,0.009301794678744825,0.28554822638135896,0.9906982053212552,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.002559792884224605,0.00026698178403765393,0.07602638446567334,0.07228701916243037,0.1,0.00285548226381359,0.0034036760385870524
28.799999999999997,0.32410523237482824,0.01509252740441105,0.3961712564298016,0.984907472595589,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0032410523237482824,0.0003985384312299131,0.09625427712604559,0.09022124691447729,0.1,0.003961712564298016,0.0055674852403076415
30.0,0.3912145739406536,0.02438747379729149,0.502182385898426,0.9756125262027086,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0039121457394065366,0.0006157539451703015,0.11617359620216296,0.1063794651261022,0.1,0.00502182385898426,0.009033282672830918
31.2,0.45718564865133504,0.03957945345383255,0.6015933126073287,0.9604205465461675,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0045718564865133504,0.000976891763866154,0.1357423311306269,0.11974553175748957,0.1,0.0060159331260732874,0.014690913643173284
32.4,0.5218105433028047,0.0639781720448501,0.6911600913714884,0.9360218279551499,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.005218105433028047,0.0015697868803113075,0.1548884108660494,0.12972374879592038,0.1,0.006911600913714884,0.023762845567060164
33.6,0.5847646690662905,0.10105334823850633,0.7661579886721822,0.8989466517614937,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.005847646690662906,0.0025050250228179248,0.17349937104894977,0.13649297816056397,0.1,0.007661579886721823,0.0375094956427061
34.8,0.6455837265318896,0.15349078404955352,0.820585021474026,0.8465092159504465,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.006455837265318896,0.003913802614125829,0.1914139033181733,0.1408251709188369,0.1,0.008205850214740261,0.05685411149486547
36.0,0.7036314766826542,0.22273698924697816,0.8477242109167715,0.7772630107530218,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0070363147668265425,0.0059682754111582805,0.20840813523189725,0.14355495658488465,0.1,0.008477242109167716,0.0821769711823979
37.199999999999996,0.7580249251421765,0.3090362915773184,0.8408352230430001,0.6909637084226816,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.007580249251421764,0.008934901294505157,0.22416326568389108,0.14529834053491536,0.1,0.00840835223043,0.11326849136710039
38.4,0.8074675630496613,0.4115644246576309,0.7938894429798289,0.5884355753423691,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.008074675630496613,0.013283338805623233,0.23819237672907184,0.14644182499218664,0.1,0.007938894429798289,0.14925680418814727
39.6,0.8498860711979859,0.5283743464986949,0.7024983642078702,0.47162565350130514,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.00849886071197986,0.019933151063866842,0.24967196253967022,0.14721383455627998,0.1,0.007024983642078701,0.1883009498456175
40.8,0.8815768864414256,0.6559237478367285,0.5655164254897469,0.34407625216327153,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.008815768864414257,0.030914087025429894,0.25700368428605636,0.1477474898516943,0.1,0.005655164254897469,0.2266383504478099
42.0,0.8948952099491319,0.7875631510460795,0.3887529678559735,0.21243684895392045,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.00894895209949132,0.05147191197147898,0.2563991345493298,0.14811927118494303,0.1,0.003887529678559735,0.2555428781594763
43.199999999999996,0.8709078721191906,0.9081813168128952,0.19592704413529113,0.09181868318710484,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.008709078721191907,0.09746915854904555,0.2356118096174566,0.14836633574160857,0.1,0.001959270441352911,0.25060015436075855
44.4,0.7620378790347423,0.9744036213135429,0.05689136510970637,0.025596378686457144,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0076203787903474235,0.19380742575594478,0.16438815557902944,0.14847623478060912,0.1,0.0005689136510970637,0.1653606441059654
45.6,0.5559374360623273,0.967381247548144,0.022275222449987586,0.03261875245185597,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.005559374360623272,0.23866321199857565,0.1276479335671886,0.14846528669977768,0.1,0.00022275222449987585,0.10928827172766974
46.8,0.34252329538352994,0.9222131541258382,0.014121826389260395,0.07778684587416185,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.003425232953835299,0.22391840211124697,0.09105170548387596,0.14839092594503603,0.1,0.00014121826389260395,0.10550729475193957
48.0,0.1630228732973209,0.8263605722249514,0.00799782094543904,0.1736394277750486,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.001630228732973209,0.1863647605357393,0.04624366146729607,0.14820651516844033,0.1,7.997820945439041e-05,0.10449099776401653
49.199999999999996,0.04564480859595514,0.6824048028648904,0.0033624762728705587,0.31759519713510964,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0004564480859595514,0.12212316752879152,0.013275443697895167,0.14783363721078535,0.1,3.362476272870559e-05,0.1028153232541503
50.4,0.0158031474224144,0.5137912502832713,0.0023812334521542996,0.48620874971672867,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.000158031474224144,0.05727711379707167,0.004645400884745147,0.14713626373256752,0.1,2.3812334521542996e-05,0.09863509248832046
51.6,0.03360361215410894,0.34584370210940707,0.008034727179146682,0.6541562978905929,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0003360361215410894,0.03281589482536467,0.009929295826434073,0.1457846661578998,0.1,8.034727179146682e-05,0.08967293187825129
52.8,0.07917219360327801,0.19181381377373738,0.03520990199120385,0.8081861862262626,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0007917219360327802,0.01204522746365964,0.023461361587583367,0.14256740670050602,0.1,0.0003520990199120385,0.061220812748963946
54.0,0.141908085303567,0.06523297295923142,0.10418334272357889,0.9347670270407686,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.00141908085303567,0.00271413883820141,0.04212181264234752,0.13006193373731426,0.1,0.0010418334272357889,0.022772732982142985
55.199999999999996,0.21056723606204655,0.007833211666074834,0.21079382793989376,0.9921667883339251,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0021056723606204656,0.00024792563370447287,0.06253983491491041,0.0658872766113387,0.1,0.0021079382793989378,0.002836484880437921
56.4,0.27931642028966197,0.01098003829384704,0.3237092333431243,0.9890199617061529,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.00279316420289662,0.00030439373928948155,0.08295615479804676,0.07850346701035739,0.1,0.003237092333431243,0.004031682117881536
57.599999999999994,0.3471055389029039,0.017771347555059363,0.4329229209719972,0.9822286524449406,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0034710553890290393,0.0004606983336347938,0.10308218923914608,0.09598749675268346,0.1,0.004329229209719972,0.006566857986750269
58.8,0.4138440724584179,0.028752769773843365,0.5369616565511409,0.9712472302261567,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.004138440724584179,0.000718863461484178,0.12288796240314834,0.11129308927455185,0.1,0.005369616565511409,0.010659697788924144
60.0,0.47938484932913483,0.04668291395488937,0.6334538341523681,0.9533170860451107,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.004793848493291349,0.001147826311391919,0.14232253562516725,0.12353699915297645,0.1,0.0063345383415236815,0.017333999816275238
61.199999999999996,0.5434831399438416,0.0750364398899793,0.7186568061800866,0.9249635601100207,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.005434831399438416,0.0018440916751748674,0.16130107784834097,0.13236050330963162,0.1,0.0071865680618008665,0.02786826434755423
62.4,0.6057692091890237,0.11710687154559718,0.7873648816689873,0.8828931284544028,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.006057692091890237,0.002924689049671511,0.17969546024439764,0.13819890709479143,0.1,0.007873648816689874,0.04344506903820584
63.599999999999994,0.6657251055028596,0.1751766413618478,0.8332582545529609,0.8248233586381521,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.006657251055028596,0.004531019854057751,0.1973251988347678,0.14189962627592484,0.1,0.00833258254552961,0.06481456365575773
64.8,0.7226421990295554,0.25026530009092446,0.8495326466981655,0.7497346999090755,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.007226421990295554,0.006859396219301937,0.2139391286047218,0.14423665006639005,0.1,0.008495326466981656,0.09215832886214329
66.0,0.7755219651783263,0.3422430013465521,0.8296035992329289,0.6577569986534479,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.007755219651783263,0.010229075030423208,0.22917243903133702,0.14574157614412264,0.1,0.00829603599232929,0.12505608709777005
67.2,0.8228591920821914,0.44992388798897665,0.7678781630829864,0.5500761120110234,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.008228591920821914,0.015223668988754217,0.2424501824338805,0.14673859079910206,0.1,0.007678781630829864,0.16235963703079787
68.39999999999999,0.8621619783822844,0.5709015341890845,0.6608336650303148,0.4290984658109155,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.008621619783822844,0.023029662488228263,0.25275814721041456,0.14741780678528602,0.1,0.006608336650303148,0.20173572481539304
69.6,0.8887747144601922,0.70083562921287,0.5090882350295257,0.29916437078713,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.008887747144601922,0.03639770070741442,0.2580081212586444,0.1478898075189886,0.1,0.005090882350295257,0.23826884889367492
70.8,0.8925030835242427,0.8311900241812896,0.32264361894587623,0.16880997581871038,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.008925030835242428,0.06288391852858466,0.25277687655515024,0.14821681194869146,0.1,0.0032264361894587625,0.2598034407416343
72.0,0.8466780486468608,0.9404482790713095,0.13712549894636802,0.059551720928690544,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.008466780486468609,0.12508900180341087,0.21748333842592418,0.14842179734233865,0.1,0.0013712549894636802,0.23153198466013863
73.2,0.6981462500605322,0.9768186863702192,0.03685183520084961,0.02318131362978082,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.006981462500605322,0.2216909570062612,0.14632284329680545,0.1484799639278038,0.1,0.0003685183520084961,0.1337373261164123
74.39999999999999,0.4810197501363873,0.9567980715659279,0.01900061441841744,0.04320192843407211,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.004810197501363874,0.23653075544385135,0.11718173437934266,0.14844848676873088,0.1,0.0001900061441841744,0.10677861964263162
75.6,0.27619432645477937,0.8956252365438041,0.011889871990626825,0.1043747634561959,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0027619432645477936,0.2137245107385199,0.07561384160423186,0.14834368573282636,0.1,0.00011889871990626825,0.10514986134409897
76.8,0.11443067649820932,0.7818600843221454,0.006208425607362167,0.21813991567785462,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0011443067649820932,0.1678904310758914,0.032824459562166314,0.14810572596131796,0.1,6.208425607362167e-05,0.10410148081865826
78.0,0.02583585839064106,0.6261069713647649,0.0024435834906939525,0.3738930286352351,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0002583585839064106,0.09393470728286134,0.007548858630287631,0.14764190605114458,0.1,2.4435834906939526e-05,0.10153653066168265
79.2,0.01868989406037725,0.4557066230807691,0.0032572165307029398,0.5442933769192309,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0001868989406037725,0.0486596109986979,0.005505812973407262,0.14677908810899637,0.1,3.2572165307029396e-05,0.0969170910137055
80.39999999999999,0.04628462896916541,0.291146974926207,0.013611144666459855,0.708853025073793,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0004628462896916541,0.02451437942768691,0.01369222836163611,0.14501904344093922,0.1,0.00013611144666459855,0.08238928121312089
81.6,0.09934079369576457,0.14472220347234768,0.05356014468286177,0.8552777965276523,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0009934079369576458,0.007802073083829592,0.029457814176573414,0.14030520528834062,0.1,0.0005356014468286178,0.048074644020829706
82.8,0.16504224729513328,0.033259167877171335,0.1376195985202503,0.9667408321228287,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.001650422472951333,0.0012385001175942779,0.049005756974063244,0.11532526921786726,0.1,0.0013761959852025029,0.011802476845879052
84.0,0.23410739149029117,0.008053549150458536,0.2496117793897349,0.9919464508495415,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0023410739149029116,0.0002408153854899683,0.06953125965251122,0.0669138440591942,0.1,0.002496117793897349,0.0029344460368708946
85.2,0.30253993669182394,0.0129519538597604,0.36142338897914605,0.9870480461402396,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0030253993669182395,0.00034926105140535156,0.08985167401322626,0.08464608681399385,0.1,0.0036142338897914607,0.004768432575693762
86.39999999999999,0.36998273751268357,0.02092744710440999,0.4690689307333807,0.97907255289559,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0036998273751268356,0.0005344415760133357,0.10987261013866635,0.10149939162660104,0.1,0.004690689307333807,0.007743679851053874
87.6,0.4363336711035821,0.033918509813494015,0.5708635804165436,0.966081490186506,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.004363336711035821,0.0008415843145384974,0.12955902374024703,0.11584583569957276,0.1,0.005708635804165437,0.012583550272556672
88.8,0.5014159524213945,0.05499917572500484,0.6640032997380821,0.9450008242749952,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.005014159524213945,0.0013496722825320137,0.14884965843958467,0.1269227842773557,0.1,0.006640032997380822,0.020426425145795297
90.0,0.5649448458727223,0.08769788588354341,0.744234555600637,0.9123021141164566,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.005649448458727223,0.0021628958350168315,0.16764584056362755,0.1346465459673507,0.1,0.00744234555600637,0.03256351902251506
91.2,0.6265029925875326,0.135030283485923,0.8059130921912686,0.8649697165140771,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.006265029925875326,0.003405031436924003,0.1858028131713998,0.13965733249672924,0.1,0.008059130921912686,0.05005853483419483
92.39999999999999,0.6855141606584625,0.19884905621235902,0.8424766545799135,0.801150943787641,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.006855141606584625,0.005231181680594446,0.2031189093709913,0.14281777937040427,0.1,0.008424766545799135,0.0734739173216654
93.6,0.7411862631949788,0.27976362072909394,0.8471154830549643,0.7202363792709061,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0074118626319497885,0.00786946965867046,0.2193108940019717,0.14482336672828094,0.1,0.008471154830549643,0.10279042698860076
94.8,0.792381139030754,0.37728260789725615,0.8134887499237878,0.6227173921027438,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.00792381139030754,0.011707499476485736,0.23395730350107427,0.14612685938017142,0.1,0.008134887499237879,0.13736418563145372
96.0,0.8373321640886898,0.48984140847659186,0.7365595725459693,0.5101585915234081,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.008373321640886899,0.017479270516872727,0.24637035959609424,0.1469990481489485,0.1,0.007365595725459693,0.17572168332415436
97.2,0.8730021622995503,0.6144977048744851,0.6138969870390353,0.3855022951255149,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.008730021622995503,0.02673896134948183,0.2552786732445203,0.1475980696353376,0.1,0.006138969870390353,0.21489022616932313
98.39999999999999,0.8934303905215546,0.7458792971412868,0.4484365604531393,0.25412070285871324,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.008934303905215546,0.04328985940049811,0.25788113881719,0.14801555617983855,0.1,0.004484365604531393,0.24832383915824688
99.6,0.8847106920783718,0.8727080919998901,0.25608569586379837,0.12729190800010992,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.008847106920783719,0.07820219145860036,0.2460811718546373,0.14830068398194748,0.1,0.002560856958637984,0.25869909851648193
