T,CA1,CA2,CA3,CA4,CA5,CA6,CA7,CA8,CA9,CA10,CA11,CA12,CA13,CA14,CA15,CA16,CAG1,CAG2,CAG3,CAG4,CAG5,CAG6,CAG7,CAG8,CAG9,CAG10,CAG11,CAG12,CAG13,CAG14,CAG15,CAG16,CAGI1,CAGI2,CAGI3,CAGI4,CAGI5,CAGI6,CAGI7,CAGI8,CAGI9,CAGI10,CAGI11,CAGI12,CAGI13,CAGI14,CAGI15,CAGI16,COUN1,COUN2,GOOD1,GOOD2,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,HG1,HG2,HG3,HG4,HG5,HG6,HG7,HG8,HG9,HG10,HG11,HG12,HG13,HG14,HG15,HG16,HGI1,HGI2,HGI3,HGI4,HGI5,HGI6,HGI7,HGI8,HGI9,HGI10,HGI11,HGI12,HGI13,HGI14,HGI15,HGI16,HT1,HT2,HTT1,HTT2,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,NG1,NG2,NG3,NG4,NG5,NG6,NG7,NG8,NG9,NG10,NG11,NG12,NG13,NG14,NG15,NG16,NGI1,NGI2,NGI3,NGI4,NGI5,NGI6,NGI7,NGI8,NGI9,NGI10,NGI11,NGI12,NGI13,NGI14,NGI15,NGI16,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,RG1,RG2,RG3,RG4,RG5,RG6,RG7,RG8,RG9,RG10,RG11,RG12,RG13,RG14,RG15,RG16,RGI1,RGI2,RGI3,RGI4,RGI5,RGI6,RGI7,RGI8,RGI9,RGI10,RGI11,RGI12,RGI13,RGI14,RGI15,RGI16,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,SA,SB,SG,SG1,SG2,SG3,SG4,SG5,SG6,SG7,SG8,SG9,SG10,SG11,SG12,SG13,SG14,SG15,SG16,SGGI1,SGGI2,SGGI3,SGGI4,SGGI5,SGGI6,SGGI7,SGGI8,SGGI9,SGGI10,SGGI11,SGGI12,SGGI13,SGGI14,SGGI15,SGGI16,SGI1,SGI2,SGI3,SGI4,SGI5,SGI6,SGI7,SGI8,SGI9,SGI10,SGI11,SGI12,SGI13,SGI14,SGI15,SGI16,SGT,SI1,SI2,SI3,SI4,SI5,SI6,SI7,SI8,SI9,SI10,SI11,SI12,SI13,SI14,SI15,SI16,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,VG1,VG2,VG3,VG4,VG5,VG6,VG7,VG8,VG9,VG10,VG11,VG12,VG13,VG14,VG15,VG16,VGI1,VGI2,VGI3,VGI4,VGI5,VGI6,VGI7,VGI8,VGI9,VGI10,VGI11,VGI12,VGI13,VGI14,VGI15,VGI16,VT1,VT2,Z1,Z2
0.0,0.22283563,0.22155693,0.2962884,0.32769448,0.29399806,0.32089481,0.22322252,0.2095096,0.2289913,0.26393527,0.24694468,0.28332061,0.3050966,0.30827448,0.20399895,0.24691185,0.14479581,0.13257588,0.13890092,0.12858804,0.14319611,0.1334102,0.13481417,0.13966827,0.13316448,0.16173922,0.1410569,0.13002811,0.13268879,0.15289503,0.14406621,0.12383473,0.23620257,0.23990455,0.24863037,0.25060192,0.24230336,0.25403106,0.22911806,0.2252025,0.24647227,0.24534912,0.23000637,0.25194952,0.26315847,0.25268844,0.23398121,0.22865751,0.0,0.0,0.0,0.0,0.28167668,0.28139019,0.11472248,0.10132898,0.26917684,0.26692796,0.093899712,0.094738595,0.098188013,0.095073827,0.30348632,0.28670111,0.098735705,0.092055932,0.37125683,0.29145512,0.5646497,0.33367327,0.80042779,0.79599667,0.56467503,0.33365205,0.79917163,0.81125504,0.79133165,0.79999822,0.54087067,0.38077578,0.79096359,0.81346262,0.51213324,0.48534855,0.86610949,0.90289229,0.26630691,0.43501186,0.86637604,0.9005726,0.45895326,0.36520895,0.36480141,0.23563464,0.80452096,0.76461726,0.45743889,0.21326938,0.55037582,0.80814481,0.99992263,0.99994326,0.10956745,0.11259952,0.052163497,0.052220166,0.34572265,0.39811993,0.054395258,0.075096786,0.43588111,0.43098438,0.41562274,0.4328154,0.048609547,0.053620148,0.41329184,0.45021719,0.036957763,0.047798481,0.2656371,0.59659272,0.15187925,0.15933983,0.26561013,0.59663975,0.15273598,0.14729966,0.16261663,0.15657797,0.29341567,0.52516532,0.15503766,0.13344185,0.32647267,0.35883391,0.08191257,0.07036633,0.68971598,0.39708492,0.081864551,0.071869969,0.37459886,0.50870293,0.50460833,0.83172846,0.10585313,0.14436026,0.37132502,0.80979174,0.28365314,0.10666654,0.36575532,0.36567417,0.10470638,0.059990026,0.41945052,0.35500029,0.065597624,0.065978296,0.056950249,0.056748334,0.27110779,0.28503427,0.053783379,0.060132988,0.27464834,0.26242203,0.81019473,0.77694899,0.92782706,0.91746163,0.80925971,0.77652937,0.92642325,0.93829536,0.90992033,0.92920554,0.85280174,0.83381909,0.8994807,0.92861271,0.84076399,0.81635559,0.82993352,0.91667747,0.42231876,0.4775717,0.82809395,0.90118283,0.42676601,0.48953247,0.45267501,0.41278225,0.66313767,0.63560808,0.45909956,0.42738026,0.63190275,0.67609876,0.002644073,0.0026443917,0.011507975,0.0081680333,0.002409922,0.0029108468,0.04911381,0.03004526,0.010430224,0.034562532,0.0025583678,0.0026381591,0.01008367,0.23884541,0.0026785198,0.0025496213,3.2349935,3.7774034,2.5000134,0.75490648,0.90477556,0.0076228771,0.017664123,0.75478774,0.90478873,0.0076320809,0.01769145,0.0065473844,0.0041510714,0.78952026,0.87351626,0.0065455851,0.0041480782,0.80261475,0.80549896,0.42030913,0.66934907,4.39311e-06,3.5195073e-05,0.4201538,0.66937751,4.4098219e-06,3.5430803e-05,3.1030202e-06,1.0256024e-06,0.47122911,0.60619771,3.1128106e-06,1.0017061e-06,0.49079859,0.49470311,0.0013460853,0.00017372509,0.86087561,0.70310253,0.0010763543,0.0016600429,0.62925863,0.78209078,0.7795983,0.88040316,0.046656895,0.063820347,0.66724426,0.90349162,0.63522375,0.056374766,0.50000268,0.018000154,0.018006943,0.40470746,0.54934931,0.017689491,0.027136117,0.67160285,0.65236366,0.59423304,0.6574015,0.026508598,0.026613764,0.59257925,0.72978872,0.025673917,0.025611188,-69.128113,-69.127174,-56.9771,-60.402405,-70.356857,-68.04097,-62.714409,-62.352737,-61.231514,-62.490257,-69.621941,-68.967186,-61.277615,-63.156536,-68.845497,-69.628494,-74.803871,-79.593353,-75.108307,-73.144318,-74.78093,-79.593628,-75.046577,-71.948029,-73.125053,-73.339424,-78.582634,-77.343681,-75.388725,-77.142311,-77.460197,-69.990868,-85.712944,-89.253654,-77.884132,-66.898315,-85.679245,-88.986832,-53.360992,-72.591927,-72.89502,10.732827,-86.500854,-88.025871,-62.929066,-78.181221,-84.952858,-86.939667,-79.316467,-80.5242,50.0,50.0
1.25,0.22271505,0.22143768,0.29603177,0.32737136,0.2937862,0.32069814,0.22300078,0.2093035,0.22876841,0.26367092,0.24673375,0.28308925,0.30479312,0.30796027,0.20384605,0.24669607,0.14452457,0.13232754,0.13864072,0.12834716,0.14292787,0.13316029,0.13456163,0.13940664,0.13291503,0.16143624,0.14079265,0.12978454,0.13244022,0.15260862,0.14379635,0.12360276,0.23576009,0.23945516,0.24816462,0.25101289,0.24184945,0.25355521,0.23264821,0.22478089,0.24601063,0.24676022,0.2295755,0.25147754,0.26475626,0.25221509,0.2335429,0.22822918,0.0,0.0,0.0,0.0,0.28304613,0.2827602,0.11821273,0.1036132,0.27056092,0.2683374,0.095877931,0.096751608,0.10033749,0.097071148,0.30481002,0.28806219,0.10087501,0.093961857,0.37245759,0.29280162,0.60610431,0.42729959,0.79616469,0.79030484,0.60607398,0.42731428,0.79492873,0.7954421,0.78668207,0.79151005,0.59357518,0.4614397,0.79107094,0.81127721,0.56863368,0.53479421,0.87106389,0.9058432,0.36585602,0.42140332,0.87124306,0.90352261,0.17280702,0.42291516,0.42474028,0.2472987,0.82158202,0.79102254,0.26704377,0.32322824,0.61203027,0.82514828,0.99988168,0.99991089,0.1126243,0.11867139,0.051195513,0.05125089,0.33642024,0.38769352,0.053371951,0.073598795,0.42483234,0.41999552,0.40484449,0.4218052,0.047719225,0.052619535,0.40258837,0.43897945,0.036342919,0.046926498,0.22841832,0.43701023,0.15548919,0.16305488,0.22846375,0.43700212,0.15631987,0.16414021,0.16500503,0.16383438,0.23840283,0.39453068,0.15431438,0.13778146,0.26223949,0.29831421,0.082571112,0.068873763,0.50677103,0.46202153,0.082588121,0.070429191,0.88951755,0.41580921,0.4103567,0.72106689,0.09740524,0.12049878,0.78744602,0.58591241,0.21844058,0.097183973,0.37428635,0.37420452,0.10222164,0.059241138,0.42942923,0.36069673,0.066184536,0.066212326,0.056637548,0.057342447,0.28330389,0.29523748,0.053580903,0.061992992,0.28476712,0.27485937,0.81252527,0.78544325,0.92306215,0.91062039,0.81157959,0.78504664,0.92146903,0.91972315,0.90362477,0.91885984,0.85746425,0.83875442,0.89864552,0.92773676,0.84540427,0.80887967,0.83682233,0.92006981,0.44248033,0.45919842,0.83505714,0.90520579,0.40934968,0.47906619,0.44528311,0.4181546,0.67684847,0.6504637,0.4405081,0.44776469,0.64686644,0.68928814,0.0028049028,0.002805264,0.012470515,0.0083762165,0.0024421965,0.0031795506,0.018520968,0.013309519,0.0084448224,0.014509506,0.0026488616,0.0028363583,0.0083058057,0.071988553,0.0028815991,0.0026437789,3.2595468,3.8347738,5.0,0.71808928,0.86064917,0.0072511458,0.016802689,0.71797633,0.86066163,0.0072599025,0.016828831,0.0062281187,0.0039487071,0.75101489,0.83091438,0.0062263766,0.0039457916,0.76347077,0.76621431,0.37092149,0.59069848,3.896841e-06,3.1086834e-05,0.37078443,0.59072357,3.9124416e-06,3.1368538e-05,2.7647782e-06,9.4692041e-07,0.41585824,0.53496766,2.7583278e-06,8.925943e-07,0.43312824,0.43657398,0.0012179887,0.00015719299,0.77895248,0.69274294,0.00097392593,0.0015020689,0.92966455,0.70766562,0.70541012,0.87353045,0.042216904,0.057747036,0.8592419,0.81751305,0.57477427,0.051009998,1.0,0.017588373,0.017594835,0.38208732,0.51702404,0.017198795,0.026262855,0.6314503,0.61343181,0.55901617,0.61814624,0.025532819,0.025685707,0.55745989,0.68597424,0.024814457,0.024689546,-68.38031,-68.379173,-56.335953,-59.697285,-69.645828,-67.287079,-61.964935,-61.598751,-60.482754,-61.74757,-68.939247,-68.274055,-60.552174,-63.015808,-68.140396,-68.952934,-73.003235,-77.667206,-71.27906,-71.455345,-72.982895,-77.703812,-71.180443,-68.046776,-71.579987,-69.951752,-75.692879,-75.378082,-72.948662,-72.813538,-75.2463,-71.98848,-81.941933,-85.796608,-72.678848,49.758102,-81.922325,-85.372246,-31.254793,-61.81723,-62.740273,-76.654755,-82.608589,-84.482979,20.781891,-72.887924,-82.016075,-83.078278,-74.421646,-75.643806,50.007252,50.007252
2.5,0.22262302,0.22134699,0.295782,0.32705233,0.29359752,0.3205339,0.22278179,0.20910034,0.22854909,0.26340944,0.24654029,0.28287852,0.30449313,0.30764812,0.2037129,0.24649665,0.14425384,0.13207966,0.13838102,0.12810674,0.14266013,0.13291085,0.13430956,0.13914551,0.13266605,0.16113383,0.14052892,0.12954143,0.13219213,0.15232275,0.14352699,0.12337122,0.23531847,0.23900659,0.24769975,0.25423428,0.24139641,0.25308022,0.2323693,0.22615087,0.24676526,0.24629799,0.22914545,0.25100648,0.26665196,0.25174263,0.23310542,0.22780165,0.0,0.0,0.0,0.0,0.28442061,0.28413525,0.12211554,0.10604943,0.27194726,0.26975545,0.097932294,0.098851353,0.10261212,0.099149503,0.30613682,0.28942788,0.10313226,0.095911749,0.37366286,0.29415116,0.63638508,0.50092548,0.78268737,0.78177208,0.63630462,0.50106692,0.78126496,0.77094507,0.77936369,0.77525747,0.63242567,0.52415001,0.78602719,0.79920775,0.61143458,0.57860571,0.87068772,0.90534323,0.43318471,0.18707262,0.87081945,0.90285021,0.28741768,0.291278,0.35480341,0.34840277,0.83133572,0.80945116,0.23536782,0.39776775,0.65946925,0.83504444,0.99972647,0.99979824,0.10553104,0.11347016,0.050256465,0.05031056,0.32736221,0.37745574,0.052373562,0.072137363,0.41393617,0.40916303,0.39423835,0.4109517,0.046854835,0.051647916,0.39205945,0.42791075,0.035754886,0.046080198,0.2080404,0.33396724,0.17010528,0.17024009,0.2081404,0.33380142,0.17117429,0.18963897,0.17086723,0.18007514,0.20688266,0.31133163,0.1600509,0.15321961,0.22353113,0.25390461,0.088530995,0.071577556,0.40203992,0.8480553,0.088560119,0.073372662,0.64130777,0.72808278,0.60179484,0.52988648,0.097043134,0.10855185,0.7467072,0.45521665,0.17856663,0.095899947,0.38048145,0.38039798,0.099760801,0.058292583,0.43764779,0.36387125,0.06610287,0.065879069,0.055996042,0.05733211,0.29346713,0.30319986,0.053047303,0.063009016,0.29257271,0.28528205,0.81075805,0.7929213,0.90423065,0.89821315,0.80977458,0.79258227,0.90208471,0.88845599,0.8923564,0.89492494,0.860075,0.84175056,0.8922112,0.91526538,0.84807032,0.80750847,0.84328389,0.92330623,0.44333646,0.44355646,0.84159005,0.90904248,0.42868185,0.45964637,0.42734525,0.43672973,0.68989521,0.66467834,0.44070852,0.44748026,0.66112071,0.70185798,0.0030559644,0.0030564277,0.013488975,0.0089824023,0.0026174397,0.0034925097,0.010267357,0.0090201665,0.0084117688,0.0092608919,0.0028476692,0.003083623,0.0083096838,0.024853516,0.0031369741,0.0028413979,3.1826768,3.9553974,5.0,0.68306768,0.8186748,0.0068977172,0.015983321,0.68296021,0.81868666,0.0069060619,0.016009152,0.0059244689,0.0037564943,0.71438748,0.79039019,0.0059227711,0.0037534628,0.72623587,0.72884566,0.32733709,0.52128959,3.5437633e-06,2.7486742e-05,0.32721612,0.5213117,3.5649985e-06,2.8212869e-05,2.4880364e-06,1.0151241e-06,0.36699361,0.47210729,2.4627393e-06,8.4131767e-07,0.38223433,0.38527521,0.0011020824,0.0001422342,0.7048254,0.91778558,0.00088124542,0.0013591283,0.84278232,0.8333199,0.76497972,0.79040307,0.038199436,0.052251682,0.88409293,0.73971647,0.52007723,0.046155754,1.0,0.017269684,0.017275868,0.36106774,0.48681447,0.016793085,0.025520734,0.593849,0.57698387,0.52607894,0.58139098,0.024673657,0.024877228,0.52461046,0.64490974,0.024072634,0.023880528,-67.603157,-67.601784,-55.70871,-59.003193,-68.910698,-66.506714,-61.215073,-60.84605,-59.739601,-61.006622,-68.239784,-67.564568,-59.834175,-62.288193,-67.417862,-68.261551,-71.915413,-76.151245,-68.181519,-70.363983,-71.893242,-76.247528,-68.017052,-64.877647,-70.587196,-67.247047,-74.363144,-74.052521,-71.421173,-69.438103,-74.182297,-72.824448,-79.713715,-83.970726,-66.540169,-76.82653,-79.715195,-83.520821,-75.181435,30.366119,44.361729,-71.447083,-80.402016,-82.605942,-77.372246,-65.700691,-80.398666,-80.910591,-70.315407,-71.915192,50.007885,50.007885
3.75,0.2225647,0.22129002,0.29553983,0.32673785,0.29343662,0.32040659,0.22256598,0.20890057,0.22833392,0.2631512,0.24636739,0.28269127,0.30419713,0.3073386,0.20360224,0.24631657,0.14398362,0.13183224,0.1381218,0.12786676,0.14239289,0.13266186,0.13405798,0.13888799,0.13241753,0.160832,0.14026567,0.12929876,0.13194451,0.15203741,0.14325812,0.12314011,0.23487765,0.23855889,0.24723877,0.25375804,0.24094422,0.25260615,0.23193403,0.22852571,0.249451,0.24583662,0.22871621,0.25053626,0.26615244,0.2513226,0.23266876,0.22737493,0.0,0.0,0.0,0.0,0.28580281,0.28551805,0.12651157,0.10867366,0.27333733,0.27118596,0.10008476,0.10106263,0.10504571,0.10133161,0.30746827,0.29080036,0.1055377,0.097927786,0.37487465,0.29550532,0.65851957,0.55791396,0.76178598,0.77203733,0.65838772,0.55832678,0.75983042,0.73762548,0.77090228,0.75298882,0.66170782,0.57214683,0.77829891,0.77942616,0.64429325,0.61542052,0.86691022,0.90276068,0.46717688,0.30483419,0.8670429,0.90004897,0.37639862,0.22141351,0.20257108,0.41387117,0.83608198,0.82215261,0.3410995,0.43249667,0.6958468,0.8400647,0.99935275,0.99957013,0.093782626,0.10305154,0.04934955,0.049402378,0.31855926,0.36741778,0.051402345,0.070716083,0.40320191,0.39849681,0.38381577,0.40026447,0.046018623,0.050707828,0.38171589,0.41699454,0.03519645,0.04526177,0.19766366,0.26914379,0.19206853,0.17839201,0.19781309,0.26866201,0.19378695,0.22354826,0.17779571,0.20205009,0.18888783,0.25991192,0.16825119,0.17568952,0.20032425,0.22308624,0.096792057,0.076124124,0.35973698,0.60795355,0.096779868,0.078168102,0.48250148,0.76693326,0.80885094,0.42367247,0.10082044,0.10354848,0.54410416,0.40264457,0.15494981,0.098873258,0.3841016,0.38401553,0.097334124,0.057213739,0.44377661,0.36452782,0.065552346,0.065154061,0.055135008,0.056898721,0.30136159,0.30876714,0.052289486,0.063271418,0.29792675,0.29346025,0.80536085,0.79878205,0.87435395,0.881724,0.80431193,0.79861969,0.87172294,0.85359406,0.87743658,0.86344826,0.86077505,0.84182584,0.88055623,0.88902593,0.84897357,0.80774993,0.84918219,0.92638087,0.42723024,0.46494079,0.84756082,0.91268528,0.44083232,0.45548368,0.41829318,0.43120158,0.70220017,0.67825294,0.46050832,0.4303374,0.67462832,0.71375495,0.003362996,0.0033636028,0.014565607,0.0097394772,0.0028560604,0.0038517627,0.0084089143,0.0083126826,0.0089781461,0.0082625672,0.0030977693,0.0033672408,0.0088594109,0.011863924,0.0034309556,0.0030882326,3.0925837,3.7166364,5.0,0.64975411,0.77874756,0.0065622237,0.015203973,0.64965189,0.77875888,0.0065702735,0.015234725,0.0056356788,0.0035746053,0.67954642,0.75184238,0.0056340224,0.0035709068,0.69081694,0.69329941,0.288874,0.46003643,3.5735998e-06,2.4339795e-05,0.28876725,0.46005598,3.6473818e-06,2.8042632e-05,2.26826e-06,1.5378481e-06,0.32387072,0.41663322,2.226001e-06,9.8763576e-07,0.33732063,0.34000418,0.00099720748,0.00012869906,0.6377548,0.83044672,0.00079738582,0.0012297904,0.76258099,0.89166158,0.90495425,0.71518648,0.034564279,0.047279276,0.79996037,0.66932952,0.47058535,0.041763455,1.0,0.017048402,0.01705436,0.34156707,0.45860624,0.01647464,0.024912886,0.55865759,0.54288322,0.49529827,0.54699755,0.023930788,0.024188485,0.49390721,0.60644513,0.023449169,0.023183826,-66.792458,-66.790825,-55.09351,-58.321983,-68.147125,-65.697105,-60.468422,-60.097492,-59.004456,-60.270382,-67.523346,-66.839409,-59.125999,-61.558002,-66.678879,-67.554321,-71.120506,-74.735992,-65.337448,-69.586624,-71.095169,-74.910286,-65.052246,-60.772453,-69.882858,-64.733002,-73.583168,-72.759041,-70.389084,-66.531479,-73.486679,-72.987267,-78.043465,-82.563293,-60.068081,-75.243416,-78.066559,-82.116188,-69.049294,-77.53054,-77.951874,-64.306389,-78.763962,-81.175247,-72.976295,-57.041729,-79.037704,-79.296875,-66.281685,-68.673592,50.00827,50.00827
5.0,0.22254592,0.2212726,0.29528874,0.32642847,0.29330924,0.32032076,0.22234917,0.20870468,0.22812346,0.26289672,0.24621795,0.28252998,0.30390567,0.30703205,0.20351636,0.24615858,0.14371391,0.13158529,0.13786335,0.12762724,0.14212616,0.13241336,0.13380742,0.14201203,0.13216949,0.16053204,0.14000292,0.12905656,0.13169734,0.15175271,0.14298977,0.12290944,0.23443767,0.238112,0.24889724,0.2532827,0.24049287,0.25213295,0.23149987,0.22809763,0.24898371,0.2456679,0.22828777,0.25006697,0.26565388,0.25439131,0.23223291,0.22694899,0.0,0.0,0.0,0.0,0.28719649,0.28691229,0.13048777,0.11152844,0.27473339,0.27263436,0.10220175,0.10341625,0.10767969,0.10364552,0.30880654,0.29218233,0.10812769,0.10002854,0.37609559,0.29686618,0.67448735,0.60145748,0.73475909,0.76198953,0.67430109,0.60230547,0.73149556,0.36611214,0.7621159,0.72444516,0.6839444,0.60805494,0.76935238,0.75277692,0.66954762,0.64531755,0.86066949,0.8985855,0.26408595,0.3912279,0.86085188,0.89564532,0.42841136,0.33123177,0.31659943,0.43919083,0.83702087,0.8303048,0.41348881,0.18056293,0.72313827,0.84135664,0.9983027,0.99908698,0.080054067,0.090210803,0.048478834,0.048530418,0.31010878,0.35759112,0.050461128,0.069339395,0.39285058,0.38800785,0.37358886,0.38975409,0.04521323,0.049802221,0.37156916,0.40623933,0.034670822,0.04447376,0.19333078,0.22966541,0.2191119,0.18638392,0.19352874,0.22870453,0.22241405,0.80111855,0.1847017,0.22983895,0.17894919,0.22976997,0.17691527,0.20375256,0.18680133,0.20277125,0.10617083,0.081744477,0.79538232,0.45961666,0.10607107,0.084009297,0.40292266,0.55572903,0.58286262,0.39130443,0.10697623,0.10300176,0.4261657,0.88368291,0.1422427,0.10434043,0.38505355,0.38496426,0.095110059,0.056053378,0.4475008,0.36285123,0.065666638,0.064166076,0.054131743,0.056176629,0.30683458,0.31191486,0.051383708,0.062994167,0.30083466,0.29924449,0.79685736,0.80237538,0.84075755,0.86249655,0.79571807,0.80264515,0.8378821,0.81883383,0.860008,0.82971334,0.85985804,0.83786821,0.86500233,0.85615838,0.8483001,0.80791116,0.8542819,0.92927754,0.40984747,0.47665247,0.8527447,0.91611439,0.42803311,0.47575119,0.44032538,0.41419002,0.71361619,0.69116813,0.4613063,0.4127796,0.68728709,0.72487152,0.003723318,0.0037241105,0.013159725,0.010577192,0.0031408202,0.004264344,0.0073118242,0.0086675938,0.0097607942,0.008513825,0.003385494,0.0036860823,0.0096042724,0.0086259283,0.0037622387,0.0033711726,3.1123509,3.6422155,2.4999866,0.61806524,0.7407676,0.0062455162,0.014462703,0.61796802,0.74077839,0.006253982,0.73786438,0.0053610262,0.0034054685,0.64640456,0.71517462,0.005359415,0.0033989032,0.65712541,0.65948683,0.25493044,0.40598074,4.7802068e-06,2.1595661e-05,0.25483623,0.40599796,5.2411701e-06,0.47750223,2.1001154e-06,3.8941293e-06,0.28581491,0.36767754,2.0454931e-06,1.9213787e-06,0.29768443,0.30005264,0.00090231496,0.00011645215,0.85632718,0.75141931,0.00072150875,0.001112761,0.69001263,0.80680877,0.81883645,0.64715189,0.031275056,0.04278006,0.7238341,0.91967547,0.42580324,0.03778914,1.0,0.016930889,0.016936684,0.32308799,0.43229204,0.01624739,0.024444368,0.52561849,0.51100254,0.46655938,0.51483691,0.023304777,0.023620466,0.46523446,0.57043493,0.022945613,0.022599952,-65.941666,-65.939758,-61.043995,-57.655041,-67.347046,-64.855957,-64.68602,-59.355629,-58.279301,-59.541454,-66.790642,-66.100372,-58.429668,-60.831612,-65.925705,-66.832268,-70.478088,-73.607651,-63.667969,-68.99221,-70.449181,-73.860466,-63.112831,26.866936,-69.344131,-61.67622,-73.03685,-71.587463,-69.643509,-63.522331,-72.956734,-72.824348,-76.586998,-81.260269,19.442371,-69.559586,-76.632149,-80.823944,-61.685913,-75.346764,-74.501312,-52.32888,-77.328644,-79.867447,-66.498344,-11.361719,-77.731102,-77.873947,-61.017994,-65.036743,50.008549,50.008549
6.25,0.22257334,0.22130139,0.29498881,0.32612479,0.29322252,0.320281,0.22211999,0.20851324,0.22791645,0.26264644,0.24609442,0.28239653,0.30361742,0.30672887,0.20345685,0.24602495,0.14344469,0.1313388,0.13760522,0.12738816,0.14185992,0.13216533,0.13355704,0.14667355,0.1319219,0.16219555,0.13974066,0.1288148,0.13145064,0.1515151,0.14272191,0.1226792,0.23399851,0.23766597,0.2506572,0.2528083,0.24004237,0.25166065,0.23255426,0.22767034,0.2485173,0.24909796,0.22786012,0.24959852,0.26516187,0.25464153,0.23179787,0.22652386,0.0,0.0,0.0,0.0,0.28860721,0.28832364,0.1322823,0.11466358,0.27613863,0.27410823,0.10395062,0.10595017,0.11046984,0.10612554,0.31015438,0.29357737,0.11085708,0.10223687,0.37732917,0.29823643,0.68570304,0.63469195,0.71640766,0.75210655,0.68545908,0.63610744,0.71145481,0.23869409,0.75354338,0.49387038,0.70078647,0.63425672,0.76003647,0.71553469,0.68885201,0.66901141,0.8524344,0.89300376,0.23849666,0.44331956,0.85271633,0.88983792,0.31404322,0.41913339,0.39844966,0.17266676,0.83483487,0.83464223,0.45029694,0.27379742,0.74281198,0.83956999,0.99679738,0.9987607,0.067131668,0.078770205,0.047649577,0.047699939,0.30262229,0.34798717,0.049553573,0.068012841,0.3836866,0.37770802,0.36360481,0.37943196,0.044441726,0.048934482,0.36166534,0.3956548,0.034181643,0.043719102,0.19266053,0.20623495,0.23192959,0.19376607,0.19290733,0.2046891,0.23700212,0.81097454,0.19100338,0.62474757,0.17392597,0.21358225,0.18513493,0.24259043,0.1793979,0.19011864,0.11625247,0.088191845,0.74289548,0.38417825,0.11602263,0.09064579,0.68678588,0.41705841,0.44583735,0.87929451,0.11471045,0.10553068,0.37677881,0.6613887,0.13703983,0.111486,0.38344437,0.38335174,0.09776175,0.054845486,0.44858649,0.35918236,0.075355917,0.063007042,0.053088095,0.055262584,0.30986899,0.31277427,0.050435409,0.062341079,0.3014653,0.30261555,0.78573078,0.80362689,0.80956644,0.84149802,0.78448164,0.80466521,0.80605656,0.79759794,0.84103245,0.79604334,0.85752773,0.82934928,0.84679896,0.82187802,0.84617311,0.80727607,0.85815799,0.93195897,0.41205412,0.46407387,0.8567397,0.9192844,0.41070247,0.49434239,0.44950965,0.39728704,0.72385532,0.70336372,0.44431382,0.4279978,0.69887865,0.73498887,0.0041456819,0.00414671,0.0072700833,0.01147551,0.0034746814,0.0047398396,0.0046803649,0.0093702674,0.010255634,0.0091627082,0.0037095475,0.004042136,0.010059498,0.0081988052,0.0041328096,0.003688755,3.1766853,3.5824649,0.0,0.58792192,0.70463991,0.0059432173,0.013757657,0.58782941,0.70465016,0.0059520695,0.91601276,0.0050998195,0.49724513,0.61487907,0.68029517,0.0050982637,0.003250191,0.62507701,0.62732327,0.22497539,0.35827675,5.3239187e-06,1.9209114e-05,0.22489224,0.35829195,6.1149772e-06,0.69733727,1.9764634e-06,0.28724912,0.25223079,0.32447433,1.9170295e-06,1.0068819e-05,0.26270559,0.26479554,0.00081645703,0.00010537109,0.88071191,0.67991281,0.0006528566,0.0010068688,0.80532604,0.73003078,0.74091393,0.92623496,0.028298847,0.038709,0.65495491,0.85199988,0.3852827,0.034193031,1.0,0.016926233,0.016931934,0.30437505,0.40777132,0.016117578,0.024122432,0.49421734,0.48122284,0.43970609,0.48478842,0.022797035,0.023174882,0.43843609,0.53674334,0.022564219,0.022130154,-65.043007,-65.040802,-65.193123,-57.003086,-66.499374,-63.981869,-67.226913,-58.622589,-60.105293,-58.822186,-66.043541,-65.350487,-60.266804,-60.111801,-65.161842,-66.097664,-69.925804,-72.901283,-66.286995,-68.510887,-69.893242,-73.21994,-65.723114,-79.644852,-69.207016,46.187416,-72.598564,-70.569931,-69.072815,-58.209328,-72.512352,-72.523476,-75.217201,-79.97506,-78.132866,-62.944855,-75.285782,-79.553467,36.036087,-74.803192,-68.484566,-56.794216,-75.969009,-78.59082,-59.540794,-75.96286,-76.433952,-76.518913,-61.410446,-67.759308,50.008766,50.008766
