C_1_task1,P_2_task1,_1_task1
1.0,1.0,0.0
0.9524635008161898,0.9948036285052801,0.072
0.8889742273378815,0.9878149731478333,0.144
0.8263302453437047,0.9789719293509849,0.21599999999999997
0.7667298670362565,0.9684232709133286,0.288
0.7107290138796727,0.9563510305917415,0.36
0.6584183882020996,0.942939159809886,0.43199999999999994
0.6097148064264682,0.928363704288431,0.5039999999999999
0.5644609834271485,0.9127893022630034,0.576
0.5224692034248589,0.8963679869011177,0.6479999999999999
0.48354112302133057,0.8792390950230308,0.72
0.44747783707377775,0.8615296150307431,0.7919999999999999
0.4140857380013503,0.8433547965056362,0.8639999999999999
0.38317918899595615,0.8248188714398322,0.9359999999999999
0.3545820184653631,0.8060158269351297,1.0079999999999998
0.32812813164144417,0.7870301243463451,1.0799999999999998
0.3036616154874755,0.7679374094450585,1.152
0.281036739512563,0.7488052385422737,1.2239999999999998
0.2601175249377503,0.7296938157602729,1.2959999999999998
0.2407773372549479,0.710656539678239,1.3679999999999999
0.22289840082503296,0.6917406338260306,1.44
0.20637142277881415,0.6729875507484804,1.5119999999999998
0.19109487848573417,0.6544337071639904,1.5839999999999999
0.1769747465346832,0.6361107069998406,1.656
0.16392372039189188,0.6180460698697468,1.7279999999999998
0.1518609984015155,0.6002633708917917,1.7999999999999998
0.14071183831490058,0.5827825893232643,1.8719999999999999
0.130407038283,0.565620568356648,1.9439999999999997
0.12088254000807096,0.5487913253272299,2.0159999999999996
0.1120817690638227,0.5323062886303083,2.0879999999999996
0.10397433344663705,0.5161750380244062,2.1599999999999997
0.09651261526178148,0.5004056172600312,2.2319999999999998
0.08964625136384319,0.4850041074374949,2.304
0.08332898911520602,0.46997474929905014,2.376
0.07751814592084937,0.45532016869926856,2.4479999999999995
0.07217443932160425,0.4410415246954384,2.5199999999999996
0.06726159069193577,0.42713873655243484,2.5919999999999996
0.0627461765333111,0.4136105871982207,2.6639999999999997
0.058597372419470134,0.40045487717408457,2.7359999999999998
0.054786774597383715,0.3876685306423737,2.808
0.051288314739781495,0.3752476471844817,2.88
0.04807789237483117,0.36318771258587845,2.9519999999999995
0.04513312962648887,0.3514837518770796,3.0239999999999996
0.04243353895946344,0.3401302079591588,3.0959999999999996
0.03996029172008229,0.3291210769744872,3.1679999999999997
0.037695987146224595,0.3184500428841057,3.2399999999999998
0.035624587729470865,0.3081105043334123,3.312
0.033731314297188585,0.29809562746706775,3.3839999999999995
0.03200254815308163,0.28839839402470063,3.4559999999999995
0.03042574163774449,0.2790116439262861,3.5279999999999996
0.028989327913530708,0.2699281183366618,3.5999999999999996
0.02768265056199545,0.26114049000816586,3.6719999999999997
0.0264958958259781,0.25264139175044636,3.7439999999999998
0.025420022335879665,0.2444234468906195,3.8159999999999994
0.024446696081730085,0.23647929691540495,3.8879999999999995
0.02356824884100642,0.2288016129444601,3.9599999999999995
0.022777608775389552,0.221383127060541,4.031999999999999
0.022068265950116153,0.2142166397966898,4.103999999999999
0.021434224731033274,0.2072950372320347,4.175999999999999
0.02086996503761205,0.20061130229719895,4.247999999999999
0.020370405859596156,0.1941585250141105,4.319999999999999
0.01993086722046605,0.18792991435802522,4.3919999999999995
0.019547043930969524,0.18191880216247316,4.4639999999999995
0.01921497191123013,0.17611865275308017,4.536
0.01893100509847487,0.17052306566273975,4.608
0.01869178774570432,0.16512578186333143,4.68
