Time,x1,x2,x6,x5,x7,x8,x16,x15,x9,x11,x10,x12,x29,x30,x39,x46,x40,x45,x41,x44,x18,x17,x14,x22,x32,x13,x20,x21,x23,x27,x24,x25,x34,x36,x42,x37,x47,x48,x52,x51,x50,x53,x54,x55,x60,x59,x57,x61,x62,x63,x65,x68,x35,x28,x31,x56,x43,x3,x58,x4,x26,x49,x33,x64,x19,x38,x66,x67,IL6,kf0,kr0,kf1,kr1,kf2,kr2,kf3,kr3,k4,k10,kf5,kr5,k6,kf7,kr7,kf9,kr9,kf21,kr21,kf37,kr37,kf39,kr39,kf32,kr32,k12,kf13,kr13,k17,kf8,kr8,kf11,kr11,k14,Vm,Km,kf34,kr34,kf60,kr60,kf15,kr15,kf61,kr61,k16,k18a,k18b,k19,k22,k20,k23,kf38,kr38,kf35,kr35,kf24,kr24,kf25,kr25,kf40,kr40,kf26,kr26,kf31,kr31,kf27,kr27,kf28,kr28,kf41,kr41,kf33,kr33,kf30,kr30,k43,kf29,kr29,kf42,kr42,kf44,kr44,k45,kf46,kr46,k51,k49,kf50,kr50,k47,kf48,kr48,kf52,kr52,k53,kr54,kf54,k55,k59,k57,kf58,kr58,kf56,kr56,cytosol,nucleus,R1,R2,R3,R5,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R16a,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71,R72,R73
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,85.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,67.0,41667.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.8,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.38,0.1,0.05,0.1,0.05,0.02,0.02,0.04,0.2,0.005,0.003,0.008,0.8,0.4,0.005,0.5,0.001,0.2,0.02,0.1,0.3,0.0009,0.3,0.0009,0.1,0.000245,0.003,2e-07,0.2,0.05,0.02,0.1,0.001,0.2,0.005,1.7,340.0,6.0,0.06,0.5,0.005,0.001,0.2,0.2,2e-07,0.005,0.01,400.0,0.001,0.0005,0.01,0.0005,0.01,0.55,0.0015,0.0045,0.01,0.55,0.01,0.0214,0.03,0.064,0.015,1.3,0.023,0.00022,0.5,0.0001,0.001,0.0053,0.03,0.0429,0.3,0.021,0.0079,0.4,1.0,1.0,0.0007,0.0717,0.2,0.011,0.001833,3.5,0.011,0.001833,0.058,0.058,0.00025,0.5,2.9,0.0143,0.8,0.00011,0.033,16.0,0.033,0.00011,6.7,0.3,0.27,0.005,0.5,0.014,0.6,1.0,1.0,0.30400000000000005,0.0,0.0,0.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.004999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,8.0,0.0030392381827049394,1.9441890583056926e-09,0.009593760759174933,4.570460034839774e-22,6.1373204547844245e-27,3.950798401712922e-31,100.0,1000.0,3.1737239736729026e-29,1.0505935635596152e-32,1.2384552750843839e-64,4.1885185740411525e-100,2.8748637114244294e-132,1.961689166465388e-33,3.975363989483849e-37,1.1240686996843792e-36,3.810258841117669e-40,5.3995209276218866e-39,1.2755710047699981e-42,3.547282227320728e-37,50.0,1.4189152955572147e-39,2.0104111737645676e-94,5.724531139405195e-145,8.631926740759972e-70,5.85768522388275e-76,4.032344163120745e-83,60.0,1.20967029137206e-83,1.1364564298965866e-89,5.040486080010299e-87,84.87029830771075,19000.0,1.023634883485003e-39,8.625876029579991e-44,67.0,2.019111128742812e-48,4.555879809523217e-55,4.723027070480076e-52,67.0,41667.0,4.345548521608484e-53,1.8051465392815877e-56,3.6569961371417597e-62,67.0,4.583337301409371e-120,35000.0,8.566289031750673e-128,2.3660356118000408e-132,1.8053591357357416e-275,1.860559340577953e-136,33.870298307710755,4.5458538653651053e-88,7.647340428844858e-137,1.854017291101396e-114,1.501679535488597e-41,0.8,2.131838062137285e-128,11.99040623729664,9.470639250694435e-94,1.0126139825818993e-45,0.0,4.440457305929699e-267,5.857685137185135e-75,0.1297016922892373,16667.0,1.1727951154579424e-285,0.38,0.1,0.05,0.1,0.05,0.02,0.02,0.04,0.2,0.005,0.003,0.008,0.8,0.4,0.005,0.5,0.001,0.2,0.02,0.1,0.3,0.0009,0.3,0.0009,0.1,0.000245,0.003,2e-07,0.2,0.05,0.02,0.1,0.001,0.2,0.005,1.7,340.0,6.0,0.06,0.5,0.005,0.001,0.2,0.2,2e-07,0.005,0.01,400.0,0.001,0.0005,0.01,0.0005,0.01,0.55,0.0015,0.0045,0.01,0.55,0.01,0.0214,0.03,0.064,0.015,1.3,0.023,0.00022,0.5,0.0001,0.001,0.0053,0.03,0.0429,0.3,0.021,0.0079,0.4,1.0,1.0,0.0007,0.0717,0.2,0.011,0.001833,3.5,0.011,0.001833,0.058,0.058,0.00025,0.5,2.9,0.0143,0.8,0.00011,0.033,16.0,0.033,0.00011,6.7,0.3,0.27,0.005,0.5,0.014,0.6,1.0,1.0,0.30400000000000005,0.00015196190913524697,-5.831155965192496e-07,0.9587528109457726,1.5119484377742303e-19,9.140920069679549e-23,2.285230017419887e-24,1.1852395205138768e-33,4.9073173846486014e-26,1.269489589469161e-29,3.2232954560121014e-61,6.136530295104082e-28,5.141227395304337e-128,5.885067499396163e-34,3.3722060990531374e-37,5.399520927621887e-40,1.0641846681962184e-39,2.100903344060119e-36,1.0052055868822839e-95,2.2998848512672e-131,1.7173593418215584e-147,4.4148147046367493e-66,5.252258361352612e-34,4.315846216677243e-71,4.315963370379986e-72,1.7573055411555405e-77,7.647340314354235e-138,1.9876819947419245e-39,2.3703613396777656e-30,5.85768522388275e-77,3.514610892395592e-77,2.41931558079514e-84,2.2729128597931736e-90,2.2729269326825527e-90,6.0483514568603004e-86,1.4644213059706874e-80,5.040486080010299e-90,4.735319625347218e-97,9.470639250694436e-96,2.0942592870205764e-103,2.8622655697025974e-148,3.3718076343296393e-37,-12.935425892621097,1.664273209664393e-33,3.8060987201885346e-37,3.870821741904379e-40,1.5375327390237073e-36,-2.2569652091166325e-38,5.118174417425015e-40,5.779326238529611e-45,7.63280049963293e-36,-1.0824013461922421e-39,-6.006718141954389e-42,4.555879809523217e-55,2.019111128742812e-48,2.268803856791733e-51,2.1647372618635827e-49,1.5209419825629696e-52,9.378331228490031e-110,2.1210577595422207e-63,1.2364660760396254e-129,3.0234376034898024e-58,5.376650144194048e-114,4.3912954514256134e-120,1.7645848607599203e-119,1.3706062450801078e-126,-1.1928773203627211e-255,2.9751063949728984e-266,5.581678021733858e-137,3.1665468117364444e-286,1.9717348468138936e-130,4.212588900142361e-273
0.02,8.0,0.006076945474746855,1.554221957244918e-08,0.0191750460796102,3.052223288848942e-20,4.633247212260179e-25,6.594842792933296e-29,100.0,1000.0,5.324812195480155e-27,3.929560555866654e-30,5.592045627503373e-60,1.1485074542180905e-92,1.116983968239278e-121,7.336582836319223e-31,1.52361663674333e-34,4.302674564315104e-34,2.151738304013525e-37,3.179223934102133e-36,1.1427483576318383e-39,1.3620357181575934e-34,50.0,5.448156488781214e-37,5.51256070512448e-87,3.1219492657196408e-133,2.065681058040724e-64,7.038776240027936e-70,2.8280936801476976e-75,60.0,8.484053806474708e-76,7.835623255340896e-82,3.5351556254243994e-79,84.74128974216876,19000.0,8.484167734521685e-37,1.6752186374628285e-40,67.0,7.239025377911071e-45,3.098581491053141e-51,1.3300165832328079e-48,67.0,41667.0,2.954921676818646e-49,2.152116892433796e-52,9.483106781909274e-58,67.0,1.5718931771838243e-108,35000.0,1.854561954293801e-113,3.2153938590576596e-117,1.2495573741157516e-242,2.817433073408262e-121,33.74128974216876,3.134257019728245e-80,2.4931519947622836e-127,3.7287244360655446e-104,1.245021099990809e-38,0.8,4.615968872554872e-114,11.980824938378168,6.529732386562063e-86,1.9674223724955587e-42,0.0,5.413485557027263e-235,7.038770159472675e-69,0.25871025783122126,16667.0,6.476638365270158e-253,0.38,0.1,0.05,0.1,0.05,0.02,0.02,0.04,0.2,0.005,0.003,0.008,0.8,0.4,0.005,0.5,0.001,0.2,0.02,0.1,0.3,0.0009,0.3,0.0009,0.1,0.000245,0.003,2e-07,0.2,0.05,0.02,0.1,0.001,0.2,0.005,1.7,340.0,6.0,0.06,0.5,0.005,0.001,0.2,0.2,2e-07,0.005,0.01,400.0,0.001,0.0005,0.01,0.0005,0.01,0.55,0.0015,0.0045,0.01,0.55,0.01,0.0214,0.03,0.064,0.015,1.3,0.023,0.00022,0.5,0.0001,0.001,0.0053,0.03,0.0429,0.3,0.021,0.0079,0.4,1.0,1.0,0.0007,0.0717,0.2,0.011,0.001833,3.5,0.011,0.001833,0.058,0.058,0.00025,0.5,2.9,0.0143,0.8,0.00011,0.033,16.0,0.033,0.00011,6.7,0.3,0.27,0.005,0.5,0.014,0.6,1.0,1.0,0.30400000000000005,0.0003038472737373428,-2.330203345639544e-06,0.9575072427662732,9.662423569528896e-18,6.104446577697884e-21,1.5261116444244708e-22,1.978452837879989e-31,3.702337920051759e-24,2.129924878192062e-27,9.100516722624614e-57,4.631928243701592e-26,1.0641520937063766e-118,2.2009748508957665e-31,1.290802369294531e-34,3.1792239341021336e-37,4.086107154472781e-37,7.858031480435551e-34,2.7562803525622404e-88,8.935869751392629e-121,9.365847797158922e-136,6.176165328677611e-61,1.9645078707896956e-31,1.0326997536171725e-65,1.0328405290203619e-66,2.1116310478418024e-71,2.4931457508637525e-128,7.618083183716649e-37,3.956465480789798e-28,7.038776240027936e-71,4.223248775909149e-71,1.6967935229482242e-76,1.5671246510681792e-82,1.5671285098641223e-82,4.242026903237354e-78,1.759694060006984e-74,3.5351556254243993e-82,3.2648661932810316e-89,6.529732386562063e-88,5.7425372710904525e-96,1.5609746328598204e-136,1.2899489326353447e-34,-12.866373781033404,6.2147484474891215e-31,1.4510975374862587e-34,2.1773414080024097e-37,9.049758794136199e-34,-1.3288869689693917e-35,4.242083867260842e-37,1.1223926504166447e-41,5.694011322846003e-33,-8.274252066411012e-37,-4.980084399963237e-39,3.098581491053141e-51,7.239025377911071e-45,6.388646947893876e-48,6.0959526907203205e-46,1.0342225868865261e-48,3.148517924072733e-102,5.500201933507379e-59,2.677261946081826e-115,3.604321639487513e-54,1.0813300864590079e-103,1.506027160284724e-108,6.051788120152279e-108,2.9672991268700815e-112,-5.55968105726763e-229,3.6270353232082665e-234,8.452299220224787e-122,1.7486923586229428e-253,2.679547063729164e-115,2.915692185613824e-240
0.03,8.0,0.009113111021519543,5.241685784045496e-08,0.02874386053966294,4.812774711292632e-19,9.384912284605544e-24,2.7994764972186525e-27,100.0,1000.0,2.2705480035842507e-25,2.505349724961789e-28,3.2234744600696543e-56,1.1898008202313992e-86,1.256523897920763e-114,4.642723688364114e-29,2.6611396211700694e-32,7.500814340858217e-32,8.479911904959205e-35,6.20356635061625e-34,6.768384998148137e-37,2.3959364518597161e-32,50.0,9.58379976876693e-35,5.71064477258476e-81,3.067196692220201e-124,4.0286165289113446e-60,2.52415362944499e-65,6.469544892471654e-70,60.0,1.9406637911539705e-70,6.885367472376568e-76,8.087269647108264e-74,84.61296910939629,19000.0,4.554167629213611e-34,1.8762447178781475e-37,67.0,1.8970087894815005e-41,2.7292850426656283e-47,6.393422367818835e-45,67.0,41667.0,2.6019286091111107e-45,3.1417305311115016e-48,3.374743133274485e-53,67.0,3.426684601618479e-101,35000.0,1.4308365210619836e-105,3.3225590750374617e-109,8.875296876853593e-227,8.492969133891019e-113,33.61296910939631,2.7541549838647778e-74,1.6119307418133781e-118,5.942241622394899e-97,6.687020311351574e-36,0.8,3.5615232921509937e-106,11.971256087043479,5.7378542327899485e-80,2.206268158176057e-39,0.0,2.2601954940559482e-220,2.5241397185805986e-64,0.3870308906036749,16667.0,2.904996627140196e-234,0.38,0.1,0.05,0.1,0.05,0.02,0.02,0.04,0.2,0.005,0.003,0.008,0.8,0.4,0.005,0.5,0.001,0.2,0.02,0.1,0.3,0.0009,0.3,0.0009,0.1,0.000245,0.003,2e-07,0.2,0.05,0.02,0.1,0.001,0.2,0.005,1.7,340.0,6.0,0.06,0.5,0.005,0.001,0.2,0.2,2e-07,0.005,0.01,400.0,0.001,0.0005,0.01,0.0005,0.01,0.55,0.0015,0.0045,0.01,0.55,0.01,0.0214,0.03,0.064,0.015,1.3,0.023,0.00022,0.5,0.0001,0.001,0.0053,0.03,0.0429,0.3,0.021,0.0079,0.4,1.0,1.0,0.0007,0.0717,0.2,0.011,0.001833,3.5,0.011,0.001833,0.058,0.058,0.00025,0.5,2.9,0.0143,0.8,0.00011,0.033,16.0,0.033,0.00011,6.7,0.3,0.27,0.005,0.5,0.014,0.6,1.0,1.0,0.30400000000000005,0.0004556555510759772,-5.23787150854365e-06,0.9562632939364952,1.0990107943465858e-16,9.625549422585265e-20,2.406387355646316e-21,8.398429491655958e-30,7.489765443655762e-23,9.082192014337003e-26,1.1740126333213159e-53,9.379313331611106e-25,2.23310961441489e-111,1.392817106509234e-29,2.250244302257465e-32,6.20356635061625e-35,7.187809355579149e-35,5.008782689969824e-32,2.8553223862923803e-82,1.0052062228906759e-113,9.201590076660604e-127,2.5099051744406624e-57,1.2521956751905225e-29,2.013803436511956e-61,2.014308264455672e-62,7.572419155741796e-67,1.611924607419994e-119,1.3305698105850346e-34,1.6794073349098897e-26,2.52415362944499e-66,1.514453364391171e-66,3.88117610448622e-71,1.3770734944753137e-76,1.377077491932389e-76,9.703318955769852e-73,6.310384073612475e-70,8.087269647108264e-77,2.8689271163949743e-83,5.737854232789949e-82,5.949004101156996e-90,1.5335983461101006e-127,2.2470052940708085e-32,-12.797838479842081,3.92422091238268e-29,2.519918844146809e-32,8.546718740955058e-35,1.7620959920076534e-31,-2.5929369330904315e-33,2.2770838146068055e-34,1.2570739068317746e-38,5.390366318806583e-31,-2.1608502834651295e-34,-2.67480812454063e-36,2.7292850426656283e-47,1.8970087894815005e-41,3.070790314267957e-44,2.930337258463841e-42,9.106750131888887e-45,2.2094942355105446e-94,1.9573510172992016e-54,2.0656835094475763e-107,5.2607112680451285e-50,1.7232500704945206e-96,3.2830780246243275e-101,1.3192730994470626e-100,2.2893384336991737e-104,-1.2523898147852015e-213,1.5143309810174854e-219,2.5478907401673054e-113,7.84349089327853e-235,2.768850358697902e-107,2.0709440224769636e-224
0.04,8.0,0.012147724007773386,1.241569318508704e-07,0.03830020873637771,3.547523890481109e-18,8.764690574656557e-23,3.7876107428254434e-26,100.0,1000.0,3.0888239186737346e-24,4.793155093712885e-27,6.348050386037138e-54,2.5316603966478206e-82,4.63022837328207e-109,8.806573907797089e-28,8.760016707947027e-31,2.4653709036497356e-30,4.14769701250403e-33,2.2541835113766407e-32,4.351487965198532e-35,7.936342573496963e-31,50.0,3.174563706562184e-33,1.2148976122517582e-76,2.8543817280663678e-118,1.404590407642618e-57,1.3510480935656367e-62,1.2982329884621762e-66,60.0,3.8940848222450174e-67,2.1176666863455682e-72,1.6228953562136274e-70,84.48533126694824,19000.0,2.2660265614575842e-32,2.103229055345274e-35,67.0,3.206413537458542e-39,2.0630318756071046e-44,1.5945449720069114e-42,67.0,41667.0,1.9663584271804795e-42,2.993820029972056e-45,4.216904528888987e-50,67.0,1.8598218967556374e-95,35000.0,1.8843499258989638e-99,5.983002317057841e-103,2.9627527956569342e-214,5.410097440403386e-106,33.48533126694825,8.470836831907799e-71,7.260211012109721e-113,1.2839180963261866e-91,3.331994100180089e-34,0.8,4.690752791579145e-100,11.96169966710669,1.7648243712157333e-76,2.4759389649869925e-37,0.0,4.123834191681668e-208,1.351020177426375e-61,0.5146687330517405,16667.0,1.000989048346979e-220,0.38,0.1,0.05,0.1,0.05,0.02,0.02,0.04,0.2,0.005,0.003,0.008,0.8,0.4,0.005,0.5,0.001,0.2,0.02,0.1,0.3,0.0009,0.3,0.0009,0.1,0.000245,0.003,2e-07,0.2,0.05,0.02,0.1,0.001,0.2,0.005,1.7,340.0,6.0,0.06,0.5,0.005,0.001,0.2,0.2,2e-07,0.005,0.01,400.0,0.001,0.0005,0.01,0.0005,0.01,0.55,0.0015,0.0045,0.01,0.55,0.01,0.0214,0.03,0.064,0.015,1.3,0.023,0.00022,0.5,0.0001,0.001,0.0053,0.03,0.0429,0.3,0.021,0.0079,0.4,1.0,1.0,0.0007,0.0717,0.2,0.011,0.001833,3.5,0.011,0.001833,0.058,0.058,0.00025,0.5,2.9,0.0143,0.8,0.00011,0.033,16.0,0.033,0.00011,6.7,0.3,0.27,0.005,0.5,0.014,0.6,1.0,1.0,0.30400000000000005,0.0006073862003886693,-9.302724164755534e-06,0.9550209629317165,6.165977490648672e-16,7.095047780962218e-19,1.7737619452405545e-20,1.136283222847633e-28,6.987041868375857e-22,1.235529567469494e-24,2.097352038443601e-51,8.757115353170906e-24,4.437380980508758e-106,2.6419721723391267e-28,7.396112710949207e-31,2.2541835113766408e-33,2.380902772049089e-33,9.579961060012646e-31,6.074488061258792e-78,3.704124616937559e-108,8.563145184199104e-121,9.186925120139025e-55,2.394990278341743e-28,7.020249997858238e-59,7.02295203821309e-60,4.053060532279125e-64,7.26015392447516e-114,4.380008353973513e-33,2.2720380512607982e-25,1.3510480935656367e-63,8.105509744429371e-64,7.787703763406676e-68,4.2353333726911366e-73,4.2354184159539e-73,1.9470424111225087e-69,3.377620233914092e-67,1.6228953562136273e-73,8.824121856078667e-80,1.7648243712157334e-78,1.2658301983239103e-85,1.427190864033184e-121,7.3781168011802865e-31,-12.729814867922723,7.426703599300926e-28,8.25055218774635e-31,4.163825301461144e-33,6.394964662124477e-30,-9.421720718911316e-32,1.1330132807287921e-32,1.409146473089585e-36,1.3596437662230948e-29,-9.454809607345874e-33,-1.3327976400720358e-34,2.0630318756071046e-44,3.206413537458542e-39,7.655908527272788e-42,7.308353544997346e-40,6.882254495131678e-42,5.251135209255369e-89,2.4458046267556126e-51,2.720636619115904e-101,5.012540097938749e-47,3.7233624793459407e-91,1.7818578332592438e-95,7.160308084154449e-95,3.014959881438342e-98,-1.2240050453277747e-201,2.7629689084267173e-207,1.6230292321210158e-106,2.7026704305368437e-221,4.9859079304329495e-101,6.913228112324043e-212
0.05,8.0,0.015180773657636102,2.4231728976266203e-07,0.04784409528553383,1.6815096453996857e-17,5.077461318019866e-22,2.761164838329188e-25,100.0,1000.0,2.263906573513094e-23,4.516806475975726e-26,3.5348445617682175e-52,3.226688498347457e-79,3.2554084014798985e-105,8.243147699183771e-27,1.0943942522754462e-29,3.0750476668293776e-29,7.185582555057079e-32,3.0265127918067477e-31,9.269328078186987e-34,9.988214167404662e-30,50.0,3.9953323640379403e-32,1.548244023080251e-73,6.405960860336105e-113,1.1797438913526118e-55,1.4788956074707445e-60,2.922764215394181e-64,60.0,8.766224586546215e-65,7.130369929006944e-70,3.6538058715556336e-68,84.35837112327333,19000.0,3.8867376761646423e-31,5.863039152980274e-34,67.0,1.2218310703168001e-37,1.8986426519448485e-42,8.887613319129221e-41,67.0,41667.0,1.8077403820331817e-40,5.70476898056216e-43,2.0479733652657662e-47,67.0,5.726970402746487e-91,35000.0,2.4880617842123956e-94,1.9782569239309822e-97,3.8328878011386005e-203,4.3383894955396204e-100,33.358371123273336,2.8523647273926015e-68,3.693093287413657e-108,1.9383949516908823e-87,5.7242043225294965e-33,0.8,6.196398792611636e-95,11.952155662397177,5.9432765330681625e-74,6.910514115354059e-36,0.0,1.56071522796379e-197,1.4788327541353704e-59,0.6416288767266425,16667.0,1.1116617044177542e-208,0.38,0.1,0.05,0.1,0.05,0.02,0.02,0.04,0.2,0.005,0.003,0.008,0.8,0.4,0.005,0.5,0.001,0.2,0.02,0.1,0.3,0.0009,0.3,0.0009,0.1,0.000245,0.003,2e-07,0.2,0.05,0.02,0.1,0.001,0.2,0.005,1.7,340.0,6.0,0.06,0.5,0.005,0.001,0.2,0.2,2e-07,0.005,0.01,400.0,0.001,0.0005,0.01,0.0005,0.01,0.55,0.0015,0.0045,0.01,0.55,0.01,0.0214,0.03,0.064,0.015,1.3,0.023,0.00022,0.5,0.0001,0.001,0.0053,0.03,0.0429,0.3,0.021,0.0079,0.4,1.0,1.0,0.0007,0.0717,0.2,0.011,0.001833,3.5,0.011,0.001833,0.058,0.058,0.00025,0.5,2.9,0.0143,0.8,0.00011,0.033,16.0,0.033,0.00011,6.7,0.3,0.27,0.005,0.5,0.014,0.6,1.0,1.0,0.30400000000000005,0.0007590386828818051,-1.4521361281886019e-05,0.9537802482274976,2.3487067567168765e-15,3.3630192907993714e-18,8.407548226998428e-20,8.283494514987563e-28,4.043857801827788e-21,9.055626294052377e-24,1.1449280858565346e-49,5.071938988343208e-23,3.2763516662916167e-102,2.4729443097551312e-27,9.225143000488132e-30,3.026512791806748e-32,2.9964642502213986e-32,9.025622287223375e-30,7.741220115401256e-75,2.6040312737209257e-104,1.9217882581008313e-115,8.158256808783797e-53,2.256405595154382e-27,5.895761791254789e-57,5.8987194567630596e-58,4.4364982624061115e-62,3.6929651681964503e-109,5.471971261377231e-32,1.656204314135562e-24,1.4788956074707446e-61,8.871620399907158e-62,1.75308805629103e-65,1.4260739858013888e-70,1.4261823636963007e-70,4.383112293273108e-67,3.6972390186768615e-65,3.6538058715556334e-71,2.9716382665340812e-77,5.943276533068163e-76,1.6133442491737286e-82,3.202980430168052e-116,9.192610944810116e-30,-12.6622978874673,6.936872366149451e-27,1.0251381391810548e-29,7.185047518285342e-32,8.57503386685909e-29,-1.2649506902758024e-30,1.9433688380823211e-31,3.9281714754500575e-35,1.5865826422769587e-28,-1.4718286066220796e-31,-2.2896817290117987e-33,1.8986426519448485e-42,1.2218310703168001e-37,4.265723277072597e-40,4.0734888899685266e-38,6.327091337116136e-40,5.577160354382478e-85,1.1878245518541445e-48,3.593911299714749e-96,9.545248175615289e-45,5.621345359903559e-87,5.486514630968e-91,2.20487539445351e-90,3.980898854739833e-93,-1.2462360222583123e-191,1.0456792027357393e-196,1.301516848661886e-100,3.0014866019279364e-209,1.6485587156104062e-95,8.943583670721086e-201
0.06,8.0,0.01821224923463099,4.184187620920209e-07,0.057375524821685515,8.992469339064128e-17,7.738837196606659e-21,9.390030494937196e-24,100.0,1000.0,7.954927866041176e-22,3.747711338253991e-24,1.5419859298907525e-46,1.4535105055188507e-74,4.072059326424705e-97,6.641540650946004e-25,1.8557848817053346e-27,5.1425249348134624e-27,2.3426879739415666e-29,-2.0447036411407315e-28,8.27473427544738e-31,1.7365763491488306e-27,50.0,6.946463640164954e-30,6.972230849757265e-69,1.1880344375872327e-106,2.008180288121063e-49,2.8219909949109144e-54,3.870260241525226e-60,60.0,1.160612797679045e-60,1.6040039197699408e-65,4.838614053315041e-64,84.2320836371246,19000.0,5.221964009015899e-28,3.9110106265274076e-31,67.0,1.6288784693341127e-34,8.399360690721229e-39,-1.1444370707453069e-37,67.0,41667.0,7.989560334603705e-37,3.707649913119998e-39,3.6282979225332114e-43,67.0,5.444828355429069e-82,35000.0,9.879423598863303e-88,1.5966109192476312e-90,4.7977159340043516e-188,1.5150708987201813e-92,33.232083637124624,6.41699180465764e-64,9.864784945585872e-100,2.9502633440010825e-78,7.674642855064407e-30,0.8,2.462368928298622e-88,11.942624056759554,1.33725611751735e-69,4.630919556424481e-33,0.0,3.5557336174667256e-182,2.8219901624922383e-53,0.7679163628753559,16667.0,1.1203314240759224e-195,0.38,0.1,0.05,0.1,0.05,0.02,0.02,0.04,0.2,0.005,0.003,0.008,0.8,0.4,0.005,0.5,0.001,0.2,0.02,0.1,0.3,0.0009,0.3,0.0009,0.1,0.000245,0.003,2e-07,0.2,0.05,0.02,0.1,0.001,0.2,0.005,1.7,340.0,6.0,0.06,0.5,0.005,0.001,0.2,0.2,2e-07,0.005,0.01,400.0,0.001,0.0005,0.01,0.0005,0.01,0.55,0.0015,0.0045,0.01,0.55,0.01,0.0214,0.03,0.064,0.015,1.3,0.023,0.00022,0.5,0.0001,0.001,0.0053,0.03,0.0429,0.3,0.021,0.0079,0.4,1.0,1.0,0.0007,0.0717,0.2,0.011,0.001833,3.5,0.011,0.001833,0.058,0.058,0.00025,0.5,2.9,0.0143,0.8,0.00011,0.033,16.0,0.033,0.00011,6.7,0.3,0.27,0.005,0.5,0.014,0.6,1.0,1.0,0.30400000000000005,0.0009106124617315496,-2.089037878516403e-05,0.9525411482996802,7.002970418824767e-15,1.7984938678128257e-17,4.496234669532064e-19,2.817009148481159e-26,6.127430334356998e-20,3.1819711464164706e-22,6.791534303858493e-47,7.720057135616785e-22,2.2089756398893188e-96,1.992462195283801e-25,1.5427574804440386e-27,-2.0447036411407315e-29,5.209729047446492e-30,7.481529749227652e-28,3.4861154248786326e-70,3.256858278344117e-96,3.564103312761698e-109,5.216500052326796e-49,1.8703825164286978e-25,1.0035257460280331e-50,1.0040901440605315e-51,8.465970487476716e-56,9.864782569516998e-101,9.278924408526672e-30,5.630033372571751e-23,2.8219909949109145e-55,1.6931922757209536e-55,2.320872746554204e-61,3.208007839539882e-66,3.20849590232882e-66,5.803063988395225e-63,7.054977487277286e-59,4.8386140533150406e-67,6.68628058758675e-73,1.3372561175173498e-71,7.267552527594254e-78,5.940172187936164e-110,1.5502814898264725e-27,-12.595282543067592,5.566024188756993e-25,1.7133438531892398e-27,2.3302762506350787e-29,-5.895290909368292e-26,8.548626387824923e-28,2.6109820045079497e-28,2.620290789214488e-32,1.530921500031033e-26,-2.9678597081139475e-29,-3.069857142025763e-30,8.399360690721229e-39,1.6288784693341127e-34,-5.514559965534822e-37,-5.24552498558285e-35,2.7963461171112966e-36,-4.67289703922171e-78,2.1044127950692628e-44,1.4281739784132008e-89,6.192172114863332e-41,8.555763697603139e-78,5.216688077441448e-82,2.0962588842380937e-81,1.5807077758181284e-86,-9.562599528938681e-176,2.3823415237027064e-181,4.545212696160544e-93,3.0248948450049904e-196,1.3304599560100775e-88,1.1194894405414877e-185
