Time,M,Mp,Mpp,MAPKK,MKP3,M_MAPKK,Mp_MAPKK,Mpp_MKP3,Mp_MKP3_dep,Mp_MKP3,M_MKP3,k1,k_1,k2,k3,k_3,k4,h1,h_1,h2,h3,h_3,h4,h_4,h5,h6,h_6,uVol,v1a,v1b,v2a,v2b,v3a,v3b,v3c,v4a,v4b,v4c
1.09,415.9219824960188,0.26728436347788065,0.011896403058847796,5.381869465575804,60.81929379697975,44.615408654124515,0.0027218802998136204,0.011115716195764567,0.07480614837061271,0.0637419516044132,39.03104238684926,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.15334769901703993,0.44615408654124517,0.04330978544186543,0.040828204497204305,0.021443171278586304,0.0010226458900103401,-0.08775431392638676,0.09881851069258626,0.0318709758022066,-24.46901972978337
1.1,415.6765062947199,0.2694463137080815,0.012091144123353303,5.384769564103187,60.573274188448174,44.612483738510804,0.0027466973861404566,0.011320797764960696,0.07569284317297051,0.0644096808818324,39.27530248973186,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.1539602536602871,0.44612483738510805,0.04368230450874199,0.04120046079210685,0.02163721070565586,0.001041513394376384,-0.08751961122009191,0.09880277351123003,0.0322048404409162,-24.31909967431796
1.11,415.43251758974435,0.27160679718005537,0.012287669503783332,5.387662888307331,60.32874916812091,44.60956559437394,0.002771517318864572,0.011527628306423466,0.0765773537922497,0.06507390291003798,39.51807194687017,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.15464155791302403,0.4460956559437394,0.04405491024526345,0.04157275978296858,0.02183085960452963,0.001060541804190959,-0.0872796296020728,0.09878308048428452,0.03253695145501899,-24.170222377517096
1.12,415.1900053533772,0.27376590416941365,0.012485983611352124,5.390548790511881,60.085708450646145,44.6066548689448,0.0027963405434482664,0.011736202265454111,0.07745963006428681,0.06573459658660696,39.7593611204373,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.15538475486057735,0.446066548689448,0.044427610291874114,0.041945108151723996,0.022024110429152123,0.0010797306084217781,-0.08703455295222239,0.09875958642990224,0.03286729829330348,-24.022379118256154
1.1300000000000001,414.94895870306556,0.27592372174245566,0.012686090991106048,5.393426684754751,59.84414183104442,44.603752147732614,0.0028211675127618944,0.011946514023957487,0.07833962355663868,0.06639174236295936,39.999180289011825,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.15618358587361314,0.44603752147732617,0.044800412128921475,0.042317512691428416,0.022216956260940342,0.0010990792902040888,-0.08678455982841282,0.09873244102209214,0.03319587118147968,-23.87556126614248
1.1400000000000001,414.70936689844615,0.2780803337832725,0.012887996319733272,5.396296043055569,59.60403918549363,44.60085795825945,0.0028459986851066786,0.012158557904679384,0.07921728755472321,0.06704532222213161,40.23753964682464,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.15703235398385829,0.44600857958259454,0.04517332306997317,0.042689980276600176,0.0224093907901952,0.0011185873272305032,-0.08652982356061004,0.09870178889320164,0.033522661111065805,-23.72976028109995
1.1500000000000001,414.4712193387009,0.2802358210194687,0.013091704403280526,5.399156391977022,59.36539047214667,44.597972773500885,0.0028708345222232274,0.01237232817530931,0.08009257704895148,0.06769531965760212,40.47444930297127,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.15792589016026426,0.4459797277350089,0.045546350255958955,0.04306251783334841,0.022601408297790858,0.0011382541921284566,-0.08627051234208222,0.09866776973343158,0.03384765982880106,-23.584967713004072
1.16,414.2345055577301,0.28239026109680976,0.013297220172701955,5.4020073082375335,59.12818573076211,44.59509701627537,0.002895675487230985,0.012587819053607119,0.08096544869551933,0.06834171962823551,40.70991928186034,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.15885951066501747,0.4459509701627537,0.04591950064781131,0.043435132308464776,0.022793003629738982,0.001158079352931855,-0.0860067893713864,0.09863051843867021,0.03417085981411776,-23.441175200538673
1.17,413.9992152177947,0.2845437286874995,0.013504548677728687,5.4048484135055155,58.892415081654484,44.592231064452164,0.0029205220424481887,0.012805024713541386,0.08183586075922859,0.06898450849605373,40.943959524376496,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.15982896679635417,0.44592231064452165,0.04629278101577823,0.04380783063672283,0.02298417216632289,0.0011780622736458075,-0.08573881302823037,0.09859016529140524,0.03449225424802686,-23.298374469597753
1.18,413.7653381034792,0.28669629559952836,0.013713695080505173,5.407679369572463,58.658068724586904,44.58937525578014,0.0029453746475300766,0.013023939291266681,0.0827037730558646,0.06962367396391002,41.17657988910185,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.16083039834705204,0.4458937525578014,0.0466661979299553,0.04418061971295115,0.023174909791246895,0.0011982024147965346,-0.08546673704775157,0.09854683613970615,0.03481183698195501,-23.156557331695648
1.19,413.53286411715214,0.2888480308653475,0.0139246646501711,5.410499874760461,58.42513693790727,44.58652989148158,0.0029702337580862328,0.01324455688991873,0.08356914690574949,0.07025920502512514,41.40779015327173,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.16186029882214115,0.44586529891481586,0.04703975775621035,0.04455350637129349,0.02336521286511201,0.0012184992338725232,-0.08519071066977846,0.0985006525504028,0.03512960251256257,-23.015715682625206
1.2,413.3017832752378,0.29099900081868985,0.014137462757916717,5.413309660911029,58.1936100779035,44.58369523926463,0.0029950998244766157,0.013466871583893399,0.08443194509378112,0.07089109191955496,41.63760001349907,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.1629154862473996,0.4458369523926463,0.04741346665383603,0.04492649736714924,0.02355507820123555,0.0012389521857181928,-0.08491087877324245,0.0984517319474686,0.03544554595977748,-22.875841501302588
1.21,413.0720857045702,0.29314926917174394,0.014352094871952756,5.416108490449966,57.96347857816409,44.58087153625955,0.003019973290615876,0.013690877423098527,0.08529213182938059,0.07151932608954409,41.86601908649369,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.16399307478842928,0.44580871536259553,0.04778733057275325,0.04529959935923814,0.023744503041701025,0.0012595607229250645,-0.08462738200902781,0.0984001877488643,0.035759663044772044,-22.736926848633406
1.22,412.843761638646,0.2952988970965906,0.014568566552219829,5.4188961534464966,57.73473294884848,44.578058991960795,0.003044854592836224,0.013916568437263879,0.0861496727042086,0.07214390013381368,42.09305690987604,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.16509044640002912,0.44578058991960795,0.048161355250162415,0.04567281889254336,0.023933485033033334,0.0012803242962282767,-0.08434035693540283,0.09834612950579776,0.03607195006690684,-22.598963866336476
1.23,412.61680141406094,0.29744794330650376,0.014786883445075671,5.421672464904522,57.5073637759082,44.575257790936696,0.0030697441589095926,0.014143938640050336,0.0870045346499861,0.07276480776184253,42.318722943039724,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.16620522473513688,0.44575257790936695,0.0485355462080457,0.04604616238364389,0.024122022202406126,0.0013012423548846308,-0.08404993615124222,0.09828966303938579,0.03638240388092127,-22.46194477576567
1.24,412.3911954673442,0.2995964641328753,0.015007051278182243,5.4244372624212325,57.28136172033421,44.57246809517165,0.003094642407249177,0.014372982032798883,0.08785668589868932,0.07338204375098736,42.54302656798312,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.16733525257834714,0.4457246809517165,0.04890990875217531,0.04641963610873766,0.02431011293515336,0.0013223143470174972,-0.08375624842259431,0.09823089057029627,0.03669102187549368,-22.325861876784042
1.25,412.16693433215283,0.30174451359746757,0.01522907585561879,5.427190404154015,57.056717517452114,44.569690046099886,0.0031195497462351645,0.014603692607956246,0.08870609594527543,0.07399560390638067,42.76597709008807,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.16847857224086482,0.44569690046099886,0.04928444797223833,0.04679324619352747,0.024497755953608872,0.0013435397199319746,-0.08345941880244154,0.09816991084133629,0.036997801953190336,-22.190707546698697
1.26,411.9440086366729,0.3038921434820775,0.015452963053125887,5.429931766967584,56.833421976240714,44.56692376645894,0.003144466573616682,0.014836064352294539,0.08955273551181032,0.07460548502239933,42.98758373887259,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.16963340770583812,0.44566923766458943,0.04965916874238984,0.047166998604250235,0.024684950296875688,0.0013649179204110976,-0.08315956874600165,0.09810681923541265,0.037302742511199666,-22.056474239232358
1.27,411.72240910113265,0.3060394033970831,0.015678718813413102,5.4326612446956775,56.61146597864767,44.56416936202849,0.0031693932759802534,0.0150700912499885,0.09039657651219522,0.07521168484490086,43.207855668745054,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.17079814790076142,0.4456416936202849,0.050034075721943586,0.0475408991397038,0.024871695301255856,0.001386448394998942,-0.08285681622320075,0.09804170789049511,0.03760584242245043,-21.92315448351112
1.28,411.5021265354578,0.30818634084853913,0.01590634914155517,5.435378746549091,56.39084047889905,44.56142692322275,0.003194330228308355,0.01530576728550981,0.09123759201766116,0.07581420203445957,43.42680195976313,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.17197133138890308,0.44561426923222747,0.05040917335648792,0.047914953424625324,0.025057990581430163,0.0014081305902669025,-0.08255127582799465,0.09797466581119624,0.037907101017229786,-21.790740883067983
1.29,411.28315183708287,0.3103330013033019,0.016135860100508416,5.438084195673708,56.17153650281323,44.55869652653282,0.0032192777936203825,0.01554308644633458,0.09207575622330384,0.07641303613085634,43.64443161838609,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.1731516325093878,0.4455869652653282,0.0507844658794508,0.048289166904305736,0.025243836012465243,0.0014299639530627813,-0.08224305888405624,0.09790577897650374,0.03820651806542817,-21.659226114868453
1.3,411.0654759889271,0.3124794282517687,0.01636725780677409,5.440777527856567,55.95354514712934,44.5559782358209,0.003244236322681359,0.015782042725457884,0.09291104441588012,0.07700818751902175,43.860753578210115,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.17433784894345905,0.44555978235820903,0.05115995731410877,0.04866354484022038,0.025429231712713878,0.0014519479307421254,-0.08193227354646491,0.09783513044332329,0.038504093759510874,-21.528602928363842
1.31,410.8490900575103,0.314625663268466,0.016600548426201574,5.443458690357112,55.736857578848095,44.55327210348927,0.003269206153768599,0.01602263012373056,0.09374343294273528,0.07759965739628796,44.075776700688955,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.17552889048805298,0.4455327210348927,0.05153565147593066,0.04903809230652899,0.025614178027557995,0.0014740819713832114,-0.08161902489971583,0.09776280044616315,0.03879982869814398,-21.398864144569014
1.32,410.63398519117806,0.316771746070884,0.01683573816991459,5.446127640840352,55.521465034578725,44.55057817154731,0.0032941876124919158,0.016264842652038893,0.09457289918164148,0.0781874477407243,44.289509775846675,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.17672376881473895,0.44550578171547306,0.051911551975152966,0.04941281418737874,0.025798675513911688,0.001496365523987578,-0.08130341505252887,0.09768886649344606,0.03909372387036215,-21.27000265515907
1.33,410.42015261842477,0.3189177145766709,0.01707283329035719,5.448784346402006,55.30735881989002,44.54789647258648,0.0033191810116645682,0.01650867433333723,0.09539942151148113,0.07877156128048665,44.50196152298448,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.17792158811741388,0.4454789647258648,0.05228766221955678,0.04978771517496852,0.025982724925450455,0.0015187980386670251,-0.08098554322963093,0.09761340346062541,0.039385780640243326,-21.1420114215827
1.34,410.2075836463141,0.32106360495909353,0.01731184007746678,5.451428782683007,55.09453030866793,44.54522703066593,0.003344186651220438,0.01675411920453555,0.09622297928382376,0.07935200146422347,44.71314059137929,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.1791215366213521,0.4454522703066593,0.05266398541745058,0.05016279976830657,0.026166327198570708,0.0015413789668172705,-0.08066550586046589,0.09753648368006618,0.039676000732111735,-21.014883474193397
1.35,409.99626965899324,0.32320945170072163,0.017552764854978344,5.454060933067917,54.882970942481336,44.542569862114064,0.003369204818171525,0.01700117131824589,0.09704355279541653,0.07992877243254978,44.92305556097225,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.18032287889982257,0.4454256986211407,0.05304052458084313,0.05053807227257288,0.026349483439073396,0.0015641077612786219,-0.08034339666484376,0.09745817702771051,0.03996438621627489,-20.888611911398684
1.36,409.78620211629067,0.3253552876454241,0.017795613976856788,5.456680787957667,54.67267222995556,44.53992497625588,0.0033942357866007084,0.017249824744396094,0.09786112326153984,0.08050187899053357,45.13171494304776,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.18152494890613013,0.44539924976255885,0.05341728252876652,0.050913536799010624,0.026532194909541725,0.0015869838764844405,-0.08001930673567198,0.09737855100667825,0.040250939495266785,-20.7631898988264
1.37,409.57737255238703,0.32750114404878783,0.018040393823852512,5.459288344107682,54.46362574615228,44.53729237607478,0.0034192798176864232,0.017500073571720044,0.09867567279016624,0.08107132658112677,45.33912718090449,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.18272714363514098,0.44537292376074783,0.05379426189071288,0.05128919726529635,0.02671446301737747,0.001610006768598244,-0.07969332461893265,0.09729767082797212,0.040535663290563385,-20.638610668506367
1.3800000000000001,409.3697725745536,0.3296470506270141,0.018287110800177794,5.461883604025473,54.25582313195562,44.53467205881492,0.003444337159756544,0.017751911909131196,0.09948718435689131,0.08163712125950427,45.54530065051864,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.18392891735690142,0.4453467205881492,0.05417146511016484,0.051665057396348156,0.026896289303470287,0.00163317589564007,-0.07936553639100967,0.09721559948839671,0.040818560629752136,-20.514867518066666
1.3900000000000001,409.16339386195307,0.3317930356043119,0.01853577133030337,5.4644665754233825,54.049256093464635,44.5320640165284,0.0034694080483683868,0.01800533388698474,0.10029564178062522,0.08219926966829402,45.75024366119925,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.18512977638030748,0.44532064016528405,0.05454889444820834,0.0520411207255258,0.02707767543148125,0.001656490717602596,-0.0790360257334296,0.0971323978457608,0.04109963483414701,-20.391953809944287
1.4000000000000001,408.95822816449936,0.3339391257588192,0.018786381855873686,5.467037270721873,53.84391640139255,44.52946823657187,0.003494492706411489,0.018260333658233912,0.10110102970002788,0.08275777901367534,45.953964456235305,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.18632927430208213,0.44529468236571873,0.054926551987212295,0.052417390596172335,0.02725862317771961,0.00167995069655752,-0.07870487400509185,0.09704812469144439,0.04137888950683767,-20.26986297060978
1.41,408.7542673017706,0.33608534646710503,0.01903894883273783,5.469595706598291,53.63979589047247,44.526884702057636,0.0035195913442302375,0.01851690539948667,0.10190333355065892,0.08331265704231104,46.156471213534864,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.18752700769226038,0.44526884702057634,0.05530443963455622,0.05279387016345356,0.027439134421587612,0.0017035552967527737,-0.07837216031208347,0.09696283682043134,0.04165632852115552,-20.148588489805263
1.42,408.5515031619701,0.3382317217473073,0.019293478728092825,5.472141903576573,53.43688645886931,44.52431339226382,0.003544704159764069,0.018775043311968827,0.10270253954281267,0.08386391201907842,46.35777204625663,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.18872261217244812,0.4452431339226382,0.05568255912638928,0.053170562396461035,0.02761921113656796,0.0017273039847011322,-0.0780379615751747,0.09687658909890895,0.04193195600953921,-20.02812391979517
1.43,408.34992770093294,0.34037827430094886,0.019549978017736305,5.474675885654182,53.23518006759781,44.521754283007276,0.0035698313387032155,0.01903474162239899,0.10349863464001467,0.08441155270557098,46.557875003434006,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.18991575885124945,0.44521754283007275,0.05606091203140845,0.053547470080548235,0.02779885538173071,0.0017511962292607072,-0.07770235259507745,0.09678943452952114,0.04220577635278549,-19.90846287462936
1.44,408.1495329411725,0.34252502555346864,0.019808453183426073,5.477197679963109,53.03466873994666,44.51920734698239,0.003594973054658022,0.019295994583780347,0.10429160653816097,0.08495558833934722,46.756788070591845,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.19110615108594686,0.4451920734698239,0.0564394997546464,0.05392459581987033,0.02797806929373812,0.001775231501707792,-0.0773654061155388,0.09670142431435255,0.04247779416967361,-19.789599029418035
1.45,407.95031097096637,0.3446719956935052,0.020068910710343602,5.479707316461884,52.83534456090872,44.51667255406893,0.003620129469339857,0.019558796476114044,0.1050814436452798,0.08549602861390147,46.95451917035578,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.19229352154117407,0.4451667255406893,0.05681832354125916,0.054301942040097854,0.028156855079326155,0.001799409275802492,-0.07702719288434415,0.09661260791572247,0.042748014306950737,-19.67152611961836
1.46,407.75225394347683,0.3468192037109736,0.02033135708465842,5.482204827655677,52.63719967661715,44.51414987161172,0.003645300732751894,0.01982314160703907,0.10586813506189446,0.08603288365933105,47.151076163054384,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.19347762951652214,0.44514149871611725,0.05719738448030401,0.054679510991278414,0.028335215008240582,0.0018237290278475945,-0.07668778171230431,0.09652303311486772,0.043016441829665526,-19.554237940332165
1.47,407.55535407590384,0.34896666743397353,0.020595798791190396,5.484690248341882,52.44022629378749,44.51163926467488,0.0036704869833886463,0.020089024312402906,0.10665167056196691,0.08656616402367506,47.34646684731426,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.1946582585177694,0.44511639264674885,0.057576683508498684,0.05505730475082969,0.02851315140660736,0.0018481902367410673,-0.07634723953029764,0.09643274606858948,0.04328308201183753,-19.437728345614563
1.48,407.3596036486681,0.3511144035645731,0.02086224231116597,5.487163615378767,52.24441667916546,44.509140696272944,0.0036956883484414874,0.020356438956768155,0.10743204057440055,0.08709588065489932,47.54069896064827,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.195835214048806,0.4450914069627294,0.05795622141395667,0.05543532522662231,0.028690666650714035,0.0018727923840226703,-0.07600563144444163,0.09634179136394286,0.04354794032744966,-19.321991247793026
1.49,407.16499500462186,0.35326242771349325,0.021130694120066303,5.489624967475265,52.04976315898056,44.50665412758088,0.0037209049440107595,0.020625379933858122,0.10820923616508721,0.08762204488350805,47.73378018003679,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.19700832160539505,0.4450665412758088,0.058335998839890636,0.05581357416016139,0.02886776316118602,0.0018975349539149472,-0.07566302078945095,0.0962502120710301,0.04381102244175403,-19.207020616796715
1.5,406.9715205482856,0.35541075443373044,0.021401160685564257,5.492074344999962,51.85625811840529,44.50417951812487,0.0037461368753230304,0.020895841666945393,0.10898324901948038,0.0881446684057611,47.925718122502325,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.1981774248524033,0.4450417951812487,0.058716016288279285,0.05619205312984545,0.029044443397538554,0.0019224174333589761,-0.07531946918024647,0.09615804979396575,0.04407233420288055,-19.092810479495764
1.51,406.77917274510844,0.35755939725315267,0.021673648465546824,5.494511789807469,51.66389400102004,44.50171682595574,0.0037713842369516866,0.021167818609187504,0.10975407142567611,0.08866376326747388,48.11652034567743,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.19934238396681536,0.4450171682595574,0.05909627412349311,0.0565707635542753,0.02922070985308467,0.0019474393120452503,-0.07497503656187884,0.09606534472008108,0.04433188163373694,-18.979354919050238
1.52,406.58794412075133,0.35970836870610357,0.02194816390621982,5.4969373450805845,51.47266330828343,44.49926600780654,0.0037966471130398837,0.02144130524391334,0.11052169625798448,0.08917934184837982,48.306194348366105,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.20050307413138313,0.4449926600780654,0.05947677257587522,0.056949706695598255,0.029396565050180887,0.0019726000824400276,-0.07462978125782695,0.09597213566743161,0.04458967092418991,-18.866648074268564
1.53,406.39782726039033,0.3618576803640444,0.022224713440292122,5.499351055186816,51.282558599008205,44.49682701923582,0.003821925577525458,0.02171629608486338,0.11128611696097643,0.0896914168470363,48.494747571098735,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.2016593841653176,0.44496827019235824,0.05985751174527331,0.05732888366288187,0.029572011535794192,0.001997899239807431,-0.07428376001672646,0.09587846013066659,0.04484570842351815,-18.75468413897515
1.54,406.2088148080397,0.364007342865263,0.02250330348523656,5.501752965548004,51.0935724888425,44.4943998147578,0.0038472196943672575,0.021992785676386826,0.11204732753399049,0.09020000126625576,48.68218739668069,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.2028112152796453,0.444943998147578,0.060238491604519454,0.05770829541550886,0.0297470518773742,0.002023336282227588,-0.0739370280575821,0.09578435432531683,0.04510000063312788,-18.643457361386975
1.55,406.0208994658926,0.3661573659436805,0.022783940441624767,5.504143122521831,50.90569764975644,44.49198434796057,0.0038725295177720978,0.022270768593598753,0.11280532251608498,0.09070510839904383,48.86852115073465,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.2039584799458467,0.44491984347960567,0.06061971200285569,0.05808794276658147,0.029921688659014633,0.0020489107106110853,-0.07358963911351728,0.09568985323055842,0.045352554199521916,-18.532962043498998
1.56,405.83407399367957,0.36830775845678504,0.023066630691532992,5.506521573294135,50.718926809534096,44.489580571613615,0.003897855092421581,0.022550239442500102,0.11356009697142037,0.0912067518150268,49.05375610223677,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.2051011008672745,0.4448958057161362,0.061001172669302973,0.05846782638632371,0.03009592447788856,0.0020746220287100096,-0.07324164547411206,0.09559499063050564,0.0456033759075134,-18.423192540478166
1.57,405.6483312080415,0.3704585284127199,0.02335138059701623,5.508888365781033,50.53325275127058,44.48718843776545,0.003923196453698255,0.02283119286006328,0.11431164647505833,0.09170494534735117,49.23789946404676,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.20623901004397283,0.44487188437765446,0.06138287321597199,0.05884794680547382,0.030269761940942875,0.002100469743125822,-0.07289309802637899,0.09549979915408614,0.045852472673675586,-18.31414326006577
1.58,405.4636639819187,0.37260968299655345,0.02363819649864802,5.5112435485399764,50.34866831287438,44.48480789783229,0.003948553627910739,0.02311362351428592,0.11505996709916383,0.0921997030800397,49.42095839343195,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.20737214792232095,0.4448480789783229,0.06176481314131425,0.05922830441866108,0.030443203661838072,0.0021264533633143044,-0.07254404629442357,0.0954043103135477,0.04609985154001985,-18.20580866198807
1.59,405.2800652439534,0.3747612285957562,0.023927084714123345,5.513587170688936,50.165166386574775,44.48243890267872,0.003973926632517432,0.023397526104215107,0.11580505539959765,0.09269103933578789,49.60293999258544,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.2085004626220055,0.4448243890267872,0.0621469918333125,0.05960889948776148,0.030616252258119928,0.0021525724015877897,-0.07219453847783533,0.0953085545416451,0.04634551966789394,-18.09818325737494
1.6,405.09752797790503,0.3769131708249115,0.024218051536922133,5.515919281832963,49.98273991843434,44.480081402690864,0.0039993154763484084,0.02368289535994446,0.11654690840288667,0.09317896866418592,49.78385130913846,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.20962390923303786,0.44480081402690863,0.06252940857260937,0.05998973214522613,0.03078891034861035,0.00217882637311489,-0.07184462148885298,0.09521256122755374,0.04658948433209296,-17.99126160818643
1.61,404.9160452220787,0.3790655145496824,0.02451110323503094,5.518239931997472,49.80138190786641,44.477735347842874,0.004024720159825148,0.023969726042586133,0.11728552359355976,0.09366350583035143,49.96369933666691,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.2107424491765073,0.4447773534784287,0.0629120625355741,0.060370802397377216,0.030961180551005073,0.002205214795917924,-0.07149434098834648,0.0951163587515548,0.04683175291517572,-17.88503832664706
