MAPK,MAPKMEKpp,MAPKPH,MAPKp,MAPKpMAPKPH,MAPKpMEKpp,MAPKpp,MAPKppMAPKPH,MEK,MEKPH,MEKRAFp,MEKp,MEKpMEKPH,MEKpRAFp,MEKpp,MEKppMEKPH,RAF,RAFK,RAFPH,RAFRAFK,RAFp,RAFpRAFPH,Time
0.4,2.5321025730833954e-19,0.3,2.7292252387776304e-22,3.9055057223248995e-24,1.7094616725730968e-40,1.2106597227904595e-43,6.613069085769012e-47,0.1999993755240077,0.19999999993950673,6.229007126027128e-07,1.5147844057757609e-09,6.04932325309931e-11,2.1145377378739373e-15,2.6080769799941643e-18,6.316533108791968e-20,0.29426031825217897,0.19428934470194992,0.29999985871447177,0.00571065529805006,2.826226352800506e-05,1.4128552826424055e-07,0.1
0.4,5.389985079058755e-19,0.3,6.062246415469088e-22,8.998752227202114e-24,7.844336596776345e-40,5.868086483187851e-43,6.822091676334622e-46,0.1999991733701326,0.19999999990338,8.243341131121336e-07,2.1991303250120112e-09,9.66200169426003e-11,4.0065302739097524e-15,5.267377180681299e-18,1.3444473668833473e-19,0.2937138545195686,0.1937488621484724,0.2999998130629539,0.006251137851527573,3.3996357740597404e-05,1.869370461248053e-07,0.11
0.4,1.1322023093365564e-18,0.3,1.3930133916706533e-21,2.2607882322062453e-23,5.259169965083861e-39,4.068492280499044e-42,6.189684106555684e-45,0.199998932672555,0.19999999985195624,1.0640909203115472e-06,3.0884737386287102e-09,1.4804375673664115e-10,7.219465040395566e-15,1.0180089799161784e-17,2.823496090570456e-19,0.29317217587997146,0.19321370245439923,0.299999758740666,0.006786297545600728,4.022122416627654e-05,2.41259334050774e-07,0.12
0.4,2.255808382946484e-18,0.3,3.00440634733653e-21,5.227766222328261e-23,1.7888337101212614e-38,1.3926518655120836e-41,2.2112669230530669e-44,0.19999865038938014,0.19999999978094246,1.3451732149104862e-06,4.218334994635651e-09,2.1905754806459668e-10,1.2434673553287005e-14,1.8726147366869484e-17,5.624395847513213e-19,0.2926352306234157,0.19268380860646206,0.2999996950722723,0.0073161913935379025,4.692788209136631e-05,3.049277277851868e-07,0.13
0.4,4.218976337527205e-18,0.3,5.958152860714233e-21,1.0857028783130696e-22,4.47364516435533e-38,3.4908299890505607e-41,5.626202061066515e-44,0.19999832355001002,0.19999999968535803,1.670508819904322e-06,5.626507559570081e-09,3.146419822235217e-10,2.0562830825126133e-14,3.279249239634665e-17,1.0517436124715014e-18,0.2921029676935683,0.1921591243010287,0.29999962139980124,0.007840875698971274,5.410749842126397e-05,3.7860019878181537e-07,0.14
0.4,7.508196754957456e-18,0.3,1.1166764078830315e-20,2.133118800650332e-22,1.3472609862417583e-37,1.1741964304711159e-40,2.98152683713919e-43,0.19999794925388023,0.19999999955949643,2.0429526377604397e-06,7.352945587515318e-09,4.4050360115275656e-10,3.2815047744589736e-14,5.5052381481955303e-17,1.8714237997352155e-18,0.2915753366778476,0.19163959393353072,0.29999953708232463,0.00836040606646922,6.175138533734229e-05,4.6291767539024444e-07,0.15
0.4,1.3065157997890379e-17,0.3,2.0770688790183277e-20,4.29134356268037e-22,5.41407975345278e-37,5.324685374792113e-40,1.8320505817668124e-42,0.19999752466905518,0.19999999939685928,2.465288137170485e-06,9.43961605544824e-09,6.031407306446075e-10,5.081188529803643e-14,8.963261535095978e-17,3.2558197653428866e-18,0.29105228779622433,0.1911251625865118,0.29999944149560104,0.008874837413488162,6.985099770059664e-05,5.585043990140574e-07,0.16
0.39999999999999997,2.20850736287147e-17,0.3,3.747143693979397e-20,8.3458556895346e-22,1.5780977334890708e-36,1.6146903149659076e-39,5.995161210896415e-42,0.19999704703124,0.1999999991901689,2.9402283992481993e-06,1.1930452917168774e-08,8.098311310688246e-10,7.659995264553334e-14,1.4178773810271943e-16,5.5023687835348426e-18,0.2905337718938603,0.1906157760217142,0.29999933403182305,0.009384223978285767,7.839793120112499e-05,6.659681770378258e-07,0.17
0.39999999999999997,3.615962847082742e-17,0.3,6.493683937803387e-20,1.5380340432833522e-21,3.6908387091028924e-36,3.8411360401209716e-39,1.4698021655524363e-41,0.19999651364255053,0.1999999989313324,3.47041741934316e-06,1.4871249613274771e-08,1.0686675752561223e-09,1.1274372373191403e-13,2.183028139222355e-16,9.00713695645667e-18,0.29001974043149303,0.19011138066979516,0.29999921409930463,0.009888619330204781,8.738392007478719e-05,7.859006954149185e-07,0.18
0.39999999999999997,5.749914874056033e-17,0.3,1.0874678184864654e-19,2.7250993522343823e-21,8.925423334810066e-36,9.857413020616141e-39,4.831533125652869e-41,0.19999592187026066,0.19999999861140177,4.058431432838839e-06,1.8309545501843573e-08,1.3885982415544752e-09,1.6241987316685652e-13,3.28049884756425e-16,1.431987972950228e-17,0.28951014547559806,0.18961192361980947,0.2999990811221633,0.010388076380190507,9.680083477947201e-05,9.188778368222082e-07,0.19
0.3999999999999999,8.935275910089436e-17,0.3,1.7843852644195351e-19,4.768767443295368e-21,2.471862768637003e-35,2.973652476353238e-38,1.925066698337695e-40,0.19999526914543647,0.1999999982205115,4.706780360520459e-06,2.2294484444130052e-08,1.7794885049697848e-09,2.295263961651776e-13,4.829331684495808e-16,2.224803728335358e-17,0.2890049396874949,0.189117352607581,0.2999989345399733,0.010882647392419,0.00010664067946930695,1.0654600268130801e-06,0.2
0.3999999999999999,1.3577346138803873e-16,0.3,2.859274823709006e-19,8.13365872051795e-21,6.012159429808585e-35,7.571588812627303e-38,5.5094766978843674e-40,0.19999455296208968,0.199999997747909,5.417908704715669e-06,2.6876795054546494e-08,2.2520909855007904e-09,3.187630950315201e-13,6.975835294470425e-16,3.3798812227520806e-17,0.28850407631721847,0.18862761600908984,0.29999877380754936,0.011372383990910133,0.00011689559039729086,1.2261924507592667e-06,0.21
0.3999999999999998,2.0191409850793578e-16,0.3,4.468262664768127e-19,1.344403135420076e-20,1.2800437578044512e-34,1.652482535282145e-37,1.2723748565374416e-39,0.19999377087597012,0.19999999718191847,6.194196827121116e-06,3.2108684328890954e-08,2.8180815246123955e-09,4.3574662196485926e-13,9.900845715710527e-16,5.0252487933130877e-17,0.28800750919405105,0.18814266283034697,0.2999985983946397,0.011857337169653022,0.00012755783367276758,1.4016053603878778e-06,0.22
0.39999999999999974,2.945587109411638e-16,0.3,6.829313907909161e-19,2.1630362432216972e-20,2.7031547247433912e-34,3.6282235823778026e-37,3.1977157957159964e-39,0.1999929205034267,0.19999999650991404,7.037962153953974e-06,3.80437446364989e-08,3.4900858978261357e-09,5.871320833572621e-13,1.3827180229540461e-15,7.329399647186622e-17,0.2875151927176347,0.18766244269788007,0.29999840778563713,0.012337557302119878,0.0001386198031414772,1.5922143629218598e-06,0.23
0.3999999999999996,4.2287583823508154e-16,0.3,1.0258393701128534e-18,3.4147967306401053e-20,5.993083398112143e-34,8.48420903274464e-37,8.926098269159244e-39,0.19999199952027585,0.19999999571829224,7.951460373293158e-06,4.473686013114453e-08,4.281707651499957e-09,7.807446431917512e-13,1.9028529779337355e-15,1.0519939448552914e-16,0.2870270818491098,0.18718690584925043,0.29999820147929196,0.012813094150749516,0.00015007401827864166,1.7985207081366624e-06,0.24
0.3999999999999994,5.980041108422122e-16,0.3,1.5144974742391455e-18,5.280514226625796e-20,1.2519012403428312e-33,1.8410824538901033e-36,2.1603222700084735e-38,0.19999100566081432,0.19999999479247485,8.936886479585207e-06,5.224415215070754e-08,5.207524998877377e-09,1.025699175552056e-12,2.5831912269040714e-15,1.48733518055346e-16,0.2865431321037035,0.18671600312509024,0.29999797898846,0.013283996874909717,0.00016191312234149777,2.0210115400814585e-06,0.25
0.39999999999999913,8.336961919206898e-16,0.3,2.198219930902775e-18,7.994135313866121e-20,2.420803493820866e-33,3.6504626939417605e-36,4.572014854159185e-38,0.1999899367167458,0.19999999371688973,9.996375909526613e-06,6.06228976464357e-08,6.283110060557747e-09,1.3325437828833144e-12,3.4626543211113693e-15,2.073094262115309e-16,0.2860632995423885,0.18624968596016644,0.2999977398398305,0.013750314039833502,0.0001741298803664546,2.2601601695374037e-06,0.26
0.39999999999999886,1.1471470426070712e-15,0.3,3.142208113945077e-18,1.188840085859972e-19,4.628036683250288e-33,7.187485341432312e-36,9.83409304586413e-38,0.19998879053611546,0.19999999247495004,1.113200566887768e-05,6.993144663859633e-08,7.525049694005174e-09,1.7133994125422634e-12,4.587440430995176e-15,2.8519262045690013e-16,0.2855875407636103,0.18578790637451856,0.2999974835736558,0.014212093625481398,0.0001867171771818611,2.5164263442293808e-06,0.27
0.39999999999999847,1.5598147743012644e-15,0.3,4.43290678602401e-18,1.7438550096981805e-19,8.980903786882615e-33,1.4441881601904553e-35,2.195855982731628e-37,0.19998756502226855,0.19999999104903649,1.2345795434049273e-05,8.022914427388987e-08,8.950963144779482e-09,2.1821071437619707e-12,6.012105131777939e-15,3.877034967465474e-16,0.28511581289521964,0.18533061696481212,0.29999720974348704,0.014669383035187826,0.0001996680154634372,2.790256512996394e-06,0.28
0.3999999999999979,2.097350891290915e-15,0.3,6.175223456432037e-18,2.5227084305446646e-19,1.6846651388707136e-32,2.786736694604309e-35,4.587456463999702e-37,0.19998625813291535,0.19999998942050448,1.3639708541463827e-05,9.157628343934909e-08,1.057949501782488e-08,2.7543986737748636e-12,7.800084752943722e-15,5.212013630968935e-16,0.28464807358741134,0.18487777089675017,0.29999691791593625,0.01512222910324978,0.0002129755139793511,3.082084063773397e-06,0.29
0.39999999999999725,2.7904984433356275e-15,0.3,8.498313580490604e-18,3.5990502334156404e-19,3.012153090794317e-32,5.088337229698113e-35,8.852854195024279e-37,0.19998486787912842,0.19999998756967052,1.5015653047978998e-05,1.0403403331246256e-07,1.2430328805845546e-08,3.4480579819996946e-12,1.0024884036091745e-14,6.933059964030322e-16,0.2841842810049785,0.1844293218967675,0.29999660767042224,0.015570678103232483,0.00022663290571526258,3.392329577826441e-06,0.3
0.39999999999999636,3.6763294751372054e-15,0.3,1.1566218205469486e-17,5.071078418710998e-19,5.326986189384183e-32,9.22613791733187e-35,1.7112144376071373e-36,0.19998339232434154,0.19999998547579736,1.6475482789615896e-05,1.1766436676949403e-07,1.4524201732621386e-08,4.28307315364065e-12,1.2771365316246468e-14,9.132015166394625e-16,0.283724393819544,0.1839852242437022,0.29999627859891664,0.016014775756297756,0.00024063353600220817,3.7214010834436304e-06,0.31
0.3999999999999952,4.799177392308387e-15,0.3,1.5584403343750532e-17,7.06677577515508e-19,9.415788051520454e-32,1.6789319626427063e-34,3.3394217413624333e-36,0.19998182958339356,0.1999999831170872,1.8020998392609404e-05,1.3252999833128655e-07,1.688291165933691e-08,5.2818088030058174e-12,1.613695969410865e-14,1.1918661107959878e-15,0.283268371202209,0.18354543276090673,0.29999593030570176,0.01645456723909322,0.0002549708607251085,4.0696942983523365e-06,0.32
0.3999999999999938,6.210975235017671e-15,0.3,2.0798583782414538e-17,9.74182636395736e-19,1.6267071675594094e-31,2.9774581235117065e-34,6.275974663738247e-36,0.19998017782163904,0.1999999804706874,1.9653948213948725e-05,1.4869433879718572e-07,1.9529311095797754e-08,6.469210318406607e-12,2.0232688998219867e-14,1.5421572253748808e-15,0.282816172816835,0.18310990280902414,0.29999556240714453,0.016890097190975843,0.00026963844465050136,4.437592855549355e-06,0.33
0.39999999999999203,7.972488599875598e-15,0.3,2.7504424731791987e-17,1.328782278504364e-18,2.7244239567207576e-31,5.097030526996287e-34,1.1234774327387106e-35,0.19997843525401426,0.1999999775126842,2.1376029328952248e-05,1.6622143488672023e-07,2.2487313857794688e-08,7.872982266958374e-12,2.5184567959559627e-14,1.9791147934773823e-15,0.2823677588128481,0.18267859027826464,0.29999517453146024,0.01732140972173535,0.000284629959674755,4.82546853989878e-06,0.34
0.3999999999999898,1.0155761384191149e-14,0.3,3.607132279412096e-17,1.7963748792339074e-18,4.631064639136773e-31,9.032701001695579e-34,2.0711234212858083e-35,0.19997660014406118,0.1999999742180851,2.3188888563028897e-05,1.8517589591688045e-07,2.578191241658405e-08,9.523722150304906e-12,3.1134843211688086e-14,2.5205601989668877e-15,0.28192308981760633,0.1822514515802255,0.29999476631846506,0.017748548419774482,0.0002999391829974637,5.233681534999496e-06,0.35
0.39999999999998714,1.2844545987944573e-14,0.3,4.694186911732156e-17,2.4089587876728123e-18,7.910007490111607e-31,1.6220848830121234e-33,3.830871897841894e-35,0.19997467080308498,0.19999997056082783,2.509412338237301e-05,2.056228543060807e-07,2.943916901138117e-08,1.1455150700696412e-11,3.8243490369359815e-14,3.187204211051109e-15,0.2814821269300462,0.18182844364105394,0.29999433741936327,0.01817155635894603,0.0003155599955335365,5.662580636800398e-06,0.36
0.3999999999999838,1.6134685099678484e-14,0.3,6.063047600320417e-17,3.203830407352683e-18,1.3182633030751788e-30,2.821729844127111e-33,6.794952900007716e-35,0.19997264558933509,0.19999996651379218,2.7093282759546656e-05,2.276279304265468e-07,3.34862038416129e-08,1.3704353400001943e-11,4.668978561860365e-14,4.002743262977653e-15,0.28104483171453165,0.1814095238948244,0.2999938874965389,0.018590476105175564,0.00033148638036776184,6.112503461179772e-06,0.37
0.3999999999999798,2.013601420357009e-14,0.3,7.773989750942351e-17,4.225510790924014e-18,2.124199718780996e-30,4.7018382401224296e-33,1.146709133007909e-34,0.19997052290712264,0.19999996204879608,2.918786810644409e-05,2.512571782909167e-07,3.795119893823205e-08,1.6311965165656343e-11,5.6673805390537995e-14,4.994326461659964e-15,0.2806111661940487,0.18099465027622952,0.29999341622333286,0.01900534972377044,0.0003477124210953315,6.583776667198902e-06,0.38
0.39999999999997493,2.49737507099298e-14,0.3,9.897136334720225e-17,5.526652721330316e-18,3.3079655477903726e-30,7.513056751118287e-33,1.8480174796117201e-34,0.19996830120598721,0.19999995713660024,3.1379334154736256e-05,2.765770425549059e-07,4.2863393603519837e-08,1.9322386425624086e-11,6.841804393553324e-14,6.1928976340810565e-15,0.28018109284385617,0.1805837812137523,0.2999929232838322,0.019416218786247667,0.00036423230025121905,7.076716167886805e-06,0.39
0.3999999999999691,3.0790111884545896e-14,0.3,1.251377126915104e-16,7.16939071815141e-18,4.9991830660007396e-30,1.1586974692808071e-32,2.869387044153276e-34,0.19996597897987117,0.19999995174691199,3.3669089828436104e-05,3.0365431548078636e-07,4.825308040050032e-08,2.2783996974751176e-11,8.216908687652985e-14,7.633592992968237e-15,0.2797545745851824,0.18017687562288667,0.29999240837266106,0.019823124377113307,0.00038104029775288634,7.591627339044919e-06,0.4
0.3999999999999621,3.7750904750946185e-14,0.3,1.572518346859584e-16,9.238696938720003e-18,7.607060377630763e-30,1.8057977647089444e-32,4.571424575067368e-34,0.19996355476601171,0.19999994584832725,3.6058499414726566e-05,3.3255601583938334e-07,5.4151663386291377e-08,2.6749119703376584e-11,9.819911636536302e-14,9.357341967634113e-15,0.2793315747761837,0.17977389289648435,0.29999187119470183,0.02022610710351563,0.0003981307888386332,8.128805298250104e-06,0.41
0.39999999999995384,4.604334610316052e-14,0.3,1.9648092937041018e-16,1.1834242888405288e-17,1.164001426134546e-29,2.833892959986063e-32,7.405002198883624e-34,0.19996102714438962,0.19999993940838875,3.854888314610134e-05,3.633494157957729e-07,6.059159984939542e-08,3.1274452437315905e-11,1.1680789790176374e-13,1.1410346544895602e-14,0.2789120572082273,0.17937479290069414,0.29999131146495517,0.020625207099305834,0.00041549824300141547,8.688535044941682e-06,0.42
0.3999999999999439,5.5876686054728224e-14,0.3,2.441430188149885e-16,1.5068980783387295e-17,1.7658386596910448e-29,4.3982952083254777e-32,1.1862011444731425e-33,0.19995839473702837,0.19999993239361005,4.114151794080938e-05,3.961020254029463e-07,6.7606376086135e-08,3.6421362986709315e-11,1.3832470133340002e-13,1.3844239151654968e-14,0.2784959861007087,0.17897953596936345,0.29999072890836237,0.02102046403063652,0.00043313722265497524,9.271091637708977e-06,0.43
0.39999999999993224,6.74857362693798e-14,0.3,3.0174725036056216e-16,1.9074691139525843e-17,2.6365171100739943e-29,6.694556545877844e-32,1.8566240245429973e-33,0.199955656207137,0.19999992476946477,4.3837638308131625e-05,4.308815330396619e-07,7.523051853182896e-08,4.225604211721608e-11,1.6311015125226765e-13,1.6716943549891977e-14,0.278083326094344,0.17858808289683967,0.2999901232595898,0.021411917103160337,0.0004510423815212467,9.876740410318603e-06,0.44
0.39999999999991853,8.113303052209343e-14,0.3,3.710128625881062e-16,2.4004081395413535e-17,3.8627069301605215e-29,9.964463743761694e-32,2.8293415410352487e-33,0.19995281025835807,0.19999991650039523,4.663843714273661e-05,4.6775577207003413e-07,8.349958467636293e-08,4.884973774442344e-11,1.9155820889127836e-13,2.009320510728218e-14,0.27767404224544423,0.1782003949318034,0.2999894942628386,0.021799605068196566,0.0004692084632053302,1.0505737161467673e-05,0.45
0.3999999999999025,9.711141817032183e-14,0.3,4.538970320771457e-16,3.003452769554522e-17,5.559242510344433e-29,1.4534805022474286e-31,4.214239200457482e-33,0.19994985563400905,0.19999990754981894,4.95450665255768e-05,5.067926841682142e-07,9.245015703284604e-08,5.627897105305235e-11,2.2409814173694012e-13,2.404522456492872e-14,0.2772681000201077,0.17781643377101766,0.2999888416716541,0.02218356622898231,0.0004876302997595054,1.115832834600601e-05,0.46
0.3999999999998837,1.1575135021076385e-13,0.3,5.527313287270114e-16,3.739267166759375e-17,8.010587720829536e-29,2.129568623208449e-31,6.37396531700261e-33,0.19994679111604344,0.1999998978800777,5.255863882191127e-05,5.480602100153265e-07,1.021198936628146e-07,6.462544671953732e-11,2.611955430542096e-13,2.8654406975985255e-14,0.27686546528574546,0.17743616155027558,0.29998816524866334,0.022563838449724368,0.0005063028097460979,1.1834751336757755e-05,0.47
0.39999999999986197,1.3741859998986066e-13,0.3,6.701329720913823e-16,4.633556658476809e-17,1.1540364248005853e-28,3.1256835621833823e-31,9.717716628167946e-33,0.19994361552464937,0.19999988745250982,5.568022710381027e-05,5.916263393047689e-07,1.1254745617187477e-07,7.397662063022573e-11,3.033555403289995e-13,3.401083955342975e-14,0.27646610430859364,0.17705954084163944,0.29998746476547455,0.0229404591583605,0.0005252209974399384,1.2535234525549979e-05,0.48
0.3999999999998367,1.625169858992634e-13,0.3,8.090319399534758e-16,5.715407396439884e-17,1.6519266690437205e-28,4.5573004166850975e-31,1.4712025956926265e-32,0.19994032771754816,0.19999987622746165,5.891086589089267e-05,6.375590830867168e-07,1.2377249814808908e-07,8.44259407971833e-11,3.5112498550592944e-13,4.021395817115694e-14,0.2760699837483706,0.17668653464768128,0.29998674000250025,0.023313465352318683,0.0005443799514940706,1.3259997499861886e-05,0.49
0.3999999999998075,1.914923290243362e-13,0.29999999999999993,9.727257351656623e-16,7.018152067139271e-17,2.3405256965788015e-28,6.5678728822413995e-31,2.1942103317498285e-32,0.19993692658923434,0.1999998641642859,6.225155195231762e-05,6.85926429730757e-07,1.3583566672747317e-07,9.60730160056722e-11,4.0509445636558354e-13,4.737350784752972e-14,0.27567707065236624,0.17631710639512763,0.2999859907487662,0.02368289360487234,0.0005637748435022026,1.400925123395944e-05,0.5
0.399999999999774,2.2483550885383722e-13,0.29999999999999993,1.1649117817139925e-15,8.579797879409823e-17,3.2755847367497185e-28,9.332839626625444e-31,3.212931059513838e-32,0.19993341107029589,0.19999985122135394,6.57032450242566e-05,7.367963192678205e-07,1.487785904462685e-07,1.090238565806548e-10,4.659005394962666e-13,5.561028969913364e-14,0.27528733245025927,0.17595121992927093,0.29998521680174023,0.02404878007072905,0.0005834009267038046,1.4783198259835644e-05,0.51
0.39999999999973546,2.6308622708682294e-13,0.2999999999999999,1.3897373681858823e-15,1.0443863802330805e-16,4.531309351249845e-28,1.3091654941237198e-30,4.6298902596285767e-32,0.19992978012671234,0.19999983735606242,6.926686855069963e-05,7.90236611059418e-07,1.626438725270035e-07,1.233910766690365e-10,5.342278486713557e-13,6.50570754363114e-14,0.2749007369487127,0.17558883950814796,0.2999844179671564,0.024411160491852026,0.0006032535346498847,1.558203284369532e-05,0.52
0.39999999999969144,3.068410003377877e-13,0.2999999999999999,1.651962804746629e-15,1.266293412323009e-16,6.258944383430008e-28,1.8373120383405696e-30,6.698566157519188e-32,0.19992603275891502,0.19999982252479673,7.294331067599693e-05,8.46314994298511e-07,1.7747512741813422e-07,1.3929380933824107e-10,6.108088623342505e-13,7.586051778045746e-14,0.27451725232376634,0.17522992979440283,0.2999835940587773,0.024770070205597145,0.0006233280794439703,1.6405941222799098e-05,0.53
0.3999999999996412,3.5675119641086954e-13,0.2999999999999998,1.956852354289978e-15,1.5295633127257968e-16,8.622944008825025e-28,2.5748116501861488e-30,9.690117010572486e-32,0.19992216800147847,0.1999998066830036,7.673342456890603e-05,9.050990447893927e-07,1.9331690821108897e-07,1.5685833650257388e-10,6.964293009674647e-13,8.81807192549808e-14,0.27413684711900543,0.1748744558532258,0.29998274489831833,0.025125544146774165,0.0006436200511113658,1.7255101681817686e-05,0.54
0.399999999999584,4.135276590954781e-13,0.2999999999999998,2.3102424920419465e-15,1.8407862283672309e-16,1.1815921614344773e-27,3.588640317811399e-30,1.3923386066620958e-31,0.19991818492242933,0.19999978978519514,8.063802915144791e-05,9.666561907172572e-07,2.1021470265752768e-07,1.7621826498882253e-10,7.919300392760076e-13,1.0219235207413757e-13,0.27375949024019947,0.17452238314658064,0.2999818703152738,0.02547761685341933,0.000664125016285275,1.8129684726281987e-05,0.55
0.3999999999995192,4.779453388419462e-13,0.29999999999999977,2.7186086321413476e-15,2.2073986541668327e-16,1.6072331361361072e-27,4.9608480112513164e-30,1.979222960229588e-31,0.19991408262257668,0.19999977178495482,8.465790980554278e-05,1.0310536818163394e-06,2.2821492707730196e-07,1.97514713720229e-10,8.982091359784226e-13,1.1808578035480084e-13,0.2733851509501133,0.17417367752761462,0.29998097014674946,0.02582632247238537,0.0006848386169304827,1.9029853250644923e-05,0.56
0.3999999999994458,5.508473689896425e-13,0.2999999999999997,3.1891150961513758e-15,2.6377602570782127e-16,2.167406757493406e-27,6.790620403754018e-30,2.7776041655393734e-31,0.19990986023489718,0.19999975263495176,8.879381902107666e-05,1.0983585699729e-06,2.473649121381817e-07,2.2089655159878546e-10,1.0162242861800004e-12,1.3606805281635574e-13,0.27301379886380683,0.1738283052355826,0.2999800442373079,0.026171694764417393,0.0007057565691659436,1.9955762692231444e-05,0.57
0.39999999999936287,6.331497697414483e-13,0.29999999999999966,3.72969541391195e-15,3.1413233696524466e-16,2.899559059520577e-27,9.213589960079952e-30,3.855749470269717e-31,0.1999055169238812,0.19999973228694706,9.304647708563276e-05,1.1686376795850625e-06,2.6771289657643756e-07,2.4652057656813294e-10,1.1469949773913147e-12,1.5636403568470727e-13,0.2726454039435687,0.1734862328903875,0.2999790924388049,0.02651376710961248,0.0007268746620173927,2.0907561195239163e-05,0.58
0.3999999999992695,7.258480654630054e-13,0.2999999999999996,4.349237209509664e-15,3.72912915718236e-16,3.869151425957095e-27,1.2483374226768198e-29,5.35274095826195e-31,0.19990105188470242,0.19999971069176928,9.741657296113226e-05,1.2419575368346487e-06,2.8930805152118e-07,2.745514767168861e-10,1.2916034511573364e-12,1.7921796612107497e-13,0.27227993649226767,0.17314742748545578,0.2999781146101802,0.026852572514544207,0.0007481887558555798,2.1885389819928298e-05,0.59
