Time,naive_Tcells,eff_Tcells,tumor_cells,Sn,n,Kn,De,gamma_E,An,Ae,Dn,Rc,Cmax,Dc,gamma_C,TumorMicroenvr,Naive_Tcells_production,Naive_Tcells_degradation,eff_Tcells_production,eff_Tcells_degradation,Tumor_growth,Tumor_killing
18.0,9.80161196297085,0.00015368964055227928,9007.898405632319,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,2.817092431719041,0.07892050340980461,0.07895808497347129,166.35671330490717,216.18485470490415
19.0,7.674862513809004,0.00012095687876596662,8958.348264303264,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,2.2056606461033237,0.06177163688951225,0.061799996225702127,165.72328521898686,214.99667419220552
20.0,6.07949200983165,9.629950720892236e-05,8909.349140525663,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,1.7470281916059633,0.04891162118450655,0.04893294796389954,165.09536489412835,213.82146228844783
21.0,4.882706328187456,7.773185249592222e-05,8860.893603097651,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,1.4030003854984994,0.0392673627328895,0.03928341900441747,164.47290002918606,212.65910464385018
22.0,3.9849106284414173,6.37563290068215e-05,8812.974290348015,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,1.1449337870464102,0.032034370115339356,0.03204645153659502,163.85583819088384,211.50947256653185
23.0,3.3114061737071476,5.3243731862522074e-05,8765.583922205115,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.9513468313061331,0.026609495828420746,0.026618579917981208,163.2441269868292,210.37242731076284
24.0,2.80614576650643,4.5342260679958726e-05,8718.715308696113,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.8061230175426596,0.022540374586782336,0.02254719963051501,162.6377141944112,209.24782329941485
25.0,2.4271034079846645,3.940978716266846e-05,8672.361355704656,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.6971786619435203,0.019487943870957574,0.019493050104034865,162.03654785552757,208.13551049879996
26.0,2.142745727056815,3.496206426763396e-05,8626.51506883661,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.6154477593576222,0.0171978973174681,0.017201732751095856,161.4405763475873,207.03533620944623
27.0,1.9294221854267262,3.163383801239176e-05,8581.169555689272,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.5541312161876897,0.015479577268678888,0.015482443829251622,160.84974843421926,205.9471463884284
28.0,1.7693910772968964,2.9149772095901643e-05,8536.318027170595,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.5081290372765427,0.014190017248013609,0.014192153258347866,160.26401330379377,204.8707866242292
29.0,1.6493435773547014,2.7302230977500053e-05,8491.9537978636,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.4736158075918635,0.013222014813195791,0.013223599859546504,159.68332059548442,203.80610286116067
30.0,1.559295369726407,2.5934641927019295e-05,8448.070285883263,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.4477219255701128,0.012495178622072068,0.012496348029382522,159.10762041854295,202.75294192909365
31.0,1.4917520529232113,2.4928875139967013e-05,8404.661012250985,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.4282935955547935,0.011949189848685171,0.011950047125726743,158.5368633650108,201.71115193029073
32.0,1.4410965695890583,2.419593995112264e-05,8361.719599973414,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.4137166773900433,0.011538857422637324,0.01153947970574301,157.97100051823224,200.68058251249983
33.0,1.4031105529875645,2.3668658122542748e-05,8319.239772755056,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.40277906434128324,0.011230256919090785,0.011230699392622343,157.40998345617737,199.6610850682985
34.0,1.3746322754552105,2.3296441699840845e-05,8277.215354438678,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.39457233811555026,0.010997971573070827,0.010998279834187318,156.85376426399955,198.65251288566748
35.0,1.3532855370375165,2.3041065768722508e-05,8235.640265782133,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.38841383271308055,0.010822907164430483,0.010823114273381866,156.3022955109437,197.65472120181255
36.0,1.3372918502194229,2.287378600668163e-05,8194.508524915333,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3837926415321148,0.010690778044831793,0.01069090989824598,155.7555302754928,196.66756730389093
37.0,1.3253155331219544,2.2772895266441982e-05,8153.814244988656,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3803250944461337,0.010590859709963842,0.010590931464499447,155.2134221329627,195.69091054747116
38.0,1.3163528545749652,2.272202461539294e-05,8113.551632282624,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3777228970143261,0.010515096275490871,0.010515126842082898,154.6759251486864,194.7246123632953
39.0,1.3096521906873937,2.2708828802357636e-05,8073.714985073616,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3757701830688638,0.010457457605169708,0.01045745549815948,154.1429938808327,193.76853627008802
40.0,1.3046491392427377,2.2724007827310863e-05,8034.298691841916,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.37430486982921274,0.010413417455962337,0.010413390784889233,153.6145833740422,192.82254786122036
41.0,1.3009199249671954,2.276054073159302e-05,7995.297229729112,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3732052692774351,0.010379578726531957,0.010379533592950687,153.0906491559527,191.88651479071862
42.0,1.2981463344325836,2.281312871057522e-05,7956.705162954898,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3723800133350733,0.010353391573514488,0.010353332261304716,152.57114723276032,190.96030675196496
43.0,1.29609011981389,2.2877779818064013e-05,7918.51714130889,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.37176069987393484,0.010332947675831842,0.010332874557677956,152.05603408537613,190.0437954539018
44.0,1.294572527378667,2.295151117158669e-05,7880.727894815812,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.37129601209036667,0.010316815859947549,0.010316738469483173,151.54526661340617,189.1368545018908
45.0,1.2934575522877365,2.303200022971364e-05,7843.332155761348,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3709469093076297,0.010303907692754253,0.010303824396822212,151.03880109334395,188.2393575363371
46.0,1.292647425466514,2.3117596866089382e-05,7806.324983304601,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3706853281240031,0.010293440974758579,0.010293353295333737,150.5365975927177,187.35118602349894
47.0,1.2920650446477646,2.32069842973303e-05,7769.701299729939,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3704891399253881,0.01028479920684336,0.010284708250582631,150.03861370631958,186.47221813497595
48.0,1.2916532186455212,2.3299181358820666e-05,7733.4561437207185,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.37034193203523114,0.010277525287128695,0.010277431996120637,149.54480799587233,185.6023348264267
49.0,1.2913686036360552,2.3393439390661796e-05,7697.584643487176,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.37023126697550374,0.010271272966242913,0.010271177881095855,149.0551396424431,184.7414191955609
50.0,1.2911798568344415,2.3489215453141915e-05,7662.082004112838,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3701481515864054,0.010265791951280143,0.010265695580448072,148.5695682890405,183.88935617930508
51.0,1.2910635659575709,2.3586102613448924e-05,7626.943507600225,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.370085868837544,0.010260895367861591,0.010260798546026541,148.08805405524996,183.04603255683992
52.0,1.291001727708015,2.3683782456414264e-05,7592.164509153892,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.37003925418494826,0.010256439600184087,0.010256341973399193,147.61055750003396,182.21133686170657
53.0,1.2909805658312452,2.3782012704511004e-05,7557.740434575859,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.370004356203015,0.010252314826813852,0.010252216508662692,147.13703959913727,181.3851593196719
54.0,1.2909897574405165,2.3880610494881e-05,7523.666779138509,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699782143823825,0.010248438809634094,0.010248340266363773,146.66746174234413,180.56739182215435
55.0,1.2910216153064538,2.3979437097028292e-05,7489.939106802161,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36995862441510147,0.01024475035027497,0.010244651680440788,146.2017857352061,179.7579279078714
56.0,1.2910701800752815,2.4078384896697e-05,7456.5530487909355,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699438777812646,0.010241202051103456,0.010241103511220383,145.73997379164754,178.9566627290178
57.0,1.2911317916115423,2.4177385012163267e-05,7423.504304379827,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36993292525617094,0.01023776481573983,0.010237665752770861,145.28198855691005,178.16349306998205
58.0,1.2912032975453305,2.4276381634596727e-05,7390.788636800788,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699248634066136,0.010234413620333654,0.010234314429564538,144.82779306267707,177.3783172497601
59.0,1.2912819504580346,2.4375323567105566e-05,7358.401874662676,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699189050818828,0.010231126685347857,0.01023102791507697,144.37735075822607,176.6010351562537
60.0,1.2913658575370175,2.4474173242199906e-05,7326.339908524347,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699145081703524,0.010227889030637514,0.01022779064466333,143.930625474094,175.83154816380303
61.0,1.291453235037484,2.4572895046675923e-05,7294.598690887647,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699111619607238,0.010224686561914243,0.0102245881267257,143.48758143290175,175.06975913331618
62.0,1.2915432487472875,2.4671470186889492e-05,7263.174234956787,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699086278451458,0.010221512719466532,0.010221413077251523,143.0481832428106,174.31557238212844
63.0,1.2916353023625764,2.4769889945916242e-05,7232.062613980339,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699067354154112,0.010218362839892555,0.01021826248370907,142.61239589886236,173.56889366838504
64.0,1.2917291054713171,2.486815074858498e-05,7201.25995987604,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699054019044129,0.010215234684420196,0.01021513548615552,142.18018477405153,172.82963015816287
65.0,1.2918241982892953,2.496624432812782e-05,7170.762462492926,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699044960644486,0.010212124676604178,0.010212029309779694,141.75151561906495,172.09769040800418
66.0,1.2919202171816087,2.5064152515923216e-05,7140.566368272071,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990391420960467,0.010209029993837361,0.010208937182508034,141.32635455334446,171.3729843328984
67.0,1.292016666474509,2.5161853487809576e-05,7110.667979416589,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990351487517137,0.010205946772902916,0.010205850952263076,140.90466806305187,170.6554231862061
68.0,1.2921133510890865,2.5259342204066855e-05,7081.063652748628,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699032426849957,0.010202873538787573,0.010202769371153981,140.4864229943975,169.94491953173315
69.0,1.2922101162551496,2.5356633700536597e-05,7051.749798943337,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699030538105069,0.010199809153055886,0.010199699276289572,140.07158655205632,169.24138722527564
70.0,1.29230700748801,2.545376107766181e-05,7022.722881474008,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990296175708515,0.010196754070867632,0.010196654617684379,139.66012629329023,168.54474138936106
71.0,1.292404006190578,2.555069800309557e-05,6993.979410865354,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990296166366987,0.010193708187644776,0.010193625388113598,139.25201005516368,167.85489827717888
72.0,1.292501015892861,2.564734650554391e-05,6965.51593564578,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699030263634065,0.010190670719906921,0.010190573249061191,138.84720583388855,167.171775055696
73.0,1.292597941051399,2.574382246612479e-05,6937.329130689425,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990312902937783,0.010187641091954568,0.010187545209923867,138.44568305129124,166.4952919190898
74.0,1.2926947484873432,2.584007827966578e-05,6909.415621972608,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990326058482936,0.01018461905968575,0.010184522934179416,138.04741006950667,165.82536789188478
75.0,1.292791410225438,2.5936118705424932e-05,6881.77149146966,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990341284398875,0.010181604382511535,0.010181508047074506,137.65234710662443,165.161908941368
76.0,1.2928879092605514,2.603194289427452e-05,6854.393739369882,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699035816115168,0.010178597020553773,0.010178501207562807,137.2604671239291,164.5048430720434
77.0,1.2929842293234426,2.612754698072273e-05,6827.278492181398,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990376197039493,0.010175596806234356,0.010175500518726215,136.8717302231463,163.85407732021906
78.0,1.2930803651628437,2.6222929435849506e-05,6800.424090975562,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.369903954342261,0.010172603967382282,0.010172508219906437,136.48612792918576,163.20957187147386
79.0,1.2931763053491598,2.6318086427990034e-05,6773.827175409241,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990415562220685,0.010169618434455921,0.010169523061817615,136.10362707968042,162.57124607764703
80.0,1.2932720437278409,2.641300957201467e-05,6747.485473678769,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699043652806101,0.01016664032491365,0.010166543611860118,135.72420985303162,161.9390454155359
81.0,1.2933675692686235,2.6507695367943624e-05,6721.395745154284,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990458035350626,0.010163669576406568,0.010163568827627088,135.34784418927399,161.3128921100859
82.0,1.2934628832120603,2.6602162983389524e-05,6695.555073908674,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990480166849754,0.010160706282437895,0.010160606747296633,134.97450238785058,160.69271617856722
83.0,1.29355797393691,2.6696409317231337e-05,6669.9595974874765,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699050253235615,0.010157750268448524,0.010157655300798681,134.6041427372838,160.0784249221962
84.0,1.2936528405458065,2.679042055891336e-05,6644.60669758146,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990525172928956,0.01015480160927522,0.01015471017514412,134.23674118444464,159.46995550180827
85.0,1.293747479073048,2.6884189897027236e-05,6619.493338756031,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699054799283367,0.010151860293088975,0.010151769065618876,133.87226734387818,158.86723506711056
86.0,1.293841887066415,2.697772082145891e-05,6594.616648442324,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699057095156524,0.01014892634579715,0.010148833747621096,133.51069289098356,158.27019467634443
87.0,1.2939360643101556,2.707101699480649e-05,6569.974041662979,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990594098585927,0.010145999847481067,0.010145906404524315,133.1519933984998,157.67877228992313
88.0,1.294030008079373,2.7164076536731613e-05,6545.562644932343,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.369906173755973,0.010143080803134499,0.010142986608747094,132.79613996496602,157.09289894421636
89.0,1.294123718364536,2.7256901712430284e-05,6521.379957142447,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.369906408375745,0.010140169292678785,0.010140075984224665,132.4431088409491,156.51251461253614
90.0,1.2942171931456437,2.7349491162836556e-05,6497.423213049479,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990664448382704,0.01013726532990675,0.010137174315899684,132.09287215798142,155.9375529290438
91.0,1.29431043069065,2.74418348386787e-05,6473.689935302579,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699068820707595,0.010134368961031074,0.010134278560530832,131.74540599039506,155.3679544374999
92.0,1.2944034295801798,2.7533932122658856e-05,6450.177446826741,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990712094798733,0.010131480205361688,0.01013138881563865,131.4006832330253,154.8036548880986
93.0,1.2944961889088369,2.7625789561030022e-05,6426.883322372367,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990736130817414,0.010128599125421332,0.010128508130106,131.05868021656158,154.24459607466773
94.0,1.2945887072681685,2.7717405496130525e-05,6403.804973163999,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990760297028874,0.010125725740300993,0.010125636193730298,130.7193706243077,153.69071586661485
95.0,1.2946809833454256,2.7808772930513127e-05,6380.939984989034,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990784593157117,0.010122860086318446,0.010122770966049294,130.38273045824772,153.14195632295898
96.0,1.2947730158419586,2.789988729616273e-05,6358.285902494187,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990809010126147,0.010120002189133875,0.010119911190541833,130.04873487619827,152.59825851529624
97.0,1.2948648035451948,2.7990753099617944e-05,6335.84031628638,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.3699083354201835,0.010117152084051017,0.010117058918321193,129.7173594760861,152.0595646180704
98.0,1.2949563452870085,2.8081377480140855e-05,6313.6008927806615,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990858188486464,0.010114309815065625,0.010114217179204342,129.3885807438021,151.52581862506213
99.0,1.2950476398949338,2.8171756551082658e-05,6291.565239521212,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990882937748976,0.010111475400561482,0.010111384849388927,129.06237406732606,150.99696311739862
100.0,1.2951386864603127,2.8261881530719223e-05,6269.731129522154,0.37,720.0,0.062,0.3,0.057,0.14,0.98,0.23,0.0057,230000.0,0.024,0.0034,1.0,0.37,0.36990907800523576,0.010108648877679574,0.010108559273944216,128.73871706019312,150.4729446475771
