Host_Cells_1e8_1_task1,Tumor_Cells_1e8_2_task1,_1_task1
10.0,0.000677,0.0
9.999996080014943,0.0006932592000632413,0.1
9.999992180185703,0.0007086971016198466,0.2
9.999988299531005,0.0007245239404203989,0.30000000000000004
9.999984435079465,0.0007407950703990227,0.4
9.9999805837878,0.0007575278445243064,0.5
9.999976742601909,0.0007747389958923559,0.6000000000000001
9.999972908453367,0.0007924459856323412,0.7000000000000001
9.999969078258488,0.0008106669478938475,0.8
9.99996524891499,0.0008294207219485825,0.9
9.9999614172963,0.0008487269759424798,1.0
9.999957580247635,0.00086860623297339,1.1
9.99995373457094,0.0008890801611688348,1.2000000000000002
9.99994987703016,0.0009101713638084846,1.3
9.999946004383618,0.0009319025196048383,1.4000000000000001
9.999942113285979,0.0009542987086663348,1.5
9.999938200443825,0.000977383739746722,1.6
9.999934262388923,0.0010011851690044965,1.7000000000000002
9.999930295709927,0.0010257293523606766,1.8
9.999926296825176,0.0010510458098407396,1.9000000000000001
9.999922262160512,0.0010771641140973369,2.0
9.999918188017563,0.0011041157622429382,2.1
9.999914070638662,0.001131933434331393,2.2
9.999909906175155,0.0011606512225352194,2.3000000000000003
9.999905690681548,0.0011903047037169806,2.4000000000000004
9.999901420131035,0.0012209308775649643,2.5
9.999897090365826,0.0012525685748590947,2.6
9.99989269715663,0.0012852579137916109,2.7
9.999888236106493,0.0013190413278998528,2.8000000000000003
9.999883702754186,0.0013539624000332396,2.9000000000000004
9.999879092438029,0.0013900674297473471,3.0
9.999874400427597,0.0014274039122060996,3.1
9.99986962178237,0.0014660221524504086,3.2
9.999864751453593,0.00150597411157873,3.3000000000000003
9.999859784201748,0.0015473143334619652,3.4000000000000004
9.999854714619516,0.001590099688145371,3.5
9.99984953711802,0.0016343895331418037,3.6
9.999844245867425,0.0016802463813896191,3.7
9.99983883493829,0.0017277343000343555,3.8000000000000003
9.999833298198974,0.0017769200743388246,3.9000000000000004
9.999827629051245,0.001827876219032275,4.0
9.999821820974242,0.0018806747854281252,4.1000000000000005
9.99981586715518,0.0019353915659652851,4.2
9.999809760385098,0.0019921072796024713,4.3
9.99980349319114,0.0020509060671586423,4.4
9.999797057985155,0.0021118738012142458,4.5
9.999790446817284,0.0021751009103333904,4.6000000000000005
9.999783651261291,0.0022406838210987964,4.7
9.999776662768989,0.002308720636067747,4.800000000000001
9.999769472393792,0.0023793144939945427,4.9
9.999762070792213,0.002452573474578149,5.0
9.999754448267893,0.0025286101353927995,5.1000000000000005
9.999746594758886,0.002607541660594104,5.2
9.999738499784963,0.0026894904222237487,5.300000000000001
9.999730152418966,0.002774584250808407,5.4
9.999721541336106,0.0028629560431463674,5.5
9.999712654749581,0.0029547443678027445,5.6000000000000005
9.999703480329096,0.0030500945381898496,5.7
9.99969400529807,0.003149157344730848,5.800000000000001
9.999684216372781,0.003252089813358552,5.9
9.999674099689402,0.003359056095900725,6.0
9.99966364075289,0.003470228079932348,6.1000000000000005
9.99965282458215,0.0035857835969100044,6.2
9.999641635553385,0.0037059083310326656,6.300000000000001
9.999630057268996,0.0038307972737161157,6.4
9.999618072782646,0.003960652188996808,6.5
9.999605664427557,0.004095683561124073,6.6000000000000005
9.999592813752715,0.004236111322936812,6.7
9.999579501502387,0.004382165095139346,6.800000000000001
9.99956570772043,0.004534083016243004,6.9
9.999551411594707,0.004692113509799778,7.0
9.999536591295373,0.004856517191935398,7.1000000000000005
9.999521224261054,0.005027563511434978,7.2
9.999505286950741,0.00520553365560504,7.300000000000001
9.99948875475988,0.005390721542200054,7.4
9.999471602053132,0.005583433424383332,7.5
9.999453802233058,0.005783987070545587,7.6000000000000005
9.999435327550973,0.0059927139942139605,7.7
9.999416148916932,0.006209961681062972,7.800000000000001
9.99939623626335,0.006436089308607083,7.9
9.999375558216897,0.006671471600026986,8.0
9.999354081952788,0.006916500513638208,8.1
9.999331773339005,0.007171583562958392,8.200000000000001
9.99930859691839,0.00743714402569692,8.3
9.99928451568841,0.0077136235045404825,8.4
9.999259490911701,0.00800148412102459,8.5
9.999233482518726,0.00830120385782826,8.6
9.999206448713313,0.00861328112832519,8.700000000000001
9.999178345729083,0.00893823759568001,8.8
9.999149128158338,0.009276614374590462,8.9
9.9991187487658,0.009628974188760693,9.0
9.999087158249385,0.009995904137437832,9.1
9.99905430507406,0.010378017615927057,9.200000000000001
9.999020135895876,0.010775949432691275,9.3
9.998984595094463,0.011190361205773533,9.4
9.998947624374283,0.011621945925257381,9.5
9.998909163404221,0.012071420652128139,9.600000000000001
9.998869149334217,0.012539532058290765,9.700000000000001
9.99882751655485,0.013027059165959596,9.8
9.998784196602811,0.013534814437175184,9.9
9.998739118555731,0.014063639324728237,10.0
9.998692208489468,0.014614410437870765,10.100000000000001
9.998643388899534,0.015188046057718289,10.200000000000001
9.99859257972305,0.01578549469204247,10.3
9.998539697468026,0.016407744882470727,10.4
9.998484654959135,0.01705582811129225,10.5
9.998427361401824,0.017730818100700665,10.600000000000001
9.998367722656067,0.01843382774386149,10.700000000000001
9.99830564059754,0.019166016303038762,10.8
9.99824101248719,0.01992859616580971,10.9
9.998173732152337,0.020722820308593504,11.0
9.998103688922033,0.02154999377611624,11.100000000000001
9.998030767186123,0.022411478634513583,11.200000000000001
9.997954846781049,0.023308689799928648,11.3
9.997875802994596,0.024243095044576415,11.4
9.997793505844609,0.025216223040649792,11.5
9.997707819440246,0.026229670716972436,11.600000000000001
9.997618603284899,0.027285088338594148,11.700000000000001
9.997525711006375,0.02838419401821746,11.8
9.997428989623726,0.029528781385392062,11.9
9.997328280476617,0.030720709871101235,12.0
9.997223418734496,0.031961910040758344,12.100000000000001
9.997114232745954,0.033254390626123065,12.200000000000001
9.997000543470046,0.03460024469784156,12.3
9.99688216518344,0.03600164227751531,12.4
9.99675890439283,0.037460841744443335,12.5
9.996630559894419,0.03898018957282309,12.600000000000001
9.996496922472401,0.040562123665368044,12.700000000000001
9.996357774488155,0.04220917806192145,12.8
9.996212889679104,0.04392398491950671,12.9
9.996062032705643,0.045709279678179164,13.0
9.995904958919574,0.047567903545318965,13.100000000000001
9.995741413893812,0.04950280852127729,13.200000000000001
