A,A_im,E,G,R,Time
1.0,0.0,0.0,100000000.0,0.0,0.0
1.077440592702927,0.0,10.37587886278611,95122237.28541414,2.0760377458918287,0.01
1.1530868668444352,0.0,21.49033579809074,90482589.35024007,4.301767773827053,0.02
1.2269265774857199,0.0,33.323543540332814,86069457.70183218,6.673613479142316,0.03
1.298948897093573,0.0,45.85560911511386,81871808.91372053,9.187996252495397,0.04
1.3691444969371118,0.0,59.06658845435348,77879147.39941983,11.841336144444071,0.05
1.4375056249418503,0.0,72.93650193516342,74081489.03459883,14.630052745544681,0.06
1.5040261758960207,0.0,87.4453506946412,70469336.44698225,17.550566321137712,0.07
1.5687017471158102,0.0,102.57313425011655,67033656.92783033,20.599299384267304,0.08
1.6315297202260026,0.0,118.29986579592774,63765855.66961178,23.772677486592166,0.09
1.6925093261016149,0.0,134.60558894063306,60657751.91737571,27.067130498316182,0.1
1.7516415954969398,0.0,151.47040291055833,57701572.89092781,30.47909687912167,0.11
1.8089294715359487,0.0,168.8744757624193,54889922.54140317,34.00502371345689,0.12
1.8643778973021794,0.0,186.7980594190705,52215754.15242465,37.64136739259017,0.13
1.9179936711650167,0.0,205.22151699741005,49672373.21941058,41.38459929811827,0.14
1.969785474906,0.0,224.12534149335767,47253418.39734054,45.23120787437594,0.15
2.019764045221272,0.0,243.49016780017251,44952824.84907261,49.17769781504368,0.16
2.0679420092326843,0.0,263.29679544991586,42764825.042605735,53.22059503470817,0.17
2.1143337476229562,0.0,283.5262087883644,40683945.16469625,57.356450828583306,0.18
2.158955642400452,0.0,304.15959353348126,38704965.36947351,61.58184113771001,0.19
2.2018259105181324,0.0,325.1783547964906,36822917.77853817,65.89337061764522,0.2
2.242964346918374,0.0,346.5641305042156,35033090.33243193,70.2876768136846,0.21
2.282392572144744,0.0,368.2988156054144,33330990.792301826,74.76143089553464,0.22
2.320133893162325,0.0,390.36457677456673,31712341.074376434,79.31134081567245,0.23
2.356212998464203,0.0,412.74385596330734,30173083.410102,83.93415428494795,0.24
2.3906561218477727,0.0,435.4193992960574,28709352.037321426,88.62666119643201,0.25
2.4234909508019395,0.0,458.3742714227877,27317463.691851147,93.38569623196247,0.26
2.4547463432056844,0.0,481.5918494664107,25993923.032229684,98.20814011269269,0.27
2.484452361670811,0.0,505.0558496821054,24735403.414361887,103.09092292333571,0.28
2.512640226229722,0.0,528.7503453049369,23538734.052490424,108.03102684083987,0.29
2.5393420878515496,0.0,552.6597553587756,22400903.475889545,113.02548611285904,0.3
2.5645909502434474,0.0,576.7688596225538,21319048.999249034,118.0713896283425,0.31
2.588420641140917,0.0,601.0628232798332,20290441.300949555,123.16588449505507,0.32
2.6108656472579237,0.0,625.5271851228143,19312485.4539726,128.30617543292468,0.33
2.6319609863186226,0.0,650.1478542301691,18382717.920183614,133.48952509772806,0.34
2.6517421567277055,0.0,674.9111432199097,17498789.3571901,138.7132590713107,0.35
2.670245016085572,0.0,699.8037565648326,16658464.19686519,143.97476494291396,0.36
2.687505683647029,0.0,724.812772557979,15859621.668591043,149.27149030944057,0.37
2.7035604296226126,0.0,749.9256784633418,15100239.622479899,154.60094847395033,0.38
2.7184455860538077,0.0,775.1303611943699,14378392.56211082,159.9607176355503,0.39
2.732197511905045,0.0,800.4150817131451,13692254.126148345,165.3484373835367,0.4
2.7448524353003334,0.0,825.7685033603783,13040083.909347665,170.76181373831153,0.41
2.7564463755129966,0.0,851.17968719587,12420223.822397612,176.1986189339258,0.42
2.7670151638956977,0.0,876.6380650275509,11831100.59119081,181.656687350083,0.43
2.776594286430055,0.0,902.1334553658652,11271216.361368962,187.1339187739926,0.44
2.785218792240602,0.0,927.6560640250484,10739143.54873271,192.62827902645438,0.45
2.7929233444921353,0.0,953.1964599936002,10233526.605120828,198.1377961080245,0.46
2.799742115018044,0.0,978.7455774964734,9753076.448755156,203.66056112523233,0.47
2.8057086616327975,0.0,1004.2947208346148,9296564.115158167,209.19472972850164,0.48
2.8108559810773106,0.0,1029.835544971631,8862821.475386186,214.7385189212429,0.49
2.8152164904964425,0.0,1055.36004578457,8450739.122277724,220.2902057231501,0.5
2.8188218658104915,0.0,1080.8605672009737,8059259.113484462,225.8481291931173,0.51
2.8217030878608873,0.0,1106.3297854770683,7687374.937177027,231.4106878096522,0.52
2.823890498475669,0.0,1131.7606939047012,7334131.598245422,236.9763368453485,0.53
2.8254136252625033,0.0,1157.146607867166,6998618.416931619,242.54359018588244,0.54
2.826301216013057,0.0,1182.4811521417898,6679968.382059337,248.11101821737765,0.55
2.8265813299132945,0.0,1207.7582456805924,6377359.113284193,253.67724496894135,0.56
2.826281191161137,0.0,1232.9721013772655,6090006.769190855,259.24094899214805,0.57
2.8254272018224045,0.0,1258.11721608259,5817164.6805159375,264.80086177649366,0.58
2.8240450382238502,0.0,1283.1883578370919,5558124.462243501,270.35576519497215,0.59
2.8221595574664833,0.0,1308.1805605951367,5312211.491251761,275.9044913155298,0.6
2.8197947900810396,0.0,1333.0891157700703,5078782.9489928,281.4459211694381,0.61
2.8169740098443747,0.0,1357.9095624812455,4857228.25958831,286.97898279803366,0.62
2.8137197244222287,0.0,1382.6376790739914,4646967.066299124,292.50265003181124,0.63
2.810053622031884,0.0,1407.2694751608522,4447445.828977809,298.0159416508155,0.64
2.8059966422111287,0.0,1431.8011836549933,4258138.481874042,303.5179196668445,0.65
2.8015689903757517,0.0,1456.229252578202,4078545.225947914,309.0076879724597,0.66
2.7967901137622855,0.0,1480.5503359268073,3908189.9487754363,314.4843911355573,0.67
2.791678733138149,0.0,1504.7612861703979,3746619.670167727,319.9472130234582,0.68
2.786252844400475,0.0,1528.8591489752446,3593403.32931049,325.39537595732463,0.69
2.780529760594095,0.0,1552.841153007749,3448131.1927333744,330.8281388837732,0.7
2.7745261377382446,0.0,1576.7047026378607,3310414.1460111425,336.2447960718044,0.71
2.7682579489805788,0.0,1600.4473719435146,3179881.447596368,341.6446763480646,0.72
2.7617404921406203,0.0,1624.0668979326645,3056179.4794166405,347.02714199070084,0.73
2.7549884684780075,0.0,1647.5611722869432,2938972.6556955986,352.39158692359376,0.74
2.748015977748995,0.0,1670.9282353025594,2827941.9050320387,357.7374357951169,0.75
2.7408364991477496,0.0,1694.1662707385417,2722783.1324031483,363.0641432747742,0.76
2.7334629463335594,0.0,1717.27359839219,2623207.2257709196,368.3711925305568,0.77
2.725907683494265,0.0,1740.2486681771197,2528939.312811483,373.65809417895804,0.78
2.718182534058374,0.0,1763.0900548318166,2439717.8420782243,378.9243854032337,0.79
2.7102987963828586,0.0,1785.7964525329994,2355293.869993525,384.16962899963056,0.8
2.70226727138609,0.0,1808.3666690469609,2275430.728149587,389.3934122326012,0.81
2.694098277102294,0.0,1830.7996207045746,2199903.33525668,394.59534593951406,0.82
2.685801661445443,0.0,1853.094326725821,2128497.382337229,399.7750635136196,0.83
2.677386825084353,0.0,1875.249904906398,2061009.044062627,404.93222006205986,0.84
2.6688627391737274,0.0,1897.2655668856657,1997244.4716199772,410.06649151265236,0.85
2.6602379568276304,0.0,1919.1406138035195,1937019.2391568404,415.17757384082086,0.86
2.65152062632778,0.0,1940.8744321621048,1880157.8641803819,420.2651823113645,0.87
2.642718514755927,0.0,1962.4664894713053,1826493.4794315365,425.32905057629904,0.88
2.633839020223266,0.0,1983.9163303950688,1775867.3827498734,430.3689299648731,0.89
2.624889183866254,0.0,2005.2235722045505,1728128.4292291855,435.3845886661866,0.9
2.615875707926685,0.0,2026.387902075322,1683132.9277400973,440.37581113052676,0.91
2.6068049698378295,0.0,2047.4090736147966,1640744.2901238827,445.34239739033717,0.92
2.5976830359368255,0.0,2068.286903559123,1600832.703145464,450.28416240830575,0.93
2.588515671968104,0.0,2089.0212677445356,1563274.5784469345,455.2009353556783,0.94
2.579308353489774,0.0,2109.6120973305356,1527952.048106322,460.09255892674935,0.95
2.570066284733995,0.0,2130.0593779062647,1494753.229820006,464.9588889763359,0.96
2.560794408105017,0.0,2150.3631459975445,1463571.753195283,469.7997938826654,0.97
2.5514974156422263,0.0,2170.5234864261774,1434306.5037934498,474.6151540114403,0.98
2.5421797568977533,0.0,2190.540528283589,1406861.076914046,479.40486103023426,0.99
2.532845652157085,0.0,2210.414443830363,1381143.8094033005,484.16881756358686,1.0
2.5234991029686205,0.0,2230.145446447806,1357067.6085977477,488.90693674825883,1.01
2.514143901207303,0.0,2249.7337882322754,1334549.6974818008,493.6191417558252,1.02
2.5047836387328513,0.0,2269.1797574203897,1313511.3300069664,498.3053652930163,1.03
2.4954217170669906,0.0,2288.483675227518,1293877.3951762281,502.96554903040345,1.04
2.486061354703665,0.0,2307.6458959872552,1275576.5933355615,507.59964347026147,1.05
2.476705595639936,0.0,2326.6668047461653,1258541.1570223277,512.207607485501,1.06
2.467357317177978,0.0,2345.5468155680637,1242706.6898412504,516.7894079563921,1.07
2.458019240712737,0.0,2364.2863683380997,1228011.8033474335,521.3450191712116,1.08
2.448693937227242,0.0,2382.885928066133,1214398.0860258024,525.8744226237814,1.09
2.439383832697751,0.0,2401.345984153747,1201810.0644233772,530.3776068074482,1.1
2.430091215625043,0.0,2419.667048544641,1190195.0116076416,534.8545668349055,1.11
2.4208182438022754,0.0,2437.8496541747513,1179502.7942093634,539.3053041115484,1.12
2.4115669526803503,0.0,2455.8943525886357,1169685.6090953916,543.7298258921289,1.13
2.40233925794564,0.0,2473.801714227184,1160698.0631610479,548.1281452263091,1.14
2.393136961658036,0.0,2491.572326950027,1152497.0222243855,552.5002806531363,1.15
2.383961757456862,0.0,2509.2067949254965,1145041.5049955577,556.8462559520715,1.16
2.374815238623679,0.0,2526.705736649203,1138292.4786187997,561.1660997459414,1.17
2.3656989026045347,0.0,2544.0697840372573,1132212.7748348226,565.4598452870313,1.18
2.356614152345873,0.0,2561.2995824846867,1126767.1143666892,569.7275304078137,1.19
2.347562302084786,0.0,2578.395789528515,1121921.9721187889,573.9691972371725,1.2
2.338544581780008,0.0,2595.3590739214005,1117645.4886366169,578.1848919874566,1.21
2.3295621446625256,0.0,2612.190113789941,1113907.2827413043,582.374664588033,1.22
2.320616067090298,0.0,2628.8895970042595,1110678.5005314797,586.5385686945199,1.23
