Time,UFPT,BiUFP,BiRE1,BiATF,BiPER,IRE1A,PERKA,mXbp1u,mXbp1s,Xbp1s,mBiPT,BiPT,ATF6T,ATF6GB,ATF6p50,mWFS1,WFS1,ATF4,mCHOP,CHOP,mGADD34,GADD34,BCL2T,BAXmT,BH3T,BAXmBCL2,BH3BCL2,UFP,BiP,IRE1,PERK,ATF6,eIF2a,spliceRate,BCL2,BH3,BAXm,tmr,IRE1T,PERKT,eIF2aT,CReP,kf,kr,n,nh,extATT,extPERK,basalXBP,basalBiP,krcXU,krcBiP,krcWFS,krcCHOP,krcGADD34,kmXbp,kmAtfsXBP,kmAtfsBiP,kmAtff,kmChop,kmAtfs,ksplice,krcSplice,trcXU,trcBiP,trcWFS,trcCHOP,trcGADD34,ktrUFP,ktrXS,ktrBiP,ktrATF6,ktrWFS,ktrATF4,ktrCHOP,ktrGADD34,kdmXU,kdmXS,kdmBiP,kdmWFS,kdmCHOP,kdmGADD34,kdUFP,kdXS,kdBiP,kdATF6,kdATF6GB,kdATF6p50,kdWFS,kdATF4,kdCHOP,kdGADD34,mATF6T,mUFPT,mATF4,ktrans,kcleave,kphos,kdephos,kdeAW,kbu,switch,kATF4,J,K,kfbc,kdbc,kmbc,kstr,BAXT,kfx,kfxp,kbx,kasx,kdsx,ks3,ks3p,kd3,kas3,kds3,kff,ERlumen,cytoplasm,Golgi,mitochondria,re2,re3,re4,reu1,reu2,reu3,reu4,reu5,reu6,reu7,reu8,reu9,reu10,reu11,reu12,re5,re6,re8,rew1,re9,re10,re11,rew2,rew3,rew4,rew5,re12,re13,re14,re15,re16,re17,re18,re19,re20,re21,re23,re24,re25,re26,re27,re28,re29,re30,re31,re32,rea1,rea2,rea3,rea4,rea5,rea6,rea7,rea8,rea9,rea10,rea11,rea12,rea13,rea14,rea15,rea16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9999999999999714,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.1,10.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,10.0,10.0,1.0,0.05,0.05,0.1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.0,13.0,1.0,1.0,10.0,5.0,0.5,1.0,0.0,0.0,0.1,0.001,0.001,10.0,0.1,0.03,0.2,100.0,1.0,3.0,2.0,90.0,0.05,0.1,0.6,0.01,10.0,0.01,10.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.009900990099010465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.12993502166125107,2.013666880140822e-07,1.0204128531658594e-06,7.714171298380107e-08,1.0204128531658592e-06,0.13812495452187126,0.13812495452187126,0.0016422668807274362,1.6122396379917762e-05,4.9755703488787284e-08,0.0016583640266463735,8.305353757588394e-06,0.04972600572707676,0.00024089995931860146,8.102644852156487e-06,2.0329480350469296e-08,4.0818068473684865e-11,0.00994270128029139,2.4661066279881143e-06,8.180761767738226e-09,1.0157117057141838e-12,2.0218069868242714e-15,0.09995001665639569,0.9866219217537366,0.0009999500041091378,0.024555592270311833,2.8084227957964963e-06,0.12993482029456305,5.986019650258792e-06,0.44749916149966174,0.44749916149966174,0.049725928585363774,3.7519767854647844e-05,0.003551177427856267,0.07539161596328807,0.0009971415813133414,0.9620663294834249,10.0,1.0,1.0,1.0,0.1,10.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,10.0,10.0,1.0,0.05,0.05,0.1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.0,13.0,1.0,1.0,10.0,5.0,0.5,1.0,0.0,0.0,0.1,0.001,0.001,10.0,0.1,0.03,0.2,100.0,1.0,3.0,2.0,90.0,0.05,0.1,0.6,0.01,10.0,0.01,10.0,1.0,1.0,1.0,1.0,13.0,0.012993502166125107,0.0,7.777923875360993e-05,2.0136668801408218e-06,0.0002678738774211308,1.0204128531658594e-05,2.9766038563935295e-05,7.714171298380107e-07,0.0002678738774211308,1.0204128531658592e-05,4.010226509717656,1.3812495452187126,4.010226509717656,1.3812495452187126,5.0,0.004972600572707676,0.049725928585363774,2.029719506690665e-12,2.4089995931860147e-05,0.0024089995931860144,8.102644852156487e-07,8.102579199834844e-06,2.0329480350469296e-08,2.0329480350469296e-08,4.081806847368487e-12,0.1666779201881003,0.0016422668807274362,0.003551177427856267,1.6122396379917762e-05,1.6122396379917762e-05,4.975570348878729e-09,0.1666678611374389,0.0016583640266463735,0.0016583640266463735,8.305353757588393e-08,0.9999998592267219,0.0009942701280291392,0.0004976975023534823,2.4661066279881143e-06,2.4661066279881143e-06,8.180761767738227e-10,4.090380882195992e-10,1.0157117057141838e-12,1.0157117057141838e-12,2.0218069868242715e-16,9.999999997545773,0.00999500166563957,100.0,0.29914247439400243,0.9866219217537366,0.0029514052296477867,1.9732438435074733,0.1,9.816914121285872e-10,9.999500041091379e-06,6.527856171926208,0.0012277796135155917,0.049111184540623666,0.0007517611515940122,2.8084227957964963e-08,2.8084227957964963e-08
0.02,0.2597401732467015,2.555684856341132e-06,5.588814015084136e-06,9.752257600110142e-07,5.588814015084138e-06,0.15268110509049576,0.15268110509049576,0.0032294040020304695,7.125803781487466e-05,4.5364308744279177e-07,0.0033002682182142378,3.311019612711252e-05,0.09890802670536927,0.0009289911682097609,6.304875940710458e-05,3.174731570894815e-07,1.279792364761539e-09,0.019927763975597416,9.900453647911062e-06,6.58453479550368e-08,1.636368848891306e-11,6.533771311855536e-14,0.1998001331681585,1.9469604159060416,0.0019998000527608087,0.12416596145075338,1.4772872003125242e-05,0.25973761756184516,1.8401657480592104e-05,0.3892699908240018,0.3892699908240018,0.09890705147960926,3.3821766688222844e-05,0.007540217143979788,0.07561939884540199,0.0019850271807576834,1.8227944544552883,10.0,1.0,1.0,1.0,0.1,10.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,10.0,10.0,1.0,0.05,0.05,0.1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.0,13.0,1.0,1.0,10.0,5.0,0.5,1.0,0.0,0.0,0.1,0.001,0.001,10.0,0.1,0.03,0.2,100.0,1.0,3.0,2.0,90.0,0.05,0.1,0.6,0.01,10.0,0.01,10.0,1.0,1.0,1.0,1.0,13.0,0.025974017324670154,0.0,0.00047796026731980994,2.555684856341132e-05,0.0007163213038616512,5.588814015084136e-05,0.00018200536837430602,9.752257600110142e-06,0.0007163213038616512,5.5888140150841376e-05,2.2961682072916587,1.5268110509049575,2.2961682072916587,1.5268110509049575,5.0,0.009890802670536929,0.09890705147960926,1.2658173739116198e-10,9.289911682097609e-05,0.009289911682097609,6.304875940710458e-06,6.304478451165403e-05,3.174731570894815e-07,3.174731570894815e-07,1.279792364761539e-10,0.16675422518730526,0.0032294040020304695,0.007540217143979788,7.125803781487466e-05,7.125803781487466e-05,4.536430874427918e-08,0.16667605339291627,0.0033002682182142378,0.0033002682182142378,3.3110196127112525e-07,0.9999998856088228,0.0019927763975597416,0.001001688688409687,9.900453647911062e-06,9.900453647911062e-06,6.584534795503681e-09,3.292267386912816e-09,1.636368848891306e-11,1.636368848891306e-11,6.533771311855536e-15,9.999999980246395,0.019980013316815853,100.0,0.5955081542273051,1.9469604159060416,0.01159430803629833,3.8939208318120833,0.1,7.901441754604417e-09,1.9998000527608085e-05,12.405475877817723,0.0062082980725376696,0.24833192290150677,0.0015010656210067913,1.4772872003125242e-07,1.4772872003125242e-07
0.03,0.38941558456151326,1.02838050657125e-05,1.4123598130825304e-05,3.909060336997176e-06,1.4123598130825305e-05,0.1575627437747285,0.15756274377472854,0.0047630613467292745,0.00016486200905565788,1.6020604902705327e-06,0.004925978460163604,7.424956536570534e-05,0.1475520281962962,0.0020161543624485825,0.00020704226651263764,1.5689664975654056e-06,9.523472722450375e-09,0.029902846737226114,2.231158060116559e-05,2.2261002581547567e-07,8.2881263717484e-11,4.969090277026148e-13,0.2995504491627316,2.881716737201236,0.0029995502450928463,0.2470138768262401,3.0380731217620877e-05,0.3894053007564475,3.180950370134506e-05,0.36973490130295517,0.36973490130295505,0.1475481191359592,3.273958745313214e-05,0.011381699319736871,0.052506191605273866,0.0029691695138752256,2.634702860374996,10.0,1.0,1.0,1.0,0.1,10.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,10.0,10.0,1.0,0.05,0.05,0.1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.0,13.0,1.0,1.0,10.0,5.0,0.5,1.0,0.0,0.0,0.1,0.001,0.001,10.0,0.1,0.03,0.2,100.0,1.0,3.0,2.0,90.0,0.05,0.1,0.6,0.01,10.0,0.01,10.0,1.0,1.0,1.0,1.0,13.0,0.038941558456151326,0.0,0.0012386789355735602,0.00010283805065712499,0.0011761083711512802,0.00014123598130825303,0.0004693432441781795,3.909060336997176e-05,0.0011761083711512798,0.00014123598130825305,1.8687955521016233,1.575627437747285,1.8687955521016208,1.5756274377472854,5.0,0.014755202819629621,0.1475481191359592,1.4052077156696557e-09,0.00020161543624485826,0.020161543624485825,2.0704226651263767e-05,0.00020699940888585516,1.5689664975654056e-06,1.5689664975654056e-06,9.523472722450376e-10,0.16695412617637576,0.0047630613467292745,0.011381699319736871,0.00016486200905565788,0.00016486200905565788,1.6020604902705327e-07,0.16669764646928925,0.004925978460163604,0.004925978460163604,7.424956536570534e-07,0.9999998928119528,0.0029902846737226117,0.0015135522505348997,2.231158060116559e-05,2.231158060116559e-05,2.2261002581547567e-08,1.1130501166885727e-08,8.2881263717484e-11,8.2881263717484e-11,4.9690902770261486e-14,9.999999933216992,0.02995504491627316,100.0,0.8907508541625676,2.881716737201236,0.025668916451165685,5.763433474402472,0.1,2.671320309785708e-08,2.9995502450928465e-05,12.45043918888314,0.012350693841312006,0.4940277536524802,0.0015589978340407047,3.038073121762088e-07,3.038073121762088e-07
0.04,0.518961385281109,2.592073018832822e-05,2.6002684006345697e-05,9.815392746782985e-06,2.6002684006345697e-05,0.15950354621067156,0.15950354621067156,0.006246909210529004,0.0002949073328887163,3.868761961926347e-06,0.0065358183453328965,0.000131561469512928,0.19566392123851542,0.003458938873181456,0.00047767264414303134,4.8414975155845575e-06,3.9332020975115755e-08,0.03986795944719869,3.974720885762023e-05,5.2832662199382e-07,2.617661746552423e-10,2.0934458737090515e-12,0.39920106401895133,3.7915908376967558,0.003999200739871845,0.3612016097344934,4.56318933691063e-05,0.5189354645509207,4.3819978565125404e-05,0.36195981247330744,0.36195981247330744,0.19565410584576864,3.232834113423765e-05,0.015054281332322894,0.037953822391088854,0.003953568846502739,3.4303892279622623,10.0,1.0,1.0,1.0,0.1,10.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,10.0,10.0,1.0,0.05,0.05,0.1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.0,13.0,1.0,1.0,10.0,5.0,0.5,1.0,0.0,0.0,0.1,0.001,0.001,10.0,0.1,0.03,0.2,100.0,1.0,3.0,2.0,90.0,0.05,0.1,0.6,0.01,10.0,0.01,10.0,1.0,1.0,1.0,1.0,13.0,0.051896138528110904,0.0,0.0022739740933304733,0.0002592073018832822,0.0015861071224017142,0.00026002684006345696,0.0008573558724340358,9.815392746782985e-05,0.0015861071224017142,0.00026002684006345696,1.716490555376075,1.5950354621067155,1.716490555376075,1.5950354621067155,5.0,0.019566392123851542,0.19565410584576864,7.695857454226686e-09,0.0003458938873181456,0.03458938873181456,4.7767264414303134e-05,0.0004774445819271504,4.8414975155845575e-06,4.8414975155845575e-06,3.9332020975115755e-09,0.1673295731408292,0.006246909210529004,0.015054281332322894,0.0002949073328887163,0.0002949073328887163,3.868761961926347e-07,0.16673837719855547,0.0065358183453328965,0.0065358183453328965,1.31561469512928e-06,0.9999998954878468,0.003986795944719869,0.002037007368147322,3.974720885762023e-05,3.974720885762023e-05,5.2832662199382006e-08,2.641633040186847e-08,2.617661746552423e-10,2.617661746552423e-10,2.0934458737090516e-13,9.999999841502017,0.03992010640189514,100.0,1.1860706539508217,3.7915908376967558,0.044970946243809345,7.5831816753935115,0.1,6.33991946392584e-08,3.999200739871845e-05,11.71767451413457,0.01806008048672467,0.7224032194689868,0.0015005304981110699,4.5631893369106305e-07,4.5631893369106305e-07
0.05,0.6483777049512999,5.0909106501398436e-05,4.0367595566327735e-05,1.920485423081817e-05,4.036759556632773e-05,0.16032032817769687,0.1603203281776969,0.007685020908025888,0.0004594336340248748,7.606887427186154e-06,0.008130162233884186,0.00020488742792276258,0.2432495592702584,0.00521811736397781,0.0009083635240023355,1.1542242068800552e-05,1.1765329384802339e-07,0.04982311204299929,6.228940826392783e-05,1.033449672303875e-06,6.385448779686662e-10,6.384087747420945e-12,0.4987520768660258,4.677268717689752,0.004998751755995026,0.46837718589360383,6.0571478788764325e-05,0.6483267958447985,5.403827605789051e-05,0.35867831969364616,0.35867831969364605,0.24323035441602758,3.2158341778067124e-05,0.018576626959662113,0.030314319493633224,0.004938180277206262,4.208891531796148,10.0,1.0,1.0,1.0,0.1,10.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,10.0,10.0,1.0,0.05,0.05,0.1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.0,13.0,1.0,1.0,10.0,5.0,0.5,1.0,0.0,0.0,0.1,0.001,0.001,10.0,0.1,0.03,0.2,100.0,1.0,3.0,2.0,90.0,0.05,0.1,0.6,0.01,10.0,0.01,10.0,1.0,1.0,1.0,1.0,13.0,0.06483777049513,0.0,0.003503446236958884,0.0005090910650139844,0.0019382358055585558,0.00040367595566327734,0.0013143749037591846,0.0001920485423081817,0.0019382358055585551,0.0004036759556632773,1.6550857754816413,1.6032032817769686,1.6550857754816393,1.603203281776969,5.0,0.02432495592702584,0.24323035441602758,2.8619111875225892e-08,0.000521811736397781,0.0521811736397781,9.083635240023356e-05,0.0009075391485431946,1.1542242068800552e-05,1.1542242068800552e-05,1.1765329384802339e-08,0.16792637554955867,0.007685020908025888,0.018576626959662113,0.0004594336340248748,0.0004594336340248748,7.606887427186155e-07,0.16680337095929343,0.008130162233884186,0.008130162233884186,2.0488742792276257e-06,0.9999998965841161,0.004982311204299929,0.0025753424410870996,6.228940826392783e-05,6.228940826392783e-05,1.0334496723038751e-07,5.167248094514833e-08,6.385448779686662e-10,6.385448779686662e-10,6.384087747420945e-13,9.999999689965108,0.049875207686602585,100.0,1.4814540831618785,4.677268717689752,0.06929158839866807,9.354537435379504,0.1,1.24013960676465e-07,4.998751755995026e-05,11.483071434802419,0.023418859294680194,0.9367543717872077,0.001496975746403889,6.057147878876432e-07,6.057147878876432e-07
0.06,0.7776646729884165,8.597535721245797e-05,5.648247061696923e-05,3.231087941724897e-05,5.6482470616969195e-05,0.16067095838871345,0.1606709583887135,0.009081638575430248,0.0006567174736295943,1.3150784611530336e-05,0.009709428948859351,0.0002940729465095289,0.29031473510394995,0.007258282960472829,0.0015287785113685902,2.3374143395600722e-05,2.869870163334303e-07,0.05976831446946946,9.005018031173667e-05,1.7893566679620916e-06,1.3232119746134416e-09,1.5873401869693555e-11,0.5982035865814859,5.539416985662855,0.005998203573404083,0.5724336548167749,7.563708964640984e-05,0.777578697631204,6.282176864588351e-05,0.35725968397452923,0.357259683974529,0.2902824242245327,3.2085911289967134e-05,0.021971488693971475,0.025694294675064566,0.005922566483757673,4.966983330846079,10.0,1.0,1.0,1.0,0.1,10.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,10.0,10.0,1.0,0.05,0.05,0.1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.0,13.0,1.0,1.0,10.0,5.0,0.5,1.0,0.0,0.0,0.1,0.001,0.001,10.0,0.1,0.03,0.2,100.0,1.0,3.0,2.0,90.0,0.05,0.1,0.6,0.01,10.0,0.01,10.0,1.0,1.0,1.0,1.0,13.0,0.07776646729884165,0.0,0.004884886904655492,0.0008597535721245797,0.0022443685213149336,0.0005648247061696923,0.0018236055296599806,0.0003231087941724897,0.0022443685213149323,0.000564824706169692,1.6290560942715833,1.6067095838871346,1.629056094271579,1.606709583887135,5.0,0.029031473510394996,0.2902824242245327,8.331655962511278e-08,0.000725828296047283,0.0725828296047283,0.00015287785113685904,0.0015264449151834697,2.3374143395600722e-05,2.3374143395600722e-05,2.8698701633343034e-08,0.16878457380314638,0.009081638575430248,0.021971488693971475,0.0006567174736295943,0.0006567174736295943,1.3150784611530337e-06,0.16689719820270096,0.009709428948859351,0.009709428948859351,2.9407294650952888e-06,0.9999998970494403,0.005976831446946947,0.0031314567496435073,9.005018031173667e-05,9.005018031173667e-05,1.7893566679620916e-07,8.946782539361209e-08,1.3232119746134416e-09,1.3232119746134416e-09,1.5873401869693556e-12,9.999999463193028,0.05982035865814859,100.0,1.7767699451273016,5.539416985662855,0.09842269613653433,11.07883397132571,0.1,2.1472280015545098e-07,5.9982035734040824e-05,11.48608200140036,0.028621682740838747,1.1448673096335498,0.0015217616846633065,7.563708964640984e-07,7.563708964640984e-07
0.07,0.9068224186794377,0.00013151123814744145,7.380990439499438e-05,4.9237247444408194e-05,7.380990439499434e-05,0.1608217058063324,0.1608217058063324,0.010441118645654675,0.0008852670316179338,2.081842446353758e-05,0.011274076074797017,0.00039896793297283263,0.33686517950962097,0.009547483511646757,0.0023651882240406054,4.229462683981431e-05,6.081164121586453e-07,0.06970357666759211,0.00012316747873782372,2.8486260656347234e-06,2.450516838801372e-09,3.428628674497218e-11,0.6975556917882431,6.37868367654458,0.006997556534357352,0.6749185297352526,9.101154351039153e-05,0.9066909074412902,7.059963859099426e-05,0.3566393668702754,0.3566393668702754,0.33681594226217654,3.205487124914158e-05,0.02525888604705817,0.022546150509480056,0.006906544990846961,5.703765146809327,10.0,1.0,1.0,1.0,0.1,10.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,10.0,10.0,1.0,0.05,0.05,0.1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.0,13.0,1.0,1.0,10.0,5.0,0.5,1.0,0.0,0.0,0.1,0.001,0.001,10.0,0.1,0.03,0.2,100.0,1.0,3.0,2.0,90.0,0.05,0.1,0.6,0.01,10.0,0.01,10.0,1.0,1.0,1.0,1.0,13.0,0.09068224186794377,0.0,0.006401205037909571,0.0013151123814744143,0.0025178610408362456,0.0007380990439499438,0.002377908379539485,0.0004923724744440819,0.0025178610408362456,0.0007380990439499434,1.617771277753792,1.608217058063324,1.617771277753792,1.608217058063324,5.0,0.0336865179509621,0.33681594226217654,2.0485324434456871e-07,0.0009547483511646757,0.09547483511646757,0.00023651882240406056,0.0023596073086208954,4.229462683981431e-05,4.229462683981431e-05,6.081164121586453e-08,0.16993875181572982,0.010441118645654675,0.02525888604705817,0.0008852670316179338,0.0008852670316179338,2.081842446353758e-06,0.16702392628252835,0.011274076074797017,0.011274076074797017,3.989679329728326e-06,0.9999998972485334,0.006970357666759211,0.003707897980561525,0.00012316747873782372,0.00012316747873782372,2.8486260656347236e-07,1.4243128299506292e-07,2.450516838801372e-09,2.450516838801372e-09,3.428628674497218e-12,9.999999145412252,0.0697555691788243,100.0,2.0719634972540883,6.37868367654458,0.13216399738330872,12.75736735308916,0.1,3.418351278761668e-07,6.997556534357352e-05,11.573815272362072,0.03374592648676263,1.3498370594705051,0.0015571600286413113,9.101154351039153e-07,9.101154351039153e-07
0.08,1.0358510711821196,0.0001877654920039427,9.197363524837306e-05,7.003172489875716e-05,9.197363524837305e-05,0.16088549178477152,0.1608854917847715,0.011767909549139952,0.0011437880551102692,3.091356546167566e-05,0.012824594802568952,0.0005194270577465432,0.38290656086324903,0.012056889937776327,0.0034408021331459077,7.047734976769203e-05,1.1624399043183012e-06,0.0796289085708285,0.00016180162434878442,4.265277248138078e-06,4.1803760618890214e-09,6.681614152942402e-11,0.7968084908508734,7.195699252984935,0.007996811045012247,0.7764387050924588,0.00010677054476811758,1.0356633056901157,7.768257034709717e-05,0.35636605922566555,0.35636605922566567,0.38283652913835026,3.204175531357736e-05,0.02845563094628023,0.020263015213646374,0.00789004050024413,6.419260547892476,10.0,1.0,1.0,1.0,0.1,10.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,10.0,10.0,1.0,0.05,0.05,0.1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.0,13.0,1.0,1.0,10.0,5.0,0.5,1.0,0.0,0.0,0.1,0.001,0.001,10.0,0.1,0.03,0.2,100.0,1.0,3.0,2.0,90.0,0.05,0.1,0.6,0.01,10.0,0.01,10.0,1.0,1.0,1.0,1.0,13.0,0.10358510711821196,0.0,0.008045298760017961,0.0018776549200394269,0.002768343146511556,0.0009197363524837307,0.0029739725606228408,0.0007003172489875716,0.0027683431465115567,0.0009197363524837306,1.6128179125124504,1.6088549178477152,1.6128179125124522,1.608854917847715,5.0,0.038290656086324905,0.38283652913835026,4.45105865972725e-07,0.0012056889937776328,0.12056889937776327,0.0003440802133145908,0.003429003610209334,7.047734976769203e-05,7.047734976769203e-05,1.1624399043183012e-07,0.1714183094140894,0.011767909549139952,0.02845563094628023,0.0011437880551102692,0.0011437880551102692,3.0913565461675663e-06,0.16718716605269213,0.012824594802568952,0.012824594802568952,5.194270577465432e-06,0.9999998973326022,0.00796289085708285,0.004306896052543929,0.00016180162434878442,0.00016180162434878442,4.2652772481380787e-07,2.1326381692543865e-07,4.1803760618890214e-09,4.1803760618890214e-09,6.681614152942403e-12,9.999998720416988,0.07968084908508734,100.0,2.367012150073239,7.195699252984935,0.1703230756008827,14.39139850596987,0.1,5.118332697765693e-07,7.996811045012247e-05,11.706621672807469,0.03882193525462294,1.5528774101849177,0.0015987601069273286,1.0677054476811758e-06,1.0677054476811758e-06
0.09,1.1647507595251256,0.0002549132365052162,0.00011070741183746553,9.471284120582194e-05,0.00011070741183746553,0.16091118348122763,0.1609111834812276,0.013066528362523842,0.0014311539926216332,4.372758545795025e-05,0.01436150526481587,0.0006553100658601783,0.42844448521652423,0.014760495993441949,0.004776068516796983,0.00011027667162311192,2.0539320077251027e-06,0.08954432010372883,0.00020613207527472668,6.094976219008271e-06,6.698392478175974e-09,1.2037745756829942e-10,0.895962081871239,7.991077239626944,0.008995967577274567,0.8773130876025946,0.00012295819598491417,1.1644958462886204,8.426916447420909e-05,0.356244558663252,0.3562445586632521,0.4283497723753184,3.2036475526256314e-05,0.031576198314114956,0.018526036072659458,0.008873009381289654,7.113764152024349,10.0,1.0,1.0,1.0,0.1,10.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,10.0,10.0,1.0,0.05,0.05,0.1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.0,13.0,1.0,1.0,10.0,5.0,0.5,1.0,0.0,0.0,0.1,0.001,0.001,10.0,0.1,0.03,0.2,100.0,1.0,3.0,2.0,90.0,0.05,0.1,0.6,0.01,10.0,0.01,10.0,1.0,1.0,1.0,1.0,13.0,0.11647507595251257,0.0,0.009813109200042906,0.002549132365052162,0.003002043130703561,0.0011070741183746553,0.003609667742078573,0.0009471284120582195,0.003002043130703562,0.0011070741183746553,1.6106195203233045,1.6091118348122762,1.6106195203233067,1.609111834812276,5.0,0.04284444852165242,0.4283497723753184,8.799958417195237e-07,0.001476049599344195,0.1476049599344195,0.00047760685167969833,0.0047533661145484785,0.00011027667162311192,0.00011027667162311192,2.0539320077251028e-07,0.17324770931124722,0.013066528362523842,0.031576198314114956,0.0014311539926216332,0.0014311539926216332,4.372758545795025e-06,0.16739011367740203,0.01436150526481587,0.01436150526481587,6.5531006586017835e-06,0.9999998973664342,0.008954432010372883,0.004930393629815782,0.00020613207527472668,0.00020613207527472668,6.094976219008272e-07,3.0474871807860416e-07,6.698392478175974e-09,6.698392478175974e-09,1.2037745756829944e-11,9.999998171507468,0.08959620818712391,100.0,2.661902814386896,7.991077239626944,0.2127147099414603,15.982154479253888,0.1,7.313971462809925e-07,8.995967577274567e-05,11.861086616351534,0.04386565438012974,1.7546261752051893,0.001643816918708179,1.2295819598491418e-06,1.2295819598491418e-06
