species_1,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_2,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_3,species_4,species_5,species_6,species_7,species_8,species_9,Time
1200.0,0.0,0.0,0.0,200.0,0.0,0.0,300.0,0.0,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0
1188.747256175212,5.515532939365338e-09,6.787011005239054e-16,1.1510200016899395e-19,177.52132892293915,2.020737791246168e-11,11.22592725225309,297.98248696919626,0.5747139944897756,9.425286005510225,1.7315612610077964e-05,1.2509978414865277e-17,92.82226667419283,1.7987683855367973e-50,5.6257288670009666e-27,11.25274382478764,5.99200225249626e-20,1.0486264145654595e-11,5.737831997794809,1.43988401238916,3.3890937381511973e-19,3.4425145154967484e-24,8.6188686435423e-46,7.436563877502791e-48,1183.036023159869,0.002680123774779336,0.00021758453734445774,0.01
1178.8502083636242,8.146122631978805e-08,7.216810982916935e-14,4.390120845432231e-17,157.79661766815028,5.470145072971018e-10,21.05359069492741,296.11957480082407,1.1019386972378233,8.898061302762176,0.00012052553016385166,2.6109159588692844e-15,86.2428757174059,2.7410015943973756e-44,8.888272295576588e-24,21.149791636375348,2.3775396377517817e-17,2.9442726698193e-10,10.989852973033639,2.7671507837357687,1.4254289443687543e-16,2.949320668365353e-21,2.991918349474109e-40,5.2785962246915325e-42,1167.9549708379593,0.009629780894904816,0.0015854117771091495,0.02
1170.1259861116428,3.821135867545834e-07,1.0316437039322546e-12,1.273613358712215e-15,140.44669649447735,3.529086855892288e-09,29.679289613636776,294.39705385749346,1.5859377221504898,8.41406227784951,0.00035551768021663033,5.509932835059809e-14,80.1998286091054,9.055929410559405e-41,5.881640977500207e-22,29.87401388835683,7.171213966727638e-16,1.9690423371339728e-09,15.807615784787092,3.9922000864581575,4.556213056683231e-15,1.432418191742311e-19,4.1925167527825765e-37,1.0168280833819424e-38,1154.508200294046,0.019558896299182088,0.00489391991732049,0.03
1162.4203457527383,1.122806411614429e-06,6.5070802071532155e-12,1.2911620369496673e-14,125.15302456236445,1.2684681730348122e-08,37.26732117768978,292.802306856299,2.030541074830175,7.969458925169825,0.0007395726049755878,4.566274710503324e-13,74.63946726614702,2.5444493464324074e-38,1.0771049287350661e-20,37.579654247261104,7.555253575627753e-15,7.332404433248266e-09,20.235560476567255,5.124232677348245,5.086594190032676e-14,2.161728297759726e-18,6.933120716318852e-35,2.2154002527490994e-36,1142.486466811594,0.03152942759236976,0.010650391318573715,0.04
1155.6023964935953,2.5565264756144415e-06,2.62762500629086e-11,7.375028461120554e-14,111.64631297641067,3.313855363010561e-08,43.95608348404689,291.32408726291226,2.439196811663338,7.560803188336662,0.0012725275142628975,2.2732769668010294e-12,69.51505587344079,1.8471603903624813e-36,9.767799522035542e-20,44.39760350640388,4.4826546060430033e-14,1.983576812577749e-08,24.31224737677817,6.171424202430897,3.1974369333703353e-13,1.7216854959766296e-17,3.54462146231352e-33,1.4847588863046563e-34,1131.7125021393274,0.04485480513483023,0.01916439031801228,0.05
1149.5604554378124,4.958054528632066e-06,8.016159788408607e-11,2.9366287418416725e-13,99.69761815956056,7.082843233688255e-08,49.86283720742493,289.95233516258503,2.815015413420395,7.1849845865796045,0.0019439958422266636,8.214056013041315e-12,64.78565090220229,5.529623368470259e-35,5.685591590530339e-19,50.43954456218584,1.8531904661436191e-13,4.387899604041625e-08,28.071336581480818,7.141068476595406,1.4001435902478397e-12,9.164169570906778e-17,8.071608456575056e-32,4.028389528882064e-33,1122.0352143177113,0.05903013094587143,0.030606820530750953,0.06
1144.1987578811563,8.613143415072854e-06,2.0178305282774134e-10,9.129492785822594e-13,89.11130007566474,1.31907621236546e-07,55.08745767358799,288.67802317729047,3.1608080741471047,6.839191925852895,0.0027380279763194303,2.3822830527974034e-11,60.415192282984734,9.63275577503853e-34,2.4407518894537194e-18,55.80124211883879,5.978919112746581e-13,8.45369006458621e-08,31.54237318587733,8.03969641862403,4.78369413692548e-12,3.698461107454568e-16,1.1018296785769032e-30,6.415384763175407e-32,1113.3251091169905,0.07368310803564002,0.04505119372452592,0.07
1139.4348224063679,1.3811095764387814e-05,4.416961746569533e-10,2.370678531123312e-12,79.71940325117735,2.222427380619306e-07,59.71541893295931,287.4930266709487,3.479119880361835,6.520880119638166,0.003636100544810325,5.888361489793264e-11,56.37176604765349,1.0887109689993387e-32,8.393629325062608e-18,60.565177593618294,1.6105161030637983e-12,1.4727605820585902e-07,34.75142223446966,8.8731754700543,1.3642427563222172e-11,1.219997839604867e-15,1.0290153626276355e-29,6.892743909769337e-31,1105.4706418943479,0.08853912055828875,0.06250275709024213,0.08
1135.1973225943198,2.083966513256024e-05,8.696722590121625e-10,5.370270191756571e-12,71.37713490342351,3.470385528872161e-07,63.82018734388638,286.39001374692236,3.772258676212118,6.227741323787883,0.004619006525130677,1.2891597540173768e-10,52.62700126740795,8.890900995492029e-32,2.4387198352956547e-17,64.80267740564625,3.782860050062424e-12,2.3769308133741405e-07,37.72158625017337,9.646793238196606,3.3917656103465116e-11,3.452239225767956e-15,7.195041799737786e-29,5.475783224671854e-30,1098.3752857573315,0.10339610810369257,0.08291922317030635,0.09
1131.4243543760413,2.9981560578500814e-05,1.576050823927048e-09,1.0931207221247373e-11,63.95919702657497,5.105891256365527e-07,67.46515683894219,285.362351489998,4.042320268582092,5.957679731417908,0.005668020512623853,2.5664287310485993e-10,49.155573117316585,5.6320675706193e-31,6.207369226926307e-17,68.57564562388283,7.980715449487079e-12,3.6128893349811183e-07,40.4734302085087,10.365328292365094,7.572082793042488e-11,8.660675806490341e-15,4.007821659508085e-28,3.435003556424406e-29,1091.955156466209,0.11810629599170759,0.10622563097433732,0.1
1128.0620149120173,4.151206814110637e-05,2.6722079310165097e-09,2.0418745835962238e-11,57.3567886859692,7.161396442280542e-07,70.70522551004336,284.40402562542903,4.291210513641625,5.708789486358375,0.006765586679399306,4.733319187916869e-10,45.93479046170866,2.9012431189523127e-30,1.420372506363339e-16,71.93798508782743,1.5444432050711587e-11,5.232844430738687e-07,43.02533299817029,11.033110430141685,1.5502425453875849e-10,1.971939353800461e-14,1.854848855968554e-27,1.7677658103986074e-28,1086.137073670019,0.13256277449700524,0.13232506693897111,0.11
1125.063229440099,5.569746243933011e-05,4.2902515290300275e-09,3.554758451895515e-11,51.47514010769617,9.658378859324232e-07,73.58808836682516,283.5095713467538,4.520664731806785,5.479335268193215,0.007895690893633744,8.199367595915536e-10,42.944251437076566,1.2683727806935909e-29,2.9778749152693713e-16,74.93677055960529,2.7844630141272986e-11,7.284766854662843e-07,45.393779901699304,11.654072241825885,2.9560116008382937e-10,4.145963334237423e-14,7.381220812466478e-27,7.749917501283851e-28,1080.856967913099,0.14668956329893884,0.16110642113063608,0.12
1122.3867761568695,7.279397363723085e-05,6.582081749495043e-09,5.835914746568366e-11,46.231470100407066,1.260754439034215e-06,76.15530479618076,282.6740134705741,4.732264828655209,5.267735171344791,0.009044029084093057,1.347989871217536e-09,40.16555392254796,4.817688185262594e-29,5.803405179257111e-16,77.61322384259942,4.7320210247692924e-11,9.81133498460437e-07,47.593607606260626,12.231793460926422,5.311631711897034e-10,8.155067979122079e-14,2.5893459785176454e-26,2.9749297461080587e-27,1076.058562523744,0.16043417479152472,0.19245002938643682,0.13
1119.9964711194996,9.304715755871607e-05,9.71796282708828e-09,9.117543800146552e-11,41.553284481048976,1.6009522299012475e-06,78.44318503831488,281.8928144423419,4.927454435400135,5.072545564599865,0.01019804349492269,2.120221335722804e-09,37.58205078013394,1.6251826739946054e-28,1.063138337442508e-15,80.00352887959276,7.649576398848263e-11,1.2849216834720377e-06,49.63821060787797,12.769539283494904,9.076365522552204e-10,1.516015811853464e-13,8.163294477362204e-26,1.0204781102975795e-26,1071.6922766390476,0.1737620167351574,0.226231768814898,0.14
1117.8604830105483,0.00011669155293607461,1.388474771771093e-08,1.3653440936608377e-10,37.37695038021501,1.985589153223945e-06,80.48353064609346,281.16182897552335,5.1075523347923335,4.8924476652076665,0.011346876734909854,3.2108985260023296e-09,35.17864177450176,4.952063837469304e-28,1.847020517572085e-15,82.13951698796586,1.1847736691799176e-10,1.6428642478470494e-06,51.53971607978846,13.270293625992062,1.4855155778937877e-09,2.6849481375443636e-13,2.3481152347598317e-25,3.177819252541059e-26,1067.7143069018186,0.1866521396152466,0.26232603345721367,0.15
1115.9507542138138,0.00014395055032008155,1.9283879489565506e-08,1.9711308992822098e-10,33.64649569270475,2.41304052273982e-06,82.30425611021373,280.4772643293943,5.273764396390675,4.726235603609325,0.012481276088931735,4.7058966286319025e-09,32.94159577368096,1.3820875431942204e-27,3.0649471005684236e-15,84.04924578384393,1.7682758396355706e-10,2.0573219152232484e-06,53.30913278460923,13.736788108122058,2.342234020442727e-09,4.559567758017706e-13,6.239124131430224e-25,9.102780690952562e-26,1064.0858547781158,0.19909399127735355,0.3006078794427279,0.16
1114.2425091689656,0.0001750364127931459,2.6129278357675274e-08,2.756448340144101e-10,30.312592793471822,2.8810309367695337e-06,83.92991349776221,279.83564539227996,5.4271942133767235,4.5728057866232765,0.013593470765250526,6.702521659170709e-09,30.858398024695695,3.571819465074119e-27,4.886196464286832e-15,85.75749082745939,2.555217136792561e-10,2.5299945156705105e-06,54.95647855884262,14.171527415446322,3.5744988921282255e-09,7.463645878628384e-13,1.5463768955844382e-24,2.4231090675884883e-25,1060.772472895436,0.2110849184187506,0.3409545635836294,0.17
