Time,MPFc,preMPFc,StgPc,Wee1c,Wee1Pc,Stgm,Xp,Stgc,Xm,MPFn,preMPFn,Wee1Pn,Wee1n,StgPn,Stgn,FZYa,IEa_1,N,ksc,kdc,kdnp,kdn,kaie,kiie,kafzy,kifzy,kweep,kwee,kstgp,kstg,ksstg,kdstg,kastgp,kastg,kistg,kawee,kiweep,kiwee,kt,Jaie,Jiie,Jafzy,Jifzy,Jastg,Jistg,Jawee,Jiwee,Jm,kdmp,kdm,koutw_1,kinw_1,kouts_1,kins_1,kez_1,factor_1,E_1,ksxp_1,ksxm_1,kout_1,CycBT,StringT,Wee1T,StgPT,nuclei,cytoplasm,R_1,R_2,R_3,R_6,R_7,R_8,R_9,R_10,R_12,R_13,R_14,R_15,R_16,R_19,importofMPFintocytoplasm_1,_16,exportofMPFfromnucleus_1,importofpreMPFintocytoplaslm_1,R_20,_18,exportofpreMPFnfromnucleus_1,R_21,_182_1,R_22,_20,R_23,_22,R_24,_24,R_25,_26,R_26,_28,R_27,_30,R_28,_32,R_29,R_30,R_33,R_34,R_37,R_38,R_39,R_40,R_41,R_42,R_43,R_44,R_45,R_46,Nuclei_1,_50,_51
1.76,0.9869043571082955,0.01307732345233232,0.7800009715750668,0.019712538144489204,0.7803395573287041,0.9966477965556886,7.74400000000171e-07,0.019991280278964168,0.0008799999999999999,0.25440367819923115,0.0071603415332792495,0.026891447301556654,0.028939602552607066,0.05208077124015053,0.05859928012147065,0.0007031870462079542,0.014189648079793324,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999299913243699,0.8,0.8,0.7799500171610433,1.0,1.0,0.01,0.023016114687307694,0.024388911570001347,0.0001307732345233232,0.009869043571082954,0.2818935544302545,0.28193510128765065,0.001904611237011989,0.0,0.2818848509821095,0.28192773199827104,0.0,0.0,1.0363221175119361e-05,0.0,0.14803565356624432,0.0,0.0,1.373215087551022e-07,0.001961598517849848,0.0,0.00026891447301556653,1.8825330884251553e-08,2.185103717780616e-06,0.031213582293148166,0.00028939602552607066,2.0259139926619807e-08,5.519897073252104e-08,0.0007885015257795681,0.0010416154248030106,7.291818400909137e-08,4.368311222605957e-06,0.062400077726005344,0.001171985602429413,8.204473530153001e-08,1.1195900669266782e-07,0.0015993024223171334,0.0021779005254479807,0.008634359726003252,7.915600445173264e-05,0.002812376838518346,0.23464000853566053,0.2518489379546789,0.01404905863278748,0.013139769363501638,0.09693154149634695,0.10491978592661595,0.13727413649569722,0.15305753651966744,0.0,0.0,0.0,0.0005,8.799999999999999e-07
1.77,0.9868919438344608,0.013089633557848162,0.7800005037005914,0.019712949508336273,0.7803391239537758,0.9966287504432394,7.832250000001711e-07,0.01999170490469268,0.0008849999999999999,0.25579105943549907,0.007243918122321269,0.027121531455677566,0.029023940405925243,0.05253781402994966,0.058760033323923225,0.0007123383780391254,0.01436271559389808,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999299911303206,0.8,0.8,0.7799495813123144,1.0,1.0,0.01,0.023037768248325093,0.02438901077816487,0.00013089633557848162,0.009868919438344607,0.28189426344277657,0.28193509185912446,0.0019046112544580476,0.0,0.28188558259614965,0.2819277218108641,0.0,0.0,1.03630908266197e-05,0.0,0.1480337915751691,0.0,0.0,1.3745077391157948e-07,0.001963445033677224,0.0,0.00027121531455677564,1.8986401067048988e-08,2.1851025042458693e-06,0.031213564958151033,0.00029023940405925244,2.0318180556786644e-08,5.520012263192579e-08,0.0007885179803334509,0.0010507562805989934,7.35580887081391e-08,4.368308602325474e-06,0.06240004029604731,0.0011752006664784646,8.226980553988031e-08,1.1196138476321243e-07,0.0015993363923754145,0.002209942870781648,0.008703019762601901,8.017936255206653e-05,0.00283122527694778,0.23581469050183204,0.25322194050592745,0.014220410123019573,0.013299400241117431,0.09761983305131715,0.10550178767364553,0.13819682393463775,0.15371250458276067,0.0,0.0,0.0,0.0005,8.85e-07
1.78,0.9868797454506285,0.013101728783688493,0.7800000430055,0.019713353919297693,0.7803386975339346,0.9966097043305666,7.921000000001711e-07,0.019992122359688447,0.00089,0.2571778689955871,0.007327867091989147,0.027352654569353773,0.0291072078502559,0.05299744354919713,0.05891807621549204,0.0007216078601390613,0.014537778374486951,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999299909326467,0.8,0.8,0.779949152823538,1.0,1.0,0.01,0.02305904378618454,0.0243891084251078,0.00013101728783688492,0.009868797454506285,0.2818949617572152,0.28193508258190386,0.0019046112817396699,0.0,0.2818863032036078,0.2819277117797684,0.0,0.0,1.0362962734623022e-05,0.0,0.14803196181759426,0.0,0.0,1.375777826735163e-07,0.0019652593175532736,0.0,0.00027352654569353773,1.9148198572447713e-08,2.18510131018673e-06,0.031213547901357386,0.000291072078502559,2.0376471848208504e-08,5.520125506188787e-08,0.0007885341567719078,0.0010599488709839425,7.420161508193171e-08,4.368306022252358e-06,0.06240000344044,0.001178361524309841,8.249108107736427e-08,1.1196372267484254e-07,0.0015993697887750759,0.002242289863485258,0.008771619032318372,8.121044065734207e-05,0.002850151047537415,0.23698605721539232,0.2545943669458997,0.014393737062518862,0.013460814265029496,0.09830711988424501,0.10608293169110156,0.13911763605189909,0.15436531739901688,0.0,0.0,0.0,0.0005,8.9e-07
1.79,0.9868677582841017,0.0131136128025496,0.7799995896841996,0.019713751203988533,0.7803382782425655,0.9965906582175719,8.010250000001711e-07,0.019992532449542934,0.000895,0.2585641100480784,0.007412184400729918,0.027584814994743672,0.029189406536586273,0.053459661572443855,0.05907340704634689,0.0007309975045098388,0.014714864861516788,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999299907312866,0.8,0.8,0.7799487318892318,1.0,1.0,0.01,0.023079947771042227,0.02438920424947118,0.000131136128025496,0.009868677582841016,0.28189564656457916,0.28193507345976154,0.0019046113188562726,0.0,0.28188700980530723,0.2819277019092175,0.0,0.0,1.0362836860563306e-05,0.0,0.14803016374261524,0.0,0.0,1.3770257360692329e-07,0.00196704192038244,0.0,0.0002758481499474367,1.931072224687785e-08,2.1851001360887095e-06,0.031213531129702623,0.00029189406536586274,2.0434014956657355e-08,5.520236753689547e-08,0.0007885500481595413,0.0010691932314488772,7.484876561501446e-08,4.368303483475361e-06,0.06239996717473597,0.0011814681409269378,8.270855946404813e-08,1.1196601933879413e-07,0.0015994025959634348,0.0022749426192971217,0.008840153474204384,8.224927645714966e-05,0.002869155679282213,0.23815408166652166,0.2559662202482664,0.014569067608008225,0.01362403642723107,0.09899337969792785,0.10666319819134398,0.14003654359083428,0.15501595721442799,0.0,0.0,0.0,0.0005,8.95e-07
1.8,0.9868559785742791,0.013125289375031513,0.7799991433460436,0.019714141727493906,0.7803378657145831,0.9965716121041568,8.100000000001711e-07,0.019992935564900685,0.0009,0.2599497858887153,0.007496865892487646,0.027818011181534822,0.029270538018374183,0.05392447063454143,0.059226023306351995,0.0007405092245106965,0.014894002527738075,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999299905261788,0.8,0.8,0.7799483181189538,1.0,1.0,0.01,0.02310048681239332,0.024389298519109426,0.00013125289375031513,0.009868559785742791,0.2818963205533166,0.2819350644847551,0.0019046113658072713,0.0,0.28188770526959633,0.281927692190706,0.0,0.0,1.0362713164951474e-05,0.0,0.14802839678614185,0.0,0.0,1.3782518620086493e-07,0.001968793406254727,0.0,0.0002781801118153482,1.9473971005044727e-08,2.1850989809294977e-06,0.031213514628583326,0.00029270538018374184,2.0490810969629803e-08,5.520346107925849e-08,0.0007885656690997563,0.0010784894126908285,7.549954385642794e-08,4.368300983806711e-06,0.06239993146768349,0.0011845204661270398,8.292223718549577e-08,1.1196827694282983e-07,0.0015994348451920549,0.00230790222783862,0.008908619020167445,8.329590644733654e-05,0.0028882406804274143,0.23931872765164983,0.2573375035132796,0.014746428958563176,0.013789089679673577,0.09967859016014372,0.10724256798329355,0.14095351649253832,0.1556644079261305,0.0,0.0,0.0,0.0005,9e-07
1.81,0.9868444026929173,0.013136762129376771,0.7799987038840697,0.0197145255934488,0.7803374598463522,0.9965525659902229,8.190250000001712e-07,0.019993331812722615,0.000905,0.2613348998002726,0.0075819073957657905,0.028052241490357982,0.029350603938133914,0.05439187272528779,0.05937592303042025,0.0007501450328215151,0.015075219903173275,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999299903172602,0.8,0.8,0.7799479114058885,1.0,1.0,0.01,0.02312066729416978,0.0243893912471058,0.00013136762129376773,0.009868444026929173,0.28189698376750427,0.2819350556546303,0.0019046114225920831,0.0,0.28188838964487173,0.28192768262190543,0.0,0.0,1.0362591609688308e-05,0.0,0.14802666040393758,0.0,0.0,1.3794565855455492e-07,0.0019705143194065156,0.0,0.0002805224149035798,1.9637943699309536e-08,2.1850978444188953e-06,0.031213498393854087,0.00029350603938133914,2.0546861036966325e-08,5.520453597917518e-08,0.000788581023737952,0.0010878374545057559,7.615395259208435e-08,4.368298522647375e-06,0.062399896310725574,0.001187518460608405,8.313211149039267e-08,1.1197049608597266e-07,0.0015994665450178092,0.00234116976332398,0.008977011638251074,8.435036921602753e-05,0.00290740761348485,0.2404799632686851,0.25870821982377384,0.014925849360002243,0.013955998370835556,0.10036272924702752,0.10782102200289796,0.141868525227329,0.1563106532299385,0.0,0.0,0.0,0.0005,9.05e-07
1.82,0.9868330270726272,0.013148034632973243,0.7799982712013556,0.019714902895994417,0.780337060543731,0.9965335198756721,8.281000000001712e-07,0.01999372128992908,0.00091,0.2627194550962467,0.007667304692588163,0.028287504250302978,0.02942960596992035,0.05486186969745478,0.05952310439048571,0.0007599069797653426,0.015258545944103788,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999299901044661,0.8,0.8,0.7799475116532503,1.0,1.0,0.01,0.023140495493424007,0.024389482438660213,0.00013148034632973242,0.009868330270726273,0.2818976361707905,0.28193504696733934,0.0019046114892101234,0.0,0.2818890628955033,0.2819276732007059,0.0,0.0,1.0362472157313598e-05,0.0,0.14802495406089408,0.0,0.0,1.3806402812818801e-07,0.0019722051949459863,0.0,0.0002828750425030298,1.9802639159953278e-08,2.1850967262932875e-06,0.03121348242174924,0.0002942960596992035,2.0602166330587385e-08,5.520559250025938e-08,0.0007885961158397767,0.0010972373939490956,7.68119944160458e-08,4.368296099454553e-06,0.06239986169610845,0.0011904620878097141,8.333817981926734e-08,1.1197267731101462e-07,0.0015994977031943264,0.0023747462804685434,0.009045327319595956,8.54127044537096e-05,0.0029266580724341454,0.24163775662891088,0.2600783722900054,0.015107357480133421,0.014124787160230917,0.10104577513393871,0.10839854145763052,0.14278154037116467,0.1569546772027079,0.0,0.0,0.0,0.0005,9.1e-07
1.83,0.9868218482054224,0.013159110393806486,0.7799978452116539,0.019715273719186494,0.7803366677226641,0.9965144737604059,8.372250000001712e-07,0.019994104082765717,0.000915,0.26410345512041256,0.00775305351869631,0.02852379775782751,0.029507545820420207,0.05533446326344496,0.05966756569884678,0.0007697971539688565,0.015444010039621422,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999299898877316,0.8,0.8,0.7799471187749176,1.0,1.0,0.01,0.023159977582903973,0.02438957209047052,0.00013159110393806485,0.009868218482054224,0.28189827763993464,0.28193503842105394,0.0019046115656608084,0.0,0.28188972489505176,0.2819276639252299,0.0,0.0,1.0362354770990903e-05,0.0,0.14802327723081335,0.0,0.0,1.3818033175819115e-07,0.0019738665590709726,0.0,0.0002852379775782751,1.9968056194412867e-08,2.1850956263173016e-06,0.031213466708906564,0.00029507545820420207,2.065672804525731e-08,5.520663087788363e-08,0.0007886109487674598,0.0011066892652688992,7.747367172584376e-08,4.368293713745224e-06,0.062399827616932316,0.0011933513139769356,8.354043980917212e-08,1.1197482110096508e-07,0.0015995283266212574,0.0024086328139589093,0.009113562078898928,8.648295298685408e-05,0.0029459936833616785,0.24279207586496004,0.2614479640491564,0.0152909824152393,0.014295481019067717,0.10172770619494793,0.10897510782322355,0.14369253260315012,0.15759646429787652,0.0,0.0,0.0,0.0005,9.15e-07
1.84,0.9868108626412662,0.013169992861912097,0.7799974258400263,0.019715638136403608,0.7803362813097722,0.9964954276443261,8.464000000001712e-07,0.019994480266169307,0.00092,0.2654869032463793,0.007839149563746891,0.028761120275665904,0.029584425230043246,0.05580965499194839,0.05980930541150942,0.0007798176830228259,0.015631642018179855,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999299896669898,0.8,0.8,0.779946732696067,1.0,1.0,0.01,0.023179119633628332,0.02438966019011382,0.00013169992861912098,0.009868108626412662,0.2818989079583479,0.2819350300141781,0.0019046116519435545,0.0,0.2818903754194865,0.2819276547938462,0.0,0.0,1.0362239414492309e-05,0.0,0.14802162939618993,0.0,0.0,1.3829460567247407e-07,0.0019754989292868146,0.0,0.00028761120275665907,2.013419358651719e-08,2.185094544285462e-06,0.03121345125239089,0.00029584425230043247,2.0710547399348225e-08,5.520765131752233e-08,0.0007886255254561444,0.001116193099838968,7.813898671779799e-08,4.3682913650997035e-06,0.062399794067202106,0.0011961861082301884,8.373888929836407e-08,1.119769278754994e-07,0.0015995584212935446,0.0024428303779153717,0.00918171195488013,8.756115681197466e-05,0.002965416105107538,0.24394288913824155,0.2628169982648369,0.015476753696562142,0.014468105230591492,0.10240850100242958,0.10955070284044179,0.14460147270318924,0.1582359993410674,0.0,0.0,0.0,0.0005,9.200000000000001e-07
1.85,0.9868000669866195,0.01318068543082808,0.7799970130234771,0.0197159962097555,0.7803359012429458,0.9964763815273343,8.556250000001712e-07,0.019994849903133615,0.000925,0.2668698028771472,0.007925588471509053,0.028999470031737924,0.029660245974013493,0.05628744630459947,0.059948322131530306,0.0007899707341425736,0.015821472154146095,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999299894421727,0.8,0.8,0.7799463533538068,1.0,1.0,0.01,0.023197927617461547,0.024389746715427763,0.00013180685430828082,0.009868000669866196,0.28189952680963265,0.28193502174536084,0.001904611748057778,0.0,0.2818910141404034,0.2819276458051835,0.0,0.0,1.0362126052183157e-05,0.0,0.14802001004799292,0.0,0.0,1.3840688550568021e-07,0.001977102814624212,0.0,0.00028999470031737924,2.0301050095723247e-08,2.18509348002385e-06,0.031213436049717835,0.00029660245974013494,2.0763625635603938e-08,5.520865399309491e-08,0.00078863984839022,0.0011257489260919893,7.8807941382336e-08,4.368289053165194e-06,0.06239976104187817,0.001198966442630606,8.393352633098559e-08,1.1197899798740735e-07,0.0015995879922506891,0.0024773399653466475,0.009249773010758416,8.864735913011542e-05,0.0029849270299204876,0.24509016464587094,0.26418547812658766,0.015664701296788926,0.014642685390107293,0.10308813832675981,0.11012530851189542,0.14550833154978443,0.15887326752575395,0.0,0.0,0.0,0.0005,9.25e-07
1.86,0.98678945807293,0.013191191269105725,0.7799966064064928,0.019716348282071586,0.7803355271793551,0.9964573354093322,8.649000000001712e-07,0.019995213349170492,0.00093,0.26825215735697233,0.00801236589452261,0.02923884526882713,0.029735009812690845,0.056767838295225775,0.06008461478976801,0.000800258593016441,0.016013529758484534,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999299892132093,0.8,0.8,0.779945980392725,1.0,1.0,0.01,0.02321640710254399,0.024389831926807215,0.00013191191269105724,0.0098678945807293,0.2819001368193764,0.28193501360714396,0.0019046118540028947,0.0,0.2818916437392986,0.2819276369515013,0.0,0.0,1.0362014650791319e-05,0.0,0.1480184187109395,0.0,0.0,1.385172045299272e-07,0.001978678690365859,0.0,0.0002923884526882713,2.046862449189342e-08,2.185092432572474e-06,0.031213421087174203,0.00029735009812690844,2.0815963986362638e-08,5.5209639864590964e-08,0.0007886539312828635,0.0011353567659045155,7.948053725092365e-08,4.368286775950676e-06,0.062399728512519424,0.0012016922957953603,8.412434941013392e-08,1.1198103342769469e-07,0.0015996170679336394,0.002512162561829405,0.009317741318069922,8.974160593145146e-05,0.0030045282145998967,0.24623386225795194,0.2655534067664156,0.01585485423468625,0.014819248745282756,0.10376659699231745,0.11069890722018057,0.14641308026647165,0.1595082541755391,0.0,0.0,0.0,0.0005,9.300000000000001e-07
1.87,0.9867790325544505,0.013201513722491244,0.7799962060611036,0.019716694286392594,0.7803351591859591,0.9964382892902215,8.742250000001712e-07,0.01999557053224805,0.0009350000000000001,0.2696339701777033,0.008099477365874519,0.029479244123772747,0.02980871861237922,0.05725083214484044,0.06021818222989061,0.000810683480095586,0.0162078465239845,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999299889800304,0.8,0.8,0.7799456138849294,1.0,1.0,0.01,0.023234563980111783,0.0243899156758706,0.00013201513722491245,0.009867790325544506,0.2819007363606195,0.28193500560098445,0.0019046119697783209,0.0,0.2818922625410351,0.2819276282343684,0.0,0.0,1.0361905175183991e-05,0.0,0.14801685488316757,0.0,0.0,1.386255978780095e-07,0.0019802270583736863,0.0,0.0002947924412377275,2.0636915470723874e-08,2.1850914021188336e-06,0.031213406367438364,0.0002980871861237922,2.0867563758128523e-08,5.521060874451137e-08,0.0007886677714557037,0.001145016642896809,8.015677597709501e-08,4.36828453385955e-06,0.062399696484888294,0.0012043636445978122,8.431135691683103e-08,1.1198303379295457e-07,0.001599645642579844,0.0025472991114441367,0.009385612996254324,9.084394240562906e-05,0.0030242214097205076,0.24737395358526154,0.2669207874539859,0.016047243887207924,0.014997821027471579,0.10444385621543692,0.11127148143683208,0.14731568987105353,0.16014094529595116,0.0,0.0,0.0,0.0005,9.35e-07
1.8800000000000001,0.9867687872183334,0.013211656003831118,0.7799958119281984,0.01971703428175467,0.7803347972037213,0.9964192431699038,8.836000000001712e-07,0.019995921511475605,0.0009400000000000001,0.2710152448175762,0.008186918399237107,0.029720664719452394,0.029881374253343845,0.057736428793063926,0.060349023536953886,0.0008212476945934334,0.0164044539361577,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999299887425641,0.8,0.8,0.779945253771379,1.0,1.0,0.01,0.023252403904014843,0.024389997941841025,0.00013211656003831118,0.009867687872183334,0.2819013251358325,0.2819349977255984,0.0019046120953834728,0.0,0.2818928702289729,0.28192761965249813,0.0,0.0,1.0361797591623914e-05,0.0,0.14801531808275,0.0,0.0,1.3873209928717682e-07,0.001981748400574668,0.0,0.00029720664719452394,2.0805921718136945e-08,2.1850903884976144e-06,0.031213391888148853,0.0002988137425334385,2.0918426267179397e-08,5.5211560798168944e-08,0.0007886813712701867,0.0011547285758612786,8.083665887641084e-08,4.36828232656077e-06,0.062399664954255876,0.0012069804707390778,8.449454757006535e-08,1.1198499941422237e-07,0.0015996737209180484,0.0025827505422317777,0.009453384182843482,9.195441578416812e-05,0.003044008415684926,0.24851040624920917,0.26828762344395785,0.01624190142602327,0.015178428916357756,0.10511989534203005,0.11184301394391288,0.14821613154458105,0.16077132713567632,0.0,0.0,0.0,0.0005,9.400000000000001e-07
1.8900000000000001,0.986758718913947,0.013221621263756167,0.7799954239424506,0.019717368333404702,0.7803344411673948,0.9964001970482811,8.930250000001712e-07,0.01999626635217813,0.0009450000000000001,0.2723959847764954,0.00827468446687889,0.029963105143008022,0.02995297865158528,0.05822462900705432,0.0604771379684711,0.0008319535832934692,0.016603383856593736,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999299885007378,0.8,0.8,0.779944899986805,1.0,1.0,0.01,0.023269932418411254,0.024390078711594584,0.0001322162126375617,0.00986758718913947,0.28190190292857115,0.2819349899795665,0.0019046122308177663,0.0,0.28189346656664,0.28192761120446846,0.0,0.0,1.0361691867027133e-05,0.0,0.14801380783709203,0.0,0.0,1.3883674184136863e-07,0.001983243189563425,0.0,0.0002996310514300802,2.0975641895038265e-08,2.1850893915261123e-06,0.031213377646695795,0.0002995297865158528,2.096855285480953e-08,5.5212496208267744e-08,0.0007886947333361882,0.0011644925801410865,8.152018702296766e-08,4.368280153688481e-06,0.06239963391539605,0.001209542759369422,8.467392033028265e-08,1.1198693065734351e-07,0.0015997013081742503,0.0026185177598446953,0.009521051040670393,9.307307475805296e-05,0.003063891071179292,0.2496431874395337,0.26965391800930627,0.016438858395095544,0.015361099489507094,0.1057946939058293,0.11241348778072556,0.1491143765698119,0.1613993862799727,0.0,0.0,0.0,0.0005,9.450000000000002e-07
1.9000000000000001,0.9867488245440253,0.013231412599531183,0.7799950420462322,0.019717696499473112,0.7803340910188489,0.9963811509252547,9.025000000001712e-07,0.019996605111981806,0.0009500000000000001,0.27377619357940686,0.008362770997491371,0.0302065634425448,0.03002353376214056,0.05871543338588638,0.06060252495003389,0.0008428035378063064,0.01680466859114194,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999299882544769,0.8,0.8,0.7799445524736258,1.0,1.0,0.01,0.023287154973710977,0.024390157966291064,0.00013231412599531183,0.009867488245440254,0.2819024694643231,0.28193498236162445,0.0019046123760806178,0.0,0.2818940512550872,0.28192760288902485,0.0,0.0,1.0361587968870085e-05,0.0,0.1480123236816038,0.0,0.0,1.389395580641419e-07,0.0019847118899296774,0.0,0.000302065634425448,2.114607463500581e-08,2.1850884110415496e-06,0.031213363640753954,0.0003002353376214056,2.1017944889640665e-08,5.521341513758434e-08,0.0007887078599789245,0.0011743086677177277,8.220736125552883e-08,4.368278014919945e-06,0.062399603363698576,0.001212050499000678,8.484947439325498e-08,1.1198882784504726e-07,0.0015997284089585445,0.002654601646347529,0.009588609759098686,9.419996944873826e-05,0.003083871252567871,0.25077226430167965,0.27101967444443414,0.016638146778186987,0.015545860161860329,0.10646823163480297,0.11298288623542505,0.15001039632338184,0.16202510965708644,0.0,0.0,0.0,0.0005,9.500000000000001e-07
1.9100000000000001,0.9867391010634491,0.013241033056274444,0.7799946661898302,0.019718018830783023,0.7803337467072603,0.9963621048007266,9.120250000001713e-07,0.019996937840597865,0.0009550000000000001,0.2751558747757345,0.008451173376461032,0.030451037626109442,0.030093041580104868,0.0592088423569653,0.06072518407889852,0.0008537999953372737,0.017008340894522942,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999299880037058,0.8,0.8,0.7799442111821618,1.0,1.0,0.01,0.023304076928729472,0.02439023568115625,0.00013241033056274446,0.009867391010634491,0.281903024408218,0.2819349748706668,0.0019046125311714436,0.0,0.2818946239303755,0.2819275947050853,0.0,0.0,1.0361485865176777e-05,0.0,0.14801086515951736,0.0,0.0,1.3904057993147685e-07,0.0019861549584411667,0.0,0.0003045103762610944,2.1317218543574657e-08,2.185087446901612e-06,0.031213349868290413,0.0003009304158010487,2.106660376833719e-08,5.5214317728433444e-08,0.0007887207532313209,0.001184176847139306,8.289818217250349e-08,4.3682759099767475e-06,0.06239957329518642,0.0012145036815779705,8.502120919510158e-08,1.1199069125573594e-07,0.0015997550272478292,0.0026910030596487334,0.009656056554514979,9.53351514487357e-05,0.003103950874658163,0.25189760394311506,0.27238489606455774,0.01683979900342288,0.015732738685143657,0.10714048845123306,0.11355119284214271,0.1509041622747785,0.16264848453415268,0.0,0.0,0.0,0.0005,9.550000000000002e-07
