FZYa,IEa_1,MPFc,MPFn,N,StgPc,StgPn,Stgc,Stgm,Stgn,Wee1Pc,Wee1Pn,Wee1c,Wee1n,Xm,Xp,preMPFc,preMPFn,Time
0.0,0.0,1.0,0.0,1.0,0.8,0.0,0.0,1.0,0.0,0.8000560039202744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1152925769233213e-08,6.527041438679445e-06,0.9999371919094688,0.0014998434783963163,1.0,0.7974326811672243,0.0006202326466652829,0.0025672740341204556,0.9999809523895745,1.9703339780775562e-05,0.7974911005252281,0.0003101223378269175,0.0025648809930305257,9.88405877462227e-06,5.000000000000002e-06,2.5000000187403355e-11,6.270308843632597e-05,8.144525484555429e-08,0.01
1.4682879717419736e-07,2.3147838041807513e-05,0.9998523261686197,0.0029993504999559417,1.0,0.7952921225118204,0.0012032719393703622,0.004707787899830616,0.9999619047963261,7.647202200807238e-05,0.7953564829113019,0.0006015080556386277,0.004699476207181678,3.8472727604863445e-05,1.0000000000000003e-05,1.0000000015893551e-10,0.00014746383770796497,3.4920229181980447e-07,0.02
4.323487080131401e-07,4.6558217033274115e-05,0.9997495436822879,0.004498490417987857,1.0,0.7934819445679084,0.0017523094468241886,0.006517921063008547,0.9999428572201556,0.00016711450576392992,0.7935544486601251,0.0008756299995275376,0.006501488060823715,8.429316683037718e-05,1.4999999999999994e-05,2.2500000016145684e-10,0.0002501413429677335,8.339220780498321e-07,0.03
8.988268141665336e-07,7.456518381218123e-05,0.9996321001455596,0.005997237418181502,1.0,0.7919346754619268,0.00227017399098092,0.008065145397213678,0.9999238096609637,0.00028880199364889856,0.7920166998618003,0.001133820486963794,0.008039214463854296,0.00014601305943394535,1.9999999999999998e-05,4.000000001708257e-10,0.00036747990914120414,1.5614112129195189e-06,0.04
1.5475407745669781e-06,0.0001057155018270669,0.9995026145490923,0.007495569455275403,1.0,0.7906010079046158,0.0027593947225186695,0.009398768191704278,0.9999047621186512,0.0004390053605065228,0.7906933853839692,0.00137729320772676,0.009362506548631185,0.00022241872121197827,2.5e-05,6.250000001705978e-10,0.0004968605455549094,2.5536946026409857e-06,0.05
2.368930620117714e-06,0.00013904668827747918,0.9993632297709911,0.008993467488199153,1.0,0.7894437167563086,0.0032222486948732033,0.010556014586145268,0.9998857145931185,0.0006154475790123631,0.7895469086241108,0.0016071596167278961,0.010508960917674988,0.00031239870009556667,2.9999999999999997e-05,9.000000001703992e-10,0.0006361403741071458,3.8297812399911535e-06,0.06
3.3481464399280853e-06,0.0001739211204096463,0.9992157224626446,0.01049091491004953,1.0,0.7884339611448359,0.003660797890364623,0.011565725452703946,0.9998666670842662,0.0008160666905605815,0.7885481682321503,0.001824441752700478,0.011507678921060688,0.00041493095828339723,3.5000000000000004e-05,1.2250000001711956e-09,0.0007835427434181237,5.40623579030699e-06,0.07
4.468391249641564e-06,0.00020991576476216413,0.9990615813217526,0.011987897111271005,1.0,0.7875489147262439,0.004076918765471068,0.01245072713533233,0.9998476195919952,0.0010389862649422864,0.7876741518298974,0.0020300825857477818,0.012381672936978384,0.0005290725293823859,4.000000000000002e-05,1.6000000001714425e-09,0.0009375789557863155,7.2976171235956935e-06,0.08
5.712835161791414e-06,0.00024674975870488575,0.9989020640815325,0.013484401140030381,1.0,0.7867701976203796,0.0044723260972739515,0.013229399514181927,0.999828572116206,0.00128249155107156,0.7869063453244199,0.0022249545031141865,0.013149457058359529,0.000653951030631408,4.500000000000002e-05,2.0250000001713678e-09,0.0010969912779846454,9.516819553622627e-06,0.09
7.065649293917602e-06,0.0002842367678448332,0.9987382402802883,0.014980415433244364,1.0,0.7860828022947788,0.004848592516908318,0.013916750121715164,0.9998095246567993,0.001545009945121454,0.7862296441730456,0.00240986640020937,0.013826135827876448,0.0007887575714586579,5.0000000000000036e-05,2.5000000001714287e-09,0.001260710171702115,1.2075343217139268e-05,0.1
8.512527613600193e-06,0.0003222528843601618,0.9985710244533903,0.01647592959849148,1.0,0.7854743181048195,0.005207164831768331,0.014525189602552202,0.9997904772136759,0.0018250946638946385,0.7856315678336973,0.002585569729029361,0.014424189787606198,0.0009327407012573524,5.500000000000004e-05,3.025000000171389e-09,0.001427821101574159,1.4983513329870404e-05,0.11
1.0040857192592288e-05,0.0003607160592358191,0.9984012018678905,0.01797093423867545,1.0,0.7849343798620821,0.005549377611053759,0.015065083145110765,0.9997714297867362,0.002121411164891688,0.7851017015032404,0.002752763660277027,0.014954033740682712,0.0010852012535677604,6.000000000000003e-05,3.600000000171345e-09,0.0015975388005419592,1.8250656456100897e-05,0.12
1.1639727363454152e-05,0.0003995717557210866,0.9982294493505679,0.019465420805013196,1.0,0.7844542459641025,0.005876464885652418,0.01554517235185319,0.9997523823758809,0.0024327254424532344,0.7846312692252597,0.00291209961643092,0.01542444364352131,0.00124548780879754,6.500000000000002e-05,4.225000000171309e-09,0.0017691864418282607,2.1885248266160435e-05,0.13
1.3299819522747396e-05,0.0004387839235899512,0.9980563517767116,0.02095938147757612,1.0,0.7840264873387857,0.006189570007979722,0.015972886294872816,0.9997333349810109,0.0027578941691763985,0.7842128192692672,0.00306418519385532,0.015842871226609847,0.001412992773348472,7.000000000000002e-05,4.900000000171293e-09,0.0019421791501470541,2.589503354912787e-05,0.14
1.5013244394846596e-05,0.0004783292728818156,0.9978824152993259,0.022452809066933904,1.0,0.7836447548851821,0.006489754057285044,0.016354574075117187,0.9997142876020267,0.003095856291277267,0.7838399890083826,0.003209587592282497,0.016215679116828148,0.001587148950617295,7.5e-05,5.625000000171293e-09,0.002116010772492689,3.028712497346555e-05,0.15
