DHF_1_task1,H2_HMPt_2_task1,H2_HMPterinPP_3_task1,H2_Pteroate_4_task1,_1_task1,p_ABA_5_task1
2.4902763260355943e-05,8.474202081666429e-06,1.3508980192259468e-05,2.476703041162701e-05,22000.0,1.866818227392592e-05
2.4922052798310404e-05,8.480751452890112e-06,1.3512281983668578e-05,2.4786196322930006e-05,22100.0,1.867803343655871e-05
2.4941201048573752e-05,8.48725397821685e-06,1.3515572371877837e-05,2.4805220590690527e-05,22200.0,1.8687826350094708e-05
2.4960213400247988e-05,8.493710128562571e-06,1.3518832960469865e-05,2.482411038871732e-05,22300.0,1.869754308903246e-05
2.4979094816012215e-05,8.500120367527904e-06,1.3522046602671383e-05,2.4842872553253856e-05,22400.0,1.870716697019931e-05
2.4997834495020562e-05,8.506484857269757e-06,1.3525268144514637e-05,2.4861490331685656e-05,22500.0,1.871675300178442e-05
2.501643978084008e-05,8.512804052260854e-06,1.3528473429820913e-05,2.4879974315423737e-05,22600.0,1.872627748208179e-05
2.5034925247163348e-05,8.51907852208149e-06,1.3531606827079976e-05,2.489834581734959e-05,22700.0,1.873568534916149e-05
2.5053273639729872e-05,8.52530857922514e-06,1.3534729246781232e-05,2.4916575544619247e-05,22800.0,1.8745037826006393e-05
2.5071486467839174e-05,8.531494582784178e-06,1.3537839293449929e-05,2.4934666842799237e-05,22900.0,1.8754333876234128e-05
2.5089574240398582e-05,8.537636767832637e-06,1.354091590688798e-05,2.4952641982270076e-05,23000.0,1.876355267472064e-05
2.5107532318765627e-05,8.54373544845834e-06,1.3543987110642634e-05,2.497048558150689e-05,23100.0,1.8772722559100998e-05
2.512536413249041e-05,8.54979100486709e-06,1.3547045637040658e-05,2.4988200926298056e-05,23200.0,1.878183664190777e-05
2.5143078719591134e-05,8.55580413458339e-06,1.3550034971847154e-05,2.5005804282735808e-05,23300.0,1.879083910643057e-05
2.51606630559905e-05,8.561774953848835e-06,1.3553017267817922e-05,2.502327535108257e-05,23400.0,1.879979222166678e-05
2.5178113561960408e-05,8.567703730340826e-06,1.3556011990079962e-05,2.504060971475187e-05,23500.0,1.880871572042081e-05
2.519545053970756e-05,8.573590782588724e-06,1.3558965111935087e-05,2.5057838823965438e-05,23600.0,1.8817555894523833e-05
2.5212668304240285e-05,8.579436521356114e-06,1.3561893679170188e-05,2.5074949133747922e-05,23700.0,1.8826330200526324e-05
2.5229763824999803e-05,8.585241411642797e-06,1.356480165808493e-05,2.509193130552654e-05,23800.0,1.883504306972775e-05
2.5246740625811922e-05,8.591005822429368e-06,1.3567670712586853e-05,2.5108799386862708e-05,23900.0,1.8843676535016243e-05
2.526359631251648e-05,8.596729987776905e-06,1.3570520470884809e-05,2.5125548135534904e-05,24000.0,1.8852250458661736e-05
2.528032930780038e-05,8.602414019572691e-06,1.357337998924332e-05,2.5142172323242055e-05,24100.0,1.8860794008816032e-05
2.5296954600466707e-05,8.608058559056285e-06,1.3576181096252647e-05,2.5158692964475507e-05,24200.0,1.8869239655308953e-05
2.5313466090195674e-05,8.61366387555357e-06,1.3578949815250484e-05,2.5175099240701654e-05,24300.0,1.887761369080408e-05
2.5329846780512155e-05,8.619229902525323e-06,1.3581765155309295e-05,2.51913738968103e-05,24400.0,1.8885995057834642e-05
2.5346133069753287e-05,8.624757322025147e-06,1.3584507713756453e-05,2.5207554157810166e-05,24500.0,1.8894265035781623e-05
2.5362291659563256e-05,8.63024657993944e-06,1.3587244260416947e-05,2.5223610402877656e-05,24600.0,1.890249084035641e-05
2.5378345871194024e-05,8.635697615629424e-06,1.3589957052764079e-05,2.5239563666519215e-05,24700.0,1.891065466839353e-05
2.5394287549033017e-05,8.6411109621437e-06,1.359265033260253e-05,2.5255401517084027e-05,24800.0,1.8918761294746255e-05
2.541011665102591e-05,8.646486897631425e-06,1.3595323934262265e-05,2.5271129946137593e-05,24900.0,1.8926810831893714e-05
2.5425838145120878e-05,8.651825641901582e-06,1.359797750845378e-05,2.52867514028023e-05,25000.0,1.8934803150355387e-05
2.5441451191372152e-05,8.657127535824961e-06,1.3600611550747614e-05,2.5302264437997225e-05,25100.0,1.8942739086572602e-05
2.5456956734981727e-05,8.66239286687176e-06,1.3603226132066582e-05,2.53176706564107e-05,25200.0,1.8950618998938366e-05
2.5472355123855452e-05,8.667621935347776e-06,1.3605821472698471e-05,2.5332970455438686e-05,25300.0,1.8958443408046273e-05
2.548764756919347e-05,8.672815016349666e-06,1.3608397714102131e-05,2.5348164990306558e-05,25400.0,1.896621273045182e-05
2.5502834407702957e-05,8.67797241440374e-06,1.3610955052583271e-05,2.536325484762065e-05,25500.0,1.8973927466987033e-05
2.551791741338038e-05,8.683094352252705e-06,1.3613493585094219e-05,2.53782412547809e-05,25600.0,1.8981587937346947e-05
2.5532897087242993e-05,8.688181128556368e-06,1.3616013499465587e-05,2.5393124890116958e-05,25700.0,1.898919462802198e-05
2.5547773834393748e-05,8.693233047694615e-06,1.3618514990375328e-05,2.5407906390588065e-05,25800.0,1.899674803806997e-05
2.556254826632804e-05,8.69825040173863e-06,1.3620998237766992e-05,2.542258648217608e-05,25900.0,1.9004248639505648e-05
2.5577220994541276e-05,8.703233482759601e-06,1.3623463421584127e-05,2.5437165890862876e-05,26000.0,1.9011696904343754e-05
2.559179387795126e-05,8.70818245593869e-06,1.3625910589229566e-05,2.5451645813001744e-05,26100.0,1.901909304516828e-05
2.560626753480443e-05,8.713097612660355e-06,1.3628339919929548e-05,2.5466026977120194e-05,26200.0,1.9026437532589925e-05
2.562064240997182e-05,8.71797926194511e-06,1.363075161133174e-05,2.548031004637026e-05,26300.0,1.903373087327687e-05
2.563491927468982e-05,8.722827679614999e-06,1.3633145826406943e-05,2.5494495806968093e-05,26400.0,1.9040973506021964e-05
2.564909890019482e-05,8.727643141492077e-06,1.363552272812596e-05,2.5508585045129845e-05,26500.0,1.9048165869618057e-05
2.566318207271745e-05,8.732425821445039e-06,1.3637882403567063e-05,2.5522578404283308e-05,26600.0,1.9055308225012126e-05
2.5677169566223884e-05,8.737175976734769e-06,1.3640225001884405e-05,2.5536476644649234e-05,26700.0,1.9062400978619196e-05
2.5691062148696734e-05,8.741893905307375e-06,1.36425507025176e-05,2.5550280583429098e-05,26800.0,1.9069444607825e-05
2.5704860593518736e-05,8.746579868390838e-06,1.3644859657573849e-05,2.556399098639968e-05,26900.0,1.9076439525964708e-05
2.5718565674072623e-05,8.751234127213137e-06,1.3647152019160347e-05,2.5577608619337747e-05,27000.0,1.9083386146373506e-05
2.5732177674872028e-05,8.755856788692055e-06,1.3649427841226918e-05,2.559113378527866e-05,27100.0,1.9090284629918994e-05
2.574569726741273e-05,8.760448081895233e-06,1.3651687255423435e-05,2.560456715355761e-05,27200.0,1.909713533731869e-05
2.5759125447648863e-05,8.765008338304707e-06,1.3653930458545997e-05,2.5617909700627394e-05,27300.0,1.9103938796850727e-05
2.5772462961396206e-05,8.769537810447022e-06,1.3656157597166787e-05,2.563116216617116e-05,27400.0,1.911069540761383e-05
2.5785710554470532e-05,8.774036750848724e-06,1.365836881785798e-05,2.564432528987204e-05,27500.0,1.9117405568706728e-05
2.5798868972687626e-05,8.778505412036361e-06,1.3660564267191757e-05,2.5657399811413176e-05,27600.0,1.912406967922814e-05
2.5811938961863262e-05,8.782944046536477e-06,1.3662744091740295e-05,2.56703864704777e-05,27700.0,1.9130688138276794e-05
2.582492126781322e-05,8.78735290687562e-06,1.3664908438075776e-05,2.568328600674876e-05,27800.0,1.9137261344951417e-05
2.5837816159699933e-05,8.791732089128895e-06,1.366705735027928e-05,2.5696098697175405e-05,27900.0,1.9143789439408195e-05
2.5850623757006744e-05,8.796081640242391e-06,1.3669190840247553e-05,2.5708824673398538e-05,28000.0,1.9150272480489965e-05
2.586334540652589e-05,8.80040201000054e-06,1.3671309183776106e-05,2.5721465258528e-05,28100.0,1.9156711193776665e-05
2.5875981801829637e-05,8.804693433782059e-06,1.36734125162036e-05,2.5734021141529036e-05,28200.0,1.9163105949985682e-05
2.588853363649026e-05,8.80895614696566e-06,1.3675500972868699e-05,2.5746493011366907e-05,28300.0,1.916945711983438e-05
2.5901001604080036e-05,8.813190384930059e-06,1.3677574689110061e-05,2.575888155700686e-05,28400.0,1.917576507404014e-05
2.5913386398171235e-05,8.817396383053968e-06,1.3679633800266348e-05,2.5771187467414145e-05,28500.0,1.9182030183320338e-05
2.5925688712336137e-05,8.821574376716102e-06,1.3681678441676221e-05,2.578341143155402e-05,28600.0,1.9188252818392343e-05
2.5937909060868705e-05,8.825724540479387e-06,1.3683708706541714e-05,2.5795553960339757e-05,28700.0,1.9194433247021124e-05
2.5950047006533977e-05,8.829846726123802e-06,1.3685724464422523e-05,2.5807614619664505e-05,28800.0,1.9200571190546348e-05
2.5962104056920974e-05,8.83394144516336e-06,1.3687726041979509e-05,2.5819594906942086e-05,28900.0,1.920666748714289e-05
2.597408085270254e-05,8.838008915031933e-06,1.368971356211813e-05,2.583149545860018e-05,29000.0,1.9212722477150085e-05
2.598597803455152e-05,8.842049353163401e-06,1.3691687147743843e-05,2.584331691106646e-05,29100.0,1.9218736500907266e-05
2.599779624314076e-05,8.846062976991636e-06,1.369364692176211e-05,2.5855059900768606e-05,29200.0,1.922470989875377e-05
2.600953611914311e-05,8.850050003950516e-06,1.3695593007078387e-05,2.5866725064134288e-05,29300.0,1.9230643011028924e-05
2.6021198303231417e-05,8.854010651473913e-06,1.3697525526598136e-05,2.5878313037591188e-05,29400.0,1.923653617807207e-05
2.603278343607853e-05,8.857945136995704e-06,1.3699444603226812e-05,2.5889824457566984e-05,29500.0,1.924238974022254e-05
2.604429060900032e-05,8.86185315240529e-06,1.3701350062008608e-05,2.5901258420889053e-05,29600.0,1.924820321441392e-05
2.605572131088976e-05,8.865735202854233e-06,1.3703242188917869e-05,2.5912616406863755e-05,29700.0,1.925397739177212e-05
2.6067076242398492e-05,8.86959152612131e-06,1.3705121118390879e-05,2.5923899111519848e-05,29800.0,1.925971264451221e-05
2.607835598306284e-05,8.873422318902791e-06,1.3706986961579704e-05,2.5935107110533494e-05,29900.0,1.9265409280482517e-05
2.6089561112754995e-05,8.877227778008863e-06,1.3708839829700976e-05,2.5946240979914577e-05,30000.0,1.9271067607709862e-05
2.6100692211682967e-05,8.881008100363633e-06,1.3710679834035894e-05,2.59573012960067e-05,30100.0,1.9276687934399546e-05
2.6111749860390623e-05,8.88476348300512e-06,1.3712507085930219e-05,2.5968288635487215e-05,30200.0,1.928227056893536e-05
2.6122734639757666e-05,8.888494123085268e-06,1.3714321696794279e-05,2.5979203575367175e-05,30300.0,1.9287815819879568e-05
2.6133647130999637e-05,8.892200217869936e-06,1.3716123778102968e-05,2.5990046692991376e-05,30400.0,1.9293323995972927e-05
2.6144487915667933e-05,8.8958819647389e-06,1.3717913441395743e-05,2.6000818566038342e-05,30500.0,1.9298795406134665e-05
2.615525757564978e-05,8.89953956118586e-06,1.3719690798276627e-05,2.6011519772520315e-05,30600.0,1.9304230359462507e-05
2.6165956693168246e-05,8.903173204818426e-06,1.3721455960414207e-05,2.602215089078327e-05,30700.0,1.9309629165232653e-05
2.6176585850782252e-05,8.906783093358131e-06,1.3723209039541638e-05,2.6032712499506908e-05,30800.0,1.931499213289979e-05
2.618714563138655e-05,8.910369424640426e-06,1.3724950147456635e-05,2.6043205177704658e-05,30900.0,1.932031957209708e-05
2.61976354234711e-05,8.913931991124655e-06,1.3726679114266648e-05,2.605362831866617e-05,31000.0,1.9325611105391322e-05
2.6208055459907897e-05,8.91747087184986e-06,1.37283959691945e-05,2.6063982153926653e-05,31100.0,1.9330866841044382e-05
2.6218407212856437e-05,8.920986566464068e-06,1.3730101033708674e-05,2.6074268145302256e-05,31200.0,1.933608760017276e-05
2.6228691197465624e-05,8.924479249809804e-06,1.3731794403571887e-05,2.6084486804554227e-05,31300.0,1.934127365338171e-05
2.6238907926580613e-05,8.92794909594765e-06,1.3733476173988925e-05,2.6094638641157127e-05,31400.0,1.9346425269936597e-05
2.6249057910742817e-05,8.931396278156243e-06,1.3735146439606653e-05,2.6104724162298848e-05,31500.0,1.9351542717762917e-05
2.625914165818991e-05,8.934820968932267e-06,1.3736805294514009e-05,2.611474387288061e-05,31600.0,1.9356626263446293e-05
2.6269159674855815e-05,8.938223339990463e-06,1.3738452832241998e-05,2.6124698275516946e-05,31700.0,1.936167617223248e-05
2.6279112464370712e-05,8.941603562263629e-06,1.3740089145763705e-05,2.6134587870535726e-05,31800.0,1.9366692708027353e-05
2.6289000528061036e-05,8.94496180590261e-06,1.3741714327494287e-05,2.6144413155978138e-05,31900.0,1.9371676133396916e-05
2.6298824364949477e-05,8.948298240276308e-06,1.374332846929097e-05,2.6154174627598695e-05,32000.0,1.9376626709567297e-05
2.6308584471754983e-05,8.951613033971679e-06,1.374493166245306e-05,2.6163872778865235e-05,32100.0,1.9381544696424758e-05
2.6318281342892757e-05,8.95490635479373e-06,1.3746523997721927e-05,2.6173508100958922e-05,32200.0,1.9386430352515675e-05
2.6327915470474256e-05,8.958178369765523e-06,1.3748105565281024e-05,2.6183081082774243e-05,32300.0,1.9391283935046567e-05
2.633748717135742e-05,8.96142918660024e-06,1.3749676426093521e-05,2.6192592039015725e-05,32400.0,1.939610561269378e-05
2.6346995776600027e-05,8.9646585794041e-06,1.37512364775733e-05,2.6202040304555796e-05,32500.0,1.940089505697742e-05
2.6356442729693956e-05,8.967867037149799e-06,1.3752785967044298e-05,2.6211427313922094e-05,32600.0,1.9405653004194115e-05
2.636582847346067e-05,8.971054710170828e-06,1.3754324975816764e-05,2.622075350702988e-05,32700.0,1.941037968598761e-05
2.637515344669193e-05,8.974221747434646e-06,1.3755853584356986e-05,2.623001931979222e-05,32800.0,1.9415075331791653e-05
2.6384418084149813e-05,8.977368296542695e-06,1.3757371872287294e-05,2.6239225184120005e-05,32900.0,1.9419740168830007e-05
2.6393622816566678e-05,8.98049450373038e-06,1.3758879918386048e-05,2.6248371527921933e-05,33000.0,1.942437442211645e-05
2.6402768070645207e-05,8.983600513867088e-06,1.376037780058765e-05,2.6257458775104528e-05,33100.0,1.9428978314454757e-05
2.6411854269058377e-05,8.986686470456178e-06,1.376186559598254e-05,2.626648734557212e-05,33200.0,1.9433552066438735e-05
2.6420881830449466e-05,8.989752515634981e-06,1.3763343380817189e-05,2.627545765522686e-05,33300.0,1.943809589645219e-05
2.6429851169432063e-05,8.992798790174804e-06,1.3764811230494113e-05,2.628437011596872e-05,33400.0,1.944261002066894e-05
2.6438762696590058e-05,8.99582543348093e-06,1.3766269219571863e-05,2.6293225135695477e-05,33500.0,1.944709465305281e-05
2.6447616818477638e-05,8.998832583592609e-06,1.3767717421765023e-05,2.6302023118302733e-05,33600.0,1.945155000535765e-05
2.6456413937619298e-05,9.001820377183074e-06,1.3769155909944221e-05,2.63107644636839e-05,33700.0,1.9455976287127312e-05
2.646515445250984e-05,9.004788949559524e-06,1.3770584756136117e-05,2.6319449567730214e-05,33800.0,1.946037370569566e-05
2.6473838707957277e-05,9.00773841680358e-06,1.3772004064169817e-05,2.6328078772721706e-05,33900.0,1.9464742480973417e-05
2.64824671118478e-05,9.010668917766704e-06,1.3773413892911262e-05,2.6336652483979132e-05,34000.0,1.9469082810677985e-05
2.6491040064018493e-05,9.01358058848872e-06,1.3774814303024945e-05,2.6345171098805547e-05,34100.0,1.9473394891513682e-05
2.6499557944892068e-05,9.016473558110202e-06,1.3776205364445852e-05,2.6353634995132027e-05,34200.0,1.947767892255607e-05
2.6508021130779558e-05,9.019347954376222e-06,1.37775871463189e-05,2.6362044546805575e-05,34300.0,1.9481935100695138e-05
2.6516429993880327e-05,9.022203903636335e-06,1.377895971699894e-05,2.637040012358911e-05,34400.0,1.9486163620635293e-05
2.6524784902282064e-05,9.025041530844594e-06,1.3780323144050752e-05,2.6378702091161475e-05,34500.0,1.949036467489536e-05
2.653308621996079e-05,9.027860959559539e-06,1.3781677494249045e-05,2.6386950811117425e-05,34600.0,1.94945384538086e-05
2.654133430678085e-05,9.030662311944199e-06,1.3783022833578463e-05,2.6395146640967643e-05,34700.0,1.949868514552268e-05
2.654952951849491e-05,9.033445708766098e-06,1.3784359227233579e-05,2.6403289934138724e-05,34800.0,1.9502804935999694e-05
2.6557672206743986e-05,9.03621126939725e-06,1.3785686739618898e-05,2.641138103997319e-05,34900.0,1.9506898009016163e-05
2.6565762719057394e-05,9.038959111814155e-06,1.3787005434348857e-05,2.641942030372948e-05,35000.0,1.951096454616303e-05
2.65738013988528e-05,9.041689352597812e-06,1.3788315374247822e-05,2.642740806658195e-05,35100.0,1.9515004726845653e-05
2.6581788585436184e-05,9.044402106933703e-06,1.3789616621350093e-05,2.6435344665620873e-05,35200.0,1.9519018728283814e-05
2.6589725042277677e-05,9.047097634053528e-06,1.379090928587028e-05,2.6443230859498602e-05,35300.0,1.9523006919923824e-05
2.6597611641518103e-05,9.049776230094166e-06,1.3792193490128812e-05,2.645106751487325e-05,35400.0,1.9526969720222994e-05
2.660544801104663e-05,9.052437768647617e-06,1.3793469213854606e-05,2.645885426179353e-05,35500.0,1.953090698250224e-05
2.6613234491080498e-05,9.055082365212055e-06,1.3794736517906444e-05,2.6466591438264747e-05,35600.0,1.9534818883118517e-05
2.662097141774527e-05,9.05771013389694e-06,1.3795995462355329e-05,2.647427937822802e-05,35700.0,1.9538705596252286e-05
2.6628659123074842e-05,9.060321187423014e-06,1.379724610648448e-05,2.6481918411560272e-05,35800.0,1.954256729390751e-05
2.663629793501145e-05,9.062915637122301e-06,1.3798488508789341e-05,2.648950886407421e-05,35900.0,1.9546404145911658e-05
2.664388817740565e-05,9.065493592938117e-06,1.3799722726977565e-05,2.6497051057518362e-05,36000.0,1.95502163199157e-05
2.665143017001634e-05,9.068055163425054e-06,1.3800948817969031e-05,2.650454530957704e-05,36100.0,1.9554003981394102e-05
2.6658924228510745e-05,9.070600455748994e-06,1.3802166837895834e-05,2.6511991933870374e-05,36200.0,1.9557767293644843e-05
2.6666370664464425e-05,9.073129575687099e-06,1.3803376842102287e-05,2.6519391239954284e-05,36300.0,1.95615064177894e-05
2.667376978536127e-05,9.075642627627815e-06,1.3804578885144922e-05,2.6526743533320488e-05,36400.0,1.9565221512772755e-05
2.66811218945935e-05,9.07813971457088e-06,1.3805773020792489e-05,2.6534049115396517e-05,36500.0,1.9568912735363387e-05
2.668842729146167e-05,9.080620938127306e-06,1.380695930202596e-05,2.6541308283545697e-05,36600.0,1.9572580240153283e-05
2.669568627117467e-05,9.083086398519396e-06,1.380813778103852e-05,2.6548521331067153e-05,36700.0,1.9576224179557933e-05
2.6702899124849718e-05,9.085536194580734e-06,1.3809308509235576e-05,2.6555688547195814e-05,36800.0,1.9579844703816327e-05
2.671006613951236e-05,9.087970423756189e-06,1.3810471537234755e-05,2.6562810217102408e-05,36900.0,1.9583441960990963e-05
2.6717187598096486e-05,9.090389182101916e-06,1.3811626914865898e-05,2.6569886621893466e-05,37000.0,1.958701609696783e-05
2.6724263779444305e-05,9.092792564285352e-06,1.3812774691171068e-05,2.6576918038611325e-05,37100.0,1.9590567255456438e-05
2.6731294958306364e-05,9.095180663585219e-06,1.3813914914404545e-05,2.6583904740234113e-05,37200.0,1.9594095577989783e-05
2.6738281405341548e-05,9.097553571891524e-06,1.381504763203283e-05,2.6590846995675763e-05,37300.0,1.959760120392437e-05
2.674522338711706e-05,9.099911379705554e-06,1.3816172890734638e-05,2.6597745069786012e-05,37400.0,1.960108427044021e-05
2.6752121166108448e-05,9.102254176139888e-06,1.3817290736400907e-05,2.6604599223350398e-05,37500.0,1.9604544912540814e-05
2.6758975000699586e-05,9.104582048918384e-06,1.3818401214134792e-05,2.6611409713090254e-05,37600.0,1.9607983263053193e-05
2.676578609222307e-05,9.106895406240995e-06,1.381950457277228e-05,2.6618177731966834e-05,37700.0,1.961139997901329e-05
2.677255491029449e-05,9.109194407625401e-06,1.3820600903225322e-05,2.662490374642744e-05,37800.0,1.961479531085074e-05
2.677928094940031e-05,9.111478881180009e-06,1.382169008591512e-05,2.6631587254724666e-05,37900.0,1.9618168967095148e-05
2.678596449115548e-05,9.11374892253166e-06,1.3822772171345142e-05,2.6638228536639155e-05,38000.0,1.9621521093876823e-05
2.679260581469252e-05,9.116004626465403e-06,1.3823847209578599e-05,2.6644827869485128e-05,38100.0,1.962485183604402e-05
2.6799205196661517e-05,9.118246086924482e-06,1.3824915250238445e-05,2.6651385528110395e-05,38200.0,1.9628161337162945e-05
2.6805762911230116e-05,9.120473397010354e-06,1.382597634250738e-05,2.6657901784896352e-05,38300.0,1.9631449739517755e-05
2.681227923008353e-05,9.122686648982675e-06,1.3827030535127849e-05,2.666437690975798e-05,38400.0,1.9634717184110543e-05
2.681875442242453e-05,9.124885934259306e-06,1.382807787640204e-05,2.667081117014385e-05,38500.0,1.9637963810661366e-05
2.6825188754973455e-05,9.127071343416313e-06,1.3829118414191888e-05,2.6677204831036114e-05,38600.0,1.964118975760822e-05
2.6831582491968208e-05,9.129242966187963e-06,1.3830152195919069e-05,2.6683558154950517e-05,38700.0,1.964439516210705e-05
2.683793589516425e-05,9.131400891466729e-06,1.3831179268565004e-05,2.6689871401936382e-05,38800.0,1.964758016003175e-05
2.6844249223834613e-05,9.133545207303289e-06,1.3832199678670861e-05,2.6696144829576625e-05,38900.0,1.9650744885974167e-05
2.6850522734769887e-05,9.13567600090652e-06,1.383321347233755e-05,2.6702378692987744e-05,39000.0,1.9653889473244092e-05
2.685675668227823e-05,9.137793358643511e-06,1.3834220695225727e-05,2.6708573244819827e-05,39100.0,1.965701405386926e-05
2.6862951318185354e-05,9.139897366039547e-06,1.3835221392555791e-05,2.6714728735256545e-05,39200.0,1.966011875859536e-05
2.686910689183455e-05,9.141988107778121e-06,1.3836215609107887e-05,2.6720845412015155e-05,39300.0,1.9663203716886027e-05
2.6875224315701562e-05,9.144065892073569e-06,1.3837203443251477e-05,2.6726924182547867e-05,39400.0,1.9666269335325064e-05
2.6881303382582205e-05,9.146130649701466e-06,1.3838184902230141e-05,2.6732964840372413e-05,39500.0,1.9669315551931624e-05
2.6887344293616046e-05,9.148182449081308e-06,1.3839160026194958e-05,2.6738967585259413e-05,39600.0,1.9672342475276285e-05
2.689334730388527e-05,9.150221376811158e-06,1.3840128859436914e-05,2.6744932670648774e-05,39700.0,1.9675350236248092e-05
2.6899312666575835e-05,9.15224751884489e-06,1.384109144585432e-05,2.675086034809717e-05,39800.0,1.967833896469923e-05
2.6905240632977453e-05,9.154260960492182e-06,1.3842047828952816e-05,2.6756750867278066e-05,39900.0,1.9681308789445016e-05
2.6911131452483603e-05,9.15626178641852e-06,1.3842998051845368e-05,2.6762604475981696e-05,40000.0,1.9684259838263905e-05
2.6916985372591534e-05,9.158250080645195e-06,1.3843942157252273e-05,2.6768421420115088e-05,40100.0,1.9687192237897485e-05
2.692280263890225e-05,9.160225926549306e-06,1.384488018750115e-05,2.677420194370204e-05,40200.0,1.9690106114050475e-05
2.6928583495120517e-05,9.162189406863758e-06,1.3845812184526953e-05,2.677994628888313e-05,40300.0,1.969300159139073e-05
2.6934328183054883e-05,9.164140603677261e-06,1.3846738189871957e-05,2.6785654695915728e-05,40400.0,1.9695878793549236e-05
2.694003694261764e-05,9.166079598434337e-06,1.384765824468577e-05,2.6791327403173967e-05,40500.0,1.9698737843120125e-05
2.6945710011824847e-05,9.168006471935307e-06,1.3848572389725324e-05,2.6796964647148773e-05,40600.0,1.9701578861660648e-05
2.6951347626796333e-05,9.169921304336303e-06,1.384948066535488e-05,2.680256666244785e-05,40700.0,1.9704401969691202e-05
2.6956950021755695e-05,9.171824175149264e-06,1.3850383111546029e-05,2.6808133681795676e-05,40800.0,1.9707207286695312e-05
2.6962517429030283e-05,9.173715163241935e-06,1.3851279767877684e-05,2.6813665936033516e-05,40900.0,1.970999493111964e-05
2.6968050114108145e-05,9.175594359168596e-06,1.3852170687044037e-05,2.6819163688799117e-05,41000.0,1.971276504621265e-05
2.6973548365366767e-05,9.177461861557304e-06,1.3853055930896878e-05,2.6824627226365975e-05,41100.0,1.97155177924542e-05
2.6979012341933157e-05,9.179317723597057e-06,1.3853935511823897e-05,2.6830056707140505e-05,41200.0,1.971825323542097e-05
2.698444227110545e-05,9.181162022477768e-06,1.3854809468818079e-05,2.683545235695932e-05,41300.0,1.9720971491295864e-05
2.6989838378381216e-05,9.182994834778797e-06,1.3855677840516598e-05,2.684081439987045e-05,41400.0,1.9723672675295414e-05
2.6995200887457434e-05,9.184816236468957e-06,1.3856540665200816e-05,2.6846143058133316e-05,41500.0,1.9726356901669792e-05
2.7000530020230517e-05,9.186626302906521e-06,1.3857397980796277e-05,2.6851438552218765e-05,41600.0,1.972902428370282e-05
2.7005825996796294e-05,9.188425108839209e-06,1.3858249824872717e-05,2.6856701100809053e-05,41700.0,1.9731674933711945e-05
2.7011089035450016e-05,9.190212728404194e-06,1.3859096234644052e-05,2.686193092079784e-05,41800.0,1.9734308963048265e-05
2.7016319352686362e-05,9.191989235128106e-06,1.3859937246968392e-05,2.6867128227290198e-05,41900.0,1.973692648209652e-05
2.7021517163199436e-05,9.193754701927026e-06,1.3860772898348029e-05,2.687229323360261e-05,42000.0,1.9739527600275072e-05
2.7026682679882753e-05,9.195509201106487e-06,1.3861603224929441e-05,2.6877426151262973e-05,42100.0,1.9742112426035947e-05
2.7031816113829266e-05,9.197252804361478e-06,1.3862428262503294e-05,2.688252719001058e-05,42200.0,1.9744681066864793e-05
2.7036917674331337e-05,9.19898558277644e-06,1.3863248046504443e-05,2.688759655779615e-05,42300.0,1.9747233629280902e-05
2.7041987568880762e-05,9.200707606825265e-06,1.3864062612011924e-05,2.6892634460781807e-05,42400.0,1.9749770218837206e-05
2.7047026003168755e-05,9.2024189463713e-06,1.3864871993748963e-05,2.689764110334108e-05,42500.0,1.9752290940120282e-05
2.705203318108595e-05,9.20411967066735e-06,1.3865676226082975e-05,2.690261668805891e-05,42600.0,1.975479589675034e-05
2.7057009370370072e-05,9.20580986989268e-06,1.3866475386375282e-05,2.6907561480704682e-05,42700.0,1.9757285256267982e-05
2.706195475076042e-05,9.207489605337105e-06,1.386726949471158e-05,2.6912475659947163e-05,42800.0,1.9759759100048704e-05
2.7066869498026894e-05,9.20915893696836e-06,1.3868058569389588e-05,2.6917359400519985e-05,42900.0,1.9762217506357965e-05
2.7071753810902457e-05,9.210817932267845e-06,1.3868842644703615e-05,2.6922212899877358e-05,43000.0,1.976466057697148e-05
2.7076607886394914e-05,9.212466658131148e-06,1.3869621754641964e-05,2.692703635375954e-05,43100.0,1.976708841277313e-05
2.7081431919786907e-05,9.214105180868059e-06,1.3870395932886916e-05,2.693182995619284e-05,43200.0,1.9769501113754994e-05
2.7086226104635914e-05,9.215733566202557e-06,1.3871165212814742e-05,2.693659389948961e-05,43300.0,1.9771898779017317e-05
2.7090990632774254e-05,9.217351879272814e-06,1.38719296274957e-05,2.6941328374248262e-05,43400.0,1.9774281506768533e-05
2.709572569430908e-05,9.218960184631202e-06,1.3872689209694028e-05,2.694603356935325e-05,43500.0,1.977664939432525e-05
2.710043147762238e-05,9.220558546244281e-06,1.3873443991867954e-05,2.6950709671975077e-05,43600.0,1.9779002538112256e-05
2.7105108169370985e-05,9.222147027492812e-06,1.3874194006169692e-05,2.69553568675703e-05,43700.0,1.978134103366252e-05
2.710975595448656e-05,9.223725691171746e-06,1.3874939284445437e-05,2.6959975339881522e-05,43800.0,1.9783664975617204e-05
2.7114375016175606e-05,9.225294599490228e-06,1.3875679858235377e-05,2.6964565270937393e-05,43900.0,1.9785974457725626e-05
2.711896553591947e-05,9.2268538140716e-06,1.387641575877368e-05,2.6969126841052624e-05,44000.0,1.97882695728453e-05
