Time,ADP,ATP,H,He,NAD,NADH,AcCoA,KG,Cit,OAA,O2,iP,Pyr,H2O,ATPcrit,At,C,DeltaGtransport,DeltaPsi,DeltaPsim,F,JANT,JATP,Jleak,Jresp,K,Kapp,Nt,R,T,a,b,kANT,kATP,kleak,kresp,cytoplasm,mitochondrion,v1,v2,v3,v4,v5,v6,v7,v8,vresp,vATP,vANT,vleak
0.1,0.629739238913479,3.530260761086521,1.0,1.0,0.856935566243745,0.21306443375625506,0.06323550963172017,0.2258201129007688,0.4397700659421062,0.004819816768159995,1.0,2.44,0.15362390850757307,1.0,4.08115702911062,4.16,6.75e-06,18413596.643216778,159.0367815655005,150.0,96485.0,0.1901751471997309,0.14532637669859602,0.06774966894690321,0.06938959535235761,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.02001016023587819,0.017415942737860728,0.019973294355182834,0.01003675110130866,-0.0018024995078071964,0.021693298246761243,0.017351340365375983,0.06938959535235761,0.14532637669859602,0.1901751471997309,0.06774966894690321
0.11,0.6303034528515385,3.5296965471484616,1.0,1.0,0.8570289185608954,0.2129710814391047,0.06326162068141586,0.22590138638238902,0.43974430531101155,0.0048078971192909575,1.0,2.44,0.15358693058399658,1.0,4.081028620197316,4.16,6.75e-06,18412226.706029855,159.0249495260909,150.0,96485.0,0.19014475299488762,0.145441341924448,0.06774462849811472,0.0694205426734213,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.020007523035570463,0.017380045800308518,0.019974300080472445,0.010050453764150608,-0.0018031919277683188,0.021684610342778528,0.01730842962944745,0.0694205426734213,0.145441341924448,0.19014475299488762,0.06774462849811472
0.12,0.6308659922169837,3.5291340077830164,1.0,1.0,0.8571223222259425,0.21287767777405753,0.06328804922493388,0.22598252602654703,0.4397181909080342,0.004796792598812857,1.0,2.44,0.15355006569737814,1.0,4.0809002021057434,4.16,6.75e-06,18410858.853856884,159.0131354947823,150.0,96485.0,0.1901144489992711,0.14555586297715967,0.06773959572077726,0.06945136652442743,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.020004900711049385,0.017347148138329993,0.019975290676552484,0.01006413357633462,-0.0018038806618849322,0.021675950349997343,0.017268453355726285,0.06945136652442743,0.14555586297715967,0.1901144489992711,0.06773959572077726
0.13,0.6314268628513138,3.5285731371486864,1.0,1.0,0.8572157764592575,0.21278422354074256,0.06331476649081132,0.22606353195276294,0.4396917517977646,0.0047864459999922915,1.0,2.44,0.15351331342075675,1.0,4.080771774746929,4.16,6.75e-06,18409493.079134572,159.0013394062512,150.0,96485.0,0.19008423489819973,0.14566994137421374,0.067734570587063,0.06948206732902339,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.020002293192442715,0.017317038001127296,0.019976267440262752,0.010077790576226682,-0.0018045658941807574,0.021667318157246766,0.01723120559997225,0.06948206732902339,0.14566994137421374,0.19008423489819973,0.067734570587063
0.14,0.6319860705763993,3.528013929423601,1.0,1.0,0.857309280472886,0.21269071952711405,0.06334174573719255,0.22614440429083782,0.43966501500206645,0.004776804122149087,1.0,2.44,0.15347667332896248,1.0,4.0806433380459906,4.16,6.75e-06,18408129.374486562,158.9895611967885,150.0,96485.0,0.19005411037804937,0.1457835786316579,0.0677295530698319,0.06951264550694806,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.0199997004099158,0.01728951848999192,0.019977231576007677,0.010091424802455859,-0.0018052477959429117,0.021658713653847007,0.017196494839736714,0.06951264550694806,0.1457835786316579,0.19005411037804937,0.0677295530698319
0.15,0.6325436211939524,3.527456378806048,1.0,1.0,0.8574028334712757,0.2125971665287244,0.06336896215328137,0.22622514318030415,0.4396380055992231,0.004767817576574379,1.0,2.44,0.1534401449986647,1.0,4.080514891982882,4.16,6.75e-06,18406767.733153537,158.9778008080145,150.0,96485.0,0.1900240751262818,0.1458967762747361,0.06772454314421418,0.06954310145546105,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.019997122293694974,0.017264406833652463,0.019978184200229027,0.010105036293890497,-0.0018059265263385424,0.021650136729618588,0.017164143275667766,0.06954310145546105,0.1458967762747361,0.1900240751262818,0.06772454314421418
0.16,0.6330995204865069,3.5269004795134933,1.0,1.0,0.8574964346522755,0.21250356534772452,0.06339639265871194,0.22630574876936824,0.4396107469258359,0.004759440390441186,1.0,2.44,0.15340372800830013,1.0,4.080386436323491,4.16,6.75e-06,18405408.146144643,158.96605816227603,150.0,96485.0,0.18999412883139188,0.14600953576710032,0.06771954077712959,0.06957343567061271,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.019994558774081687,0.01724153290616373,0.01997912635055759,0.010118625089618968,-0.001806602233673804,0.02164158727486525,0.01713398540558827,0.06957343567061271,0.14600953576710032,0.18999412883139188,0.06771954077712959
0.17,0.6336537742165516,3.5263462257834486,1.0,1.0,0.8575900832081292,0.21240991679187082,0.06342401579472426,0.22638622121432234,0.43958326068632736,0.004751629791981144,1.0,2.44,0.15336742193807032,1.0,4.080257971604144,4.16,6.75e-06,18404050.61265053,158.9543332525827,150.0,96485.0,0.1899642711829544,0.146121858770358,0.06771454596560023,0.06960364830253742,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.01999200978147547,0.017220738426608557,0.019980058990771075,0.010132191228921618,-0.0018072750560765571,0.021633065180378077,0.01710586725113212,0.06960364830253742,0.146121858770358,0.1899642711829544,0.06771454596560023
0.18,0.6342063881268909,3.5257936118731092,1.0,1.0,0.8576837783253977,0.2123162216746024,0.06345181168185358,0.2264665606792852,0.43955556699549114,0.004744346127520792,1.0,2.44,0.15333122637002428,1.0,4.08012949652661,4.16,6.75e-06,18402695.112516053,158.94262590485616,150.0,96485.0,0.1899345018716044,0.14623374645704154,0.06770955863546872,0.06963374033037162,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.019989475246383007,0.017201876655807146,0.01998098301268673,0.010145734751264344,-0.0018079451217597638,0.02162457033744405,0.01707964605907485,0.06963374033037162,0.14623374645704154,0.1899345018716044,0.06770955863546872
0.19,0.6347573679409191,3.525242632059081,1.0,1.0,0.8577775191864427,0.21222248081355732,0.0634797618231999,0.22654676733517407,0.4395276845764778,0.00473755247260871,1.0,2.44,0.15329514088795837,1.0,4.080001012173448,4.16,6.75e-06,18401341.650762383,158.9309361624638,150.0,96485.0,0.1899048205890227,0.1463452006225152,0.06770457880520958,0.0696637116615067,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.01998695509943979,0.017184810943175654,0.01998189924515794,0.010159255696274704,-0.0018086125502576069,0.02161610263782936,0.017055188901391356,0.0696637116615067,0.1463452006225152,0.1899048205890227,0.06770457880520958
0.2,0.6353067193623341,3.524693280637666,1.0,1.0,0.8578713049696194,0.21212869503038068,0.06350784904787785,0.22662684135939243,0.4394996308176927,0.004731214520460953,1.0,2.44,0.153259165077432,1.0,4.079872518252036,4.16,6.75e-06,18399990.217916865,158.91926394359112,150.0,96485.0,0.18987522702795107,0.1464562226942607,0.06769960643996982,0.06969356282474587,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.0199844492714167,0.01716941431655419,0.01998280845663172,0.01017275410372574,-0.0018092774527799483,0.02160766197378254,0.017032372273659432,0.06969356282474587,0.1464562226942607,0.18987522702795107,0.06769960643996982
0.21,0.6358544480740003,3.524145551926,1.0,1.0,0.8579651348503701,0.21203486514963,0.0635360574001901,0.22670678293522462,0.4394714218843112,0.0047253003632179175,1.0,2.44,0.15322329852577896,1.0,4.0797440144150325,4.16,6.75e-06,18398640.803982057,158.90760916189095,150.0,96485.0,0.18984572088225363,0.1465668140797269,0.06769464150296554,0.06972329437380176,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.019981957693247045,0.017155568668927205,0.019983711360212417,0.010186230013503635,-0.0018099399329074353,0.02159924823804214,0.017011081307584504,0.06972329437380176,0.1465668140797269,0.18984572088225363,0.06769464150296554
0.22,0.6364005597461722,3.523599440253828,1.0,1.0,0.8580590079991942,0.21194099200080585,0.06356437207778555,0.22678659225149,0.43944307278049954,0.004719780369837093,1.0,2.44,0.1531875408221332,1.0,4.079615501032215,4.16,6.75e-06,18397293.406525843,158.89597179635732,150.0,96485.0,0.18981630184647372,0.1466769763723396,0.06768968398524822,0.06975290654244047,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.019979480295982704,0.01714316430889257,0.019984608616414115,0.010199683465699792,-0.0018106000869794595,0.02159086132378916,0.016991209331413536,0.06975290654244047,0.1466769763723396,0.18981630184647372,0.06768968398524822
0.23,0.6369450600200359,3.523054939979964,1.0,1.0,0.8581529235871346,0.2118470764128655,0.0635927793315999,0.2268662695020321,0.4394145974501223,0.004714626988238486,1.0,2.44,0.15315189155734424,1.0,4.079486977787258,4.16,6.75e-06,18395948.01594479,158.88435176404613,150.0,96485.0,0.18978696961672067,0.1467867109767653,0.06768473385148366,0.06978239987204844,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.019977017010910883,0.017132099225734294,0.019985500837840373,0.01021311450038928,-0.0018112580047231785,0.021582501124735094,0.01697265715765855,0.06978239987204844,0.1467867109767653,0.18978696961672067,0.06768473385148366
0.24,0.6374879545231615,3.5225120454768386,1.0,1.0,0.8582468807818807,0.21175311921811935,0.06362126636639542,0.22694581488518112,0.4393860088768232,0.004709814549082817,1.0,2.44,0.15311635032397447,1.0,4.079358444734174,4.16,6.75e-06,18394604.626553155,158.8727490158501,150.0,96485.0,0.1897577238898373,0.1468960193918012,0.06767979108075214,0.06981177473931306,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.019974567769463034,0.0171222783598876,0.019986388593619862,0.01022652315780779,-0.0018119137698770975,0.02157416753502606,0.01695533237669814,0.06981177473931306,0.1468960193918012,0.1897577238898373,0.06767979108075214
0.25,0.6380292488605241,3.521970751139476,1.0,1.0,0.8583408787496509,0.21165912125034914,0.06364982142706542,0.22702522860411178,0.4393573189971134,0.004705319435997829,1.0,2.44,0.15308091671657054,1.0,4.079229902193884,4.16,6.75e-06,18393263.23547399,158.86116352692122,150.0,96485.0,0.18972856436388358,0.14700490318070672,0.06767485566246843,0.06984103140295425,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.019972132503294097,0.01711361425528195,0.01998727240547287,0.010239909478246016,-0.001812567459649229,0.021565860449335183,0.016939149969592185,0.06984103140295425,0.14700490318070672,0.18972856436388358,0.06767485566246843
0.26,0.6385689486234458,3.5214310513765543,1.0,1.0,0.8584349166559154,0.21156508334408464,0.06367843335048985,0.22710451086472455,0.4393285391515135,0.004701119200925005,1.0,2.44,0.15304559033088366,1.0,4.079101349345425,4.16,6.75e-06,18391923.827950224,158.84959516980382,150.0,96485.0,0.189699490737655,0.14711336360194432,0.06766992754233643,0.06987017063090915,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.019969711144197617,0.017106023732012882,0.01998815276822801,0.010253273502105973,-0.0018132191475309233,0.021557579762697163,0.01692402912333002,0.06987017063090915,0.14711336360194432,0.189699490737655,0.06766992754233643
0.27,0.639107059380196,3.520892940619804,1.0,1.0,0.8585289936651722,0.21147100633482785,0.0637070919501766,0.22718366187736908,0.4392996796972822,0.004697193323064073,1.0,2.44,0.15301037076476867,1.0,4.078972786904254,4.16,6.75e-06,18390586.40527765,158.83804395568959,150.0,96485.0,0.18967050271118885,0.147221402313109,0.06766500672512377,0.06989919250731386,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.019967303624217784,0.01709943075841682,0.019989030132180827,0.010266615269824902,-0.001813868900882122,0.021549325370691715,0.016909895963030663,0.06989919250731386,0.147221402313109,0.18967050271118885,0.06766500672512377
0.28,0.639643586679604,3.520356413320396,1.0,1.0,0.8586231089414749,0.2113768910585252,0.06373578778405231,0.22726268185572726,0.43927075024216616,0.004693522750634325,1.0,2.44,0.15297525761782751,1.0,4.078844214602947,4.16,6.75e-06,18389250.958533354,158.826509807512,150.0,96485.0,0.18964159998556976,0.1473290207074159,0.0676600931780001,0.06992809755446512,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.0199649098756152,0.01709376473220005,0.01998990491371909,0.010279934821888811,-0.0018145167823887306,0.021541097169370357,0.01689668190228357,0.06992809755446512,0.1473290207074159,0.18964159998556976,0.0676600931780001
0.29,0.6401785360515913,3.519821463948409,1.0,1.0,0.8587172616488653,0.21128273835113476,0.06376451207811291,0.22734157101641683,0.43924175972123874,0.004690089750125377,1.0,2.44,0.15294025049136295,1.0,4.0787156324851574,4.16,6.75e-06,18387917.48206365,158.81499267644065,150.0,96485.0,0.1896127822629008,0.14743622025522382,0.06765518688016371,0.06995688615656946,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.019962529830870875,0.017088959920002023,0.0199907774988115,0.010293232198827908,-0.001815162850541822,0.02153289505524582,0.01688432310045136,0.06995688615656946,0.14743622025522382,0.1896127822629008,0.06765518688016371
0.3,0.6407119130102652,3.519288086989735,1.0,1.0,0.8588114509515344,0.21118854904846562,0.06379325658787814,0.22742032957835057,0.43921271653638205,0.004686877632750447,1.0,2.44,0.15290534898810051,1.0,4.078587040510242,4.16,6.75e-06,18386585.969368123,158.80349250633193,150.0,96485.0,0.18958404924613703,0.1475430024004449,0.0676502878076974,0.06998555873550767,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.019960163422653644,0.017084954431669994,0.01999164824934369,0.010306507441238823,-0.001815807160507832,0.021524718925233204,0.01687275947790161,0.06998555873550767,0.1475430024004449,0.18958404924613703,0.0676502878076974
0.31,0.6412437230457444,3.5187562769542557,1.0,1.0,0.8589056760141589,0.21109432398584116,0.06382201383205262,0.22749895776370532,0.43918362832098107,0.004683871215420806,1.0,2.44,0.15287055271292255,1.0,4.078458438699993,4.16,6.75e-06,18385256.414622027,158.792009246878,150.0,96485.0,0.18955540063952575,0.14764936859706612,0.06764539593917003,0.07001411568568483,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.01995781058392373,0.017081691970670703,0.019992517492401315,0.010319760589700641,-0.001816449762661237,0.02151656867680251,0.0168619363755149,0.07001411568568483,0.14764936859706612,0.18955540063952575,0.06764539593917003
0.32,0.641773971633405,3.518226028366595,1.0,1.0,0.8589999360021023,0.21100006399789772,0.06385077673526167,0.22757745579632016,0.43915450229962993,0.0046810561158104275,1.0,2.44,0.15283586127203605,1.0,4.078329827078848,4.16,6.75e-06,18383928.8120544,158.78054284823546,150.0,96485.0,0.18952683614810847,0.14775532029597008,0.0676405112533483,0.07004255740053017,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.01995547124782878,0.01707911917713193,0.019993385536632113,0.010332991684852952,-0.0018170907048274559,0.021508444207804133,0.01685180201691754,0.07004255740053017,0.14775532029597008,0.18952683614810847,0.0676405112533483
0.33,0.6423026642256975,3.5176973357743027,1.0,1.0,0.8590942300818014,0.21090576991819865,0.06387953885276484,0.22765582390261913,0.43912534506183204,0.00467841919566403,1.0,2.44,0.15280127427369875,1.0,4.078201205602834,4.16,6.75e-06,18382603.155215897,158.76909325470191,150.0,96485.0,0.18949835547816168,0.14786085892390624,0.06763563372650301,0.07007088430366391,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.01995314534780757,0.01707718731143026,0.019994252661940895,0.010346200767310148,-0.0018177300308716896,0.021500345416620343,0.016842309104390506,0.07007088430366391,0.14786085892390624,0.18949835547816168,0.06763563372650301
0.34,0.6428298062596913,3.517170193740309,1.0,1.0,0.8591885574206517,0.21081144257934836,0.06390829412444822,0.22773406231054832,0.439096162809714,0.004675948075396413,1.0,2.44,0.15276679132754875,1.0,4.078072574292735,4.16,6.75e-06,18381279.438353434,158.75766041658835,150.0,96485.0,0.18946995833679045,0.14796598592065713,0.06763076333746663,0.07009909679018243,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.01995083281749975,0.017075850424863304,0.019995119130751353,0.010359387877732691,-0.0018183677822436487,0.021492272202024,0.01683341307142709,0.07009909679018243,0.14796598592065713,0.18946995833679045,0.06763076333746663
0.35000000000000003,0.6433554031542492,3.516644596845751,1.0,1.0,0.8592829171873458,0.21071708281265422,0.06393703691913591,0.2278121712497117,0.43906696131337475,0.004673631221307373,1.0,2.44,0.15273241204485635,1.0,4.077943933200686,4.16,6.75e-06,18379957.656061858,158.74624428721094,150.0,96485.0,0.1894416444320806,0.1480707027294905,0.06762590006635186,0.07012719524142673,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.01994853359078651,0.017075065695495807,0.019995985185970826,0.010372553056791316,-0.0018190039976995582,0.02148422446323052,0.016825072396706543,0.07012719524142673,0.1480707027294905,0.1894416444320806,0.06762590006635186
0.36,0.643879460308904,3.516120539691096,1.0,1.0,0.8593773085521157,0.21062269144788437,0.06396576203464023,0.22789015095133341,0.43903774591081196,0.004671457945861922,1.0,2.44,0.1526981360386154,1.0,4.077815282318937,4.16,6.75e-06,18378637.802346047,158.73484481479028,150.0,96485.0,0.18941341347315935,0.1481750107727334,0.06762104389110066,0.07015518006499018,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.0199462476018081,0.017074793435389896,0.019996851050981923,0.01038569634514953,-0.0018196387133009573,0.02147620209991683,0.01681724860510292,0.07015518006499018,0.1481750107727334,0.18941341347315935,0.06762104389110066
0.37,0.6444019831042556,3.5155980168957446,1.0,1.0,0.8594717306868704,0.21052826931312962,0.06399446466170772,0.22796800164807324,0.4390085215442092,0.004669418336441683,1.0,2.44,0.15266396292351245,1.0,4.077686621670383,4.16,6.75e-06,18377319.871552113,158.72346195049414,150.0,96485.0,0.18938526517017376,0.14827891147584668,0.06761619479091051,0.07018305165486927,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.019943974784962893,0.017074996826756946,0.019997716931287945,0.010398817783462688,-0.0018202719626412092,0.021468205012213835,0.016809906011190062,0.07018305165486927,0.14827891147584668,0.18938526517017376,0.06761619479091051
0.38,0.6449229769022584,3.5150770230977417,1.0,1.0,0.8595661827653469,0.21043381723465315,0.06402314034933825,0.22804572357384928,0.4389792927948421,0.004667503186893174,1.0,2.44,0.15262989231589652,1.0,4.077557951272164,4.16,6.75e-06,18376003.857992824,158.7120956452024,150.0,96485.0,0.18935719923427535,0.1483824062578186,0.06761135274485622,0.07021081040741904,2.0,4.4e-09,1.07,8314.0,298.0,0.1,0.004,0.05387,131.9,0.000426,2.5,1.0,1.0,0.038,0.01994171507490689,0.01707564166812977,0.01999858301609678,0.010411917412375698,-0.0018209037770631185,0.021460233100699617,0.016803011472815425,0.07021081040741904,0.1483824062578186,0.18935719923427535,0.06761135274485622
