Time,Infected,Cumulative_cases,Susceptible,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Recovered,lambda_s,beta_s,rho_s,epsilon_s,delta,m_s,gamma_a,xi_a,gamma_i,xi_i,xi_q,Total_population,Wuhan,Susceptible_to_Susceptible_quarantined,Infected_to_Recovered,Susceptible_quarantined_to_Susceptible,Susceptible_to_Deceased,Susceptible_quarantined_to_Deceased,Susceptible_to_Asymptomatic,Susceptible_to_Infected_quarantined,Asymptomatic_to_Infected,Asymptomatic_to_Recovered,Asymptomatic_to_Deceased,Infected_to_Deceased,Infected_to_Infected_quarantined,Infected_quarantined_to_Recovered,Infected_quarantined_to_Deceased,Recovered_to_Deceased
10.0,6.2572430582208485,105.29167399303773,905783.7723628252,68.02568297753587,7129.155789598619,105.29167399303773,461.49724754749406,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000001,1.0,3.534856076409954,0.17895715146511626,297.07192175257444,0.0,0.0,55.05801896087646,25.89775072134154,1.1428314740226024,48.29823491405046,0.0,0.0,0.4474554510933729,14.076443896129215,0.0,0.0
11.0,6.79561955584588,117.84855528881972,905986.729093563,73.88551113315239,6841.798842094191,117.84855528881972,526.9423783649884,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0,1.0,3.8398571547922375,0.19435471929719217,285.09775775006494,0.0,0.0,59.80863816394015,28.132308996683513,1.2412765870369602,52.458712904538196,0.0,0.0,0.4859547544385389,15.75517335656231,0.0,0.0
12.0,7.380484784045381,131.05432007007465,906170.363808236,80.25595185109455,6566.481538133786,131.05432007007465,598.4638969251677,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000001,1.0,4.171179877752797,0.2110818648236979,273.62528569403486,0.0,0.0,64.96923660659543,30.55971002859856,1.3482999910983884,56.98172581427713,0.0,0.0,0.5277784669070852,17.52065205016828,0.0,0.0
13.0,8.01590443921648,145.01946371779502,906334.5122419524,87.17869160685579,6302.739394787586,145.01946371779502,676.5343034964426,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,4.531116452252401,0.22925486696159136,262.6351505807987,0.0,0.0,70.57551712131412,33.19674742994911,1.4646020189951772,61.89687104086761,0.0,0.0,0.5732173264483705,19.387652104432018,0.0,0.0
14.0,8.706264544115541,159.85726840230132,906478.934349672,94.7003343114653,6050.129215149184,159.85726840230132,761.6725679209708,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000001,1.0,4.922137598641042,0.2489991659617045,252.1088843952665,0.0,0.0,76.66596301970395,36.061522673141155,1.590965616432617,67.23723736114036,0.0,0.0,0.6225849775497023,21.371318212703663,0.0,0.0
15.0,9.45631508664141,175.6847869324469,906603.310617501,102.87200070683856,5808.22840974772,175.6847869324469,854.4478700255814,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,5.346916600966688,0.27045061147794436,242.0288778341875,0.0,0.0,83.28221269399914,39.173621292178105,1.7282496118748878,73.03912050185538,0.0,0.0,0.6762210918457273,23.487299164998827,0.0,0.0
16.0,10.27120784357868,192.62386528347218,906707.2377938692,111.7493602628507,5576.634359054711,192.62386528347218,955.483413686407,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,5.808349956846685,0.29375654432635023,232.3783537418098,0.0,0.0,90.46938125420373,42.55426417176853,1.8773892524158917,79.342045786624,0.0,0.0,0.7344940728943115,25.7518845497474,0.0,0.0
17.0,11.15653213688375,210.8021595401606,906790.2241795732,121.39287904676969,5354.963834312708,210.8021595401606,1065.460415390517,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000003,1.0,6.309576717621555,0.31907681911487523,223.14134297581055,0.0,0.0,98.27636176540712,46.22644924092595,2.039400367985731,86.18894412320648,0.0,0.0,0.797803613108557,28.18214070892407,0.0,0.0
18.0,12.118351975552565,230.3541614295032,906851.6844402562,131.8681509819086,5142.852460452955,230.3541614295032,1185.122434904107,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,6.853998442147213,0.3465848665008034,214.30266202707463,0.0,0.0,106.7561360429753,50.21509766232584,2.2153849364960645,93.6263871971551,0.0,0.0,0.866583349771764,30.796047841510283,0.0,0.0
19.0,13.163247788085643,251.4222966232314,906890.9336571824,143.24628119100845,4939.95418511543,251.4222966232314,1315.2803321001643,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,7.44530154282453,0.3764688867392494,205.84789089375997,0.0,0.0,115.96612270862222,54.54721754813741,2.4065375240089417,101.704859645616,0.0,0.0,0.9413038493260044,33.61264683555981,0.0,0.0
20.0,14.298357624771985,274.1579678983363,906907.1811407894,155.60433395837032,4745.940840481858,274.1579678983363,1456.8173592476037,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000003,1.0,8.087479094196562,0.40893302806847875,197.763354822879,0.0,0.0,125.9685168755722,59.252063738414286,2.614152810500621,110.47907711044292,0.0,0.0,1.0224755537474446,36.652178728328586,0.0,0.0
21.0,15.53142218211696,298.7226368178739,906899.5236343916,169.0258015470285,4560.501739101777,298.7226368178739,1610.694765960084,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000006,1.0,8.78485451993346,0.4441986744085451,190.03610746837106,0.0,0.0,136.8306590910106,64.36131134129437,2.8396334659900786,120.00831909839022,0.0,0.0,1.110652000243184,39.93622931618156,0.0,0.0
22.0,16.870835369692315,325.28899116176683,906866.9377156113,183.60109177899452,4383.343277370094,325.28899116176683,1777.9580887084321,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,9.542108078752625,0.48250589157320023,182.6539143680118,0.0,0.0,148.6254478740381,69.90924977930422,3.0844983418871075,130.3567751630861,0.0,0.0,1.2064334372866976,43.48788522841661,0.0,0.0
23.0,18.3256964470382,354.04211641080724,906808.2717193031,199.4280744057737,4214.188605000396,354.04211641080724,1959.7437884331905,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,10.36430384554911,0.5241149183852926,175.6052391703665,0.0,0.0,161.43175996689382,75.93298046376906,3.350391650016998,141.59393282809933,0.0,0.0,1.3104705529277019,47.33189054296082,0.0,0.0
24.0,19.905867869170915,385.1807494035063,906722.2367324628,216.61266538977364,4052.7773279405383,385.1807494035063,2157.2866569345942,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000003,1.0,11.256919454239867,0.5693078210582881,168.87923125528224,0.0,0.0,175.3349136019303,82.47263470262831,3.639092778548197,153.79499242673927,0.0,0.0,1.4234686113244122,51.49481438775476,0.0,0.0
25.0,21.62203446096545,418.9185305266364,906607.3972799605,235.26942295060337,3898.8652656190498,418.9185305266364,2371.927466482742,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000005,1.0,12.225876050361297,0.6183901855836118,162.4657156183458,0.0,0.0,190.42713503565324,89.57159314498674,3.9525263055701365,167.0412902949284,0.0,0.0,1.5461916843036394,56.00521834610602,0.0,0.0
26.0,23.48576924552575,455.4853688959697,906462.1608762064,255.5222037038525,3752.2242361758626,455.4853688959697,2605.1215457729213,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000005,1.0,13.277571360990795,0.6716930004220364,156.3551839214482,0.0,0.0,206.80807363740587,97.27672806441134,4.292773022224722,181.4207646297353,0.0,0.0,1.6794673587475464,60.893838967702195,0.0,0.0
27.0,25.509603418885444,495.12886417302127,906284.7668497334,277.5048436044039,3612.6418814971266,495.12886417302127,2858.44795757342,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,14.41891435591148,0.7295746577801238,150.53878720198526,0.0,0.0,224.58534176285326,105.63865730030403,4.662081372553986,197.02843895912676,0.0,0.0,1.8241917404844983,66.19377785129122,0.0,0.0
28.0,27.707099790507616,538.1157781193556,906073.2744276756,301.36188677900515,3479.9215464010153,538.1157781193556,3133.619261234871,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000003,1.0,15.657360986138569,0.7924230540085179,145.0083308385303,0.0,0.0,243.8750714081766,114.7120060924507,5.062879697887286,213.96693961309364,0.0,0.0,1.9813347060191997,71.94069837677665,0.0,0.0
29.0,30.092931907904433,584.7335922273166,905825.5498569673,327.2493400249069,3353.882191663799,584.7335922273166,3432.492087209206,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000005,1.0,17.000952100105376,0.8606578525660668,139.7562709266305,0.0,0.0,264.80250478294084,124.5556848699644,5.497788912418436,232.3470314176839,0.0,0.0,2.151945560734246,78.17303394486997,0.0,0.0
30.0,32.68296813719995,635.2921460091823,905539.2525781284,355.33547102583276,3234.3583453354636,635.2921460091823,3757.0784913643124,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000003,1.0,18.458352949868807,0.9347328887239186,134.77571225012878,0.0,0.0,287.50260964870006,135.2331786893386,5.96963591323399,252.28818442834125,0.0,0.0,2.3371590514911684,84.93220699996758,0.0,0.0
31.0,35.49436040679842,690.1253429319108,905211.8204802689,385.80163878008955,3121.200101412862,690.1253429319108,4109.558076199842,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000003,1.0,20.03889391896802,1.015138707634435,130.06040822587394,0.0,0.0,312.12071368576375,146.81284562281405,6.481467531505504,273.9191635338636,0.0,0.0,2.5382017126901553,92.26285709656716,0.0,0.0
32.0,38.5456383204195,749.592938738677,904840.4541285164,418.84315390731143,3014.273156601528,749.592938738677,4492.290983916065,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000005,1.0,21.752612633521984,1.1024052559639976,125.60476243558567,0.0,0.0,338.8131604049377,159.36822528089925,7.036564985642832,297.37863927419113,0.0,0.0,2.7563985962931987,100.21307997997374,0.0,0.0
33.0,41.85680770139052,814.0823954434009,904422.1000869839,454.6701640722729,2913.45888385284,814.0823954434009,4907.831661946492,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,23.61029665786516,1.197104700259769,121.40383169014783,0.0,0.0,367.7479741638845,172.97835161744842,7.638458756414184,322.81581649131374,0.0,0.0,2.9931803187264365,108.83467544682826,0.0,0.0
34.0,45.4494552674241,884.0108232855249,903953.4329704678,493.5085661368607,2818.6544553053163,884.0108232855249,5358.943729537236,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,25.623527411950423,1.2998544206483293,117.45333115257253,0.0,0.0,399.1055442134185,187.72807468588826,8.290943911099259,350.3910819571711,0.0,0.0,3.2500905461734977,118.18340696504183,0.0,0.0
35.0,49.346856840291224,959.8269703013393,903430.8367069435,535.6009265143755,2729.7729925303374,959.8269703013393,5848.615546870342,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,27.804723496843838,1.411320105632329,113.74964059873916,0.0,0.0,433.0792995243896,203.70837805889175,8.998095565441508,380.2766578252066,0.0,0.0,3.5287937326492256,128.31926765958605,0.0,0.0
36.0,53.57408999702841,1042.0132658453233,902850.3847679311,581.2074022365922,2646.7437526339263,1042.0132658453233,6380.076721356248,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,30.167183524907625,1.5322189739150125,110.28981217225571,0.0,0.0,469.87637589971746,221.01669261920253,9.764284357574748,412.65725558798044,0.0,0.0,3.831083175687502,139.30675351086128,0.0,0.0
37.0,58.158152031002864,1131.0879267164896,902207.8191179472,630.6066634214106,2569.5123609602606,1131.0879267164896,6956.815778923726,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000001,1.0,32.72512846413594,1.663323148086682,107.07158008121405,0.0,0.0,509.71827551899275,239.75720679095102,10.594191945479698,447.73073102920154,0.0,0.0,4.158889451737015,151.2151449227275,0.0,0.0
38.0,63.12807982944369,1227.6070700461482,901498.5284922888,684.0967869444067,2498.0410613384893,1227.6070700461482,7582.5985095528295,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000001,1.0,35.49374106794846,1.8054630831220897,104.09337102597485,0.0,0.0,552.8414810869109,260.0411554178839,11.492826020666033,485.70871873052874,0.0,0.0,4.514288988603519,164.11878919446957,0.0,0.0
39.0,68.51507254638445,1332.1668321036075,900717.5257016799,741.9961049583898,2432.308995578452,1332.1668321036075,8261.487293133247,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999999,1.0,38.48920227473822,1.959531074826595,101.3543158457541,0.0,0.0,599.4980227833692,281.9870864408173,12.465534563300947,526.8172345204567,0.0,0.0,4.899512837791952,178.0973837839313,0.0,0.0
40.0,74.35261679244014,1445.4054832611525,899859.423932018,804.6440029675821,2372.3125158682506,1445.4054832611525,8997.861449092605,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0,1.0,41.72872373361762,2.1264848402637884,98.85426253623,0.0,0.0,649.955984876212,305.72109919408945,13.518019249855378,571.2972421069833,0.0,0.0,5.316955626827395,193.23625905718347,0.0,0.0
41.0,80.67661036803874,1568.0054637636506,898918.4126422481,872.401615390216,2318.0654982321594,1568.0054637636506,9796.438169997948,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000001,1.0,45.230573482902656,2.307351056525908,96.59378931133408,0.0,0.0,704.4999056827677,331.37703253627035,14.656347138555628,619.4051469270534,0.0,0.0,5.76918440741845,209.62665045056247,0.0,0.0
42.0,87.52548540946934,1700.69534599546,897888.2328763371,945.6524171965169,2269.599670567831,1700.69534599546,10662.294204493632,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0,1.0,49.014094417017674,2.503228882710823,94.57421827256151,0.0,0.0,763.4310652056593,359.0966001459939,15.886960608901484,671.413216209527,0.0,0.0,6.258947461631153,227.36596080613305,0.0,0.0
43.0,94.94032806862624,1844.2516296705269,896762.1518745084,1024.8026244617886,2226.9649532840963,1844.2516296705269,11600.88859000667,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000001,1.0,53.09971297397471,2.715293382762711,92.79762960334828,0.0,0.0,827.0676204467732,389.0294541698615,17.216684090958047,727.6098633678698,0.0,0.0,6.789182860187463,246.55800037065274,0.0,0.0
44.0,102.96499066414559,1999.5003690232754,895532.9385207427,1110.2814676769422,2190.2297571455606,1999.5003690232754,12618.084894747424,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0,1.0,57.508934821667054,2.9447987329945637,91.26687398025551,0.0,0.0,895.7445382180643,421.33315361852505,18.652728656972627,788.2998420506289,0.0,0.0,7.363026482393051,267.3132043347217,0.0,0.0
45.0,111.64619747993021,2167.3184845785368,894192.8377254353,1202.5410987830853,2159.4813054469596,2167.3184845785368,13720.175188276196,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0,1.0,62.26432697837359,3.193081247926004,89.98558599797481,0.0,0.0,969.8133166550812,456.1730333744457,20.202690459555832,853.8041801359906,0.0,0.0,7.98381958178981,289.7488082033046,0.0,0.0
46.0,121.03363453957512,2348.634773981077,892733.5468786511,1302.0563347736252,2134.8258630885803,2348.634773981077,14913.90251496588,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999999,1.0,67.38947994434432,3.4615619478318482,88.95819371490114,0.0,0.0,1049.641395388175,493.721926752944,21.8745464241969,924.4599976892738,0.0,0.0,8.655115205925018,313.9889829335302,0.0,0.0
47.0,131.18002287732887,2544.4304198169043,891146.1933327377,1409.3239268171553,2116.388941638977,2544.4304198169043,16206.483356111874,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999999,1.0,72.9089482899701,3.7517486542916054,88.18992719809617,0.0,0.0,1135.6112301589465,534.1597302276828,23.67664197052821,1000.6199880401803,0.0,0.0,9.380683435957788,340.1649028253219,0.0,0.0
48.0,142.14117618509692,2755.7390053890376,889421.3112547852,1524.8613678792578,2104.3154338291833,2755.7390053890376,17605.63176193226,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0,1.0,78.84816871580149,4.065237638893772,87.68682412766206,0.0,0.0,1228.119016543946,577.6728031060261,25.617670980371532,1082.651571194273,0.0,0.0,10.164515508996281,368.41474763046045,0.0,0.0
49.0,153.97602026719574,2983.6458069578593,887548.8246794825,1649.2053191815126,2098.76961383135,2983.6458069578593,19119.5785602797,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000001,1.0,85.23334224232579,4.403714179641798,87.45572980835234,0.0,0.0,1327.5728549726114,624.4531044048499,27.706649362249408,1170.935776618874,0.0,0.0,11.010825209307168,398.88360793219624,0.0,0.0
50.0,166.7465876533203,3229.2862808727336,885518.0306856827,1782.909236445475,2099.9350335421677,3229.2862808727336,20757.092175803664,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000001,1.0,92.09128623260389,4.76895240688496,87.50429284770213,0.0,0.0,1434.3904458695063,674.6971087099766,29.952875172283978,1265.8655578762873,0.0,0.0,11.924048483088935,431.72328288987575,0.0,0.0
51.0,180.51796555322824,3493.8435574208825,883317.5878735085,1926.5403784507425,2108.014244955753,3493.8435574208825,22527.49598011094,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0,1.0,99.44924335055994,5.162813814822328,87.84095358730622,0.0,0.0,1548.9961140372407,728.6044065292067,32.36587835797247,1367.8436687000271,0.0,0.0,12.908839716711352,467.0919451915978,0.0,0.0
52.0,195.35819645138835,3778.544820678696,880935.5097802174,2080.675987659961,2123.228332401087,3778.544820678696,24440.682882591278,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999999,1.0,107.33464607897398,5.587244418509707,88.47492461115328,0.0,0.0,1671.8171408486348,786.3759790581948,34.95535659268734,1477.279951238572,0.0,0.0,13.970064628238783,505.1536570765349,0.0,0.0
53.0,211.33811841686844,4084.6563054244175,878359.1643608188,2245.8984937761616,2145.816204004185,4084.6563054244175,26507.12651755934,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999998,1.0,115.77482904293937,6.0442701867224375,89.41616122085438,0.0,0.0,1803.279283470076,848.2120905485626,37.73109469543951,1594.5879305810747,0.0,0.0,15.112788847990263,546.0777014721904,0.0,0.0
54.0,228.53113552019266,4413.476734520169,875575.2810188934,2422.7896551247745,2176.033602187281,4413.476734520169,28737.887853753993,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999998,1.0,124.79668370851857,6.535990475877511,90.675320203144,0.0,0.0,1943.8013965356272,914.3097584939675,40.70286620609621,1720.1806551385898,0.0,0.0,16.342261501048977,590.0377046380014,0.0,0.0
55.0,247.01290637635566,4766.328972474955,872569.9667855157,2611.9235309004957,2214.1517836935723,4766.328972474955,31144.616021038648,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999997,1.0,134.4262493488178,7.064569122363772,92.26370482651116,0.0,0.0,2093.7890611386692,984.8597568861351,43.88031531912833,1854.4657069393518,0.0,0.0,17.663892934973195,637.2105203301767,0.0,0.0
56.0,266.8609395827694,5144.549652109085,869328.732837484,2813.858125676537,2260.455820110885,5144.549652109085,33739.542625036396,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999997,1.0,144.68823532527637,7.632222872067205,94.19319402402057,0.0,0.0,2253.6271440067926,1060.04311625904,47.27281651136582,1997.8392692303412,0.0,0.0,19.08322578956384,687.7748429904636,0.0,0.0
57.0,288.15408986671684,5549.476671440243,865836.5327890825,3029.125658388952,2315.242488603342,5549.476671440243,36535.46830261785,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999997,1.0,155.6054734753474,8.241206970188102,96.47615450010125,0.0,0.0,2423.6712680316327,1140.0271116649308,50.889311060934396,2150.679217456156,0.0,0.0,20.605898966368922,741.9095362048461,0.0,0.0
58.0,310.9719172640961,5982.433869213089,862077.8162127435,3258.2211942026997,2378.817613601602,5982.433869213089,39545.73919297459,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999995,1.0,167.1982839915347,8.893796833753148,99.12532995877875,0.0,0.0,2604.2379353620695,1224.9606168538835,54.73811606260535,2313.3370478839165,0.0,0.0,22.237601803555513,799.7915839750979,0.0,0.0
59.0,335.39393229510813,6444.713321861326,858036.5964135006,3501.589794350022,2451.49292915663,6444.713321861326,42784.213608835875,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999995,1.0,179.48377194884603,9.592266463640092,102.15371035795677,0.0,0.0,2795.5935702948054,1314.9689503562836,58.82670854508037,2486.1287539885157,0.0,0.0,23.984020098423183,861.5937239996407,0.0,0.0
