A,EC,GP,Y,Z,Time
0.45,1000.0,1.0,0.36,0.0,0.0
0.4595448498922349,1000.0,0.971855469354669,0.35808191828480673,0.030336347090748787,0.01
0.46907332741685104,1000.0,0.946313299303728,0.362431403906609,0.051806743393207066,0.02
0.4785719769107616,1000.0,0.9224496598613423,0.3723117431090902,0.06598827943178581,0.03
0.48803153327676896,1000.0,0.8997941098497355,0.38563838812649753,0.07555475086561678,0.04
0.4974489143245719,1000.0,0.8780678611080721,0.4010140269001061,0.08226930877626257,0.05
0.5068244760036044,1000.0,0.8570891209717189,0.41762282895609854,0.08717623713150997,0.06
0.5161598758595912,1000.0,0.8367317056828201,0.43498524589446863,0.09090195298039822,0.07
0.5254569964342501,1000.0,0.8169041116783884,0.4528101728780476,0.09383478412332058,0.08
0.5347174965535971,1000.0,0.7975378472167295,0.4709149949278744,0.09622330411298421,0.09
0.5439426635540283,1000.0,0.7785803763980821,0.4891816455177098,0.09823127739937919,0.1
0.5531333974244993,1000.0,0.7599906432691632,0.5075319059846289,0.09996910724264886,0.11
0.5622902470182152,1000.0,0.7417360910223922,0.5259128570021453,0.10151269694070256,0.12
0.571413460750286,1000.0,0.7237906041040458,0.5442879915888991,0.10291516916762458,0.13
0.5805030350305861,1000.0,0.7061330549538036,0.5626317030293716,0.10421425158102024,0.14
0.589558757331157,1000.0,0.6887462506123804,0.5809257378532395,0.10543710561325124,0.15
0.5985802415814249,1000.0,0.6716161537354419,0.5991568702881341,0.10660353847369941,0.16
0.607566956156102,1000.0,0.6547312965536285,0.6173153512747066,0.10772817461240547,0.17
0.616518245843355,1000.0,0.6380823376103832,0.6353938746456247,0.1088219250628521,0.18
0.6254333488618796,1000.0,0.6216617097976607,0.6533868276421555,0.10989306172997693,0.19
0.6343114086748948,1000.0,0.6054633541247011,0.6712898109617335,0.11094791613180247,0.2
0.6431514833008232,1000.0,0.589482506782923,0.6890992888159796,0.111991395148101,0.21
0.6519525526636417,1000.0,0.5737155275754604,0.7068123311654685,0.1130273658294805,0.22
0.6607135226621788,1000.0,0.5581597659346372,0.7244264442063888,0.11405891045999353,0.23
0.66943322884188,1000.0,0.542813438414116,0.7419394183553366,0.115088556527497,0.24
0.6781104365449547,1000.0,0.5276755539142371,0.7593492686958462,0.11611837005603,0.25
0.686743842249494,1000.0,0.5127458295797253,0.7766541448681771,0.11715009380937208,0.26
0.6953320733424221,1000.0,0.49802462962355293,0.7938522815479288,0.11818522536265276,0.27
0.703873687116424,1000.0,0.4835129164270724,0.8109419627750678,0.11922507375729775,0.28
0.7123671682323176,1000.0,0.46921220402092056,0.8279214914620348,0.12027080540558245,0.29
0.7208109268377377,1000.0,0.45512452638918754,0.8447891697471773,0.12132347485043372,0.3
0.7292032947487276,1000.0,0.44125239424824825,0.8615432740767451,0.12238406308283542,0.31
0.7375425224802455,1000.0,0.42759877726969886,0.878182047629947,0.12345348795281856,0.32
0.7458267770019055,1000.0,0.4141670717930143,0.8947036801632826,0.12453263493581694,0.33
0.7540541315887919,1000.0,0.4009610751591682,0.9111063063535205,0.12562235332911767,0.34
0.7622225702709985,1000.0,0.38798499097627487,0.9273880016072715,0.12672346585860153,0.35
0.7703299697853008,1000.0,0.37524334768713,0.9435467501203155,0.12783680836950806,0.36
0.7783741082859205,1000.0,0.3627410430955944,0.9595804642745305,0.12896320385948526,0.37
0.7863526418238815,1000.0,0.3504832509210776,0.9754869520028319,0.13010349771737742,0.38
0.7942631154433739,1000.0,0.3384754654455237,0.991263932901931,0.1312585396858556,0.39
0.8021029341501145,1000.0,0.3267233974304913,1.0069090078341592,0.13242920902120894,0.4
0.809869375155792,1000.0,0.3152330163991005,1.0224196716870946,0.13361640400735336,0.41
0.8175595500041352,1000.0,0.30401041079970964,1.0377932772808953,0.1348210681836572,0.42
0.8251704394554937,1000.0,0.29306191725355485,1.053027068370719,0.13604416663284832,0.43
0.8326988458653604,1000.0,0.28239393651352074,1.0681181367102146,0.1372867142514138,0.44
0.840141364054186,1000.0,0.27201282072119237,1.0830633958342675,0.13854979295162784,0.45
0.8474944389599001,1000.0,0.2619250968574393,1.0978596330191226,0.1398345174292899,0.46
0.8547542542315913,1000.0,0.2521370236120114,1.1125034152433624,0.14114208812027831,0.47
0.8619167880818169,1000.0,0.2426548148495204,1.1269911355991349,0.14247376617256235,0.48
0.8689777949078302,1000.0,0.23348456822678762,1.1413189984962382,0.14383088074255335,0.49
0.8759326913365003,1000.0,0.22463181549301303,1.1554829263444986,0.1452148773476383,0.5
0.8827766785992973,1000.0,0.21610200463283483,1.1694786595634998,0.14662726634612097,0.51
0.8895046128658696,1000.0,0.20790002072135602,1.1833016510641086,0.14806967772931232,0.52
0.896110975579876,1000.0,0.20003007726250832,1.1969470421222361,0.14954387366255975,0.53
0.9025898929930888,1000.0,0.19249584896413513,1.2104096797081239,0.15105173746223288,0.54
0.9089350642400769,1000.0,0.1853002574612549,1.223684059112901,0.15259530197064033,0.55
0.91513976438646,1000.0,0.17844551109192477,1.2367643256271226,0.15417675135145886,0.56
0.9211967212454101,1000.0,0.1719328324241664,1.249644176396387,0.15579847169974692,0.57
0.9270981737869508,1000.0,0.16576264457851586,1.2623169078829652,0.1574630257821839,0.58
0.9328356798110731,1000.0,0.15993430670180342,1.2747752641378702,0.15917323173315312,0.59
0.9384002160724407,1000.0,0.1544462856205017,1.2870115160366973,0.16093212237671567,0.6
0.9437819087619164,1000.0,0.14929601670633758,1.299017250979869,0.16274305511331486,0.61
0.9489701690023752,1000.0,0.1444800014209948,1.3107834790555493,0.1646096567841832,0.62
0.9539533117031423,1000.0,0.13999388125206821,1.3223003390282202,0.16653597974678291,0.63
0.9587188802884694,1000.0,0.1358323484883979,1.3335573484929557,0.1685263688558786,0.64
0.9632531558573539,1000.0,0.13198943630353577,1.344543028986145,0.17058566673199796,0.65
0.967541029188467,1000.0,0.12845859325665515,1.3552448082510422,0.1727192671599989,0.66
0.9715659670782563,1000.0,0.12523281322004004,1.3656490007040396,0.17493312389513563,0.67
0.9753098627887479,1000.0,0.12230474399264996,1.3757406942116144,0.17723381278704498,0.68
0.9787527260648227,1000.0,0.11966694580329564,1.3855035214135658,0.17962866618771073,0.69
0.9818723928921469,1000.0,0.11731214348655958,1.394919445669686,0.18212589317408695,0.7
