BoNT,bound,bulk,free,lytic,translocate,Time
0.9999915833711364,7.882011816206867e-06,0.9997885223645482,0.0002030610065881849,2.474973755797886e-09,5.321420735803533e-07,1.41
0.9999914651950771,7.988998889365896e-06,0.9997870226828894,0.00020444251218768825,2.5448733474194045e-09,5.432611601116409e-07,1.42
0.9999913462179776,8.096635692800691e-06,0.9997855230034802,0.00020582321449739966,2.61622815113732e-09,5.54530101426219e-07,1.43
0.9999912264403036,8.20492084559238e-06,0.9997840233263204,0.00020720311398309547,2.689057706310239e-09,5.659497931306095e-07,1.44
0.9999911058625205,8.313852969037696e-06,0.9997825236514102,0.000208582211110282,2.763381668591561e-09,5.775211287695062e-07,1.45
0.9999909844850936,8.423430686645702e-06,0.9997810239787495,0.0002099605063441956,2.8392198096616594e-09,5.892449998291647e-07,1.46
0.9999908623084881,8.53365262413451e-06,0.9997795243083383,0.0002113380001498029,2.9165920169605063e-09,6.01122295740786e-07,1.47
0.9999907393331683,8.64451740942802e-06,0.9997780246401765,0.00021271469299180093,2.995518293420734e-09,6.131539038838971e-07,1.48
0.9999906155595989,8.756023672652648e-06,0.9997765249742643,0.00021409058533461723,3.0760187572011374e-09,6.253407095897241e-07,1.49
0.999990490988244,8.868170046134075e-06,0.9997750253106016,0.00021546567764241012,3.1581136414206145e-09,6.376835961445624e-07,1.5
0.9999903656195673,8.980955164393985e-06,0.9997735256491883,0.0002168399703790687,3.2418232938925427e-09,6.501834447931407e-07,1.51
0.9999902394540328,9.09437766414682e-06,0.9997720259900246,0.0002182134640082132,3.3271681768595943e-09,6.628411347419803e-07,1.52
0.9999901124921036,9.208436184296532e-06,0.9997705263331104,0.00021958615899319493,3.4141688667289876e-09,6.756575431627491e-07,1.53
0.9999899847342427,9.32312936593334e-06,0.9997690266784456,0.00022095805579709657,3.5028460538081742e-09,6.886335451956112e-07,1.54
0.9999898561809131,9.438455852330501e-06,0.9997675270260303,0.0002223291548827323,3.5932205420409603e-09,7.017700139525709e-07,1.55
0.9999897268325771,9.55441428894107e-06,0.9997660273758645,0.00022369945671264793,3.685313248744063e-09,7.150678205208121e-07,1.56
0.9999895966896973,9.671003323394678e-06,0.9997645277279482,0.00022506896174912108,3.7791452043441e-09,7.285278339660322e-07,1.57
0.9999894657527355,9.78822160549431e-06,0.9997630280822813,0.00022643767045416133,3.874737552115015e-09,7.421509213357722e-07,1.58
0.9999893340221535,9.906067787213088e-06,0.999761528438864,0.00022780558328951037,3.97211154791593e-09,7.559379476627399e-07,1.59
0.9999892014984127,1.0024540522691052e-05,0.9997600287976961,0.00022917270071664213,4.071288559929436e-09,7.698897759681301e-07,1.6
0.9999890681819744,1.0143638468231957e-05,0.9997585291587776,0.00023053902319676302,4.172290068400311e-09,7.840072672649385e-07,1.61
0.9999889340732995,1.0263360282300072e-05,0.9997570295221087,0.00023190455119081197,4.275137665374667e-09,7.982912805612714e-07,1.62
0.9999887991728486,1.0383704625516973e-05,0.9997555298876891,0.0002332692851594607,4.3798530544395334e-09,8.127426728636501e-07,1.6300000000000001
0.9999886634810822,1.0504670160658356e-05,0.999754030255519,0.00023463322556311375,4.4864580504628605e-09,8.273622991803103e-07,1.6400000000000001
0.9999885269984602,1.0626255552650841e-05,0.9997525306255983,0.00023599637286190876,4.59497457933396e-09,8.42151012524497e-07,1.6500000000000001
0.9999883897254428,1.074845946856879e-05,0.9997510309979271,0.00023735872751571655,4.705424677704371e-09,8.571096639177541e-07,1.6600000000000001
0.9999882516624895,1.0871280577631126e-05,0.9997495313725053,0.00023872028998414124,4.817830492729146e-09,8.722391023932084e-07,1.67
0.9999881128100595,1.0994717551198157e-05,0.999748031749333,0.00024008106072652058,4.932214281808583e-09,8.875401749988517e-07,1.68
0.9999879731686121,1.1118769062768405e-05,0.9997465321284101,0.0002414410402019259,5.048598412330355e-09,9.030137268008127e-07,1.69
0.9999878327386058,1.1243433787975433e-05,0.9997450325097367,0.0002428002288691623,5.16700536141209e-09,9.186606008866295e-07,1.7
0.9999876915204994,1.1368710404584692e-05,0.9997435328933126,0.00024415862718676895,5.287457715644364e-09,9.344816383685136e-07,1.71
0.999987549514751,1.1494597592490355e-05,0.999742033279138,0.00024551623561301904,5.409978170834124e-09,9.504776783866108e-07,1.72
0.9999874067218187,1.1621094033712169e-05,0.9997405336672128,0.00024687305460592015,5.534589531748524e-09,9.666495581122562e-07,1.73
0.9999872631421602,1.1748198412392302e-05,0.9997390340575371,0.00024822908462321424,5.661314711859196e-09,9.82998112751225e-07,1.74
0.9999871187762331,1.18759094147922e-05,0.9997375344501107,0.0002495843261223778,5.790176733086939e-09,9.995241755469777e-07,1.75
0.9999869736244944,1.2004225729289453e-05,0.9997360348449338,0.0002509387795606222,5.9211987255468266e-09,1.0162285777839024e-06,1.76
0.9999868276874011,1.2133146046374646e-05,0.9997345352420062,0.00025229244539489354,6.054403927293736e-09,1.0331121487905491e-06,1.77
0.9999866809654099,1.2262669058648242e-05,0.999733035641328,0.0002536453240818731,6.189815684068304e-09,1.0501757159428616e-06,1.78
0.9999865334589771,1.2392793460817448e-05,0.9997315360428992,0.0002549974160779773,6.327457449043294e-09,1.0674201046674042e-06,1.79
0.9999863851685592,1.2523517949693096e-05,0.9997300364467199,0.00025634872183935786,6.46735278257039e-09,1.0848461384445824e-06,1.8
0.9999862360946119,1.2654841224186524e-05,0.99972853685279,0.00025769924182190214,6.609525351927399e-09,1.1024546388118606e-06,1.81
0.9999860862375906,1.2786761985306466e-05,0.9997270372611093,0.0002590489764812331,6.753998931065883e-09,1.120246425366973e-06,1.82
0.9999859355979509,1.2919278936155936e-05,0.9997255376716782,0.0002603979262727095,6.9007974003592015e-09,1.1382223157711315e-06,1.83
0.9999857841761478,1.3052390781929138e-05,0.9997240380844964,0.00026174609165142607,7.049944746350971e-09,1.1563831257522275e-06,1.84
0.9999856319726361,1.318609622990835e-05,0.9997225384995639,0.00026309347307221367,7.20146506150394e-09,1.1747296691080294e-06,1.85
0.9999854789878706,1.3320393989460844e-05,0.9997210389168809,0.0002644400709896394,7.355382543949283e-09,1.1932627577093759e-06,1.86
0.9999853252223052,1.3455282772035783e-05,0.9997195393364472,0.0002657858858580069,7.511721497236305e-09,1.211983201503363e-06,1.87
0.9999851706763943,1.3590761291161145e-05,0.9997180397582629,0.0002671309181313563,7.670506330082563e-09,1.230891808516528e-06,1.8800000000000001
0.9999850153505914,1.3726828262440633e-05,0.9997165401823279,0.0002684751682634644,7.8317615561244e-09,1.2499893848580278e-06,1.8900000000000001
0.9999848592453502,1.3863482403550604e-05,0.9997150406086424,0.0002698186367078451,7.995511793667892e-09,1.269276734722812e-06,1.9000000000000001
0.9999847023611239,1.4000722434236992e-05,0.9997135410372061,0.0002711613239177491,8.161781765440204e-09,1.288754660394792e-06,1.9100000000000001
0.9999845446983654,1.4138547076312238e-05,0.9997120414680193,0.00027250323034616435,8.330596298341363e-09,1.3084239622500055e-06,1.92
0.9999843862575276,1.427695505365224e-05,0.9997105419010818,0.00027384435644581625,8.501980323196448e-09,1.3282854387597767e-06,1.93
0.9999842270390628,1.4415945092193273e-05,0.9997090423363936,0.00027518470266916763,8.675958874508169e-09,1.3483398864938688e-06,1.94
0.9999840670434232,1.4555515919928946e-05,0.9997075427739548,0.000276524269468419,8.852557090209875e-09,1.3685881001236363e-06,1.95
0.9999839062710608,1.4695666266907147e-05,0.9997060432137653,0.00027786305729550855,9.03180021141896e-09,1.3890308724251683e-06,1.96
0.9999837447224272,1.4836394865227003e-05,0.9997045436558252,0.0002792010666021126,9.213713582190698e-09,1.4096689942824309e-06,1.97
0.999983582397974,1.4977700449035827e-05,0.9997030441001343,0.0002805382978396454,9.39832264927245e-09,1.4305032546904016e-06,1.98
0.999983419298152,1.5119581754526092e-05,0.9997015445466928,0.0002818747514592596,9.585652961858316e-09,1.4515344407582012e-06,1.99
0.9999832554234125,1.5262037519932386e-05,0.9997000449955007,0.0002832104279118462,9.775730171344168e-09,1.4727633377122204e-06,2.0
0.9999830907742059,1.54050664855284e-05,0.9996985454465579,0.0002845453276480347,9.968580031083108e-09,1.494190728899242e-06,2.0100000000000002
0.9999829253509827,1.5548667393623873e-05,0.9996970458998644,0.00028587945111819337,1.016422839614129e-08,1.5158173957895548e-06,2.02
0.9999827591541927,1.5692838988561623e-05,0.9996955463554202,0.0002872127987724294,1.0362701223054237e-08,1.5376441179800728e-06,2.0300000000000002
0.999982592184286,1.583758001671446e-05,0.9996940468132254,0.00028854537106058885,1.0564024569583436e-08,1.5596716731974344e-06,2.04
0.999982424441712,1.598288922648225e-05,0.9996925472732798,0.00028987716843225704,1.0768224594473462e-08,1.5819008373011132e-06,2.05
0.9999822559269204,1.6128765368288856e-05,0.9996910477355836,0.0002912081913367587,1.0975327557209423e-08,1.6043323842865135e-06,2.06
0.9999820866403598,1.627520719457914e-05,0.9996895482001367,0.0002925384402231578,1.1185359817774806e-08,1.6269670862880607e-06,2.07
