Time,BoNT,bulk,free,bound,translocate,lytic,tension,extracellular,endosome,neuroplasm,endocytosis,translocation,binding,bulk_movement
2.68,0.9999703184137241,0.9995980807911741,0.0003722376225500341,2.6229585980594894e-05,3.421354994159638e-06,3.064530159095865e-08,0.9999999693546984,1.0,1.0,1.0,3.6983716232638797e-06,4.447761492407529e-08,2.1589782107901977e-05,0.0001499397121186761
2.69,0.9999701021437605,0.9995965813951775,0.000373520748582966,2.6408745978034334e-05,3.4580178038809304e-06,3.109245813779553e-08,0.9999999689075418,1.0,1.0,1.0,3.7236331829028407e-06,4.495423145045209e-08,2.166420341781203e-05,0.00014993948720927661
2.7,0.9999698851298001,0.99959508200143,0.0003748031283701387,2.658839701023259e-05,3.4949287932205398e-06,3.154439697442035e-08,0.999999968455603,1.0,1.0,1.0,3.748963978442795e-06,4.5434074311867015e-08,2.1738581445468044e-05,0.00014993926230021448
2.71,0.9999696673722759,0.9995935826099316,0.00037608476234425256,2.6768537952926412e-05,3.532088621438431e-06,3.200115040705346e-08,0.9999999679988496,1.0,1.0,1.0,3.7743638513626238e-06,4.59171520786996e-08,2.181291621596665e-05,0.00014993903739148973
2.72,0.9999694488716199,0.9995920832206822,0.0003773656509377572,2.6949167683687393e-05,3.5694979461250634e-06,3.2462750827510516e-08,0.9999999675372492,1.0,1.0,1.0,3.799832643399922e-06,4.640347329962582e-08,2.188720775438992e-05,0.00014993881248310232
2.73,0.9999692296282646,0.9995905838336818,0.0003786457945828513,2.713028508191917e-05,3.6071574232041788e-06,3.292923071298551e-08,0.9999999670707693,1.0,1.0,1.0,3.8253701965506025e-06,4.689304650165432e-08,2.1961456085805375e-05,0.00014993858757505227
2.74,0.999969009642642,0.9995890844489306,0.0003799251937114831,2.7311889028854775e-05,3.6450677069356127e-06,3.340062262583439e-08,0.9999999665993774,1.0,1.0,1.0,3.8509763530685226e-06,4.7385880190162966e-08,2.203566123526602e-05,0.0001499383626673396
2.75,0.9999687889151838,0.9995875850664284,0.0003812038487553502,2.7493978407553834e-05,3.683229449918075e-06,3.387695921335883e-08,0.9999999661230408,1.0,1.0,1.0,3.87665095546509e-06,4.788198284893497e-08,2.2109823227810313e-05,0.00014993813775996426
2.7600000000000002,0.9999685674463212,0.9995860856861754,0.0003824817601459002,2.767655210289991e-05,3.7216433030919528e-06,3.4358273207590563e-08,0.9999999656417268,1.0,1.0,1.0,3.902393846508887e-06,4.8381362940195386e-08,2.2183942088462215e-05,0.00014993791285292628
2.77,0.9999683452364857,0.9995845863081714,0.00038375892831433024,2.7859609001597743e-05,3.7603099157420812e-06,3.484459742507588e-08,0.9999999651554026,1.0,1.0,1.0,3.928204869225282e-06,4.8884028904647055e-08,2.2258017842231154e-05,0.0001499376879462257
2.7800000000000002,0.9999681222861081,0.9995830869324165,0.00038503535369158756,2.8043147992170584e-05,3.7992299355005396e-06,3.5335964766660705e-08,0.9999999646640352,1.0,1.0,1.0,3.954083866896052e-06,4.938998916150701e-08,2.233205051411208e-05,0.00014993746303986247
2.79,0.999967898595619,0.9995815875589106,0.0003863110367083694,2.822716796495743e-05,3.8384040083494135e-06,3.5832408217275774e-08,0.9999999641675917,1.0,1.0,1.0,3.980030683058997e-06,4.989925210854237e-08,2.2406040129085427e-05,0.00014993723813383657
2.8000000000000003,0.9999676741654488,0.9995800881876538,0.0003875859777951235,2.8411667812110386e-05,3.87783277862358e-06,3.6333960845722475e-08,0.9999999636660392,1.0,1.0,1.0,4.006045161507564e-06,5.041182612210654e-08,2.2479986712117163e-05,0.00014993701322814804
2.81,0.9999674489960281,0.999578588818646,0.00038886017738204773,2.8596646427591904e-05,3.917516889013466e-06,3.6840655804458733e-08,0.9999999631593441,1.0,1.0,1.0,4.032127146290458e-06,5.0927719557175054e-08,2.255389028815877e-05,0.0001499367883227969
2.82,0.9999672230877864,0.9995770894518873,0.0003901336358990908,2.8782102707172136e-05,3.957456980567821e-06,3.735252632938556e-08,0.9999999626474737,1.0,1.0,1.0,4.058276481711271e-06,5.1446940747381676e-08,2.2627750882147268e-05,0.00014993656341778309
2.83,0.9999669964411536,0.9995755900873776,0.000391406353775952,2.896803554842623e-05,3.997653692696474e-06,3.786960573963373e-08,0.9999999621303942,1.0,1.0,1.0,4.084493012328098e-06,5.196949800505415e-08,2.2701568519005217e-05,0.00014993633851310663
2.84,0.9999667690565591,0.999574090725117,0.0003926783314420814,2.9154443850731606e-05,4.038107663173083e-06,3.839192743735086e-08,0.9999999616080726,1.0,1.0,1.0,4.110776582953156e-06,5.2495399621250074e-08,2.2775343223640723e-05,0.00014993611360876753
2.85,0.9999665409344322,0.9995725913651055,0.00039394956932668014,2.9341326515265335e-05,4.0788195281379e-06,3.8919524907489025e-08,0.9999999610804751,1.0,1.0,1.0,4.137127038652412e-06,5.3024653865792694e-08,2.284907502094745e-05,0.0001499358887047658
2.86,0.9999663120752017,0.999571092007343,0.0003952200678587004,2.9528682445001395e-05,4.119789922100505e-06,3.945243171759242e-08,0.9999999605475682,1.0,1.0,1.0,4.163544224745196e-06,5.355726898730657e-08,2.292276393580462e-05,0.00014993566380110143
2.87,0.9999660824792963,0.9995695926518294,0.0003964898274668458,2.9716510544708054e-05,4.161019477942564e-06,3.9990681517585734e-08,0.9999999600093185,1.0,1.0,1.0,4.190027986803835e-06,5.409325321325333e-08,2.2996409993077057e-05,0.0001499354388977744
2.88,0.9999658521471446,0.999568093298565,0.0003977588485795712,2.990480972094514e-05,4.202508826920552e-06,4.053430803956251e-08,0.999999959465692,1.0,1.0,1.0,4.216578170653265e-06,5.4632614749967167e-08,2.307001321761513e-05,0.00014993521399478475
2.89,0.9999656210791746,0.9995665939475495,0.00039902713162508327,3.0093578882061435e-05,4.244258598668505e-06,4.108334509757424e-08,0.9999999589166549,1.0,1.0,1.0,4.243194622370662e-06,5.517536178269056e-08,2.314357363425483e-05,0.00014993498909213242
2.9,0.9999653892758145,0.9995650945987832,0.0004002946770313401,3.0282816938191942e-05,4.286269421200736e-06,4.163782658741943e-08,0.9999999583621734,1.0,1.0,1.0,4.269877188285063e-06,5.5721502475609563e-08,2.3217091267817727e-05,0.00014993476418981747
2.91,0.9999651567374919,0.9995635952522658,0.0004015614852260519,3.0472522801255296e-05,4.328541920914576e-06,4.219778648643342e-08,0.9999999578022135,1.0,1.0,1.0,4.296625714976996e-06,5.6271044971889484e-08,2.329056614311101e-05,0.00014993453928783987
2.92,0.9999649234646341,0.9995620959079974,0.00040282755663668073,3.0662695384951036e-05,4.3710767225930844e-06,4.276325885327814e-08,0.9999999572367412,1.0,1.0,1.0,4.323440049278096e-06,5.6823997393710094e-08,2.3363998284927484e-05,0.0001499343143861996
2.93,0.9999646894576685,0.9995605965659781,0.0004040928916904408,3.085333360475702e-05,4.413874449407781e-06,4.3334277827732635e-08,0.9999999566657222,1.0,1.0,1.0,4.35032003827074e-06,5.738036784230115e-08,2.343738771804557e-05,0.00014993408948489668
2.94,0.999964454717022,0.9995590972262077,0.00040535749081429867,3.104443637792671e-05,4.456935722921346e-06,4.391087763048355e-08,0.9999999560891224,1.0,1.0,1.0,4.377265529287665e-06,5.794016439797749e-08,2.3510734467229325e-05,0.00014993386458393116
2.95,0.9999642192431213,0.9995575978886864,0.0004066213544349733,3.123600262348659e-05,4.500261163090345e-06,4.449309256291635e-08,0.9999999555069075,1.0,1.0,1.0,4.404276369911609e-06,5.850339512017448e-08,2.3584038557228455e-05,0.00014993363968330295
2.96,0.9999639830363929,0.999556098553414,0.00040788448297893616,3.1428031262233455e-05,4.543851388267923e-06,4.50809570069065e-08,0.999999954919043,1.0,1.0,1.0,4.431352407974917e-06,5.9070068047483e-08,2.36573000127783e-05,0.0001499334147830121
2.97,0.9999637460972631,0.9995545992203907,0.00040914687687241153,3.162052121673186e-05,4.587707015206522e-06,4.567450542461141e-08,0.9999999543254946,1.0,1.0,1.0,4.4584934915591925e-06,5.964019119768479e-08,2.373051885859987e-05,0.0001499331898830586
2.98,0.9999635084261578,0.9995530998896164,0.0004104085365413765,3.1813471411311397e-05,4.6318286590605605e-06,4.627377235826229e-08,0.9999999537262276,1.0,1.0,1.0,4.4856994689949066e-06,6.021377256778729e-08,2.3803695119399838e-05,0.00014993296498344244
2.99,0.9999632700235026,0.999551600561091,0.0004116694624115613,3.200688077206413e-05,4.676216933389147e-06,4.68787924299568e-08,0.9999999531212076,1.0,1.0,1.0,4.5129701888610425e-06,6.079082013405891e-08,2.3876828819870554e-05,0.00014993274008416363
3.0,0.9999630308897232,0.9995501012348147,0.000412929654908449,3.220074822684193e-05,4.720872450158754e-06,4.7489600341451655e-08,0.9999999525103996,1.0,1.0,1.0,4.5403054999847115e-06,6.13713418520638e-08,2.3949919984690043e-05,0.0001499325151852222
3.0100000000000002,0.9999627910252445,0.9995486019107873,0.00041418911445727637,3.2395072705253877e-05,4.7657958197459204e-06,4.810623087395592e-08,0.9999999518937691,1.0,1.0,1.0,4.567705251440796e-06,6.195534565669696e-08,2.402296863852203e-05,0.0001499322902866181
3.02,0.999962550430492,0.9995471025890089,0.0004154478414830332,3.258985313866361e-05,4.810987650939917e-06,4.87287188879243e-08,0.9999999512712812,1.0,1.0,1.0,4.595169292551569e-06,6.254283946221892e-08,2.4095974806015926e-05,0.00014993206538835134
3.0300000000000002,0.99996230910589,0.9995456032694795,0.0004167058364104632,3.278508846018677e-05,4.856448550945441e-06,4.93570993228512e-08,0.9999999506429007,1.0,1.0,1.0,4.622697472886334e-06,6.313383116229073e-08,2.4168938511806867e-05,0.0001499318404904219
3.04,0.9999620670518631,0.9995441039521991,0.00041796309966406355,3.2980777604688315e-05,4.9021791253852744e-06,4.9991407197064665e-08,0.9999999500085928,1.0,1.0,1.0,4.650289642261052e-06,6.372832863000856e-08,2.4241859780515687e-05,0.00014993161559282984
3.0500000000000003,0.9999618242688357,0.9995426046371676,0.00041921963166808554,3.317691950877997e-05,4.9481799783029705e-06,5.063167760752113e-08,0.9999999493683224,1.0,1.0,1.0,4.677945650737976e-06,6.432633971793862e-08,2.431473863674896e-05,0.00014993139069557513
3.06,0.9999615807572316,0.9995411053243851,0.0004204754328465342,3.337351311081759e-05,4.994451712165504e-06,5.127794572960009e-08,0.9999999487220542,1.0,1.0,1.0,4.7056653486252795e-06,6.492787225815155e-08,2.4387575105098982e-05,0.00014993116579865775
3.0700000000000003,0.9999613365174748,0.9995396060138516,0.0004217305036231689,3.3570557350898587e-05,5.040994927865949e-06,5.193024681689952e-08,0.9999999480697532,1.0,1.0,1.0,4.7334485864767e-06,6.553293406225734e-08,2.4460369210143794e-05,0.00014993094090207774
3.08,0.9999610915499886,0.9995381067055671,0.0004229848444215031,3.376805117085929e-05,5.087810224726122e-06,5.2588616201031205e-08,0.9999999474113838,1.0,1.0,1.0,4.761295215091159e-06,6.614153292143958e-08,2.453312097644718e-05,0.00014993071600583505
3.09,0.9999608458551964,0.9995366073995315,0.000424238455664805,3.396599351427241e-05,5.134898200499247e-06,5.325308929141688e-08,0.9999999467469107,1.0,1.0,1.0,4.7892050855124096e-06,6.675367660649021e-08,2.460583042855869e-05,0.0001499304911099297
3.1,0.9999605994335211,0.999535108095745,0.0004254913377760972,3.416438332644441e-05,5.182259451372605e-06,5.3923701575084385e-08,0.9999999460762984,1.0,1.0,1.0,4.817178049028662e-06,6.736937286784386e-08,2.467849759101364e-05,0.00014993026621436172
3.11,0.9999603522853854,0.9995336087942073,0.0004267434911781569,3.4363219554412936e-05,5.229894571970168e-06,5.460048861646417e-08,0.9999999453995114,1.0,1.0,1.0,4.845213957172223e-06,6.798862943561219e-08,2.47511224883331e-05,0.00014993004131913108
3.12,0.9999601044112121,0.9995321094949186,0.0004279949162935164,3.456250114694423e-05,5.277804155355262e-06,5.528348605718645e-08,0.999999944716514,1.0,1.0,1.0,4.873312661719136e-06,6.86114540196184e-08,2.482370514502395e-05,0.00014992981642423777
3.13,0.9999598558114233,0.9995306101978788,0.00042924561354446277,3.4762227054530536e-05,5.325988793033184e-06,5.5972729615878255e-08,0.9999999440272704,1.0,1.0,1.0,4.901474014688805e-06,6.92378543094314e-08,2.489624558557884e-05,0.0001499295915296818
3.14,0.999959606486441,0.9995291109030879,0.00043049558335303843,3.4962396229387586e-05,5.374449074953853e-06,5.6668255087961295e-08,0.9999999433317449,1.0,1.0,1.0,4.929697868343649e-06,6.986783797440008e-08,2.496874383447623e-05,0.00014992936663546318
3.15,0.9999593564366871,0.999527611610546,0.0004317448261410409,3.516300762545194e-05,5.4231855895144244e-06,5.737009834544968e-08,0.9999999426299017,1.0,1.0,1.0,4.957984075188723e-06,7.050141266368752e-08,2.5041199916180374e-05,0.00014992914174158189
3.16,0.9999591056625832,0.9995261123202531,0.0004329933423300234,3.536406019837852e-05,5.472198923561936e-06,5.80782953367485e-08,0.9999999419217047,1.0,1.0,1.0,4.98633248797137e-06,7.113858600630517e-08,2.511361385514136e-05,0.00014992891684803797
3.17,0.9999588541645503,0.9995246130322091,0.0004342411323412943,3.556555290553793e-05,5.52148966239591e-06,5.879288208645222e-08,0.9999999412071179,1.0,1.0,1.0,5.014742959680848e-06,7.177936561114683e-08,2.518598567579507e-05,0.00014992869195483134
3.18,0.9999586019430099,0.999523113746414,0.0004354881965959182,3.5767484706014026e-05,5.5710583897709885e-06,5.95138946951439e-08,0.9999999404861053,1.0,1.0,1.0,5.0432153435479775e-06,7.242375906702284e-08,2.5258315402563256e-05,0.0001499284670619621
3.19,0.9999583489983825,0.9995216144628678,0.000436734535514715,3.5969854560601245e-05,5.620905687899532e-06,6.024136933919434e-08,0.9999999397586307,1.0,1.0,1.0,5.071749493044775e-06,7.307177394269391e-08,2.533060305985347e-05,0.00014992824216943014
3.2,0.9999580953310888,0.9995201151815706,0.00043798014951826114,3.617266143180214e-05,5.671032137454246e-06,6.097534227056192e-08,0.9999999390246578,1.0,1.0,1.0,5.1003452618841015e-06,7.37234177869052e-08,2.5402848672059147e-05,0.00014992801727723557
3.21,0.9999578409415492,0.9995186159025222,0.0004392250390268887,3.637590428382478e-05,5.721438317570774e-06,6.171584981659245e-08,0.9999999382841502,1.0,1.0,1.0,5.129002504019293e-06,7.437869812842005e-08,2.5475052263559548e-05,0.00014992779238537832
3.22,0.9999575858301836,0.9995171166257228,0.0004404692044606865,3.657958208258022e-05,5.77212480585031e-06,6.246292837981972e-08,0.9999999375370716,1.0,1.0,1.0,5.1577210736438106e-06,7.503762247605403e-08,2.5547213858719817e-05,0.0001499275674938584
3.23,0.9999573299974118,0.9995156173511723,0.0004417126462394993,3.678369379567996e-05,5.82309217836219e-06,6.321661443776594e-08,0.9999999367833856,1.0,1.0,1.0,5.186500825190874e-06,7.570019831870847e-08,2.561933348189096e-05,0.00014992734260267583
3.24,0.9999570734436537,0.9995141180788708,0.00044295536478292883,3.698823839243343e-05,5.8743410096464935e-06,6.397694454274302e-08,0.9999999360230555,1.0,1.0,1.0,5.215341613333113e-06,7.636643312540441e-08,2.5691411157409875e-05,0.0001499271177118306
3.25,0.9999568161693285,0.9995126188088181,0.00044419736051033325,3.7193214843845406e-05,5.925871872716625e-06,6.474395532165372e-08,0.9999999352560447,1.0,1.0,1.0,5.244243292982202e-06,7.703633434531613e-08,2.576344690959933e-05,0.00014992689282132272
3.2600000000000002,0.9999565581748552,0.9995111195410143,0.0004454386338408278,3.739862212261355e-05,5.977685339061916e-06,6.551768347579357e-08,0.9999999344823165,1.0,1.0,1.0,5.2732057192885094e-06,7.770990940780491e-08,2.5835440762768012e-05,0.00014992666793115213
3.27,0.9999562994606528,0.9995096202754595,0.00044667918519328444,3.760445920312579e-05,6.029781978650188e-06,6.629816578065265e-08,0.9999999337018343,1.0,1.0,1.0,5.3022287476407356e-06,7.838716572245244e-08,2.59073927412105e-05,0.00014992644304131892
3.2800000000000002,0.9999560400271399,0.9995081210121536,0.00044791901498633256,3.7810725061457914e-05,6.082162359930353e-06,6.708543908571822e-08,0.9999999329145609,1.0,1.0,1.0,5.331312233665565e-06,7.906811067909459e-08,2.597930286920729e-05,0.00014992621815182304
3.29,0.9999557798747348,0.9995066217510965,0.0004491581236383585,3.801741867537094e-05,6.13482704983497e-06,6.787954031427721e-08,0.9999999321204597,1.0,1.0,1.0,5.360456033227302e-06,7.97527516478546e-08,2.6051171171024795e-05,0.00014992599326266447
3.3000000000000003,0.9999555190038558,0.9995051224922883,0.0004503965115675063,3.8224539024308687e-05,6.187776613782831e-06,6.868050646321947e-08,0.9999999313194935,1.0,1.0,1.0,5.3896600024275244e-06,8.04410959791768e-08,2.6122997670915365e-05,0.00014992576837384323
3.31,0.9999552574149206,0.9995036232357289,0.0004516341791916772,3.8432085089395186e-05,6.241011615681518e-06,6.94883746028409e-08,0.9999999305116254,1.0,1.0,1.0,5.418923997604721e-06,8.113315100385973e-08,2.6194782393117277e-05,0.00014992554348535934
3.3200000000000003,0.9999549951083471,0.9995021239814186,0.0004528711269285305,3.8640055853432254e-05,6.294532617929977e-06,7.030318187664744e-08,0.9999999296968182,1.0,1.0,1.0,5.448247875333947e-06,8.182892403308969e-08,2.626652536185477e-05,0.00014992531859721277
3.33,0.9999547320845525,0.9995006247293571,0.00045410735519548303,3.884845030089691e-05,6.3483401814210624e-06,7.112496550115882e-08,0.9999999288750345,1.0,1.0,1.0,5.4776314924264635e-06,8.252842235847381e-08,2.6338226601338016e-05,0.00014992509370940354
3.34,0.9999544683439542,0.9994991254795444,0.00045534286440970974,3.9057267417938944e-05,6.4024348655441116e-06,7.195376276571321e-08,0.9999999280462373,1.0,1.0,1.0,5.50707470592939e-06,8.323165325207344e-08,2.6409886135763167e-05,0.00014992486882193165
3.35,0.9999542038869689,0.9994976262319807,0.00045657765498814375,3.926650619237839e-05,6.4568172281874865e-06,7.278961103227178e-08,0.999999927210389,1.0,1.0,1.0,5.536577373125353e-06,8.393862396643732e-08,2.648150398931234e-05,0.0001499246439347971
3.36,0.9999539387140133,0.9994961269866658,0.0004578117273474762,3.9476165613702995e-05,6.511487825741116e-06,7.363254773522366e-08,0.9999999263674523,1.0,1.0,1.0,5.566139351532121e-06,8.46493417346345e-08,2.6553080186153624e-05,0.00014992441904799984
3.37,0.999953672825504,0.9994946277435998,0.00045904508190415695,3.9686244673065804e-05,6.566447213099059e-06,7.448261038119158e-08,0.9999999255173896,1.0,1.0,1.0,5.595760498902278e-06,8.536381377028777e-08,2.6624614750441105e-05,0.00014992419416153996
3.38,0.999953406221857,0.9994931285027826,0.00046027771907439403,3.9896742363282594e-05,6.621695943662022e-06,7.533983654883723e-08,0.9999999246601634,1.0,1.0,1.0,5.625440673222845e-06,8.608204726760628e-08,2.6696107706314855e-05,0.00014992396927541738
3.39,0.9999531389034885,0.9994916292642143,0.0004615096392741544,4.010765767882948e-05,6.6772345693399174e-06,7.620426388866762e-08,0.9999999237957361,1.0,1.0,1.0,5.655179732714956e-06,8.680404940141893e-08,2.6767559077900958e-05,0.00014992374438963212
3.4,0.9999528708708141,0.9994901300278949,0.00046274084291916367,4.031898961584034e-05,6.733063640554377e-06,7.707593012284112e-08,0.9999999229240699,1.0,1.0,1.0,5.684977535833487e-06,8.75298273272069e-08,2.6838968889311493e-05,0.0001499235195041842
3.41,0.9999526021242491,0.9994886307938242,0.00046397133042490655,4.053073717210443e-05,6.789183706241301e-06,7.795487304497449e-08,0.999999922045127,1.0,1.0,1.0,5.714833941266725e-06,8.825938818113691e-08,2.691033716464458e-05,0.00014992329461907362
3.42,0.999952332664209,0.9994871315620024,0.0004652011022066267,4.074289934706383e-05,6.845595313853363e-06,7.884113051994954e-08,0.9999999211588695,1.0,1.0,1.0,5.744748807936e-06,8.899273908009372e-08,2.698166392798435e-05,0.00014992306973430036
3.43,0.9999520624911088,0.9994856323324295,0.00046643015867932705,4.095547514181105e-05,6.902299009362549e-06,7.973474048372082e-08,0.9999999202652595,1.0,1.0,1.0,5.774721994995358e-06,8.972988712171313e-08,2.705294920340097e-05,0.00014992284484986442
3.44,0.9999517916053632,0.9994841331051054,0.0004676585002577699,4.11684635590865e-05,6.959295337262659e-06,8.063574094312299e-08,0.999999919364259,1.0,1.0,1.0,5.8047533618311956e-06,9.047083938441456e-08,2.7124193014950658e-05,0.0001499226199657658
3.45,0.9999515200073867,0.9994826338800302,0.0004688861273564772,4.138186360327608e-05,7.016584840571838e-06,8.154416997567909e-08,0.99999991845583,1.0,1.0,1.0,5.834842768061926e-06,9.121560292743388e-08,2.719539538667568e-05,0.00014992239508200453
3.46,0.9999512476975935,0.9994811346572038,0.0004701130403897303,4.159567428040867e-05,7.074168060835068e-06,8.246006572940859e-08,0.9999999175399342,1.0,1.0,1.0,5.8649900735376225e-06,9.196418479085589e-08,2.7266556342604357e-05,0.00014992217019858055
3.47,0.9999509746763978,0.9994796354366262,0.00047133923977157047,4.1809894598153754e-05,7.132045538126694e-06,8.338346642263635e-08,0.9999999166165335,1.0,1.0,1.0,5.895195138339679e-06,9.271659199564703e-08,2.733767590675109e-05,0.00014992194531549392
3.48,0.9999507009442133,0.9994781362182975,0.00047256472591579885,4.202452356581886e-05,7.190217811052905e-06,8.431441034380126e-08,0.9999999156855897,1.0,1.0,1.0,5.9254578227804595e-06,9.347283154368777e-08,2.7408754103116336e-05,0.00014992172043274462
3.49,0.9999504265014535,0.9994766370022176,0.0004737894992359768,4.223956019434724e-05,7.248685416754254e-06,8.525293585126592e-08,0.9999999147470642,1.0,1.0,1.0,5.95577798740296e-06,9.42329104178053e-08,2.7479790955686654e-05,0.0001499214955503326
3.5,0.9999501513485319,0.9994751377883865,0.00047501356014542564,4.245500349631531e-05,7.307448890908131e-06,8.619908137312587e-08,0.9999999138009186,1.0,1.0,1.0,5.986155492980458e-06,9.49968355818057e-08,2.7550786488434687e-05,0.00014992127066825795
3.5100000000000002,0.9999498754858613,0.9994736385768042,0.0004762369090572273,4.2670852485930286e-05,7.366508767731277e-06,8.715288540701992e-08,0.9999999128471146,1.0,1.0,1.0,6.01659020051617e-06,9.57646139805066e-08,2.7621740725319184e-05,0.00014992104578652062
3.52,0.9999495989138549,0.9994721393674707,0.00047745954638422385,4.2887106179027706e-05,7.425865579982251e-06,8.811438651994007e-08,0.9999999118856134,1.0,1.0,1.0,6.047081971242906e-06,9.653625253976926e-08,2.7692653690284985e-05,0.0001499208209051206
3.5300000000000002,0.999949321632925,0.999470640160386,0.0004786814725390184,4.310376359306903e-05,7.485519858963931e-06,8.908362334804249e-08,0.9999999109163766,1.0,1.0,1.0,6.077630666622733e-06,9.73117581665311e-08,2.7763525407263068e-05,0.00014992059602405788
3.54,0.9999490436434841,0.9994691409555502,0.0004799026879339744,4.3320823747139163e-05,7.545472134525975e-06,9.006063459645803e-08,0.9999999099393654,1.0,1.0,1.0,6.108236148346622e-06,9.809113774883767e-08,2.7834355900170518e-05,0.0001499203711433325
3.5500000000000003,0.9999487649459443,0.9994676417529631,0.00048112319298121664,4.353828566194411e-05,7.605722935067321e-06,9.104545903910387e-08,0.9999999089545409,1.0,1.0,1.0,6.138898278334119e-06,9.887439815587518e-08,2.7905145192910566e-05,0.00014992014626294444
3.56,0.9999484855407175,0.9994661425526249,0.0004823429880926305,4.375614835980843e-05,7.666272787538634e-06,9.20381355184947e-08,0.9999999079618644,1.0,1.0,1.0,6.169616918732988e-06,9.966154623800223e-08,2.797589330937257e-05,0.00014991992138289371
3.5700000000000003,0.9999482054282153,0.9994646433545354,0.0004835620736798628,4.397441086467297e-05,7.727122217444795e-06,9.303870294555494e-08,0.999999906961297,1.0,1.0,1.0,6.200391931918888e-06,1.0045258882678233e-07,2.8046600273432044e-05,0.0001499196965031803
3.58,0.9999479246088492,0.9994631441586949,0.00048478045015432167,4.4193072202092295e-05,7.788271748847351e-06,9.404720029943069e-08,0.9999999059527998,1.0,1.0,1.0,6.231223180495013e-06,1.0124753273501557e-07,2.811726610895066e-05,0.0001499194716238042
3.59,0.9999476430830302,0.999461644965103,0.0004859981179271766,4.44121313992324e-05,7.849721904366989e-06,9.506366662730247e-08,0.9999999049363334,1.0,1.0,1.0,6.262110527291768e-06,1.0204638475677086e-07,2.8187890839776244e-05,0.00014991924674476545
3.6,0.9999473608511693,0.99946014577376,0.0004872150774093588,4.463158748486823e-05,7.911473205185988e-06,9.608814104419793e-08,0.999999903911859,1.0,1.0,1.0,6.293053835366419e-06,1.0284915166741784e-07,2.825847448974281e-05,0.00014991902186606399
3.61,0.9999470779136772,0.9994586465846657,0.0004884313290115609,4.485143948938129e-05,7.973526171050662e-06,9.712066273280497e-08,0.9999999028793373,1.0,1.0,1.0,6.324052968002761e-06,1.036558402236586e-07,2.8329017082670537e-05,0.00014991879698769985
3.62,0.9999467942709644,0.9994571473978202,0.000489646873144238,4.5071686444757274e-05,8.035881320273835e-06,9.816127094328547e-08,0.9999999018387291,1.0,1.0,1.0,6.355107788710775e-06,1.0446645716355985e-07,2.8399518642365803e-05,0.00014991857210967303
3.63,0.9999465099234411,0.9994556482132235,0.0004908617102176064,4.52923273845836e-05,8.09853916973726e-06,9.921000499308875e-08,0.999999900789995,1.0,1.0,1.0,6.3862181612262875e-06,1.0528100920658437e-07,2.8469979192621173e-05,0.0001499183472319835
3.64,0.9999462248715172,0.9994541490308756,0.0004920758406416452,4.551336134404711e-05,8.161500234894084e-06,1.0026690426676604e-07,0.9999998997330958,1.0,1.0,1.0,6.417383949510641e-06,1.0609950305362309e-07,2.8540398757215423e-05,0.00014991812235463133
3.65,0.9999459391156025,0.9994526498507764,0.0004932892648260955,4.573478735993156e-05,8.224765029771269e-06,1.013320082157846e-07,0.9999998986679918,1.0,1.0,1.0,6.4486050177503495e-06,1.0692194538702649e-07,2.861077735991354e-05,0.00014991789747761646
3.66,0.9999456526561065,0.999451150672926,0.0004945019831804608,4.5956604470615365e-05,8.288334066972045e-06,1.0240535635834276e-07,0.9999998975946437,1.0,1.0,1.0,6.4798812303567655e-06,1.0774834287063658e-07,2.868111502446673e-05,0.00014991767260093887
3.67,0.9999453654934384,0.9994496514973243,0.0004957139961140073,4.617881171606909e-05,8.352207857678322e-06,1.0348698827918472e-07,0.9999998965130117,1.0,1.0,1.0,6.511212451965741e-06,1.0857870214981818e-07,2.8751411774612424e-05,0.00014991744772459864
3.68,0.9999450776280072,0.9994481523239714,0.0004969253040357639,4.640140813785318e-05,8.416386911653138e-06,1.0457694362941625e-07,0.9999998954230563,1.0,1.0,1.0,6.5425985474372975e-06,1.0941302985149079e-07,2.8821667634074304e-05,0.0001499172228485957
3.69,0.9999447890602218,0.9994466531528673,0.0004981359073545221,4.6624392779115466e-05,8.480871737243062e-06,1.0567526212632002e-07,0.9999998943247379,1.0,1.0,1.0,6.57403938185528e-06,1.102513325841598e-07,2.889188262656228e-05,0.0001499169979729301
3.7,0.9999444997904907,0.9994451539840119,0.0004993458064788366,4.6847764684588905e-05,8.54566284138064e-06,1.0678198355317199e-07,0.9999998932180164,1.0,1.0,1.0,6.605534820527035e-06,1.1109361693794831e-07,2.8962056775772524e-05,0.00014991677309760177
3.71,0.9999442098192223,0.9994436548174053,0.0005005550018170251,4.707152290058914e-05,8.610760729586787e-06,1.0789714775905743e-07,0.9999998921028522,1.0,1.0,1.0,6.637084728983068e-06,1.1193988948462822e-07,2.903219010538746e-05,0.00014991654822261077
3.72,0.9999439191468246,0.9994421556530474,0.0005017634937771687,4.729566647501215e-05,8.67616590597322e-06,1.0902079465868784e-07,0.9999998909792054,1.0,1.0,1.0,6.6686889729767124e-06,1.1279015677765185e-07,2.9102282639075786e-05,0.0001499163233479571
3.73,0.9999436277737054,0.9994406564909383,0.0005029712827671114,4.752019445733186e-05,8.741878873244848e-06,1.1015296423221763e-07,0.9999998898470358,1.0,1.0,1.0,6.700347418483792e-06,1.1364442535218301e-07,2.9172334400492466e-05,0.00014991609847364072
