data_generator_T,data_generator_V
3.1600001,-64.783051
3.1800001,-63.982864
3.2,-63.182831
3.22,-62.38295
3.24,-61.583221
3.26,-60.783646
3.28,-59.984222
3.3,-59.184948
3.3199999,-58.38583
3.3399999,-57.586861
3.3599999,-56.78804
3.3800001,-55.989372
3.4000001,-55.190853
3.4200001,-54.392479
3.4400001,-53.59425
3.46,-52.796162
3.48,-51.998215
3.5,-51.200405
3.52,-50.402721
3.54,-49.605156
3.5599999,-48.807701
3.5799999,-48.010338
3.5999999,-47.213043
3.6199999,-46.415794
3.6400001,-45.618546
3.6600001,-44.821247
3.6800001,-44.023827
3.7,-43.226185
3.72,-42.4282
3.74,-41.6297
3.76,-40.830467
3.78,-40.03022
3.8,-39.228588
3.8199999,-38.425095
3.8399999,-37.619144
3.8599999,-36.809978
3.8800001,-35.996647
3.9000001,-35.177967
3.9200001,-34.352486
3.9400001,-33.518429
3.96,-32.673634
3.98,-31.815512
4.0,-30.940962
4.02,-30.44632
4.04,-30.32637
4.0599999,-30.177094
4.0799999,-29.994818
4.0999999,-29.775724
4.1199999,-29.515833
4.1399999,-29.210978
4.1599998,-28.856783
4.1799998,-28.448626
4.1999998,-27.981598
4.2199998,-27.45048
4.2399998,-26.849688
4.2600002,-26.173244
4.2800002,-25.414755
4.3000002,-24.567379
4.3200002,-23.623844
4.3400002,-22.576462
4.3600001,-21.41721
4.3800001,-20.137852
4.4000001,-18.730131
4.4200001,-17.18606
4.4400001,-15.498316
4.46,-13.660746
4.48,-11.669019
4.5,-9.5213776
4.52,-7.2194843
4.54,-4.7692804
4.5599999,-2.1817842
4.5799999,0.52631062
4.5999999,3.332371
4.6199999,6.2080374
4.6399999,9.1200066
4.6599998,12.031415
4.6799998,14.903734
4.6999998,17.699001
4.7199998,20.38209
4.7399998,22.922733
4.7600002,25.297043
4.7800002,27.488319
4.8000002,29.487183
4.8200002,31.29105
4.8400002,32.90316
4.8600001,34.331345
4.8800001,35.586723
4.9000001,36.682487
4.9200001,37.632839
4.9400001,38.452152
4.96,39.154373
4.98,39.752594
5.0,40.258797
5.02,40.683758
5.04,41.037006
5.0599999,41.326866
5.0799999,41.560532
5.0999999,41.744175
5.1199999,41.883045
5.1399999,41.981594
5.1599998,42.043552
5.1799998,42.072063
5.1999998,42.069733
5.2199998,42.038738
5.2399998,41.980865
5.2600002,41.897598
5.2800002,41.790146
5.3000002,41.659496
5.3200002,41.506466
5.3400002,41.331696
5.3600001,41.135723
5.3800001,40.918968
5.4000001,40.681782
5.4200001,40.424438
5.4400001,40.147171
5.46,39.850174
5.48,39.533615
5.5,39.197636
5.52,38.842384
5.54,38.467991
5.5599999,38.0746
5.5799999,37.662357
5.5999999,37.231422
5.6199999,36.781979
5.6399999,36.314217
5.6599998,35.828358
5.6799998,35.324642
5.6999998,34.803341
5.7199998,34.264744
5.7399998,33.709183
5.7600002,33.137001
5.7800002,32.548588
5.8000002,31.944347
5.8200002,31.324724
5.8400002,30.690187
5.8600001,30.041235
5.8800001,29.378391
5.9000001,28.702208
5.9200001,28.013268
5.9400001,27.312168
5.96,26.599539
5.98,25.876026
6.0,25.1423
6.02,24.39904
6.04,23.646955
6.0599999,22.886757
6.0799999,22.119175
6.0999999,21.344948
6.1199999,20.564817
6.1399999,19.779539
6.1599998,18.989866
6.1799998,18.196552
6.1999998,17.400351
6.2199998,16.602009
6.2399998,15.802273
6.2600002,15.001875
6.2800002,14.201538
6.3000002,13.401972
6.3200002,12.603872
6.3400002,11.807915
6.3600001,11.014759
6.3800001,10.225039
6.4000001,9.4393721
6.4200001,8.6583452
6.4400001,7.8825216
6.46,7.1124377
6.48,6.3486009
6.5,5.5914898
6.52,4.8415518
6.54,4.099205
6.5599999,3.3648353
6.5799999,2.6387973
6.5999999,1.9214144
6.6199999,1.2129784
6.6399999,0.51374984
6.6599998,-0.17604114
6.6799998,-0.85619467
6.6999998,-1.5265404
6.7199998,-2.1869366
6.7399998,-2.8372688
6.7600002,-3.4774497
6.7800002,-4.1074171
6.8000002,-4.7271328
6.8200002,-5.3365817
6.8400002,-5.935771
6.8600001,-6.5247278
6.8800001,-7.103497
6.9000001,-7.672143
6.9200001,-8.2307453
6.9400001,-8.779398
6.96,-9.3182087
6.98,-9.8472986
7.0,-10.366797
7.02,-10.876847
7.04,-11.377597
7.0599999,-11.869203
7.0799999,-12.351828
7.0999999,-12.825641
7.1199999,-13.290814
7.1399999,-13.747525
7.1599998,-14.195951
7.1799998,-14.636275
7.1999998,-15.068677
7.2199998,-15.493341
7.2399998,-15.910449
7.2600002,-16.320185
7.2800002,-16.722727
7.3000002,-17.118256
7.3200002,-17.50695
7.3400002,-17.888985
7.3600001,-18.264532
7.3800001,-18.633764
7.4000001,-18.996847
7.4200001,-19.353945
7.4400001,-19.705219
7.46,-20.050827
7.48,-20.390921
7.5,-20.725651
7.52,-21.055164
7.54,-21.379604
7.5599999,-21.699108
7.5799999,-22.013813
7.5999999,-22.323851
7.6199999,-22.629347
7.6399999,-22.930426
7.6599998,-23.227209
7.6799998,-23.519814
7.6999998,-23.808353
7.7199998,-24.092939
7.7399998,-24.373676
7.7600002,-24.650667
7.7800002,-24.924017
7.8000002,-25.193819
7.8200002,-25.460171
7.8400002,-25.723164
7.8600001,-25.982885
7.8800001,-26.239422
7.9000001,-26.492859
7.9200001,-26.743279
7.9400001,-26.990759
7.96,-27.235376
7.98,-27.477207
8.0,-27.716322
8.0200005,-27.952793
8.04,-28.186691
8.0600004,-28.418079
8.0799999,-28.647026
8.1000004,-28.873594
8.1199999,-29.097847
8.1400003,-29.319845
8.1599998,-29.539646
8.1800003,-29.757309
8.1999998,-29.972893
8.2200003,-30.186451
8.2399998,-30.398039
8.2600002,-30.60771
8.2799997,-30.815517
8.3000002,-31.021511
8.3199997,-31.225744
8.3400002,-31.428265
8.3599997,-31.629122
8.3800001,-31.828365
8.3999996,-32.026043
8.4200001,-32.222198
8.4399996,-32.416882
8.46,-32.610134
8.4799995,-32.802006
8.5,-32.992538
8.5200005,-33.181778
8.54,-33.369766
8.5600004,-33.556549
8.5799999,-33.742165
8.6000004,-33.926659
8.6199999,-34.110069
8.6400003,-34.292442
8.6599998,-34.473816
8.6800003,-34.654232
8.6999998,-34.833733
8.7200003,-35.012356
8.7399998,-35.19014
8.7600002,-35.367126
8.7799997,-35.543354
8.8000002,-35.718861
8.8199997,-35.893688
8.8400002,-36.067867
8.8599997,-36.241444
8.8800001,-36.414448
8.8999996,-36.586922
8.9200001,-36.758904
8.9399996,-36.930424
8.96,-37.101524
8.9799995,-37.27224
9.0,-37.4426
9.0200005,-37.612648
9.04,-37.782413
9.0600004,-37.951935
9.0799999,-38.121243
9.1000004,-38.290371
9.1199999,-38.459351
9.1400003,-38.62822
9.1599998,-38.797009
9.1800003,-38.965744
9.1999998,-39.134464
9.2200003,-39.303192
9.2399998,-39.471966
9.2600002,-39.640812
9.2799997,-39.809753
9.3000002,-39.978828
9.3199997,-40.148056
9.3400002,-40.317471
9.3599997,-40.487091
9.3800001,-40.656944
9.3999996,-40.827061
9.4200001,-40.997456
9.4399996,-41.168159
9.46,-41.339188
9.4799995,-41.510563
9.5,-41.682308
9.5200005,-41.854443
9.54,-42.026981
9.5600004,-42.19994
9.5799999,-42.373337
9.6000004,-42.547188
9.6199999,-42.721504
9.6400003,-42.896297
9.6599998,-43.071583
9.6800003,-43.247364
9.6999998,-43.423653
9.7200003,-43.600452
9.7399998,-43.777775
9.7600002,-43.95562
9.7799997,-44.133987
9.8000002,-44.312881
9.8199997,-44.492302
9.8400002,-44.672249
9.8599997,-44.852711
9.8800001,-45.033688
9.8999996,-45.215172
9.9200001,-45.397156
9.9399996,-45.579628
9.96,-45.762573
9.9799995,-45.94598
10.0,-46.129837
10.02,-46.314117
10.04,-46.498814
10.06,-46.683895
10.08,-46.869343
10.1,-47.055134
10.12,-47.241245
10.14,-47.427643
10.16,-47.6143
10.18,-47.801189
10.2,-47.988274
10.22,-48.175526
10.24,-48.362904
10.26,-48.550377
10.28,-48.737904
10.3,-48.925449
10.32,-49.112968
10.34,-49.300419
10.36,-49.487766
10.38,-49.674957
10.4,-49.861954
10.42,-50.04871
10.44,-50.235176
10.46,-50.42131
10.48,-50.607067
10.5,-50.792393
10.52,-50.977242
10.54,-51.161564
10.56,-51.345314
10.58,-51.528446
10.6,-51.710907
10.62,-51.892647
10.64,-52.073624
10.66,-52.253788
10.68,-52.43309
10.7,-52.611485
10.72,-52.788925
10.74,-52.96537
10.76,-53.140766
10.78,-53.315079
10.8,-53.488262
10.82,-53.660271
10.84,-53.83107
10.86,-54.000614
10.88,-54.168869
10.9,-54.335796
10.92,-54.501362
10.94,-54.665531
10.96,-54.82827
10.98,-54.989548
11.0,-55.149334
11.02,-55.307602
11.04,-55.464325
11.06,-55.619473
11.08,-55.773029
11.1,-55.924965
11.12,-56.075268
11.14,-56.223911
11.16,-56.370884
11.18,-56.516163
11.2,-56.65974
11.22,-56.801605
11.24,-56.941738
11.26,-57.080139
11.28,-57.216793
11.3,-57.351696
11.32,-57.484844
11.34,-57.61623
11.36,-57.745853
11.38,-57.873714
11.4,-57.999813
11.42,-58.124149
11.44,-58.246723
11.46,-58.367542
11.48,-58.48661
11.5,-58.603935
11.52,-58.719517
11.54,-58.83337
11.56,-58.945503
11.58,-59.055923
11.6,-59.164642
11.62,-59.271667
11.64,-59.377018
11.66,-59.480701
11.68,-59.582729
11.7,-59.683121
11.72,-59.781887
11.74,-59.879044
11.76,-59.974609
11.78,-60.068596
11.8,-60.161018
11.82,-60.2519
11.84,-60.341251
11.86,-60.429092
11.88,-60.515438
11.9,-60.600315
11.92,-60.683731
11.94,-60.765709
11.96,-60.846268
11.98,-60.925426
12.0,-61.003201
12.02,-61.079609
12.04,-61.154675
12.06,-61.228416
12.08,-61.300846
12.1,-61.37199
12.12,-61.441864
12.14,-61.510487
12.16,-61.577877
12.18,-61.644054
12.2,-61.709038
12.22,-61.772842
12.24,-61.835491
12.26,-61.896999
12.28,-61.957386
12.3,-62.01667
12.32,-62.074871
12.34,-62.132004
12.36,-62.188084
12.38,-62.24313
12.4,-62.297165
12.42,-62.350197
12.44,-62.402252
12.46,-62.453339
12.48,-62.503479
12.5,-62.552685
12.52,-62.600979
12.54,-62.648369
12.56,-62.694874
12.58,-62.740513
12.6,-62.785294
12.62,-62.829239
12.64,-62.87236
12.66,-62.914673
12.68,-62.956188
12.7,-62.996925
12.72,-63.036892
12.74,-63.076107
12.76,-63.114586
12.78,-63.152336
12.8,-63.189373
12.82,-63.225708
12.84,-63.26136
12.86,-63.296333
12.88,-63.330647
12.9,-63.364311
12.92,-63.397335
12.94,-63.429733
12.96,-63.461514
12.98,-63.492695
13.0,-63.523281
13.02,-63.553284
13.04,-63.582718
13.06,-63.611591
13.08,-63.639912
13.1,-63.667698
13.12,-63.69495
13.14,-63.721684
13.16,-63.74791
13.18,-63.773632
13.2,-63.798862
13.22,-63.823612
13.24,-63.847889
13.26,-63.8717
13.28,-63.895058
13.3,-63.917969
13.32,-63.940437
13.34,-63.962479
13.36,-63.984097
13.38,-64.005302
13.4,-64.0261
13.42,-64.046501
13.44,-64.066505
13.46,-64.086128
13.48,-64.105377
13.5,-64.124252
13.52,-64.142769
13.54,-64.160927
13.56,-64.178734
13.58,-64.196205
13.6,-64.213333
13.62,-64.230133
13.64,-64.246613
13.66,-64.262772
13.68,-64.278618
13.7,-64.294167
13.72,-64.30941
13.74,-64.324356
13.76,-64.33902
13.78,-64.353401
13.8,-64.3675
13.82,-64.381325
13.84,-64.39489
13.86,-64.408188
13.88,-64.421227
13.9,-64.434021
13.92,-64.446564
13.94,-64.458862
13.96,-64.470924
13.98,-64.48275
14.0,-64.494347
14.02,-64.505722
14.04,-64.516876
14.06,-64.527809
14.08,-64.538536
14.1,-64.549049
14.12,-64.559364
14.14,-64.569473
14.16,-64.579384
14.18,-64.589111
14.2,-64.59864
14.22,-64.607986
14.24,-64.617149
14.26,-64.626137
14.28,-64.634949
14.3,-64.643585
14.32,-64.652054
14.34,-64.660362
14.36,-64.668503
14.38,-64.676483
14.4,-64.684311
14.42,-64.691978
14.44,-64.699501
14.46,-64.706879
14.48,-64.714111
14.5,-64.721199
14.52,-64.728149
14.54,-64.734955
14.56,-64.741638
14.58,-64.748184
14.6,-64.754601
14.62,-64.760887
14.64,-64.767059
14.66,-64.773102
14.68,-64.77903
14.7,-64.784836
14.72,-64.790527
14.74,-64.796112
14.76,-64.801582
14.78,-64.806938
14.8,-64.812195
14.82,-64.817345
14.84,-64.822388
14.86,-64.827339
14.88,-64.832184
14.9,-64.836937
14.92,-64.841591
14.94,-64.846153
14.96,-64.850624
14.98,-64.855011
15.0,-64.859306
15.02,-64.86351
15.04,-64.86763
15.06,-64.871674
15.08,-64.875633
15.1,-64.879509
15.12,-64.883308
15.14,-64.887032
15.16,-64.890678
15.18,-64.894249
15.2,-64.897751
15.22,-64.901176
15.24,-64.904541
15.26,-64.907829
15.28,-64.911049
15.3,-64.914207
15.32,-64.917297
15.34,-64.920326
15.36,-64.923294
15.38,-64.926201
15.4,-64.929039
15.42,-64.931831
15.44,-64.934555
15.46,-64.937225
15.48,-64.939842
15.5,-64.942398
15.52,-64.944908
15.54,-64.947365
15.56,-64.949768
15.58,-64.952118
15.6,-64.954422
15.62,-64.956673
15.64,-64.958878
15.66,-64.961037
15.68,-64.96315
15.7,-64.965218
15.72,-64.967239
15.74,-64.969223
15.76,-64.971153
15.78,-64.973053
15.8,-64.974907
15.82,-64.976723
15.84,-64.978493
15.86,-64.980232
15.88,-64.981926
15.9,-64.983589
15.92,-64.985207
15.94,-64.986794
15.96,-64.98835
15.98,-64.989868
16.0,-64.991348
16.02,-64.992798
16.040001,-64.994217
16.059999,-64.995598
16.08,-64.996956
16.1,-64.998276
16.120001,-64.999565
16.139999,-65.000832
16.16,-65.00206
16.18,-65.003265
16.200001,-65.00444
16.219999,-65.005592
16.24,-65.006714
16.26,-65.007805
16.280001,-65.008873
16.299999,-65.009918
16.32,-65.010941
16.34,-65.011932
16.360001,-65.012901
16.379999,-65.013847
16.4,-65.014771
16.42,-65.015663
16.440001,-65.016541
16.459999,-65.017395
16.48,-65.018234
16.5,-65.019043
16.52,-65.019836
16.540001,-65.020607
16.559999,-65.021355
16.58,-65.022087
16.6,-65.022797
16.620001,-65.023491
16.639999,-65.024162
16.66,-65.024818
16.68,-65.025459
16.700001,-65.026077
16.719999,-65.02668
16.74,-65.027267
16.76,-65.027832
16.780001,-65.028389
16.799999,-65.028923
16.82,-65.029449
16.84,-65.029953
16.860001,-65.030441
16.879999,-65.030922
16.9,-65.03138
16.92,-65.03183
16.940001,-65.032257
16.959999,-65.032677
16.98,-65.033089
17.0,-65.033478
17.02,-65.033859
17.040001,-65.034225
17.059999,-65.034576
17.08,-65.03492
17.1,-65.035248
17.120001,-65.035568
17.139999,-65.035873
17.16,-65.036163
17.18,-65.036453
17.200001,-65.03672
17.219999,-65.036987
17.24,-65.037231
17.26,-65.037476
17.280001,-65.037704
17.299999,-65.037926
17.32,-65.038132
17.34,-65.038338
17.360001,-65.038528
17.379999,-65.038712
17.4,-65.038879
17.42,-65.039047
17.440001,-65.0392
17.459999,-65.039345
17.48,-65.039482
17.5,-65.039612
17.52,-65.039734
17.540001,-65.039848
17.559999,-65.039955
17.58,-65.040047
17.6,-65.040138
17.620001,-65.040222
17.639999,-65.040298
17.66,-65.040367
17.68,-65.040428
17.700001,-65.040482
17.719999,-65.040527
17.74,-65.040565
17.76,-65.040604
17.780001,-65.040627
17.799999,-65.040649
17.82,-65.040665
17.84,-65.040672
17.860001,-65.040672
17.879999,-65.040672
17.9,-65.040665
17.92,-65.040649
17.940001,-65.040627
17.959999,-65.040604
17.98,-65.040573
18.0,-65.040535
18.02,-65.040497
18.040001,-65.040451
18.059999,-65.040398
18.08,-65.040344
18.1,-65.040283
18.120001,-65.040215
18.139999,-65.040146
18.16,-65.04007
18.18,-65.039993
18.200001,-65.039909
18.219999,-65.039818
18.24,-65.039726
18.26,-65.039627
18.280001,-65.039528
18.299999,-65.039421
18.32,-65.039314
18.34,-65.039207
18.360001,-65.039085
18.379999,-65.038971
18.4,-65.038849
18.42,-65.038719
18.440001,-65.038589
18.459999,-65.038452
18.48,-65.038315
18.5,-65.038177
18.52,-65.038033
18.540001,-65.037888
18.559999,-65.037735
18.58,-65.037582
18.6,-65.037422
18.620001,-65.03727
18.639999,-65.037102
18.66,-65.036942
18.68,-65.036774
18.700001,-65.036598
18.719999,-65.03643
18.74,-65.036255
18.76,-65.036072
18.780001,-65.035889
18.799999,-65.035706
18.82,-65.035522
18.84,-65.035332
18.860001,-65.035141
18.879999,-65.03495
18.9,-65.034752
18.92,-65.034554
18.940001,-65.034355
18.959999,-65.034149
18.98,-65.033951
19.0,-65.033745
19.02,-65.033531
19.040001,-65.033325
19.059999,-65.033112
19.08,-65.032898
19.1,-65.032677
19.120001,-65.032463
19.139999,-65.032242
19.16,-65.032021
19.18,-65.031792
19.200001,-65.03157
19.219999,-65.031342
19.24,-65.031113
19.26,-65.030884
19.280001,-65.030647
19.299999,-65.030411
19.32,-65.030182
19.34,-65.029938
19.360001,-65.029701
19.379999,-65.029465
19.4,-65.029221
19.42,-65.028976
19.440001,-65.028732
19.459999,-65.028488
19.48,-65.028244
19.5,-65.027992
19.52,-65.02774
19.540001,-65.027489
19.559999,-65.027237
19.58,-65.026985
19.6,-65.026733
19.620001,-65.026474
19.639999,-65.026215
19.66,-65.025955
19.68,-65.025696
19.700001,-65.025436
19.719999,-65.025177
19.74,-65.024918
19.76,-65.024651
19.780001,-65.024384
19.799999,-65.024117
19.82,-65.023849
19.84,-65.023582
19.860001,-65.023315
19.879999,-65.023048
19.9,-65.022774
19.92,-65.022507
19.940001,-65.022232
19.959999,-65.021957
19.98,-65.021683
20.0,-65.021408
