Time,Ca_cyt,Ca_er,IP3_cyt,Na_cyt,ATP_cyt,ADP_cyt,n,V,Vca,TV,Ca_ec,Vk,K_ec,K_cyt,Vna,Na_ec,Vnaca,pvca,Vcah,Kcah,f_CRAN,gm_CRAN,Kcar,p_CRAN,V_CRAN,pna,f_5,f5_ast,b_5,b5_ast,F1,f_1,F4,f_4,F5,B2,b_2,B3,b_3,B4,b_4,P,B6,b_6,Ksup,D,f_2,f_3,f_6,b_1,f_Ca,Kkca,Okatp,Kdd,Ktd,Ktt,n_infinity,Vn,Sn,tau_n,c,Vtau,a,b,I_Vca,gmvca,I_CaPump,Pmcap,Kcap,I_NaCa,gnaca,Knaca,I_CRAN,I_Na,gmna,I_NaK,Pnak,I_KDr,gmKDr,I_KCa,gmkca,I_KATP,gmkatp,Jerp,Pcaer,Kcarp,O_infinity,Krca,Kip3,Jout,Pleak,Pip3,Cm,fi,F,ksg,fer,kip,Kipca,kdip,kadp,katpca,katp,Cytoplasm,ER,Calcium_cyt_Ivca,Calcium_cyt_Inaca,Calcium_cyt_Icapump,Calcium_cyt_Jerp,Calcium_cyt_Jout,Calcium_cyt_sequestration,IP3_synthesis,IP3_degradation,Na_Inaca,Na_Inak,Na_Ina,Na_Icran,ATP_production,ATP_NaKATPase,ATP_Capump,ATP_Jerp,ATP_Ca_dependent_consumption,ATP_consumption
1.07,0.08500380665917572,22.79999612097429,0.3299997454560712,9858.02558999659,933.2243829774544,3066.7756170225457,0.0012308495428385272,-60.78774972366662,138.03807649921822,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92421973866578,140000.0,-63.30349378243907,0.012143894674051088,-19.0,9.5,-0.7,0.7,200.0,-60.78774972366662,0.0,0.004489424242530707,0.0006415150811131222,0.002,0.09352858844080679,0.03,239.5023793128907,2.5e-10,0.96,1.5e-08,0.5986775157425251,0.3066775617022546,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.32338648866215,10.0,0.172,11.5,100.0,0.34301284201629,0.1,0.01318238017796677,17.0,26.0,1.0,0.0012492470436516936,-14.0,7.0,11.52247088776498,20.0,-75.0,65.0,20.0,-1859.1803169415618,770.0,838.9405733296327,2000.0,0.1,0.01275008798383676,271.0,0.75,-5604.5319647012375,-709.5730904827911,1200.0,1530.384959286178,600.0,52.53370758349925,3000.0,634.4034865492523,130.0,4501.081774311865,24000.0,0.002949522953111868,0.105,0.5,0.0005748148799705637,0.077,3.2,2.2871675301283336e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.6345562364179e-17,1.3214580487989597e-21,8.695036257756467e-17,2.253435536177467e-15,2.2871675301283336e-15,6.494290828761025e-18,9.903494794300409e-18,1.0084792221137536e-17,3.9643741463968783e-19,4.758413098262459e-14,7.354232165443241e-15,5.808708052755597e-14,8.669161314199332e-13,1.58613769942082e-14,8.695036257756466e-15,1.1267177680887335e-15,3.0303152757733243e-15,3.564917142973876e-14
1.08,0.08500384910296088,22.799996084835435,0.32999974308320446,9858.02582368996,933.2348875740244,3066.7651124259755,0.001230865531177529,-60.78674979198976,138.03806982585772,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92421910500708,140000.0,-63.303482336694195,0.012145157433720024,-19.0,9.5,-0.7,0.7,200.0,-60.78674979198976,0.0,0.004488865656632476,0.0006415270803134581,0.002,0.09352683907074234,0.03,239.5023963457496,2.5e-10,0.96,1.5e-08,0.5986954526720222,0.3066765112425976,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.3327167488016,10.0,0.172,11.5,100.0,0.34301329211007103,0.1,0.013182279941020619,17.0,26.0,1.0,0.001249425285090191,-14.0,7.0,11.52250687763009,20.0,-75.0,65.0,20.0,-1859.3642267121022,770.0,838.941059693504,2000.0,0.1,0.012755129590850728,271.0,0.75,-5604.397197841606,-709.4794138602208,1200.0,1530.5512815843094,600.0,52.538082323739,3000.0,634.4489076806485,130.0,4501.3639018283575,24000.0,0.0029495258158613526,0.105,0.5,0.0005748150040017054,0.077,3.2,2.2871675255967047e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.635509284925648e-17,1.3219805763435485e-21,8.695041298580131e-17,2.2534377233180734e-15,2.2871675255967047e-15,6.494294071466212e-18,9.903504256920257e-18,1.008479214862273e-17,3.965941729030646e-19,4.7589302427868873e-14,7.353261272324411e-15,5.808568376267405e-14,8.669131619805747e-13,1.5863100809289624e-14,8.695041298580132e-15,1.1267188616590367e-15,3.030350898828712e-15,3.5649572705327736e-14
1.09,0.08500389167110076,22.799996048698894,0.32999974071046034,9858.026057284209,933.24539210328,3066.75460789672,0.0012308816617039647,-60.78575074733575,138.03806313294848,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92421847161717,140000.0,-63.30347085104545,0.01214641920273439,-19.0,9.5,-0.7,0.7,200.0,-60.78575074733575,0.0,0.004488307635341887,0.0006415390690936422,0.002,0.09352509128519203,0.03,239.50241337138468,2.5e-10,0.96,1.5e-08,0.5987133800858693,0.306675460789672,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.34204160491356,10.0,0.172,11.5,100.0,0.3430137435226254,0.1,0.013182179706183465,17.0,26.0,1.0,0.0012496033937793762,-14.0,7.0,11.522542825699292,20.0,-75.0,65.0,20.0,-1859.5479909748071,770.0,838.9415474821922,2000.0,0.1,0.0127601666184793,271.0,0.75,-5604.2625519177745,-709.3858325952855,1200.0,1530.7174924291633,600.0,52.5424599539757,3000.0,634.4942918145467,130.0,4501.645744624549,24000.0,0.0029495286869995908,0.105,0.5,0.0005748151284330945,0.077,3.2,2.2871675210636978e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.63646157938958e-17,1.322502629266653e-21,8.695046354171034e-17,2.253439916867687e-15,2.2871675210636978e-15,6.4942973236720986e-18,9.903513747268264e-18,1.008479207611167e-17,3.9675078877999587e-19,4.7594470407705756e-14,7.352291367521226e-15,5.80842882512077e-14,8.669101925602447e-13,1.5864823469235252e-14,8.695046354171033e-15,1.1267199584338436e-15,3.0303865261328245e-15,3.56499739783453e-14
1.1,0.085003934363547,22.79999601256466,0.32999973833783913,9858.026290779373,933.2558965652283,3066.7441034347717,0.001230897934302117,-60.78475258931417,138.03805642049815,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92421783849592,140000.0,-63.30345932550856,0.012147679981255419,-19.0,9.5,-0.7,0.7,200.0,-60.78475258931417,0.0,0.0044877501782485,0.0006415510474577669,0.002,0.09352334508338525,0.03,239.5024303897988,2.5e-10,0.96,1.5e-08,0.5987312979875595,0.3066744103434772,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.35136105900204,10.0,0.172,11.5,100.0,0.34301419625344104,0.1,0.013182079473455177,17.0,26.0,1.0,0.001249781369724931,-14.0,7.0,11.522578732013098,20.0,-75.0,65.0,20.0,-1859.731609755609,770.0,838.9420366951418,2000.0,0.1,0.012765199068819774,271.0,0.75,-5604.128026873412,-709.2923466171973,1200.0,1530.8835918813324,600.0,52.54684047186075,3000.0,634.5396389677662,130.0,4501.9273028304615,24000.0,0.002949531566523333,0.105,0.5,0.0005748152532645755,0.077,3.2,2.287167516529312e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.63741311994408e-17,1.3230242077856427e-21,8.695051424523416e-17,2.2534421168238265e-15,2.287167516529312e-15,6.4943005853749914e-18,9.903523265333685e-18,1.0084792003604365e-17,3.969072623356928e-19,4.759963492401924e-14,7.351322450300018e-15,5.808289399257306e-14,8.669072231589412e-13,1.5866544974673084e-14,8.695051424523416e-15,1.1267210584119132e-15,3.0304221576841123e-15,3.565037524879173e-14
1.11,0.08500397718025125,22.79999597643274,0.3299997359653408,9858.026524175486,933.2664009598761,3066.733599040124,0.0012309143488562686,-60.78375531753461,138.03804968851438,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92421720564329,140000.0,-63.303447760098884,0.012148939769444806,-19.0,9.5,-0.7,0.7,200.0,-60.78375531753461,0.0,0.0044871932849421875,0.0006415630154099256,0.002,0.09352160046455156,0.03,239.50244740099433,2.5e-10,0.96,1.5e-08,0.5987492063805868,0.3066733599040124,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.3606751130712,10.0,0.172,11.5,100.0,0.3430146503020055,0.1,0.013181979242835628,17.0,26.0,1.0,0.0012499592129326107,-14.0,7.0,11.522614596611977,20.0,-75.0,65.0,20.0,-1859.9150830805072,770.0,838.9425273317974,2000.0,0.1,0.012770226943967164,271.0,0.75,-5603.99362265219,-709.1989558552248,1200.0,1531.0495800013844,600.0,52.55122387504199,3000.0,634.5849491571246,130.0,4502.208576576112,24000.0,0.0029495344544293294,0.105,0.5,0.0005748153784959931,0.077,3.2,2.2871675119935494e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.638363906723881e-17,1.3235453121176518e-21,8.695056509631522e-17,2.2534443231840077e-15,2.2871675119935494e-15,6.494303856571197e-18,9.903532811105776e-18,1.0084791931100817e-17,3.9706359363529556e-19,4.760479597869258e-14,7.350354519927706e-15,5.808150098618636e-14,8.669042537766622e-13,1.5868265326230858e-14,8.695056509631522e-15,1.1267221615920038e-15,3.0304577934810222e-15,3.565077651666727e-14
1.12,0.08500402012116515,22.79999594030314,0.32999973359296575,9858.026757472582,933.2769052872308,3066.723094712769,0.001230930905250703,-60.78275893160667,138.03804293700475,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92421657305913,140000.0,-63.303436154832106,0.0121501985674647,-19.0,9.5,-0.7,0.7,200.0,-60.78275893160667,0.0,0.004486636955013135,0.0006415749729542128,0.002,0.09351985742792061,0.03,239.5024644049738,2.5e-10,0.96,1.5e-08,0.5987671052684465,0.30667230947127694,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.3699837691263,10.0,0.172,11.5,100.0,0.3430151056678066,0.1,0.013181879014324693,17.0,26.0,1.0,0.001250136923408258,-14.0,7.0,11.522650419536356,20.0,-75.0,65.0,20.0,-1860.0984109755627,770.0,838.943019391603,2000.0,0.1,0.012775250246018095,271.0,0.75,-5603.859339197788,-709.1056602386919,1200.0,1531.2154568498636,600.0,52.5556101611637,3000.0,634.6302223994392,130.0,4502.48956599152,24000.0,0.002949537350714329,0.105,0.5,0.0005748155041271928,0.077,3.2,2.2871675074564112e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.639313939864035e-17,1.324065942479981e-21,8.69506160948959e-17,2.2534465359457474e-15,2.2871675074564112e-15,6.494307137257018e-18,9.903542384573783e-18,1.0084791858601035e-17,3.9721978274399424e-19,4.7609953573608236e-14,7.349387575671782e-15,5.808010923146383e-14,8.669012844134055e-13,1.586998452453608e-14,8.695061609489589e-15,1.1267232679728737e-15,3.0304934335220023e-15,3.565117778197222e-14
1.1300000000000001,0.08500406318624032,22.79999590417586,0.32999973122071397,9858.026990670704,933.287409547299,3066.712590452701,0.0012309476033697032,-60.78176343113995,138.03803616597693,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92421594074337,140000.0,-63.30342450972377,0.01215145637547764,-19.0,9.5,-0.7,0.7,200.0,-60.78176343113995,0.0,0.004486081188051861,0.000641586920094723,0.002,0.09351811597272225,0.03,239.50248140174025,2.5e-10,0.96,1.5e-08,0.598784994654634,0.3066712590452701,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.3792870291724,10.0,0.172,11.5,100.0,0.34301556235033176,0.1,0.013181778787922241,17.0,26.0,1.0,0.0012503145011577902,-14.0,7.0,11.52268620082663,20.0,-75.0,65.0,20.0,-1860.2815934668909,770.0,838.9435128740031,2000.0,0.1,0.012780268977068032,271.0,0.75,-5603.725176453886,-709.0124596969825,1200.0,1531.381222487309,600.0,52.55999932786652,3000.0,634.6754587115247,130.0,4502.770271206691,24000.0,0.0029495402553750814,0.105,0.5,0.0005748156301580184,0.077,3.2,2.287167502917897e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.640263219499874e-17,1.32458609908981e-21,8.69506672409186e-17,2.2534487551065623e-15,2.287167502917897e-15,6.494310427428761e-18,9.903551985726961e-18,1.008479178610502e-17,3.9737582972694296e-19,4.761510771064857e-14,7.348421616800358e-15,5.80787187278218e-14,8.668983150691695e-13,1.587170257021619e-14,8.69506672409186e-15,1.1267243775532811e-15,3.0305290778055003e-15,3.565157904470683e-14
1.1400000000000001,0.0850041063754284,22.799995868050903,0.3299997288485857,9858.027223769881,933.2979137400877,3066.7020862599124,0.0012309644430975521,-60.78076881574403,138.03802937543858,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92421530869589,140000.0,-63.303412824789454,0.012152713193646658,-19.0,9.5,-0.7,0.7,200.0,-60.78076881574403,0.0,0.004485525983649181,0.0006415988568355529,0.002,0.09351637609818637,0.03,239.5024983912959,2.5e-10,0.96,1.5e-08,0.5988028745426467,0.30667020862599126,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.3885848952161,10.0,0.172,11.5,100.0,0.3430160203490687,0.1,0.013181678563628146,17.0,26.0,1.0,0.0012504919461872098,-14.0,7.0,11.522721940523148,20.0,-75.0,65.0,20.0,-1860.4646305806773,770.0,838.9440077784419,2000.0,0.1,0.012785283139212544,271.0,0.75,-5603.591134364175,-708.9193541595339,1200.0,1531.5468769742213,600.0,52.5643913727876,3000.0,634.720658110196,130.0,4503.050692351634,24000.0,0.0029495431684083344,0.105,0.5,0.0005748157565883155,0.077,3.2,2.287167498378009e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.6412117457671e-17,1.3251057821643306e-21,8.695071853432574e-17,2.2534509806639674e-15,2.287167498378009e-15,6.494313727082731e-18,9.903561614554562e-18,1.008479171361278e-17,3.9753173464929917e-19,4.762025839169471e-14,7.3474566425821e-15,5.807732947467663e-14,8.66895345743952e-13,1.5873419463898234e-14,8.695071853432574e-15,1.1267254903319837e-15,3.030564726329963e-15,3.5651980304871353e-14
1.1500000000000001,0.08500414968868109,22.79999583192827,0.32999972647658116,9858.027456770153,933.308417865604,3066.691582134396,0.001230981424318533,-60.77977508502851,138.03802256539728,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92421467691663,140000.0,-63.30340110004465,0.012153969022135183,-19.0,9.5,-0.7,0.7,200.0,-60.77977508502851,0.0,0.004484971341396237,0.0006416107831807988,0.002,0.09351463780354305,0.03,239.50251537364355,2.5e-10,0.96,1.5e-08,0.5988207449359825,0.3066691582134396,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.39787736926377,10.0,0.172,11.5,100.0,0.34301647966350557,0.1,0.013181578341442285,17.0,26.0,1.0,0.0012506692585025998,-14.0,7.0,11.522757638666219,20.0,-75.0,65.0,20.0,-1860.6475223431605,770.0,838.9445041043646,2000.0,0.1,0.01279029273454648,271.0,0.75,-5603.457212872346,-708.8263435558408,1200.0,1531.7124203710994,600.0,52.56878629356049,3000.0,634.7658206122675,130.0,4503.330829556354,24000.0,0.0029495460898108414,0.105,0.5,0.0005748158834179289,0.077,3.2,2.2871674938367478e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.642159518801682e-17,1.3256249919206591e-21,8.69507699750598e-17,2.2534532126154827e-15,2.2871674938367478e-15,6.4943170362152356e-18,9.90357127104585e-18,1.0084791641124322e-17,3.976874975761977e-19,4.7625405618627747e-14,7.34649265228627e-15,5.807594147144474e-14,8.66892376437751e-13,1.587513520620925e-14,8.695076997505981e-15,1.1267266063077414e-15,3.03060037909384e-15,3.565238156246608e-14
1.16,0.08500419312594995,22.799995795807973,0.32999972410470046,9858.027689671551,933.318921923855,3066.6810780761452,0.0012309985469169285,-60.778782238602986,138.03801573586068,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92421404540549,140000.0,-63.30338933550494,0.012155223861107123,-19.0,9.5,-0.7,0.7,200.0,-60.778782238602986,0.0,0.004484417260884484,0.0006416226991345585,0.002,0.09351290108802252,0.03,239.5025323487856,2.5e-10,0.96,1.5e-08,0.5988386058381401,0.30666810780761455,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.4071644533223,10.0,0.172,11.5,100.0,0.34301694029312946,0.1,0.013181478121364526,17.0,26.0,1.0,0.0012508464381101193,-14.0,7.0,11.522793295296118,20.0,-75.0,65.0,20.0,-1860.8302687806488,770.0,838.9450018512146,2000.0,0.1,0.012795297765164776,271.0,0.75,-5603.3234119221015,-708.7334278154551,1200.0,1531.8778527384038,600.0,52.5731840878152,3000.0,634.8109462345502,130.0,4503.610682950844,24000.0,0.0029495490195793482,0.105,0.5,0.0005748160106467032,0.077,3.2,2.2871674892941147e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.643106538739953e-17,1.3261437285759212e-21,8.695082156306314e-17,2.253455450958622e-15,2.2871674892941147e-15,6.494320354822577e-18,9.903580955190066e-18,1.0084791568639648e-17,3.978431185727764e-19,4.763054939332758e-14,7.345529645182723e-15,5.807455471754264e-14,8.668894071505647e-13,1.587684979777586e-14,8.695082156306312e-15,1.126727725479311e-15,3.0306360360955773e-15,3.5652782817491264e-14
1.17,0.08500423668718667,22.799995759690006,0.32999972173294384,9858.027922474117,933.3294259148474,3066.6705740851526,0.001231015810777022,-60.77779027607705,138.03800888683645,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92421341416232,140000.0,-63.30337753118592,0.012156477710726777,-19.0,9.5,-0.7,0.7,200.0,-60.77779027607705,0.0,0.004483863741705693,0.0006416346047009307,0.002,0.09351116595085504,0.03,239.50254931672495,2.5e-10,0.96,1.5e-08,0.5988564572526197,0.3066670574085153,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.4164461493995,10.0,0.172,11.5,100.0,0.3430174022374283,0.1,0.013181377903394742,17.0,26.0,1.0,0.001251023485016013,-14.0,7.0,11.522828910453077,20.0,-75.0,65.0,20.0,-1861.0128699195025,770.0,838.9455010184367,2000.0,0.1,0.012800298233162415,271.0,0.75,-5603.189731457145,-708.6406068679844,1200.0,1532.0431741365974,600.0,52.577584753178165,3000.0,634.856034993856,130.0,4503.890252665102,24000.0,0.0029495519577106065,0.105,0.5,0.000574816138274483,0.077,3.2,2.28716748475011e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.644052805718519e-17,1.3266619923472472e-21,8.695087329827815e-17,2.2534576956909035e-15,2.28716748475011e-15,6.494323682901062e-18,9.903590666976468e-18,1.0084791496158764e-17,3.979985977041742e-19,4.7635689717674166e-14,7.344567620541892e-15,5.807316921238685e-14,8.668864378823909e-13,1.5878563239224724e-14,8.695087329827815e-15,1.1267288478454517e-15,3.030671697333623e-15,3.565318406994717e-14
1.18,0.08500428037234288,22.79999572357438,0.3299997193613114,9858.02815517788,933.3399298385883,3066.6600701614116,0.0012310332157830963,-60.77679919706029,138.03800201833218,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92421278318709,140000.0,-63.30336568710312,0.012157730571158928,-19.0,9.5,-0.7,0.7,200.0,-60.77679919706029,0.0,0.004483310783451947,0.0006416464998840144,0.002,0.09350943239127112,0.03,239.50256627746387,2.5e-10,0.96,1.5e-08,0.5988742991829218,0.30666600701614116,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.42572245950345,10.0,0.172,11.5,100.0,0.34301786549589003,0.1,0.013181277687532805,17.0,26.0,1.0,0.001251200399226605,-14.0,7.0,11.522864484177287,20.0,-75.0,65.0,20.0,-1861.195325786152,770.0,838.9460016054755,2000.0,0.1,0.012805294140633616,271.0,0.75,-5603.056171421188,-708.5478806430926,1200.0,1532.2083846260996,600.0,52.581988287272324,3000.0,634.9010869069956,130.0,4504.1695388291155,24000.0,0.002949554904201366,0.105,0.5,0.0005748162663011135,0.077,3.2,2.2871674802047355e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.644998319874343e-17,1.3271797834516885e-21,8.69509251806473e-17,2.253459946809844e-15,2.2871674802047355e-15,6.494327020446997e-18,9.903600406394311e-18,1.0084791423681677e-17,3.981539350355065e-19,4.7640826593546135e-14,7.343606577634789e-15,5.807178495539398e-14,8.668834686332278e-13,1.5880275531182045e-14,8.69509251806473e-15,1.126729973404922e-15,3.030707362806424e-15,3.565358531983408e-14
1.19,0.08500432418137022,22.79999568746109,0.3299997169898034,9858.028387782884,933.3504336950847,3066.6495663049154,0.0012310507618194348,-60.7758090011623,138.03799513035554,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92421215247965,140000.0,-63.30335380327212,0.012158982442568784,-19.0,9.5,-0.7,0.7,200.0,-60.7758090011623,0.0,0.004482758385715639,0.0006416583846879102,0.002,0.0935077004085013,0.03,239.50258323100542,2.5e-10,0.96,1.5e-08,0.5988921316325485,0.30666495663049154,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.43499338564305,10.0,0.172,11.5,100.0,0.343018330068002,0.1,0.01318117747377859,17.0,26.0,1.0,0.0012513771807483017,-14.0,7.0,11.5229000165089,20.0,-75.0,65.0,20.0,-1861.3776364070848,770.0,838.946503611775,2000.0,0.1,0.012810285489672805,271.0,0.75,-5602.922731757944,-708.4552490704986,1200.0,1532.3734842673348,600.0,52.58639468771707,3000.0,634.9461019907777,130.0,4504.448541572875,24000.0,0.0029495578590483756,0.105,0.5,0.0005748163947264396,0.077,3.2,2.2871674756579914e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.64594308134469e-17,1.3276971021063177e-21,8.695097721011297e-17,2.253462204312959e-15,2.2871674756579914e-15,6.494330367456685e-18,9.90361017343285e-18,1.0084791351208394e-17,3.9830913063189525e-19,4.7645960022822244e-14,7.342646515733001e-15,5.807040194598066e-14,8.668804994030735e-13,1.588198667427408e-14,8.695097721011297e-15,1.1267311021564795e-15,3.030743032512428e-15,3.5653986567152236e-14
1.2,0.08500436811422032,22.799995651350148,0.3299997146184199,9858.028620289158,933.3609374843435,3066.6390625156564,0.0012310684487703203,-60.77481968799268,138.0379882229141,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92421152203993,140000.0,-63.30334187970838,0.012160233325121977,-19.0,9.5,-0.7,0.7,200.0,-60.77481968799268,0.0,0.004482206548089488,0.0006416702591167191,0.002,0.09350597000177638,0.03,239.50260017735178,2.5e-10,0.96,1.5e-08,0.5989099546050025,0.30666390625156564,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.4442589298272,10.0,0.172,11.5,100.0,0.34301879595325196,0.1,0.013181077262131967,17.0,26.0,1.0,0.0012515538295875832,-14.0,7.0,11.522935507488038,20.0,-75.0,65.0,20.0,-1861.5598018088476,770.0,838.9470070367796,2000.0,0.1,0.012815272282373369,271.0,0.75,-5602.789412411137,-708.3627120799799,1200.0,1532.538473120683,600.0,52.59080395212818,3000.0,634.9910802620104,130.0,4504.727261026359,24000.0,0.0029495608222483856,0.105,0.5,0.0005748165235503056,0.077,3.2,2.287167471109879e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.646887090267128e-17,1.3282139485280994e-21,8.695102938661757e-17,2.2534644681977665e-15,2.287167471109879e-15,6.494333723926433e-18,9.903619968081335e-18,1.0084791278738914e-17,3.9846418455842983e-19,4.765109000737989e-14,7.341687434108721e-15,5.806902018356363e-14,8.668775301919258e-13,1.588369666912663e-14,8.695102938661757e-15,1.1267322340988833e-15,3.0307787064500815e-15,3.5654387811901927e-14
1.21,0.08500441217084484,22.79999561524155,0.3299997122471613,9858.02885269674,933.3714412063717,3066.628558793628,0.0012310862765200358,-60.77383125716103,138.03798129601554,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92421089186783,140000.0,-63.303329916427586,0.012161483218984583,-19.0,9.5,-0.7,0.7,200.0,-60.77383125716103,0.0,0.004481655270166519,0.0006416821231745427,0.002,0.09350424117032714,0.03,239.5026171165057,2.5e-10,0.96,1.5e-08,0.5989277681037875,0.3066628558793628,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,354.4535190940659,10.0,0.172,11.5,100.0,0.34301926315112774,0.1,0.013180977052592807,17.0,26.0,1.0,0.001251730345751017,-14.0,7.0,11.522970957154767,20.0,-75.0,65.0,20.0,-1861.7418220180514,770.0,838.9475118799338,2000.0,0.1,0.0128202545208297,271.0,0.75,-5602.656213324492,-708.2702696013689,1200.0,1532.7033512465207,600.0,52.59521607811797,3000.0,635.0360217375006,130.0,4505.005697319545,24000.0,0.002949563793798145,0.105,0.5,0.0005748166527725573,0.077,3.2,2.287167466560399e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.647830346779559e-17,1.3287303229341037e-21,8.695108171010351e-17,2.2534667384617825e-15,2.287167466560399e-15,6.4943370898525465e-18,9.903629790329018e-18,1.0084791206273251e-17,3.986190968802311e-19,4.765621654909636e-14,7.340729332034709e-15,5.806763966755963e-14,8.668745609997828e-13,1.5885405516365452e-14,8.695108171010351e-15,1.1267333692308912e-15,3.030814384617833e-15,3.56547890540834e-14
