ADP_cyt,ATP_cyt,Ca_cyt,Ca_er,IP3_cyt,Na_cyt,Time
3067.9,932.1,0.085,22.8,0.33,9858.0,0.0
3067.8894881748593,932.1105118251409,0.08500002872975672,22.799999963649885,0.3299999976158925,9858.000244598532,0.01
3067.878976419992,932.1210235800081,0.08500005759695112,22.799999927301393,0.32999999523187207,9858.000489088023,0.02
3067.86846471105,932.1315352889501,0.08500008655396334,22.799999890953977,0.3299999928479085,9858.00073350625,0.03
3067.857953054302,932.1420469456979,0.08500011561299231,22.799999854607776,0.32999999046400996,9858.00097784353,0.04
3067.847441474489,932.1525585255109,0.08500014482218005,22.799999818263395,0.32999998808020836,9858.001222061668,0.05
3067.8369299558753,932.1630700441247,0.08500017415090762,22.799999781920455,0.3299999856964835,9858.00146618496,0.06
3067.826418498461,932.1735815015389,0.08500020359917504,22.799999745578955,0.3299999833128352,9858.001710213406,0.07
3067.815907116009,932.184092883991,0.08500023319311704,22.799999709239287,0.3299999809292849,9858.001954126234,0.08
3067.8053958028822,932.1946041971179,0.08500026292202902,22.799999672901297,0.32999997854582386,9858.00219793195,0.09
3067.794884555994,932.2051154440059,0.08500029278005074,22.799999636564895,0.32999997616244725,9858.002441635217,0.1
3067.7843733753452,932.2156266246546,0.0850003227671822,22.799999600230077,0.3299999737791552,9858.002685236032,0.11
3067.7738622609354,932.2261377390646,0.08500035288342339,22.799999563896844,0.3299999713959475,9858.00292873439,0.12
3067.7633512127645,932.2366487872354,0.08500038312877434,22.799999527565195,0.32999996901282425,9858.003172130298,0.13
3067.7528402371076,932.2471597628922,0.08500041351346563,22.799999491235486,0.3299999666298044,9858.003415415538,0.14
3067.7423293318498,932.25767066815,0.08500044403404924,22.7999994549076,0.32999996424688155,9858.003658592876,0.15
3067.731818494419,932.268181505581,0.08500047468633162,22.79999941858139,0.32999996186404795,9858.003901665683,0.16
3067.7213077248152,932.2786922751849,0.08500050547031278,22.799999382256853,0.32999995948130345,9858.004144633958,0.17
3067.710797023038,932.2892029769619,0.0850005363859927,22.79999934593399,0.32999995709864827,9858.004387497702,0.18
3067.700286389088,932.2997136109119,0.08500056743337138,22.799999309612804,0.32999995471608234,9858.004630256912,0.19
3067.689775822965,932.3102241770349,0.08500059861244884,22.799999273293295,0.32999995233360563,9858.004872911592,0.2
3067.6792653246694,932.3207346753309,0.08500062992322506,22.79999923697546,0.3299999499512182,9858.00511546174,0.21
3067.6687548942,932.3312451057999,0.08500066136570007,22.7999992006593,0.32999994756891987,9858.005357907356,0.22
3067.658244531558,932.3417554684419,0.08500069293987382,22.799999164344815,0.3299999451867109,9858.005600248438,0.23
3067.647734236743,932.352265763257,0.08500072464574635,22.799999128032006,0.32999994280459116,9858.00584248499,0.24
3067.6372240135133,932.3627759864869,0.08500075648013687,22.799999091722036,0.3299999404226223,9858.006084618966,0.25
3067.6267138587427,932.3732861412572,0.08500078844569077,22.79999905541394,0.3299999380407531,9858.00632664874,0.26
3067.616203772152,932.3837962278479,0.08500082054264518,22.79999901910763,0.32999993565897884,9858.006568574165,0.27
3067.6056937537405,932.3943062462594,0.0850008527710001,22.7999989828031,0.3299999332772997,9858.006810395238,0.28
3067.5951838035085,932.4048161964914,0.08500088513075553,22.79999894650036,0.3299999308957155,9858.007052111967,0.29
3067.5846739214558,932.4153260785441,0.08500091762191146,22.7999989101994,0.3299999285142263,9858.007293724346,0.3
3067.574164107583,932.4258358924174,0.08500095024446791,22.799998873900226,0.3299999261328322,9858.007535232375,0.31
3067.5636543618884,932.4363456381113,0.08500098299842487,22.799998837602836,0.3299999237515331,9858.007776636057,0.32
