Time,Cdc14x2,cdc20,cdh1,clb2,men,net1p,pp2a,securin_total,separase,separase_total,securin_separase,net1,cdc14,net1cdc14,polo_total,cdk,polo,tem1,cdc15,pp2a_total,cdh1_total,net1_total,tem1_total,cdc15_total,securin,Inh,cdc14_total,ks_clb2,kd_clb2,kd_clb2_p,kd_clb2_pp,ks_cdc20,kd_cdc20,kd_cdc20_p,kd_cdh,kd_cdh_p,kp_cdh_p,J_cdh,ks_securin,kd_securin,kd_securin_p,ks_separase,kd_separase,la_securin,ld_securin,kd_p,kd,kp,kp_p,Jnet,l_a_net,l_d_net,ks_polo,kd_polo,kd_polo_p,ka_polo,ka_polo_p,ki_polo,J_polo,ka_tem,ka_tem_p,ki_tem,kitem_p,J_tem1,ka_cdc15,ka_cdc15_p,ki_cdc15,ki_cdc15_p,J_cdc15,la_men,ld_men,kpp,ki,nucleus,R1_Clb2_synthesis,R2_Clb2_degradation,R3_Cdc20_synthesis,R4_Cdc20_degradation,R5_Cdh1_activation,R6_Cdh1_inactivation,R7_Securin_synthesis,R8_Securin_degradation,R9_Separase_synthesis,R10_Separase_degradation,R11_Securin_separase_association,R12_Securin_separase_dissociation,R13_Net1_dephosphorylation,R14_Net1_phosphorylation,R15_Net1_Cdc14_association,R16_Net1_Cdc14_dissociation,R17_Polo_synthesis,R18_Polo_degradation,R19_Polo_activation,R20_Polo_inactivation,R21_Polo_inactivation,R22_Tem1_activation,R23_Tem1_inactivation,R24_Cdc15_activation,R25_Cdc15_inactivation,R26_MEN_activation,R27_MEN,R28_MEN_inactivation,R29_MEN_inactivation
0.0,0.030000000000000027,0.0,0.0,0.997,8e-06,0.41700000000000004,0.9653846153846154,0.6,0.0020000000000000018,0.25,0.248,0.098,0.015000000000000013,0.485,0.99,0.997,0.945,1.0,0.0257,1.0,1.0,1.0,1.0,1.0,0.352,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.02991,0.015,0.0,0.024962556165751385,0.0,0.03,0.03,0.001,0.001,0.3520000000000003,0.261392,0.29461900012467274,0.049915667943805885,0.2500000000000008,0.2470316219667944,0.01,0.0099,0.07604237288135599,0.0790794979079498,0.00945,0.0,1.0600841944125527,0.022816358681767863,0.022705272485600357,0.25691794464,8e-08,8.480673555300422e-06,7.067789100575986e-06
0.05,0.030252594662269705,0.0007490618382300592,3.870952852731061e-05,0.996997039950821,0.009483947775554636,0.41738836224387915,0.9739154073340524,0.5999775379142518,0.0014923980311504492,0.25,0.24850760196884955,0.09773793508725573,0.015126297331134853,0.48487370266886515,0.9900045364276174,0.996997039950821,0.9443975820522834,0.9638203325618084,0.02570619630020137,1.0,1.0,1.0,1.0,1.0,0.3514699359454022,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.030136460256334967,0.015,3.751108357269434e-05,0.025088662880002992,0.02508159249300155,0.03,0.030897717450606182,0.001,0.001,0.26226652020674635,0.26229930759745734,0.29731170175270616,0.052173586186818235,0.25433283066162876,0.25883092264361046,0.01,0.009909626016487427,0.07690955479965911,0.07906894624062824,0.009453115116808727,0.4148648176842143,1.0683730205196966,0.022868727460460942,0.02271005585119831,0.15481482010115508,9.483947775554636e-05,0.0105127414198544,0.008378562940912677
0.1,0.030711009462409344,0.0014962504391467996,3.907218366900816e-05,0.9969864796584429,0.014537466308289091,0.4182726961765408,0.9738766310011149,0.5999103063808728,0.001494682891849286,0.25,0.24850531710815071,0.0970828085546639,0.015355504731204672,0.48464449526879533,0.990009051754348,0.9969864796584429,0.9438376681322824,0.9318923777336041,0.02571632865298206,1.0,1.0,1.0,1.0,1.0,0.3514049892727221,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.030285851559053223,0.015,7.492944550128635e-05,0.025317526956894758,0.025310339087455083,0.03,0.03179074743778579,0.001,0.001,0.26261951278820983,0.2626682566116976,0.2975191721396283,0.053137168074205404,0.2607332677710941,0.2652646373207881,0.01,0.009909760971419511,0.07771217572637404,0.0790591295053442,0.009447596131003572,0.43964320948444413,1.0681455744970643,0.022963771742189044,0.022717746763366384,0.10254984276051608,0.0001453746630828909,0.016663008167707244,0.01284236496699095
0.15000000000000002,0.03115485468896395,0.002241570436079561,3.9424404684836396e-05,0.9969684652717931,0.01725110475798554,0.4194176937284263,0.9738335877386847,0.5997985443194249,0.0014972194150278118,0.25,0.2485027805849722,0.09615973361605566,0.015577427344481976,0.484422572655518,0.9900135603839113,0.9969684652717931,0.943317119584446,0.9007370988112456,0.02573068701484881,1.0,1.0,1.0,1.0,1.0,0.3512957637344527,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.030434618742110953,0.015,0.00011225526696398118,0.025539117158388115,0.025532197692385065,0.03,0.032678908585071206,0.001,0.001,0.26298341894012284,0.26303600370904634,0.2977840536083588,0.053376833883014965,0.26453805927890606,0.2688957447933179,0.01,0.009909893277651126,0.07845540511381488,0.07904999468313516,0.009442468624811618,0.4490398452535614,1.0679056336494237,0.023055776625355497,0.022728574375796062,0.07491592159361232,0.0001725110475798554,0.02045275139887369,0.01523834234702915
0.2,0.03158494110645549,0.002985026451805538,3.9766039687940744e-05,0.9969430282133295,0.018692850456591848,0.42068957655274997,0.9737874189763547,0.5996424996457413,0.0014999404005126005,0.25,0.2485000595994874,0.09510289400047779,0.015792470553227744,0.48420752944677226,0.9900180624710817,0.9969430282133295,0.9428330342975105,0.8699344691810214,0.025748953265738277,1.0,1.0,1.0,1.0,1.0,0.35114244004625395,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.030582760060484958,0.015,0.000149488727950981,0.02575383825958505,0.02574707780578256,0.03,0.03356202242842573,0.001,0.001,0.26334636607997497,0.2634026213202192,0.29807552339805327,0.0532269990978285,0.26674729706787026,0.2710003097581408,0.01,0.009910022899101818,0.07914393461001862,0.07904149258012198,0.009437703526940351,0.4539651172878769,1.0676510312993355,0.023144911383108004,0.022742288786474357,0.06006448377143799,0.00018692850456591848,0.02294131543803867,0.01651011592350264
0.25,0.03200666390298901,0.003726623099087975,4.010143105956214e-05,0.9969101995733791,0.019427791751934532,0.4220152002406298,0.9737381395026942,0.5994424291250766,0.0015028450350269285,0.25,0.24849715496497307,0.09398813171086469,0.016003331951494504,0.4839966680485055,0.9900225581204707,0.9969101995733791,0.9423827378076846,0.839337510447907,0.025770875677000336,1.0,1.0,1.0,1.0,1.0,0.35094527416010357,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.030730282753972216,0.015,0.00018663004079298487,0.025964383813897603,0.025957722546405517,0.03,0.034439913462155664,0.001,0.001,0.26370818141883795,0.26376811180858184,0.29837678890785924,0.05286871230562448,0.26806496758637177,0.2722501249269897,0.01,0.009910150911545177,0.07978203777597721,0.07903357772021674,0.009433275102174826,0.4569699428532675,1.0673796742786803,0.02323229594468256,0.02275869173763085,0.052007561566656486,0.00019427791751934533,0.024706187646811872,0.017157008134565277
0.30000000000000004,0.03242241625171849,0.0044663649799201715,4.0432531431458e-05,0.9968700102053065,0.01976089499806421,0.4233538403805333,0.9736857460487757,0.5991985982231242,0.0015059335733832169,0.25,0.24849406642661678,0.0928573677453259,0.016211208125859244,0.48378879187414076,0.9900270473985063,0.9968700102053065,0.9419637632357338,0.8088773949091368,0.025796250857968023,1.0,1.0,1.0,1.0,1.0,0.3507045317965074,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.030877189322823333,0.015,0.00022367942188087855,0.026171948615574505,0.026165364076834507,0.03,0.03531240918139825,0.001,0.001,0.2640688643850012,0.2641324764056657,0.298678560429117,0.052400412898883725,0.2688762653953229,0.2730072267349315,0.01,0.009910277798913047,0.0803736137921609,0.07902620803493692,0.00942915912722342,0.458974548720171,1.067089631248409,0.023318427376862006,0.022777622532109253,0.047625988918850795,0.00019760894998064208,0.026069026393043884,0.017448512562573498
0.35000000000000003,0.03283292339583421,0.00520425668553473,4.07599450250064e-05,0.9968224909117865,0.019859141552635583,0.42468240642075894,0.9736302337940371,0.5989112809549322,0.001509206365915422,0.25,0.24849079363408458,0.0917340552771582,0.016416461697917106,0.4835835383020829,0.9900315303567437,0.9968224909117865,0.9415738333062139,0.7785166909518262,0.025824898141140532,1.0,1.0,1.0,1.0,1.0,0.35042048732084763,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.031023479609735914,0.015,0.00026063708470953337,0.02637689474305562,0.026370383044060072,0.03,0.03617934012365036,0.001,0.001,0.26442841510590387,0.2644957162384532,0.29897562364406965,0.05187622118226648,0.26939076412395624,0.2734697219834827,0.01,0.009910403711255029,0.0809222257544591,0.07901934458342925,0.009425332957482775,0.4603935035881078,1.0667788785760022,0.023403456705084858,0.022798938030744155,0.0452596627374724,0.00019859141552635583,0.027212406620468466,0.017532202261856394
0.4,0.03323808800432315,0.005940302796605233,4.108360991084299e-05,0.9967676725395466,0.019814901829883123,0.4259875197682486,0.9735715965613447,0.5985807597317799,0.00151266384705534,0.25,0.24848733615294466,0.09063152423391296,0.016619044002161576,0.4833809559978384,0.9900360070438338,0.9967676725395466,0.9412108441727558,0.748233104679218,0.025856646594592872,1.0,1.0,1.0,1.0,1.0,0.35009342357883527,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.031169152163197576,0.015,0.0002975032379959577,0.02657917360373608,0.026572740094693993,0.03,0.03704053990864656,0.001,0.001,0.2647868324697678,0.2648578323409443,0.29926500449096277,0.05132622523944313,0.26972368861534796,0.2737471319578539,0.01,0.009910528633716107,0.08143113432747497,0.07901295129884298,0.00942177552651902,0.4614413625704803,1.0664451732144942,0.023487364311566346,0.022822502533681868,0.044009168635842526,0.00019814901829883123,0.02824187580320626,0.01748972534248638
0.45,0.033637392077802586,0.006674507883501377,4.1403123302124793e-05,0.9967055860257645,0.019679507208157972,0.42726119753308733,0.973509826681256,0.5982073252061081,0.0015163065434185552,0.25,0.24848369345658144,0.089557498505814,0.016818696038901293,0.4831813039610987,0.9900404775114978,0.9967055860257645,0.9408728508386137,0.718012611691784,0.025891328605942496,1.0,1.0,1.0,1.0,1.0,0.34972363174952664,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.03131420488761298,0.015,0.00033427808512083207,0.02677852658588166,0.02677218155996479,0.03,0.03789584527641829,0.001,0.001,0.2651441156049542,0.2652188256450318,0.2995449691789188,0.05076732055131246,0.2699388687257225,0.27390023785670814,0.01,0.009910652467106104,0.08190332741128557,0.07900699475817677,0.009418467277049862,0.4622403087154942,1.0660859601447557,0.023570043326177355,0.022848182805803086,0.043379205212126834,0.00019679507208157973,0.02921960700349186,0.01736646987350478
