Time,cp,ca,dho,oro,omp,ump,udp,utp,ctp,vmax1,bc,glu,K_utp,K_q,K_bc,vmax2,asp,atp,K_atp,K_m2,vmax3,K_m3,vmax4,K_m4,vmax5,K_m5,prpp,vmax6,K_m6,vmax10,K_m10,vmax7,K_m7,g_pyr,K_Mp,vmax8,K_m8,K_asp,d,compartment,r1,r2,r3,r4,r5,r6,r10,r7,utp_degradation,r8,ctp_degradation,cp_dilution,ca_dilution,dho_dilution,oro_dilution,omp_dilution,ump_dilution,udp_dilution,utp_dilution,ctp_dilution
0.0,0.00037,0.00037,0.00037,0.00037,0.00037,0.00037,0.002886,0.00666,0.00037,3.61602627459517,1.52264278250403,0.54620785996429,1.413855257896,0.05784981576165,2.3716657188714,2.44590712912244,0.0972544685826559,0.150650172583633,1.28940553329954,2.00489353757245,28.6613123782585,1.27179181717468,91.7802875108298,0.0160033122150611,5227.49670547203,0.0195216150005324,0.181644900226225,34.9720846528477,20.3406449182435,6.55543523218919,0.0267841313759584,5.83104141997666,0.166382738667754,0.198306450999093,5.48714446027226,0.162943604164789,0.00435621076587497,0.168308889432487,0.1,1.0,0.13311536296887433,0.00016450181419143926,0.008335956508667577,2.074027901805347,17.93537020927552,0.0006361369564676089,0.08932383077653842,0.09941815405787319,0.0002404018878364862,0.0985097713543339,1.3370969206707845e-05,3.7000000000000005e-05,3.7000000000000005e-05,3.7000000000000005e-05,3.7000000000000005e-05,3.7000000000000005e-05,3.7000000000000005e-05,0.0002886,0.000666,3.7000000000000005e-05
0.01,0.0016955495350687456,0.0002992756926344071,1.179948651044969e-06,1.391711026679192e-07,0.0011631127571090378,3.975908435659384e-05,0.0023198495760595405,0.006580256445363244,0.001352552356165121,3.61602627459517,1.52264278250403,0.54620785996429,1.413855257896,0.05784981576165,2.3716657188714,2.44590712912244,0.0972544685826559,0.150650172583633,1.28940553329954,2.00489353757245,28.6613123782585,1.27179181717468,91.7802875108298,0.0160033122150611,5227.49670547203,0.0195216150005324,0.181644900226225,34.9720846528477,20.3406449182435,6.55543523218919,0.0267841313759584,5.83104141997666,0.166382738667754,0.198306450999093,5.48714446027226,0.162943604164789,0.00435621076587497,0.168308889432487,0.1,1.0,0.13312283609392137,0.0007533847788128335,0.006742940157280945,0.006766601859849606,0.006769393178613658,0.0019996490843111887,0.009716640573685693,0.08018335170156778,0.0002375268819664384,0.09803995027153521,4.886945495723548e-05,0.00016955495350687457,2.9927569263440707e-05,1.1799486510449691e-07,1.391711026679192e-08,0.00011631127571090378,3.9759084356593835e-06,0.00023198495760595405,0.0006580256445363245,0.0001352552356165121
0.02,0.0030140812826542174,0.0002481250455348544,9.77815256152747e-07,1.1532477515039962e-07,0.0012031366465220254,1.1088615963984652e-05,0.001679009938307241,0.006286785324848571,0.0023226029492679715,3.61602627459517,1.52264278250403,0.54620785996429,1.413855257896,0.05784981576165,2.3716657188714,2.44590712912244,0.0972544685826559,0.150650172583633,1.28940553329954,2.00489353757245,28.6613123782585,1.27179181717468,91.7802875108298,0.0160033122150611,5227.49670547203,0.0195216150005324,0.181644900226225,34.9720846528477,20.3406449182435,6.55543523218919,0.0267841313759584,5.83104141997666,0.166382738667754,0.198306450999093,5.48714446027226,0.162943604164789,0.00435621076587497,0.168308889432487,0.1,1.0,0.1331503458124464,0.001338646094214804,0.005590696646310908,0.005607506810497098,0.0056094900772051814,0.0020684549671973773,0.0027128235479474934,0.05825463900039942,0.000226945606530184,0.09625028992860307,8.390380024961102e-05,0.00030140812826542175,2.481250455348544e-05,9.778152561527471e-08,1.1532477515039962e-08,0.00012031366465220255,1.1088615963984652e-06,0.0001679009938307241,0.0006286785324848571,0.00023226029492679715
0.03,0.0043258208222713875,0.0002125545391478721,8.371233507517935e-07,9.872487460491846e-08,0.0012327629456317338,8.813441714138848e-06,0.0012044630921723564,0.0058264903199328425,0.0032671673666595184,3.61602627459517,1.52264278250403,0.54620785996429,1.413855257896,0.05784981576165,2.3716657188714,2.44590712912244,0.0972544685826559,0.150650172583633,1.28940553329954,2.00489353757245,28.6613123782585,1.27179181717468,91.7802875108298,0.0160033122150611,5227.49670547203,0.0195216150005324,0.181644900226225,34.9720846528477,20.3406449182435,6.55543523218919,0.0267841313759584,5.83104141997666,0.166382738667754,0.198306450999093,5.48714446027226,0.162943604164789,0.00435621076587497,0.168308889432487,0.1,1.0,0.13319351636046342,0.0019205981297389088,0.004789364077205011,0.004800718875424657,0.004802058267931284,0.002119385966586279,0.0021563865682880396,0.04190817738786058,0.0002103471195313505,0.0932355103386397,0.00011800579068439039,0.00043258208222713877,2.1255453914787212e-05,8.371233507517936e-08,9.872487460491848e-09,0.00012327629456317338,8.813441714138848e-07,0.00012044630921723564,0.0005826490319932843,0.0003267167366659519
0.04,0.005630932704649192,0.0001893808224614957,7.453241443256032e-07,8.789166943706447e-08,0.0012553007933363168,8.773984370142777e-06,0.0008674377477881437,0.005263563439708358,0.004174894629169559,3.61602627459517,1.52264278250403,0.54620785996429,1.413855257896,0.05784981576165,2.3716657188714,2.44590712912244,0.0972544685826559,0.150650172583633,1.28940553329954,2.00489353757245,28.6613123782585,1.27179181717468,91.7802875108298,0.0160033122150611,5227.49670547203,0.0195216150005324,0.181644900226225,34.9720846528477,20.3406449182435,6.55543523218919,0.0267841313759584,5.83104141997666,0.166382738667754,0.198306450999093,5.48714446027226,0.162943604164789,0.00435621076587497,0.168308889432487,0.1,1.0,0.13324635070351046,0.0024994159759767214,0.004267282346285625,0.004274295070946322,0.004275122780714068,0.0021581310072625644,0.0021467356933927506,0.0302425118167702,0.00019004388982588844,0.08915635432672678,0.00015076678002105576,0.0005630932704649192,1.8938082246149572e-05,7.453241443256033e-08,8.789166943706447e-09,0.00012553007933363168,8.773984370142777e-07,8.674377477881437e-05,0.0005263563439708358,0.0004174894629169559
0.05,0.006929526386323932,0.0001760659169837116,6.924108165475101e-07,8.164501118262658e-08,0.0012733615776585935,8.894372776752858e-06,0.0006295740498983251,0.00464842124417219,0.005035747914251554,3.61602627459517,1.52264278250403,0.54620785996429,1.413855257896,0.05784981576165,2.3716657188714,2.44590712912244,0.0972544685826559,0.150650172583633,1.28940553329954,2.00489353757245,28.6613123782585,1.27179181717468,91.7802875108298,0.0160033122150611,5227.49670547203,0.0195216150005324,0.181644900226225,34.9720846528477,20.3406449182435,6.55543523218919,0.0267841313759584,5.83104141997666,0.166382738667754,0.198306450999093,5.48714446027226,0.162943604164789,0.00435621076587497,0.168308889432487,0.1,1.0,0.13330413374202088,0.0030751735546654902,0.003967301622089014,0.0039708601255702206,0.003971280438314476,0.002189179421280791,0.0021761814143631247,0.02198084861028077,0.00016785263748439802,0.08411565407186723,0.00018182602521177104,0.0006929526386323932,1.760659169837116e-05,6.924108165475101e-08,8.164501118262658e-09,0.00012733615776585935,8.894372776752858e-07,6.295740498983251e-05,0.000464842124417219,0.0005035747914251555
0.06,0.008221669668909233,0.00017058596761023793,6.704023767266166e-07,7.904362715965815e-08,0.0012890006921933226,9.00915810924136e-06,0.0004619952474176608,0.004019218668149108,0.005840586047479507,3.61602627459517,1.52264278250403,0.54620785996429,1.413855257896,0.05784981576165,2.3716657188714,2.44590712912244,0.0972544685826559,0.150650172583633,1.28940553329954,2.00489353757245,28.6613123782585,1.27179181717468,91.7802875108298,0.0160033122150611,5227.49670547203,0.0195216150005324,0.181644900226225,34.9720846528477,20.3406449182435,6.55543523218919,0.0267841313759584,5.83104141997666,0.166382738667754,0.198306450999093,5.48714446027226,0.162943604164789,0.00435621076587497,0.168308889432487,0.1,1.0,0.13336328940476208,0.003647874906412871,0.0038438382242635947,0.003844650694438405,0.0038447470747305147,0.002216064682178593,0.0022042564367021457,0.016146229852806757,0.0001451490133005377,0.07819371900551744,0.00021085546038514778,0.0008221669668909233,1.7058596761023794e-05,6.704023767266167e-08,7.904362715965816e-09,0.00012890006921933227,9.00915810924136e-07,4.619952474176608e-05,0.00040192186681491083,0.0005840586047479508
0.07,0.009507399248125086,0.0001713267159825676,6.729323036166076e-07,7.933660882132399e-08,0.0013038305229953172,9.115209792618373e-06,0.00034406998784713,0.0034048674223710698,0.00658112587311357,3.61602627459517,1.52264278250403,0.54620785996429,1.413855257896,0.05784981576165,2.3716657188714,2.44590712912244,0.0972544685826559,0.150650172583633,1.28940553329954,2.00489353757245,28.6613123782585,1.27179181717468,91.7802875108298,0.0160033122150611,5227.49670547203,0.0195216150005324,0.181644900226225,34.9720846528477,20.3406449182435,6.55543523218919,0.0267841313759584,5.83104141997666,0.166382738667754,0.198306450999093,5.48714446027226,0.162943604164789,0.00435621076587497,0.168308889432487,0.1,1.0,0.13342109947189318,0.00421747557705773,0.003860527365987613,0.0038591588115430885,0.003858997933345757,0.002241558662167207,0.0022301951065200293,0.01203337583610661,0.00012297625143754828,0.07148508957745715,0.00023755822802047844,0.0009507399248125086,1.7132671598256762e-05,6.729323036166076e-08,7.933660882132399e-09,0.00013038305229953173,9.115209792618374e-07,3.4406998784713005e-05,0.000340486742237107,0.0006581125873113571
0.08,0.010786728684648056,0.00017700024747431444,6.94920711003314e-07,8.192477508985163e-08,0.0013191105065491174,9.221007328549828e-06,0.00026118581213494066,0.002827109866593662,0.007250241326230229,3.61602627459517,1.52264278250403,0.54620785996429,1.413855257896,0.05784981576165,2.3716657188714,2.44590712912244,0.0972544685826559,0.150650172583633,1.28940553329954,2.00489353757245,28.6613123782585,1.27179181717468,91.7802875108298,0.0160033122150611,5227.49670547203,0.0195216150005324,0.181644900226225,34.9720846528477,20.3406449182435,6.55543523218919,0.0267841313759584,5.83104141997666,0.166382738667754,0.198306450999093,5.48714446027226,0.162943604164789,0.00435621076587497,0.168308889432487,0.1,1.0,0.13347551184411868,0.004783898428555955,0.0039883520054931395,0.003985253325122152,0.003984888374293561,0.0022678264614123013,0.002256071411039855,0.009139158799953008,0.00010211967713605639,0.06412904206870912,0.00026167934856834765,0.0010786728684648056,1.7700024747431446e-05,6.94920711003314e-08,8.192477508985163e-09,0.00013191105065491173,9.221007328549828e-07,2.6118581213494067e-05,0.00028271098665936617,0.0007250241326230229
0.09,0.012059654748112204,0.00018657870643921785,7.32313208766119e-07,8.632989036914958e-08,0.0013358188966085176,9.33410234409741e-06,0.00020302368802547122,0.0023016909789585495,0.007842525857140886,3.61602627459517,1.52264278250403,0.54620785996429,1.413855257896,0.05784981576165,2.3716657188714,2.44590712912244,0.0972544685826559,0.150650172583633,1.28940553329954,2.00489353757245,28.6613123782585,1.27179181717468,91.7802875108298,0.0160033122150611,5227.49670547203,0.0195216150005324,0.181644900226225,34.9720846528477,20.3406449182435,6.55543523218919,0.0267841313759584,5.83104141997666,0.166382738667754,0.198306450999093,5.48714446027226,0.162943604164789,0.00435621076587497,0.168308889432487,0.1,1.0,0.13352503358322773,0.005347046920259176,0.0042041520561215615,0.004199683194445519,0.0041991566288467185,0.002296549787198086,0.002283732330814286,0.007106486877219434,8.314867415720269e-05,0.05633093400276149,0.00028302586949231496,0.0012059654748112205,1.8657870643921786e-05,7.32313208766119e-08,8.632989036914958e-09,0.00013358188966085176,9.334102344097411e-07,2.0302368802547122e-05,0.00023016909789585495,0.0007842525857140886
