ca,cp,ctp,dho,omp,oro,udp,ump,utp,Time
0.00037,0.00037,0.00037,0.00037,0.00037,0.00037,0.002886,0.00037,0.00666,0.0
0.0002992756926344071,0.0016955495350687456,0.001352552356165121,1.179948651044969e-06,0.0011631127571090378,1.391711026679192e-07,0.0023198495760595405,3.975908435659384e-05,0.006580256445363244,0.01
0.0002481250455348544,0.0030140812826542174,0.0023226029492679715,9.77815256152747e-07,0.0012031366465220254,1.1532477515039962e-07,0.001679009938307241,1.1088615963984652e-05,0.006286785324848571,0.02
0.0002125545391478721,0.0043258208222713875,0.0032671673666595184,8.371233507517935e-07,0.0012327629456317338,9.872487460491846e-08,0.0012044630921723564,8.813441714138848e-06,0.0058264903199328425,0.03
0.0001893808224614957,0.005630932704649192,0.004174894629169559,7.453241443256032e-07,0.0012553007933363168,8.789166943706447e-08,0.0008674377477881437,8.773984370142777e-06,0.005263563439708358,0.04
0.0001760659169837116,0.006929526386323932,0.005035747914251554,6.924108165475101e-07,0.0012733615776585935,8.164501118262658e-08,0.0006295740498983251,8.894372776752858e-06,0.00464842124417219,0.05
0.00017058596761023793,0.008221669668909233,0.005840586047479507,6.704023767266166e-07,0.0012890006921933226,7.904362715965815e-08,0.0004619952474176608,9.00915810924136e-06,0.004019218668149108,0.06
0.0001713267159825676,0.009507399248125086,0.00658112587311357,6.729323036166076e-07,0.0013038305229953172,7.933660882132399e-08,0.00034406998784713,9.115209792618373e-06,0.0034048674223710698,0.07
0.00017700024747431444,0.010786728684648056,0.007250241326230229,6.94920711003314e-07,0.0013191105065491174,8.192477508985163e-08,0.00026118581213494066,9.221007328549828e-06,0.002827109866593662,0.08
0.00018657870643921785,0.012059654748112204,0.007842525857140886,7.32313208766119e-07,0.0013358188966085176,8.632989036914958e-08,0.00020302368802547122,9.33410234409741e-06,0.0023016909789585495,0.09
0.00019924151195712606,0.013326162875995147,0.008354991161593666,7.8187287273612e-07,0.0013547099921491803,9.217013559542185e-08,0.00016230864856269937,9.46041442548652e-06,0.0018389066582261953,0.1
0.00021433339370417992,0.014586232176357211,0.008787691805040992,8.410148146934898e-07,0.001376359734828915,9.914060067994414e-08,0.00013391851754621009,9.60449226962763e-06,0.00144386758646629,0.11
0.00023133100231384113,0.01583984007528009,0.009144013079148207,9.076744088071026e-07,0.0014012021072165465,1.0699773126584944e-07,0.00011424992753851576,9.769785678056205e-06,0.0011168429910662575,0.12
0.00024981637267716477,0.017086966406918595,0.009430422569011833,9.802031214244285e-07,0.001429558177551981,1.1554709943646676e-07,0.00010076968214161015,9.958869024539031e-06,0.0008539557722886885,0.13
0.00026945581553548565,0.018327596595617564,0.009655674508575284,1.0572843159137317e-06,0.001461659298922543,1.246333626207994e-07,9.169790643392325e-05,1.0173621549421664e-05,0.0006482934110175339,0.14
0.0002899830280116289,0.019561723639550294,0.009829685712574452,1.13786756009063e-06,0.0014976657183880734,1.3413262335322156e-07,8.578403391107309e-05,1.0415370643724152e-05,0.0004912547599254751,0.15
0.0003111857408429799,0.020789348884344177,0.009962410112484036,1.2211154805553346e-06,0.00153768130700986,1.43946106350344e-07,8.21500676796314e-05,1.0685005907387876e-05,0.00037383120810574377,0.16
0.000332894859822252,0.022010481743394376,0.010062976718569995,1.3063610350190825e-06,0.0015817655041729759,1.539951291644676e-07,8.017922311638243e-05,1.0983071492481112e-05,0.00028757923299679237,0.17
0.0003549758083928952,0.023225138758786235,0.010139201860037902,1.3930733502176016e-06,0.0016299428042362996,1.6421707229704015e-07,7.943792633195845e-05,1.1309839471516296e-05,0.00022518548695644322,0.18
0.00037732161980192627,0.02443334235939615,0.010197441877335163,1.4808304840787145e-06,0.0016822102825676077,1.7456216603789815e-07,7.96214016788596e-05,1.1665368069501111e-05,0.00018066798319390747,0.19
0.0003998473429393479,0.025635119580522916,0.010242669680698787,1.5692973639890772e-06,0.0017385436540616227,1.8499088739992688e-07,8.051500714701914e-05,1.2049548563562404e-05,0.00014933777447374627,0.2
