A_dopa,C_OMD,C_dopa,Time
101.0,0.0,0.0,0.0
98.89122580600593,0.0018613033157970377,0.8811702733924202,0.01
96.82648061975027,0.007350969242468311,1.7294422249979244,0.02
94.80484511568517,0.016330623250158154,2.5457414035614994,0.03
92.82541920093307,0.028665816349032716,3.330970070632167,0.04
90.88732163699318,0.044225934255191376,4.086007714504572,0.05
88.98968954379365,0.06288408109908075,4.8117117010196395,0.06
87.1316780239446,0.0845169849275145,5.508917801448784,0.07
85.31245976601612,0.10900489876056135,6.1784407455643375,0.08
83.53122480169206,0.13623154201361798,6.821074542881423,0.09
81.78718015061865,0.1660840145747735,7.4375929577479045,0.1
80.0795493412102,0.19845268053659176,8.028750192630573,0.11
78.40757216075588,0.23323110801959784,8.595281174375065,0.12
76.77050419993732,0.2703159589437009,9.137902191864862,0.13
75.16761654876203,0.30960691627466497,9.657311317394255,0.14
73.59819571823816,0.3510066677225996,10.154188513557662,0.15
72.06154284551492,0.3944207099949151,10.62919669661438,0.16
70.55697369466361,0.43975735338320343,11.082981730168159,0.17
69.08381890345181,0.4869277893465275,11.516172069037866,0.18
67.64142196682313,0.5358455835867804,11.92938152242437,0.19
66.22914066778253,0.5864270456609747,12.323207272912555,0.2
64.84634676263694,0.6385911547195777,12.698230297680267,0.21
63.49242379523148,0.6922590061260298,13.055018355402233,0.22
62.16676913586541,0.7473543411367984,13.394123171972565,0.23
60.86879282980595,0.8038032570085146,13.716082010552247,0.24
59.59791657334469,0.8615339490699144,14.02141906796568,0.25
58.35357474917521,0.9204769884706987,14.310644015412128,0.26
57.13521340500284,0.9805650612760073,14.584253411351096,0.27
55.94229005929966,1.0417329256423913,14.842730951304443,0.28
54.77427369430906,1.1039174230853963,15.08654741898534,0.29
53.63064428938425,1.1670573570474674,15.316161369958506,0.3
52.51089267620082,1.231093467022798,15.532019280692513,0.31
51.41452070168351,1.2959684821750075,15.734555260703745,0.32
50.341040080931165,1.3616268216574996,15.924192721414801,0.33
49.289972727651595,1.428014693856788,16.10134383517143,0.34
48.26085035202782,1.4950799978976532,16.266410089582998,0.35000000000000003
47.2532154837914,1.5627726035935532,16.419780770165218,0.36
46.26661990486666,1.6310439447687557,16.561835196839297,0.37
45.30062355759743,1.6998467386400347,16.6929442712525,0.38
44.35479584279082,1.7691353386517212,16.81346856095422,0.39
43.42871516892259,1.838865623550438,16.923758919582298,0.4
42.5219718360497,1.9089957685262489,17.02415228998748,0.41000000000000003
41.63416041182674,1.9794842379679873,17.114982677368992,0.42
40.7648852174023,2.0502912445932453,17.19657319597387,0.43
39.913758621253386,2.121378306930013,17.269238498813046,0.44
39.08040275502993,2.1927087082270664,17.333282282175496,0.45
38.264447137547876,2.264246880596323,17.38900066556291,0.46
37.46552756066844,2.33595812060293,17.43668375970334,0.47000000000000003
36.68328804192159,2.4078091103681483,17.476612831078388,0.48
35.91738009384081,2.4797677329014265,17.509061323348902,0.49
35.16746423777105,2.5518034697814187,17.534292685477865,0.5
34.433205711004206,2.6238863014787075,17.55256642332725,0.51
33.71427749626417,2.695987495882312,17.56413378126218,0.52
33.01035931208441,2.7680793552673464,17.56923914398383,0.53
32.32113829146061,2.8401353928063107,17.568119070816056,0.54
31.646307813448804,2.9121300454080346,17.561003894942303,0.55
30.985567040966416,2.9840385638371414,17.548118341959277,0.56
30.3386216266583,3.055837196056806,17.52968052637309,0.5700000000000001
29.70518340952449,3.1275031171004217,17.505902349995853,0.58
29.08497142258908,3.1990146873297025,17.476988082201025,0.59
28.477708857258076,3.2703506986232735,17.443138545079613,0.6
27.88312517722766,3.341490909534348,17.4045481602093,0.61
27.30095537867826,3.4124158661434394,17.361405951286688,0.62
26.730940867409952,3.483107128028263,17.31389430321445,0.63
26.172828056270003,3.553546922748027,17.262190886069874,0.64
25.62636798718036,3.6237180571782193,17.206469156638043,0.65
25.091317152610817,3.6936041295268875,17.146897194773928,0.66
24.567437199065488,3.763189460521899,17.08363809400137,0.67
24.054495920669567,3.832459345077113,17.016848572191815,0.68
23.55226428268134,3.901399321063212,16.946683047043194,0.6900000000000001
23.060518554647057,3.9699957031036255,16.873290678145366,0.7000000000000001
22.579039598294603,4.038235411951978,16.796816325542114,0.71
22.107613519947297,4.1061061368938825,16.717399648577096,0.72
21.64603056480892,4.173596073823975,16.63517658249857,0.73
21.19408490897266,4.240693879988803,16.550279600948876,0.74
20.751575206146075,4.307388810880598,16.462836957747943,0.75
20.31830437217769,4.373670672450877,16.372972962288575,0.76
19.89408021336355,4.439529973835712,16.280807125846536,0.77
19.478713405915897,4.504957454669193,16.186456836794267,0.78
19.072018922748256,4.569944426335854,16.090035443141183,0.79
18.673815530989472,4.634482657706785,15.99165290533759,0.8
18.2839263437049,4.698564508819606,15.891415048172153,0.81
17.90217785504086,4.76218270872783,15.789424824828602,0.8200000000000001
17.528399834672005,4.8253303349663135,15.685782440839073,0.8300000000000001
17.162425738782336,4.888000914209721,15.580584792712418,0.84
16.804092565894422,4.950188392499425,15.47392564377279,0.85
16.453241416641674,5.011887269988152,15.365894868379485,0.86
16.10971566413863,5.0730921780966565,15.256580855302131,0.87
15.773362271010235,5.133798190970969,15.146068750730757,0.88
15.44403133615423,5.1940007238322785,15.034441041849849,0.89
15.121576598572375,5.253695652482024,14.921776883332475,0.9
14.805854547745211,5.312879112833289,14.808153246412491,0.91
14.496724395244055,5.37154749820457,14.693644941497391,0.92
14.194048407382343,5.429697539517532,14.578324168557975,0.93
13.897691788028684,5.487326281556766,14.46226065834913,0.9400000000000001
13.60752309114662,5.544431178908971,14.34552112827226,0.9500000000000001
13.32341280118217,5.601009780995491,14.22817109708874,0.96
13.04523435681277,5.657059965090678,14.110273553865522,0.97
12.77286379253967,5.712579859356553,13.991889406413383,0.98
12.506180141968931,5.767567934631102,13.873076956993236,0.99
12.245064699013176,5.822022845110606,13.75389282919205,1.0
11.989401039148822,5.875943436143362,13.634391929043199,1.01
11.739075250747813,5.929328798211951,13.514627139218092,1.02
11.49397585874011,5.98217825297349,13.394649405273958,1.03
11.253994143508493,6.034491425450434,13.274507322538845,1.04
11.019022989498442,6.086267996989328,13.154248575907108,1.05
10.788957721106565,6.137507889702586,13.033918875188855,1.06
10.563695807940492,6.188211205425303,12.913562315321613,1.07
10.343137223557877,6.238378305381261,12.793220917493626,1.08
10.127183779527932,6.288009670274571,12.672935450603447,1.09
9.915739186389416,6.337105916145282,12.55274534446118,1.1
9.708709231838537,6.385667835345754,12.432688456510645,1.11
9.50600172648685,6.4336963873104445,12.31280113049586,1.12
9.307526752496322,6.481192753395251,12.193117879851776,1.1300000000000001
9.113195720131051,6.528158141178963,12.073672541920534,1.1400000000000001
8.922922058864787,6.5745939322962155,11.954497415407436,1.1500000000000001
8.736620972927051,6.620501633645275,11.83562355215854,1.16
8.554209741750206,6.665882941453399,11.71708038296637,1.17
8.37560714899339,6.710739626379052,11.598896402614436,1.18
8.200733565232085,6.7550735528566745,11.481099060373198,1.19
8.029511074116002,6.7988867073684744,11.363714597659072,1.2
7.861863436860495,6.842181193150733,11.246768083591103,1.21
7.697716277533497,6.884959269630502,11.130283184503995,1.22
7.53699633313834,6.927223203827011,11.01428305488884,1.23
7.379632005920256,6.96897538358256,10.898789666803422,1.24
7.225553165608437,7.010218279982928,10.783824038704397,1.25
7.074691406118941,7.050954500069452,10.669405923443925,1.26
6.926979548581218,7.09118669078429,10.555554389488439,1.27
6.782351738262876,7.130917560144174,10.442287698276932,1.28
6.640743533836516,7.170149896902596,10.329623190654997,1.29
6.502091886512716,7.2088865681831455,10.21757730493579,1.3
6.366335281510883,7.247130548769878,10.106165404035286,1.31
6.233413126754782,7.28488480469785,9.995402483778282,1.32
6.103266207263845,7.322152383109306,9.88530263374061,1.33
5.975836521633168,7.358936382512989,9.775879221395337,1.34
5.85106750157818,7.395239996067073,9.667144632115317,1.35
5.728903579660489,7.43106643160594,9.559110761119593,1.36
5.609290293685585,7.4664189331493,9.4517888863105,1.37
5.492174347965045,7.501300794254597,9.34518959087224,1.3800000000000001
5.37750360215883,7.535715357361707,9.239322770607062,1.3900000000000001
5.265227175917695,7.569666034715348,9.134197508900526,1.4000000000000001
5.155294958962271,7.603156219680224,9.029822626833543,1.41
5.047657978039081,7.63618935602072,8.926206260281655,1.42
4.942268263563007,7.668768914948212,8.8233560051373,1.43
4.8390790354936835,7.700898430051445,8.721278703713871,1.44
4.7380443308282505,7.732581431837477,8.61998085551338,1.45
4.639119109290248,7.763821468245487,8.519468493293184,1.46
4.542259292814858,7.794622113258108,8.41974713315912,1.47
4.447421762101579,7.824986967540033,8.32082177363091,1.48
4.354564433541623,7.854919673339579,8.222696805548024,1.49
