Time,A_dopa,C_dopa,C_OMD,F_b,F_H,F_G,CL_H,Q,f_H,CL_dopa,f_rest,f_AADC,f_COMT,CL_AADC,CL_rest,CL_COMT,CL_dopa0,ka_b,CL_OMD,L_Dopa_per_kg_rat,rat_body_mass,gut,Vdopa,V_3_OMD,l_dopa_absorption,l_dopa_blood_hepa_clearance,AADC_clearance,COMT_clearance,rest_clearance,_3_OMD_clearance
0.1,81.78718015061865,7.4375929577479045,0.1660840145747735,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,36.06532775201126,136.5056223657941,4.223585912916302,0.6121139004226526,1.2854391908875706,0.001993008174897282
0.11,80.0795493412102,8.028750192630573,0.19845268053659176,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,35.31232141645437,133.65552769349915,4.559286371889122,0.6607661408534962,1.3876088957923423,0.0023814321664391014
0.12,78.40757216075588,8.595281174375065,0.23323110801959784,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,34.57503710250785,130.86494015668703,4.881002320492367,0.7073916406510679,1.4855224453672429,0.002798773296235174
0.13,76.77050419993732,9.137902191864862,0.2703159589437009,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,33.85314655131746,128.13261731055027,5.189140517694298,0.7520493503904782,1.5793036358200045,0.003243791507324411
0.14,75.16761654876203,9.657311317394255,0.30960691627466497,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,33.14632833869748,125.45734257919037,5.484097377808674,0.7947967214215471,1.6690731149852494,0.0037152829952959796
0.15,73.59819571823816,10.154188513557662,0.3510066677225996,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,32.45426784059204,122.83792512489048,5.7662590311939885,0.8356897146657956,1.754948400798171,0.004212080012671195
0.16,72.06154284551492,10.62919669661438,0.3944207099949151,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,31.77665688256937,120.2731985214671,6.0360019281064075,0.8747828881313635,1.837044065075864,0.004733048519938981
0.17,70.55697369466361,11.082981730168159,0.43975735338320343,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,31.11319374016627,117.76202075557394,6.293692835110591,0.9121293963928395,1.9154717324249633,0.0052770882405984414
0.18,69.08381890345181,11.516172069037866,0.4869277893465275,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,30.46358324770699,115.30327463857631,6.539688632844531,0.9477809612818163,1.9903400186918148,0.00584313347215833
0.19,67.64142196682313,11.92938152242437,0.5358455835867804,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,29.827535909087302,112.8958644409095,6.774337885139126,0.9817880992955256,2.0617550085206044,0.006430147003041365
0.2,66.22914066778253,12.323207272912555,0.5864270456609747,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,29.2047685287456,110.53871828027553,6.997979714068851,1.0141999585607033,2.1298199129774775,0.007037124547931696
0.21,64.84634676263694,12.698230297680267,0.6385911547195777,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,28.595004072864896,108.23078759629905,7.210944039143691,1.045064353499086,2.194635142348081,0.007663093856634933
0.22,63.49242379523148,13.055018355402233,0.6922590061260298,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,27.99797070552628,105.97104350241213,7.413553273482264,1.0744280106496038,2.2562988223641685,0.008307108073512356
0.23,62.16676913586541,13.394123171972565,0.7473543411367984,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,27.413402687800623,103.75848018887537,7.606120725668059,1.102336337053342,2.3149063078120187,0.008968252093641582
0.24,60.86879282980595,13.716082010552247,0.8038032570085146,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,26.841039869982836,101.59211300090772,7.788951491332303,1.1288335494684498,2.3705504538837454,0.009645639084102176
0.25,59.59791657334469,14.02141906796568,0.8615339490699144,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,26.280627240068025,99.47097672968926,7.962343246125669,1.1539627892935753,2.423321857516509,0.010338407388838974
0.26,58.35357474917521,14.310644015412128,0.9204769884706987,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,25.73191538031737,97.39412734044231,8.126585417032084,1.1777660024684182,2.4733086051836786,0.011045723861648385
0.27,57.13521340500284,14.584253411351096,0.9805650612760073,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,25.194660016860205,95.36064026769579,8.281959984703946,1.2002840557541952,2.5205965170838103,0.011766780735312088
0.28,55.94229005929966,14.842730951304443,1.0417329256423913,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,24.668621934038665,93.3696100910836,8.428741625317253,1.2215567572923556,2.5652691903139475,0.012500795107708696
0.29,54.77427369430906,15.08654741898534,1.1039174230853963,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,24.15356697132297,91.42015052366914,8.567197682819204,1.2416228525824935,2.607407990423237,0.013247009077024755
0.3,53.63064428938425,15.316161369958506,1.1670573570474674,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,23.649265817529752,89.51139363307101,8.697588557158335,1.260520080747585,2.647092169569929,0.014004688284569609
0.31,52.51089267620082,15.532019280692513,1.231093467022798,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,23.155493946975806,87.64248959980792,8.820167788926856,1.2782851868009937,2.6843988922820876,0.014773121604273576
0.32,51.41452070168351,15.734555260703745,1.2959684821750075,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,22.67203169132317,85.81260698922902,8.935181895895834,1.294953897955918,2.719403185707429,0.01555162178610009
0.33,50.341040080931165,15.924192721414801,1.3616268216574996,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,22.198663733758575,84.02093083700618,9.042871320709821,1.310561060972438,2.7521782280421205,0.016339521859889995
0.34,49.289972727651595,16.10134383517143,1.428014693856788,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,21.735179254703823,82.26666320064103,9.143470123678798,1.3251405976346087,2.782795255032679,0.017136176326281456
0.35000000000000003,48.26085035202782,16.266410089582998,1.4950799978976532,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,21.281371754488656,80.54902248829003,9.237206297571495,1.3387255503726807,2.81132365578263,0.01794095997477184
0.36,47.2532154837914,16.419780770165218,1.5627726035935532,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,20.83703950449084,78.86724516630902,9.32430090595372,1.3513479573845975,2.8378307105076552,0.01875327124312264
0.37,46.26661990486666,16.561835196839297,1.6310439447687557,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,20.40198485598628,77.22058314328235,9.404969353229129,1.3630390366998741,2.8623819770697363,0.01957252733722507
0.38,45.30062355759743,16.6929442712525,1.6998467386400347,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,19.976013758714668,75.6083019478159,9.479422263316156,1.3738293135240807,2.8850415584005704,0.020398160863680417
0.39,44.35479584279082,16.81346856095422,1.7691353386517212,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,19.55893633327199,74.02968289501663,9.547864391709071,1.3837484625665324,2.9058717713897186,0.021229624063820656
0.4,43.42871516892259,16.923758919582298,1.838865623550438,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,19.150566672325702,72.48402233410094,9.610494977663198,1.392825359081623,2.924933254071409,0.022066387482605254
0.41000000000000003,42.5219718360497,17.02415228998748,1.9089957685262489,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,18.750724112320725,70.97063646174414,9.667505360915188,1.4010877334659695,2.942284240278537,0.022907949222314986
0.42,41.63416041182674,17.114982677368992,1.9794842379679873,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,18.359229871565454,69.48884859738897,9.719085212997527,1.408563074347468,2.9579824561296837,0.02375381085561585
0.43,40.7648852174023,17.19657319597387,2.0502912445932453,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,17.975909469323007,68.03799833939584,9.765418020797679,1.4152779740286494,2.9720837454601643,0.024603494935118944
0.44,39.913758621253386,17.269238498813046,2.121378306930013,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,17.60059197345098,66.61743871739365,9.806682466320963,1.4212583284523137,2.9846424897498594,0.025456539683160157
0.45,39.08040275502993,17.333282282175496,2.1927087082270664,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,17.23311075702977,65.22653905608338,9.843051009578996,1.4265291318230433,2.9957111768283915,0.026312504498724798
0.46,38.264447137547876,17.38900066556291,2.264246880596323,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,16.873302450625378,63.86468100960064,9.874691807953209,1.4311147547758276,3.0053409850292385,0.027170962567155878
0.47000000000000003,37.46552756066844,17.43668375970334,2.33595812060293,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,16.521006451000588,62.53125670200981,9.901769606622732,1.4350390734235847,3.013582054189529,0.02803149744723516
0.48,36.68328804192159,17.476612831078388,2.4078091103681483,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,16.176065782154613,61.22567198629994,9.924444128384481,1.4383252359977512,3.0204829955952786,0.02889370932441778
0.49,35.91738009384081,17.509061323348902,2.4797677329014265,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,15.838326773124908,59.94734522487919,9.94287065369014,1.4409957469116146,3.0260910685143916,0.02975721279481712
0.5,35.16746423777105,17.534292685477865,2.5518034697814187,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,15.507639725524314,58.695709816172595,9.957198787302314,1.4430722880148283,3.03045180483114,0.030621641637377024
0.51,34.433205711004206,17.55256642332725,2.6238863014787075,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,15.183857020535738,57.470207029683124,9.967575894814843,1.4445762166398326,3.033610054943649,0.03148663561774449
0.52,33.71427749626417,17.56413378126218,2.695987495882312,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,14.866834454810666,56.27029106230672,9.974144650365352,1.4455282101978773,3.035609241415543,0.03235184995058774
0.53,33.01035931208441,17.56923914398383,2.7680793552673464,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,14.556430795260468,55.09542735323764,9.977043832694095,1.445948381549869,3.036491601254726,0.03321695226320816
0.54,32.32113829146061,17.568119070816056,2.8401353928063107,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,14.252508078318808,53.94509371666308,9.976407776744312,1.4458561995281614,3.0362980190091395,0.03408162471367573
0.55,31.646307813448804,17.561003894942303,2.9121300454080346,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,13.954931094716711,52.81877839166026,9.972367281820883,1.4452706205537516,3.0350683031628787,0.03494556054489641
0.56,30.985567040966416,17.548118341959277,2.9840385638371414,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,13.663567185668745,51.71597927077038,9.965049962848413,1.4442101395432485,3.0328412930408226,0.0358084627660457
0.5700000000000001,30.3386216266583,17.52968052637309,3.055837196056806,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,13.37828655413561,50.6362050781134,9.954579680511486,1.4426927073205054,3.029654685373062,0.03667004635268167
0.58,29.70518340952449,17.505902349995853,3.1275031171004217,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,13.098962131047431,49.57897486304924,9.941076767492143,1.4407357634046587,3.025545103149784,0.03753003740520506
0.59,29.08497142258908,17.476988082201025,3.1990146873297025,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,12.825470019651016,48.54381968201194,9.924657222239494,1.4383561191651444,3.0205478502468037,0.03838817624795643
0.6,28.477708857258076,17.443138545079613,3.2703506986232735,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,12.55768815689628,47.53027753191826,9.905435085594357,1.4355703022600521,3.0146976347461103,0.039244208383479286
0.61,27.88312517722766,17.4045481602093,3.341490909534348,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,12.295497245596941,46.53789687835342,9.883520763738051,1.4323943135852253,3.0080280585289736,0.040097890914412175
0.62,27.30095537867826,17.361405951286688,3.4124158661434394,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,12.038780428201596,45.56623542080953,9.85902159755717,1.4288437097908944,3.000571790560879,0.040948990393721275
0.63,26.730940867409952,17.31389430321445,3.483107128028263,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,11.78742367358021,44.61486155665478,9.832041157966387,1.4249335011545492,2.992360352424554,0.04179728553633916
0.64,26.172828056270003,17.262190886069874,3.553546922748027,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,11.541315158538,43.68335204019171,9.802680338472497,1.4206783099235505,2.983424450839457,0.04264256307297633
0.65,25.62636798718036,17.206469156638043,3.6237180571782193,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,11.300345101142574,42.77129135180798,9.771037639980044,1.416092411591311,2.9737940643417535,0.04348461668613863
0.66,25.091317152610817,17.146897194773928,3.6936041295268875,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,11.064406122965297,41.87827306904352,9.737208509996268,1.4111896391298941,2.9634982421727787,0.04432324955432265
0.67,24.567437199065488,17.08363809400137,3.763189460521899,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,10.833393118329047,41.00389937169913,9.701285564440555,1.4059834151363126,2.952565171786257,0.04515827352626279
0.68,24.054495920669567,17.016848572191815,3.832459345077113,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,10.607203692445722,40.14778270016706,9.663357798690564,1.4004866374913865,2.9410219387319123,0.04598951214092536
0.6900000000000001,23.55226428268134,16.946683047043194,3.901399321063212,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,10.385736848887626,39.30954078757,9.623512901924416,1.394712014771655,2.928895231020476,0.04681679185275855
0.7000000000000001,23.060518554647057,16.873290678145366,3.9699957031036255,0.20898840579710143,0.8707850241545894,0.24,0.10699,0.828,0.13,0.823,0.21000000000000008,0.69,0.1,0.5678699999999999,0.17283000000000004,0.0823,0.823,2.11,0.012,404.0,0.25,1.0,0.496,0.196,10.16889393023525,38.48880022007004,9.581835577398406,1.3886718228113637,2.9162108279038645,0.04763994843724351
