Time,C_para__Basolateral___HepG2_,C_para_Apical,C_glu__Basolateral___HepG2_,C_glu_Apical,C_sulf__Basolateral___HepG2_,C_sulf_Apical,C_para_Caco_2,C_sulf_Caco_2,C_glu_Caco_2,P_para,Ai,Mp_s_caco,Mp_g_caco,V_api,V_caco,Mp_s_HepG2,V_basol,P_sulf,P_glu,Mp_g_HepG2,time_threshold,Apical,Caco_2,Basolateral___HepG2
0.0,5.0,2500.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
0.1,13.41459938034304,2490.015454397746,1.25815723038977,0.5494969446790321,0.918712186914134,0.45690819047917025,1082.3048294588798,162.18493975652999,162.51656548116097,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
0.2,21.369105151897074,2480.4022548226885,3.111432963055057,1.1800312206499934,2.227701292311682,0.9900090116969749,1081.6015458061163,163.00510760651574,163.64030940507723,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
0.30000000000000004,28.53754425484227,2470.8487907848175,5.4060249951540715,1.81281764740086,3.7985597601377687,1.5241576033859972,1080.5829155177328,163.89748581922896,164.9376542829234,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
0.4,34.994298786328905,2461.3526097478066,8.096500440504435,2.4484951983783145,5.604367509618698,2.05961203421158,1079.2801371718485,164.86635669430515,166.39335449122916,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
0.5,40.80676822708945,2451.911477462482,11.141712513439678,3.087635620392416,7.620747410999752,2.596606585782665,1077.7215004297211,165.9038361867445,167.99123337898507,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
0.6000000000000001,46.03592445760939,2442.523360669731,14.504458709946602,3.7307480430455544,9.825657934340011,3.1353497320147614,1075.9325916066225,167.0027605294629,169.71664450500043,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
0.7000000000000001,50.73703496631626,2433.186404532718,18.1510368972141,4.378286073138769,12.19913029228711,3.6760270558717973,1073.936598112766,168.156632040392,171.5563150972789,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
0.8,54.96007939403573,2423.8989196455113,22.05098962284494,5.030651890993469,14.723117036531557,4.218802933580209,1071.7544836393797,169.3595846295219,173.49824890841012,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
0.9,58.750259359122744,2414.6593661294387,26.176791174745222,5.688201262784849,17.381306765939385,4.763822604834158,1069.4052025888443,170.60631054780396,175.53160065656053,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
