data_set_value_component_environment_variable_time,data_set_value_component_PYR_variable_PYR,data_set_value_component_ACP_variable_ACP,data_set_value_component_ACAL_variable_ACAL,data_set_value_component_ACLAC_variable_ACLAC,data_set_value_component_ACET_variable_ACET,data_set_value_component_ATP_variable_ATP,data_set_value_component_ADP_variable_ADP,data_set_value_component_ADP_variable_A_tot,data_set_value_component_NADH_variable_NADH,data_set_value_component_NAD_variable_NAD,data_set_value_component_NAD_variable_NAD_tot,data_set_value_component_ACCOA_variable_ACCOA,data_set_value_component_COA_variable_COA,data_set_value_component_COA_variable_C_tot,data_set_value_component_AC_variable_AC,data_set_value_component_BUT_variable_BUT,data_set_value_component_ETOH_variable_ETOH,data_set_value_component_GLC_variable_GLC,data_set_value_component_LAC_variable_LAC,data_set_value_component_O_variable_O,data_set_value_component_P_variable_P,data_set_value_component_V_GLYC_variable_V_GLYC,data_set_value_component_V_GLYC_variable_V_GLYC_temp,data_set_value_component_V_GLYC_variable_Km_GLC,data_set_value_component_V_GLYC_variable_Km_NAD,data_set_value_component_V_GLYC_variable_Km_ADP,data_set_value_component_V_GLYC_variable_Km_PYR,data_set_value_component_V_GLYC_variable_Km_NADH,data_set_value_component_V_GLYC_variable_Km_ATP,data_set_value_component_V_GLYC_variable_V_GLYC_max,data_set_value_component_V_LDH_variable_V_LDH,data_set_value_component_V_LDH_variable_V_LDH_temp,data_set_value_component_V_LDH_variable_Keq,data_set_value_component_V_LDH_variable_Km_LAC,data_set_value_component_V_LDH_variable_Km_NAD,data_set_value_component_V_LDH_variable_Km_PYR,data_set_value_component_V_LDH_variable_Km_NADH,data_set_value_component_V_LDH_variable_V_LDH_max,data_set_value_component_V_PDH_variable_V_PDH,data_set_value_component_V_PDH_variable_V_PDH_temp,data_set_value_component_V_PDH_variable_Ki,data_set_value_component_V_PDH_variable_Km_NAD,data_set_value_component_V_PDH_variable_Km_COA,data_set_value_component_V_PDH_variable_Km_PYR,data_set_value_component_V_PDH_variable_Km_NADH,data_set_value_component_V_PDH_variable_Km_ACCOA,data_set_value_component_V_PDH_variable_V_PDH_max,data_set_value_component_V_PTA_variable_V_PTA,data_set_value_component_V_PTA_variable_V_PTA_temp,data_set_value_component_V_PTA_variable_Keq,data_set_value_component_V_PTA_variable_Km_P,data_set_value_component_V_PTA_variable_Ki_P,data_set_value_component_V_PTA_variable_Ki_COA,data_set_value_component_V_PTA_variable_Km_ACP,data_set_value_component_V_PTA_variable_Ki_ACP,data_set_value_component_V_PTA_variable_Ki_ACCOA,data_set_value_component_V_PTA_variable_V_PTA_max,data_set_value_component_V_ACK_variable_V_ACK,data_set_value_component_V_ACK_variable_V_ACK_temp,data_set_value_component_V_ACK_variable_Keq,data_set_value_component_V_ACK_variable_Km_AC,data_set_value_component_V_ACK_variable_Km_ATP,data_set_value_component_V_ACK_variable_Km_ADP,data_set_value_component_V_ACK_variable_Km_ACP,data_set_value_component_V_ACK_variable_V_ACK_max,data_set_value_component_V_ACALDH_variable_V_ACALDH,data_set_value_component_V_ACALDH_variable_V_ACALDH_temp,data_set_value_component_V_ACALDH_variable_Keq,data_set_value_component_V_ACALDH_variable_Km_NAD,data_set_value_component_V_ACALDH_variable_Km_NADH,data_set_value_component_V_ACALDH_variable_Km_COA,data_set_value_component_V_ACALDH_variable_Km_ACCOA,data_set_value_component_V_ACALDH_variable_Km_ACAL,data_set_value_component_V_ACALDH_variable_V_ACALDH_max,data_set_value_component_V_ADH_variable_V_ADH,data_set_value_component_V_ADH_variable_V_ADH_temp,data_set_value_component_V_ADH_variable_Keq,data_set_value_component_V_ADH_variable_Km_NAD,data_set_value_component_V_ADH_variable_Km_NADH,data_set_value_component_V_ADH_variable_Km_ETOH,data_set_value_component_V_ADH_variable_Km_ACAL,data_set_value_component_V_ADH_variable_V_ADH_max,data_set_value_component_V_ALS_variable_V_ALS,data_set_value_component_V_ALS_variable_V_ALS_temp,data_set_value_component_V_ALS_variable_N,data_set_value_component_V_ALS_variable_Keq,data_set_value_component_V_ALS_variable_Km_ACLAC,data_set_value_component_V_ALS_variable_Km_PYR,data_set_value_component_V_ALS_variable_V_ALS_max,data_set_value_component_V_ALDC_variable_V_ALDC,data_set_value_component_V_ALDC_variable_V_ALDC_temp,data_set_value_component_V_ALDC_variable_Km_ACLAC,data_set_value_component_V_ALDC_variable_Km_ACET,data_set_value_component_V_ALDC_variable_V_ALDC_max,data_set_value_component_V_ACETEFF_variable_V_ACETEFF,data_set_value_component_V_ACETEFF_variable_V_ACETEFF_temp,data_set_value_component_V_ACETEFF_variable_Km_ACET,data_set_value_component_V_ACETEFF_variable_V_ACETEFF_max,data_set_value_component_V_ACETDH_variable_V_ACETDH,data_set_value_component_V_ACETDH_variable_V_ACETDH_temp,data_set_value_component_V_ACETDH_variable_Keq,data_set_value_component_V_ACETDH_variable_Km_NAD,data_set_value_component_V_ACETDH_variable_Km_NADH,data_set_value_component_V_ACETDH_variable_Km_BUT,data_set_value_component_V_ACETDH_variable_Km_ACET,data_set_value_component_V_ACETDH_variable_V_ACETDH_max,data_set_value_component_V_ATPase_variable_V_ATPase,data_set_value_component_V_ATPase_variable_V_ATPase_temp,data_set_value_component_V_ATPase_variable_N,data_set_value_component_V_ATPase_variable_Km_ATP,data_set_value_component_V_ATPase_variable_V_ATPase_max,data_set_value_component_V_NOX_variable_V_NOX,data_set_value_component_V_NOX_variable_V_NOX_temp,data_set_value_component_V_NOX_variable_Km_NAD,data_set_value_component_V_NOX_variable_Km_NADH,data_set_value_component_V_NOX_variable_Km_O,data_set_value_component_V_NOX_variable_V_NOX_max,data_set_value_component_V_NEALC_variable_V_NEALC,data_set_value_component_V_NEALC_variable_k
0.0,1.0,0.03145,0.11,1e-05,1e-05,0.1,4.9,5.0,3.67,6.33,10.0,0.11,0.89,1.0,0.01,0.01,0.1,15.0,0.1,0.2,10.0,1158.5796612071435,1158.5796612071435,0.1,0.1412,0.04699,2.5,0.08999,0.01867,2397.0,1895.6469198924005,1895.6469198924005,21120.69,100.0,2.4,1.5,0.08,5118.0,1.1134314030817594,1.1134314030817594,46.4159,0.4,0.014,1.0,0.1,0.008,259.0,-6.516921988816401,-6.516921988816401,0.0065,2.6,2.6,0.029,0.7,0.2,0.2,42.0,355.0136277987744,355.0136277987744,174.217,7.0,0.07,0.5,0.16,2700.0,-4.078300610227782,-4.078300610227782,1.0,0.08,0.025,0.008,0.007,10.0,97.0,59.57080858409199,59.57080858409199,12354.9,0.08,0.05,1.0,0.03,162.0,0.05018685162067773,0.05018685162067773,2.4,9000000000000.0,100.0,50.0,600.0,0.00010599988340012828,0.00010599988340012828,10.0,100.0,106.0,0.0003999992000016,0.0003999992000016,5.0,200.0,-0.003311675971227355,-0.003311675971227355,1400.0,0.16,0.02,2.6,0.06,105.0,0.00035472272850531117,0.00035472272850531117,2.58,6.196,900.0,54.53428131760748,54.53428131760748,1.0,0.041,0.2,118.0,3e-09,0.0003
0.1,0.18752581182863154,0.009375152837222605,0.006321155469353594,2.2732727291584964e-05,0.0002758749777390711,3.9854958375128233,1.0145041624871767,5.0,0.21609870556765384,9.783901294432345,10.0,0.3252146992645033,0.6747853007354967,1.0,0.01,0.01,0.1,15.0,0.1,0.2,10.0,207.48180691682197,207.48180691682197,0.1,0.1412,0.04699,2.5,0.08999,0.01867,2397.0,197.11987198452303,197.11987198452303,21120.69,100.0,2.4,1.5,0.08,5118.0,9.593634282106468,9.593634282106468,46.4159,0.4,0.014,1.0,0.1,0.008,259.0,5.063185431940503,5.063185431940503,0.0065,2.6,2.6,0.029,0.7,0.2,0.2,42.0,4.928578032623122,4.928578032623122,174.217,7.0,0.07,0.5,0.16,2700.0,0.9092415701535947,0.9092415701535947,1.0,0.08,0.025,0.008,0.007,10.0,97.0,0.8308250165701541,0.8308250165701541,12354.9,0.08,0.05,1.0,0.03,162.0,0.0009036618915394398,0.0009036618915394398,2.4,9000000000000.0,100.0,50.0,600.0,0.0002409656967459913,0.0002409656967459913,10.0,100.0,106.0,0.011034390287127879,0.011034390287127879,5.0,200.0,-0.01221305285526242,-0.01221305285526242,1400.0,0.16,0.02,2.6,0.06,105.0,212.26683010974136,212.26683010974136,2.58,6.196,900.0,19.36960623802657,19.36960623802657,1.0,0.041,0.2,118.0,6.819818187475489e-09,0.0003
0.2,0.2236891838258189,0.015381183034383614,0.00964896766077166,4.619746382874818e-05,0.00034071569737911854,3.9913119701568016,1.0086880298431984,5.0,0.1738823104596565,9.826117689540343,10.0,0.4664959101951021,0.5335040898048979,1.0,0.01,0.01,0.1,15.0,0.1,0.2,10.0,207.4836003614881,207.4836003614881,0.1,0.1412,0.04699,2.5,0.08999,0.01867,2397.0,198.2232174827448,198.2232174827448,21120.69,100.0,2.4,1.5,0.08,5118.0,9.148140288182494,9.148140288182494,46.4159,0.4,0.014,1.0,0.1,0.008,259.0,7.845770922284627,7.845770922284627,0.0065,2.6,2.6,0.029,0.7,0.2,0.2,42.0,7.829216113026697,7.829216113026697,174.217,7.0,0.07,0.5,0.16,2700.0,0.9624122134398673,0.9624122134398673,1.0,0.08,0.025,0.008,0.007,10.0,97.0,0.9537607966593755,0.9537607966593755,12354.9,0.08,0.05,1.0,0.03,162.0,0.0013798535224954795,0.0013798535224954795,2.4,9000000000000.0,100.0,50.0,600.0,0.0004896891858969607,0.0004896891858969607,10.0,100.0,106.0,0.013627699260953268,0.013627699260953268,5.0,200.0,-0.013337614019305204,-0.013337614019305204,1400.0,0.16,0.02,2.6,0.06,105.0,215.29795808876278,215.29795808876278,2.58,6.196,900.0,16.60704855019979,16.60704855019979,1.0,0.041,0.2,118.0,1.3859239148624453e-08,0.0003
0.30000000000000004,0.2279828644881103,0.016011704702564855,0.00997602795208569,6.004377057844184e-05,0.00034871082649138516,3.9918745019610102,1.0081254980389898,5.0,0.17005527348591837,9.829944726514082,10.0,0.4792722168087414,0.5207277831912587,1.0,0.01,0.01,0.1,15.0,0.1,0.2,10.0,207.47447703661578,207.47447703661578,0.1,0.1412,0.04699,2.5,0.08999,0.01867,2397.0,198.35227335170168,198.35227335170168,21120.69,100.0,2.4,1.5,0.08,5118.0,9.110339880810148,9.110339880810148,46.4159,0.4,0.014,1.0,0.1,0.008,259.0,8.121749382010472,8.121749382010472,0.0065,2.6,2.6,0.029,0.7,0.2,0.2,42.0,8.120246318662334,8.120246318662334,174.217,7.0,0.07,0.5,0.16,2700.0,0.958542633794607,0.958542633794607,1.0,0.08,0.025,0.008,0.007,10.0,97.0,0.957769226109644,0.957769226109644,12354.9,0.08,0.05,1.0,0.03,162.0,0.0014443337168209384,0.0014443337168209384,2.4,9000000000000.0,100.0,50.0,600.0,0.0006364579272004091,0.0006364579272004091,10.0,100.0,106.0,0.013947460333571334,0.013947460333571334,5.0,200.0,-0.013332700142420644,-0.013332700142420644,1400.0,0.16,0.02,2.6,0.06,105.0,215.59339034264602,215.59339034264602,2.58,6.196,900.0,16.33860734923221,16.33860734923221,1.0,0.041,0.2,118.0,1.8013131173532552e-08,0.0003
0.4,0.22837549435506577,0.016068260457871072,0.010005106373654786,6.546759136889824e-05,0.00034962766775201344,3.991924640654862,1.008075359345138,5.0,0.1697149483652636,9.830285051634736,10.0,0.48040158314212195,0.519598416857878,1.0,0.01,0.01,0.1,15.0,0.1,0.2,10.0,207.47362882347306,207.47362882347306,0.1,0.1412,0.04699,2.5,0.08999,0.01867,2397.0,198.36411019593007,198.36411019593007,21120.69,100.0,2.4,1.5,0.08,5118.0,9.107139231201696,9.107139231201696,46.4159,0.4,0.014,1.0,0.1,0.008,259.0,8.14636413579871,8.14636413579871,0.0065,2.6,2.6,0.029,0.7,0.2,0.2,42.0,8.14623092937261,8.14623092937261,174.217,7.0,0.07,0.5,0.16,2700.0,0.9581191378792233,0.9581191378792233,1.0,0.08,0.025,0.008,0.007,10.0,97.0,0.9580507652865813,0.9580507652865813,12354.9,0.08,0.05,1.0,0.03,162.0,0.0014503343508372197,0.0014503343508372197,2.4,9000000000000.0,100.0,50.0,600.0,0.000693949499150648,0.000693949499150648,10.0,100.0,106.0,0.0139841288624086,0.0139841288624086,5.0,200.0,-0.013293147696894533,-0.013293147696894533,1400.0,0.16,0.02,2.6,0.06,105.0,215.61974179931877,215.61974179931877,2.58,6.196,900.0,16.31458036405949,16.31458036405949,1.0,0.041,0.2,118.0,1.964027741066947e-08,0.0003
0.5,0.22841039107123767,0.016073269025885347,0.010007676778638555,6.740373348865717e-05,0.00034977422625470764,3.9919290805876675,1.0080709194123325,5.0,0.16968477333388635,9.830315226666114,10.0,0.4805014737151158,0.5194985262848841,1.0,0.01,0.01,0.1,15.0,0.1,0.2,10.0,207.47355485596717,207.47355485596717,0.1,0.1412,0.04699,2.5,0.08999,0.01867,2397.0,198.36515994621416,198.36515994621416,21120.69,100.0,2.4,1.5,0.08,5118.0,9.106860916055348,9.106860916055348,46.4159,0.4,0.014,1.0,0.1,0.008,259.0,8.148543047973742,8.148543047973742,0.0065,2.6,2.6,0.029,0.7,0.2,0.2,42.0,8.148531154135728,8.148531154135728,174.217,7.0,0.07,0.5,0.16,2700.0,0.9580806264140959,0.9580806264140959,1.0,0.08,0.025,0.008,0.007,10.0,97.0,0.958074533069756,0.958074533069756,12354.9,0.08,0.05,1.0,0.03,162.0,0.0014508748505400032,0.0014508748505400032,2.4,9000000000000.0,100.0,50.0,600.0,0.0007144722601301657,0.0007144722601301657,10.0,100.0,106.0,0.013989990382576032,0.013989990382576032,5.0,200.0,-0.013276130329761915,-0.013276130329761915,1400.0,0.16,0.02,2.6,0.06,105.0,215.62207545395728,215.62207545395728,2.58,6.196,900.0,16.312448770693454,16.312448770693454,1.0,0.041,0.2,118.0,2.022112004659715e-08,0.0003
0.6000000000000001,0.22841328560034876,0.016073680864452006,0.010007887053480304,6.807929592463977e-05,0.00034980941903262064,3.99192944616967,1.00807055383033,5.0,0.169682274871974,9.830317725128026,10.0,0.4805096786108344,0.5194903213891656,1.0,0.01,0.01,0.1,15.0,0.1,0.2,10.0,207.47354920615103,207.47354920615103,0.1,0.1412,0.04699,2.5,0.08999,0.01867,2397.0,198.3652502637488,198.3652502637488,21120.69,100.0,2.4,1.5,0.08,5118.0,9.106839501369754,9.106839501369754,46.4159,0.4,0.014,1.0,0.1,0.008,259.0,8.148721958254752,8.148721958254752,0.0065,2.6,2.6,0.029,0.7,0.2,0.2,42.0,8.148720282296376,8.148720282296376,174.217,7.0,0.07,0.5,0.16,2700.0,0.9580772987230681,0.9580772987230681,1.0,0.08,0.025,0.008,0.007,10.0,97.0,0.9580762973138103,0.9580762973138103,12354.9,0.08,0.05,1.0,0.03,162.0,0.0014509219773552954,0.0014509219773552954,2.4,9000000000000.0,100.0,50.0,600.0,0.0007216330996332943,0.0007216330996332943,10.0,100.0,106.0,0.013991397896750883,0.013991397896750883,5.0,200.0,-0.013269936021460307,-0.013269936021460307,1400.0,0.16,0.02,2.6,0.06,105.0,215.62226760710817,215.62226760710817,2.58,6.196,900.0,16.312272267919486,16.312272267919486,1.0,0.041,0.2,118.0,2.042378877739193e-08,0.0003
0.7000000000000001,0.2284138198047635,0.01607375676312274,0.010007925767415382,6.831407163780689e-05,0.0003498208390085947,3.991929514076729,1.008070485923271,5.0,0.16968180551804232,9.830318194481958,10.0,0.48051120360148974,0.5194887963985102,1.0,0.01,0.01,0.1,15.0,0.1,0.2,10.0,207.47354833036994,207.47354833036994,0.1,0.1412,0.04699,2.5,0.08999,0.01867,2397.0,198.36526001137608,198.36526001137608,21120.69,100.0,2.4,1.5,0.08,5118.0,9.106835536097405,9.106835536097405,46.4159,0.4,0.014,1.0,0.1,0.008,259.0,8.148755335836745,8.148755335836745,0.0065,2.6,2.6,0.029,0.7,0.2,0.2,42.0,8.148755131765014,8.148755131765014,174.217,7.0,0.07,0.5,0.16,2700.0,0.9580766643137042,0.9580766643137042,1.0,0.08,0.025,0.008,0.007,10.0,97.0,0.9580765671013861,0.9580765671013861,12354.9,0.08,0.05,1.0,0.03,162.0,0.0014509311644891813,0.0014509311644891813,2.4,9000000000000.0,100.0,50.0,600.0,0.00072412167946219,0.00072412167946219,10.0,100.0,106.0,0.013991854631878466,0.013991854631878466,5.0,200.0,-0.0132677743263051,-0.0132677743263051,1400.0,0.16,0.02,2.6,0.06,105.0,215.6223032996809,215.6223032996809,2.58,6.196,900.0,16.312239110457817,16.312239110457817,1.0,0.041,0.2,118.0,2.0494221491342064e-08,0.0003
0.8,0.22841373393929815,0.016073743724847323,0.010007918908593033,6.839517860091758e-05,0.0003498243212787179,3.991929502779509,1.008070497220491,5.0,0.16968187854401798,9.830318121455981,10.0,0.4805109459478804,0.5194890540521195,1.0,0.01,0.01,0.1,15.0,0.1,0.2,10.0,207.47354863947032,207.47354863947032,0.1,0.1412,0.04699,2.5,0.08999,0.01867,2397.0,198.36525641952335,198.36525641952335,21120.69,100.0,2.4,1.5,0.08,5118.0,9.106836522429914,9.106836522429914,46.4159,0.4,0.014,1.0,0.1,0.008,259.0,8.148749737830508,8.148749737830508,0.0065,2.6,2.6,0.029,0.7,0.2,0.2,42.0,8.14874914149753,8.14874914149753,174.217,7.0,0.07,0.5,0.16,2700.0,0.9580767279751026,0.9580767279751026,1.0,0.08,0.025,0.008,0.007,10.0,97.0,0.9580764598323027,0.9580764598323027,12354.9,0.08,0.05,1.0,0.03,162.0,0.0014509302161529757,0.0014509302161529757,2.4,9000000000000.0,100.0,50.0,600.0,0.0007249813984852465,0.0007249813984852465,10.0,100.0,106.0,0.013991993903194612,0.013991993903194612,5.0,200.0,-0.013267019120909706,-0.013267019120909706,1400.0,0.16,0.02,2.6,0.06,105.0,215.62229736175806,215.62229736175806,2.58,6.196,900.0,16.312244269373778,16.312244269373778,1.0,0.041,0.2,118.0,2.0518553580275273e-08,0.0003
0.9,0.22841389996220002,0.01607376751959178,0.010007931129016741,6.84238319008469e-05,0.0003498258880868602,3.991929523908655,1.008070476091345,5.0,0.16968173453645483,9.830318265463545,10.0,0.48051142093848764,0.5194885790615124,1.0,0.01,0.01,0.1,15.0,0.1,0.2,10.0,207.47354830079232,207.47354830079232,0.1,0.1412,0.04699,2.5,0.08999,0.01867,2397.0,198.3652610085329,198.3652610085329,21120.69,100.0,2.4,1.5,0.08,5118.0,9.10683521496082,9.10683521496082,46.4159,0.4,0.014,1.0,0.1,0.008,259.0,8.148760104317285,8.148760104317285,0.0065,2.6,2.6,0.029,0.7,0.2,0.2,42.0,8.14876006862023,8.14876006862023,174.217,7.0,0.07,0.5,0.16,2700.0,0.9580765372257419,0.9580765372257419,1.0,0.08,0.025,0.008,0.007,10.0,97.0,0.9580765693507501,0.9580765693507501,12354.9,0.08,0.05,1.0,0.03,162.0,0.0014509328743822327,0.0014509328743822327,2.4,9000000000000.0,100.0,50.0,600.0,0.0007252851182351701,0.0007252851182351701,10.0,100.0,106.0,0.013992056566751478,0.013992056566751478,5.0,200.0,-0.013266757916826192,-0.013266757916826192,1400.0,0.16,0.02,2.6,0.06,105.0,215.62230846743176,215.62230846743176,2.58,6.196,900.0,16.312234095966417,16.312234095966417,1.0,0.041,0.2,118.0,2.0527149570254066e-08,0.0003
