Vthresh,a,b,c,d,i,u,v,Time
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800058229563604,-63.790104153863695,0.58
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80006023709594,-63.78993908387982,0.59
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800062278029806,-63.78977420438573,0.6
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80006435233382,-63.78960951549692,0.61
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80006645997655,-63.78944501732854,0.62
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80006860092654,-63.78928070999539,0.63
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80007077515229,-63.78911659361189,0.64
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80007298262232,-63.78895266829212,0.65
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80007522330505,-63.78878893414979,0.66
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80007749716892,-63.78862539129826,0.67
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80007980418232,-63.78846203985053,0.68
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80008214431361,-63.788298879919225,0.69
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80008451753114,-63.788135911616635,0.7
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800086923803185,-63.787973135054685,0.71
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80008936309804,-63.78781055034493,0.72
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80009183538394,-63.787648157598575,0.73
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800094340629094,-63.78748595692647,0.74
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80009687880168,-63.78732394843909,0.75
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80009944986987,-63.78716213224658,0.76
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80010205380176,-63.787000508458696,0.77
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800104690565455,-63.78683907718486,0.78
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80010736012902,-63.78667783853411,0.79
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800110062460476,-63.78651679261515,0.8
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800112797527824,-63.78635593953632,0.81
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80011556529904,-63.78619527940559,0.82
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80011836574206,-63.78603481233058,0.83
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80012119882479,-63.78587453841854,0.84
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800124064515124,-63.78571445777638,0.85
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800126962780894,-63.78555457051065,0.86
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80012989358993,-63.78539487672751,0.87
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80013285691002,-63.7852353765328,0.88
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80013585270892,-63.785076070032,0.89
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80013888095435,-63.78491695733019,0.9
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80014194161402,-63.78475803853214,0.91
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.8001450346556,-63.78459931374223,0.92
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800148160046724,-63.78444078306449,0.93
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800151317754995,-63.7842824466026,0.94
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80015450774799,-63.78412430445988,0.95
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80015772999326,-63.78396635673927,0.96
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80016098445832,-63.78380860354338,0.97
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80016427111066,-63.78365104497444,0.98
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800167589917734,-63.783493681134345,0.99
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80017094084696,-63.7833365121246,1.0
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80017432386575,-63.783179538046376,1.01
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80017773894146,-63.78302275900048,1.02
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80018118604142,-63.78286617508735,1.03
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80018466513294,-63.78270978640708,1.04
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800188176183305,-63.7825535930594,1.05
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80019171915974,-63.78239759514367,1.06
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80019529402948,-63.78224179275892,1.07
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80019890075969,-63.782086186003774,1.08
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80020253931754,-63.78193077497655,1.09
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800206209670144,-63.78177555977518,1.1
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.8002099117846,-63.78162054049724,1.11
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80021364562796,-63.78146571723994,1.12
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80021741116728,-63.78131109010014,1.13
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80022120836954,-63.78115665917436,1.14
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80022503720173,-63.78100242455872,1.15
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800228897630774,-63.780848386349014,1.16
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.8002327896236,-63.780694544640674,1.17
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80023671314708,-63.78054089952875,1.18
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80024066816807,-63.78038745110797,1.19
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.8002446546534,-63.78023419947267,1.2
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800248672569836,-63.780081144716846,1.21
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80025272188416,-63.77992828693412,1.22
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800256802563105,-63.779775626217784,1.23
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80026091457336,-63.77962316266074,1.24
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80026505788159,-63.77947089635555,1.25
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80026923245445,-63.77931882739441,1.26
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80027343825854,-63.77916695586916,1.27
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800277675260446,-63.779015281871274,1.28
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80028194342672,-63.77886380549189,1.29
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800286242723864,-63.77871252682176,1.3
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80029057311838,-63.77856144595128,1.31
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800294934576726,-63.77841056297052,1.32
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80029932706533,-63.77825987796915,1.33
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80030375055059,-63.7781093910365,1.34
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80030820499887,-63.77795910226155,1.35
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80031269037651,-63.777809011732906,1.36
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800317206649815,-63.77765911953882,1.37
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80032175378506,-63.777509425767185,1.38
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80032633174851,-63.77735993050554,1.39
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800330940506356,-63.777210633841065,1.4
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.8003355800248,-63.777061535860575,1.41
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80034025027,-63.776912636650536,1.42
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80034495120807,-63.776763936297044,1.43
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80034968280511,-63.77661543488584,1.44
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80035444502719,-63.77646713250232,1.45
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80035923784035,-63.776319029231495,1.46
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80036406121058,-63.77617112515804,1.47
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80036891510386,-63.77602342036626,1.48
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80037379948614,-63.77587591494011,1.49
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80037871432334,-63.77572860896318,1.5
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80038365958132,-63.7755815025187,1.51
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80038863522596,-63.77543459568954,1.52
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80039364122307,-63.775287888558225,1.53
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800398677538446,-63.775141381206915,1.54
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800403769662296,-63.77499512450612,1.55
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80040890501945,-63.77484909358332,1.56
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80041407088146,-63.774703263260676,1.57
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80041926721497,-63.77455763362084,1.58
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.8004244939866,-63.774412204746106,1.59
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80042975116292,-63.77426697671842,1.6
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80043503871051,-63.77412194961938,1.61
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800440356595885,-63.773977123530194,1.62
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80044570478554,-63.77383249853176,1.63
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800451083245946,-63.77368807470459,1.64
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80045649194356,-63.77354385212884,1.65
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80046193084477,-63.77339983088432,1.66
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80046739991598,-63.773256011050485,1.67
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800472899123534,-63.77311239270643,1.68
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800478428433756,-63.772968975930894,1.69
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800483987812946,-63.772825760802256,1.7
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800489577227374,-63.77268274739855,1.71
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80049519664328,-63.77253993579744,1.72
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80050084602687,-63.772397326076245,1.73
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800506525344325,-63.77225491831192,1.74
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80051223456179,-63.772112712581084,1.75
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80051797364541,-63.77197070895997,1.76
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80052374256126,-63.771828907524466,1.77
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80052954127541,-63.771687308350124,1.78
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800535369753895,-63.771545911512106,1.79
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800541227962725,-63.77140471708525,1.8
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80054711586788,-63.77126372514402,1.81
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80055303343531,-63.77112293576251,1.82
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80055898063093,-63.77098234901451,1.83
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80056495742064,-63.77084196497339,1.84
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80057096377029,-63.770701783712205,1.85
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800576999645735,-63.77056180530365,1.86
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80058306501276,-63.77042202982004,1.87
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80058915983715,-63.770282457333366,1.88
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80059528408466,-63.770143087915244,1.89
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80060143772099,-63.77000392163693,1.9
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80060762071185,-63.76986495856934,1.91
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80061383302289,-63.769726198783026,1.92
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80062007461973,-63.769587642348185,1.93
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800626345468,-63.76944928933465,1.94
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80063264553325,-63.76931113981191,1.95
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80063897478104,-63.7691731938491,1.96
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800645333176874,-63.76903545151498,1.97
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80065172068625,-63.768897912877975,1.98
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80065813727462,-63.76876057800614,1.99
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800664582907416,-63.768623446967176,2.0
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80067105755004,-63.76848651982844,2.01
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80067756116786,-63.76834979665692,2.02
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80068409372622,-63.76821327751926,2.03
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80069065519044,-63.76807696248173,2.04
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80069724552579,-63.767940851610255,2.05
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80070386469754,-63.76780494497041,2.06
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80071051267091,-63.767669242627406,2.07
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800717189411095,-63.767533744646094,2.08
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800723894883276,-63.76739845109098,2.09
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80073062905259,-63.76726336202621,2.1
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80073739188414,-63.76712847751558,2.11
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800744183343014,-63.7669937976225,2.12
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80075100339427,-63.76685932241006,2.13
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80075785200292,-63.76672505194099,2.14
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80076472913397,-63.766590986277635,2.15
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80077163475239,-63.76645712548202,2.16
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800778568823105,-63.76632346961579,2.17
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800785531311035,-63.766190018740254,2.18
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800792522181055,-63.766056772916336,2.19
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80079954139802,-63.76592373220463,2.2
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800806588926754,-63.765790896665365,2.21
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80081366473205,-63.76565826635841,2.22
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80082076877866,-63.76552584134328,2.23
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80082790103133,-63.76539362167915,2.24
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80083506145477,-63.76526160742482,2.25
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80084225001365,-63.765129798638725,2.26
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80084946667263,-63.76499819537898,2.27
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800856711396314,-63.764866797703306,2.28
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80086398414931,-63.76473560566909,2.29
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80087128489617,-63.764604619333355,2.3
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80087861360143,-63.76447383875277,2.31
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80088597022959,-63.76434326398366,2.32
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80089335474512,-63.76421289508197,2.33
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80090076711249,-63.764082732103304,2.34
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.8009082072961,-63.76395277510291,2.35
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80091567526034,-63.763823024135675,2.36
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80092317096957,-63.76369347925613,2.37
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80093069438813,-63.76356414051847,2.38
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80093824548031,-63.76343500797649,2.39
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80094582421039,-63.76330608168367,2.4
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800953430542606,-63.76317736169313,2.41
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80096106444118,-63.76304884805761,2.42
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800968725870305,-63.762920540829505,2.43
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80097641479413,-63.76279244006086,2.44
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80098413117678,-63.762664545803375,2.45
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.800991874982365,-63.76253685810836,2.46
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80099964617495,-63.7624093770268,2.47
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80100744471858,-63.76228210260931,2.48
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80101527057726,-63.76215503490616,2.49
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80102312371498,-63.76202817396724,2.5
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80103100409569,-63.761901519842105,2.51
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80103891168333,-63.761775072579965,2.52
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80104684644178,-63.76164883222964,2.53
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80105480833492,-63.76152279883962,2.54
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80106279732659,-63.76139697245803,2.55
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80107081338059,-63.761271353132635,2.56
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80107885646071,-63.761145940910865,2.57
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.8010869265307,-63.76102073583976,2.58
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80109502355429,-63.76089573796603,2.59
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80110314749516,-63.76077094733603,2.6
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.801111298317,-63.76064636399573,2.61
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80111947598342,-63.76052198799079,2.62
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.801127680458045,-63.76039781936647,2.63
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.801135911704456,-63.7602738581677,2.64
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80114416968619,-63.76015010443904,2.65
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80115245436678,-63.76002655822471,2.66
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80116076570972,-63.75990321956856,2.67
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80116910367846,-63.759780088514084,2.68
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80117746823645,-63.759657165104436,2.69
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80118585934709,-63.75953444938239,2.7
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80119427697375,-63.75941194139039,2.71
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.8012027210798,-63.7592896411705,2.72
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80121119162853,-63.759167548764445,2.73
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.801219688583245,-63.75904566421359,2.74
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80122821190721,-63.75892398755893,2.75
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80123676156365,-63.75880251884113,2.76
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80124533751577,-63.758681258100474,2.77
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.801253939726756,-63.75856020537691,2.78
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.801262568159736,-63.75843936071002,2.79
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.801271222777835,-63.75831872413902,2.8
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80127990354414,-63.758198295702805,2.81
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.801288610421715,-63.75807807543986,2.82
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80129734337358,-63.75795806338837,2.83
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.801306102362744,-63.75783825958612,2.84
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80131488735218,-63.75771866407057,2.85
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80132369830483,-63.75759927687881,2.86
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.8013325351836,-63.757480098047566,2.87
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80134139795138,-63.75736112761322,2.88
30.0,-0.02,-1.0,-60.0,8.0,80.0,63.80135028657104,-63.75724236561181,2.89
