Time,Gsbg_cell,L_cell,Gsa_gdp_cell,Gsa_gtp_cell,b1AR_S464_cell,PDEcAMP_cell,PDE_cell,ATP_cell,b1AR_cell,Gs_cell,A2RC_cell,A2R_cell,PKAC_cell,ARC_cell,PKAC_AKAR_cell,Propranolol_cell,b1ARinhib_cell,light_spot_cell,AC_cell,PKI_cell,PKAC_PKI_cell,RC_cell,b1AR_Gs_cell,cAMP_cell,GsAC_cell,IBMX_cell,PDE_IBMX_cell,Fsk_cell,FskAC_cell,b1AR_p_cell,L_b1AR_cell,AKAR_cell,AKARp_cell,PP_cell,PP_AKARp_cell,DMNB_cAMP_cell,L_b1AR_Gs_cell,k_ac_gsa_cAMP_synthesis_GsAC,Vmax_cAMP_synthesis_GsAC,ton_global_light_cAMP_photolysis,toff_global_light_cAMP_photolysis,ton_local_light_cAMP_photolysis,toff_local_light_cAMP_photolysis,light_cAMP_photolysis,kfsk_cAMP_synthesis_FskAC,Vmax_cAMP_synthesis_FskAC,Kf_inhibit_PDE,Kr_inhibit_PDE,ar_for_add_propranolol,t_propadd,Propranolol_pipette,tauPropranolol,ar_for_add_Ligand,t_Ladd,L_pipette,tauL,Ratio_AKARp_AKARtot,ec,cell,membrane,cAMP_synthesis_GsAC,bind_b1AR_propranolol,add_propranolol,cAMP_photolysis,LRG_activation,bind_Lb1AR_Gs,desens_bark,bind_cAMP_ARC,bind_b1AR_Gs,bind_PDEcAMP,Gs_gtp_hydrolysis,Gs_reassociation,bind_FskAC,bind_AKARp_PP,desens_pka,bind_L_b1ARGs,bind_L_b1AR,bind_A2R_PKAC,inhib_PKAC,bind_RC_cAMP,cAMP_synthesis_FskAC,add_Ligand,bind_Gs_AC,resens_bark,bind_PKAC_AKAR,inhibit_PDE,AKARp_dephosph,AKAR_phosph,RG_activation,cAMP_degradation
2.07,0.024186777135896523,0.0,0.000577160467452703,0.021118421738406692,0.0,4.728749162232433e-05,0.013952712508377676,5000.0,0.011836118146209912,3.804449341307594,4.2148329091314367e-07,0.0011674109335225386,1.1439101595670197e-05,0.0005701012946184545,5.4329173626646195e-06,0.0,0.0,0.0,0.04720880506996284,0.17884946108543542,0.0011505389145642054,1.1782620662885654,0.0013638815565068538,0.004424124079735547,0.002491194930037161,0.0,0.0,0.0,0.0,2.972832081197326e-10,0.0,9.99986128477617,0.00012165493689814656,0.66998837263042,1.1627369579734796e-05,3.01,0.0,2.5,0.006227987325092902,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.2165493689814645e-05,1.0,0.25,0.25,0.001464719502608867,0.0,0.0,0.0,0.0,0.0,0.0,0.0004577415670780895,0.005455130065245228,6.369806922985367e-05,0.004223684347681339,0.004222794608373337,0.0,2.8951534175519072e-05,1.2169159641109983e-10,0.0,0.0,0.00045765881636813575,0.0004539423431935795,0.0005129367233822624,0.0,0.0,0.0001243708047106995,0.0,7.454114080167676e-05,0.0,2.470816035693644e-05,7.334438439597236e-05,0.005455526226027415,5.910936452790541e-05
2.08,0.024235908175731458,0.0,0.0005771958663551462,0.021162560990596106,0.0,4.747021961922674e-05,0.013952529780380774,5000.0,0.011836133930501359,3.80440022605694,4.2478540924876733e-07,0.0011857879340488719,1.1539779215082926e-05,0.0005722991457855297,5.480734868175499e-06,0.0,0.0,0.0,0.04720384868121977,0.178831232580034,0.0011687674199656153,1.1782414881347538,0.0013638657673263367,0.004441261081005581,0.0024961513187802386,0.0,0.0,0.0,0.0,3.0217227885121335e-10,0.0,9.999859285822017,0.00012343584227786171,0.669988202399154,1.1797600845708003e-05,3.01,0.0,2.5,0.0062403782969505965,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.2343584227786158e-05,1.0,0.25,0.25,0.0014676336540335362,0.0,0.0,0.0,0.0,0.0,0.0,0.0004612704629255084,0.005455069767620557,6.38854975454281e-05,0.0042325121981192215,0.004231631969959515,0.0,2.9338039853509662e-05,1.2276154033295546e-10,0.0,0.0,0.0004611881086271309,0.00045747986418540347,0.0005159681998099241,0.0,0.0,0.00012344979877185192,0.0,7.518402714935812e-05,0.0,2.5069901797129508e-05,7.398992072036924e-05,0.005455463069305347,5.933777452403343e-05
2.09,0.024284684478779593,0.0,0.0005772308874762236,0.021206382584426794,0.0,4.7651311733636255e-05,0.013952348688266364,5000.0,0.01183614960079845,3.8043514654291206,4.280715635915233e-07,0.0012043057325094933,1.164023057621605e-05,0.0005744771408364059,5.528444898174445e-06,0.0,0.0,0.0,0.0471989289931234,0.1788128629429645,0.0011871370570351047,1.178220789055088,0.0013638500920974252,0.004458245048800642,0.002501071006876608,0.0,0.0,0.0,0.0,3.0710409891755555e-10,0.0,9.999857275694358,0.00012522704425183405,0.6699880311834975,1.1968816502331251e-05,3.01,0.0,2.5,0.0062526775171915195,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.2522704425183391e-05,1.0,0.25,0.25,0.0014705262269970648,0.0,0.0,0.0,0.0,0.0,0.0,0.00046478062612323933,0.00545500990521397,6.407105121912851e-05,0.004241276516885359,0.00424040566706422,0.0,2.9726328224063264e-05,1.238290521846887e-10,0.0,0.0,0.0004646986735755613,0.000460998885810601,0.0005189829885205999,0.0,0.0,0.00012253576318144166,0.0,7.582538916766496e-05,0.0,2.543373506745391e-05,7.463400612535502e-05,0.005455400368389701,5.956413966704532e-05
2.1,0.024333108600635707,0.0,0.0005772655360784927,0.021249888792517106,0.0,4.783077488964785e-05,0.013952169225110353,5000.0,0.011836165157921637,3.804303056869362,4.3134154483628e-07,0.0012229635751368323,1.1740449601524147e-05,0.0005766353629806202,5.576044565574789e-06,0.0,0.0,0.0,0.04719404572795986,0.17879435291902987,0.0012056470809697355,1.1781999697203351,0.0013638345299997676,0.004475076622693976,0.0025059542720401416,0.0,0.0,0.0,0.0,3.1207856973421664e-10,0.0,9.999855254538044,0.00012702841324033733,0.6699878589958382,1.2141004161586006e-05,3.01,0.0,2.5,0.006264885680100354,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.270284132403372e-05,1.0,0.25,0.25,0.0014733973847837144,0.0,0.0,0.0,0.0,0.0,0.0,0.0004682718247904325,0.005454950474897302,6.425474465486525e-05,0.004249977758503421,0.004249116156692651,0.0,3.0116371857537988e-05,1.2489406724735174e-10,0.0,0.0,0.0004681902791100828,0.00046449916832226124,0.0005219809278382836,0.0,0.0,0.00012162864301434873,0.0,7.646519034244098e-05,0.0,2.579963384337026e-05,7.527660163525965e-05,0.00545533811999907,5.978846861205981e-05
2.11,0.024381183078549102,0.0,0.0005772998173264506,0.021293081871425708,0.0,4.800861623730379e-05,0.013951991383762696,5000.0,0.011836180602685492,3.8042549978412294,4.3459515272251633e-07,0.001241760699077115,1.1840430419704112e-05,0.0005787738981873306,5.6235310812578834e-06,0.0,0.0,0.0,0.047189198610203036,0.17877570326242345,0.0012242967375761548,1.1781790308075801,0.0013638190802188921,0.00449175646358168,0.0025108013897969725,0.0,0.0,0.0,0.0,3.1709559017195097e-10,0.0,9.99985322249831,0.00012883981922764734,0.6699876858486061,1.2314151393721287e-05,3.01,0.0,2.5,0.006277003474492431,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.2883981922764718e-05,1.0,0.25,0.25,0.0014762472893914465,0.0,0.0,0.0,0.0,0.0,0.0,0.0004717438369175952,0.0054548914735637055,6.443659233926723e-05,0.004258616374285142,0.004257763892578367,0.0,3.0508143358795592e-05,1.2595652300043956e-10,0.0,0.0,0.00047166270300141584,0.00046798048192429073,0.000524961863536566,0.0,0.0,0.0001207283838081108,0.0,7.710339545740491e-05,0.0,2.6167571711657737e-05,7.591766959698143e-05,0.0054552763208755685,6.001077029662974e-05
2.12,0.024428910431554908,0.0,0.0005773337362888851,0.021335964061762098,0.0,4.8184843144659455e-05,0.013951815156855339,5000.0,0.01183619593589875,3.804207285826496,4.378321957256867e-07,0.001260696332782801,1.1940167363571631e-05,0.00058089283508908,5.670901753064619e-06,0.0,0.0,0.0,0.04718438736649605,0.17875691473633346,0.0012430852636661667,1.1781579729999296,0.0013638037419461675,0.0045082852529399215,0.0025156126335039563,0.0,0.0,0.0,0.0,3.221550566442732e-10,0.0,9.999851179720714,0.00013066113181311035,0.6699875117542677,1.2488245732137185e-05,3.01,0.0,2.5,0.006289031583759891,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.306611318131102e-05,1.0,0.25,0.25,0.0014790761015427776,0.0,0.0,0.0,0.0,0.0,0.0,0.0004751964502451087,0.005454832898115214,6.461660883432668e-05,0.00426719281235242,0.004266349325207125,0.0,3.0901615375476116e-05,1.2701635909923734e-10,0.0,0.0,0.0004751157327729529,0.000471442606653573,0.0005279256487453754,0.0,0.0,0.0001198349315597036,0.0,7.77399705793845e-05,0.0,2.6537522180791517e-05,7.655717366637236e-05,0.00545521496778467,6.023105393082432e-05
2.13,0.024476293160604453,0.0,0.000577367297941159,0.02137853758829636,0.0,4.835946318994814e-05,0.01395164053681005,5000.0,0.011836211158364354,3.804159918325014,4.410524909453316e-07,0.0012797696964002066,1.2039654967843778e-05,0.0005829922648867411,5.718153984742328e-06,0.0,0.0,0.0,0.04717961172563304,0.17873798811255198,0.0012620118874476223,1.1781367969862193,0.0013637885143787571,0.00452466369209128,0.0025203882743669625,0.0,0.0,0.0,0.0,3.272568631940192e-10,0.0,9.999849126351089,0.00013249222026134484,0.6699873367253217,1.2663274678185555e-05,3.01,0.0,2.5,0.006300970685917406,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.3249222026134467e-05,1.0,0.25,0.25,0.0014818839806955328,0.0,0.0,0.0,0.0,0.0,0.0,0.00047862946213818883,0.005454774745494717,6.479480877018967e-05,0.004275707517659272,0.004274872901840544,0.0,3.1296760606064344e-05,1.2807351735116768e-10,0.0,0.0,0.0004785491655757163,0.00047488533225804094,0.0005308721438619379,0.0,0.0,0.00011894823272218247,0.0,7.837488304306486e-05,0.0,2.6909458691144305e-05,7.719507879402143e-05,0.005455154057515029,6.044932898743517e-05
2.14,0.0245233337486947,0.0,0.0005774005071674293,0.021420804660068286,0.0,4.853248415384907e-05,0.013951467515846151,5000.0,0.01183622627087949,3.804112892854583,4.442558639903236e-07,0.0012989800021521209,1.2138887966836646e-05,0.0005850722812556977,5.765285274851295e-06,0.0,0.0,0.0,0.047174871418540994,0.17871892417108917,0.0012810758289104347,1.1781155034607254,0.0013637733967195823,0.004540892501480616,0.0025251285814590135,0.0,0.0,0.0,0.0,3.324009015789594e-10,0.0,9.999847062535482,0.00013433295355155575,0.6699871607742941,1.2839225705885854e-05,3.01,0.0,2.5,0.006312821453647534,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.3433295355155557e-05,1.0,0.25,0.25,0.0014846710850535123,0.0,0.0,0.0,0.0,0.0,0.0,0.0004820426794585063,0.005454717012645105,6.49712068380992e-05,0.004284160932013658,0.004283335066539567,0.0,3.1693551807748105e-05,1.2912794169123293e-10,0.0,0.0,0.000481962808060095,0.00047830845807108463,0.0005338012164479711,0.0,0.0,0.00011806823419990842,0.0,7.900810143538634e-05,0.0,2.728335462500744e-05,7.783135121049247e-05,0.005455093586878329,6.0665605192311334e-05
2.15,0.024570034660996738,0.0,0.0005774333687628,0.021462767470495716,0.0,4.8703914011862356e-05,0.013951296085988137,5000.0,0.011836241274235637,3.8040662069508233,4.474421488613663e-07,0.0013183264547151781,1.2237861292090825e-05,0.0005871329802533027,5.812293215636996e-06,0.0,0.0,0.0,0.04717016617826176,0.17869972369979217,0.0013002763002074522,1.1780940931228798,0.0013637583881772766,0.004556972419960821,0.0025298338217382478,0.0,0.0,0.0,0.0,3.375870613564012e-10,0.0,9.999844988420106,0.00013618320042593204,0.6699869839137335,1.3016086266553341e-05,3.01,0.0,2.5,0.006324584554345619,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.3618320042593185e-05,1.0,0.25,0.25,0.0014874375715770505,0.0,0.0,0.0,0.0,0.0,0.0,0.0004854359184327651,0.0054546596965519,6.514581778355524e-05,0.004292553494099144,0.004291736260187727,0.0,3.209196180407187e-05,1.3017957815668844e-10,0.0,0.0,0.0004853564762444948,0.00048171179288288046,0.00053671274113265,0.0,0.0,0.00011719488334366313,0.0,7.963959557948444e-05,0.0,2.765918331642585e-05,7.846595841109944e-05,0.0054550335527091065,6.0879892514827944e-05
2.16,0.024616398344983314,0.0,0.0005774658874354117,0.02150442819748222,0.0,4.8873760926793185e-05,0.013951126239073205,5000.0,0.011836256169218596,3.804019858167048,4.506111878309712e-07,0.001337808251591889,1.233657006992918e-05,0.0005891744602276475,5.8591754918702e-06,0.0,0.0,0.0,0.0471654957399343,0.17868038749396953,0.0013196125060300913,1.1780725666769898,0.001363743487966149,0.004572904204088684,0.0025345042600657085,0.0,0.0,0.0,0.0,3.4281522996675733e-10,0.0,9.999842904151294,0.0001380428294371186,0.6699868061562066,1.319384379333879e-05,3.01,0.0,2.5,0.006336260650164271,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.3804282943711838e-05,1.0,0.25,0.25,0.0014901835959934785,0.0,0.0,0.0,0.0,0.0,0.0,0.0004888090045184745,0.005454602794214836,6.531865639966897e-05,0.0043008856394964445,0.00430007692051419,0.0,3.2491963492385645e-05,1.3122837486099534e-10,0.0,0.0,0.0004887299953811516,0.0004850951548088585,0.0005396065995137977,0.0,0.0,0.00011632812794681868,0.0,8.026933651807816e-05,0.0,2.803691806084493e-05,7.90988691402477e-05,0.005454973951864596,6.109220115849148e-05
2.17,0.02466242723055545,0.0,0.0005774980678084721,0.02154578900352404,0.0,4.90420332413462e-05,0.013950957966758652,5000.0,0.01183627095660854,3.8039738440741355,4.5376283132111364e-07,0.0013574245834772388,1.24350096189467e-05,0.0005911968217276513,5.905929879654752e-06,0.0,0.0,0.0,0.04716085984077705,0.178660916356021,0.0013390836439786389,1.1780509248319608,0.0013637286953061408,0.004588688627430952,0.0025391401592229647,0.0,0.0,0.0,0.0,3.4808529281605413e-10,0.0,9.999840809875437,0.0001399117089947582,0.6699866275142944,1.337248570567932e-05,3.01,0.0,2.5,0.006347850398057412,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.3991170899475795e-05,1.0,0.25,0.25,0.0014929093128074817,0.0,0.0,0.0,0.0,0.0,0.0,0.0004921617722670928,0.005454546302647856,6.54897375206541e-05,0.004309157800704808,0.004308357482116628,0.0,3.28935298510441e-05,1.3227428196704916e-10,0.0,0.0,0.0004920831998193345,0.0004884583711553062,0.0005424826800504157,0.0,0.0,0.00011546791624172936,0.0,8.089729649675761e-05,0.0,2.8416532124568554e-05,7.973005337533915e-05,0.005454914781224563,6.130254155168275e-05
2.18,0.024708123730168154,0.0,0.0005775299144222285,0.021586852035816378,0.0,4.9208739470831363e-05,0.013950791260529168,5000.0,0.011836285637180054,3.803928162260406,4.5689693777874184e-07,0.0013771746346198021,1.2533175447436317e-05,0.000593200167414489,5.952554245204964e-06,0.0,0.0,0.0,0.04715625822007044,0.17864131109507247,0.0013586889049271625,1.178029168301025,0.001363714009422787,0.004604326479880715,0.0025437417799295758,0.0,0.0,0.0,0.0,3.533971333573647e-10,0.0,9.999838705738947,0.00014178970741110161,0.6699864480005864,1.3551999413660082e-05,3.01,0.0,2.5,0.00635935444982394,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.4178970741110136e-05,1.0,0.25,0.25,0.0014956148753113687,0.0,0.0,0.0,0.0,0.0,0.0,0.0004954940651847671,0.005454490218896879,6.565907601553331e-05,0.004317370407163275,0.0043165783764838985,0.0,3.329663394645646e-05,1.333172516597268e-10,0.0,0.0,0.0004954159328661367,0.0004918012782822907,0.0005453408779589886,0.0,0.0,0.00011461419689501318,0.0,8.152344894662295e-05,0.0,2.8797998754027675e-05,8.035948231026701e-05,0.005454856037691148,6.151092433853921e-05
2.19,0.024753490238955202,0.0,0.0005775614317358844,0.021627619426358956,0.0,4.937388829598312e-05,0.013950626111704017,5000.0,0.011836300211702165,3.8038828103314946,4.6001337354933137e-07,0.0013970575831772397,1.2631063250757874e-05,0.0005951846019743787,5.999046543595966e-06,0.0,0.0,0.0,0.047151690619139625,0.17862157252661676,0.0013784274733828876,1.178007297801472,0.001363699429547176,0.004619818566984302,0.002548309380860391,0.0,0.0,0.0,0.0,3.587506331711298e-10,0.0,9.999836591888206,0.0001436766929456738,0.6699862676276778,1.373237232228577e-05,3.01,0.0,2.5,0.006370773452150977,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.4367669294567356e-05,1.0,0.25,0.25,0.0014983004355952438,0.0,0.0,0.0,0.0,0.0,0.0,0.0004988057355908732,0.005454434540022035,6.58266867820459e-05,0.004325523885271791,0.00432474003201854,0.0,3.370124893987275e-05,1.3435723811782786e-10,0.0,0.0,0.0004987280466450655,0.0004951237214642385,0.0005481810951060151,0.0,0.0,0.00011376691900377711,0.0,8.214776846692667e-05,0.0,2.918129118485726e-05,8.098712833854554e-05,0.005454797718188704,6.17173603699789e-05
2.2,0.024798529134853056,0.0,0.0005775926241294623,0.021668093292060937,0.0,4.9537488555894806e-05,0.013950462511444106,5000.0,0.011836314680938393,3.803837785910228,4.631120127486746e-07,0.0014170726015661024,1.2728668908655898e-05,0.0005971502320327541,6.0454048174897584e-06,0.0,0.0,0.0,0.047147156781337324,0.1786017014721597,0.0013982985278399587,1.1779853140543854,0.001363684954915909,0.004635165709278858,0.002552843218662686,0.0,0.0,0.0,0.0,3.641456720443472e-10,0.0,9.999834468469516,0.00014557253384898987,0.6699860864081644,1.3913591835661237e-05,3.01,0.0,2.5,0.006382108046656715,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.4557253384898961e-05,1.0,0.25,0.25,0.0015009661445570827,0.0,0.0,0.0,0.0,0.0,0.0,0.0005020966444745772,0.005454379263108322,6.599258474067338e-05,0.004333618658412188,0.004332842874059087,0.0,3.4107348094024326e-05,1.353941974854707e-10,0.0,0.0,0.0005020194019526472,0.0004984255547484323,0.0005510032399005382,0.0,0.0,0.00011292603209156482,0.0,8.277023080714707e-05,0.0,2.956638265078013e-05,8.161296503611174e-05,0.005454739819663636,6.19218606948685e-05
2.21,0.024843242778723823,0.0,0.0005776234959056128,0.0217082757348451,0.0,4.9699549241069326e-05,0.013950300450758932,5000.0,0.011836329045646785,3.803793086636502,4.6619273713307676e-07,0.0014372188568058432,1.2825988482528931e-05,0.0005990971660698342,6.091627195838227e-06,0.0,0.0,0.0,0.04714265645202687,0.1785816987588722,0.001418301241127478,1.1779632177843844,0.0013636705847710612,0.004650368741640712,0.0025573435479731405,0.0,0.0,0.0,0.0,3.695821280486004e-10,0.0,9.999832335629057,0.00014747709840531425,0.669985904354639,1.409564536108065e-05,3.01,0.0,2.5,0.0063933588699328515,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.47477098405314e-05,1.0,0.25,0.25,0.001503612151912712,0.0,0.0,0.0,0.0,0.0,0.0,0.0005053666613496114,0.005454324385262055,6.615678482888715e-05,0.00434165514696902,0.004340887324902193,0.0,3.45149047795007e-05,1.3642808784297276e-10,0.0,0.0,0.0005052898681132365,0.0005017066408115627,0.0005538072271815686,0.0,0.0,0.00011209148610435982,0.0,8.339081284897826e-05,0.0,2.995324639229638e-05,8.223696714381606e-05,0.005454682339084245,6.212443655133666e-05
2.22,0.024887633514477397,0.0,0.0005776540512913736,0.021748168841751396,0.0,4.9860079486587194e-05,0.013950139920513414,5000.0,0.011836343306579952,3.8037487101671594,4.692554359681386e-07,0.0014574955108570032,1.2923018212653777e-05,0.0006010255143376064,6.137711892564737e-06,0.0,0.0,0.0,0.04713818937856536,0.1785615652192479,0.001438434780751787,1.1779410097193665,0.0013636563183601442,0.004665428512644649,0.0025618106214346597,0.0,0.0,0.0,0.0,3.750598776169174e-10,0.0,9.999830193512839,0.0001493902549744629,0.669985721479687,1.427852031302517e-05,3.01,0.0,2.5,0.006404526553586649,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.4939025497446264e-05,1.0,0.25,0.25,0.001506238606205703,0.0,0.0,0.0,0.0,0.0,0.0,0.0005086156641074593,0.005454269903605535,6.63193019955731e-05,0.0043496337683502796,0.004348873803824583,0.0,3.492389248093905e-05,1.3745886917725048e-10,0.0,0.0,0.0005085393228322351,0.0005049668508144871,0.0005565929781095047,0.0,0.0,0.00011126323140692174,0.0,8.400949258802193e-05,0.0,3.0341855665178485e-05,8.285911054962395e-05,0.005454625273440577,6.2325099358234e-05
2.23,0.02493170366919267,0.0,0.0005776842944398803,0.021787774685039778,0.0,5.001908856539289e-05,0.013949980911434609,5000.0,0.011836357464485112,3.8037046541758683,4.7230000589628556e-07,0.001477901720953488,1.301975451536932e-05,0.0006029353887782309,6.1836572052265214e-06,0.0,0.0,0.0,0.047133755310286976,0.1785413016907668,0.0014586983092328945,1.1779186905902594,0.0013636421549360655,0.00468034588393416,0.0025662446897130407,0.0,0.0,0.0,0.0,3.8057879561943363e-10,0.0,9.999828042266664,0.00015131187203264385,0.669985537795883,1.4462204117068635e-05,3.01,0.0,2.5,0.006415611724282602,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.5131187203264356e-05,1.0,0.25,0.25,0.0015088456548171688,0.0,0.0,0.0,0.0,0.0,0.0,0.0005118435388691318,0.005454215815284158,6.648015119558107e-05,0.004357554937007956,0.004356802727104828,0.0,3.5334284803067995e-05,1.3848650335178917e-10,0.0,0.0,0.0005117676520478982,0.0005082060642554245,0.0005593604200513358,0.0,0.0,0.00011044121877834545,0.0,8.46262491152952e-05,0.0,3.073218374877085e-05,8.347937227055804e-05,0.005454568619744262,6.25238607067411e-05
2.24,0.02497545555323788,0.0,0.0005777142294320288,0.0218270953222924,0.0,5.0176585881700355e-05,0.0139498234141183,5000.0,0.011836371520104128,3.803660916353002,4.7532635080321223e-07,0.0014984366399289058,1.3116193980224773e-05,0.0006048269029438818,6.229461513660164e-06,0.0,0.0,0.0,0.047129353998486535,0.17852090901556467,0.001479090984435023,1.1778962611307733,0.0013636280937570895,0.004695121729602771,0.002570646001513481,0.0,0.0,0.0,0.0,3.8613875543785033e-10,0.0,9.99982588203608,0.00015324181821233616,0.6699853533157863,1.4646684213691379e-05,3.01,0.0,2.5,0.006426615003783703,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.5324181821233587e-05,1.0,0.25,0.25,0.001511433443975471,0.0,0.0,0.0,0.0,0.0,0.0,0.0005150501798357244,0.005454162117471739,6.66393473844687e-05,0.00436541906445848,0.004364674508044944,0.0,3.5746055476470334e-05,1.3951095407623352e-10,0.0,0.0,0.0005149747497819174,0.0005114241688217997,0.0005621094864685094,0.0,0.0,0.00010962539940889693,0.0,8.52410625985095e-05,0.0,3.112420395409418e-05,8.40977304344122e-05,0.005454512375028358,6.272073235212545e-05
2.25,0.025018891460390113,0.0,0.0005777438602780927,0.02186613279651511,0.0,5.033258096451829e-05,0.013949667419035482,5000.0,0.01183638547417354,3.80361749440552,4.783343816833939e-07,0.0015190994165368919,1.3212333367095793e-05,0.0006067001719180305,6.275123278611803e-06,0.0,0.0,0.0,0.047124985196403076,0.17850038804010848,0.0014996119598911866,1.1778737220771605,0.0013636141340868024,0.004709756935586514,0.002575014803596938,0.0,0.0,0.0,0.0,3.917396290386649e-10,0.0,9.999823712966338,0.00015517996234120352,0.6699851680519381,1.4831948062001691e-05,3.01,0.0,2.5,0.006437537008992345,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.5517996234120322e-05,1.0,0.25,0.25,0.0015140021187658385,0.0,0.0,0.0,0.0,0.0,0.0,0.0005182354891379272,0.0054541088073438715,6.679690551345333e-05,0.004373226559303022,0.004372489556991829,0.0,3.6159178363207034e-05,1.4053218687563666e-10,0.0,0.0,0.0005181605179889506,0.0005146210602409087,0.0005648401168023565,0.0,0.0,0.00010881572489573887,0.0,8.585391426325223e-05,0.0,3.1517889631753596e-05,8.471416426125934e-05,0.00545445653634721,6.291572620564787e-05
2.2600000000000002,0.025062013667953926,0.0,0.0005777731909192955,0.02190488913623832,0.0,5.048708346129615e-05,0.013949512916538703,5000.0,0.011836399327424614,3.803574386056849,4.813240165048291e-07,0.0015398891957654102,1.3308169603271935e-05,0.0006085553122381841,6.320641040353733e-06,0.0,0.0,0.0,0.04712064865920368,0.17847973961487787,0.001520260385121787,1.177851074167977,0.00136360027519407,0.004724252399067622,0.002579351340796338,0.0,0.0,0.0,0.0,3.973812870451688e-10,0.0,9.999821535202356,0.00015712617348004535,0.6699849820168567,1.5017983143365266e-05,3.01,0.0,2.5,0.006448378351990845,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,1.5712617348004505e-05,1.0,0.25,0.25,0.0015165518231398975,0.0,0.0,0.0,0.0,0.0,0.0,0.0005213993766846667,0.005454055882117004,6.695284052443684e-05,0.004380977827247664,0.004380248281358513,0.0,3.657362746221221e-05,1.415501690594037e-10,0.0,0.0,0.0005213248664052838,0.0005177966421295625,0.0005675522563595159,0.0,0.0,0.00010801214723954455,0.0,8.646478637392568e-05,0.0,3.191321417965119e-05,8.532865404477539e-05,0.00545440110077628,6.310885432662018e-05
