T,C1,C2,C3,IC2,IC3,IIF,IM1,IM2,INA,O
3.3399999,0.0004152843,0.031162068,0.94600928,0.00071447977,0.021688232,9.5659007e-06,9.9149482e-08,7.1676692e-13,-3.3374795e-06,1.0168685e-06
3.3599999,0.00041522805,0.031157847,0.94588113,0.00071870029,0.021816358,9.6221183e-06,1.0033512e-07,7.297587e-13,-3.3370302e-06,1.0167316e-06
3.3800001,0.00041517182,0.031153629,0.94575304,0.00072292011,0.021944461,9.678326e-06,1.0152769e-07,7.4290547e-13,-3.3365811e-06,1.0165948e-06
3.4000001,0.00041511559,0.03114941,0.94562495,0.00072713924,0.022072546,9.7345255e-06,1.027272e-07,7.5620819e-13,-3.3361321e-06,1.016458e-06
3.4200001,0.00041505936,0.031145191,0.94549686,0.00073135766,0.02220061,9.790715e-06,1.0393364e-07,7.696677e-13,-3.335683e-06,1.0163211e-06
3.4400001,0.00041500316,0.031140972,0.94536883,0.00073557545,0.022328652,9.8468963e-06,1.0514702e-07,7.832849e-13,-3.3352342e-06,1.0161843e-06
3.46,0.00041494696,0.031136755,0.9452408,0.00073979254,0.022456676,9.9030685e-06,1.0636732e-07,7.9706071e-13,-3.3347851e-06,1.0160476e-06
3.48,0.00041489076,0.031132538,0.94511282,0.00074400898,0.022584679,9.9592316e-06,1.0759457e-07,8.1099607e-13,-3.3343363e-06,1.0159108e-06
3.5,0.00041483459,0.031128323,0.94498479,0.00074822473,0.022712659,1.0015385e-05,1.0882873e-07,8.2509184e-13,-3.3338877e-06,1.0157742e-06
3.52,0.00041477842,0.031124108,0.94485688,0.00075243978,0.022840621,1.007153e-05,1.1006983e-07,8.3934899e-13,-3.3334391e-06,1.0156374e-06
3.54,0.00041472225,0.031119894,0.94472891,0.00075665419,0.02296856,1.0127666e-05,1.1131785e-07,8.5376834e-13,-3.3329904e-06,1.0155007e-06
3.5599999,0.00041466611,0.031115679,0.944601,0.0007608679,0.023096479,1.0183793e-05,1.125728e-07,8.683508e-13,-3.3325418e-06,1.0153641e-06
3.5799999,0.00041460997,0.031111466,0.94447309,0.00076508091,0.02322438,1.0239911e-05,1.1383467e-07,8.8309736e-13,-3.3320935e-06,1.0152274e-06
3.5999999,0.00041455383,0.031107254,0.94434524,0.00076929328,0.023352258,1.0296019e-05,1.1510346e-07,8.9800883e-13,-3.3316451e-06,1.0150909e-06
3.6199999,0.00041449768,0.031103043,0.94421738,0.00077350496,0.023480115,1.0352119e-05,1.1637918e-07,9.1308612e-13,-3.3311967e-06,1.0149543e-06
3.6400001,0.00041444157,0.031098831,0.94408953,0.00077771593,0.023607953,1.040821e-05,1.1766181e-07,9.2833022e-13,-3.3307485e-06,1.0148177e-06
3.6600001,0.00041438546,0.03109462,0.94396168,0.00078192627,0.023735771,1.0464291e-05,1.1895137e-07,9.4374194e-13,-3.3303004e-06,1.0146812e-06
3.6800001,0.00041432935,0.03109041,0.94383389,0.0007861359,0.023863567,1.0520364e-05,1.2024785e-07,9.5932225e-13,-3.3298522e-06,1.0145446e-06
3.7,0.00041427327,0.031086203,0.9437061,0.0007903449,0.023991343,1.0576428e-05,1.2155124e-07,9.7507191e-13,-3.3294043e-06,1.0144081e-06
3.72,0.00041421718,0.031081993,0.94357836,0.0007945532,0.024119098,1.0632483e-05,1.2286154e-07,9.9099201e-13,-3.3289564e-06,1.0142717e-06
3.74,0.00041416113,0.031077785,0.94345063,0.0007987608,0.024246832,1.0688529e-05,1.2417875e-07,1.0070834e-12,-3.3285085e-06,1.0141351e-06
3.76,0.00041410504,0.03107358,0.9433229,0.00080296776,0.024374546,1.0744566e-05,1.2550288e-07,1.0233469e-12,-3.3280605e-06,1.0139987e-06
3.78,0.00041404899,0.031069372,0.94319522,0.00080717402,0.02450224,1.0800593e-05,1.2683392e-07,1.0397835e-12,-3.3276128e-06,1.0138623e-06
3.8,0.00041399297,0.031065168,0.94306755,0.00081137964,0.024629913,1.0856612e-05,1.2817188e-07,1.056394e-12,-3.3271651e-06,1.013726e-06
3.8199999,0.00041393691,0.031060962,0.94293988,0.0008155845,0.024757566,1.0912621e-05,1.2951674e-07,1.0731795e-12,-3.3267177e-06,1.0135896e-06
3.8399999,0.00041388089,0.031056758,0.94281226,0.00081978878,0.024885198,1.0968623e-05,1.3086851e-07,1.0901407e-12,-3.3262702e-06,1.0134532e-06
3.8599999,0.00041382486,0.031052554,0.94268465,0.0008239923,0.02501281,1.1024614e-05,1.3222719e-07,1.1072785e-12,-3.3258227e-06,1.0133169e-06
3.8800001,0.00041376887,0.031048352,0.94255704,0.00082819519,0.025140401,1.1080597e-05,1.3359276e-07,1.1245939e-12,-3.3253752e-06,1.0131806e-06
3.9000001,0.00041371287,0.03104415,0.94242948,0.00083239743,0.025267972,1.113657e-05,1.3496525e-07,1.1420878e-12,-3.324928e-06,1.0130443e-06
3.9200001,0.00041365688,0.031039948,0.94230193,0.00083659898,0.025395522,1.1192535e-05,1.3634462e-07,1.1597611e-12,-3.3244808e-06,1.012908e-06
3.9400001,0.00041360088,0.031035746,0.94217438,0.00084079982,0.025523052,1.124849e-05,1.3773092e-07,1.1776146e-12,-3.3240337e-06,1.0127718e-06
3.96,0.00041354491,0.031031545,0.94204688,0.00084500003,0.025650561,1.1304437e-05,1.391241e-07,1.1956494e-12,-3.3235865e-06,1.0126356e-06
3.98,0.00041348895,0.031027347,0.94191939,0.00084919954,0.02577805,1.1360375e-05,1.4052418e-07,1.2138661e-12,-3.3231395e-06,1.0124994e-06
4.0,0.00041343298,0.031023148,0.94179195,0.00085339835,0.025905518,1.1416304e-05,1.4193117e-07,1.2322659e-12,-3.3226927e-06,1.0123632e-06
4.02,0.00041337704,0.03101895,0.94166446,0.00085759652,0.026032966,1.1472223e-05,1.4334505e-07,1.2508496e-12,-3.3222457e-06,1.012227e-06
4.04,0.0004133211,0.031014752,0.94153708,0.00086179399,0.026160393,1.1528135e-05,1.4476582e-07,1.269618e-12,-3.3217989e-06,1.0120909e-06
4.0599999,0.00041326517,0.031010555,0.94140965,0.00086599082,0.0262878,1.1584036e-05,1.4619347e-07,1.288572e-12,-3.3213523e-06,1.0119549e-06
4.0799999,0.00041320926,0.031006359,0.94128227,0.00087018695,0.026415186,1.1639929e-05,1.4762803e-07,1.3077126e-12,-3.3209055e-06,1.0118188e-06
4.0999999,0.00041315335,0.031002164,0.9411549,0.00087438244,0.026542552,1.1695813e-05,1.4906948e-07,1.3270408e-12,-3.320459e-06,1.0116827e-06
4.1199999,0.00041309744,0.030997969,0.94102752,0.00087857718,0.026669897,1.1751687e-05,1.5051782e-07,1.3465572e-12,-3.3200124e-06,1.0115466e-06
4.1399999,0.00041304153,0.030993775,0.94090021,0.00088277133,0.026797222,1.1807553e-05,1.5197304e-07,1.366263e-12,-3.3195661e-06,1.0114106e-06
4.1599998,0.00041298565,0.03098958,0.94077289,0.00088696479,0.026924526,1.186341e-05,1.5343515e-07,1.3861589e-12,-3.3191197e-06,1.0112747e-06
4.1799998,0.00041292977,0.030985387,0.94064564,0.00089115754,0.02705181,1.1919258e-05,1.5490416e-07,1.4062459e-12,-3.3186734e-06,1.0111387e-06
4.1999998,0.00041287392,0.030981196,0.94051838,0.0008953496,0.027179074,1.1975097e-05,1.5638004e-07,1.4265248e-12,-3.3182271e-06,1.0110027e-06
4.2199998,0.00041281807,0.030977003,0.94039112,0.00089954102,0.027306316,1.2030927e-05,1.578628e-07,1.4469966e-12,-3.317781e-06,1.0108668e-06
4.2399998,0.00041276222,0.030972814,0.94026393,0.00090373179,0.027433539,1.2086748e-05,1.5935244e-07,1.4676621e-12,-3.3173349e-06,1.0107309e-06
4.2600002,0.00041270637,0.030968623,0.94013667,0.00090792187,0.027560741,1.214256e-05,1.6084897e-07,1.4885223e-12,-3.316889e-06,1.0105949e-06
4.2800002,0.00041265055,0.030964434,0.94000953,0.00091211125,0.027687922,1.2198363e-05,1.6235238e-07,1.5095781e-12,-3.3164431e-06,1.0104591e-06
4.3000002,0.00041259473,0.030960245,0.93988234,0.00091629999,0.027815083,1.2254157e-05,1.6386265e-07,1.5308303e-12,-3.3159972e-06,1.0103232e-06
4.3200002,0.00041253891,0.030956056,0.9397552,0.00092048803,0.027942223,1.2309942e-05,1.6537982e-07,1.5522798e-12,-3.3155513e-06,1.0101874e-06
4.3400002,0.00041248312,0.030951869,0.93962806,0.00092467538,0.028069345,1.2365718e-05,1.6690386e-07,1.5739275e-12,-3.3151057e-06,1.0100516e-06
4.3600001,0.00041242733,0.030947683,0.93950099,0.00092886208,0.028196445,1.2421485e-05,1.6843477e-07,1.5957744e-12,-3.31466e-06,1.0099159e-06
4.3800001,0.00041237153,0.030943496,0.93937391,0.00093304814,0.028323524,1.2477243e-05,1.6997255e-07,1.6178214e-12,-3.3142144e-06,1.00978e-06
4.4000001,0.00041231574,0.030939311,0.93924683,0.0009372335,0.028450582,1.2532993e-05,1.715172e-07,1.6400693e-12,-3.313769e-06,1.0096444e-06
4.4200001,0.00041225998,0.030935125,0.93911982,0.00094141817,0.028577622,1.2588733e-05,1.7306873e-07,1.662519e-12,-3.3133235e-06,1.0095087e-06
4.4400001,0.00041220422,0.030930942,0.9389928,0.00094560219,0.02870464,1.2644464e-05,1.7462712e-07,1.6851714e-12,-3.3128781e-06,1.0093729e-06
4.46,0.00041214848,0.030926758,0.93886578,0.00094978552,0.028831637,1.2700187e-05,1.7619237e-07,1.7080275e-12,-3.3124329e-06,1.0092373e-06
4.48,0.00041209275,0.030922577,0.93873882,0.00095396821,0.028958615,1.27559e-05,1.7776451e-07,1.731088e-12,-3.3119877e-06,1.0091017e-06
4.5,0.00041203701,0.030918393,0.93861187,0.00095815019,0.029085571,1.2811604e-05,1.7934349e-07,1.754354e-12,-3.3115425e-06,1.008966e-06
4.52,0.00041198128,0.030914212,0.93848491,0.00096233154,0.029212508,1.28673e-05,1.8092935e-07,1.7778263e-12,-3.3110973e-06,1.0088304e-06
4.54,0.00041192558,0.030910032,0.93835801,0.00096651219,0.029339423,1.2922987e-05,1.8252206e-07,1.8015058e-12,-3.3106523e-06,1.0086948e-06
4.5599999,0.00041186987,0.030905852,0.93823111,0.00097069214,0.02946632,1.2978664e-05,1.8412165e-07,1.8253934e-12,-3.3102074e-06,1.0085593e-06
4.5799999,0.00041181417,0.030901672,0.93810421,0.00097487145,0.029593196,1.3034332e-05,1.8572808e-07,1.84949e-12,-3.3097626e-06,1.0084237e-06
4.5999999,0.00041175849,0.030897494,0.93797737,0.00097905006,0.029720051,1.3089993e-05,1.8734139e-07,1.8737965e-12,-3.3093179e-06,1.0082882e-06
4.6199999,0.00041170281,0.030893315,0.93785053,0.00098322809,0.029846884,1.3145643e-05,1.8896154e-07,1.8983135e-12,-3.3088731e-06,1.0081527e-06
4.6399999,0.00041164714,0.030889139,0.9377237,0.00098740531,0.029973699,1.3201285e-05,1.9058854e-07,1.9230425e-12,-3.3084284e-06,1.0080172e-06
4.6599998,0.00041159146,0.030884961,0.93759692,0.00099158194,0.030100493,1.3256918e-05,1.9222242e-07,1.9479841e-12,-3.3079839e-06,1.0078818e-06
4.6799998,0.00041153582,0.030880785,0.93747014,0.00099575799,0.030227266,1.3312541e-05,1.9386313e-07,1.9731389e-12,-3.3075394e-06,1.0077463e-06
4.6999998,0.00041148017,0.03087661,0.93734336,0.00099993323,0.030354019,1.3368157e-05,1.9551069e-07,1.9985083e-12,-3.3070949e-06,1.0076109e-06
4.7199998,0.00041142455,0.030872436,0.93721664,0.0010041078,0.030480752,1.3423763e-05,1.9716512e-07,2.0240927e-12,-3.3066506e-06,1.0074755e-06
4.7399998,0.00041136894,0.030868262,0.93708992,0.0010082817,0.030607464,1.347936e-05,1.988264e-07,2.0498935e-12,-3.3062063e-06,1.0073402e-06
4.7600002,0.00041131332,0.030864088,0.93696326,0.001012455,0.030734155,1.3534948e-05,2.0049451e-07,2.0759113e-12,-3.305762e-06,1.0072048e-06
4.7800002,0.0004112577,0.030859916,0.9368366,0.0010166276,0.030860828,1.3590527e-05,2.0216949e-07,2.1021468e-12,-3.3053179e-06,1.0070695e-06
4.8000002,0.00041120211,0.030855743,0.93670994,0.0010207995,0.030987479,1.3646098e-05,2.038513e-07,2.1286013e-12,-3.3048739e-06,1.0069342e-06
4.8200002,0.00041114652,0.030851573,0.93658328,0.0010249708,0.031114109,1.3701659e-05,2.0553995e-07,2.1552755e-12,-3.3044298e-06,1.0067989e-06
4.8400002,0.00041109094,0.0308474,0.93645668,0.0010291414,0.03124072,1.3757211e-05,2.0723546e-07,2.1821705e-12,-3.303986e-06,1.0066636e-06
4.8600001,0.00041103538,0.030843232,0.93633008,0.0010333112,0.031367309,1.3812755e-05,2.0893779e-07,2.2092868e-12,-3.3035421e-06,1.0065284e-06
4.8800001,0.00041097982,0.030839061,0.93620354,0.0010374805,0.03149388,1.386829e-05,2.1064699e-07,2.2366254e-12,-3.3030983e-06,1.0063932e-06
4.9000001,0.00041092426,0.030834893,0.93607694,0.0010416491,0.031620428,1.3923815e-05,2.1236301e-07,2.2641875e-12,-3.3026545e-06,1.006258e-06
4.9200001,0.0004108687,0.030830726,0.93595046,0.001045817,0.031746957,1.3979332e-05,2.1408587e-07,2.2919737e-12,-3.3022109e-06,1.0061228e-06
4.9400001,0.00041081317,0.030826557,0.93582392,0.0010499842,0.031873468,1.4034839e-05,2.1581556e-07,2.3199849e-12,-3.3017673e-06,1.0059877e-06
4.96,0.00041075764,0.030822391,0.93569744,0.0010541509,0.031999957,1.4090338e-05,2.175521e-07,2.3482221e-12,-3.3013239e-06,1.0058526e-06
4.98,0.00041070214,0.030818226,0.93557096,0.0010583167,0.032126423,1.4145829e-05,2.1929547e-07,2.3766861e-12,-3.3008805e-06,1.0057174e-06
5.0,0.00041064661,0.030814061,0.93544453,0.0010624819,0.032252871,1.420131e-05,2.2104567e-07,2.405378e-12,-3.3004371e-06,1.0055824e-06
5.02,0.032472964,0.26142564,0.67095727,0.0090509467,0.023261843,0.0011710734,8.8247873e-07,3.4152353e-12,-0.0011567872,0.0016593919
5.04,0.12836105,0.38143927,0.43098575,0.013285016,0.015031773,0.0089972662,1.7475038e-05,2.7772482e-11,-0.01525456,0.021882411
5.0599999,0.21651204,0.38884658,0.27697772,0.013633881,0.0097179506,0.03216267,9.8921999e-05,2.3955729e-10,-0.043256167,0.062050253
5.0799999,0.27180588,0.34675926,0.17809458,0.012267675,0.0062856297,0.076861478,0.00033684072,1.1507814e-09,-0.07500165,0.10758863
5.0999999,0.29324153,0.28820059,0.11457529,0.010341027,0.0040676799,0.14263047,0.00084139331,3.8109382e-09,-0.10184992,0.14610201
5.1199999,0.28846222,0.22935076,0.073752433,0.0084278062,0.0026338431,0.22427066,0.0017102925,9.8403001e-09,-0.11947993,0.17139198
5.1399999,0.26666021,0.17723073,0.04750267,0.0067779343,0.0017065268,0.3147116,0.0030104613,2.1321188e-08,-0.12715369,0.18239987
5.1599998,0.23573843,0.13408796,0.030614521,0.00546803,0.0011065638,0.4071151,0.0047729756,4.0619771e-08,-0.12624502,0.18109637
5.1799998,0.20151335,0.099846855,0.019743154,0.0044884486,0.00071826216,0.49598742,0.0069966968,7.02004e-08,-0.11900154,0.17070574
5.1999998,0.16780445,0.073437519,0.012740818,0.0037922405,0.0004668819,0.57753658,0.0096559655,1.1246903e-07,-0.10774991,0.15456545
5.2199998,0.13683628,0.053485498,0.008227773,0.0033215135,0.00030411463,0.64957887,0.012709131,1.696601e-07,-0.09448465,0.13553667
5.2399998,0.10968767,0.038645044,0.0053172153,0.0030206102,0.00019871964,0.71123523,0.016106134,2.4376735e-07,-0.080718346,0.11578912
5.2600002,0.086681031,0.02773964,0.0034388737,0.0028418035,0.00013048292,0.76257098,0.01979441,3.3651168e-07,-0.067482449,0.096802451
5.2800002,0.067680784,0.01980295,0.0022258272,0.0027469334,8.6318374e-05,0.80426317,0.023722999,4.4933677e-07,-0.055400118,0.079470545
5.3000002,0.052304909,0.01407198,0.0014418612,0.0027070034,5.7750211e-05,0.83733141,0.0278451,5.8342329e-07,-0.044782251,0.06423939
5.3200002,0.040065017,0.0099604325,0.00093481533,0.0027008902,3.9286322e-05,0.86293912,0.03211939,7.3971387e-07,-0.035720393,0.051240306
5.3400002,0.03045303,0.007026602,0.00060661405,0.0027137969,2.7366739e-05,0.88225937,0.036510468,9.1894356e-07,-0.028164735,0.040401842
5.3600001,0.022990458,0.0049426621,0.00039400088,0.0027357717,1.968339e-05,0.89639205,0.040988747,1.1216713e-06,-0.021983881,0.03153551
5.3800001,0.017252754,0.0034681351,0.00025614977,0.0027604294,1.4739782e-05,0.90631962,0.045529969,1.3483095e-06,-0.017007425,0.024396868
5.4000001,0.012878076,0.0024282618,0.00016669276,0.0027839188,1.1565779e-05,0.91288912,0.050114583,1.5991518e-06,-0.013054289,0.018726159
5.4200001,0.0095668817,0.0016970051,0.00010858738,0.0028041271,9.5327287e-06,0.91681165,0.054727044,1.8743959e-06,-0.0099501386,0.014273308
5.4400001,0.0070766364,0.0011840377,7.0810165e-05,0.0028200885,8.2335628e-06,0.91867119,0.059355158,2.1741644e-06,-0.0075369626,0.010811647
5.46,0.0052143722,0.00082496408,4.6225225e-05,0.0028315596,7.404989e-06,0.91893947,0.063989453,2.4985202e-06,-0.0056773433,0.0081440546
5.48,0.0038287228,0.00057407992,3.0209458e-05,0.0028387234,6.8769855e-06,0.9179917,0.068622641,2.847481e-06,-0.0042553479,0.0061042258
5.5,0.0028023401,0.00039906922,1.9765161e-05,0.0028419902,6.539994e-06,0.91612279,0.073249184,3.2210291e-06,-0.0031754344,0.0045551076
5.52,0.0020451476,0.00027715651,1.294684e-05,0.0028418691,6.3236212e-06,0.91356218,0.077864885,3.6191207e-06,-0.0023603244,0.0033858463
5.54,0.0014885835,0.00019233498,8.4907379e-06,0.0028388877,6.1828023e-06,0.9104867,0.08246661,4.0416912e-06,-0.0017484626,0.0025081404
5.5599999,0.0010808429,0.00013338191,5.5751543e-06,0.0028335464,6.0888251e-06,0.90703148,0.08705204,4.4886619e-06,-0.0012914405,0.0018525497
5.5799999,0.00078303076,9.2445342e-05,3.6652964e-06,0.0028262939,6.0235047e-06,0.90329909,0.091619454,4.9599421e-06,-0.00095160166,0.0013650567
5.5999999,0.00056610821,6.4041553e-05,2.4127503e-06,0.002817519,5.9754116e-06,0.89936686,0.096167617,5.4554343e-06,-0.00069992611,0.0010040323
5.6199999,0.00040850253,4.4346849e-05,1.5902896e-06,0.0028075494,5.9374338e-06,0.89529282,0.10069563,5.9750337e-06,-0.00051423092,0.00073765568
5.6399999,0.00029425853,3.0698662e-05,1.0495651e-06,0.0027966551,5.9052013e-06,0.89112025,0.10520288,6.5186318e-06,-0.00037768012,0.00054177584
5.6599998,0.00021162245,2.1245187e-05,6.9361698e-07,0.002785055,5.8760734e-06,0.88688135,0.10968892,7.0861183e-06,-0.00027757656,0.00039817893
5.6799998,0.00015196673,1.4699822e-05,4.5900157e-07,0.0027729243,5.8484929e-06,0.88259977,0.11415346,7.6773795e-06,-0.00020439812,0.0002932057
5.6999998,0.00010897888,1.016945e-05,3.0415754e-07,0.0027604019,5.8215696e-06,0.87829304,0.11859634,8.2923007e-06,-0.00015103977,0.00021666403
5.7199998,7.805397e-05,7.0345773e-06,2.0182641e-07,0.0027475965,5.7948218e-06,0.87397397,0.12301744,8.9307669e-06,-0.00011222391,0.00016098334
5.7399998,5.584168e-05,4.8657889e-06,1.3410846e-07,0.002734592,5.768009e-06,0.86965191,0.12741672,9.5926625e-06,-8.4046515e-05,0.00012056332
5.7600002,3.9910476e-05,3.3655897e-06,8.9235158e-08,0.002721454,5.7410316e-06,0.86533368,0.13179418,1.0277871e-05,-6.3630301e-05,9.1276605e-05
5.7800002,2.8499629e-05,2.3279749e-06,5.9459214e-08,0.002708232,5.7138673e-06,0.8610242,0.13614987,1.0986278e-05,-4.8861926e-05,7.0091621e-05
5.8000002,2.0336785e-05,1.61035e-06,3.9674031e-08,0.0026949639,5.6865351e-06,0.85672706,0.1404838,1.1717766e-05,-3.8193961e-05,5.4788601e-05
5.8200002,1.450426e-05,1.1140436e-06,2.6509236e-08,0.0026816784,5.6590711e-06,0.85244471,0.14479607,1.2472221e-05,-3.0496543e-05,4.3746782e-05
5.8400002,1.0341345e-05,7.7079488e-07,1.7737417e-08,0.0026683968,5.6315166e-06,0.84817904,0.14908676,1.3249528e-05,-2.4946878e-05,3.5785881e-05
5.8600001,7.3731258e-06,5.3339085e-07,1.1884574e-08,0.0026551355,5.6039139e-06,0.84393132,0.15335593,1.4049572e-05,-2.0947207e-05,3.0048421e-05
5.8800001,5.2587507e-06,3.6918067e-07,7.9739575e-09,0.0026419063,5.5762985e-06,0.83970243,0.1576037,1.4872239e-05,-1.806424e-05,2.5912852e-05
5.9000001,3.7539314e-06,2.5558649e-07,5.3574438e-09,0.0026287178,5.5487026e-06,0.83549291,0.16183014,1.5717416e-05,-1.5984533e-05,2.2929546e-05
5.9200001,2.6838161e-06,1.7699669e-07,3.6043815e-09,0.0026155771,5.5211522e-06,0.8313033,0.16603537,1.6584991e-05,-1.4481782e-05,2.0773876e-05
5.9400001,1.923406e-06,1.2261664e-07,2.4282265e-09,0.0026024883,5.4936677e-06,0.82713377,0.17021948,1.7474849e-05,-1.3392883e-05,1.9211868e-05
5.96,1.3834433e-06,8.4982304e-08,1.6380582e-09,0.0025894553,5.466266e-06,0.82298458,0.17438258,1.8386881e-05,-1.2600473e-05,1.8075169e-05
5.98,1.0002592e-06,5.893228e-08,1.106493e-09,0.0025764802,5.4389593e-06,0.8188557,0.17852478,1.9320974e-05,-1.2020235e-05,1.7242826e-05
6.0,7.2848349e-07,4.0897216e-08,7.4842221e-10,0.0025635648,5.4117581e-06,0.81474721,0.18264616,2.0277017e-05,-1.1591677e-05,1.662807e-05
6.02,5.3581567e-07,2.8408456e-08,5.0690452e-10,0.0025507102,5.3846693e-06,0.81065911,0.18674684,2.1254898e-05,-1.1271462e-05,1.6168724e-05
6.04,3.9928005e-07,1.975839e-08,3.4379161e-10,0.0025379176,5.3576982e-06,0.80659133,0.19082691,2.2254513e-05,-1.1028575e-05,1.5820306e-05
6.0599999,3.0254716e-07,1.3765668e-08,2.33491e-10,0.0025251869,5.330849e-06,0.80254388,0.19488648,2.3275747e-05,-1.0840849e-05,1.5551019e-05
6.0799999,2.3402025e-07,9.6128776e-09,1.5881031e-10,0.0025125185,5.3041249e-06,0.79851663,0.19892566,2.4318493e-05,-1.0692463e-05,1.5338159e-05
6.0999999,1.854695e-07,6.7343247e-09,1.0818481e-10,0.0024999126,5.2775276e-06,0.79450953,0.20294453,2.5382646e-05,-1.0572126e-05,1.5165538e-05
6.1199999,1.5105853e-07,4.7384376e-09,7.3824995e-11,0.0024873691,5.2510582e-06,0.79052252,0.20694323,2.6468093e-05,-1.0471795e-05,1.5021616e-05
6.1399999,1.2665099e-07,3.354119e-09,5.0477386e-11,0.0024748882,5.2247174e-06,0.78655547,0.21092182,2.7574732e-05,-1.0385746e-05,1.4898179e-05
6.1599998,1.0931712e-07,2.3936355e-09,3.4594338e-11,0.0024624695,5.1985057e-06,0.78260833,0.21488042,2.8702454e-05,-1.0309905e-05,1.4789386e-05
6.1799998,9.6982987e-08,1.7269555e-09,2.3777119e-11,0.0024501127,5.1724237e-06,0.77868092,0.21881913,2.9851153e-05,-1.0241376e-05,1.4691083e-05
6.1999998,8.8181274e-08,1.2639915e-09,1.6401831e-11,0.0024378176,5.1464713e-06,0.7747733,0.22273804,3.1020725e-05,-1.0178104e-05,1.4600321e-05
6.2199998,8.1874383e-08,9.42315e-10,1.1367788e-11,0.0024255842,5.1206475e-06,0.77088523,0.22663726,3.2211061e-05,-1.011863e-05,1.4515006e-05
6.2399998,7.7328913e-08,7.1865441e-10,7.9280514e-12,0.0024134121,5.0949525e-06,0.76701665,0.2305169,3.3422064e-05,-1.0061916e-05,1.4433652e-05
6.2600002,7.4026751e-08,5.630082e-10,5.5751554e-12,0.0024013009,5.0693857e-06,0.7631675,0.23437703,3.4653622e-05,-1.000723e-05,1.4355204e-05
6.2800002,7.1602003e-08,4.5457052e-10,3.9639373e-12,0.0023892506,5.0439471e-06,0.75933766,0.23821777,3.5905639e-05,-9.9540503e-06,1.4278919e-05
6.3000002,6.9796378e-08,3.7890907e-10,2.8593681e-12,0.0023772605,5.0186354e-06,0.75552708,0.2420392,3.7178008e-05,-9.9020072e-06,1.4204265e-05
6.3200002,6.8427639e-08,3.2600983e-10,2.1012406e-12,0.0023653307,4.9934511e-06,0.75173557,0.24584143,3.8470625e-05,-9.8508417e-06,1.4130868e-05
6.3400002,6.7367218e-08,2.8892286e-10,1.5802341e-12,0.0023534608,4.9683927e-06,0.74796313,0.24962455,3.9783394e-05,-9.8003666e-06,1.4058463e-05
6.3600001,6.6524478e-08,2.628234e-10,1.2216758e-12,0.0023416502,4.9434598e-06,0.74420959,0.25338867,4.1116211e-05,-9.7504526e-06,1.3986862e-05
6.3800001,6.5835508e-08,2.4436128e-10,9.7450943e-13,0.002329899,4.9186519e-06,0.74047488,0.25713387,4.2468972e-05,-9.7010043e-06,1.3915929e-05
6.4000001,6.5255286e-08,2.3120951e-10,8.0379258e-13,0.0023182069,4.8939687e-06,0.73675889,0.26086023,4.3841581e-05,-9.651957e-06,1.3845572e-05
6.4200001,6.4752086e-08,2.2175152e-10,6.8558885e-13,0.0023065733,4.8694092e-06,0.73306161,0.26456788,4.5233937e-05,-9.6032636e-06,1.3775722e-05
6.4400001,6.4303563e-08,2.148639e-10,6.034865e-13,0.0022949982,4.8449729e-06,0.72938287,0.2682569,4.6645942e-05,-9.5548903e-06,1.3706332e-05
6.46,6.3893978e-08,2.0976579e-10,5.4622317e-13,0.0022834812,4.8206589e-06,0.72572255,0.27192736,4.8077494e-05,-9.5068135e-06,1.3637366e-05
6.48,6.351226e-08,2.0591429e-10,5.0606389e-13,0.0022720217,4.7964672e-06,0.72208065,0.27557939,4.9528498e-05,-9.4590159e-06,1.3568801e-05
6.5,6.3150608e-08,2.0293184e-10,4.7769189e-13,0.00226062,4.772397e-06,0.71845698,0.27921307,5.0998853e-05,-9.4114839e-06,1.3500618e-05
6.52,6.2803529e-08,2.0055584e-10,4.5744967e-13,0.0022492753,4.7484477e-06,0.7148515,0.28282848,5.2488464e-05,-9.3642093e-06,1.3432803e-05
6.54,6.2467159e-08,1.9860355e-10,4.4281945e-13,0.0022379877,4.7246181e-06,0.71126413,0.28642574,5.3997235e-05,-9.3171857e-06,1.3365348e-05
6.5599999,6.2138788e-08,1.9694783e-10,4.3206663e-13,0.0022267569,4.7009084e-06,0.70769477,0.29000488,5.5525066e-05,-9.2704067e-06,1.3298244e-05
6.5799999,6.1816493e-08,1.9550016e-10,4.2399537e-13,0.0022155822,4.6773175e-06,0.70414329,0.29356608,5.7071866e-05,-9.2238697e-06,1.3231487e-05
6.5999999,6.1498937e-08,1.9419889e-10,4.1778075e-13,0.0022044636,4.6538453e-06,0.70060968,0.29710934,5.8637539e-05,-9.1775701e-06,1.3165071e-05
6.6199999,6.1185155e-08,1.930011e-10,4.1285326e-13,0.0021934009,4.6304908e-06,0.69709378,0.3006348,6.0221984e-05,-9.131506e-06,1.3098994e-05
6.6399999,6.0874484e-08,1.918769e-10,4.0881952e-13,0.0021823936,4.6072532e-06,0.69359553,0.30414256,6.1825114e-05,-9.0856756e-06,1.3033251e-05
6.6599998,6.056645e-08,1.9080543e-10,4.0540767e-13,0.0021714417,4.5841325e-06,0.6901148,0.30763268,6.3446831e-05,-9.0400772e-06,1.296784e-05
6.6799998,6.0260724e-08,1.8977218e-10,4.0242966e-13,0.0021605445,4.5611278e-06,0.68665159,0.31110528,6.508705e-05,-8.994708e-06,1.2902759e-05
