A_1_task1,G_3_task1,Na_2_task1,Nn_4_task1,P_5_task1,S_6_task1,Tm_7_task1,Tp_8_task1,_1_task1
0.0,0.0,80.0,0.5,0.03,0.26,0.0,100000.0,0.0
63.45377509662169,7.849777285451731,26.63955688204656,0.00576427115418357,0.20772866441336157,0.486507181831443,4156.454480983457,99920.07352126976,0.15
102.07460188701644,8.023949513657277,26.435282026708627,0.017275798350411663,0.27318427532787737,2.0498211684683842,8273.475016371547,101086.72988121143,0.3
125.88897338221933,8.012530531975699,26.19048514198927,0.08828360429017333,0.2975950415436408,11.755276734500548,12432.742584090676,102518.30403994361,0.44999999999999996
141.04796482802834,7.776455380478358,25.787745874415297,0.32224400752722815,0.31001665471889,43.437903082319245,16653.178201311435,104962.09116240557,0.6
151.6373992017293,7.652992348562056,25.136498693959002,0.48077096546098413,0.3176202406773412,66.03492450245861,20984.495432007596,109029.01122311795,0.75
160.06571043575266,7.829961050330257,24.334483405671314,0.5060586618078484,0.3234573531790538,72.58452664557049,25476.268214326956,114299.98017996893,0.8999999999999999
167.63348648155863,8.125563936340388,23.41782204151865,0.5015235310850837,0.3284957672256259,75.929379053322,30168.16766225268,120761.09538329634,1.05
175.17184769797095,8.497610654878494,22.377704242681627,0.48869097438054765,0.33328272145161664,78.8242957433552,35105.95726508189,128733.27920338475,1.2
183.30866831103614,8.955689565030903,21.195883647509238,0.4707284323712269,0.338187812715437,81.78504878813723,40349.723818988634,138742.0725302547,1.3499999999999999
192.6094627699775,9.524015370077336,19.848891712889706,0.4482332948815158,0.34347327422429585,85.0483999605292,45981.88462293534,151604.61725799734,1.5
203.68947538170355,10.240721126854698,18.30824751580209,0.4210699327532424,0.34935182112128277,88.81785652463572,52120.08375395316,168638.64110943567,1.65
217.33356280556617,11.16502668895143,16.54116411496095,0.3886627194371098,0.35602446696896556,93.32001484931097,58940.21894604184,192084.55477052976,1.7999999999999998
234.65745665080826,12.390530921978936,14.514349592167745,0.350131913625011,0.36370353182437576,98.84611407378713,66720.48445249317,226003.45477319747,1.95
257.3418444966244,14.065868612939346,12.207740924596074,0.304558150933139,0.37261528035256825,105.79810296721303,75931.54317093194,278288.24416038254,2.1
287.869117403325,16.408638667940547,9.658584492855177,0.25190543042816976,0.3829361235659714,114.71625381550042,87429.78114450787,365033.47995246376,2.25
328.86325966666055,19.588517908624105,7.0863881106963165,0.1961223997962296,0.39446401117419694,126.08952243843888,102830.76574836065,515458.36929656373,2.4
377.0882272632027,23.026437941128087,5.081593790523259,0.15115911740976978,0.4055439396847696,139.0691321533049,124618.58040960273,737265.0805993149,2.55
413.92788402651183,25.028286079174713,4.170640898023562,0.1317339614958097,0.4127257294430886,149.29222304315212,153473.10382049682,907569.8035107222,2.6999999999999997
429.31664482259526,25.56686211243084,3.9440850632230844,0.12805300998735086,0.41546806912877404,153.8494526739787,185940.28490557816,961957.3383092207,2.85
433.5942330512412,25.66138186682815,3.902439968504849,0.12773553495458576,0.4162048939369858,155.17562629458425,219280.31164814509,972631.0278514468,3.0
434.5815635106468,25.676012701678022,3.8953625787814063,0.12775267446669952,0.4163733280826713,155.4898901164698,252730.24754748275,974467.2745557842,3.15
434.7899887814291,25.6781959733692,3.8941802046510343,0.12776779198842741,0.41640880167350264,155.55735407760872,286146.5482728015,974774.6800654738,3.3
434.83176765487605,25.67851496782589,3.8939837718871737,0.1277723393446052,0.4164159086035093,155.57103351960484,319504.70821795356,974825.7678593522,3.4499999999999997
434.8398727972106,25.678560702783784,3.8939511765870125,0.12777342858422863,0.41641728717311416,155.5737091792785,352800.7077090186,974834.2455381249,3.5999999999999996
434.84139064343685,25.678566891735578,3.8939458830613076,0.12777366304849927,0.4164175453306503,155.57421348444913,386033.97553205903,974835.6222904273,3.75
434.8416701946774,25.67856770399116,3.8939450199268193,0.12777371043699823,0.4164175928761684,155.5743068146383,419204.5143432222,974835.8467849741,3.9
434.84171675228527,25.678567777434964,3.8939448972570667,0.12777371912255642,0.41641760079526147,155.57432244262523,452312.4238246213,974835.8786837028,4.05
434.8417271091827,25.678567798610807,3.8939448683084716,0.12777372099248455,0.4164176025556711,155.5743259126549,485357.8189328964,974835.8862140954,4.2
434.8417297100362,25.678567802255127,3.893944861617319,0.12777372148378474,0.4164176029983646,155.57432678635186,518340.8173429761,974835.8879539907,4.35
434.84172992490664,25.678567802625746,3.893944861038778,0.12777372152342292,0.41641760303484293,155.5743268584649,551261.5367933135,974835.8881044851,4.5
434.8417300872456,25.67856780278437,3.893944860645445,0.12777372155495625,0.41641760306249337,155.57432691302668,584120.0948351251,974835.888206749,4.6499999999999995
434.8417300754354,25.6785678026215,3.8939448607387916,0.127773721555368,0.4164176030610617,155.57432690959726,616916.6088465626,974835.8881823741,4.8
434.8417300640019,25.678567802555527,3.8939448607793037,0.12777372155355415,0.41641760305885916,155.57432690574265,649651.1959576523,974835.8881719003,4.95
434.84173007996014,25.6785678026226,3.89394486071579,0.12777372155557246,0.41641760306125636,155.57432691085526,682323.9731171415,974835.8881884705,5.1
434.8417300973622,25.678567802692122,3.8939448606551834,0.12777372155823113,0.4164176030641939,155.57432691659778,714935.0570449115,974835.8882042312,5.25
434.8417301042807,25.678567802709644,3.8939448606351723,0.12777372155946679,0.41641760306539083,155.57432691892686,747484.5642336592,974835.8882094341,5.3999999999999995
434.8417301042425,25.67856780270187,3.893944860637842,0.12777372155956193,0.4164176030653835,155.57432691893112,779972.6109533471,974835.8882087398,5.55
434.84173010290306,25.67856780269555,3.893944860642746,0.12777372155936212,0.41641760306515324,155.5743269184851,812399.3132539684,974835.8882074646,5.7
434.8417301024378,25.678567802695195,3.8939448606438534,0.1277737215592695,0.41641760306507414,155.57432691832685,844764.7869666521,974835.8882071766,5.85
434.8417301027658,25.678567802697238,3.893944860642486,0.12777372155931221,0.4164176030651305,155.57432691843545,877069.1477179957,974835.8882075322,6.0
434.8417301030224,25.678567802697827,3.893944860641728,0.12777372155935707,0.4164176030651735,155.57432691852134,909312.5109124671,974835.8882077294,6.1499999999999995
434.8417301029558,25.678567802697227,3.893944860642069,0.1277737215593504,0.41641760306516207,155.57432691849908,941494.9917175364,974835.8882076406,6.3
434.84173010282365,25.678567802696918,3.8939448606424687,0.12777372155932773,0.41641760306514014,155.574326918455,973616.705082202,974835.8882075368,6.45
434.8417301028055,25.678567802697092,3.893944860642444,0.1277737215593219,0.4164176030651369,155.57432691844895,1005677.7657423394,974835.8882075433,6.6
434.84173010285264,25.678567802697266,3.8939448606422737,0.12777372155932887,0.4164176030651445,155.57432691846446,1037678.2882223806,974835.8882075874,6.75
434.8417301028751,25.67856780269727,3.8939448606422338,0.12777372155933364,0.4164176030651487,155.57432691847194,1069618.3868325118,974835.8882075979,6.8999999999999995
434.84173010286327,25.678567802697195,3.8939448606422893,0.12777372155933248,0.41641760306514675,155.5743269184682,1101498.1756670736,974835.8882075835,7.05
