Time,A,Na,G,Nn,P,S,Tm,Tp,rtp,rtm,t1,t2,kt,theta1,theta2,dt,delta,u0,u1,u2,sg,dg,y1,y2,sA,dA,y3,y4,rs,ks,sigma1,sigma2,sigma3,sigma4,rp,kp,p1,p2,p3,p4,cn,sn,dn,y5,ca,sa,da,y6,ONn,tumor_microenvironment,tumor_growth_NGF__logistic,tumor_death_AGM,tumor_migration,migrating_tumor_cell_growth,migrating_cell_death,NGF_production,NGF_decay,NGF_internalisation,AGM_production,AGM_decay,AGM_internalisation,sympathetic_neuron_growth,sympathetic_neuron_growth_NGF,sympathetic_neuron_growth_AGM,parasym_neuron_growth,parasym_neuron_growth_NGF,parasym_neuron_growth_AGM,norepinephrine_source,norepinephrine_by_SNC,norepinephrine_decay,norepinephrine_uptake_tumor,ACh_source,ACh_by_PNC,ACh_decay,ACh_uptake_tumor
1.5,192.6094627699775,19.848891712889706,9.524015370077336,0.4482332948815158,0.34347327422429585,85.0483999605292,45981.88462293534,151604.61725799734,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,6904.964852930087,1.0,144173.79037445318,6709.293913812162,39657.54780107398,4.598188462293534,583.9699347112787,336.5622503127541,211.24266090831532,121.08805372352451,821.6970255383457,462.262710647946,292.2466138926907,-1664.1040965822474,1.3384025774240065,1685.9784978979599,-25.12292810524687,2.5508740035947524,22.609044218160737,0.41,136.07743993684673,0.7440672695033163,135.9084742256065,3990.0,0.250735490183736,990.6581853903252,3009.1836311280795
1.65,203.68947538170355,18.30824751580209,10.240721126854698,0.4210699327532424,0.34935182112128277,88.81785652463572,52120.08375395316,168638.64110943567,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,7036.951362854865,1.0,183093.14651589835,7769.25753552555,43612.08618849529,5.212008375395316,661.925063675205,374.3777832629472,227.1391945936372,141.84968383756242,914.0214348131414,488.8547409160885,343.7661509684146,-1815.1197680617777,1.418888829659659,1840.9948466175765,-26.032099400327596,2.6421152475894085,23.43159540790724,0.41,142.10857043941715,0.6989760883703824,142.01732254309653,3990.0,0.25502682941853644,913.7646335136823,3087.477982160066
1.7999999999999998,217.33356280556617,16.54116411496095,11.16502668895143,0.3886627194371098,0.35602446696896556,93.32001484931097,58940.21894604184,192084.55477052976,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,7201.172653395253,1.0,243511.21808372028,9278.789940380357,49022.32126068598,5.894021894604184,748.5407806147313,426.4277115905761,247.64029196094273,171.75061931061774,1041.0982868562714,521.6005507333588,417.76348300840107,-2004.0835309880304,1.516069018976035,2035.6206059302478,-27.083626983342324,2.748023049735801,24.383196396949373,0.41,149.31202375889754,0.6451801142656022,149.31221083796112,3990.0,0.25989786088734484,825.569500977701,3177.302144408538
1.95,234.65745665080826,14.514349592167745,12.390530921978936,0.350131913625011,0.36370353182437576,98.84611407378713,66720.48445249317,226003.45477319747,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,7406.6836722277685,1.0,343709.34354571585,11558.70512450349,56801.07363307063,6.672048445249318,847.3501525466633,501.72766959649846,274.8219758494928,217.4399813129754,1224.9387248707303,563.1778959619398,530.6761796688146,-2248.8125256528356,1.636222308122146,2288.2461502338574,-28.319469058251805,2.872101575090938,25.50241868415221,0.41,158.15378251805942,0.5812189766175182,158.26204421120653,3990.0,0.2655035782317943,724.4111881450921,3280.2931516158606
2.1,257.3418444966244,12.207740924596074,14.065868612939346,0.304558150933139,0.37261528035256825,105.79810296721303,75931.54317093194,278288.24416038254,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,7665.430623270483,1.0,522792.24122322793,15266.980563977093,68719.78434795434,7.5931543170931945,964.3305982708356,617.7999020360493,311.98096583499466,292.6993481245068,1508.3222833492734,617.6204267918985,716.553736416039,-2576.7071733898924,1.7880018765476353,2627.1523345707255,-29.788194039717396,3.0180797133911206,26.834109973499768,0.41,169.27696474754086,0.5055665305490107,169.50990613583204,3990.0,0.2720091546573748,609.28834954659,3397.2707870706863
2.25,287.869117403325,9.658584492855177,16.408638667940547,0.25190543042816976,0.3829361235659714,114.71625381550042,87429.78114450787,365033.47995246376,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,7987.823805972193,1.0,861779.9540202415,21851.487252467003,88388.58129105216,8.742978114450787,1110.35822053525,810.3743254944696,363.9436056549213,428.05747874935787,1978.4814613423537,690.88588176798,1051.3057194484584,-3029.998306954681,1.9825934771999698,3095.343767945963,-31.535464572442546,3.188175799639056,28.420794274827152,0.41,183.54600610480068,0.41816301451076177,183.90783177623612,3990.0,0.2795433702031591,482.05995203840183,3525.706708841827
2.4,328.86325966666055,7.0863881106963165,19.588517908624105,0.1961223997962296,0.39446401117419694,126.08952243843888,102830.76574836065,515458.36929656373,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,8360.348407239586,1.0,1440265.3382603014,34318.01609183297,122367.56749631162,10.283076574836064,1305.9507250041802,1144.3175798383716,434.47332721328263,686.2882399311773,2793.7843615873758,789.2718231999853,1695.7646557536605,-3661.3348599045194,2.228301304179081,3742.899766474259,-33.54585168116258,3.3759133632160747,30.24850406555288,0.41,201.7432359015022,0.32556318366174114,202.18586476298648,3990.0,0.2879587281571638,353.6816306048531,3652.7380597420806
2.55,377.0882272632027,5.081593790523259,23.026437941128087,0.15115911740976978,0.4055439396847696,139.0691321533049,124618.58040960273,737265.0805993149,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,8686.896406207565,1.0,1735976.4990825364,54910.29723829233,172415.81806914482,12.461858040960273,1582.6559712019546,1636.7284789304792,510.72639353422096,1106.1762350598656,3995.9767368482867,905.0117454316866,2780.912958260413,-4454.784356195429,2.5011418990934753,4536.101248506414,-35.536566059050216,3.5470929946673206,32.05399684044142,0.41,222.51061144528785,0.2509241349002178,222.88867776087042,3990.0,0.2960470759698818,253.62234608501583,3746.4816555431084
2.6999999999999997,413.92788402651183,4.170640898023562,25.028286079174713,0.1317339614958097,0.4127257294430886,149.29222304315212,153473.10382049682,907569.8035107222,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,8835.99886565481,1.0,966334.80243307,73071.89840162492,210917.20304708573,15.347310382049683,1949.1084185203094,2014.8049637938036,555.1273852360952,1452.5637732925668,4919.028335028115,993.4269216636284,3757.595399409808,-5134.465819194244,2.706816683226477,5180.213725685084,-36.857509700908615,3.64646756244514,33.24176274172803,0.41,238.8675568690434,0.2186783760830441,239.11553110088212,3990.0,0.30128978249345467,208.15668722035596,3785.1477403330264
2.85,429.31664482259526,3.9440850632230844,25.56686211243084,0.12805300998735086,0.41546806912877404,153.8494526739787,185940.28490557816,961957.3383092207,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,8864.831627116648,1.0,452169.85027563624,79876.07556509016,223265.94367705984,18.594028490557818,2361.4416183008425,2135.54529104647,567.073001653716,1567.1021437724257,5213.808773635977,1030.3599475742285,4130.816528377241,-5452.99689932021,2.794945828687164,5466.293219810992,-37.36825735807,3.679726183664085,33.69766645616607,0.41,246.15912427836594,0.2125679965790024,246.36306529983221,3990.0,0.30329169046400506,196.84928550546414,3794.0415694832327
3.0,433.5942330512412,3.902439968504849,25.66138186682815,0.12773553495458576,0.4162048939369858,155.17562629458425,219280.31164814509,972631.0278514468,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,8867.327214622801,1.0,333343.11458730017,81443.98197728416,225703.02112742743,21.92803116481451,2784.8599579314423,2159.240881830212,569.1694498062484,1589.8545012964253,5271.660170954842,1040.6261593229788,4218.2637623253695,-5547.4913845568935,2.819990198458922,5548.703336823724,-37.50608561443054,3.6878049422057555,33.82046330351747,0.41,248.2810020713348,0.21204098802461235,248.4790893120663,3990.0,0.3038295725739996,194.770778828077,3795.6341976954386
3.15,434.5815635106468,3.8953625787814063,25.676012701678022,0.12775267446669952,0.4163733280826713,155.4898901164698,252730.24754748275,974467.2745557842,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,8867.192449558037,1.0,312285.58272786136,81755.36577954964,226124.76512868676,25.273024754748278,3209.6741438530307,2163.3173495138412,569.4939617232185,1593.7907404443924,5281.612628092351,1042.9957524255522,4235.851101283729,-5570.00274392344,2.825848385448883,5568.067412085507,-37.537627982437265,3.689536918194236,33.84856199192418,0.41,248.7838241863517,0.2120694396147212,248.981601009554,3990.0,0.30395252950035007,194.41754630697997,3795.903355551708
3.3,434.7899887814291,3.8941802046510343,25.6781959733692,0.12776779198842741,0.41640880167350264,155.55735407760872,286146.5482728015,974774.6800654738,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,8867.0735864592,1.0,308743.47538237856,81814.4412930103,226195.78440827513,28.61465482728015,3634.061163064579,2163.999789745352,569.5423866893289,1594.4526007340935,5283.2787659548685,1043.4959730754297,4239.219614810888,-5574.84126820762,2.827096412572134,5572.1978974446365,-37.54427274755672,3.689886984073989,33.85448157334646,0.41,248.89176652417396,0.2120945347007895,249.08961711638267,3990.0,0.3039784252216569,194.3585340141331,3795.948263106013
3.4499999999999997,434.83176765487605,3.8939837718871737,25.67851496782589,0.1277723393446052,0.4164159086035093,155.57103351960484,319504.70821795356,974825.7678593522,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,8867.037833018152,1.0,308154.5075625586,81825.40149999267,226207.65544556032,31.950470821795356,4057.70979436801,2164.113204647762,569.5494619863782,1594.5630513013916,5283.555661797689,1043.5962423717024,4239.849193924033,-5575.822615763749,2.8273482292623564,5573.03156037185,-37.545604058662214,3.689955180169906,33.85566762640757,0.41,248.91365363136777,0.2121020833120446,249.11153762558095,3990.0,0.3039836132805618,194.34873005488882,3795.9557204617704
3.5999999999999996,434.8398727972106,3.8939511765870125,25.678560702783784,0.12777342858422863,0.41641728717311416,155.5737091792785,352800.7077090186,974834.2455381249,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,8867.029268949602,1.0,308056.7914463267,81827.40755226713,226209.63656658446,35.280070770901865,4480.568987904536,2164.1320250946374,569.5504763877443,1594.5814540258016,5283.601610816638,1043.6156947133054,4239.96510496486,-5576.014574633563,2.8273973164696886,5573.194078244746,-37.545862302998565,3.6899681443930894,33.855897698482295,0.41,248.9179346868456,0.21210389144981953,249.115827707452,3990.0,0.30398461963637335,194.3471032234578,3795.956957390494
3.75,434.84139064343685,3.8939458830613076,25.678566891735578,0.12777366304849927,0.4164175453306503,155.57421348444913,386033.97553205903,974835.6222904273,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,8867.027425493226,1.0,308040.92794535565,81827.76552775553,226209.96022097883,38.6033975532059,4902.63148925715,2164.1350814847488,569.550613658695,1594.584455332642,5283.609072814116,1043.6193375442483,4239.985894844283,-5576.050755184384,2.827406543930522,5573.224628958863,-37.545910663166424,3.689970533261595,33.85594078312914,0.41,248.91874157511862,0.21210428066050876,249.11663666042236,3990.0,0.3039848080913747,194.34683902358984,3795.957158079317
3.9,434.8416701946774,3.8939450199268193,25.67856770399116,0.12777371043699823,0.4164175928761684,155.5743068146383,419204.5143432222,974835.8467849741,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,8867.027052905076,1.0,308038.3421262871,81827.8290182321,226210.01330262318,41.920451434322224,5323.897332158922,2164.1355798626428,569.550631674524,1594.5849467560142,5283.61028957456,1043.6200084672257,4239.989597443112,-5576.057451019248,2.8274082482793004,5573.230271770674,-37.545919569782704,3.6899709678649826,33.85594871820859,0.41,248.9188909034213,0.21210435932541705,249.1167864214185,3990.0,0.3039848427996029,194.34679594454755,3795.9571908344938
4.05,434.84171675228527,3.8939448972570667,25.678567777434964,0.12777371912255642,0.41641760079526147,155.57432244262523,452312.4238246213,974835.8786837028,0.000481,0.0001,134.27,2.39,1000000.0,10000.0,1.0,0.0127,0.0129,0.22,9.8e-06,0.002,0.00222,22.18,5.57e-05,0.05,0.00542,2.4,1e-05,1.47e-05,0.06,0.26,129.0,50.0,7.79,0.01,7.0,0.03,0.33,0.1,1.0,0.01,0.41,1.6,1.66,0.002,3990.0,0.73,49.91,0.001,8867.026984615597,1.0,308037.97489738686,81827.83913140764,226210.02091031938,45.231242382462135,5744.36778257269,2164.13565067782,569.5506333035075,1594.5850170167344,5283.610462465669,1043.6201202054847,4239.990190219049,-5576.058572226194,2.8274085330407313,5573.231214571155,-37.54592105325224,3.6899710392396994,33.85595003980317,0.41,248.91891590820038,0.21210437374344365,249.11681150704385,3990.0,0.30398484858054087,194.3467898221002,3795.9571954635135
