ADP,ADPi,ATP,ATPi,Cr,Cri,P,PCr,PCri,Pi,Time
0.0,0.0,9700.0,0.0,26000.0,0.0,0.0,0.0,0.0,32000.0,0.0
8969.65936710793,8540.212810362867,0.033875628215538155,223.46827753291058,22707.558212925785,39502.70087275575,8630.367956460328,0.43275112060302473,1.4075587073346894,44605.10916527127,0.01
8349.317912260434,15960.682414193641,0.03721765753870015,247.05602752022682,20249.265619793823,69002.35462241095,7875.222988663948,0.35630411683728247,2.1822906805132183,53643.363556560595,0.02
7822.386252507588,22261.00551138246,0.04048409863377505,269.87365007239947,18413.487315709084,91031.8748579289,7352.405155230827,0.30219191273600327,2.6510506285702897,59894.50132441388,0.03
7374.798969832124,27610.532924806485,0.04358019615305025,291.356475583439,17042.58472355376,107482.88147068645,6990.394779023463,0.26347359568613976,2.9401635407434057,64217.281367113435,0.04
6994.608630927632,32152.735982185586,0.046483829682955086,311.40264145481694,16018.841265855854,119767.96344628026,6739.695556308121,0.23548338666965618,3.1155628346177635,67205.75151343823,0.05
6671.666741255012,36009.37748335626,0.049192595931230265,330.0313111584314,15254.346828675136,128942.04088849624,6566.048089579767,0.21500976659103713,3.217050236797869,69271.00413531878,0.06
6397.3526907625355,39283.8445985166,0.05171145018179315,347.302575654697,14683.440288298612,135793.04839312827,6445.730873197081,0.1998245852890956,3.2702523062377673,70697.63826127014,0.07
6164.344303843548,42063.927113506885,0.05404875183797451,363.2926560718156,14257.105266495046,140909.18419476668,6362.33878159761,0.18838102607791218,3.2920350229378434,71682.44077242071,0.08
5966.42181318615,44424.181252638096,0.056214336426763094,378.0824178134953,13938.730412476621,144729.78610690098,6304.511076443453,0.1796023671884329,3.2937150191600235,72361.66114942441,0.09
5798.302059063585,46427.92400359104,0.05821862249904595,391.7526648982196,13700.977789340743,147582.91074446536,6264.386051400987,0.1727394832576876,3.282909693000252,72829.5603113498,0.1
5655.497397348484,48128.92861358257,0.06007210401772895,404.3817537093626,13523.431390809965,149713.5513088462,6236.52110918811,0.16727021889065694,3.2647588548661974,73151.3720693255,0.11
5534.195930894016,49572.86297837104,0.06178505686489056,416.04443094017677,13390.845301765343,151304.65970349807,6217.14887444445,0.16282991408780836,3.242716396513544,73372.2309797005,0.12
5431.1597495698325,50798.51127138724,0.06336737313874712,426.8113260187717,13291.834300575101,152492.8593534576,6203.661330151198,0.159162955244836,3.21908422635198,73523.36326402194,0.13
5343.63849927482,51838.81131968754,0.06482846467179285,436.74874816012124,13217.896090181683,153380.17847273868,6194.252800505365,0.1560891673976977,3.1953751207790444,73626.37125909196,0.14
5269.296046580011,52721.73461757289,0.06617721710638205,445.91869758317193,13162.682636508916,154042.79403590263,6187.673590981273,0.1534806268156448,3.1725585172779414,73696.18975801932,0.15
5206.148142192754,53471.03425990932,0.06742197221919081,454.3789708323203,13121.454812032067,154537.57607777193,6183.0587853162315,0.15124553669182034,3.1512314520553573,73743.14036383605,0.16
5152.508821549273,54106.887973265824,0.068570525924636,462.1833225523684,13090.666217152495,154907.0818533199,6179.806553616631,0.14931682141851216,3.1317390442655357,73774.39164685797,0.17
5106.9462057122355,54646.42828447448,0.06963014950169728,469.38168590453745,13067.672045841078,155183.04946021206,6177.50143167881,0.14764491475275307,3.1142507710124137,73794.8795824301,0.18
5068.244261427816,55104.20119409775,0.07060760235415352,476.02037825988253,13050.500743697112,155389.13794891728,6175.8568552893275,0.14619244417557428,3.0988174408405857,73807.99694029146,0.19
