Time,ADPi,ATPi,Cri,PCri,PCr,ADP,ATP,Cr,Pi,P,IMS,CYT,OxPhos,MiCK,MMCK,ATPase,Pi_diffusion,Cr_diffusion,ADP_diffusion,PCr_diffusion,ATP_diffusion
0.1,46427.92400359104,391.7526648982196,147582.91074446536,3.282909693000252,0.1727394832576876,5798.302059063585,0.05821862249904595,13700.977789340743,72829.5603113498,6264.386051400987,0.0625,0.75,282.5524070048633,1.0093370717598948,-1.5612230197523065,200.8542476217085,-2694.5331512813573,-15356.300738956488,-11807.367359637708,1.104157753191051,199.43756112839785
0.11,48128.92861358257,404.3817537093626,149713.5513088462,3.2647588548661974,0.16727021889065694,5655.497397348484,0.06007210401772895,13523.431390809965,73151.3720693255,6236.52110918811,0.0625,0.75,282.722006588637,1.0189774949719739,-1.5153210734327813,207.24875886116487,-1939.9134270715876,-11467.958160046954,-10065.890478845613,1.1474835582127116,205.86705311518642
0.12,49572.86297837104,416.04443094017677,151304.65970349807,3.242716396513544,0.16282991408780836,5534.195930894016,0.06178505686489056,13390.845301765343,73372.2309797005,6217.14887444445,0.0625,0.75,282.8569475709126,1.031336415661979,-1.4773630205754045,213.15844618387243,-1418.588840677825,-8564.254074888508,-8587.118978102142,1.1759911525571072,211.80453523147705
0.13,50798.51127138724,426.8113260187717,152492.8593534576,3.21908422635198,0.159162955244836,5431.1597495698325,0.06336737313874712,13291.834300575101,73523.36326402194,6203.661330151198,0.0625,0.75,282.96553409727625,1.0453905062081554,-1.4454829632958983,218.61743732867754,-1058.6586024612916,-6395.851431267278,-7331.456918959888,1.1945799966152273,217.28596794596444
0.14,51838.81131968754,436.74874816012124,153380.17847273868,3.1953751207790444,0.1560891673976977,5343.63849927482,0.06482846467179285,13217.896090181683,73626.37125909196,6194.252800505365,0.0625,0.75,283.05371120182184,1.0604263476944844,-1.4183533758787665,223.65820311768533,-810.3616990182782,-4776.549331115355,-6265.273842521248,1.206603414706088,222.34511135787045
0.15,52721.73461757289,445.91869758317193,154042.79403590263,3.1725585172779414,0.1534806268156448,5269.296046580011,0.06617721710638205,13162.682636508916,73696.18975801932,6187.673590981273,0.0625,0.75,283.1258444331552,1.075937618512618,-1.395023931193479,228.3113990170181,-639.277333819351,-3567.3253120114678,-5360.007150107493,1.2143467833848112,227.01353119872664
0.16,53471.03425990932,454.3789708323203,154537.57607777193,3.1512314520553573,0.15124553669182034,5206.148142192754,0.06742197221919081,13121.454812032067,73743.14036383605,6183.0587853162315,0.0625,0.75,283.1852087190868,1.091560332607418,-1.3748065901976012,232.6058041562083,-521.5998189525271,-2664.3920207842602,-4591.399157665899,1.2193600732250809,231.3206526545019
0.17,54106.887973265824,462.1833225523684,154907.0818533199,3.1317390442655357,0.14931682141851216,5152.508821549273,0.068570525924636,13090.666217152495,73774.39164685797,6179.806553616631,0.0625,0.75,283.2343063120322,1.1070307462625077,-1.3571928912946158,236.5683144399942,-440.78004602284636,-1990.0828866654192,-3938.841121515983,1.2226926833595932,235.2938428830491
0.18,54646.42828447448,469.38168590453745,155183.04946021206,3.1142507710124137,0.14764491475275307,5106.9462057122355,0.06963014950169728,13067.672045841078,73794.8795824301,6177.50143167881,0.0625,0.75,283.27507818977546,1.1221581935773683,-1.3418019460064778,240.22401578085564,-385.40823737294704,-1486.476269516308,-3384.8323538768927,1.2250420120061816,238.9585232963637
0.19,55104.20119409775,476.02037825988253,155389.13794891728,3.0988174408405857,0.14619244417557428,5068.244261427816,0.07060760235415352,13050.500743697112,73807.99694029146,6175.8568552893275,0.0625,0.75,283.3090498408463,1.1368060079283535,-1.3283416587768073,243.59622812182963,-347.6281216575444,-1110.3947650963673,-2914.5122709483803,1.2268636510444961,242.3382743861327
0.2,55492.56046472723,482.14231292994833,155543.04087671588,3.0854130314577386,0.14493036284252114,5035.369926094515,0.07150916068016269,13037.677878829383,73816.09529896223,6174.673308401383,0.0625,0.75,283.3374340802284,1.1508778664313868,-1.3165803120522805,246.70660434656128,-321.9820621325198,-829.5479731785017,-2515.2581106875477,1.22845191807958,245.45494353091107
0.21,55821.99648671579,487.78722687282135,155657.97719520287,3.073961391969289,0.14383551654061555,5007.445683284369,0.07234064318494503,13028.101901438453,73820.79846536736,6173.812186039478,0.0625,0.75,283.36120436797404,1.164308268147604,-1.306328988725961,249.57521898806036,-304.6899321723322,-619.8116301284172,-2176.3493734752847,1.2299908640522361,248.32876096884704
0.22,56101.41717150158,492.9918942735775,155743.81390736703,3.0643546609311927,0.14288898792673618,4983.726137138941,0.0731074397212994,13020.950589181006,73823.22155404426,6173.177519992674,0.0625,0.75,283.38114850935096,1.1770555333995292,-1.297429739327987,252.22066703848296,-293.1449887480121,-463.17876105959294,-1888.6812018245182,1.2315892103019523,250.97844854843018
0.23,56338.382012576236,497.79032517193303,155807.89329112874,3.056466138320696,0.14207495110226812,4963.578490709337,0.07381453824987703,13015.612111947887,73824.12496663081,6172.70313068411,0.0625,0.75,283.39790825514496,1.18909657196841,-1.2897474235682465,254.66015696207577,-285.5594918152783,-346.2499976743711,-1644.5255367272584,1.2333046366477993,253.4213208635966
0.24,56539.310540253064,502.2139591918653,155855.7081985448,3.0501604268189193,0.14137978193449188,4946.465158554543,0.07446655166690018,13011.628756974953,73824.03322628148,6172.342708176598,0.0625,0.75,283.41200985719826,1.2004226200989625,-1.2831633331934345,256.9096032508056,-280.6911626133369,-259.0011577035766,-1437.3183948247424,1.235162777289578,255.67338389164988
0.25,56709.66047922722,506.2918506621862,155891.40445874823,3.0453002813029824,0.14079146570462367,4931.928904825372,0.075067743814557,13008.65506195298,73823.31487911874,6172.063138287172,0.0625,0.75,283.42388753654546,1.2110358928410059,-1.2775710135528304,258.98371616022166,-277.65919737641525,-193.86635977737023,-1261.4780531253964,1.2371699572233423,257.7494292455699
0.26,56854.06709664315,510.0508424163151,155918.08392094314,3.041749766493755,0.14029931431654544,4919.581216416918,0.0756220547689362,13006.432561464348,73822.22131176652,6171.841253303679,0.0625,0.75,283.4339008363128,1.220947243711122,-1.2728744013648554,260.89608895282987,-275.8547870592738,-145.18497017398477,-1112.262825183534,1.239319170159379,259.6631226571348
0.27,56976.46183596224,513.5157259440307,155938.03666508358,3.039376515351993,0.13989375710578641,4909.092403443842,0.07613312394205896,13004.770436114122,73820.91600766944,6171.661380610093,0.0625,0.75,283.4423482209463,1.230174262153887,-1.2689864314686132,262.6592776001034,-274.87364359943604,-108.77781856086222,-985.6499727355731,1.2415944299503323,261.42708551293026
0.28,57080.1788645199,516.7093915646966,155952.95211329023,3.0380539017480164,0.13956612750911557,4900.182707740994,0.07660431192666244,13003.527919944308,73819.50382765739,6171.512890135455,0.0625,0.75,283.44947822866135,1.2387395956058256,-1.2658275261466696,264.2848761469854,-274.4484820632788,-81.56192001284217,-878.226950469736,1.2439750891202492,263.0529713090041
0.29,57168.047919532975,519.6529694797772,155964.090091306,3.0376626482367763,0.1393084918989592,4892.614553921277,0.07703872096414045,13002.600045349733,73818.05402172373,6171.3882649680345,0.0625,0.75,283.4554985384553,1.2466695319408603,-1.2633243637684035,265.7835873262846,-274.39593157658237,-61.23828826285899,-787.0966310363983,1.246439180222455,264.55153746238585
0.3,57242.47248533152,522.3659617024268,155972.40192230622,3.038091636205107,0.13911354298815695,4886.186023592926,0.0774392142165998,13001.907551966287,73816.61412246517,6171.281932594354,0.0625,0.75,283.46058322299194,1.2539928630299515,-1.2614091211706149,267.1652890472693,-274.5844289671368,-46.07093992640148,-709.7974968696326,1.2489653223168415,265.9327124772321
0.31,57305.49427130133,524.8663647943056,155978.6078167699,3.039238040805375,0.1389745461439086,4880.725471951531,0.07780843380612136,13001.390437557442,73815.21634610168,6171.189721277194,0.0625,0.75,283.4648784962898,1.2607400056453446,-1.2600191037903532,268.4390966311187,-274.91935560834827,-34.74565845145844,-644.2378099796952,1.2515334319591056,267.20565843020233
0.32,57358.846430146004,527.1707834305108,155983.24648091427,3.0410071033925647,0.13888531016493683,4876.087083444393,0.07814881753739343,13001.003824026171,73813.88033059497,6171.108622446766,0.0625,0.75,283.4685072951678,1.2669423235471244,-1.2590965414559518,269.6134205040073,-275.33660958116525,-26.279459252313245,-588.6412713052232,1.2541248355396573,268.3788287862317
0.33,57403.99976991395,529.2945365471562,155986.71521805742,3.043311853934137,0.13884015681750606,4872.147011907029,0.07846261451858601,13000.714615688385,73812.61571053401,6171.036567319282,0.0625,0.75,283.47157310437035,1.2726315553923992,-1.2585883541085334,270.6960200891217,-275.7965618919843,-19.947405310434988,-541.4998302149033,1.2567223495632087,269.4600224381959
0.34,57442.19776044752,531.2517491865701,155989.30294706393,3.0460729193765177,0.1388338747892177,4868.800455691839,0.07875189862537096,13000.49874779775,73811.42613871861,6170.972084159747,0.0625,0.75,283.47416282324576,1.2778394541838118,-1.2584457685570931,271.69405025752985,-276.2747018781083,-15.222349189512897,-501.53793100581606,1.2593106099891387,270.4564304655635
0.35000000000000003,57474.500529841906,533.0554549085343,155991.23168084456,3.049218316909518,0.13886168197683865,4865.957982747214,0.07901858355216095,13000.337730059053,73810.31266043578,6170.914008597912,0.0625,0.75,283.4763500996422,1.2825971712969881,-1.2586240178838495,272.61411325495527,-276.7537591500295,-11.699235375970602,-467.6675841935794,1.2618762965335517,271.37468827201326
0.36,57501.795911476715,534.7176576729404,155992.6557975565,3.0526829500432475,0.13891920111050432,4863.544604865607,0.07926443189101247,13000.218707427835,73809.27368879836,6170.861480583761,0.0625,0.75,283.47819632473255,1.2869353849602019,-1.2590821046732752,273.46229002399303,-277.2236899377749,-9.096431064477656,-438.97706692438805,1.264407939754441,272.22090709002657
0.37,57524.86456436855,536.249462175048,155993.72052292293,3.056408372554333,0.1390024338425805,4861.494340106991,0.07949107434406234,13000.12958662936,73808.30803442268,6170.8136810794995,0.0625,0.75,283.479755219939,1.29088310654272,-1.259782619725414,274.2442064870151,-277.6745593110245,-7.148996424337383,-414.6644336268255,1.2668959893795724,273.0007403342889
0.38,57544.33862532019,537.6610667881251,155994.5029262131,3.0603419828094585,0.1391077427583913,4859.753659042341,0.07970000860080291,13000.063953245413,73807.4116042632,6170.770107831006,0.0625,0.75,283.48107016101216,1.2944689972408245,-1.2606914923130275,274.96502967277,-278.10414316519746,-5.716367867804365,-394.0796944258291,1.269332276109246,273.7193800093069
0.39,57560.78954792469,538.9619223543484,155995.09851138465,3.0644369972250187,0.1392318187844996,4858.274151580621,0.07989262275977779,13000.01385582056,73806.58238557003,6170.730146816865,0.0625,0.75,283.4821802124851,1.2977195740180714,-1.2617777838106166,275.6295485212334,-278.5062826672074,-4.6243295966414735,-376.63513823180983,1.271710344277559,274.38163754942786
0.4,57574.669549865575,540.160696441282,155995.54393764326,3.0686516068011542,0.1393716738992988,4857.017409344393,0.08007019000232153,12999.976245893095,73805.81542096863,6170.693494053248,0.0625,0.75,283.4831162300075,1.3006608726870856,-1.2630135144955983,276.24215550800926,-278.8824838208966,-3.8060494298988488,-361.8650747562424,1.2740247620087313,274.99192562223965
0.41000000000000003,57586.38215181061,541.2654097477357,155995.88596717376,3.072948847120417,0.1395246064546344,4855.949136041439,0.08023388866559598,12999.947232396305,73805.10719294794,6170.659778878188,0.0625,0.75,283.4839056758185,1.3033170398189662,-1.2643734182299915,276.8069158963061,-279.23167662887136,-3.176249693497084,-349.35381515019253,1.2762713823191338,275.55432757271177
0.42,57596.25408753486,542.2834323170339,155996.14399935695,3.0772960591221294,0.1396881900917606,4855.041488604006,0.08038480163637658,12999.925203863071,73804.45305704176,6170.628778225321,0.0625,0.75,283.4845707524297,1.3057112200798888,-1.2658347887615875,277.3275656454992,-279.55612391141767,-2.6995828874059953,-338.7643256137417,1.2784469724441645,276.07259549567266
0.43,57604.567993825396,543.2215665152155,155996.33740555236,3.081664605883321,0.1398602476481565,4854.270346103007,0.08052392857572252,12999.908550576998,73803.84900034971,6170.600263203083,0.0625,0.75,283.4851306340053,1.307865004957738,-1.2673772634254643,277.8075535862427,-279.85728180037404,-2.340746251575183,-329.80484129945035,1.2805492411212165,276.5501924798765
0.44,57611.56308398258,544.0860825718844,155996.48029404986,3.0860294773476618,0.14003883305073392,4853.615250655984,0.0806521911101474,12999.896100877515,73803.29122147354,6170.574031184151,0.0625,0.75,283.48560152766913,1.3097986237431134,-1.2689826441144643,278.2500593300085,-280.13672564672015,-2.074036288278876,-322.2281611835024,1.282576676174205,276.99031070206695
0.45,57617.439780333574,544.8827510003832,155996.58300069848,3.09036904629007,0.14022221596939144,4853.059018677893,0.08077043757787301,12999.886996976466,73802.7761942003,6170.549897827747,0.0625,0.75,283.4859969979908,1.3115309891264189,-1.2706347542878897,278.6580096436619,-280.3959666925657,-1.8806287549377885,-315.8269063385778,1.2845284898748526,277.39588793221884
0.46,57622.375290199554,545.6169076819647,155996.6586936763,3.0946646081218336,0.140408857970543,4852.586437450581,0.08087945259187879,12999.880144622832,73802.30097956209,6170.527665703633,0.0625,0.75,283.48632902551714,1.3130795586824042,-1.2723192162991568,279.0341114419818,-280.6356602137239,-1.7365256403863896,-310.41759919578544,1.2864044601337274,277.7696406679397
0.47000000000000003,57626.512866310964,546.2934522314545,155996.7127424065,3.098900244554011,0.1405974062255382,4852.185160224658,0.0809799567739153,12999.875099044024,73801.86248814808,6170.507185920203,0.0625,0.75,283.4866072884574,1.3144606786522088,-1.274023382277605,279.3808508700078,-280.8573043284996,-1.6319570861232933,-305.85161875631456,1.2882048749858914,278.1140633025854
0.48,57629.980981829016,546.9169175914404,155996.75430782806,3.1030623967780144,0.14078666767804482,4851.844102491284,0.08107261697666679,12999.871099151424,73801.45819255286,6170.488293005466,0.0625,0.75,283.4868404597398,1.3156893522086401,-1.2757361003176177,279.7005285695004,-281.0615220396576,-1.550229814980412,-301.99560651385764,1.2899304259853475,278.4314635557374
0.49,57632.88217638648,547.4914658534553,155996.78539503407,3.1071397445726765,0.1409756046836147,4851.554371827654,0.08115804565044234,12999.867979834933,73801.08535458846,6170.470869669335,0.0625,0.75,283.4870354579673,1.3167795779447615,-1.277447662787489,279.9952574940261,-281.24984366010176,-1.4877062239102088,-298.7428456281341,1.2915821456369863,278.7239603458815
0.5,57635.306720762426,548.0209429153133,155996.80912994777,3.1111228630968184,0.14116331313418015,4851.30812461129,0.08123680886482289,12999.86548229046,73800.74154572243,6170.454798921476,0.0625,0.75,283.48719837064453,1.3177442096184129,-1.279149607910371,280.266990583639,-281.423447535577,-1.4387000031711068,-295.99929503225576,1.293161333756574,278.9935116165571
0.51,57637.32848823721,548.5088858406433,155996.8263934125,3.1150041117376093,0.14134901491314406,4851.098909459434,0.0813094273762676,12999.86353452923,73800.42443673548,6170.439981002266,0.0625,0.75,283.48733417747366,1.318595134199943,-1.280834647777926,280.51752444812325,-281.5836355854699,-1.4016191061527934,-293.6877968907611,1.2946695386616411,279.2419180831853
0.52,57639.00950836015,548.9585454108983,155996.8391793121,3.118777510786255,0.14153204819974566,4850.921285865776,0.08137637993657532,12999.86197155439,73800.13200841876,6170.426313962037,0.0625,0.75,283.48744705839965,1.319343248182507,-1.282496581570479,280.74851078118485,-281.73132299452845,-1.3728373982594348,-291.7434202348704,1.296108550805243,279.47083471434627
0.53,57640.40338704233,549.3729274389432,155996.84831043836,3.122438341632134,0.14171184734900713,4850.77053574385,0.08143810934363514,12999.860725758816,73799.8623223707,6170.413709365912,0.0625,0.75,283.48754062444857,1.3199985661072113,-1.2841301012374364,280.9614772355412,-281.867518523286,-1.3508637840277515,-290.10995136077327,1.2974802582676943,279.68179176467794
0.54,57641.558101058465,549.7548202274394,155996.85333249794,3.1259829172335234,0.14188792980262613,4850.642428259676,0.0814950264645057,12999.859835790097,73799.61347136415,6170.402094169875,0.0625,0.75,283.4876181063696,1.3205702752429571,-1.2857306675659645,281.1578413025446,-281.99340747550013,-1.3365359971940052,-288.7370294094035,1.2987865806368342,279.8762087540313
0.55,57642.505058599054,550.1067268777323,155996.85678416892,3.1294093178046474,0.14205992467015638,4850.534137103255,0.08154750031273356,12999.8590906226,73799.38406644046,6170.391375690561,0.0625,0.75,283.4876816190682,1.3210667350090404,-1.2872947962735792,281.33887607893075,-282.10930812322476,-1.3252267633215524,-287.5913391863978,1.3000298273585285,280.05536000572954
0.56,57643.28351260427,550.4310426483548,155996.85813779949,3.1327156462843773,0.14222749295354636,4850.442191238208,0.08159588403978005,12999.858534724393,73799.17243884178,6170.3814935301825,0.0625,0.75,283.48773380465843,1.321495621558591,-1.2888192808386567,281.5057999372412,-282.21630604845996,-1.317904490075307,-286.63161894965015,1.3012119793931616,280.2204649403375
0.5700000000000001,57643.92369333128,550.7299508760259,155996.85771307835,3.1359010975359536,0.14239037288598558,4850.363889209678,0.08164049967945045,12999.858141783618,73798.97716372395,6170.372384487852,0.0625,0.75,283.4877766976067,1.321863924322057,-1.290301638965786,281.65972389410405,-282.3151676498237,-1.3139893466141075,-285.82591836427673,1.3023351684000157,280.37263508873497
0.58,57644.440662096466,551.0053953343732,155996.8564855405,3.1389662321099383,0.1425483917759539,4850.297813639968,0.0816816340946603,12999.857830631665,73798.79711555694,6170.363980215722,0.0625,0.75,283.48781131123445,1.3221779991152962,-1.291740228586832,281.80163762657804,-282.40624408649455,-1.3117023610102478,-285.1578818074049,1.3034017968536231,280.512860019871
0.59,57644.86327972922,551.2592759357883,155996.85466489615,3.1419111628897047,0.14270137623239268,4850.241400853557,0.0817195676579628,12999.857583956675,73798.63100090313,6170.356230057837,0.0625,0.75,283.4878395874287,1.322443660922553,-1.2931333839400323,281.93250841997167,-282.4903237595572,-1.3106626078370027,-284.5971005618667,1.3044138663921558,280.6421069731853
0.6,57645.206458763045,551.4932764138406,155996.8524961058,3.144737217655218,0.14284923164347416,4850.193267579557,0.08175454900172478,12999.857381329231,73798.4777563719,6170.349082054283,0.0625,0.75,283.48786252919723,1.3226661637116224,-1.2944801818773373,282.0531940559505,-282.56791252142284,-1.3104228585143574,-284.12750361773215,1.3053736246143444,280.7612331311681
0.61,57645.48060735838,551.7089366259014,155996.85014040448,3.1474462822522242,0.14299190773265535,4850.152417922332,0.08178680561063885,12999.857209206202,73798.33642271663,6170.342487486468,0.0625,0.75,283.4878808363498,1.3228502777407969,-1.2957801134828149,282.164479356704,-282.6394411891233,-1.3106876888195984,-283.73768793189447,1.3062833428825786,280.8710224288726
0.62,57645.701608436204,551.9077308996586,155996.84795525053,3.150040079667295,0.1431293602251266,4850.1174052266815,0.0818165552961476,12999.857037700089,73798.20604473513,6170.336402776818,0.0625,0.75,283.4878955771657,1.3230003852045722,-1.297032720178366,282.26711577170926,-282.70540687469475,-1.3108036498597357,-283.4106996848277,1.3071450782312704,280.9722254404135
0.63,57645.87612785551,552.0909561555856,155996.84584689225,3.1525212474150157,0.14326160973711943,4850.087565735891,0.08184398981731096,12999.856874383122,73798.0857910576,6170.3307886972725,0.0625,0.75,283.48790719956327,1.3231203480244336,-1.2982381513142027,282.36176486972283,-282.7662243061204,-1.3109392060141545,-283.13907709734485,1.307961011644744,281.0655024216667
0.64,57646.01222447986,552.2598396347585,155996.8438522061,3.1548923712908343,0.14338868312474326,4850.06212542643,0.08186929065128781,12999.856715939923,73797.97487488735,6170.325608120318,0.0625,0.75,283.4879162452482,1.3232137414167104,-1.2993966136074242,282.449052746943,-282.82228593992477,-1.3110244040726684,-282.91397312501795,1.3087332085869476,281.15147815494095
0.65,57646.11647324525,552.415513189583,155996.8419348682,3.157156243327697,0.14351062923239147,4850.040441898497,0.08189262523340608,12999.856565115972,73797.87256782199,6170.32082697617,0.0625,0.75,283.48792315607693,1.3232838040048467,-1.3005085188313985,282.52955705525096,-282.8739592758502,-1.3111224526364822,-282.7281030637241,1.3094636819418373,281.23072886025886
0.66,57646.19386771926,552.5589949499903,155996.84015198637,3.159316044458686,0.14362753263226985,4850.022014026576,0.08191414428673786,12999.85641680263,73797.77820949406,6170.316414950917,0.0625,0.75,283.4879282675165,1.3233333374045082,-1.3015746104929382,282.6037977892456,-282.9215854044742,-1.3111253012320958,-282.5758533058215,1.310154408245196,281.30377286146023
0.67,57646.2491437464,552.6912501384724,155996.8383713343,3.1613748300695583,0.1437394760025896,4850.006366578855,0.08193399070591066,12999.856281681465,73797.69117084627,6170.312343550601,0.0625,0.75,283.4879318977089,1.323364987687721,-1.3025956158822742,282.6722679353918,-282.96549452508043,-1.311270569480257,-282.4519001519293,1.310807270210116,281.37110154750076
0.68,57646.28621840447,552.8131593088337,155996.83654404915,3.16333583480207,0.14384656179969685,4849.993099622267,0.08195229492347443,12999.85616345237,73797.6108781412,6170.308586704752,0.0625,0.75,283.48793430973416,1.3233810870489606,-1.3035724464569682,282.7354174859868,-283.00598666319274,-1.3116433585819323,-282.3517983019956,1.3114240975502083,281.43316320257355
0.6900000000000001,57646.30797666028,552.9255219792034,155996.83474681212,3.1652024674556403,0.14394891053052908,4849.981905997901,0.08196917544129977,12999.856055320672,73797.53681776518,6170.305120064921,0.0625,0.75,283.487935697257,1.3233836755791932,-1.3045061823094433,282.7936552724842,-283.043316465948,-1.3120992952899542,-282.2721966104109,1.3120066812439786,281.490364855693
0.7000000000000001,57646.31851050135,553.0291007959439,155996.83297509165,3.1669779287643105,0.14404663697302336,4849.972381039896,0.08198474529588967,12999.85595728249,73797.46848833752,6170.301921364425,0.0625,0.75,283.48793633519983,1.3233746635707586,-1.3053978503437955,282.8473712708194,-283.077753240912,-1.312642472126754,-282.20853160847764,1.3125566851428276,281.54309476472054
0.71,57646.319800690624,553.1245786490665,155996.8312218233,3.168665627160691,0.14413987423058647,4849.964302675876,0.08199910578319866,12999.855869509396,73797.40544779877,6170.298970015617,0.0625,0.75,283.48793635643364,1.323355703039014,-1.3062486495860255,282.8969149520354,-283.10952124692267,-1.3132812141266186,-282.1584340241425,1.3130757619592086,281.59170058363077
0.72,57646.313620354755,553.2125870131038,155996.8295110706,3.170268945525589,0.14422875935607452,4849.957470428702,0.08201235060954888,12999.855789577132,73797.34728944332,6170.296246775084,0.0625,0.75,283.48793587988865,1.3233282742370065,-1.307059816754705,282.94260960294366,-283.1388226363488,-1.313967017660616,-282.11977264273446,1.313565497843084,281.6365037909525
0.73,57646.30288550726,553.2937254988028,155996.8279627575,3.1717910885562364,0.14431342381398313,4849.951591240705,0.0820245687561716,12999.855707093513,73797.29362762156,6170.293733325233,0.0625,0.75,283.48793510144776,1.323293742475326,-1.3078325370452546,282.984762208792,-283.165848123419,-1.3144766577461269,-282.08926678441276,1.3140273775444506,281.6778096436017
0.74,57646.28791293795,553.3685181955121,155996.8264768841,3.1732354735156147,0.14439401790185655,4849.946594960754,0.08203583809144864,12999.855629956794,73797.24411820904,6170.291414156047,0.0625,0.75,283.4879340420764,1.3232532446011445,-1.3085681724045586,283.0236414154978,-283.19077941305295,-1.3149878701369744,-282.06632556145996,1.314462873557669,281.71588495059154
0.75,57646.27015986423,553.4374693481209,155996.82510726983,3.1746052883043463,0.14447068098417146,4849.94231805875,0.08204623352104423,12999.855553277002,73797.19843857957,6170.289273652709,0.0625,0.75,283.4879327995274,1.3232078570510235,-1.3092679842053134,283.0595056476026,-283.2137720408937,-1.3153979994531255,-282.04920498879073,1.3148733688010386,281.75098641839287
0.76,57646.250503084695,553.5010406439319,155996.82386308932,3.1759036926368176,0.14454355500473057,4849.938648925582,0.0820558236668077,12999.855475884331,73797.15629206637,6170.287297589629,0.0625,0.75,283.48793143251135,1.3231585292890624,-1.3099332590390604,283.0925916504866,-283.2349708605616,-1.315685864421539,-282.03677485137086,1.3152601922292966,281.7833490875644
0.77,57646.229502085436,553.5596443096505,155996.8227178937,3.177133873778885,0.14461278975859201,4849.935506523851,0.08206466986035901,12999.85539956745,73797.11740617505,6170.285473845721,0.0625,0.75,283.4879299784049,1.3231060381378283,-1.310565356826855,283.1231110182386,-283.25452196963306,-1.3158951855730265,-282.0282538623942,1.3156246119666497,281.81318281837633
0.78,57646.207485545536,553.6136743826783,155996.8216341327,3.178298842334859,0.1446785254008592,4849.932830568564,0.08207283071900683,12999.855327064512,73797.08152607118,6170.283790371076,0.0625,0.75,283.487928459067,1.3230511408567538,-1.311165549973543,283.15126598057356,-283.2725521389948,-1.3160902103118133,-282.0231054513897,1.3159678404911503,281.84068821116557
