AB_6_task1,A_1_task1,AgB_2_task1,B_5_task1,_1_task1,gB_3_task1,rB_4_task1
0.0,40.0,0.0,0.0,0.0,1.0,0.0
0.11601163609115557,109.31031746402998,0.05036997200254774,0.0038646327852733865,0.7,0.9496300279974524,0.14279286688245182
0.7541680565746909,177.5763824273725,0.13869949875856652,0.008763197058352275,1.4,0.8613005012414336,0.521450116956773
2.5195667372884865,244.2097513620858,0.25193275744132015,0.01517258609899041,2.0999999999999996,0.7480672425586797,1.2385164941684
6.1770272101572035,308.4635500665425,0.3755996397706755,0.022785984191467747,2.8,0.6244003602293247,2.3468098930257555
12.544827075024989,369.5358587057772,0.4966960556020303,0.031226564809688405,3.5,0.5033039443979695,3.8507085207555707
22.40186911424623,426.6605638084404,0.6056835589563854,0.040158955661828165,4.199999999999999,0.39431644104361496,5.71587052298939
36.42131247795653,479.17301977949717,0.6972248464900485,0.04932792099672791,4.8999999999999995,0.3027751535099519,7.883416350826073
55.135418371192856,526.5456333046981,0.7697826736428642,0.058568666183408245,5.6,0.23021732635713593,10.284288519147847
78.9278408101182,568.3966593751693,0.8245563731450088,0.06780133139761735,6.3,0.17544362685499124,12.850642511923157
108.04525569958602,604.4798082882627,0.8642607248410225,0.07701695487752401,7.0,0.13573927515897757,15.52303356661398
142.62007730569744,634.662560042563,0.8921019758390486,0.08626087295505487,7.699999999999999,0.1078980241609514,18.2535447752058
182.69587165049043,658.9014178381399,0.911111821764529,0.09561898715070914,8.399999999999999,0.08888817823547111,21.005984920839104
228.25132210865652,677.218269131427,0.9238182245823674,0.10520675270311766,9.1,0.07618177541763263,23.75437583054173
279.2196149847229,689.6810875419889,0.93215398879077,0.11516468419483633,9.799999999999999,0.06784601120923041,26.48087324655878
335.50368575647764,696.3886310641828,0.9375083046364978,0.1256541448197963,10.5,0.06249169536350272,29.173608132426125
396.9870057127048,697.4595444310489,0.9408344797503396,0.1368633426196362,11.2,0.059165520249660895,31.824880122006658
463.5407860224619,693.025043414478,0.9427588840139162,0.14901310422135722,11.899999999999999,0.057241115986084425,34.42981710427744
535.0289710609048,683.2238197477473,0.9436809478668028,0.16236897995963115,12.6,0.05631905213319782,36.98535552958168
611.3112465842686,668.1989601748334,0.9438447610099154,0.17725917119815626,13.299999999999999,0.05615523899008512,39.48957488237764
692.2449567532725,648.095976375793,0.9433913444424646,0.19410096502291505,14.0,0.05660865555753585,41.94123269983763
777.686162174472,623.0617130467944,0.9423920692646982,0.21344034183200652,14.7,0.05760793073530228,44.33946059372497
867.4901089576323,593.2438589626604,0.9408682839053298,0.23601302932633555,15.399999999999999,0.05913171609467046,46.68356582678178
961.5113619097965,558.7908014372606,0.9388034878771943,0.2628423599957277,16.099999999999998,0.061196512122806114,48.97287389445981
1059.6035433984127,519.8518831278571,0.9361475673440514,0.2954015357645162,16.799999999999997,0.06385243265594881,51.20661145220433
1161.6187324104342,476.5780032234985,0.9328164570497284,0.3358993068177553,17.5,0.0671835429502718,53.383793798461845
1267.4063731980918,429.1227140460461,0.9286867864711128,0.3878116327999548,18.2,0.07131321352888732,55.503106625226394
1376.8113734322662,377.6441330468941,0.9235855688255118,0.4569604620323338,18.9,0.07641443117448847,57.562763554022574
1489.6706144735645,322.3084492300055,0.9172732528069867,0.5538457409454048,19.599999999999998,0.08272674719301364,59.5603206977639
1605.8053674005735,263.2975328588283,0.9094175864749785,0.6996234496441387,20.299999999999997,0.09058241352502207,61.49242277490601
1725.001158005591,200.8291095464421,0.8995539083852642,0.9440193725088619,21.0,0.10044609161473604,63.35444501820083
1846.932857488486,135.23172783543882,0.88702591091924,1.4371183919662256,21.7,0.11297408908076072,65.13997487677408
