Time,Target,Kd,Ksp,P,dspksp,dspspkd,h,k0,ka,ks,ku,s,univ,___r1,___r2
0.68,12.956796496956247,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.2956796496956249
0.69,12.998796154820257,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.2998796154820258
0.7,13.040753834366608,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.304075383436661
0.71,13.082669577553276,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3082669577553276
0.72,13.124543426295865,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3124543426295867
0.73,13.166375422467667,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3166375422467667
0.74,13.2081656078997,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.32081656078997
0.75,13.249914024380752,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3249914024380753
0.76,13.291620713657428,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3291620713657428
0.77,13.333285717434192,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3333285717434193
0.78,13.374909077373413,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3374909077373414
0.79,13.416490835095413,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3416490835095414
0.8,13.458031032178505,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3458031032178506
0.81,13.499529710159045,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3499529710159046
0.82,13.540986910531469,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.354098691053147
0.83,13.582402674748348,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3582402674748348
0.84,13.62377704422042,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.362377704422042
0.85,13.665110060316643,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3665110060316643
0.86,13.706401764364244,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3706401764364244
0.87,13.747652197648755,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3747652197648756
0.88,13.788861401414053,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3788861401414054
0.89,13.830029416862418,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.383002941686242
0.9,13.871156285154578,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.387115628515458
0.91,13.912242047409741,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3912242047409742
0.92,13.953286744705645,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3953286744705646
0.93,13.994290418078608,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.3994290418078608
0.94,14.035253108523566,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4035253108523567
0.95,14.076174856994127,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4076174856994128
0.96,14.117055704402604,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4117055704402606
0.97,14.157895691620062,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4157895691620064
0.98,14.198694859476374,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4198694859476375
0.99,14.23945324876025,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4239453248760252
1.0,14.280170900219296,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4280170900219298
1.01,14.32084785456005,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.432084785456005
1.02,14.361484152448023,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4361484152448023
1.03,14.40207983450776,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.440207983450776
1.04,14.442634941322863,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4442634941322865
1.05,14.483149513436055,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4483149513436055
1.06,14.523623591349216,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4523623591349217
1.07,14.564057215523421,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4564057215523423
1.08,14.604450426379003,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4604450426379003
1.09,14.644803264295582,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4644803264295583
1.1,14.68511576961211,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4685115769612112
1.11,14.725387982626927,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4725387982626927
1.12,14.765619943597796,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4765619943597796
1.13,14.805811692741951,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4805811692741953
1.14,14.845963270236144,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4845963270236144
1.15,14.886074716216683,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4886074716216684
1.16,14.926146070779483,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4926146070779485
1.17,14.966177373980111,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.4966177373980112
1.18,15.006168665833826,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5006168665833828
1.19,15.046119986315626,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5046119986315627
1.2,15.086031375360292,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5086031375360294
1.21,15.125902872862437,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5125902872862438
1.22,15.165734518676544,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5165734518676546
1.23,15.205526352617015,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5205526352617016
1.24,15.245278414458218,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5245278414458219
1.25,15.284990743934522,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5284990743934523
1.26,15.324663380740356,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5324663380740358
1.27,15.364296364530237,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5364296364530237
1.28,15.403889734918836,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5403889734918836
1.29,15.443443531480996,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5443443531480998
1.3,15.482957793751803,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5482957793751804
1.31,15.522432561226612,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5522432561226613
1.32,15.561867873361104,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5561867873361104
1.33,15.601263769571316,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5601263769571316
1.34,15.64062028923371,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.564062028923371
1.35,15.679937471685188,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5679937471685188
1.36,15.719215356223156,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5719215356223157
1.37,15.758453982105575,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5758453982105576
1.38,15.797653388550978,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5797653388550978
1.39,15.836813614738542,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5836813614738543
1.4,15.875934699808122,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5875934699808123
1.41,15.915016682860292,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.5915016682860292
1.42,15.9540596029564,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.59540596029564
1.43,15.9930634991186,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.59930634991186
1.44,16.032028410329907,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6032028410329908
1.45,16.07095437553424,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6070954375534239
1.46,16.109841433636454,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6109841433636456
1.47,16.148689623502417,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6148689623502417
1.48,16.187498983959006,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6187498983959008
1.49,16.226269553794207,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6226269553794208
1.5,16.26500137175711,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6265001371757108
1.51,16.303694476557983,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6303694476557984
1.52,16.342348906868313,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6342348906868314
1.53,16.38096470132084,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.638096470132084
1.54,16.419541898509614,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6419541898509615
1.55,16.45808053705863,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6458080537058632
1.56,16.496580655809208,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6496580655809208
1.57,16.535042293294907,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6535042293294908
1.58,16.573465487971507,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6573465487971508
1.59,16.611850278256583,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6611850278256584
