data_set_time,data_set_Fe1Tf,data_set_Fe1Tf_0,data_set_Fe2Tf,data_set_Fe2Tf_,data_set_Fe2Tf_0,data_set_FeBM,data_set_FeBM_0,data_set_FeDuo,data_set_FeDuo_0,data_set_FeLiver,data_set_FeLiver_0,data_set_FeOutside,data_set_FeRBC,data_set_FeRBC_0,data_set_FeRest,data_set_FeRest_0,data_set_FeSpleen,data_set_FeSpleen_0,data_set_Hepcidin,data_set_NTBI,data_set_NTBI_0,data_set_Tf
170.0,6.509210874771948e-10,9.352479269050619e-06,1.8827529169324864e-09,6.224557660199198e-14,1.3524299439723928e-05,0.0030378340012024553,2.120450729711442e-07,1.8179693727158028e-08,0.011759068367148144,1.4649828574664252e-07,0.00200012804744229,1.0248502112835219e-07,3.070648560619482e-06,0.037979956751900225,2.1287646242295195e-08,0.0002868416623000007,3.1675626413928614e-07,0.003942474230747759,2.300174566229369e-08,2.318432223385919e-12,3.331302071805586e-08,1.5820664346740964e-05
187.0,6.160123864015506e-10,9.352525430933983e-06,1.781768965829841e-09,5.694479640940354e-14,1.3524327486642904e-05,0.0030378341079228305,2.0066331653505084e-07,1.7203070160025816e-08,0.01175906774356493,1.3821800016924377e-07,0.002000126960289831,1.1083598452081787e-07,2.9096352861367145e-06,0.037979958456114744,2.0075319857525818e-08,0.00028684166121530633,3.0013047031577196e-07,0.00394247033273902,2.300174566229369e-08,2.194075513893958e-12,3.3312925350288855e-08,1.582072603346766e-05
204.0,5.832182885416781e-10,9.35256880954478e-06,1.6868688800605932e-09,6.024661635275623e-14,1.352435380629077e-05,0.003037834201198374,1.899731121102628e-07,1.6286766097261644e-08,0.011759067157143156,1.30746013886913e-07,0.0020001259448752793,1.1871852657022189e-07,2.756048059450289e-06,0.03797996006869341,1.8975013659630468e-08,0.000286841659926602,2.842815922904217e-07,0.003942466614240583,2.300174566229369e-08,2.0772285231147362e-12,3.331283555325715e-08,1.5820784036711186e-05
221.0,5.525067459628648e-10,9.352609453558705e-06,1.597967416895576e-09,7.027031563707955e-14,1.352437839173182e-05,0.0030378342765897673,1.7996561754001355e-07,1.5431121246034163e-08,0.011759066611062262,1.2416244546221304e-07,0.002000124986414827,1.2615001332944422e-07,2.609154163226414e-06,0.0379799616250505,1.7994379066538287e-08,0.0002868416573148758,2.691365684289968e-07,0.00394246306110246,2.300174566229369e-08,1.967781491719236e-12,3.331275115703042e-08,1.5820838441314215e-05
238.0,5.23422603691708e-10,9.352647925844741e-06,1.5139133661203762e-09,4.906622271096134e-14,1.3524401645081085e-05,0.003037834353199481,1.7049748352786085e-07,1.4620266703661226e-08,0.011759066097146978,1.179180058432515e-07,0.002000124130969772,1.3318329606088735e-07,2.469951229972592e-06,0.037979963038838986,1.7074347437016693e-08,0.00028684165460170143,2.547854207202963e-07,0.003942459687089278,2.300174566229369e-08,1.8642302496953348e-12,3.3312671584841846e-08,1.5820889900487715e-05
255.0,4.95851813624427e-10,9.352684389079504e-06,1.4342166768490934e-09,3.399321006233807e-14,1.3524423732111852e-05,0.003037834431361452,1.615212081476233e-07,1.3851160376580882e-08,0.011759065611012837,1.1193703340790589e-07,0.0020001233551683807,1.3984508948805117e-07,2.3382445588790266e-06,0.03797996433495745,1.620111088784735e-08,0.0002868416522157305,2.412060560898317e-07,0.003942456489834461,2.300174566229369e-08,1.766057977694341e-12,3.3312596234446814e-08,1.5820938649602297e-05
272.0,4.696537621590787e-10,9.352719028032062e-06,1.3584586284968867e-09,2.7004142583478555e-14,1.3524444782979776e-05,0.0030378345134169644,1.5298929384051495e-07,1.3119553411575363e-08,0.011759065149396447,1.0611628651159688e-07,0.0020001226529789765,1.461612752727058e-07,2.2139026606382304e-06,0.03797996551558095,1.5360768949629015e-08,0.0002868416505105535,2.2838259215839737e-07,0.003942453465956794,2.300174566229369e-08,1.6727549710698225e-12,3.331252474230103e-08,1.5820984928349228e-05
289.0,4.4480520153282726e-10,9.35275188149615e-06,1.2866005363287642e-09,1.9313320265604996e-14,1.352446476412567e-05,0.0030378345935270345,1.448960822283369e-07,1.2425491909944738e-08,0.011759064711659084,1.0054499241481116e-07,0.0020001219900617657,1.5214656737168985e-07,2.0963207744955557e-06,0.03797996663085448,1.4557874466864086e-08,0.00028684164932111876,2.1625480254793092e-07,0.003942450606227935,2.300174566229369e-08,1.5842556093059596e-12,3.331245698161558e-08,1.582102881208887e-05
306.0,4.2123584527319375e-10,9.352783044334324e-06,1.218398379437096e-09,2.119457722894182e-14,1.352448375281978e-05,0.00303783467212794,1.3721632933938218e-07,1.1766913635312027e-08,0.01175906429547666,9.519892881528016e-08,0.0020001213624336062,1.578182028915525e-07,1.985209267470378e-06,0.037979967683665884,1.3788638395321317e-08,0.0002868416488263884,2.047925072074855e-07,0.003942447903550477,2.300174566229369e-08,1.5002821186783543e-12,3.331239268867993e-08,1.5821070430939868e-05
323.0,3.989331540823681e-10,9.35281252274525e-06,1.153952931646731e-09,3.838428459255946e-15,1.3524501682865717e-05,0.003037834746962597,1.29955056932127e-07,1.1143798755820107e-08,0.011759063904133329,9.015685806252607e-08,0.0020001207805028067,1.6318378767727617e-07,1.8799634095640089e-06,0.03797996867550329,1.3065212466761783e-08,0.0002868416479075163,1.9393607335531203e-07,0.003942445343112187,2.300174566229369e-08,1.4208872332240159e-12,3.3312332020873685e-08,1.5821109787087583e-05
340.0,3.778025556302193e-10,9.352840455558924e-06,1.0928505315409336e-09,-2.4512493151463754e-15,1.3524518689580183e-05,0.0030378348176572363,1.2307257143731351e-07,1.055344267836589e-08,0.011759063531873934,8.536680279779733e-08,0.0020001202154756427,1.682669319397083e-07,1.7803897819849742e-06,0.03797996963211244,1.2375351496629991e-08,0.0002868416475551581,1.8366402261597546e-07,0.003942442922746544,2.300174566229369e-08,1.3456349807102007e-12,3.331227445936061e-08,1.5821147085324392e-05
357.0,3.5777629299013885e-10,9.35286693840502e-06,1.0348435855138542e-09,1.3779605970762308e-14,1.3524534843459714e-05,0.0030378348832363145,1.1654366972540152e-07,9.9940158880938e-09,0.011759063175845656,8.081911401818497e-08,0.0020001196512515803,1.7308604000630053e-07,1.6861624727376368e-06,0.037979970571304984,1.1714705947305091e-08,0.00028684164808326395,1.7394259173174508e-07,0.003942440636199594,2.300174566229369e-08,1.2742476797084997e-12,3.331221970288169e-08,1.5821182464599836e-05
374.0,3.3882751890088094e-10,9.352891972196567e-06,9.800205613322462e-10,1.5221882468349047e-14,1.3524550114778308e-05,0.0030378349463249157,1.1036988625123038e-07,9.464633341617979e-09,0.011759062840818782,7.651490127020688e-08,0.002000119129106454,1.776437414779989e-07,1.597004391794102e-06,0.037979971452985144,1.1091775004781986e-08,0.00028684164827724707,1.647443719343946e-07,0.003942438471958773,2.3001745662293683e-08,1.2067459179615898e-12,3.331216810978205e-08,1.58212158738568e-05
391.0,3.2088985136454e-10,9.352915649379909e-06,9.281451600420998e-10,1.1690765784894916e-14,1.3524564570664132e-05,0.003037835006068509,1.0452691650596197e-07,8.963497266726587e-09,0.011759062524196695,7.244487713392664e-08,0.002000118634868087,1.8195791051110692e-07,1.5125912680111855e-06,0.03797997229301834,1.0502640962860053e-08,0.0002868416483996849,1.5603581353357246e-07,0.003942436423593391,2.300174566229369e-08,1.1428620385387183e-12,3.331211940097125e-08,1.5821247445658917e-05
408.0,3.0389853840683216e-10,9.352938058627464e-06,8.789944728741136e-10,1.1058499080522374e-14,1.3524578274252042e-05,0.003037835061756027,9.899152132543235e-08,8.488847523165703e-09,0.011759062223686518,6.860018285802549e-08,0.0020001181566504317,1.8604579272643172e-07,1.4326007755307604e-06,0.037979973104962705,9.943898065823043e-09,0.0002868416486522515,1.47783620030145e-07,0.003942434484463235,2.300174566229369e-08,1.0823402688838893e-12,3.331207332364041e-08,1.5821277304999093e-05
425.0,2.8780424896001103e-10,9.352959271423307e-06,8.324280147490333e-10,1.282755629646492e-14,1.3524591262167413e-05,0.0030378351137523296,9.374777796438587e-08,8.03929811415503e-09,0.011759061938573921,6.496886219892789e-08,0.0020001176957056954,1.8991918245484075e-07,1.3567929457664498e-06,0.037979973887870846,9.414356042464824e-09,0.0002868416489794719,1.3996307423908275e-07,0.003942432648356107,2.300174566229369e-08,1.0250063919372135e-12,3.331202971892397e-08,1.582130555486752e-05
442.0,2.725832776875925e-10,9.352979347226748e-06,7.884027393583825e-10,1.1534372981013015e-14,1.3524603537049435e-05,0.003037835163958906,8.878945440863345e-08,7.614100966124177e-09,0.011759061669611033,6.152742253732254e-08,0.0020001172675354092,1.9358125747066187e-07,1.2851217921065718e-06,0.0379799746232316,8.914158976439197e-09,0.00028684164918351974,1.3256923930872667e-07,0.003942430911923954,2.300174566229369e-08,9.707941357558615e-13,3.331198844589125e-08,1.5821332306012927e-05
459.0,2.5816731197500384e-10,9.352998366428877e-06,7.46705986566854e-10,1.0359877724491627e-14,1.3524615160697795e-05,0.0030378352116023992,8.409344977374202e-08,7.2113975584395155e-09,0.011759061414997284,5.8272452878703905e-08,0.0020001168628369912,1.9705019457907185e-07,1.2172036592188598e-06,0.03797997532310747,8.441128210335635e-09,0.00028684164931436326,1.2556274632293102e-07,0.003942429266833048,2.300174566229369e-08,9.194493259404554e-13,3.331194933239193e-08,1.5821357655678572e-05
476.0,2.445045857068368e-10,9.353016401656405e-06,7.071880123184042e-10,9.27843500869912e-15,1.3524626172967352e-05,0.003037835256901652,7.964292046689897e-08,6.829741276600033e-09,0.011759061173879,5.51930932067406e-08,0.002000116481508628,2.0033860688663055e-07,1.152780145663291e-06,0.037979975988220074,7.993946677827569e-09,0.0002868416493300543,1.1891699849939629e-07,0.003942427706599032,2.300174566229369e-08,8.707874881041153e-13,3.3311912217856205e-08,1.582138170611739e-05
493.0,2.3157538364770418e-10,9.353033469688408e-06,6.697917778097936e-10,8.317118256123792e-15,1.3524636594904317e-05,0.003037835300018818,7.543135184557093e-08,6.4685794894025796e-09,0.011759060945745518,5.227901392841173e-08,0.0020001161214070863,2.0345047367724152e-07,1.0918125633261892e-06,0.03797997661991678,7.57088781944626e-09,0.0002868416493525794,1.1262777326489452e-07,0.003942426230361501,2.300174566229369e-08,8.247385348554052e-13,3.331187709447333e-08,1.582140446748529e-05
510.0,2.19338135246064e-10,9.353049625386154e-06,6.343970290434445e-10,7.467058956857528e-15,1.3524646460380405e-05,0.0030378353411547065,7.144518601369291e-08,6.12674996342407e-09,0.011759060729852278,4.9519523758002214e-08,0.0020001157817811665,2.0639566159027725e-07,1.0341124028032435e-06,0.03797997721911826,7.170504306810522e-09,0.0002868416493921389,1.0667559119794115e-07,0.003942424833425111,2.300174566229369e-08,7.811543789492885e-13,3.331184385026701e-08,1.5821426012738635e-05
527.0,2.0774076345823656e-10,9.353064941918137e-06,6.008531226218913e-10,6.702110258850465e-15,1.3524655809432941e-05,0.003037835380528711,6.766747917644064e-08,5.802797411556643e-09,0.011759060525342273,4.690375753349974e-08,0.0020001154625488584,2.0918686748973433e-07,9.794191311970518e-07,0.03797997778654004,6.791483046121048e-09,0.00028684164940519436,1.0103363846216046e-07,0.0039424235092509466,2.300174566229369e-08,7.398494363210619e-13,3.3311812323185534e-08,1.5821446445023802e-05
544.0,1.9674596646593174e-10,9.353079468464781e-06,5.69052151614396e-10,6.0119158036763774e-15,1.3524664672165212e-05,0.0030378354182657528,6.408607241553941e-08,5.495678937533053e-09,0.011759060331549033,4.442284974507652e-08,0.002000115162679028,2.1183301779891004e-07,9.275601679762388e-07,0.03797997832356629,6.432548040388191e-09,0.0002868416493975191,9.568409707669073e-08,0.003942422253607299,2.300174566229369e-08,7.006908099933471e-13,3.3311782412180636e-08,1.5821465829840474e-05
561.0,1.8635762771423256e-10,9.3530931935413e-06,5.390053350718042e-10,5.4001149896244036e-15,1.352467304653209e-05,0.0030378354539862987,6.070222666518668e-08,5.205502121718957e-09,0.011759060148451532,4.207970164023752e-08,0.0020001148784665134,2.143332688807494e-07,8.785610483564249e-07,0.03797997883478637,6.093323660624465e-09,0.000286841649419681,9.06295724097418e-08,0.003942421067686713,2.300174566229369e-08,6.636923088302939e-13,3.331175415302021e-08,1.582148414471932e-05
578.0,1.765211570923692e-10,9.353106191793487e-06,5.105547606817713e-10,4.850476474942913e-15,1.3524680976131766e-05,0.0030378354880270255,5.749814977046993e-08,4.930741133542659e-09,0.011759059975112363,3.986050839043646e-08,0.002000114610002654,2.1670064832598393e-07,8.321660289781178e-07,0.03797997932023901,5.772155963359229e-09,0.0002868416494586499,8.584367339378824e-08,0.003942419944980548,2.300174566229369e-08,6.28659453305594e-13,3.3311727387224854e-08,1.5821501492086678e-05
595.0,1.6720299934175893e-10,9.353118506883146e-06,4.836033582198505e-10,4.3539170735467e-15,1.3524688488143033e-05,0.003037835520466966,5.4462903596337256e-08,4.670457733816759e-09,0.011759059810923768,3.775747488956035e-08,0.0020001143560130644,2.1894319379063227e-07,7.882205515930198e-07,0.037979979781599976,5.467850856687385e-09,0.000286841649524274,8.131043992844428e-08,0.003942418881750534,2.300174566229369e-08,5.954726920453611e-13,3.331170202619226e-08,1.582151792943982e-05
612.0,1.5836994603941355e-10,9.353130181961199e-06,4.580550606634025e-10,3.901471462542504e-15,1.3524695609473952e-05,0.0030378355513809036,5.158566302103641e-08,4.4237233719223905e-09,0.011759059655283429,3.576290512350006e-08,0.002000114115200838,2.21068860653597e-07,7.465717263552484e-07,0.03797998022057198,5.1792218310195914e-09,0.00028684164962677867,7.701408390553305e-08,0.003942417874304079,2.300174566229369e-08,5.640137091372213e-13,3.331167798247231e-08,1.5821533513535216e-05
629.0,1.4998913559793957e-10,9.353141259667681e-06,4.3381480419159533e-10,3.484292182229007e-15,1.352470236676185e-05,0.0030378355808393753,4.8855715936114836e-08,4.189619185809231e-09,0.011759059507594458,3.3869202170150266e-08,0.002000113886246551,2.2308552201666466e-07,7.070683318213372e-07,0.03797998063888477,4.90508995908226e-09,0.0002868416497767666,7.29389892090865e-08,0.0039424169189942685,2.300174566229369e-08,5.341654241303125e-13,3.331165516976707e-08,1.58215483003885e-05
646.0,1.4206232280412074e-10,9.35315173809205e-06,4.108877245482767e-10,3.120058022774894e-15,1.3524708758511255e-05,0.0030378356088607587,4.627366705058269e-08,3.968197372143759e-09,0.011759059367938642,3.207812631768588e-08,0.002000113670245058,2.2499295339114097e-07,6.697020726605301e-07,0.03797998103589968,4.645904161777341e-09,0.00028684164992049494,6.908437262767023e-08,0.003942416015548518,2.300174566229369e-08,5.059342247835806e-13,3.331163359133221e-08,1.5821562287908837e-05
663.0,1.3455932557387663e-10,9.35316165630059e-06,3.891865124917845e-10,2.801687549336944e-15,1.3524714809203486e-05,0.003037835635504318,4.3829679514386694e-08,3.758614154954326e-09,0.011759059235768978,3.0382815312287706e-08,0.002000113465973104,2.267983988576685e-07,6.343332497572676e-07,0.03797998141326164,4.400594566725852e-09,0.00028684165006557047,6.5435811592111e-08,0.0039424151606041605,2.300174566229369e-08,4.792125846443685e-13,3.33116131682968e-08,1.5821575527306046e-05
680.0,1.274497022635058e-10,9.353171053627976e-06,3.686231067149819e-10,2.5217498971518307e-15,1.3524720543542156e-05,0.0030378356608259153,4.151383124085441e-08,3.5600184355128255e-09,0.011759059110531985,2.8776342170890957e-08,0.0020001132721417948,2.2850916204974514e-07,6.008213328608217e-07,0.03797998177268493,4.168070213462046e-09,0.0002868416502211221,6.197879610242732e-08,0.003942414350785308,2.300174566229369e-08,4.5389204982827936e-13,3.33115938213778e-08,1.5821588070064195e-05
697.0,1.2071102822654677e-10,9.3531799590411e-06,3.4913265110793645e-10,2.2788427539364396e-15,1.3524725979724088e-05,0.003037835684866443,3.9318820776865014e-08,3.37178397622236e-09,0.011759058991830305,2.7253951141910412e-08,0.0020001130879851183,2.301306703471868e-07,5.690590762320088e-07,0.0379799821153747,3.94761036954308e-09,0.00028684165038217013,5.870226953635835e-08,0.003942413583506767,2.300174566229369e-08,4.2989275988036654e-13,3.3311575492230256e-08,1.582159995408703e-05
714.0,1.1432204824832941e-10,9.353188399938848e-06,3.306536738436287e-10,2.0723155699557324e-15,1.3524731135006585e-05,0.003037835707661395,3.723772861550613e-08,3.1933173045084795e-09,0.011759058879288171,2.5811207794986232e-08,0.0020001129127730365,2.3166807645540522e-07,5.38944293243713e-07,0.03797998244250558,3.738540777239872e-09,0.0002868416505425583,5.55956991801958e-08,0.003942412856308921,2.300174566229369e-08,4.071390238471047e-13,3.331155812578336e-08,1.5821611215160505e-05
731.0,1.0826612104407383e-10,9.353196399503858e-06,3.1313801616035187e-10,1.8899116044608787e-15,1.352473602245704e-05,0.0030378357293103057,3.526512670152923e-08,3.0241536930659162e-09,0.011759058772618168,2.444391083751305e-08,0.002000112746381704,2.3312534867458128e-07,5.103998667829605e-07,0.037979982754313746,3.5403257909309773e-09,0.00028684165070443687,5.265112269283378e-08,0.003942412167250995,2.300174566229369e-08,3.855714995747707e-13,3.331154167160165e-08,1.5821621885638017e-05
748.0,1.0253035520370788e-10,9.35320397736683e-06,2.965483417184763e-10,1.7108679285096346e-15,1.3524740651768313e-05,0.0030378357499593325,3.339680011099317e-08,2.8639330831347094e-09,0.011759058671604492,2.3148114235536212e-08,0.002000112589150428,2.345054991063916e-07,4.833687296250926e-07,0.03797998305032461,3.3525452643615186e-09,0.0002868416508758834,4.986263474857786e-08,0.003942411514812408,2.300174566229369e-08,3.651441385224218e-13,3.331152608354354e-08,1.5821631994770234e-05
765.0,9.709507726680018e-11,9.35321115770385e-06,2.8082777827559967e-10,1.543701203083545e-15,1.3524745039197093e-05,0.0030378357695889364,3.162635461846783e-08,2.7121066145265143e-09,0.011759058575898823,2.1920396844241154e-08,0.002000112440138161,2.358133652542945e-07,4.5775268046758385e-07,0.037979983332129146,3.174612830607249e-09,0.00028684165104190905,4.722012975222117e-08,0.003942410896690324,2.300174566229369e-08,3.457869462412971e-13,3.3311511315599335e-08,1.582164157272502e-05
782.0,9.194564269229822e-11,9.353217960155688e-06,2.659339628638365e-10,1.3838330249733465e-15,1.3524749196418557e-05,0.003037835788251986,2.9949021122230966e-08,2.5682657359207984e-09,0.011759058485249241,2.075756003231645e-08,0.0020001122990787466,2.3705249061310963e-07,4.3348099835413215e-07,0.03797998360027044,3.0060918354673412e-09,0.00028684165119697354,4.471631903698392e-08,0.003942410311148135,2.300174566229369e-08,3.2744774443142693e-13,3.331149732655862e-08,1.5821650646079298e-05
799.0,8.706877018496347e-11,9.353224402646108e-06,2.518284754680704e-10,1.2267413997614177e-15,1.3524753133985477e-05,0.0030378358059998576,2.8360474896100818e-08,2.43204006160824e-09,0.011759058399429177,1.9656721527794027e-08,0.0020001121657740877,2.3822609281478134e-07,4.1048914738001926e-07,0.03797998385521,2.846597283814959e-09,0.000286841651334894,4.234455299448607e-08,0.003942409756596935,2.300174566229369e-08,3.1007920959550167e-13,3.3311484078561765e-08,1.582165923921822e-05
816.0,8.24523505156814e-11,9.353230501606903e-06,2.3847628677134135e-10,1.0683924468081494e-15,1.3524756861491001e-05,0.003037835822882269,2.6856773159464557e-08,2.3030919681615796e-09,0.011759058318233076,1.861525726140234e-08,0.002000112040073339,2.393371071211095e-07,3.887180852009141e-07,0.03797998409734541,2.6957845006190625e-09,0.0002868416514494992,4.009874889668219e-08,0.003942409231580232,2.300174566229369e-08,2.9363819475320405e-13,3.33114715367007e-08,1.5821667374602494e-05
833.0,7.807042437394468e-11,9.3532362896608e-06,2.2580236416112776e-10,9.391620777985788e-16,1.3524760400361214e-05,0.0030378358389340034,2.5429449575851865e-08,2.180692022099886e-09,0.011759058241135895,1.7626231646172477e-08,0.0020001119202379754,2.403916039113239e-07,3.6805992837651327e-07,0.03797998432840211,2.552458158671305e-09,0.0002868416515860712,3.796771942760938e-08,0.003942408733572012,2.300174566229369e-08,2.780324324233539e-13,3.3311459637655916e-08,1.5821675093775542e-05
850.0,7.391908852183943e-11,9.353241773355527e-06,2.1379539267994684e-10,8.227559106892308e-16,1.352476375327821e-05,0.0030378358542066386,2.407723945330323e-08,2.0647337988182796e-09,0.01175905816810699,1.6689320189132138e-08,0.0020001118068496268,2.4139062015391895e-07,3.484878238510238e-07,0.03797998454810689,2.416701893383114e-09,0.00028684165171838957,3.5948728708726436e-08,0.003942408261849614,2.300174566229369e-08,2.6324792592584955e-13,3.331144836466083e-08,1.5821682407151914e-05
867.0,6.998771956249832e-11,9.353246967036961e-06,2.0242465005207362e-10,7.211891985245975e-16,1.3524766928685316e-05,0.0030378358687431165,2.2796682829265637e-08,1.9549205773113245e-09,0.011759058098957841,1.580205579400569e-08,0.002000111699678227,2.423367059016631e-07,3.299518661879877e-07,0.03797998475685378,2.2881715678195942e-09,0.00028684165184727155,3.4036628107662304e-08,0.003942407815191327,2.300174566229369e-08,2.492468543033946e-13,3.331143768742319e-08,1.5821689334258294e-05
884.0,6.626676590523584e-11,9.353251883677029e-06,1.916625150822732e-10,6.371917062189784e-16,1.3524769934151634e-05,0.0030378358825846343,2.1584668946743033e-08,1.8509855651996845e-09,0.011759058033518675,1.4962199068252227e-08,0.0020001115985300486,2.432321516459769e-07,3.1240728087413457e-07,0.03797998495498226,2.166557418666387e-09,0.00028684165197388956,3.2226798020197345e-08,0.003942407392499829,2.300174566229369e-08,2.3599521740383183e-13,3.331142757839301e-08,1.5821695892837143e-05
901.0,6.274774776554817e-11,9.353256534873703e-06,1.8148446765580058e-10,5.742077105564798e-16,1.3524772776372024e-05,0.003037835895770636,2.0438436254296292e-08,1.7526918987301246e-09,0.01175905797163846,1.4167738323065568e-08,0.0020001115032477045,2.4407898831693287e-07,2.958144243193815e-07,0.03797998514277718,2.0515840562296656e-09,0.0002868416520997713,3.0515147870263345e-08,0.0039424069928021875,2.300174566229369e-08,2.234628358801434e-13,3.331141801276256e-08,1.5821702098846685e-05
918.0,5.941256603076725e-11,9.35326094323364e-06,1.7183813047466345e-10,5.153532390991142e-16,1.3524775470309277e-05,0.0030378359083128867,1.9352084529438943e-08,1.6595333428616309e-09,0.011759057912998758,1.341483890424537e-08,0.002000111412977154,2.4488159219377e-07,2.8008796895550526e-07,0.03797998532146977,1.9426240343818e-09,0.0002868416522228538,2.889287397848374e-08,0.003942406614064434,2.300174566229369e-08,2.1158515867799695e-13,3.3311408946814544e-08,1.5821707980902375e-05
